acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_new_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Stimulus,count_experiment,count_new_keyboard_response,count_new_logger,count_new_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_new_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_new_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Stimulus,time_experiment,time_new_keyboard_response,time_new_logger,time_new_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
97.10144928,97.10144928,482.6086957,482.6086957,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,68,68,0,68,68,0,0,0,68,0,68,68,68,9/26/19 11:20,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,68,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,428,NA,2395,NA,NA,428,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,NA,NA,145817,NA,NA,220026,217597,12262,NA,NA,220133,12237,220133,220563,220001,Flanker Task ,67,33300,69,yes,1024
97.14285714,97.14285714,484.5285714,484.5285714,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,69,69,0,69,69,0,0,0,69,0,69,69,69,9/26/19 11:20,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,69,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,617,NA,2395,NA,NA,617,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,NA,NA,145817,NA,NA,223061,220826,12262,NA,NA,223166,12237,223167,223786,223036,Flanker Task ,68,33917,70,yes,1024
97.18309859,97.18309859,483.4788732,483.4788732,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,70,70,0,70,70,0,0,0,70,0,70,70,70,9/26/19 11:20,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,70,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,410,NA,2395,NA,NA,410,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,NA,NA,145817,NA,NA,226123,223911,12262,NA,NA,226230,12237,226230,226642,226099,Flanker Task ,69,34327,71,yes,1024
97.22222222,97.22222222,483.3611111,483.3611111,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,71,71,0,71,71,0,0,0,71,0,71,71,71,9/26/19 11:20,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,71,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,475,NA,2395,NA,NA,475,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,NA,NA,145817,NA,NA,228850,226695,12262,NA,NA,228957,12237,228957,229433,228826,Flanker Task ,70,34802,72,yes,1024
97.26027397,97.26027397,482.2876712,482.2876712,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,72,72,0,72,72,0,0,0,72,0,72,72,72,9/26/19 11:20,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,72,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,405,NA,2395,NA,NA,405,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,NA,NA,145817,NA,NA,231782,229594,12262,NA,NA,231889,12237,231889,232295,231757,Flanker Task ,71,35207,73,yes,1024
97.2972973,97.2972973,481.9054054,481.9054054,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,73,73,0,73,73,0,0,0,73,0,73,73,73,9/26/19 11:20,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,73,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,454,NA,2395,NA,NA,454,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,NA,NA,145817,NA,NA,234677,232556,12262,NA,NA,234784,12237,234784,235239,234652,Flanker Task ,72,35661,74,yes,1024
97.33333333,97.33333333,481.28,481.28,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,74,74,0,74,74,0,0,0,74,0,74,74,74,9/26/19 11:20,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,74,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,435,NA,2395,NA,NA,435,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,NA,NA,145817,NA,NA,237689,235511,12262,NA,NA,237796,12237,237796,238233,237665,Flanker Task ,73,36096,75,yes,1024
97.36842105,97.36842105,480.6973684,480.6973684,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,75,75,0,75,75,0,0,0,75,0,75,75,75,9/26/19 11:20,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,75,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,437,NA,2395,NA,NA,437,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,NA,NA,145817,NA,NA,240451,238316,12262,NA,NA,240557,12237,240557,240995,240426,Flanker Task ,74,36533,76,yes,1024
97.4025974,97.4025974,480.3246753,480.3246753,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,76,76,0,76,76,0,0,0,76,0,76,76,76,9/26/19 11:20,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,76,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,452,NA,2395,NA,NA,452,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,NA,NA,145817,NA,NA,243127,241031,12262,NA,NA,243234,12237,243234,243688,243102,Flanker Task ,75,36985,77,yes,1024
97.43589744,97.43589744,479.5769231,479.5769231,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,77,77,0,77,77,0,0,0,77,0,77,77,77,9/26/19 11:20,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,77,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,422,NA,2395,NA,NA,422,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,NA,NA,145817,NA,NA,245982,243847,12262,NA,NA,246088,12237,246088,246511,245957,Flanker Task ,76,37407,78,yes,1024
97.46835443,97.46835443,478.7848101,478.7848101,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,78,78,0,78,78,0,0,0,78,0,78,78,78,9/26/19 11:20,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,78,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,417,NA,2395,NA,NA,417,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,NA,NA,145817,NA,NA,248753,246565,12262,NA,NA,248859,12237,248859,249277,248728,Flanker Task ,77,37824,79,yes,1024
97.5,97.5,477.825,477.825,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,79,79,0,79,79,0,0,0,79,0,79,79,79,9/26/19 11:20,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,402,NA,2395,NA,NA,402,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,NA,NA,145817,NA,NA,251397,249310,12262,NA,NA,251502,12237,251503,251907,251372,Flanker Task ,78,38226,80,yes,1024
97.5308642,97.5308642,478.1851852,478.1851852,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,80,80,0,80,80,0,0,0,80,0,80,80,80,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,507,NA,2395,1927,NA,507,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,145817,NA,NA,256021,251957,12262,253018,NA,256128,12237,256128,256636,255997,Flanker Task ,79,38733,81,yes,1024
97.56097561,97.56097561,477.8536585,477.8536585,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,81,81,0,81,81,0,0,0,81,0,81,81,81,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,451,NA,2395,1927,NA,451,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,145817,NA,NA,258801,256672,12262,253018,NA,258908,12237,258908,259360,258777,Flanker Task ,80,39184,82,yes,1024
97.59036145,97.59036145,477.9759036,477.9759036,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,82,82,0,82,82,0,0,0,82,0,82,82,82,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,488,NA,2395,1927,NA,488,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,145817,NA,NA,261479,259395,12262,253018,NA,261586,12237,261586,262076,261453,Flanker Task ,81,39672,83,yes,1024
97.61904762,97.61904762,477.4166667,477.4166667,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,83,83,0,83,83,0,0,0,83,0,83,83,83,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,431,NA,2395,1927,NA,431,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,145817,NA,NA,264261,262130,12262,253018,NA,264367,12237,264368,264800,264237,Flanker Task ,82,40103,84,yes,1024
97.64705882,97.64705882,476.6352941,476.6352941,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,84,84,0,84,84,0,0,0,84,0,84,84,84,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,411,NA,2395,1927,NA,411,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,145817,NA,NA,266979,264831,12262,253018,NA,267086,12237,267086,267499,266955,Flanker Task ,83,40514,85,yes,1024
97.6744186,97.6744186,484.6860465,484.6860465,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,85,85,0,85,85,0,0,0,85,0,85,85,85,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,1169,NA,2395,1927,NA,1169,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,145817,NA,NA,269622,267533,12262,253018,NA,269729,12237,269729,270899,269597,Flanker Task ,84,41683,86,yes,1024
96.55172414,96.55172414,483.4482759,483.4482759,black,xpyriment,legacy,legacy,0,Congruent,uniform,0,undefined,0,h,0,0,0,86,86,0,86,86,0,0,0,86,0,86,86,86,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,377,NA,2395,1927,NA,377,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,145817,270931,NA,273541,271437,12262,253018,NA,273648,12237,273648,274028,273517,Flanker Task ,84,42060,87,yes,1024
96.59090909,96.59090909,484.625,484.625,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,87,87,0,87,87,0,0,0,87,0,87,87,87,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,587,NA,2395,1927,NA,587,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,274160,270931,NA,276833,274666,12262,253018,NA,276940,12237,276940,277528,276808,Flanker Task ,85,42647,88,yes,1024
96.62921348,96.62921348,485,485,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,88,88,0,88,88,0,0,0,88,0,88,88,88,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,518,NA,2395,1927,NA,518,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,274160,270931,NA,279721,277595,12262,253018,NA,279828,12237,279828,280347,279697,Flanker Task ,86,43165,89,yes,1024
96.66666667,96.66666667,484.8888889,484.8888889,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,89,89,0,89,89,0,0,0,89,0,89,89,89,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,475,NA,2395,1927,NA,475,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,274160,270931,NA,282585,280417,12262,253018,NA,282692,12237,282692,283169,282560,Flanker Task ,87,43640,90,yes,1024
95.6043956,95.6043956,484.3406593,484.3406593,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,90,90,0,90,90,0,0,0,90,0,90,90,90,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,435,NA,2395,1927,NA,435,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,274160,270931,NA,285419,283240,12262,253018,NA,285526,12237,285526,285963,285394,Flanker Task ,87,44075,91,yes,1024
95.65217391,95.65217391,483.923913,483.923913,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,91,91,0,91,91,0,0,0,91,0,91,91,91,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,446,NA,2395,1927,NA,446,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,286042,270931,NA,288664,286548,12262,253018,NA,288770,12237,288770,289217,288639,Flanker Task ,88,44521,92,yes,1024
95.69892473,95.69892473,484.1290323,484.1290323,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,92,92,0,92,92,0,0,0,92,0,92,92,92,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,503,NA,2395,1927,NA,503,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,286042,270931,NA,291370,289251,12262,253018,NA,291476,12237,291476,291981,291344,Flanker Task ,89,45024,93,yes,1024
95.74468085,95.74468085,484.0212766,484.0212766,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,93,93,0,93,93,0,0,0,93,0,93,93,93,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,474,NA,2395,1927,NA,474,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,286042,270931,NA,294129,292020,12262,253018,NA,294236,12237,294236,294711,294103,Flanker Task ,90,45498,94,yes,1024
94.73684211,94.73684211,483.6947368,483.6947368,black,xpyriment,legacy,legacy,0,Congruent,uniform,0,undefined,0,s,0,0,0,94,94,0,94,94,0,0,0,94,0,94,94,94,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,453,NA,2395,1927,NA,453,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,286042,270931,NA,296853,294743,12262,253018,NA,296959,12237,296959,297413,296829,Flanker Task ,90,45951,95,yes,1024
94.79166667,94.79166667,483.3229167,483.3229167,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,95,95,0,95,95,0,0,0,95,0,95,95,95,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,448,NA,2395,1927,NA,448,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,297443,270931,NA,300082,297949,12262,253018,NA,300188,12237,300188,300637,300055,Flanker Task ,91,46399,96,yes,1024
94.84536082,94.84536082,482.8247423,482.8247423,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,96,96,0,96,96,0,0,0,96,0,96,96,96,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,435,NA,2395,1927,NA,435,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,297443,270931,NA,302825,300742,12262,253018,NA,302931,12237,302931,303369,302800,Flanker Task ,92,46834,97,yes,1024
94.89795918,94.89795918,483.7244898,483.7244898,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,97,97,0,97,97,0,0,0,97,0,97,97,97,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,571,NA,2395,1927,NA,571,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,297443,270931,NA,305661,303443,12262,253018,NA,305768,12237,305768,306341,305635,Flanker Task ,93,47405,98,yes,1024
94.94949495,94.94949495,483.3737374,483.3737374,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,98,98,0,98,98,0,0,0,98,0,98,98,98,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,449,NA,2395,1927,NA,449,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,297443,270931,NA,308497,306389,12262,253018,NA,308604,12237,308604,309056,308472,Flanker Task ,94,47854,99,yes,1024
95,95,483.01,483.01,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,99,99,0,99,99,0,0,0,99,0,99,99,99,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,447,NA,2395,1927,NA,447,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,297443,270931,NA,311231,309089,12262,253018,NA,311338,12237,311338,311787,311206,Flanker Task ,95,48301,100,yes,1024
95.04950495,95.04950495,482.6534653,482.6534653,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,100,100,0,100,100,0,0,0,100,0,100,100,100,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,447,NA,2395,1927,NA,447,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,297443,270931,NA,313989,311851,12262,253018,NA,314095,12237,314095,314543,313963,Flanker Task ,96,48748,101,yes,1024
95.09803922,95.09803922,481.8039216,481.8039216,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,101,101,0,101,101,0,0,0,101,0,101,101,101,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,396,NA,2395,1927,NA,396,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,297443,270931,NA,316716,314601,12262,253018,NA,316822,12237,316823,317221,316692,Flanker Task ,97,49144,102,yes,1024
95.14563107,95.14563107,482.4951456,482.4951456,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,102,102,0,102,102,0,0,0,102,0,102,102,102,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,553,NA,2395,1927,NA,553,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,297443,270931,NA,319506,317302,12262,253018,NA,319613,12237,319613,320168,319481,Flanker Task ,98,49697,103,yes,1024
95.19230769,95.19230769,481.6442308,481.6442308,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,103,103,0,103,103,0,0,0,103,0,103,103,103,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,394,NA,2395,1927,NA,394,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,297443,270931,NA,322363,320249,12262,253018,NA,322470,12237,322470,322866,322338,Flanker Task ,99,50091,104,yes,1024
95.23809524,95.23809524,481.6285714,481.6285714,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,104,104,0,104,104,0,0,0,104,0,104,104,104,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,480,NA,2395,1927,NA,480,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,297443,270931,NA,325439,322951,12262,253018,NA,325545,12237,325545,326028,325412,Flanker Task ,100,50571,105,yes,1024
95.28301887,95.28301887,481.1415094,481.1415094,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,105,105,0,105,105,0,0,0,105,0,105,105,105,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,25,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,430,NA,2395,1927,NA,430,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,297443,270931,NA,328484,326060,12262,253018,NA,328592,12237,328592,329024,328459,Flanker Task ,101,51001,106,yes,1024
