condition,Deadline,Stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Sequence,count_Stimulus,count_errorFeedback,count_experiment,count_faster,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Sequence,time_Stimulus,time_errorFeedback,time_experiment,time_faster,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
Incongruent,1500,HHSHH,93.15068493,93.15068493,866.8767123,866.8767123,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,72,72,0,0,0,72,72,72,0,72,72,72,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,72,72,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,686,NA,121334,NA,NA,686,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,NA,NA,NA,275752,274690,4464,NA,NA,275749,275854,227334,4426,139099,275855,276541,Flanker Task,68,63282,73,yes,1024
Incongruent,1500,SSHSS,93.24324324,93.24324324,864.9054054,864.9054054,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,73,73,0,0,0,73,73,73,0,73,73,73,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,73,73,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,721,NA,121334,NA,NA,721,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,NA,NA,NA,277609,276546,4464,NA,NA,277606,277711,227334,4426,139099,277711,278433,Flanker Task,69,64003,74,yes,1024
Incongruent,1500,HHSHH,93.33333333,93.33333333,864.0133333,864.0133333,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,74,74,0,0,0,74,74,74,0,74,74,74,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,74,74,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,798,NA,121334,NA,NA,798,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,NA,NA,NA,279499,278437,4464,NA,NA,279497,279601,227334,4426,139099,279601,280400,Flanker Task,70,64801,75,yes,1024
Incongruent,1500,HHSHH,93.42105263,93.42105263,864.4605263,864.4605263,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,75,75,0,0,0,75,75,75,0,75,75,75,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,75,75,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,898,NA,121334,NA,NA,898,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,NA,NA,NA,281468,280405,4464,NA,NA,281465,281570,227334,4426,139099,281570,282469,Flanker Task,71,65699,76,yes,1024
Congruent,1500,HHHHH,93.50649351,93.50649351,862.3766234,862.3766234,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,76,76,0,0,0,76,76,76,0,76,76,76,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,76,76,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,704,NA,121334,NA,NA,704,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,NA,NA,NA,283536,282474,4464,NA,NA,283534,283638,227334,4426,139099,283638,284343,Flanker Task,72,66403,77,yes,1024
Incongruent,1500,HHSHH,93.58974359,93.58974359,860.8589744,860.8589744,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,77,77,0,0,0,77,77,77,0,77,77,77,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,77,77,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,744,NA,121334,NA,NA,744,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,NA,NA,NA,285410,284347,4464,NA,NA,285408,285512,227334,4426,139099,285512,286257,Flanker Task,73,67147,78,yes,1024
Congruent,1500,SSSSS,93.67088608,93.67088608,859.4177215,859.4177215,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,78,78,0,0,0,78,78,78,0,78,78,78,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,78,78,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,747,NA,121334,NA,NA,747,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,NA,NA,NA,287324,286262,4464,NA,NA,287321,287426,227334,4426,139099,287426,288174,Flanker Task,74,67894,79,yes,1024
Congruent,1500,SSSSS,93.75,93.75,858.9125,858.9125,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,79,79,0,0,0,79,79,79,0,79,79,79,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,79,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,819,NA,121334,NA,NA,819,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,NA,NA,NA,289242,288178,4464,NA,NA,289239,289344,227334,4426,139099,289344,290164,Flanker Task,75,68713,80,yes,1024
Incongruent,600,SSHSS,93.82716049,93.82716049,864.0987654,864.0987654,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,80,80,0,0,0,80,80,80,0,80,80,80,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,0,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,1279,NA,121334,24834,NA,1279,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,316072,290168,4464,291192,NA,316069,316175,227334,4426,139099,316175,317455,Flanker Task,76,69992,81,yes,1024
Congruent,600,HHHHH,93.90243902,93.90243902,861.6829268,861.6829268,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,81,81,0,0,0,81,81,81,0,81,81,81,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,1,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,666,NA,121334,24834,NA,666,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,319025,317962,4464,291192,NA,319023,319127,227334,4426,317459,319127,319794,Flanker Task,77,70658,82,yes,1024
Congruent,600,HHHHH,93.97590361,93.97590361,858.4939759,858.4939759,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,82,82,0,0,0,82,82,82,0,82,82,82,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,2,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,597,NA,121334,24834,NA,597,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,321365,320302,4464,291192,NA,321363,321467,227334,4426,319799,321467,322065,Flanker Task,78,71255,83,yes,1024
Incongruent,600,HHSHH,94.04761905,94.04761905,855.2380952,855.2380952,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,83,83,0,0,0,83,83,83,0,83,83,83,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,3,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,585,NA,121334,24834,NA,585,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,323134,322070,4464,291192,NA,323131,323236,227334,4426,319799,323236,323822,Flanker Task,79,71840,84,yes,1024
Congruent,600,HHHHH,94.11764706,94.11764706,849.8823529,849.8823529,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,84,84,0,0,0,84,84,84,0,84,84,84,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,4,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,400,NA,121334,24834,NA,400,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,324889,323826,4464,291192,NA,324887,324991,227334,4426,319799,324991,325392,Flanker Task,80,72240,85,yes,1024
Congruent,600,SSSSS,94.18604651,94.18604651,844.4883721,844.4883721,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,85,85,0,0,0,85,85,85,0,85,85,85,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,5,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,386,NA,121334,24834,NA,386,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,326458,325397,4464,291192,NA,326456,326560,227334,4426,319799,326560,326947,Flanker Task,81,72626,86,yes,1024
Congruent,600,HHHHH,94.25287356,94.25287356,838.8390805,838.8390805,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,86,86,0,0,0,86,86,86,0,86,86,86,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,6,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,353,NA,121334,24834,NA,353,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,328013,326951,4464,291192,NA,328011,328115,227334,4426,319799,328115,328469,Flanker Task,82,72979,87,yes,1024
Incongruent,600,HHSHH,94.31818182,94.31818182,835.5113636,835.5113636,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,87,87,0,0,0,87,87,87,0,87,87,87,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,7,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,546,NA,121334,24834,NA,546,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,329536,328473,4464,291192,NA,329534,329638,227334,4426,319799,329638,330185,Flanker Task,83,73525,88,yes,1024
Congruent,600,SSSSS,94.38202247,94.38202247,830.7752809,830.7752809,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,88,88,0,0,0,88,88,88,0,88,88,88,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,8,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,414,NA,121334,24834,NA,414,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,331251,330189,4464,291192,NA,331249,331354,227334,4426,319799,331354,331769,Flanker Task,84,73939,89,yes,1024
Incongruent,600,HHSHH,94.44444444,94.44444444,829.2222222,829.2222222,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,89,89,0,0,0,89,89,89,0,89,89,89,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,9,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,691,NA,121334,24834,NA,691,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,332835,331773,4464,291192,NA,332833,332937,227334,4426,319799,332937,333629,Flanker Task,85,74630,90,yes,1024
Incongruent,600,SSHSS,94.50549451,94.50549451,827.8241758,827.8241758,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,90,90,0,0,0,90,90,90,0,90,90,90,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,10,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,702,NA,121334,24834,NA,702,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,335199,334136,4464,291192,NA,335197,335302,227334,4426,333634,335302,336004,Flanker Task,86,75332,91,yes,1024
Congruent,600,HHHHH,94.56521739,94.56521739,822.9130435,822.9130435,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,91,91,0,0,0,91,91,91,0,91,91,91,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,11,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,376,NA,121334,24834,NA,376,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,337574,336511,4464,291192,NA,337572,337676,227334,4426,336009,337676,338052,Flanker Task,87,75708,92,yes,1024
Congruent,600,SSSSS,94.62365591,94.62365591,817.1505376,817.1505376,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,92,92,0,0,0,92,92,92,0,92,92,92,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,12,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,287,NA,121334,24834,NA,287,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,339119,338058,4464,291192,NA,339117,339221,227334,4426,336009,339221,339509,Flanker Task,88,75995,93,yes,1024
Congruent,600,SSSSS,94.68085106,94.68085106,812.0638298,812.0638298,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,93,93,0,0,0,93,93,93,0,93,93,93,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,13,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,339,NA,121334,24834,NA,339,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,340575,339514,4464,291192,NA,340573,340677,227334,4426,336009,340677,341018,Flanker Task,89,76334,94,yes,1024
Congruent,600,HHHHH,94.73684211,94.73684211,807.9789474,807.9789474,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,94,94,0,0,0,94,94,94,0,94,94,94,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,14,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,424,NA,121334,24834,NA,424,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,342085,341023,4464,291192,NA,342083,342187,227334,4426,336009,342187,342612,Flanker Task,90,76758,95,yes,1024
Congruent,600,SSSSS,94.79166667,94.79166667,802.3541667,802.3541667,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,95,95,0,0,0,95,95,95,0,95,95,95,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,15,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,268,NA,121334,24834,NA,268,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,343679,342617,4464,291192,NA,343677,343781,227334,4426,336009,343782,344051,Flanker Task,91,77026,96,yes,1024
Incongruent,600,HHSHH,94.84536082,94.84536082,800.3092784,800.3092784,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,96,96,0,0,0,96,96,96,0,96,96,96,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,16,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,604,NA,121334,24834,NA,604,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,345117,344056,4464,291192,NA,345115,345219,227334,4426,336009,345219,345824,Flanker Task,92,77630,97,yes,1024
Congruent,600,SSSSS,94.89795918,94.89795918,796.1122449,796.1122449,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,97,97,0,0,0,97,97,97,0,97,97,97,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,17,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,389,NA,121334,24834,NA,389,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,347393,346332,4464,291192,NA,347391,347496,227334,4426,345829,347496,347886,Flanker Task,93,78019,98,yes,1024
Congruent,600,SSSSS,94.94949495,94.94949495,791.8080808,791.8080808,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,98,98,0,0,0,98,98,98,0,98,98,98,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,18,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,370,NA,121334,24834,NA,370,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,348954,347891,4464,291192,NA,348952,349056,227334,4426,345829,349057,349428,Flanker Task,94,78389,99,yes,1024
Congruent,600,SSSSS,95,95,786.92,786.92,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,99,99,0,0,0,99,99,99,0,99,99,99,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,19,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,303,NA,121334,24834,NA,303,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,350495,349432,4464,291192,NA,350493,350597,227334,4426,345829,350597,350901,Flanker Task,95,78692,100,yes,1024
Congruent,600,SSSSS,95.04950495,95.04950495,782.2970297,782.2970297,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,100,100,0,0,0,100,100,100,0,100,100,100,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,20,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,320,NA,121334,24834,NA,320,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,351967,350905,4464,291192,NA,351965,352070,227334,4426,345829,352070,352391,Flanker Task,96,79012,101,yes,1024
Congruent,600,SSSSS,95.09803922,95.09803922,777.0784314,777.0784314,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,101,101,0,0,0,101,101,101,0,101,101,101,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,21,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,250,NA,121334,24834,NA,250,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,353457,352396,4464,291192,NA,353455,353559,227334,4426,345829,353559,353810,Flanker Task,97,79262,102,yes,1024
Incongruent,600,SSHSS,95.14563107,95.14563107,774.407767,774.407767,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,102,102,0,0,0,102,102,102,0,102,102,102,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,22,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,502,NA,121334,24834,NA,502,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,354878,353815,4464,291192,NA,354876,354980,227334,4426,345829,354980,355483,Flanker Task,98,79764,103,yes,1024
Congruent,600,HHHHH,94.23076923,94.23076923,771.7019231,771.7019231,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,103,103,0,0,0,103,103,103,0,103,103,103,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,23,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,493,NA,121334,24834,NA,493,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,356550,355488,4464,291192,NA,356548,356652,227334,4426,345829,356653,357147,Flanker Task,98,80257,104,yes,1024
Incongruent,600,SSHSS,94.28571429,94.28571429,770.9142857,770.9142857,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,104,104,0,0,0,104,104,104,0,104,104,104,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,24,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,689,NA,121334,24834,NA,689,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,358718,357654,4464,291192,NA,358716,358820,357151,4426,345829,358821,359511,Flanker Task,99,80946,105,yes,1024
Incongruent,600,HHSHH,94.33962264,94.33962264,767.8867925,767.8867925,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,105,105,0,0,0,105,105,105,0,105,105,105,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,25,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,450,NA,121334,24834,NA,450,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,361081,360019,4464,291192,NA,361079,361183,357151,4426,359516,361183,361634,Flanker Task,100,81396,106,yes,1024
Incongruent,600,SSHSS,94.39252336,94.39252336,765.4018692,765.4018692,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,106,106,0,0,0,106,106,106,0,106,106,106,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,26,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,502,NA,121334,24834,NA,502,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,362703,361639,4464,291192,NA,362701,362805,357151,4426,359516,362805,363308,Flanker Task,101,81898,107,yes,1024
Incongruent,600,HHSHH,94.44444444,94.44444444,760.787037,760.787037,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,107,107,0,0,0,107,107,107,0,107,107,107,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,27,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,267,NA,121334,24834,NA,267,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,364375,363313,4464,291192,NA,364372,364477,357151,4426,359516,364477,364745,Flanker Task,102,82165,108,yes,1024
Congruent,600,HHHHH,94.49541284,94.49541284,756.6880734,756.6880734,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,108,108,0,0,0,108,108,108,0,108,108,108,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,28,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,314,NA,121334,24834,NA,314,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,365811,364749,4464,291192,NA,365809,365913,357151,4426,359516,365914,366229,Flanker Task,103,82479,109,yes,1024
