"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1_sketchpad","correct_keyboard_keyboard_response","correct_response","count__logger","count_correctfeeback_sketchpad","count_exp_sequence","count_experiment","count_experimentloop","count_fixation_sketchpad","count_incorrectfeedback_sketchpad","count_instruction1_sketchpad","count_instruction2_sketchpad","count_isi_sketchpad","count_keyboard_keyboard_response","count_memoryset_sketchpad","count_practice_loop","count_probe_sketchpad","count_thankyou_sketchpad","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practice_loop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1_sketchpad","response_instruction2_sketchpad","response_keyboard_keyboard_response","response_thankyou_sketchpad","response_time","response_time_instruction1_sketchpad","response_time_instruction2_sketchpad","response_time_keyboard_keyboard_response","response_time_thankyou_sketchpad","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time__logger","time_correctfeeback_sketchpad","time_exp_sequence","time_experiment","time_experimentloop","time_fixation_sketchpad","time_incorrectfeedback_sketchpad","time_instruction1_sketchpad","time_instruction2_sketchpad","time_isi_sketchpad","time_keyboard_keyboard_response","time_memoryset_sketchpad","time_practice_loop","time_probe_sketchpad","time_thankyou_sketchpad","title","total_correct","total_response_time","total_responses","width"
"89","89","747","747","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","38","38","38","0","0","38","38","0","0","38","38","38","0","38","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","26","11","C:/Users/User/Desktop/subject-1.csv","legacy","7 1 3","Melodramatic Milgram","4.0.5","2","y","0","left","left","right","left","NA","548.0","1039","1682","548","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","240936","235105","236184","3497","78806","236185","222847","3519","77124","238387","240388","237186","4558","240388","NA","Sternberg task","35","29134.0","39","1024"
"90","90","746","746","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","39","39","39","0","0","39","39","0","0","39","39","39","0","39","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","27","11","C:/Users/User/Desktop/subject-1.csv","legacy","1 5 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","715.0","1039","1682","715","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","246953","240943","242031","3497","78806","242033","222847","3519","77124","244235","246238","243034","4558","246237","NA","Sternberg task","36","29849.0","40","1024"
"90","90","743","743","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","40","40","40","0","0","40","40","0","0","40","40","40","0","40","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","28","11","C:/Users/User/Desktop/subject-1.csv","legacy","2 3 8 5 6 7","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","636.0","1039","1682","636","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","252877","246960","248037","3497","78806","248038","222847","3519","77124","250240","252241","249039","4558","252241","NA","Sternberg task","37","30485.0","41","1024"
"88","88","740","740","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","41","41","41","0","0","41","41","0","0","41","41","41","0","41","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","29","11","C:/Users/User/Desktop/subject-1.csv","legacy","7 8 6 3 1","Melodramatic Milgram","4.0.5","5","y","0","right","left","right","right","NA","631.0","1039","1682","631","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","258792","252884","253957","3497","78806","253958","222847","3519","77124","256160","258161","254959","4558","258161","NA","Sternberg task","37","31116.0","42","1024"
"88","88","749","749","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","42","42","42","0","0","42","42","0","0","42","42","42","0","42","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","30","11","C:/Users/User/Desktop/subject-1.csv","legacy","6 3 1 7 9 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","1127.0","1039","1682","1127","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","265208","252884","259876","3497","78806","259877","258800","3519","77124","262079","264080","260878","4558","264080","NA","Sternberg task","38","32243.0","43","1024"
"88","88","747","747","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","43","43","43","0","0","43","43","0","0","43","43","43","0","43","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","31","11","C:/Users/User/Desktop/subject-1.csv","legacy","9 4 2","Melodramatic Milgram","4.0.5","1","y","0","left","left","right","left","NA","631.0","1039","1682","631","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","271153","265213","266318","3497","78806","266319","258800","3519","77124","268521","270522","267320","4558","270522","NA","Sternberg task","39","32874.0","44","1024"
"88","88","746","746","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","44","44","44","0","0","44","44","0","0","44","44","44","0","44","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","32","11","C:/Users/User/Desktop/subject-1.csv","legacy","1 7 8 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","730.0","1039","1682","730","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","277171","271159","272236","3497","78806","272237","258800","3519","77124","274439","276440","273238","4558","276440","NA","Sternberg task","40","33604.0","45","1024"
"89","89","746","746","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","45","45","45","0","0","45","45","0","0","45","45","45","0","45","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","33","11","C:/Users/User/Desktop/subject-1.csv","legacy","8 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","730.0","1039","1682","730","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","283191","277177","278255","3497","78806","278257","258800","3519","77124","280459","282460","279258","4558","282460","NA","Sternberg task","41","34334.0","46","1024"
"89","89","746","746","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","46","46","46","0","0","46","46","0","0","46","46","46","0","46","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","34","11","C:/Users/User/Desktop/subject-1.csv","legacy","5 3 2 6 9 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","752.0","1039","1682","752","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","289233","283193","284275","3497","78806","284276","258800","3519","77124","286479","288480","285278","4558","288480","NA","Sternberg task","42","35086.0","47","1024"
"87","87","744","744","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","47","47","47","0","0","47","47","0","0","47","47","47","0","47","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","35","11","C:/Users/User/Desktop/subject-1.csv","legacy","7 4 2 6 3 5","Melodramatic Milgram","4.0.5","6","y","0","right","left","right","right","NA","671.0","1039","1682","671","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","295192","289239","290317","3497","78806","290318","258800","3519","77124","292520","294521","291319","4558","294521","NA","Sternberg task","42","35757.0","48","1024"
"87","87","754","754","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","48","48","48","0","0","48","48","0","0","48","48","48","0","48","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","36","11","C:/Users/User/Desktop/subject-1.csv","legacy","2 5 4 8 7","Melodramatic Milgram","4.0.5","3","y","0","left","left","right","left","NA","1215.0","1039","1682","1215","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","301698","289239","296279","3497","78806","296280","295199","3519","77124","298482","300483","297281","4558","300483","NA","Sternberg task","43","36972.0","49","1024"
"88","88","752","752","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","49","49","49","0","0","49","49","0","0","49","49","49","0","49","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","37","11","C:/Users/User/Desktop/subject-1.csv","legacy","8 4 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","654.0","1039","1682","654","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","307622","301705","302764","3497","78806","302765","295199","3519","77124","304967","306968","303766","4558","306968","NA","Sternberg task","44","37626.0","50","1024"
"88","88","755","755","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","50","50","50","0","0","50","50","0","0","50","50","50","0","50","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","38","11","C:/Users/User/Desktop/subject-1.csv","legacy","3 9 1","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","899.0","1039","1682","899","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","7","313809","307628","308706","3497","78806","308707","295199","3519","77124","310909","312910","309708","4558","312910","NA","Sternberg task","45","38525.0","51","1024"
"86","86","766","766","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","51","51","51","0","0","51","51","0","0","51","51","51","0","51","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","39","11","C:/Users/User/Desktop/subject-1.csv","legacy","8 9 6 1","Melodramatic Milgram","4.0.5","2","y","0","right","left","right","right","NA","1348.0","1039","1682","1348","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","9","320443","313815","314890","3497","78806","314891","295199","3519","77124","317093","319094","315892","4558","319094","NA","Sternberg task","45","39873.0","52","1024"
"86","86","766","766","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","52","52","52","0","0","52","52","0","0","52","52","52","0","52","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","40","11","C:/Users/User/Desktop/subject-1.csv","legacy","7 9 1 6","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","747.0","1039","1682","747","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","326462","313815","321511","3497","78806","321512","320446","3519","77124","323714","325715","322513","4558","325715","NA","Sternberg task","46","40620.0","53","1024"
"87","87","767","767","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","53","53","53","0","0","53","53","0","0","53","53","53","0","53","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","41","11","C:/Users/User/Desktop/subject-1.csv","legacy","3 4 9 6 7 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","825.0","1039","1682","825","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","332573","326469","327544","3497","78806","327545","320446","3519","77124","329747","331748","328546","4558","331748","NA","Sternberg task","47","41445.0","54","1024"
"87","87","784","784","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","54","54","54","0","0","54","54","0","0","54","54","54","0","54","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","42","11","C:/Users/User/Desktop/subject-1.csv","legacy","7 8 4 6 9 5","Melodramatic Milgram","4.0.5","4","y","0","left","left","right","left","NA","1682.0","1039","1682","1682","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","339553","332580","333667","3497","78806","333668","320446","3519","77124","335870","337871","334669","4558","337871","NA","Sternberg task","48","43127.0","55","1024"
"87","87","780","780","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","55","55","55","0","0","55","55","0","0","55","55","55","0","55","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","43","11","C:/Users/User/Desktop/subject-1.csv","legacy","2 6 4 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","601.0","1039","1682","601","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","345447","339560","340641","3497","78806","340641","320446","3519","77124","342844","344846","341643","4558","344846","NA","Sternberg task","49","43728.0","56","1024"
"87","87","784","784","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","56","56","56","0","0","56","56","0","0","56","56","56","0","56","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","44","11","C:/Users/User/Desktop/subject-1.csv","legacy","9 3 8 2 1 4","Melodramatic Milgram","4.0.5","3","y","0","left","left","right","left","NA","972.0","1039","1682","972","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","351709","345453","346532","3497","78806","346533","320446","3519","77124","348735","350736","347534","4558","350736","NA","Sternberg task","50","44700.0","57","1024"
"87","87","784","784","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","57","57","57","0","0","57","57","0","0","57","57","57","0","57","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","45","11","C:/Users/User/Desktop/subject-1.csv","legacy","7 6 4 8 1 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","786.0","1039","1682","786","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","357786","351715","352793","3497","78806","352794","320446","3519","77124","354997","356998","353795","4558","356998","NA","Sternberg task","51","45486.0","58","1024"
"88","88","786","786","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","58","58","58","0","0","58","58","0","0","58","58","58","0","58","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","46","11","C:/Users/User/Desktop/subject-1.csv","legacy","8 1 6","Melodramatic Milgram","4.0.5","3","y","0","left","left","right","left","NA","944.0","1039","1682","944","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","6","364024","357792","358876","3497","78806","358877","320446","3519","77124","361079","363080","359878","4558","363080","NA","Sternberg task","52","46430.0","59","1024"
"88","88","784","784","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","59","59","59","0","0","59","59","0","0","59","59","59","0","59","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","47","11","C:/Users/User/Desktop/subject-1.csv","legacy","2 3 7 4","Melodramatic Milgram","4.0.5","1","y","0","left","left","right","left","NA","657.0","1039","1682","657","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","369973","364031","365111","3497","78806","365112","320446","3519","77124","367314","369315","366113","4558","369315","NA","Sternberg task","53","47087.0","60","1024"
"88","88","784","784","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","60","60","60","0","0","60","60","0","0","60","60","60","0","60","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","48","11","C:/Users/User/Desktop/subject-1.csv","legacy","7 6","Melodramatic Milgram","4.0.5","2","y","0","left","left","right","left","NA","779.0","1039","1682","779","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","376043","369979","371059","3497","78806","371060","320446","3519","77124","373262","375263","372061","4558","375263","NA","Sternberg task","54","47866.0","61","1024"
"87","87","789","789","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","61","61","61","0","0","61","61","0","0","61","61","61","0","61","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","49","11","C:/Users/User/Desktop/subject-1.csv","legacy","5 2 9 6 1 7","Melodramatic Milgram","4.0.5","3","y","0","right","left","right","right","NA","1056.0","1039","1682","1056","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","382395","376049","377134","3497","78806","377135","320446","3519","77124","379337","381339","378136","4558","381338","NA","Sternberg task","54","48922.0","62","1024"
"85","85","804","804","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","62","62","62","0","0","62","62","0","0","62","62","62","0","62","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","50","11","C:/Users/User/Desktop/subject-1.csv","legacy","9 1 7 2","Melodramatic Milgram","4.0.5","2","y","0","right","left","right","right","NA","1769.0","1039","1682","1769","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","389453","376049","383479","3497","78806","383480","382402","3519","77124","385683","387684","384482","4558","387684","NA","Sternberg task","54","50691.0","63","1024"
"84","84","802","802","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","63","63","63","0","0","63","63","0","0","63","63","63","0","63","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","51","11","C:/Users/User/Desktop/subject-1.csv","legacy","3 9 6 2","Melodramatic Milgram","4.0.5","4","y","0","right","left","right","right","NA","693.0","1039","1682","693","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","395439","376049","390541","3497","78806","390542","389461","3519","77124","392744","394745","391543","4558","394745","NA","Sternberg task","54","51384.0","64","1024"
"84","84","803","803","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","64","64","64","0","0","64","64","0","0","64","64","64","0","64","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","52","11","C:/Users/User/Desktop/subject-1.csv","legacy","4 9 7 8 5 3","Melodramatic Milgram","4.0.5","4","y","0","left","left","right","left","NA","872.0","1039","1682","872","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","401602","376049","396525","3497","78806","396526","395445","3519","77124","398728","400729","397527","4558","400729","NA","Sternberg task","55","52256.0","65","1024"
"84","84","800","800","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","65","65","65","0","0","65","65","0","0","65","65","65","0","65","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","53","11","C:/Users/User/Desktop/subject-1.csv","legacy","2 3","Melodramatic Milgram","4.0.5","1","y","0","left","left","right","left","NA","552.0","1039","1682","552","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","2","407444","401608","402686","3497","78806","402688","395445","3519","77124","404890","406891","403689","4558","406891","NA","Sternberg task","56","52808.0","66","1024"
"85","85","805","805","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","66","66","66","0","0","66","66","0","0","66","66","66","0","66","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","54","11","C:/Users/User/Desktop/subject-1.csv","legacy","8 5 1 3 9","Melodramatic Milgram","4.0.5","4","y","0","left","left","right","left","NA","1144.0","1039","1682","1144","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","413876","407451","408528","3497","78806","408529","395445","3519","77124","410731","412732","409530","4558","412732","NA","Sternberg task","57","53952.0","67","1024"
"85","85","822","822","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","67","67","67","0","0","67","67","0","0","67","67","67","0","67","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","55","11","C:/Users/User/Desktop/subject-1.csv","legacy","2 8 7 9 5 3","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","1984.0","1039","1682","1984","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","421150","413883","414961","3497","78806","414962","395445","3519","77124","417164","419166","415963","4558","419166","NA","Sternberg task","58","55936.0","68","1024"
"85","85","821","821","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","68","68","68","0","0","68","68","0","0","68","68","68","0","68","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","56","11","C:/Users/User/Desktop/subject-1.csv","legacy","2 7 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","738.0","1039","1682","738","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","427179","421157","422236","3497","78806","422237","395445","3519","77124","424439","426440","423238","4558","426440","NA","Sternberg task","59","56674.0","69","1024"
"85","85","823","823","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","69","69","69","0","0","69","69","0","0","69","69","69","0","69","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","57","11","C:/Users/User/Desktop/subject-1.csv","legacy","2 6 1 7 4","Melodramatic Milgram","4.0.5","2","y","0","left","left","right","left","NA","977.0","1039","1682","977","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","433452","427185","428271","3497","78806","428271","395445","3519","77124","430473","432474","429272","4558","432474","NA","Sternberg task","60","57651.0","70","1024"
"84","84","829","829","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","70","70","70","0","0","70","70","0","0","70","70","70","0","70","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","58","11","C:/Users/User/Desktop/subject-1.csv","legacy","6 9 7 4 5 1","Melodramatic Milgram","4.0.5","2","y","0","right","left","right","right","NA","1215.0","1039","1682","1215","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","439956","433458","434536","3497","78806","434537","395445","3519","77124","436739","438740","435538","4558","438740","NA","Sternberg task","60","58866.0","71","1024"
"84","84","826","826","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","71","71","71","0","0","71","71","0","0","71","71","71","0","71","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","59","11","C:/Users/User/Desktop/subject-1.csv","legacy","5 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","630.0","1039","1682","630","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","7","445873","433458","441040","3497","78806","441041","439962","3519","77124","443242","445243","442042","4558","445243","NA","Sternberg task","61","59496.0","72","1024"
"84","84","825","825","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","72","72","72","0","0","72","72","0","0","72","72","72","0","72","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","60","11","C:/Users/User/Desktop/subject-1.csv","legacy","7 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","736.0","1039","1682","736","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","451904","445880","446962","3497","78806","446963","439962","3519","77124","449165","451167","447964","4558","451167","NA","Sternberg task","62","60232.0","73","1024"
"83","83","820","820","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","73","73","73","0","0","73","73","0","0","73","73","73","0","73","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","61","11","C:/Users/User/Desktop/subject-1.csv","legacy","2 4 6 9","Melodramatic Milgram","4.0.5","3","y","0","right","left","right","right","NA","485.0","1039","1682","485","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","457677","451910","452988","3497","78806","452989","439962","3519","77124","455191","457192","453990","4558","457192","NA","Sternberg task","62","60717.0","74","1024"
"84","84","820","820","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","74","74","74","0","0","74","74","0","0","74","74","74","0","74","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","62","11","C:/Users/User/Desktop/subject-1.csv","legacy","9 8 2 7 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","817.0","1039","1682","817","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","463789","451910","458768","3497","78806","458769","457684","3519","77124","460971","462972","459770","4558","462972","NA","Sternberg task","63","61534.0","75","1024"
"82","82","828","828","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","75","75","75","0","0","75","75","0","0","75","75","75","0","75","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","63","11","C:/Users/User/Desktop/subject-1.csv","legacy","4 1 8 7 5","Melodramatic Milgram","4.0.5","3","y","0","right","left","right","right","NA","1458.0","1039","1682","1458","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","470540","463796","464877","3497","78806","464878","457684","3519","77124","467080","469081","465879","4558","469081","NA","Sternberg task","63","62992.0","76","1024"
"83","83","828","828","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","76","76","76","0","0","76","76","0","0","76","76","76","0","76","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","64","11","C:/Users/User/Desktop/subject-1.csv","legacy","2 8 6 3 1","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","797.0","1039","1682","797","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","476634","463796","471632","3497","78806","471633","470546","3519","77124","473835","475837","472634","4558","475837","NA","Sternberg task","64","63789.0","77","1024"
"83","83","827","827","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","77","77","77","0","0","77","77","0","0","77","77","77","0","77","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","65","11","C:/Users/User/Desktop/subject-1.csv","legacy","6 5","Melodramatic Milgram","4.0.5","2","y","0","left","left","right","left","NA","738.0","1039","1682","738","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","482660","476641","477718","3497","78806","477719","470546","3519","77124","479920","481921","478720","4558","481921","NA","Sternberg task","65","64527.0","78","1024"
