"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_ISI","count_PracticeLoop","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instructions1","count_instructions2","count_keyboard_response","count_memorySet","count_new_logger","count_new_loop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instructions1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instructions1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_PracticeLoop","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instructions1","time_instructions2","time_keyboard_response","time_memorySet","time_new_logger","time_new_loop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"81.25","81.25","1269.21875","1269.21875","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","31","0","31","31","0","0","31","31","0","0","31","31","31","NA","31","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","19","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","7 4 2 6 3 5","Lentiform Loewenfeld","3.3.5","6","y","0","left","right","right","left","NA","1401","17086","12065","1401","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","238238","19134","234939","235994","2026","112193","236006","150558","2041","100127","240252","237021","241653","NA","240252","NA","Sternberg Task ","26","40615","32","yes","1024"
"81.81818181818181","81.81818181818181","1263.4848484848485","1263.4848484848485","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","32","0","32","32","0","0","32","32","0","0","32","32","32","NA","32","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","20","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","9 5 8 1","Lentiform Loewenfeld","3.3.5","2","y","0","left","right","right","left","NA","1080","17086","12065","1080","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","5","244972","19134","241674","242729","2026","112193","242741","150558","2041","100127","246986","243756","248067","NA","246986","NA","Sternberg Task ","27","41695","33","yes","1024"
"82.3529411764706","82.3529411764706","1258","1258","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","33","0","33","33","0","0","33","33","0","0","33","33","33","NA","33","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","21","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","6 5","Lentiform Loewenfeld","3.3.5","2","y","0","left","right","right","left","NA","1077","17086","12065","1077","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","5","251389","19134","248089","249144","2026","112193","249156","150558","2041","100127","253403","250172","254481","NA","253403","NA","Sternberg Task ","28","42772","34","yes","1024"
"82.85714285714286","82.85714285714286","1243.6285714285714","1243.6285714285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","34","0","34","34","0","0","34","34","0","0","34","34","34","NA","34","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","22","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.5","3","y","0","left","right","right","left","NA","755","17086","12065","755","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","257803","19134","254503","255560","2026","112193","255572","150558","2041","100127","259817","256587","260572","NA","259817","NA","Sternberg Task ","29","43527","35","yes","1024"
"83.33333333333333","83.33333333333333","1255.3333333333333","1255.3333333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","35","0","35","35","0","0","35","35","0","0","35","35","35","NA","35","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","23","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","1665","17086","12065","1665","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","4","263895","19134","260595","261651","2026","112193","261664","150558","2041","100127","265909","262679","267575","NA","265909","NA","Sternberg Task ","30","45192","36","yes","1024"
"83.78378378378379","83.78378378378379","1258.3513513513512","1258.3513513513512","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","36","0","36","36","0","0","36","36","0","0","36","36","36","NA","36","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","24","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","1367","17086","12065","1367","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","5","270896","19134","267597","268652","2026","112193","268665","150558","2041","100127","272910","269680","274277","NA","272910","NA","Sternberg Task ","31","46559","37","yes","1024"
"84.21052631578948","84.21052631578948","1253","1253","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","37","0","37","37","0","0","37","37","0","0","37","37","37","NA","37","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","25","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","1055","17086","12065","1055","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","277600","19134","274300","275357","2026","112193","275369","150558","2041","100127","279614","276384","280669","NA","279614","NA","Sternberg Task ","32","47614","38","yes","1024"
"84.61538461538461","84.61538461538461","1251.7692307692307","1251.7692307692307","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","38","0","38","38","0","0","38","38","0","0","38","38","38","NA","38","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","26","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","9 6 2 4 1","Lentiform Loewenfeld","3.3.5","4","y","0","left","right","right","left","NA","1205","17086","12065","1205","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","4","283991","19134","280692","281747","2026","112193","281760","150558","2041","100127","286004","282775","287210","NA","286003","NA","Sternberg Task ","33","48819","39","yes","1024"
"85","85","1243.1","1243.1","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","39","0","39","39","0","0","39","39","0","0","39","39","39","NA","39","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","27","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.5","2","y","0","left","right","right","left","NA","905","17086","12065","905","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","6","290530","19134","287231","288286","2026","112193","288299","150558","2041","100127","292544","289314","293449","NA","292544","NA","Sternberg Task ","34","49724","40","yes","1024"
"85.36585365853658","85.36585365853658","1230.6829268292684","1230.6829268292684","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","40","0","40","40","0","0","40","40","0","0","40","40","40","NA","40","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","28","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","9 3 8 2 1 4","Lentiform Loewenfeld","3.3.5","3","y","0","left","right","right","left","NA","734","17086","12065","734","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","296772","19134","293471","294528","2026","112193","294541","150558","2041","100127","298786","295556","299520","NA","298786","NA","Sternberg Task ","35","50458","41","yes","1024"
"85.71428571428571","85.71428571428571","1233.1904761904761","1233.1904761904761","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","41","0","41","41","0","0","41","41","0","0","41","41","41","NA","41","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","29","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","1336","17086","12065","1336","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","2","302841","19134","299542","300597","2026","112193","300610","150558","2041","100127","304855","301625","306191","NA","304855","NA","Sternberg Task ","36","51794","42","yes","1024"
"86.04651162790698","86.04651162790698","1231.7674418604652","1231.7674418604652","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","42","0","42","42","0","0","42","42","0","0","42","42","42","NA","42","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","30","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","1172","17086","12065","1172","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","2","309512","19134","306213","307268","2026","112193","307281","150558","2041","100127","311525","308296","312698","NA","311525","NA","Sternberg Task ","37","52966","43","yes","1024"
"86.36363636363636","86.36363636363636","1225.25","1225.25","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","43","0","43","43","0","0","43","43","0","0","43","43","43","NA","43","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","31","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","5 9 2 3","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","945","17086","12065","945","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","8","316018","19134","312719","313775","2026","112193","313788","150558","2041","100127","318032","314802","318978","NA","318032","NA","Sternberg Task ","38","53911","44","yes","1024"
"86.66666666666667","86.66666666666667","1231.5111111111112","1231.5111111111112","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","44","0","44","44","0","0","44","44","0","0","44","44","44","NA","44","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","32","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","1 4 3 6 5","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","1507","17086","12065","1507","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","322297","19134","318999","320053","2026","112193","320065","150558","2041","100127","324310","321081","325818","NA","324310","NA","Sternberg Task ","39","55418","45","yes","1024"
"86.95652173913044","86.95652173913044","1224.195652173913","1224.195652173913","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","45","0","45","45","0","0","45","45","0","0","45","45","45","NA","45","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","33","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","895","17086","12065","895","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","4","329142","19134","325840","326897","2026","112193","326911","150558","2041","100127","331157","327927","332052","NA","331157","NA","Sternberg Task ","40","56313","46","yes","1024"
"87.23404255319149","87.23404255319149","1216.8297872340424","1216.8297872340424","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","46","0","46","46","0","0","46","46","0","0","46","46","46","NA","46","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","34","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","2 8 9","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","878","17086","12065","878","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","6","335372","19134","332073","333129","2026","112193","333141","150558","2041","100127","337386","334156","338265","NA","337386","NA","Sternberg Task ","41","57191","47","yes","1024"
"87.5","87.5","1210.3541666666667","1210.3541666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","47","0","47","47","0","0","47","47","0","0","47","47","47","NA","47","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","35","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","3 4 9 6 2 9","Lentiform Loewenfeld","3.3.5","5","y","0","left","right","right","left","NA","906","17086","12065","906","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","2","341585","19134","338286","339341","2026","112193","339354","150558","2041","100127","343599","340369","344505","NA","343599","NA","Sternberg Task ","42","58097","48","yes","1024"
"87.75510204081633","87.75510204081633","1204.5102040816328","1204.5102040816328","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","48","0","48","48","0","0","48","48","0","0","48","48","48","NA","48","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","36","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","924","17086","12065","924","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","347829","19134","344528","345585","2026","112193","345598","150558","2041","100127","349843","346613","350768","NA","349843","NA","Sternberg Task ","43","59021","49","yes","1024"
"88","88","1197.84","1197.84","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","49","0","49","49","0","0","49","49","0","0","49","49","49","NA","49","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","37","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","871","17086","12065","871","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","9","354089","19134","350788","351845","2026","112193","351858","150558","2041","100127","356103","352873","356975","NA","356103","NA","Sternberg Task ","44","59892","50","yes","1024"
"88.23529411764706","88.23529411764706","1200.7450980392157","1200.7450980392157","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","50","0","50","50","0","0","50","50","0","0","50","50","50","NA","50","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","38","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","2 5 4 8 7","Lentiform Loewenfeld","3.3.5","3","y","0","left","right","right","left","NA","1346","17086","12065","1346","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","4","360295","19134","356996","358050","2026","112193","358063","150558","2041","100127","362309","359078","363656","NA","362308","NA","Sternberg Task ","45","61238","51","yes","1024"
"88.46153846153847","88.46153846153847","1191.0961538461538","1191.0961538461538","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","51","0","51","51","0","0","51","51","0","0","51","51","51","NA","51","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","39","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","3 5 9 6 2 4","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","699","17086","12065","699","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","366977","19134","363678","364733","2026","112193","364746","150558","2041","100127","368991","365761","369690","NA","368991","NA","Sternberg Task ","46","61937","52","yes","1024"
"88.67924528301887","88.67924528301887","1181.7735849056603","1181.7735849056603","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","52","0","52","52","0","0","52","52","0","0","52","52","52","NA","52","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","40","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","4 3 2 5 8","Lentiform Loewenfeld","3.3.5","2","y","0","left","right","right","left","NA","697","17086","12065","697","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","373008","19134","369711","370766","2026","112193","370779","150558","2041","100127","375022","371793","375720","NA","375022","NA","Sternberg Task ","47","62634","53","yes","1024"
"88.88888888888889","88.88888888888889","1177.3333333333333","1177.3333333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","53","0","53","53","0","0","53","53","0","0","53","53","53","NA","53","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","41","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","942","17086","12065","942","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","1","379038","19134","375741","376795","2026","112193","376808","150558","2041","100127","381052","377822","381994","NA","381052","NA","Sternberg Task ","48","63576","54","yes","1024"
"89.0909090909091","89.0909090909091","1173.909090909091","1173.909090909091","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","54","0","54","54","0","0","54","54","0","0","54","54","54","NA","54","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","42","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","8 2 1 4 5 9","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","989","17086","12065","989","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","385314","19134","382014","383070","2026","112193","383083","150558","2041","100127","387328","384098","388317","NA","387328","NA","Sternberg Task ","49","64565","55","yes","1024"
"89.28571428571429","89.28571428571429","1175.9642857142858","1175.9642857142858","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","55","0","55","55","0","0","55","55","0","0","55","55","55","NA","55","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","43","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","5 2 6","Lentiform Loewenfeld","3.3.5","2","y","0","left","right","right","left","NA","1289","17086","12065","1289","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","2","391640","19134","388340","389396","2026","112193","389409","150558","2041","100127","393654","390424","394944","NA","393654","NA","Sternberg Task ","50","65854","56","yes","1024"
"89.47368421052632","89.47368421052632","1175.4561403508771","1175.4561403508771","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","56","0","56","56","0","0","56","56","0","0","56","56","56","NA","56","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","44","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","8","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","1147","17086","12065","1147","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","8","398264","19134","394966","396020","2026","112193","396032","150558","2041","100127","400278","397047","401425","NA","400278","NA","Sternberg Task ","51","67001","57","yes","1024"
"89.65517241379311","89.65517241379311","1177.0862068965516","1177.0862068965516","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","57","0","57","57","0","0","57","57","0","0","57","57","57","NA","57","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","45","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","9 8 2 7 4","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","1270","17086","12065","1270","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","404745","19134","401446","402501","2026","112193","402514","150558","2041","100127","406759","403528","408029","NA","406759","NA","Sternberg Task ","52","68271","58","yes","1024"
"89.83050847457628","89.83050847457628","1173.9322033898304","1173.9322033898304","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","58","0","58","58","0","0","58","58","0","0","58","58","58","NA","58","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","46","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","7 8 6 1","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","991","17086","12065","991","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","411355","19134","408054","409110","2026","112193","409123","150558","2041","100127","413369","410138","414361","NA","413369","NA","Sternberg Task ","53","69262","59","yes","1024"
"90","90","1167.3","1167.3","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","59","0","59","59","0","0","59","59","0","0","59","59","59","NA","59","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","47","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","7 9","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","776","17086","12065","776","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","1","417681","19134","414382","415437","2026","112193","415450","150558","2041","100127","419695","416465","420472","NA","419695","NA","Sternberg Task ","54","70038","60","yes","1024"
"90.1639344262295","90.1639344262295","1163.5245901639344","1163.5245901639344","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","60","0","60","60","0","0","60","60","0","0","60","60","60","NA","60","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","48","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","8 3","Lentiform Loewenfeld","3.3.5","2","y","0","left","right","right","left","NA","937","17086","12065","937","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","3","423788","19134","420490","421545","2026","112193","421557","150558","2041","100127","425801","422572","426739","NA","425801","NA","Sternberg Task ","55","70975","61","yes","1024"
"90.3225806451613","90.3225806451613","1161.467741935484","1161.467741935484","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","61","0","61","61","0","0","61","61","0","0","61","61","61","NA","61","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","49","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","5","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","1036","17086","12065","1036","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","8","430058","19134","426759","427815","2026","112193","427828","150558","2041","100127","432073","428843","433110","NA","432073","NA","Sternberg Task ","56","72011","62","yes","1024"
"88.88888888888889","88.88888888888889","1174.7777777777778","1174.7777777777778","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","62","0","62","62","0","0","62","62","0","0","62","62","62","NA","62","0","Sun Oct 25 14:14:30 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","50","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/MR-subject-4.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.5","2","y","0","None","right","right","None","NA","2000","17086","12065","2000","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","436432","19134","433133","434189","2026","112193","434202","150558","2041","100127","438446","435216","440446","NA","438446","NA","Sternberg Task ","56","74011","63","yes","1024"
