"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_PracticeLoop","count_correctFeedback","count_exSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_PracticeLoop","time_correctFeedback","time_exSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","width"
"97","97","801","801","black","experiment","legacy","legacy","legacy","1","undefined","1","left","80","0","80","80","0","0","80","80","0","0","80","80","80","80","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","68","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","8 7 3","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","554.0","34137","5612","554","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","8","530050","36758","526800","527839","2454","117494","527842","502224","2529","111881","532055","532610","528845","532055","NA","Sternberg Task","79","64956.0","81","1024"
"97","97","803","803","black","experiment","legacy","legacy","legacy","1","undefined","1","left","81","0","81","81","0","0","81","81","0","0","81","81","81","81","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","69","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","8 5 3 7 4 6","Melodramatic Milgram","4.0.5","6","y","0","left","right","right","left","NA","962.0","34137","5612","962","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","535857","36758","532612","533644","2454","117494","533646","502224","2529","111881","537859","538822","534651","537859","NA","Sternberg Task","80","65918.0","82","1024"
"97","97","803","803","black","experiment","legacy","legacy","legacy","1","undefined","1","right","82","0","82","82","0","0","82","82","0","0","82","82","82","82","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","70","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","8 2 1 4 5 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","771.0","34137","5612","771","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","542068","36758","538825","539857","2454","117494","539860","502224","2529","111881","544070","544842","540863","544070","NA","Sternberg Task","81","66689.0","83","1024"
"97","97","801","801","black","experiment","legacy","legacy","legacy","1","undefined","1","left","83","0","83","83","0","0","83","83","0","0","83","83","83","83","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","71","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","9 8 4","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","655.0","34137","5612","655","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","548090","36758","544845","545878","2454","117494","545880","502224","2529","111881","550092","550748","546884","550091","NA","Sternberg Task","82","67344.0","84","1024"
"96","96","802","802","black","experiment","legacy","legacy","legacy","0","undefined","0","left","84","0","84","84","0","0","84","84","0","0","84","84","84","84","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","72","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","7 4 2 6 3 5","Melodramatic Milgram","4.0.5","6","y","0","right","right","right","right","NA","874.0","34137","5612","874","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","553993","36758","550750","551783","2454","117494","551785","502224","2529","111881","555996","556871","552788","555996","NA","Sternberg Task","82","68218.0","85","1024"
"96","96","804","804","black","experiment","legacy","legacy","legacy","1","undefined","1","right","85","0","85","85","0","0","85","85","0","0","85","85","85","85","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","73","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","7 1 8 4 9 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","986.0","34137","5612","986","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","560116","36758","550750","557905","2454","117494","557907","556874","2529","111881","562118","563105","558911","562118","NA","Sternberg Task","83","69204.0","86","1024"
"96","96","810","810","black","experiment","legacy","legacy","legacy","1","undefined","1","right","86","0","86","86","0","0","86","86","0","0","86","86","86","86","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","74","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","8 5 7 3 6","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1302.0","34137","5612","1302","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","9","566356","36758","563107","564145","2454","117494","564148","556874","2529","111881","568358","569661","565151","568358","NA","Sternberg Task","84","70506.0","87","1024"
"96","96","812","812","black","experiment","legacy","legacy","legacy","1","undefined","1","right","87","0","87","87","0","0","87","87","0","0","87","87","87","87","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","75","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","5 3 2 6 9 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","981.0","34137","5612","981","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","572906","36758","569663","570693","2454","117494","570696","556874","2529","111881","574911","575893","571700","574911","NA","Sternberg Task","85","71487.0","88","1024"
"96","96","811","811","black","experiment","legacy","legacy","legacy","1","undefined","1","left","88","0","88","88","0","0","88","88","0","0","88","88","88","88","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","76","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","8 9 5 6 7","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","770.0","34137","5612","770","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","579138","36758","575896","576928","2454","117494","576930","556874","2529","111881","581141","581912","577933","581141","NA","Sternberg Task","86","72257.0","89","1024"
"96","96","817","817","black","experiment","legacy","legacy","legacy","1","undefined","1","left","89","0","89","89","0","0","89","89","0","0","89","89","89","89","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","77","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","8 5 1 3 9","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","1349.0","34137","5612","1349","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","585158","36758","581914","582945","2454","117494","582947","556874","2529","111881","587160","588510","583951","587160","NA","Sternberg Task","87","73606.0","90","1024"
"96","96","818","818","black","experiment","legacy","legacy","legacy","1","undefined","1","left","90","0","90","90","0","0","90","90","0","0","90","90","90","90","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","78","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","5 7 8 2 3 8","Melodramatic Milgram","4.0.5","5","y","0","left","right","right","left","NA","876.0","34137","5612","876","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","591753","36758","588513","589544","2454","117494","589546","556874","2529","111881","593756","594633","590549","593756","NA","Sternberg Task","88","74482.0","91","1024"
"96","96","817","817","black","experiment","legacy","legacy","legacy","1","undefined","1","right","91","0","91","91","0","0","91","91","0","0","91","91","91","91","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","79","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","5 7 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","735.0","34137","5612","735","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","597881","36758","594636","595670","2454","117494","595672","556874","2529","111881","599882","600618","596676","599882","NA","Sternberg Task","89","75217.0","92","1024"
"96","96","819","819","black","experiment","legacy","legacy","legacy","1","undefined","1","right","92","0","92","92","0","0","92","92","0","0","92","92","92","92","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","80","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","6 2 9 3 8 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1019.0","34137","5612","1019","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","1","603867","36758","600621","601656","2454","117494","601658","556874","2529","111881","605870","606890","602661","605870","NA","Sternberg Task","90","76236.0","93","1024"
"96","96","821","821","black","experiment","legacy","legacy","legacy","1","undefined","1","left","93","0","93","93","0","0","93","93","0","0","93","93","93","93","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","81","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","6 9 7 4 5 1","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","966.0","34137","5612","966","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","9","610143","36758","606893","607934","2454","117494","607936","556874","2529","111881","612145","613112","608938","612145","NA","Sternberg Task","91","77202.0","94","1024"
"96","96","820","820","black","experiment","legacy","legacy","legacy","1","undefined","1","left","94","0","94","94","0","0","94","94","0","0","94","94","94","94","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","82","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","7","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","706.0","34137","5612","706","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","7","616365","36758","613115","614150","2454","117494","614153","556874","2529","111881","618368","619076","615159","618368","NA","Sternberg Task","92","77908.0","95","1024"
"96","96","824","824","black","experiment","legacy","legacy","legacy","1","undefined","1","right","95","0","95","95","0","0","95","95","0","0","95","95","95","95","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","83","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","2 8 6 3 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1230.0","34137","5612","1230","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","7","622332","36758","619079","620117","2454","117494","620120","556874","2529","111881","624334","625565","621126","624334","NA","Sternberg Task","93","79138.0","96","1024"
"96","96","822","822","black","experiment","legacy","legacy","legacy","1","undefined","1","left","96","0","96","96","0","0","96","96","0","0","96","96","96","96","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","84","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","6 9 3 1","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","692.0","34137","5612","692","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","1","628808","36758","625567","626597","2454","117494","626599","556874","2529","111881","630811","631504","627604","630811","NA","Sternberg Task","94","79830.0","97","1024"
"96","96","827","827","black","experiment","legacy","legacy","legacy","1","undefined","1","right","97","0","97","97","0","0","97","97","0","0","97","97","97","97","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","85","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","4 8 1 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1240.0","34137","5612","1240","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","7","634755","36758","631507","632543","2454","117494","632546","556874","2529","111881","636756","637997","633550","636756","NA","Sternberg Task","95","81070.0","98","1024"
"96","96","829","829","black","experiment","legacy","legacy","legacy","1","undefined","1","right","98","0","98","98","0","0","98","98","0","0","98","98","98","98","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","86","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","1 4 9 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1047.0","34137","5612","1047","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","5","641253","36758","637999","639043","2454","117494","639045","556874","2529","111881","643255","644303","640047","643255","NA","Sternberg Task","96","82117.0","99","1024"
"97","97","828","828","black","experiment","legacy","legacy","legacy","1","undefined","1","left","99","0","99","99","0","0","99","99","0","0","99","99","99","99","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","87","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","6 2","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","712.0","34137","5612","712","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","6","647550","36758","644305","645341","2454","117494","645344","556874","2529","111881","649553","650266","646346","649553","NA","Sternberg Task","97","82829.0","100","1024"
"97","97","829","829","black","experiment","legacy","legacy","legacy","1","undefined","1","right","100","0","100","100","0","0","100","100","0","0","100","100","100","100","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","88","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","7 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","926.0","34137","5612","926","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","4","653517","36758","650269","651304","2454","117494","651307","556874","2529","111881","655519","656446","652311","655519","NA","Sternberg Task","98","83755.0","101","1024"
"96","96","840","840","black","experiment","legacy","legacy","legacy","0","undefined","0","right","101","0","101","101","0","0","101","101","0","0","101","101","101","101","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","89","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","4 1","Melodramatic Milgram","4.0.5","0","n","0","None","right","right","None","NA","2000.0","34137","5612","2000","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","6","659688","36758","656449","657479","2454","117494","657481","556874","2529","111881","661690","663690","658483","661690","NA","Sternberg Task","98","85755.0","102","1024"
"96","96","839","839","black","experiment","legacy","legacy","legacy","1","undefined","1","left","102","0","102","102","0","0","102","102","0","0","102","102","102","102","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","90","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","2 3 7 4","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","754.0","34137","5612","754","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","2","666941","36758","656449","664726","2454","117494","664729","663693","2529","111881","668947","669703","665734","668947","NA","Sternberg Task","99","86509.0","103","1024"
"96","96","840","840","black","experiment","legacy","legacy","legacy","1","undefined","1","left","103","0","103","103","0","0","103","103","0","0","103","103","103","103","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","91","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","4","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","922.0","34137","5612","922","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","4","672957","36758","669706","670743","2454","117494","670746","663693","2529","111881","674960","675884","671751","674960","NA","Sternberg Task","100","87431.0","104","1024"
"96","96","838","838","black","experiment","legacy","legacy","legacy","1","undefined","1","right","104","0","104","104","0","0","104","104","0","0","104","104","104","104","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","92","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","6 8 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","625.0","34137","5612","625","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","1","679131","36758","675887","676920","2454","117494","676923","663693","2529","111881","681133","681759","677926","681133","NA","Sternberg Task","101","88056.0","105","1024"
"96","96","841","841","black","experiment","legacy","legacy","legacy","1","undefined","1","left","105","0","105","105","0","0","105","105","0","0","105","105","105","105","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","93","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","3 9 6 2","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","1131.0","34137","5612","1131","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","2","685006","36758","681762","682794","2454","117494","682796","663693","2529","111881","687008","688140","683801","687008","NA","Sternberg Task","102","89187.0","106","1024"
"96","96","842","842","black","experiment","legacy","legacy","legacy","1","undefined","1","right","106","0","106","106","0","0","106","106","0","0","106","106","106","106","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","94","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","2 8 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","937.0","34137","5612","937","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","6","691387","36758","688143","689174","2454","117494","689176","663693","2529","111881","693389","694327","690181","693389","NA","Sternberg Task","103","90124.0","107","1024"
"96","96","840","840","black","experiment","legacy","legacy","legacy","1","undefined","1","right","107","0","107","107","0","0","107","107","0","0","107","107","107","107","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","95","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","7 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","702.0","34137","5612","702","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","1","697568","36758","694330","695359","2454","117494","695361","663693","2529","111881","699569","700272","696363","699569","NA","Sternberg Task","104","90826.0","108","1024"
"96","96","842","842","black","experiment","legacy","legacy","legacy","1","undefined","1","right","108","0","108","108","0","0","108","108","0","0","108","108","108","108","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","96","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","5 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","969.0","34137","5612","969","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","7","703522","36758","700275","701312","2454","117494","701314","663693","2529","111881","705525","706495","702317","705525","NA","Sternberg Task","105","91795.0","109","1024"
"96","96","843","843","black","experiment","legacy","legacy","legacy","1","undefined","1","left","109","0","109","109","0","0","109","109","0","0","109","109","109","109","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","97","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","9 1 6 7 8","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","969.0","34137","5612","969","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","9","709743","36758","706498","707531","2454","117494","707533","663693","2529","111881","711745","712715","708538","711745","NA","Sternberg Task","106","92764.0","110","1024"
"96","96","845","845","black","experiment","legacy","legacy","legacy","1","undefined","1","right","110","0","110","110","0","0","110","110","0","0","110","110","110","110","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","98","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","1 3 2 6 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1114.0","34137","5612","1114","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","715960","36758","712718","713749","2454","117494","713751","663693","2529","111881","717965","719080","714755","717964","NA","Sternberg Task","107","93878.0","111","1024"
"96","96","845","845","black","experiment","legacy","legacy","legacy","1","undefined","1","left","111","0","111","111","0","0","111","111","0","0","111","111","111","111","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","99","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","7 8 6 3 1","Melodramatic Milgram","4.0.5","5","y","0","left","right","right","left","NA","774.0","34137","5612","774","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","722325","36758","719082","720113","2454","117494","720115","663693","2529","111881","724327","725103","721119","724326","NA","Sternberg Task","108","94652.0","112","1024"
"96","96","844","844","black","experiment","legacy","legacy","legacy","1","undefined","1","right","112","0","112","112","0","0","112","112","0","0","112","112","112","112","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","100","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","9 8 2 7 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","822.0","34137","5612","822","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","728352","36758","725105","726140","2454","117494","726142","663693","2529","111881","730353","731176","727147","730353","NA","Sternberg Task","109","95474.0","113","1024"
"96","96","849","849","black","experiment","legacy","legacy","legacy","1","undefined","1","left","113","0","113","113","0","0","113","113","0","0","113","113","113","113","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","101","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","8 5 4 7 3 1","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","1330.0","34137","5612","1330","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","734424","36758","731179","732214","2454","117494","732217","663693","2529","111881","736426","737758","733219","736426","NA","Sternberg Task","110","96804.0","114","1024"
"96","96","849","849","black","experiment","legacy","legacy","legacy","1","undefined","1","right","114","0","114","114","0","0","114","114","0","0","114","114","114","114","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","102","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","8 6 3 4 7","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","924.0","34137","5612","924","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","741002","36758","737760","738790","2454","117494","738793","663693","2529","111881","743004","743929","739797","743004","NA","Sternberg Task","111","97728.0","115","1024"
"96","96","848","848","black","experiment","legacy","legacy","legacy","1","undefined","1","right","115","0","115","115","0","0","115","115","0","0","115","115","115","115","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","103","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","3 9 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","683.0","34137","5612","683","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","7","747181","36758","743932","744972","2454","117494","744974","663693","2529","111881","749183","749868","745976","749183","NA","Sternberg Task","112","98411.0","116","1024"
"96","96","847","847","black","experiment","legacy","legacy","legacy","1","undefined","1","right","116","0","116","116","0","0","116","116","0","0","116","116","116","116","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","104","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","3 4 9 6 7 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","746.0","34137","5612","746","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","2","753110","36758","749870","750900","2454","117494","750903","663693","2529","111881","755112","755859","751905","755112","NA","Sternberg Task","113","99157.0","117","1024"
"96","96","847","847","black","experiment","legacy","legacy","legacy","1","undefined","1","right","117","0","117","117","0","0","117","117","0","0","117","117","117","117","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","105","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","1 7 5 2 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","790.0","34137","5612","790","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","759111","36758","755862","756900","2454","117494","756902","663693","2529","111881","761113","761904","757906","761113","NA","Sternberg Task","114","99947.0","118","1024"
"96","96","845","845","black","experiment","legacy","legacy","legacy","1","undefined","1","left","118","0","118","118","0","0","118","118","0","0","118","118","118","118","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","106","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","2 8 5 1","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","675.0","34137","5612","675","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","1","765147","36758","761907","762937","2454","117494","762939","663693","2529","111881","767149","767825","763942","767149","NA","Sternberg Task","115","100622.0","119","1024"
"96","96","850","850","black","experiment","legacy","legacy","legacy","1","undefined","1","right","119","0","119","119","0","0","119","119","0","0","119","119","119","119","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","107","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","6 9 4 5 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1384.0","34137","5612","1384","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","771070","36758","767828","768859","2454","117494","768861","663693","2529","111881","773072","774457","769865","773072","NA","Sternberg Task","116","102006.0","120","1024"
"96","96","850","850","black","experiment","legacy","legacy","legacy","1","undefined","1","right","120","0","120","120","0","0","120","120","0","0","120","120","120","120","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","108","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","5 9 2 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","944.0","34137","5612","944","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","8","777702","36758","774459","775490","2454","117494","775492","663693","2529","111881","779706","780652","776496","779705","NA","Sternberg Task","117","102950.0","121","1024"
