"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_PracticeLoop","count_correctFeedback","count_exSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_PracticeLoop","time_correctFeedback","time_exSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","width"
"97","97","1083","1083","black","experiment","legacy","legacy","legacy","1","undefined","1","left","79","0","79","79","0","0","79","79","0","0","79","79","79","79","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","67","11","/Users/baileymcwhirter/subject-2.csv","legacy","3 2 1 4 7","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","1032.0","6610","2426","1032","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","513267","7744","510023","511053","1071","84487","511056","483631","1115","82060","515272","516305","512062","515272","NA","Sternberg Task","78","86660.0","80","1024"
"97","97","1083","1083","black","experiment","legacy","legacy","legacy","1","undefined","1","left","80","0","80","80","0","0","80","80","0","0","80","80","80","80","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","68","11","/Users/baileymcwhirter/subject-2.csv","legacy","8 1 6","Melodramatic Milgram","4.0.5","3","y","0","left","right","right","left","NA","1072.0","6610","2426","1072","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","519555","7744","516308","517345","1071","84487","517347","483631","1115","82060","521558","522631","518350","521558","NA","Sternberg Task","79","87732.0","81","1024"
"97","97","1086","1086","black","experiment","legacy","legacy","legacy","1","undefined","1","left","81","0","81","81","0","0","81","81","0","0","81","81","81","81","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","69","11","/Users/baileymcwhirter/subject-2.csv","legacy","8 5 4 7 3 1","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","1371.0","6610","2426","1371","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","525877","7744","522634","523666","1071","84487","523668","483631","1115","82060","527879","529251","524671","527879","NA","Sternberg Task","80","89103.0","82","1024"
"97","97","1083","1083","black","experiment","legacy","legacy","legacy","1","undefined","1","left","82","0","82","82","0","0","82","82","0","0","82","82","82","82","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","70","11","/Users/baileymcwhirter/subject-2.csv","legacy","3 5 4 7","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","838.0","6610","2426","838","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","532498","7744","529254","530285","1071","84487","530287","483631","1115","82060","534503","535342","531293","534503","NA","Sternberg Task","81","89941.0","83","1024"
"97","97","1087","1087","black","experiment","legacy","legacy","legacy","1","undefined","1","left","83","0","83","83","0","0","83","83","0","0","83","83","83","83","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","71","11","/Users/baileymcwhirter/subject-2.csv","legacy","9 3 1 2 5","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","1449.0","6610","2426","1449","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","538586","7744","535344","536374","1071","84487","536376","483631","1115","82060","540588","542038","537380","540588","NA","Sternberg Task","82","91390.0","84","1024"
"97","97","1087","1087","black","experiment","legacy","legacy","legacy","1","undefined","1","right","84","0","84","84","0","0","84","84","0","0","84","84","84","84","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","72","11","/Users/baileymcwhirter/subject-2.csv","legacy","8 2 1 4 5 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1076.0","6610","2426","1076","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","545283","7744","542041","543071","1071","84487","543073","483631","1115","82060","547285","548362","544078","547285","NA","Sternberg Task","83","92466.0","85","1024"
"97","97","1086","1086","black","experiment","legacy","legacy","legacy","1","undefined","1","right","85","0","85","85","0","0","85","85","0","0","85","85","85","85","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","73","11","/Users/baileymcwhirter/subject-2.csv","legacy","9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","976.0","6610","2426","976","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","6","551610","7744","548365","549401","1071","84487","549403","483631","1115","82060","553613","554590","550406","553613","NA","Sternberg Task","84","93442.0","86","1024"
"97","97","1092","1092","black","experiment","legacy","legacy","legacy","1","undefined","1","right","86","0","86","86","0","0","86","86","0","0","86","86","86","86","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","74","11","/Users/baileymcwhirter/subject-2.csv","legacy","1 6 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1593.0","6610","2426","1593","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","7","557837","7744","554592","555624","1071","84487","555627","483631","1115","82060","559839","561433","556630","559839","NA","Sternberg Task","85","95035.0","87","1024"
"97","97","1092","1092","black","experiment","legacy","legacy","legacy","1","undefined","1","right","87","0","87","87","0","0","87","87","0","0","87","87","87","87","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","75","11","/Users/baileymcwhirter/subject-2.csv","legacy","2 5 1 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1096.0","6610","2426","1096","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","564684","7744","561436","562471","1071","84487","562473","483631","1115","82060","566687","567784","563478","566687","NA","Sternberg Task","86","96131.0","88","1024"
"97","97","1093","1093","black","experiment","legacy","legacy","legacy","1","undefined","1","right","88","0","88","88","0","0","88","88","0","0","88","88","88","88","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","76","11","/Users/baileymcwhirter/subject-2.csv","legacy","4 2 7 6 1 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1168.0","6610","2426","1168","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","571034","7744","567787","568824","1071","84487","568826","483631","1115","82060","573038","574207","569829","573038","NA","Sternberg Task","87","97299.0","89","1024"
"97","97","1093","1093","black","experiment","legacy","legacy","legacy","1","undefined","1","right","89","0","89","89","0","0","89","89","0","0","89","89","89","89","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","77","11","/Users/baileymcwhirter/subject-2.csv","legacy","6 8 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1087.0","6610","2426","1087","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","577455","7744","574210","575244","1071","84487","575246","483631","1115","82060","579457","580545","576250","579457","NA","Sternberg Task","88","98386.0","90","1024"
"97","97","1092","1092","black","experiment","legacy","legacy","legacy","1","undefined","1","right","90","0","90","90","0","0","90","90","0","0","90","90","90","90","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","78","11","/Users/baileymcwhirter/subject-2.csv","legacy","5 3 8 7 2 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1073.0","6610","2426","1073","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","583790","7744","580548","581579","1071","84487","581581","483631","1115","82060","585792","586866","582584","585792","NA","Sternberg Task","89","99459.0","91","1024"
"97","97","1091","1091","black","experiment","legacy","legacy","legacy","1","undefined","1","right","91","0","91","91","0","0","91","91","0","0","91","91","91","91","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","79","11","/Users/baileymcwhirter/subject-2.csv","legacy","2 8 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","939.0","6610","2426","939","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","590115","7744","586869","587906","1071","84487","587908","483631","1115","82060","592117","593057","588910","592117","NA","Sternberg Task","90","100398.0","92","1024"
"97","97","1091","1091","black","experiment","legacy","legacy","legacy","1","undefined","1","right","92","0","92","92","0","0","92","92","0","0","92","92","92","92","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","80","11","/Users/baileymcwhirter/subject-2.csv","legacy","7 9 1 6","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1119.0","6610","2426","1119","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","596304","7744","593060","594090","1071","84487","594092","483631","1115","82060","598307","599427","595099","598307","NA","Sternberg Task","91","101517.0","93","1024"
"97","97","1091","1091","black","experiment","legacy","legacy","legacy","1","undefined","1","left","93","0","93","93","0","0","93","93","0","0","93","93","93","93","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","81","11","/Users/baileymcwhirter/subject-2.csv","legacy","3 4","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","1086.0","6610","2426","1086","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","3","602678","7744","599430","600467","1071","84487","600469","483631","1115","82060","604681","605768","601472","604681","NA","Sternberg Task","92","102603.0","94","1024"
"97","97","1093","1093","black","experiment","legacy","legacy","legacy","1","undefined","1","left","94","0","94","94","0","0","94","94","0","0","94","94","94","94","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","82","11","/Users/baileymcwhirter/subject-2.csv","legacy","7 6","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","1259.0","6610","2426","1259","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","609017","7744","605771","606805","1071","84487","606808","483631","1115","82060","611019","612279","607812","611019","NA","Sternberg Task","93","103862.0","95","1024"
"97","97","1092","1092","black","experiment","legacy","legacy","legacy","1","undefined","1","right","95","0","95","95","0","0","95","95","0","0","95","95","95","95","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","83","11","/Users/baileymcwhirter/subject-2.csv","legacy","8 4 3 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","970.0","6610","2426","970","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","615524","7744","612281","613311","1071","84487","613313","483631","1115","82060","617526","618497","614319","617526","NA","Sternberg Task","94","104832.0","96","1024"
"97","97","1090","1090","black","experiment","legacy","legacy","legacy","1","undefined","1","right","96","0","96","96","0","0","96","96","0","0","96","96","96","96","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","84","11","/Users/baileymcwhirter/subject-2.csv","legacy","8 5 7 3 6","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","977.0","6610","2426","977","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","621740","7744","618500","619531","1071","84487","619533","483631","1115","82060","623742","624720","620535","623742","NA","Sternberg Task","95","105809.0","97","1024"
"97","97","1097","1097","black","experiment","legacy","legacy","legacy","1","undefined","1","left","97","0","97","97","0","0","97","97","0","0","97","97","97","97","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","85","11","/Users/baileymcwhirter/subject-2.csv","legacy","6 9 7 4 5 1","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","1785.0","6610","2426","1785","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","627964","7744","624722","625754","1071","84487","625756","483631","1115","82060","629966","631752","626758","629966","NA","Sternberg Task","96","107594.0","98","1024"
"97","97","1097","1097","black","experiment","legacy","legacy","legacy","1","undefined","1","left","98","0","98","98","0","0","98","98","0","0","98","98","98","98","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","86","11","/Users/baileymcwhirter/subject-2.csv","legacy","5 2 9 6 1 7","Melodramatic Milgram","4.0.5","3","y","0","left","right","right","left","NA","1022.0","6610","2426","1022","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","634999","7744","631755","632786","1071","84487","632789","483631","1115","82060","637001","638024","633794","637001","NA","Sternberg Task","97","108616.0","99","1024"
"98","98","1097","1097","black","experiment","legacy","legacy","legacy","1","undefined","1","right","99","0","99","99","0","0","99","99","0","0","99","99","99","99","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","87","11","/Users/baileymcwhirter/subject-2.csv","legacy","6 9 4 5 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1175.0","6610","2426","1175","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","641288","7744","638027","639077","1071","84487","639079","483631","1115","82060","643291","644467","640082","643290","NA","Sternberg Task","98","109791.0","100","1024"
"98","98","1106","1106","black","experiment","legacy","legacy","legacy","1","undefined","1","right","100","0","100","100","0","0","100","100","0","0","100","100","100","100","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","88","11","/Users/baileymcwhirter/subject-2.csv","legacy","7 1 8 4 9 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1990.0","6610","2426","1990","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","647729","7744","644470","645517","1071","84487","645519","483631","1115","82060","649731","651722","646523","649731","NA","Sternberg Task","99","111781.0","101","1024"
"98","98","1104","1104","black","experiment","legacy","legacy","legacy","1","undefined","1","left","101","0","101","101","0","0","101","101","0","0","101","101","101","101","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","89","11","/Users/baileymcwhirter/subject-2.csv","legacy","2 3","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","881.0","6610","2426","881","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","2","654978","7744","651725","652766","1071","84487","652768","483631","1115","82060","656980","657862","653771","656980","NA","Sternberg Task","100","112662.0","102","1024"
"98","98","1100","1100","black","experiment","legacy","legacy","legacy","1","undefined","1","left","102","0","102","102","0","0","102","102","0","0","102","102","102","102","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","90","11","/Users/baileymcwhirter/subject-2.csv","legacy","4","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","682.0","6610","2426","682","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","4","661121","7744","657865","658908","1071","84487","658910","483631","1115","82060","663123","663806","659915","663123","NA","Sternberg Task","101","113344.0","103","1024"
"98","98","1099","1099","black","experiment","legacy","legacy","legacy","1","undefined","1","right","103","0","103","103","0","0","103","103","0","0","103","103","103","103","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","91","11","/Users/baileymcwhirter/subject-2.csv","legacy","7 1 5 6 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1017.0","6610","2426","1017","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","667068","7744","663809","664858","1071","84487","664860","483631","1115","82060","669070","670088","665863","669070","NA","Sternberg Task","102","114361.0","104","1024"
"98","98","1102","1102","black","experiment","legacy","legacy","legacy","1","undefined","1","left","104","0","104","104","0","0","104","104","0","0","104","104","104","104","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","92","11","/Users/baileymcwhirter/subject-2.csv","legacy","4 6 2 5 1","Melodramatic Milgram","4.0.5","5","y","0","left","right","right","left","NA","1452.0","6610","2426","1452","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","673347","7744","670091","671137","1071","84487","671139","483631","1115","82060","675351","676804","672142","675351","NA","Sternberg Task","103","115813.0","105","1024"
"98","98","1100","1100","black","experiment","legacy","legacy","legacy","1","undefined","1","left","105","0","105","105","0","0","105","105","0","0","105","105","105","105","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","93","11","/Users/baileymcwhirter/subject-2.csv","legacy","9 8 4","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","817.0","6610","2426","817","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","680061","7744","676808","677850","1071","84487","677853","483631","1115","82060","682067","682885","678855","682067","NA","Sternberg Task","104","116630.0","106","1024"
"98","98","1100","1100","black","experiment","legacy","legacy","legacy","1","undefined","1","left","106","0","106","106","0","0","106","106","0","0","106","106","106","106","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","94","11","/Users/baileymcwhirter/subject-2.csv","legacy","4 7 6 8 2 3","Melodramatic Milgram","4.0.5","6","y","0","left","right","right","left","NA","1152.0","6610","2426","1152","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","686135","7744","682888","683923","1071","84487","683925","483631","1115","82060","688137","689290","684930","688137","NA","Sternberg Task","105","117782.0","107","1024"
"98","98","1101","1101","black","experiment","legacy","legacy","legacy","1","undefined","1","left","107","0","107","107","0","0","107","107","0","0","107","107","107","107","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","95","11","/Users/baileymcwhirter/subject-2.csv","legacy","9 6 2 4 1","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","1169.0","6610","2426","1169","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","692537","7744","689293","690326","1071","84487","690328","483631","1115","82060","694539","695709","691332","694539","NA","Sternberg Task","106","118951.0","108","1024"
"98","98","1100","1100","black","experiment","legacy","legacy","legacy","1","undefined","1","left","108","0","108","108","0","0","108","108","0","0","108","108","108","108","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","96","11","/Users/baileymcwhirter/subject-2.csv","legacy","4 9 7 8 5 3","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","992.0","6610","2426","992","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","698959","7744","695712","696748","1071","84487","696750","483631","1115","82060","700961","701954","697752","700961","NA","Sternberg Task","107","119943.0","109","1024"
"98","98","1101","1101","black","experiment","legacy","legacy","legacy","1","undefined","1","left","109","0","109","109","0","0","109","109","0","0","109","109","109","109","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","97","11","/Users/baileymcwhirter/subject-2.csv","legacy","3 5 9 6 2 4","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","1254.0","6610","2426","1254","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","705208","7744","701957","702994","1071","84487","702996","483631","1115","82060","707210","708465","704000","707210","NA","Sternberg Task","108","121197.0","110","1024"
"98","98","1108","1108","black","experiment","legacy","legacy","legacy","1","undefined","1","right","110","0","110","110","0","0","110","110","0","0","110","110","110","110","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","98","11","/Users/baileymcwhirter/subject-2.csv","legacy","6 3 1 7 9 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1858.0","6610","2426","1858","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","711715","7744","708468","709503","1071","84487","709505","483631","1115","82060","713717","715576","710510","713717","NA","Sternberg Task","109","123055.0","111","1024"
"98","98","1108","1108","black","experiment","legacy","legacy","legacy","1","undefined","1","right","111","0","111","111","0","0","111","111","0","0","111","111","111","111","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","99","11","/Users/baileymcwhirter/subject-2.csv","legacy","4 8 1 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1101.0","6610","2426","1101","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","718830","7744","715579","716618","1071","84487","716620","483631","1115","82060","720832","721934","717625","720832","NA","Sternberg Task","110","124156.0","112","1024"
"98","98","1107","1107","black","experiment","legacy","legacy","legacy","1","undefined","1","right","112","0","112","112","0","0","112","112","0","0","112","112","112","112","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","100","11","/Users/baileymcwhirter/subject-2.csv","legacy","3 9 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1008.0","6610","2426","1008","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","7","725177","7744","721937","722968","1071","84487","722970","483631","1115","82060","727180","728189","723973","727180","NA","Sternberg Task","111","125164.0","113","1024"
"98","98","1110","1110","black","experiment","legacy","legacy","legacy","1","undefined","1","left","113","0","113","113","0","0","113","113","0","0","113","113","113","113","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","101","11","/Users/baileymcwhirter/subject-2.csv","legacy","4 1 5","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","1403.0","6610","2426","1403","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","731436","7744","728192","729223","1071","84487","729225","483631","1115","82060","733438","734842","730230","733438","NA","Sternberg Task","112","126567.0","114","1024"
"98","98","1110","1110","black","experiment","legacy","legacy","legacy","1","undefined","1","left","114","0","114","114","0","0","114","114","0","0","114","114","114","114","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","102","11","/Users/baileymcwhirter/subject-2.csv","legacy","7 2 3","Melodramatic Milgram","4.0.5","3","y","0","left","right","right","left","NA","1099.0","6610","2426","1099","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","3","738090","7744","734845","735878","1071","84487","735880","483631","1115","82060","740091","741191","736885","740091","NA","Sternberg Task","113","127666.0","115","1024"
"98","98","1109","1109","black","experiment","legacy","legacy","legacy","1","undefined","1","left","115","0","115","115","0","0","115","115","0","0","115","115","115","115","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","103","11","/Users/baileymcwhirter/subject-2.csv","legacy","7","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","997.0","6610","2426","997","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","7","744446","7744","741193","742228","1071","84487","742236","483631","1115","82060","746448","747446","743241","746448","NA","Sternberg Task","114","128663.0","116","1024"
"98","98","1108","1108","black","experiment","legacy","legacy","legacy","1","undefined","1","left","116","0","116","116","0","0","116","116","0","0","116","116","116","116","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","104","11","/Users/baileymcwhirter/subject-2.csv","legacy","9 5 8 1","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","1054.0","6610","2426","1054","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","750701","7744","747449","748487","1071","84487","748490","483631","1115","82060","752707","753762","749495","752707","NA","Sternberg Task","115","129717.0","117","1024"
"98","98","1113","1113","black","experiment","legacy","legacy","legacy","1","undefined","1","right","117","0","117","117","0","0","117","117","0","0","117","117","117","117","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","105","11","/Users/baileymcwhirter/subject-2.csv","legacy","1 7 5 2 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1692.0","6610","2426","1692","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","757017","7744","753765","754804","1071","84487","754807","483631","1115","82060","759022","760715","755811","759022","NA","Sternberg Task","116","131409.0","118","1024"
"98","98","1111","1111","black","experiment","legacy","legacy","legacy","1","undefined","1","left","118","0","118","118","0","0","118","118","0","0","118","118","118","118","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","106","11","/Users/baileymcwhirter/subject-2.csv","legacy","8 5 1 3 9","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","886.0","6610","2426","886","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","763962","7744","760718","761751","1071","84487","761753","483631","1115","82060","765964","766851","762756","765964","NA","Sternberg Task","117","132295.0","119","1024"
"98","98","1111","1111","black","experiment","legacy","legacy","legacy","1","undefined","1","right","119","0","119","119","0","0","119","119","0","0","119","119","119","119","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","107","11","/Users/baileymcwhirter/subject-2.csv","legacy","1 4 9 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1089.0","6610","2426","1089","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","770101","7744","766854","767889","1071","84487","767892","483631","1115","82060","772104","773195","768895","772104","NA","Sternberg Task","118","133384.0","120","1024"
