"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1_sketchpad","correct_keyboard_response","correct_response","count_ISI_sketchpad","count_correct_sketchpad","count_exp_sequence","count_experiment","count_experiment_loop","count_fixation_sketchpad","count_incorrect_sketchpad","count_instruction1_sketchpad","count_instructions2_sketchpad","count_keyboard_response","count_memoryset_sketchpad","count_new_logger","count_practice_loop","count_probe_sketchpad","count_thankyou_sketchpad","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practice_loop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1_sketchpad","response_instructions2_sketchpad","response_keyboard_response","response_thankyou_sketchpad","response_time","response_time_instruction1_sketchpad","response_time_instructions2_sketchpad","response_time_keyboard_response","response_time_thankyou_sketchpad","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI_sketchpad","time_correct_sketchpad","time_exp_sequence","time_experiment","time_experiment_loop","time_fixation_sketchpad","time_incorrect_sketchpad","time_instruction1_sketchpad","time_instructions2_sketchpad","time_keyboard_response","time_memoryset_sketchpad","time_new_logger","time_practice_loop","time_probe_sketchpad","time_thankyou_sketchpad","title","total_correct","total_response_time","total_responses","width"
"97","97","750","750","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","34","34","34","0","0","34","34","0","0","34","34","34","0","34","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","22","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","5 2 9 6 1 7","Melodramatic Milgram","4.0.5","3","y","0","left","right","right","left","NA","688.0","11869","7446","688","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","228748","219333","226545","2077","94490","226546","225498","2083","87043","230749","227547","231437","13953","230749","NA","Sternberg task ","34","26274.0","35","1024"
"97","97","744","744","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","35","35","35","0","0","35","35","0","0","35","35","35","0","35","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","23","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","8 9 5 6 7","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","531.0","11869","7446","531","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","234689","231440","232486","2077","94490","232487","225498","2083","87043","236690","233488","237222","13953","236690","NA","Sternberg task ","35","26805.0","36","1024"
"97","97","739","739","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","36","36","36","0","0","36","36","0","0","36","36","36","0","36","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","24","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","2 6 1 7 4","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","540.0","11869","7446","540","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","240471","237228","238268","2077","94490","238269","225498","2083","87043","242472","239270","243012","13953","242472","NA","Sternberg task ","36","27345.0","37","1024"
"97","97","734","734","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","37","37","37","0","0","37","37","0","0","37","37","37","0","37","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","25","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","9 4 2","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","555.0","11869","7446","555","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","246262","243018","244059","2077","94490","244060","225498","2083","87043","248263","245061","248819","13953","248263","NA","Sternberg task ","37","27900.0","38","1024"
"97","97","731","731","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","38","38","38","0","0","38","38","0","0","38","38","38","0","38","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","26","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","1","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","611.0","11869","7446","611","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","7","252082","248825","249879","2077","94490","249880","225498","2083","87043","254083","250881","254695","13953","254083","NA","Sternberg task ","38","28511.0","39","1024"
"97","97","726","726","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","39","39","39","0","0","39","39","0","0","39","39","39","0","39","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","27","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","4 7 6 8 2 3","Melodramatic Milgram","4.0.5","6","y","0","left","right","right","left","NA","545.0","11869","7446","545","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","257949","254698","255746","2077","94490","255747","225498","2083","87043","259950","256748","260496","13953","259950","NA","Sternberg task ","39","29056.0","40","1024"
"97","97","724","724","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","40","40","40","0","0","40","40","0","0","40","40","40","0","40","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","28","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","7 1 8 5 6 2","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","662.0","11869","7446","662","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","263747","260499","261543","2077","94490","261545","225498","2083","87043","265748","262546","266411","13953","265748","NA","Sternberg task ","40","29718.0","41","1024"
"97","97","722","722","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","41","41","41","0","0","41","41","0","0","41","41","41","0","41","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","29","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","2 5 1 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","625.0","11869","7446","625","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","269660","266415","267456","2077","94490","267457","225498","2083","87043","271661","268459","272287","13953","271661","NA","Sternberg task ","41","30343.0","42","1024"
"97","97","719","719","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","42","42","42","0","0","42","42","0","0","42","42","42","0","42","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","30","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","8 2 1 4 5 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","612.0","11869","7446","612","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","275535","272290","273331","2077","94490","273333","225498","2083","87043","277536","274334","278149","13953","277536","NA","Sternberg task ","42","30955.0","43","1024"
"95","95","724","724","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","43","43","43","0","0","43","43","0","0","43","43","43","0","43","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","31","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","3 4 9 6 2 9","Melodramatic Milgram","4.0.5","5","y","0","right","right","right","right","NA","931.0","11869","7446","931","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","281419","278155","279214","2077","94490","279217","225498","2083","87043","283420","280218","284352","13953","283420","NA","Sternberg task ","42","31886.0","44","1024"
"95","95","722","722","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","44","44","44","0","0","44","44","0","0","44","44","44","0","44","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","32","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","9 6 2 4 1","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","635.0","11869","7446","635","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","287604","278155","285400","2077","94490","285402","284355","2083","87043","289605","286403","290241","13953","289605","NA","Sternberg task ","43","32521.0","45","1024"
"95","95","722","722","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","45","45","45","0","0","45","45","0","0","45","45","45","0","45","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","33","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","8 5 1 3 9","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","730.0","11869","7446","730","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","293489","290245","291286","2077","94490","291287","284355","2083","87043","295490","292288","296221","13953","295490","NA","Sternberg task ","44","33251.0","46","1024"
"95","95","717","717","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","46","46","46","0","0","46","46","0","0","46","46","46","0","46","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","34","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","9 1 6 7 8","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","458.0","11869","7446","458","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","299477","296223","297274","2077","94490","297275","284355","2083","87043","301478","298276","301937","13953","301478","NA","Sternberg task ","45","33709.0","47","1024"
"95","95","714","714","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","47","47","47","0","0","47","47","0","0","47","47","47","0","47","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","35","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","8 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","572.0","11869","7446","572","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","305184","301940","302980","2077","94490","302982","284355","2083","87043","307185","303983","307758","13953","307185","NA","Sternberg task ","46","34281.0","48","1024"
"95","95","713","713","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","48","48","48","0","0","48","48","0","0","48","48","48","0","48","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","36","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","8 1 6","Melodramatic Milgram","4.0.5","3","y","0","left","right","right","left","NA","704.0","11869","7446","704","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","6","311010","307761","308806","2077","94490","308808","284355","2083","87043","313011","309809","313716","13953","313011","NA","Sternberg task ","47","34985.0","49","1024"
"96","96","711","711","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","49","49","49","0","0","49","49","0","0","49","49","49","0","49","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","37","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","4 9 7 8 5 3","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","565.0","11869","7446","565","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","316971","313723","314767","2077","94490","314768","284355","2083","87043","318972","315769","319538","13953","318972","NA","Sternberg task ","48","35550.0","50","1024"
"96","96","708","708","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","50","50","50","0","0","50","50","0","0","50","50","50","0","50","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","38","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","8 9 5 7 1 6","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","571.0","11869","7446","571","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","322795","319541","320591","2077","94490","320593","284355","2083","87043","324796","321594","325369","13953","324796","NA","Sternberg task ","49","36121.0","51","1024"
"96","96","705","705","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","51","51","51","0","0","51","51","0","0","51","51","51","0","51","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","39","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","2 7 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","566.0","11869","7446","566","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","328626","325373","326422","2077","94490","326423","284355","2083","87043","330627","327424","331195","13953","330627","NA","Sternberg task ","50","36687.0","52","1024"
"96","96","705","705","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","52","52","52","0","0","52","52","0","0","52","52","52","0","52","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","40","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","8 5 4 2 9 6","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","705.0","11869","7446","705","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","334444","331200","332241","2077","94490","332242","284355","2083","87043","336445","333243","337152","13953","336445","NA","Sternberg task ","51","37392.0","53","1024"
"96","96","702","702","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","53","53","53","0","0","53","53","0","0","53","53","53","0","53","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","41","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","3 4","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","517.0","11869","7446","517","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","3","340463","337156","338259","2077","94490","338261","284355","2083","87043","342464","339262","342983","13953","342464","NA","Sternberg task ","52","37909.0","54","1024"
"96","96","699","699","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","54","54","54","0","0","54","54","0","0","54","54","54","0","54","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","42","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","7 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","576.0","11869","7446","576","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","8","346236","342986","344033","2077","94490","344034","284355","2083","87043","348237","345035","348814","13953","348237","NA","Sternberg task ","53","38485.0","55","1024"
"96","96","697","697","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","55","55","55","0","0","55","55","0","0","55","55","55","0","55","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","43","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","7 2 3","Melodramatic Milgram","4.0.5","3","y","0","left","right","right","left","NA","548.0","11869","7446","548","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","3","352067","348817","349864","2077","94490","349865","284355","2083","87043","354068","350866","354617","13953","354068","NA","Sternberg task ","54","39033.0","56","1024"
"96","96","695","695","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","56","56","56","0","0","56","56","0","0","56","56","56","0","56","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","44","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","4 8 1 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","620.0","11869","7446","620","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","357870","354621","355666","2077","94490","355668","284355","2083","87043","359871","356669","360492","13953","359871","NA","Sternberg task ","55","39653.0","57","1024"
"96","96","694","694","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","57","57","57","0","0","57","57","0","0","57","57","57","0","57","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","45","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","9 1 7 2","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","618.0","11869","7446","618","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","363759","360507","361555","2077","94490","361557","284355","2083","87043","365760","362558","366378","13953","365760","NA","Sternberg task ","56","40271.0","58","1024"
"96","96","694","694","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","58","58","58","0","0","58","58","0","0","58","58","58","0","58","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","46","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","4","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","686.0","11869","7446","686","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","4","369629","366381","367425","2077","94490","367427","284355","2083","87043","371630","368428","372317","13953","371630","NA","Sternberg task ","57","40957.0","59","1024"
"96","96","694","694","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","59","59","59","0","0","59","59","0","0","59","59","59","0","59","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","47","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","9 8 4","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","692.0","11869","7446","692","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","375567","372323","373364","2077","94490","373365","284355","2083","87043","377568","374366","378261","13953","377568","NA","Sternberg task ","58","41649.0","60","1024"
"95","95","692","692","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","60","60","60","0","0","60","60","0","0","60","60","60","0","60","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","48","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","1 7 8 3 9","Melodramatic Milgram","4.0.5","0","n","0","left","right","right","left","NA","569.0","11869","7446","569","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","381519","378264","379315","2077","94490","379317","284355","2083","87043","383520","380318","384091","13953","383520","NA","Sternberg task ","58","42218.0","61","1024"
"95","95","693","693","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","61","61","61","0","0","61","61","0","0","61","61","61","0","61","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","49","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","6 2","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","771.0","11869","7446","771","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","387363","378264","385160","2077","94490","385161","384093","2083","87043","389364","386162","390136","13953","389364","NA","Sternberg task ","59","42989.0","62","1024"
"95","95","693","693","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","62","62","62","0","0","62","62","0","0","62","62","62","0","62","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","50","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","9 5 3 8 4","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","691.0","11869","7446","691","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","393384","390139","391181","2077","94490","391182","384093","2083","87043","395385","392183","396078","13953","395385","NA","Sternberg task ","60","43680.0","63","1024"
"95","95","693","693","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","63","63","63","0","0","63","63","0","0","63","63","63","0","63","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","51","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","6 9 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","698.0","11869","7446","698","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","399325","396081","397121","2077","94490","397123","384093","2083","87043","401326","398124","402026","13953","401326","NA","Sternberg task ","61","44378.0","64","1024"
"95","95","692","692","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","64","64","64","0","0","64","64","0","0","64","64","64","0","64","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","52","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","7 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","604.0","11869","7446","604","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","405280","402029","403076","2077","94490","403078","384093","2083","87043","407281","404079","407886","13953","407281","NA","Sternberg task ","62","44982.0","65","1024"
"95","95","689","689","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","65","65","65","0","0","65","65","0","0","65","65","65","0","65","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","53","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","5 2 6","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","504.0","11869","7446","504","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","2","411138","407892","408935","2077","94490","408936","384093","2083","87043","413139","409937","413644","13953","413139","NA","Sternberg task ","63","45486.0","66","1024"
"95","95","688","688","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","66","66","66","0","0","66","66","0","0","66","66","66","0","66","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","54","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","9 7 4 5 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","626.0","11869","7446","626","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","416896","413650","414693","2077","94490","414694","384093","2083","87043","418897","415695","419525","13953","418897","NA","Sternberg task ","64","46112.0","67","1024"
"95","95","686","686","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","67","67","67","0","0","67","67","0","0","67","67","67","0","67","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","55","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","5 3 2 6 9 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","594.0","11869","7446","594","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","422781","419528","420578","2077","94490","420579","384093","2083","87043","424782","421580","425378","13953","424782","NA","Sternberg task ","65","46706.0","68","1024"
"95","95","689","689","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","68","68","68","0","0","68","68","0","0","68","68","68","0","68","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","56","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","844.0","11869","7446","844","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","6","428640","425380","426437","2077","94490","426438","384093","2083","87043","430641","427439","431486","13953","430641","NA","Sternberg task ","66","47550.0","69","1024"
"95","95","686","686","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","69","69","69","0","0","69","69","0","0","69","69","69","0","69","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","57","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","7 9 1 6","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","534.0","11869","7446","534","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","434738","431489","432535","2077","94490","432536","384093","2083","87043","436739","433537","437275","13953","436739","NA","Sternberg task ","67","48084.0","70","1024"
