"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_Instruction1","correct_new_keyboard_response","correct_response","count_ISI","count_Instruction1","count_ThankYou","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instructions2","count_memorySet","count_new_keyboard_response","count_new_logger","count_practiceloop","count_probe","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instruction1","response_ThankYou","response_instructions2","response_new_keyboard_response","response_time","response_time_Instruction1","response_time_ThankYou","response_time_instructions2","response_time_new_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_Instruction1","time_ThankYou","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instructions2","time_memorySet","time_new_keyboard_response","time_new_logger","time_practiceloop","time_probe","title","total_correct","total_response_time","total_responses","width"
"84","84","872","872","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","97","0","0","97","97","0","0","97","97","0","97","97","97","0","97","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","85","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","2 8 5 1","Melodramatic Milgram","4.0.5","4","y","0","left","right","NA","left","left","760.0","53035","NA","8345","760","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","662327","2992","NA","659072","660121","2880","143599","660123","634936","135253","661125","664329","665090","56084","664329","New experiment","83","85490.0","98","1024"
"84","84","877","877","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","98","0","0","98","98","0","0","98","98","0","98","98","98","0","98","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","86","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","2 8 6 3 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","1352.0","53035","NA","8345","1352","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","668350","2992","NA","665093","666142","2880","143599","666144","634936","135253","667146","670353","671706","56084","670353","New experiment","84","86842.0","99","1024"
"85","85","876","876","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","99","0","0","99","99","0","0","99","99","0","99","99","99","0","99","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","87","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","2 8 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","778.0","53035","NA","8345","778","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","674993","2992","NA","671709","672786","2880","143599","672788","634936","135253","673790","676995","677774","56084","676995","New experiment","85","87620.0","100","1024"
"85","85","875","875","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","100","0","0","100","100","0","0","100","100","0","100","100","100","0","100","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","88","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","2 8 9 4 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","839.0","53035","NA","8345","839","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","681021","2992","NA","677777","678815","2880","143599","678817","634936","135253","679819","683023","683863","56084","683023","New experiment","86","88459.0","101","1024"
"85","85","877","877","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","101","0","0","101","101","0","0","101","101","0","101","101","101","0","101","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","89","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","6 7 5 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","1046.0","53035","NA","8345","1046","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","687114","2992","NA","683866","684907","2880","143599","684909","634936","135253","685911","689116","690162","56084","689116","New experiment","87","89505.0","102","1024"
"85","85","875","875","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","102","0","0","102","102","0","0","102","102","0","102","102","102","0","102","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","90","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","9 1 6 7 8","Melodramatic Milgram","4.0.5","1","y","0","left","right","NA","left","left","650.0","53035","NA","8345","650","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","693414","2992","NA","690165","691207","2880","143599","691208","634936","135253","692210","695416","696067","56084","695416","New experiment","88","90155.0","103","1024"
"85","85","872","872","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","103","0","0","103","103","0","0","103","103","0","103","103","103","0","103","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","91","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","6 5","Melodramatic Milgram","4.0.5","2","y","0","left","right","NA","left","left","538.0","53035","NA","8345","538","2","legacy","2","1024","2","48000","-16","experiment","2","even","5","699320","2992","NA","696070","697114","2880","143599","697116","634936","135253","698118","701323","701861","56084","701323","New experiment","89","90693.0","104","1024"
"85","85","872","872","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","104","0","0","104","104","0","0","104","104","0","104","104","104","0","104","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","92","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","3 9 6 2","Melodramatic Milgram","4.0.5","4","y","0","left","right","NA","left","left","888.0","53035","NA","8345","888","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","705119","2992","NA","701865","702911","2880","143599","702913","634936","135253","703916","707121","708009","56084","707121","New experiment","90","91581.0","105","1024"
"85","85","870","870","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","105","0","0","105","105","0","0","105","105","0","105","105","105","0","105","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","93","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","2 4 6 9","Melodramatic Milgram","4.0.5","3","y","0","left","right","NA","left","left","652.0","53035","NA","8345","652","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","711274","2992","NA","708013","709066","2880","143599","709068","634936","135253","710071","713276","713929","56084","713276","New experiment","91","92233.0","106","1024"
"85","85","869","869","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","106","0","0","106","106","0","0","106","106","0","106","106","106","0","106","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","94","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","1 7 5 2 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","838.0","53035","NA","8345","838","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","717176","2992","NA","713933","714969","2880","143599","714971","634936","135253","715973","719178","720017","56084","719178","New experiment","92","93071.0","107","1024"
"86","86","868","868","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","107","0","0","107","107","0","0","107","107","0","107","107","107","0","107","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","95","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","1 8 7","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","736.0","53035","NA","8345","736","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","723266","2992","NA","720020","721061","2880","143599","721062","634936","135253","722064","725269","726006","56084","725269","New experiment","93","93807.0","108","1024"
"86","86","870","870","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","108","0","0","108","108","0","0","108","108","0","108","108","108","0","108","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","96","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","7 8 6 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","1117.0","53035","NA","8345","1117","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","729262","2992","NA","726009","727054","2880","143599","727056","634936","135253","728059","731264","732382","56084","731264","New experiment","94","94924.0","109","1024"
"86","86","874","874","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","109","0","0","109","109","0","0","109","109","0","109","109","109","0","109","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","97","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","1 4 3 6 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","1225.0","53035","NA","8345","1225","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","735639","2992","NA","732385","733432","2880","143599","733433","634936","135253","734435","737641","738867","56084","737641","New experiment","95","96149.0","110","1024"
"86","86","876","876","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","110","0","0","110","110","0","0","110","110","0","110","110","110","0","110","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","98","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","1 4 9 2 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","1113.0","53035","NA","8345","1113","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","742113","2992","NA","738870","739905","2880","143599","739907","634936","135253","740909","744116","745231","56084","744115","New experiment","96","97262.0","111","1024"
"86","86","876","876","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","111","0","0","111","111","0","0","111","111","0","111","111","111","0","111","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","99","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","3 9 8 1 6 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","914.0","53035","NA","8345","914","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","748497","2992","NA","745234","746290","2880","143599","746292","634936","135253","747294","750500","751415","56084","750500","New experiment","97","98176.0","112","1024"
"86","86","878","878","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","112","0","0","112","112","0","0","112","112","0","112","112","112","0","112","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","100","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","3 4","Melodramatic Milgram","4.0.5","1","y","0","left","right","NA","left","left","1076.0","53035","NA","8345","1076","2","legacy","2","1024","2","48000","-16","experiment","2","even","3","754661","2992","NA","751418","752455","2880","143599","752456","634936","135253","753458","756663","757740","56084","756663","New experiment","98","99252.0","113","1024"
"86","86","874","874","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","113","0","0","113","113","0","0","113","113","0","113","113","113","0","113","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","101","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","4 1 8 7 5","Melodramatic Milgram","4.0.5","3","y","0","left","right","NA","left","left","485.0","53035","NA","8345","485","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","760992","2992","NA","757742","758784","2880","143599","758786","634936","135253","759788","762994","763480","56084","762994","New experiment","99","99737.0","114","1024"
"86","86","872","872","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","114","0","0","114","114","0","0","114","114","0","114","114","114","0","114","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","102","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","8 4 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","583.0","53035","NA","8345","583","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","766733","2992","NA","763482","764526","2880","143599","764528","634936","135253","765531","768736","769320","56084","768736","New experiment","100","100320.0","115","1024"
"87","87","869","869","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","115","0","0","115","115","0","0","115","115","0","115","115","115","0","115","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","103","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","4 7 6 8 2 3","Melodramatic Milgram","4.0.5","6","y","0","left","right","NA","left","left","576.0","53035","NA","8345","576","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","772575","2992","NA","769323","770368","2880","143599","770370","634936","135253","771372","774577","775154","56084","774577","New experiment","101","100896.0","116","1024"
"87","87","869","869","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","116","0","0","116","116","0","0","116","116","0","116","116","116","0","116","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","104","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","2 3 8 5 6 7","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","892.0","53035","NA","8345","892","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","778412","2992","NA","775158","776205","2880","143599","776207","634936","135253","777209","780415","781308","56084","780414","New experiment","102","101788.0","117","1024"
"86","86","869","869","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","117","0","0","117","117","0","0","117","117","0","117","117","117","0","117","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","105","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","8 5 4 7 3 1","Melodramatic Milgram","4.0.5","2","y","0","right","right","NA","left","right","809.0","53035","NA","8345","809","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","784571","2992","NA","781312","782364","2880","143599","782366","634936","135253","783368","786573","787383","56084","786573","New experiment","102","102597.0","118","1024"
"86","86","869","869","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","118","0","0","118","118","0","0","118","118","0","118","118","118","0","118","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","106","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","5 7 3 6 2","Melodramatic Milgram","4.0.5","5","y","0","left","right","NA","left","left","915.0","53035","NA","8345","915","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","790629","2992","NA","781312","788423","2880","143599","788425","787386","135253","789427","792632","793548","56084","792632","New experiment","103","103512.0","119","1024"
"86","86","866","866","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","119","0","0","119","119","0","0","119","119","0","119","119","119","0","119","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","107","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","8 7 3","Melodramatic Milgram","4.0.5","1","y","0","left","right","NA","left","left","489.0","53035","NA","8345","489","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","796798","2992","NA","793551","794591","2880","143599","794592","787386","135253","795594","798800","799290","56084","798800","New experiment","104","104001.0","120","1024"
"86","86","869","869","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","120","0","0","120","120","0","0","120","120","0","120","120","120","0","120","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","108","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","4 2 6 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","1199.0","53035","NA","8345","1199","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","802544","2992","NA","799293","800337","2880","143599","800338","787386","135253","801341","804547","805747","56084","804546","New experiment","105","105200.0","121","1024"
"86","86","869","869","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","121","0","0","121","121","0","0","121","121","0","121","121","121","0","121","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","109","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","5 3 8 7 2 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","907.0","53035","NA","8345","907","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","809003","2992","NA","805750","806798","2880","143599","806799","787386","135253","807801","811005","811914","56084","811005","New experiment","106","106107.0","122","1024"
"86","86","868","868","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","122","0","0","122","122","0","0","122","122","0","122","122","122","0","122","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","110","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","7 1 8 4 9 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","744.0","53035","NA","8345","744","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","815159","2992","NA","811918","812953","2880","143599","812955","787386","135253","813957","817162","817907","56084","817162","New experiment","107","106851.0","123","1024"
"87","87","869","869","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","123","0","0","123","123","0","0","123","123","0","123","123","123","0","123","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","111","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","1 5 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","944.0","53035","NA","8345","944","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","821170","2992","NA","817911","818962","2880","143599","818964","787386","135253","819966","823172","824117","56084","823172","New experiment","108","107795.0","124","1024"
"87","87","868","868","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","124","0","0","124","124","0","0","124","124","0","124","124","124","0","124","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","112","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","7 2 3","Melodramatic Milgram","4.0.5","3","y","0","left","right","NA","left","left","743.0","53035","NA","8345","743","2","legacy","3","1024","2","48000","-16","experiment","2","even","3","827366","2992","NA","824120","825158","2880","143599","825160","787386","135253","826162","829368","830112","56084","829368","New experiment","109","108538.0","125","1024"
"87","87","867","867","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","125","0","0","125","125","0","0","125","125","0","125","125","125","0","125","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","113","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","6 1 2","Melodramatic Milgram","4.0.5","3","y","0","left","right","NA","left","left","762.0","53035","NA","8345","762","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","833363","2992","NA","830114","831155","2880","143599","831157","787386","135253","832160","835365","836128","56084","835365","New experiment","110","109300.0","126","1024"
"87","87","867","867","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","126","0","0","126","126","0","0","126","126","0","126","126","126","0","126","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","114","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","9 7 4 5 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","913.0","53035","NA","8345","913","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","839381","2992","NA","836131","837175","2880","143599","837176","787386","135253","838178","841384","842298","56084","841384","New experiment","111","110213.0","127","1024"
"87","87","865","865","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","127","0","0","127","127","0","0","127","127","0","127","127","127","0","127","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","115","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","4 3 2 5 8","Melodramatic Milgram","4.0.5","2","y","0","left","right","NA","left","left","586.0","53035","NA","8345","586","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","845553","2992","NA","842301","843345","2880","143599","843347","787386","135253","844351","847555","848142","56084","847555","New experiment","112","110799.0","128","1024"
"87","87","864","864","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","128","0","0","128","128","0","0","128","128","0","128","128","128","0","128","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","116","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","1 4 9 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","761.0","53035","NA","8345","761","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","851397","2992","NA","848145","849190","2880","143599","849191","787386","135253","850193","853399","854161","56084","853399","New experiment","113","111560.0","129","1024"
"87","87","865","865","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","129","0","0","129","129","0","0","129","129","0","129","129","129","0","129","Sun Oct 15 14:28:41 2023","The main experiment item","True","Sternberg Task Elizabeth McGibbon .osexp","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 ","False","mono","False","18","no","white","no","yes","768","legacy","117","11","/Users/izzymcgibbon/Desktop/College/Tarleton State /2023 /Fall /Stats /3.0 /EWMsubject-2.csv","legacy","4 2 7 6 1 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","left","right","958.0","53035","NA","8345","958","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","857426","2992","NA","854165","855218","2880","143599","855220","787386","135253","856222","859428","860387","56084","859428","New experiment","114","112518.0","130","1024"
