"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_keyboard_response","correct_response","count_correctFeedback","count_expSequence","count_experiment","count_experimentalLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_keyboard_response","count_logger","count_memorySet","count_new_1_sketchpad","count_new_sketchpad","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_keyboard_response","response_new_1_sketchpad","response_thankYou","response_time","response_time_instruction1","response_time_keyboard_response","response_time_new_1_sketchpad","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_correctFeedback","time_expSequence","time_experiment","time_experimentalLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_keyboard_response","time_logger","time_memorySet","time_new_1_sketchpad","time_new_sketchpad","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","width"
"64","64","554","554","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","69","69","0","0","69","69","0","69","69","69","0","69","0","69","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","57","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","6 8 9 3 4 9","Melodramatic Milgram","4.0.5","5","y","0","left","left","left","left","NA","64.0","50086","64","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","446290","457903","2368","125294","457906","456860","2371","462116","462181","458907","122111","460108","52458","462109","NA","Sternberg task","45","38799.0","70","1024"
"63","63","548","548","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","70","70","0","0","70","70","0","70","70","70","0","70","0","70","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","58","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","1 4 3 6 5","Melodramatic Milgram","4.0.5","0","n","0","left","left","left","left","NA","145.0","50086","145","3183","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","462193","463233","2368","125294","463236","456860","2371","467444","467590","464237","122111","465438","52458","467439","NA","Sternberg task","45","38944.0","71","1024"
"63","63","541","541","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","71","71","0","0","71","71","0","71","71","71","0","71","0","71","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","59","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","5 7 3 6 2","Melodramatic Milgram","4.0.5","5","y","0","left","left","left","left","NA","8.0","50086","8","3183","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","462193","468634","2368","125294","468637","467602","2371","472844","472853","469638","122111","470839","52458","472839","NA","Sternberg task","46","38952.0","72","1024"
"63","63","534","534","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","72","72","0","0","72","72","0","72","72","72","0","72","0","72","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","60","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","3 9 8 1 6 4","Melodramatic Milgram","4.0.5","0","n","0","left","left","left","left","NA","36.0","50086","36","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","472865","473903","2368","125294","473907","467602","2371","478121","478158","474909","122111","476110","52458","478112","NA","Sternberg task","46","38988.0","73","1024"
"62","62","526","526","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","73","73","0","0","73","73","0","73","73","73","0","73","0","73","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","61","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","3 4 9 6 7 8","Melodramatic Milgram","4.0.5","0","n","0","left","left","left","left","NA","9.0","50086","9","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","472865","479231","2368","125294","479235","478198","2371","483449","483458","480236","122111","481437","52458","483438","NA","Sternberg task","46","38997.0","74","1024"
"61","61","520","520","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","74","74","0","0","74","74","0","74","74","74","0","74","0","74","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","62","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","5 2 9 6 1 7","Melodramatic Milgram","4.0.5","3","y","0","right","left","right","left","NA","58.0","50086","58","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","472865","484542","2368","125294","484545","483498","2371","488754","488813","485546","122111","486747","52458","488747","NA","Sternberg task","46","39055.0","75","1024"
"60","60","514","514","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","75","75","0","0","75","75","0","75","75","75","0","75","0","75","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","63","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","9 5 3 2 8 6","Melodramatic Milgram","4.0.5","0","n","0","left","left","left","left","NA","71.0","50086","71","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","472865","489860","2368","125294","489864","488825","2371","494070","494142","490865","122111","492066","52458","494066","NA","Sternberg task","46","39126.0","76","1024"
"59","59","508","508","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","76","76","0","0","76","76","0","76","76","76","0","76","0","76","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","64","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","4 1 8 7 5","Melodramatic Milgram","4.0.5","3","y","0","right","left","right","left","NA","8.0","50086","8","3183","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","472865","495185","2368","125294","495187","494154","2371","499393","499402","496188","122111","497389","52458","499390","NA","Sternberg task","46","39134.0","77","1024"
"58","58","503","503","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","77","77","0","0","77","77","0","77","77","77","0","77","0","77","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","65","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","7 8 4 6 9 5","Melodramatic Milgram","4.0.5","4","y","0","right","left","right","left","NA","156.0","50086","156","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","472865","500450","2368","125294","500453","499414","2371","504661","504818","501454","122111","502656","52458","504657","NA","Sternberg task","46","39290.0","78","1024"
"58","58","499","499","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","78","78","0","0","78","78","0","78","78","78","0","78","0","78","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","66","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","9 6 2 4 1","Melodramatic Milgram","4.0.5","4","y","0","right","left","right","left","NA","149.0","50086","149","3183","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","472865","505874","2368","125294","505878","504830","2371","510086","510235","506879","122111","508080","52458","510082","NA","Sternberg task","46","39439.0","79","1024"
"58","58","494","494","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","79","79","0","0","79","79","0","79","79","79","0","79","0","79","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","67","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","3 5 7 1","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","134.0","50086","134","3183","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","472865","511280","2368","125294","511283","510247","2371","515491","515626","512284","122111","513485","52458","515486","NA","Sternberg task","47","39573.0","80","1024"
"58","58","488","488","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","80","80","0","0","80","80","0","80","80","80","0","80","0","80","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","68","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","4 9 7 8 5 3","Melodramatic Milgram","4.0.5","4","y","0","right","left","right","left","NA","5.0","50086","5","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","515638","516669","2368","125294","516671","510247","2371","520879","520885","517672","122111","518873","52458","520874","NA","Sternberg task","47","39578.0","81","1024"
"57","57","507","507","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","81","81","0","0","81","81","0","81","81","81","0","81","0","81","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","69","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","2 8 6 3 1","Melodramatic Milgram","4.0.5","0","n","0","None","left","None","left","NA","2000.0","50086","2000","3183","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","515638","521943","2368","125294","521946","520897","2371","526151","528151","522947","122111","524148","52458","526149","NA","Sternberg task","47","41578.0","82","1024"
"57","57","506","506","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","82","82","0","0","82","82","0","82","82","82","0","82","0","82","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","70","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","6 5","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","440.0","50086","440","3183","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","515638","529203","2368","125294","529204","528163","2371","533409","533850","530206","122111","531407","52458","533408","NA","Sternberg task","48","42018.0","83","1024"
"57","57","524","524","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","83","83","0","0","83","83","0","83","83","83","0","83","0","83","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","71","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","5","Melodramatic Milgram","4.0.5","0","n","0","None","left","None","left","NA","2000.0","50086","2000","3183","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","533862","534895","2368","125294","534897","528163","2371","539100","541100","535898","122111","537099","52458","539100","NA","Sternberg task","48","44018.0","84","1024"
"57","57","530","530","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","84","84","0","0","84","84","0","84","84","84","0","84","0","84","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","72","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","2 5 4 8 7","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","1036.0","50086","1036","3183","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","533862","542152","2368","125294","542154","541112","2371","546357","547394","543155","122111","544356","52458","546357","NA","Sternberg task","49","45054.0","85","1024"
"56","56","532","532","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","85","85","0","0","85","85","0","85","85","85","0","85","0","85","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","73","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","2 6 1 7 4","Melodramatic Milgram","4.0.5","2","y","0","right","left","right","left","NA","735.0","50086","735","3183","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","547406","548439","2368","125294","548442","541112","2371","552645","553381","549443","122111","550644","52458","552645","NA","Sternberg task","49","45789.0","86","1024"
"56","56","549","549","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","86","86","0","0","86","86","0","86","86","86","0","86","0","86","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","74","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","2 7 5","Melodramatic Milgram","4.0.5","0","n","0","None","left","None","left","NA","2000.0","50086","2000","3183","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","547406","554427","2368","125294","554430","553394","2371","558636","560636","555431","122111","556632","52458","558633","NA","Sternberg task","49","47789.0","87","1024"
"56","56","544","544","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","87","87","0","0","87","87","0","87","87","87","0","87","0","87","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","75","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","5 7 8 2 3 8","Melodramatic Milgram","4.0.5","5","y","0","left","left","left","left","NA","169.0","50086","169","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","547406","561676","2368","125294","561678","560638","2371","565883","566053","562679","122111","563880","52458","565881","NA","Sternberg task","50","47958.0","88","1024"
"56","56","561","561","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","88","88","0","0","88","88","0","88","88","88","0","88","0","88","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","76","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","2 3","Melodramatic Milgram","4.0.5","1","y","0","None","left","None","left","NA","2000.0","50086","2000","3183","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","2","566055","567090","2368","125294","567092","560638","2371","571295","573295","568093","122111","569294","52458","571295","NA","Sternberg task","50","49958.0","89","1024"
"56","56","555","555","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","89","89","0","0","89","89","0","89","89","89","0","89","0","89","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","77","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","7 9 1 6","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","left","NA","43.0","50086","43","3183","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","566055","574363","2368","125294","574364","573307","2371","578569","578613","575365","122111","576566","52458","578566","NA","Sternberg task","51","50001.0","90","1024"
"57","57","550","550","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","90","90","0","0","90","90","0","90","90","90","0","90","0","90","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","78","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","6 7 9 3 1 2","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","102.0","50086","102","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","578625","579657","2368","125294","579660","573307","2371","583868","583971","580661","122111","581862","52458","583863","NA","Sternberg task","52","50103.0","91","1024"
"57","57","546","546","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","91","91","0","0","91","91","0","91","91","91","0","91","0","91","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","79","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","3 9 6 2","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","188.0","50086","188","3183","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","583983","585021","2368","125294","585023","573307","2371","589231","589419","586025","122111","587226","52458","589227","NA","Sternberg task","53","50291.0","92","1024"
"56","56","542","542","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","92","92","0","0","92","92","0","92","92","92","0","92","0","92","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","80","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","1 4 9 3 2 5","Melodramatic Milgram","4.0.5","3","y","0","right","left","right","left","NA","193.0","50086","193","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","589431","590471","2368","125294","590474","573307","2371","594680","594874","591475","122111","592676","52458","594678","NA","Sternberg task","53","50484.0","93","1024"
"57","57","537","537","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","93","93","0","0","93","93","0","93","93","93","0","93","0","93","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","81","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","3 4 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","left","NA","48.0","50086","48","3183","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","5","589431","595921","2368","125294","595926","594886","2371","600134","600183","596927","122111","598128","52458","600129","NA","Sternberg task","54","50532.0","94","1024"
"57","57","532","532","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","94","94","0","0","94","94","0","94","94","94","0","94","0","94","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","82","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","4 3 2 5 8","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","46.0","50086","46","3183","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","600196","601233","2368","125294","601235","594886","2371","605441","605488","602236","122111","603437","52458","605438","NA","Sternberg task","55","50578.0","95","1024"
"58","58","527","527","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","95","95","0","0","95","95","0","95","95","95","0","95","0","95","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","83","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","8 5 7 3 6","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","left","NA","65.0","50086","65","3183","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","605500","606537","2368","125294","606539","594886","2371","610747","610813","607540","122111","608741","52458","610741","NA","Sternberg task","56","50643.0","96","1024"
"58","58","522","522","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","96","96","0","0","96","96","0","96","96","96","0","96","0","96","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","84","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","9 8 2 7 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","left","NA","34.0","50086","34","3183","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","610815","611858","2368","125294","611860","594886","2371","616067","616103","612861","122111","614062","52458","616063","NA","Sternberg task","57","50677.0","97","1024"
"59","59","518","518","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","97","97","0","0","97","97","0","97","97","97","0","97","0","97","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","85","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","4 8 1 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","left","NA","96.0","50086","96","3183","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","616105","617136","2368","125294","617138","594886","2371","621345","621442","618139","122111","619340","52458","621341","NA","Sternberg task","58","50773.0","98","1024"
"58","58","514","514","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","98","98","0","0","98","98","0","98","98","98","0","98","0","98","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","86","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","2 8 5 1","Melodramatic Milgram","4.0.5","4","y","0","right","left","right","left","NA","130.0","50086","130","3183","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","621455","622491","2368","125294","622493","594886","2371","626700","626831","623494","122111","624695","52458","626696","NA","Sternberg task","58","50903.0","99","1024"
"58","58","510","510","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","99","99","0","0","99","99","0","99","99","99","0","99","0","99","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","87","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","7 1 5 6 3","Melodramatic Milgram","4.0.5","0","n","0","left","left","left","left","NA","101.0","50086","101","3183","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","621455","627875","2368","125294","627878","626843","2371","632084","632186","628879","122111","630080","52458","632081","NA","Sternberg task","58","51004.0","100","1024"
"58","58","507","507","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","100","100","0","0","100","100","0","100","100","100","0","100","0","100","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","88","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","6 9 4 5 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","left","NA","216.0","50086","216","3183","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","621455","633233","2368","125294","633236","632198","2371","637444","637660","634237","122111","635439","52458","637440","NA","Sternberg task","59","51220.0","101","1024"
"58","58","503","503","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","101","101","0","0","101","101","0","101","101","101","0","101","0","101","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","89","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","1 5 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","left","NA","99.0","50086","99","3183","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","637673","638714","2368","125294","638717","632198","2371","642925","643025","639718","122111","640919","52458","642920","NA","Sternberg task","60","51319.0","102","1024"
"58","58","499","499","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","102","102","0","0","102","102","0","102","102","102","0","102","0","102","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","90","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","8 5 4 7 3 1","Melodramatic Milgram","4.0.5","2","y","0","right","left","right","left","NA","134.0","50086","134","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","643037","644073","2368","125294","644076","632198","2371","648285","648420","645077","122111","646278","52458","648280","NA","Sternberg task","60","51453.0","103","1024"
"58","58","496","496","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","103","103","0","0","103","103","0","103","103","103","0","103","0","103","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","91","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","7","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","136.0","50086","136","3183","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","7","643037","649481","2368","125294","649483","648432","2371","653692","653829","650484","122111","651685","52458","653686","NA","Sternberg task","61","51589.0","104","1024"
"59","59","492","492","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","104","104","0","0","104","104","0","104","104","104","0","104","0","104","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","92","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","4 2 6 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","left","NA","120.0","50086","120","3183","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","653841","654873","2368","125294","654877","648432","2371","659083","659204","655878","122111","657079","52458","659080","NA","Sternberg task","62","51709.0","105","1024"
"59","59","489","489","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","105","105","0","0","105","105","0","105","105","105","0","105","0","105","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","93","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","8 9 5 7 1 6","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","151.0","50086","151","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","659216","660250","2368","125294","660253","648432","2371","664461","664613","661254","122111","662455","52458","664457","NA","Sternberg task","63","51860.0","106","1024"
"58","58","503","503","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","106","106","0","0","106","106","0","106","106","106","0","106","0","106","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","94","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","3 4 9 6 2 9","Melodramatic Milgram","4.0.5","5","y","0","None","left","None","left","NA","2000.0","50086","2000","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","664625","665665","2368","125294","665667","648432","2371","669874","671874","666668","122111","667869","52458","669870","NA","Sternberg task","63","53860.0","107","1024"
"58","58","517","517","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","107","107","0","0","107","107","0","107","107","107","0","107","0","107","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","95","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","1 4 9 2 5","Melodramatic Milgram","4.0.5","0","n","0","None","left","None","left","NA","2000.0","50086","2000","3183","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","664625","672929","2368","125294","672931","671886","2371","677134","679134","673932","122111","675133","52458","677134","NA","Sternberg task","63","55860.0","108","1024"
