"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","width"
"97","97","618","618","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","38","38","38","0","0","38","38","0","0","38","38","38","0","38","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","26","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","9 1 6 7 8","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","610.0","3337","31193","610","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","263128","259881","260924","2452","107750","260926","118588","2456","76556","265129","265740","261927","5795","265129","NA","Sternberg Task","38","24118.0","39","1024"
"97","97","617","617","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","39","39","39","0","0","39","39","0","0","39","39","39","0","39","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","27","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","2 8 6 3 1","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","586.0","3337","31193","586","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","268992","265744","266788","2452","107750","266790","118588","2456","76556","270993","271579","267791","5795","270993","NA","Sternberg Task","39","24704.0","40","1024"
"97","97","612","612","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","40","40","40","0","0","40","40","0","0","40","40","40","0","40","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","28","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","2 3","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","399.0","3337","31193","399","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","2","274824","271583","272620","2452","107750","272622","118588","2456","76556","276825","277224","273623","5795","276825","NA","Sternberg Task","40","25103.0","41","1024"
"97","97","609","609","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","41","41","41","0","0","41","41","0","0","41","41","41","0","41","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","29","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","1 6 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","476.0","3337","31193","476","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","7","280471","277228","278267","2452","107750","278269","118588","2456","76556","282472","282949","279270","5795","282472","NA","Sternberg Task","41","25579.0","42","1024"
"97","97","607","607","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","42","42","42","0","0","42","42","0","0","42","42","42","0","42","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","30","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","7 6","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","552.0","3337","31193","552","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","286196","282952","283992","2452","107750","283994","118588","2456","76556","288197","288750","284995","5795","288197","NA","Sternberg Task","42","26131.0","43","1024"
"97","97","606","606","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","43","43","43","0","0","43","43","0","0","43","43","43","0","43","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","31","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","8 1 6","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","555.0","3337","31193","555","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","292003","288754","289799","2452","107750","289801","118588","2456","76556","294004","294559","290802","5795","294004","NA","Sternberg Task","43","26686.0","44","1024"
"97","97","608","608","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","44","44","44","0","0","44","44","0","0","44","44","44","0","44","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","32","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","7 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","712.0","3337","31193","712","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","297805","294563","295601","2452","107750","295602","118588","2456","76556","299806","300519","296604","5795","299806","NA","Sternberg Task","44","27398.0","45","1024"
"97","97","611","611","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","45","45","45","0","0","45","45","0","0","45","45","45","0","45","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","33","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","6 9 7 3 8 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","718.0","3337","31193","718","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","303779","300523","301573","2452","107750","301575","118588","2456","76556","305780","306498","302576","5795","305780","NA","Sternberg Task","45","28116.0","46","1024"
"97","97","612","612","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","46","46","46","0","0","46","46","0","0","46","46","46","0","46","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","34","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","2 6 1 7 4","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","668.0","3337","31193","668","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","309757","306502","307553","2452","107750","307555","118588","2456","76556","311758","312427","308556","5795","311758","NA","Sternberg Task","46","28784.0","47","1024"
"97","97","609","609","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","47","47","47","0","0","47","47","0","0","47","47","47","0","47","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","35","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","6 2","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","486.0","3337","31193","486","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","315671","312431","313466","2452","107750","313468","118588","2456","76556","317672","318159","314469","5795","317672","NA","Sternberg Task","47","29270.0","48","1024"
"97","97","609","609","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","48","48","48","0","0","48","48","0","0","48","48","48","0","48","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","36","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","6 9 3 1","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","596.0","3337","31193","596","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","321408","318162","319204","2452","107750","319206","118588","2456","76556","323409","324005","320207","5795","323409","NA","Sternberg Task","48","29866.0","49","1024"
"98","98","607","607","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","49","49","49","0","0","49","49","0","0","49","49","49","0","49","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","37","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","8 5 3 7 4 6","Melodramatic Milgram","4.0.5","6","y","0","left","left","left","left","NA","501.0","3337","31193","501","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","327248","324009","325044","2452","107750","325046","118588","2456","76556","329249","329751","326047","5795","329249","NA","Sternberg Task","49","30367.0","50","1024"
"98","98","607","607","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","50","50","50","0","0","50","50","0","0","50","50","50","0","50","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","38","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","9 5 3 8 4","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","633.0","3337","31193","633","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","332994","329755","330790","2452","107750","330792","118588","2456","76556","334995","335629","331793","5795","334995","NA","Sternberg Task","50","31000.0","51","1024"
"98","98","612","612","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","51","51","51","0","0","51","51","0","0","51","51","51","0","51","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","39","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","7 9 1 6","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","824.0","3337","31193","824","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","338876","335633","336672","2452","107750","336674","118588","2456","76556","340877","341702","337675","5795","340877","NA","Sternberg Task","51","31824.0","52","1024"
"98","98","611","611","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","52","52","52","0","0","52","52","0","0","52","52","52","0","52","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","40","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","2 4 6 9","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","569.0","3337","31193","569","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","344946","341706","342742","2452","107750","342744","118588","2456","76556","346949","347518","343745","5795","346948","NA","Sternberg Task","52","32393.0","53","1024"
"98","98","610","610","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","53","53","53","0","0","53","53","0","0","53","53","53","0","53","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","41","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","2 3 8 5 6 7","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","588.0","3337","31193","588","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","350771","347522","348566","2452","107750","348569","118588","2456","76556","352772","353361","349570","5795","352772","NA","Sternberg Task","53","32981.0","54","1024"
"98","98","610","610","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","54","54","54","0","0","54","54","0","0","54","54","54","0","54","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","42","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","6 9 4 5 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","616.0","3337","31193","616","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","356613","353364","354410","2452","107750","354411","118588","2456","76556","358622","359239","355412","5795","358622","NA","Sternberg Task","54","33597.0","55","1024"
"98","98","613","613","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","55","55","55","0","0","55","55","0","0","55","55","55","0","55","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","43","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","6 2 9 3 8 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","736.0","3337","31193","736","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","362492","359252","360287","2452","107750","360289","118588","2456","76556","364493","365230","361291","5795","364493","NA","Sternberg Task","55","34333.0","56","1024"
"98","98","613","613","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","56","56","56","0","0","56","56","0","0","56","56","56","0","56","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","44","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","4 1 8 7 5","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","622.0","3337","31193","622","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","368478","365234","366275","2452","107750","366276","118588","2456","76556","370480","371103","367277","5795","370479","NA","Sternberg Task","56","34955.0","57","1024"
"98","98","611","611","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","57","57","57","0","0","57","57","0","0","57","57","57","0","57","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","45","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","4 7 6 8 2 3","Melodramatic Milgram","4.0.5","6","y","0","left","left","left","left","NA","540.0","3337","31193","540","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","374340","371107","372137","2452","107750","372138","118588","2456","76556","376341","376882","373139","5795","376341","NA","Sternberg Task","57","35495.0","58","1024"
"98","98","609","609","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","58","58","58","0","0","58","58","0","0","58","58","58","0","58","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","46","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","3 9 6 2","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","464.0","3337","31193","464","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","380122","376885","377918","2452","107750","377920","118588","2456","76556","382123","382587","378921","5795","382123","NA","Sternberg Task","58","35959.0","59","1024"
"98","98","607","607","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","59","59","59","0","0","59","59","0","0","59","59","59","0","59","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","47","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","6 5","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","501.0","3337","31193","501","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","5","385836","382591","383633","2452","107750","383634","118588","2456","76556","387837","388339","384635","5795","387837","NA","Sternberg Task","59","36460.0","60","1024"
"98","98","608","608","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","60","60","60","0","0","60","60","0","0","60","60","60","0","60","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","48","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","1 3 2 6 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","633.0","3337","31193","633","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","391582","388343","389378","2452","107750","389379","118588","2456","76556","393583","394216","390381","5795","393583","NA","Sternberg Task","60","37093.0","61","1024"
"98","98","604","604","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","61","61","61","0","0","61","61","0","0","61","61","61","0","61","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","49","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","9 1 7 2","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","401.0","3337","31193","401","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","397465","394220","395260","2452","107750","395261","118588","2456","76556","399467","399869","396263","5795","399466","NA","Sternberg Task","61","37494.0","62","1024"
"98","98","603","603","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","62","62","62","0","0","62","62","0","0","62","62","62","0","62","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","50","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","8 9 5 6 7","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","502.0","3337","31193","502","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","403110","399873","400907","2452","107750","400908","118588","2456","76556","405112","405615","401909","5795","405111","NA","Sternberg Task","62","37996.0","63","1024"
"98","98","607","607","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","63","63","63","0","0","63","63","0","0","63","63","63","0","63","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","51","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","3 9 8 1 6 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","915.0","3337","31193","915","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","408874","405619","406670","2452","107750","406672","118588","2456","76556","410877","411793","407673","5795","410876","NA","Sternberg Task","63","38911.0","64","1024"
"98","98","608","608","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","64","64","64","0","0","64","64","0","0","64","64","64","0","64","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","52","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","2 4 8 5 1 3","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","612.0","3337","31193","612","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","415042","411797","412838","2452","107750","412840","118588","2456","76556","417044","417657","413841","5795","417044","NA","Sternberg Task","64","39523.0","65","1024"
"98","98","608","608","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","65","65","65","0","0","65","65","0","0","65","65","65","0","65","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","53","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","7 1 8 4 9 3","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","606.0","3337","31193","606","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","420921","417661","418716","2452","107750","418718","118588","2456","76556","422922","423529","419719","5795","422922","NA","Sternberg Task","65","40129.0","66","1024"
"98","98","607","607","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","66","66","66","0","0","66","66","0","0","66","66","66","0","66","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","54","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","9 5 3 2 8 6","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","568.0","3337","31193","568","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","426786","423534","424582","2452","107750","424583","118588","2456","76556","428787","429356","425585","5795","428787","NA","Sternberg Task","66","40697.0","67","1024"
"97","97","607","607","#000000","experiment","legacy","legacy","legacy","0","undefined","0","left","67","67","67","0","0","67","67","0","0","67","67","67","0","67","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","55","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","5 2 9 6 1 7","Melodramatic Milgram","4.0.5","3","y","0","right","left","left","right","NA","627.0","3337","31193","627","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","432608","429358","430404","2452","107750","430406","118588","2456","76556","434610","435238","431407","5795","434609","NA","Sternberg Task","66","41324.0","68","1024"
"97","97","606","606","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","68","68","68","0","0","68","68","0","0","68","68","68","0","68","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","56","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","9 3 8 2 1 4","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","534.0","3337","31193","534","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","438502","429358","436298","2452","107750","436300","435251","2456","76556","440503","441038","437301","5795","440503","NA","Sternberg Task","67","41858.0","69","1024"
"97","97","606","606","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","69","69","69","0","0","69","69","0","0","69","69","69","0","69","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","57","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","7 1","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","575.0","3337","31193","575","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","8","444288","441044","442084","2452","107750","442086","435251","2456","76556","446289","446865","443087","5795","446289","NA","Sternberg Task","68","42433.0","70","1024"
"97","97","605","605","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","70","70","70","0","0","70","70","0","0","70","70","70","0","70","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","58","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","6 1 2","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","538.0","3337","31193","538","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","450099","446867","447895","2452","107750","447896","435251","2456","76556","452100","452639","448898","5795","452100","NA","Sternberg Task","69","42971.0","71","1024"
"97","97","606","606","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","71","71","71","0","0","71","71","0","0","71","71","71","0","71","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","59","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","8 4 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","704.0","3337","31193","704","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","455882","452643","453678","2452","107750","453680","435251","2456","76556","457883","458588","454681","5795","457883","NA","Sternberg Task","70","43675.0","72","1024"
"97","97","609","609","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","72","72","72","0","0","72","72","0","0","72","72","72","0","72","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","60","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","1 4 9 2 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","786.0","3337","31193","786","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","461843","458599","459640","2452","107750","459641","435251","2456","76556","463845","464631","460642","5795","463845","NA","Sternberg Task","71","44461.0","73","1024"
"97","97","607","607","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","73","73","73","0","0","73","73","0","0","73","73","73","0","73","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","61","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","3 4 9 6 2 9","Melodramatic Milgram","4.0.5","5","y","0","left","left","left","left","NA","485.0","3337","31193","485","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","467871","464634","465667","2452","107750","465668","435251","2456","76556","469872","470358","466669","5795","469872","NA","Sternberg Task","72","44946.0","74","1024"
"97","97","608","608","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","74","74","74","0","0","74","74","0","0","74","74","74","0","74","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","62","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","9 6 2 4 1","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","710.0","3337","31193","710","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","473605","470362","471401","2452","107750","471402","435251","2456","76556","475606","476317","472404","5795","475606","NA","Sternberg Task","73","45656.0","75","1024"
"97","97","607","607","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","75","75","75","0","0","75","75","0","0","75","75","75","0","75","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","63","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","2 8 5 1","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","478.0","3337","31193","478","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","479565","476321","477361","2452","107750","477362","435251","2456","76556","481566","482044","478364","5795","481566","NA","Sternberg Task","74","46134.0","76","1024"
"97","97","608","608","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","76","76","76","0","0","76","76","0","0","76","76","76","0","76","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","64","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","7 1 5 6 3","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","703.0","3337","31193","703","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","485300","482049","483095","2452","107750","483097","435251","2456","76556","487303","488007","484098","5795","487302","NA","Sternberg Task","75","46837.0","77","1024"
"97","97","608","608","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","77","77","77","0","0","77","77","0","0","77","77","77","0","77","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","65","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","5 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","660.0","3337","31193","660","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","7","491249","488011","489045","2452","107750","489046","435251","2456","76556","493250","493911","490048","5795","493250","NA","Sternberg Task","76","47497.0","78","1024"
