acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_keyboard_response,correct_response,count_CorrectFeedback,count_ExperimentLoop,count_Fixation,count_ISI,count_IncorrectFeedback,count_Instruction1,count_Instruction2,count_MemorySet,count_Practiceloop,count_Probe,count_ThankYou,count_expSequence,count_experiment,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Practiceloop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_Instruction2,response_ThankYou,response_keyboard_response,response_time,response_time_Instruction1,response_time_Instruction2,response_time_ThankYou,response_time_keyboard_response,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_CorrectFeedback,time_ExperimentLoop,time_Fixation,time_ISI,time_IncorrectFeedback,time_Instruction1,time_Instruction2,time_MemorySet,time_Practiceloop,time_Probe,time_ThankYou,time_expSequence,time_experiment,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
93.33333333,93.33333333,903.7066667,903.7066667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,74,0,74,74,74,0,0,74,0,74,0,74,0,74,74,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,6 7 9 3 1 2,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,NA,left,749,67135,8071,NA,749,2,legacy,6,1024,2,48000,-16,experiment,4,even,6,556402,166947,557579,559785,518720,5579,158875,558582,72716,561788,NA,557575,5574,561789,562540,Sternberg Task,70,67778,75,yes,1024
93.42105263,93.42105263,901.3684211,901.3684211,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,75,0,75,75,75,0,0,75,0,75,0,75,0,75,75,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,1 4 9 2 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,726,67135,8071,NA,726,2,legacy,5,1024,2,48000,-16,experiment,4,even,7,562629,166947,563811,566017,518720,5579,158875,564814,72716,568020,NA,563807,5574,568020,568748,Sternberg Task,71,68504,76,yes,1024
93.50649351,93.50649351,897.8311688,897.8311688,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,76,0,76,76,76,0,0,76,0,76,0,76,0,76,76,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,7 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,629,67135,8071,NA,629,2,legacy,2,1024,2,48000,-16,experiment,4,even,1,568794,166947,569971,572178,518720,5579,158875,570975,72716,574181,NA,569968,5574,574181,574812,Sternberg Task,72,69133,77,yes,1024
93.58974359,93.58974359,895.5897436,895.5897436,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,77,0,77,77,77,0,0,77,0,77,0,77,0,77,77,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,2 8 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,723,67135,8071,NA,723,2,legacy,3,1024,2,48000,-16,experiment,4,even,6,574853,166947,576029,578235,518720,5579,158875,577032,72716,580238,NA,576025,5574,580239,580964,Sternberg Task,73,69856,78,yes,1024
93.67088608,93.67088608,891.3924051,891.3924051,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,78,0,78,78,78,0,0,78,0,78,0,78,0,78,78,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,2 7 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,564,67135,8071,NA,564,2,legacy,3,1024,2,48000,-16,experiment,4,even,8,581053,166947,582229,584435,518720,5579,158875,583232,72716,586438,NA,582225,5574,586438,587004,Sternberg Task,74,70420,79,yes,1024
93.75,93.75,892.5875,892.5875,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,79,0,79,79,79,0,0,79,0,79,0,79,0,79,79,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,3 2 1 4 7,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,NA,left,987,67135,8071,NA,987,2,legacy,5,1024,2,48000,-16,experiment,4,even,2,587044,166947,588221,590428,518720,5579,158875,589225,72716,592431,NA,588217,5574,592431,593420,Sternberg Task,75,71407,80,yes,1024
93.82716049,93.82716049,891.3580247,891.3580247,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,80,0,80,80,80,0,0,80,0,80,0,80,0,80,80,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,1 7 8 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,793,67135,8071,NA,793,2,legacy,5,1024,2,48000,-16,experiment,4,even,2,593510,166947,594688,596894,518720,5579,158875,595691,72716,598897,NA,594684,5574,598897,599692,Sternberg Task,76,72200,81,yes,1024
93.90243902,93.90243902,889.8658537,889.8658537,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,81,0,81,81,81,0,0,81,0,81,0,81,0,81,81,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,6 9 3 1,Kafkaesque Koffka,3.2.8,4,y,0,left,right,left,NA,left,769,67135,8071,NA,769,2,legacy,4,1024,2,48000,-16,experiment,4,even,1,599727,166947,600904,603110,518720,5579,158875,601907,72716,605113,NA,600900,5574,605113,605884,Sternberg Task,77,72969,82,yes,1024
93.97590361,93.97590361,886.5060241,886.5060241,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,82,0,82,82,82,0,0,82,0,82,0,82,0,82,82,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,6 5,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,NA,left,611,67135,8071,NA,611,2,legacy,2,1024,2,48000,-16,experiment,4,even,5,605927,166947,607107,609315,518720,5579,158875,608111,72716,611318,NA,607103,5574,611319,611932,Sternberg Task,78,73580,83,yes,1024
94.04761905,94.04761905,883.3690476,883.3690476,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,83,0,83,83,83,0,0,83,0,83,0,83,0,83,83,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,1 4 3 6 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,623,67135,8071,NA,623,2,legacy,5,1024,2,48000,-16,experiment,4,even,8,612024,166947,613201,615408,518720,5579,158875,614205,72716,617411,NA,613197,5574,617411,618036,Sternberg Task,79,74203,84,yes,1024
94.11764706,94.11764706,879.2117647,879.2117647,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,84,0,84,84,84,0,0,84,0,84,0,84,0,84,84,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,530,67135,8071,NA,530,2,legacy,2,1024,2,48000,-16,experiment,4,even,7,618085,166947,619262,621468,518720,5579,158875,620265,72716,623471,NA,619258,5574,623472,624004,Sternberg Task,80,74733,85,yes,1024
94.18604651,94.18604651,876.2674419,876.2674419,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,85,0,85,85,85,0,0,85,0,85,0,85,0,85,85,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,626,67135,8071,NA,626,2,legacy,1,1024,2,48000,-16,experiment,4,even,8,624035,166947,625213,627420,518720,5579,158875,626216,72716,629423,NA,625209,5574,629424,630052,Sternberg Task,81,75359,86,yes,1024
94.25287356,94.25287356,872.6321839,872.6321839,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,86,0,86,86,86,0,0,86,0,86,0,86,0,86,86,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,6 9 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,560,67135,8071,NA,560,2,legacy,3,1024,2,48000,-16,experiment,4,even,8,630094,166947,631272,633479,518720,5579,158875,632275,72716,635482,NA,631268,5574,635482,636044,Sternberg Task,82,75919,87,yes,1024
94.31818182,94.31818182,870.2386364,870.2386364,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,87,0,87,87,87,0,0,87,0,87,0,87,0,87,87,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,8 9 6 1,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,NA,left,662,67135,8071,NA,662,2,legacy,4,1024,2,48000,-16,experiment,4,even,9,636085,166947,637265,639472,518720,5579,158875,638268,72716,641475,NA,637261,5574,641476,642140,Sternberg Task,83,76581,88,yes,1024
94.38202247,94.38202247,870.0337079,870.0337079,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,88,0,88,88,88,0,0,88,0,88,0,88,0,88,88,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,5 7 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,852,67135,8071,NA,852,2,legacy,3,1024,2,48000,-16,experiment,4,even,9,642177,166947,643355,645562,518720,5579,158875,644358,72716,647565,NA,643351,5574,647566,648420,Sternberg Task,84,77433,89,yes,1024
94.44444444,94.44444444,871.9555556,871.9555556,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,89,0,89,89,89,0,0,89,0,89,0,89,0,89,89,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,3 9 8 1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,1043,67135,8071,NA,1043,2,legacy,6,1024,2,48000,-16,experiment,4,even,7,648469,166947,649646,651852,518720,5579,158875,650649,72716,653855,NA,649642,5574,653855,654900,Sternberg Task,85,78476,90,yes,1024
94.50549451,94.50549451,872.5494505,872.5494505,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,90,0,90,90,90,0,0,90,0,90,0,90,0,90,90,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,6 8 9 3 4 9,Kafkaesque Koffka,3.2.8,5,y,0,left,right,left,NA,left,926,67135,8071,NA,926,2,legacy,6,1024,2,48000,-16,experiment,4,even,4,654936,166947,656113,658320,518720,5579,158875,657116,72716,660323,NA,656109,5574,660324,661252,Sternberg Task,86,79402,91,yes,1024
94.56521739,94.56521739,869.9347826,869.9347826,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,91,0,91,91,91,0,0,91,0,91,0,91,0,91,91,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,5 9 2 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,632,67135,8071,NA,632,2,legacy,4,1024,2,48000,-16,experiment,4,even,8,661294,166947,662471,664678,518720,5579,158875,663474,72716,666681,NA,662467,5574,666682,667316,Sternberg Task,87,80034,92,yes,1024
94.62365591,94.62365591,866.3333333,866.3333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,92,0,92,92,92,0,0,92,0,92,0,92,0,92,92,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,80,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,4 1 5,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,NA,left,535,67135,8071,NA,535,2,legacy,3,1024,2,48000,-16,experiment,4,even,1,667360,166947,668538,670744,518720,5579,158875,669541,72716,672747,NA,668534,5574,672747,673284,Sternberg Task,88,80569,93,yes,1024
93.61702128,93.61702128,862.5638298,862.5638298,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,93,0,93,93,93,0,0,93,0,93,0,93,0,93,93,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,81,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,8 1 6,Kafkaesque Koffka,3.2.8,3,y,0,right,right,left,NA,right,512,67135,8071,NA,512,2,legacy,3,1024,2,48000,-16,experiment,4,even,6,673327,166947,674503,676710,518720,5579,158875,675506,72716,678714,NA,674499,5574,678714,679228,Sternberg Task,88,81081,94,yes,1024
93.68421053,93.68421053,860.6315789,860.6315789,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,94,0,94,94,94,0,0,94,0,94,0,94,0,94,94,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,82,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,5 2 9 6 1 7,Kafkaesque Koffka,3.2.8,3,y,0,left,right,left,NA,left,679,67135,8071,NA,679,2,legacy,6,1024,2,48000,-16,experiment,4,even,9,673327,166947,680448,682655,679273,5579,158875,681451,72716,684658,NA,680444,5574,684659,685340,Sternberg Task,89,81760,95,yes,1024
93.75,93.75,859.4583333,859.4583333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,95,0,95,95,95,0,0,95,0,95,0,95,0,95,95,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,83,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,7 8 4 6 9 5,Kafkaesque Koffka,3.2.8,4,y,0,left,right,left,NA,left,748,67135,8071,NA,748,2,legacy,6,1024,2,48000,-16,experiment,4,even,6,685377,166947,686557,688763,679273,5579,158875,687560,72716,690766,NA,686553,5574,690766,691516,Sternberg Task,90,82508,96,yes,1024
93.81443299,93.81443299,856.3402062,856.3402062,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,96,0,96,96,96,0,0,96,0,96,0,96,0,96,96,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,84,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,9 5 8 1,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,NA,left,557,67135,8071,NA,557,2,legacy,4,1024,2,48000,-16,experiment,4,even,5,691560,166947,692737,694945,679273,5579,158875,693740,72716,696948,NA,692733,5574,696949,697508,Sternberg Task,91,83065,97,yes,1024
93.87755102,93.87755102,855.2346939,855.2346939,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,97,0,97,97,97,0,0,97,0,97,0,97,0,97,97,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,85,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,6 2 9 3 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,748,67135,8071,NA,748,2,legacy,6,1024,2,48000,-16,experiment,4,even,1,697560,166947,698739,700947,679273,5579,158875,699742,72716,702950,NA,698735,5574,702950,703700,Sternberg Task,92,83813,98,yes,1024
93.93939394,93.93939394,854.4242424,854.4242424,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,98,0,98,98,98,0,0,98,0,98,0,98,0,98,98,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,86,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,9 8 2 7 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,775,67135,8071,NA,775,2,legacy,5,1024,2,48000,-16,experiment,4,even,5,703752,166947,704929,707136,679273,5579,158875,705932,72716,709139,NA,704925,5574,709139,709916,Sternberg Task,93,84588,99,yes,1024
94,94,853.55,853.55,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,99,0,99,99,99,0,0,99,0,99,0,99,0,99,99,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,87,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,3 4 9 6 7 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,767,67135,8071,NA,767,2,legacy,6,1024,2,48000,-16,experiment,4,even,2,709968,166947,711145,713352,679273,5579,158875,712148,72716,715355,NA,711141,5574,715355,716124,Sternberg Task,94,85355,100,yes,1024
94.05940594,94.05940594,850.4158416,850.4158416,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,100,0,100,100,100,0,0,100,0,100,0,100,0,100,100,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,88,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,9 4 2,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,NA,left,537,67135,8071,NA,537,2,legacy,3,1024,2,48000,-16,experiment,4,even,9,716160,166947,717336,719542,679273,5579,158875,718339,72716,721545,NA,717332,5574,721545,722084,Sternberg Task,95,85892,101,yes,1024
94.11764706,94.11764706,851.4313725,851.4313725,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,101,0,101,101,101,0,0,101,0,101,0,101,0,101,101,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,89,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,1 4 9 3 2 5,Kafkaesque Koffka,3.2.8,3,y,0,left,right,left,NA,left,954,67135,8071,NA,954,2,legacy,6,1024,2,48000,-16,experiment,4,even,9,722127,166947,723303,725509,679273,5579,158875,724306,72716,727512,NA,723299,5574,727512,728468,Sternberg Task,96,86846,102,yes,1024
94.17475728,94.17475728,848.2135922,848.2135922,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,102,0,102,102,102,0,0,102,0,102,0,102,0,102,102,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,90,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,6 2,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,NA,left,520,67135,8071,NA,520,2,legacy,2,1024,2,48000,-16,experiment,4,even,6,728510,166947,729687,731894,679273,5579,158875,730691,72716,733897,NA,729683,5574,733898,734420,Sternberg Task,97,87366,103,yes,1024
93.26923077,93.26923077,846.6923077,846.6923077,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,103,0,103,103,103,0,0,103,0,103,0,103,0,103,103,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,91,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,4 6 2 5 1,Kafkaesque Koffka,3.2.8,5,y,0,right,right,left,NA,right,690,67135,8071,NA,690,2,legacy,5,1024,2,48000,-16,experiment,4,even,1,734452,166947,735630,737836,679273,5579,158875,736633,72716,739839,NA,735626,5574,739840,740533,Sternberg Task,97,88056,104,yes,1024
93.33333333,93.33333333,846,846,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,104,0,104,104,104,0,0,104,0,104,0,104,0,104,104,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,92,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,3 4 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,774,67135,8071,NA,774,2,legacy,3,1024,2,48000,-16,experiment,4,even,5,734452,166947,741755,743961,740577,5579,158875,742758,72716,745964,NA,741751,5574,745964,746741,Sternberg Task,98,88830,105,yes,1024
93.39622642,93.39622642,845.3301887,845.3301887,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,105,0,105,105,105,0,0,105,0,105,0,105,0,105,105,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,93,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,9 3 8 2 1 4,Kafkaesque Koffka,3.2.8,3,y,0,left,right,left,NA,left,775,67135,8071,NA,775,2,legacy,6,1024,2,48000,-16,experiment,4,even,8,746784,166947,747961,750168,740577,5579,158875,748964,72716,752171,NA,747957,5574,752171,752949,Sternberg Task,99,89605,106,yes,1024
93.45794393,93.45794393,845.0093458,845.0093458,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,106,0,106,106,106,0,0,106,0,106,0,106,0,106,106,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,94,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,6 3 1 7 9 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,811,67135,8071,NA,811,2,legacy,6,1024,2,48000,-16,experiment,4,even,4,752985,166947,754163,756371,740577,5579,158875,755167,72716,758374,NA,754160,5574,758375,759189,Sternberg Task,100,90416,107,yes,1024
93.51851852,93.51851852,843.1574074,843.1574074,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,107,0,107,107,107,0,0,107,0,107,0,107,0,107,107,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,95,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,7,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,NA,left,645,67135,8071,NA,645,2,legacy,1,1024,2,48000,-16,experiment,4,even,7,759251,166947,760428,762634,740577,5579,158875,761431,72716,764637,NA,760424,5574,764637,765285,Sternberg Task,101,91061,108,yes,1024
93.57798165,93.57798165,842.3944954,842.3944954,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,108,0,108,108,108,0,0,108,0,108,0,108,0,108,108,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,96,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,6 1 2,Kafkaesque Koffka,3.2.8,3,y,0,left,right,left,NA,left,760,67135,8071,NA,760,2,legacy,3,1024,2,48000,-16,experiment,4,even,2,765326,166947,766504,768711,740577,5579,158875,767507,72716,770714,NA,766500,5574,770714,771477,Sternberg Task,102,91821,109,yes,1024
93.63636364,93.63636364,840.3454545,840.3454545,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,109,0,109,109,109,0,0,109,0,109,0,109,0,109,109,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,97,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,NA,left,617,67135,8071,NA,617,2,legacy,2,1024,2,48000,-16,experiment,4,even,6,771518,166947,772695,774901,740577,5579,158875,773698,72716,776904,NA,772691,5574,776905,777525,Sternberg Task,103,92438,110,yes,1024
93.69369369,93.69369369,840.8738739,840.8738739,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,110,0,110,110,110,0,0,110,0,110,0,110,0,110,110,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,98,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,6 7 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,899,67135,8071,NA,899,2,legacy,4,1024,2,48000,-16,experiment,4,even,2,777568,166947,778748,780955,740577,5579,158875,779751,72716,782958,NA,778744,5574,782959,783861,Sternberg Task,104,93337,111,yes,1024
93.75,93.75,839.5892857,839.5892857,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,111,0,111,111,111,0,0,111,0,111,0,111,0,111,111,10/18/19 17:15,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,99,11,C:/Users/Carolyn/Desktop/cp_subject-4.csv,legacy,8 5 4 2 9 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,NA,right,697,67135,8071,NA,697,2,legacy,6,1024,2,48000,-16,experiment,4,even,3,783901,166947,785079,787285,740577,5579,158875,786082,72716,789288,NA,785075,5574,789289,789989,Sternberg Task,105,94034,112,yes,1024
