"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1_sketchpad","correct_keyboard_response","correct_response","count_ISI_sketchpad","count_correct_sketchpad","count_exp_sequence","count_experiment","count_experiment_loop","count_fixation_sketchpad","count_incorrect_sketchpad","count_instruction1_sketchpad","count_instructions2_sketchpad","count_keyboard_response","count_memoryset_sketchpad","count_new_logger","count_practice_loop","count_probe_sketchpad","count_thankyou_sketchpad","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practice_loop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1_sketchpad","response_instructions2_sketchpad","response_keyboard_response","response_thankyou_sketchpad","response_time","response_time_instruction1_sketchpad","response_time_instructions2_sketchpad","response_time_keyboard_response","response_time_thankyou_sketchpad","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI_sketchpad","time_correct_sketchpad","time_exp_sequence","time_experiment","time_experiment_loop","time_fixation_sketchpad","time_incorrect_sketchpad","time_instruction1_sketchpad","time_instructions2_sketchpad","time_keyboard_response","time_memoryset_sketchpad","time_new_logger","time_practice_loop","time_probe_sketchpad","time_thankyou_sketchpad","title","total_correct","total_response_time","total_responses","width"
"82","82","767","767","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","34","34","34","0","0","34","34","0","0","34","34","34","0","34","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","22","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","2 3 7 4","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","605.0","14258","5951","605","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","2","232321","229033","230115","2781","97865","230117","186826","2787","91913","234322","231119","234928","17047","234322","NA","Sternberg task ","29","26867.0","35","1024"
"83","83","764","764","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","35","35","35","0","0","35","35","0","0","35","35","35","0","35","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","23","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","7 1 5 6 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","660.0","14258","5951","660","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","238214","234935","236010","2781","97865","236012","186826","2787","91913","240216","237013","240877","17047","240216","NA","Sternberg task ","30","27527.0","36","1024"
"83","83","759","759","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","36","36","36","0","0","36","36","0","0","36","36","36","0","36","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","24","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","4 1 8 7 5","Melodramatic Milgram","4.0.5","3","y","0","left","right","right","left","NA","587.0","14258","5951","587","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","244175","240881","241970","2781","97865","241972","186826","2787","91913","246176","242973","246764","17047","246176","NA","Sternberg task ","31","28114.0","37","1024"
"84","84","758","758","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","37","37","37","0","0","37","37","0","0","37","37","37","0","37","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","25","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","9 7 4 5 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","702.0","14258","5951","702","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","6","250056","246772","247851","2781","97865","247853","186826","2787","91913","252058","248855","252762","17047","252058","NA","Sternberg task ","32","28816.0","38","1024"
"84","84","759","759","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","38","38","38","0","0","38","38","0","0","38","38","38","0","38","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","26","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","9 5 3 2 8 6","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","812.0","14258","5951","812","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","256063","252770","253859","2781","97865","253861","186826","2787","91913","258064","254862","258877","17047","258064","NA","Sternberg task ","33","29628.0","39","1024"
"85","85","759","759","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","39","39","39","0","0","39","39","0","0","39","39","39","0","39","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","27","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","3 5 7 1","Melodramatic Milgram","4.0.5","3","y","0","left","right","right","left","NA","748.0","14258","5951","748","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","7","262161","258882","259957","2781","97865","259959","186826","2787","91913","264163","260960","264912","17047","264163","NA","Sternberg task ","34","30376.0","40","1024"
"85","85","755","755","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","40","40","40","0","0","40","40","0","0","40","40","40","0","40","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","28","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","9 6 2 4 1","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","602.0","14258","5951","602","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","4","268196","264920","265991","2781","97865","265994","186826","2787","91913","270197","266995","270800","17047","270197","NA","Sternberg task ","35","30978.0","41","1024"
"83","83","764","764","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","41","41","41","0","0","41","41","0","0","41","41","41","0","41","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","29","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","6 9 3 1","Melodramatic Milgram","4.0.5","4","y","0","right","right","right","right","NA","1144.0","14258","5951","1144","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","1","274086","270805","271881","2781","97865","271883","186826","2787","91913","276089","272885","277234","17047","276088","NA","Sternberg task ","35","32122.0","42","1024"
"83","83","766","766","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","42","42","42","0","0","42","42","0","0","42","42","42","0","42","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","30","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","9 4 2","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","851.0","14258","5951","851","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","280520","270805","278316","2781","97865","278318","277242","2787","91913","282521","279319","283373","17047","282521","NA","Sternberg task ","36","32973.0","43","1024"
"84","84","771","771","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","43","43","43","0","0","43","43","0","0","43","43","43","0","43","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","31","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","3 4 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","989.0","14258","5951","989","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","5","286660","283378","284456","2781","97865","284458","277242","2787","91913","288662","285459","289653","17047","288662","NA","Sternberg task ","37","33962.0","44","1024"
"84","84","780","780","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","44","44","44","0","0","44","44","0","0","44","44","44","0","44","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","32","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","7 9 1 6","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1141.0","14258","5951","1141","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","4","292939","289661","290735","2781","97865","290737","277242","2787","91913","294940","291738","296082","17047","294940","NA","Sternberg task ","38","35103.0","45","1024"
"84","84","773","773","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","45","45","45","0","0","45","45","0","0","45","45","45","0","45","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","33","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","6 2","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","491.0","14258","5951","491","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","6","299373","296090","297168","2781","97865","297170","277242","2787","91913","301374","298171","301867","17047","301374","NA","Sternberg task ","39","35594.0","46","1024"
"85","85","774","774","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","46","46","46","0","0","46","46","0","0","46","46","46","0","46","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","34","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","7 1 8 4 9 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","785.0","14258","5951","785","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","305170","301874","302965","2781","97865","302968","277242","2787","91913","307171","303969","307957","17047","307171","NA","Sternberg task ","40","36379.0","47","1024"
"85","85","769","769","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","47","47","47","0","0","47","47","0","0","47","47","47","0","47","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","35","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","2 8 9 4 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","573.0","14258","5951","573","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","311240","307962","309036","2781","97865","309038","277242","2787","91913","313242","310039","313817","17047","313242","NA","Sternberg task ","41","36952.0","48","1024"
"85","85","768","768","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","48","48","48","0","0","48","48","0","0","48","48","48","0","48","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","36","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","7 6","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","702.0","14258","5951","702","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","6","317095","313821","314890","2781","97865","314892","277242","2787","91913","319096","315894","319800","17047","319096","NA","Sternberg task ","42","37654.0","49","1024"
"86","86","766","766","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","49","49","49","0","0","49","49","0","0","49","49","49","0","49","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","37","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","4 1 5","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","649.0","14258","5951","649","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","1","323086","319808","320881","2781","97865","320884","277242","2787","91913","325089","321885","325739","17047","325089","NA","Sternberg task ","43","38303.0","50","1024"
"86","86","761","761","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","50","50","50","0","0","50","50","0","0","50","50","50","0","50","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","38","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","7 4 2 6 3 5","Melodramatic Milgram","4.0.5","6","y","0","left","right","right","left","NA","526.0","14258","5951","526","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","329025","325744","326820","2781","97865","326822","277242","2787","91913","331026","327823","331553","17047","331026","NA","Sternberg task ","44","38829.0","51","1024"
"86","86","756","756","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","51","51","51","0","0","51","51","0","0","51","51","51","0","51","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","39","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","1 4 9 3 2 5","Melodramatic Milgram","4.0.5","3","y","0","left","right","right","left","NA","532.0","14258","5951","532","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","9","334850","331561","332646","2781","97865","332648","277242","2787","91913","336851","333649","337384","17047","336851","NA","Sternberg task ","45","39361.0","52","1024"
"86","86","756","756","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","52","52","52","0","0","52","52","0","0","52","52","52","0","52","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","40","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","6 9 4 5 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","710.0","14258","5951","710","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","340670","337391","338466","2781","97865","338468","277242","2787","91913","342671","339469","343382","17047","342671","NA","Sternberg task ","46","40071.0","53","1024"
"87","87","754","754","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","53","53","53","0","0","53","53","0","0","53","53","53","0","53","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","41","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","6 7 9 3 1 2","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","677.0","14258","5951","677","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","346684","343386","344480","2781","97865","344482","277242","2787","91913","348685","345483","349363","17047","348685","NA","Sternberg task ","47","40748.0","54","1024"
"87","87","752","752","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","54","54","54","0","0","54","54","0","0","54","54","54","0","54","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","42","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","4 2 7 6 1 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","631.0","14258","5951","631","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","352644","349367","350439","2781","97865","350441","277242","2787","91913","354647","351443","355280","17047","354647","NA","Sternberg task ","48","41379.0","55","1024"
"87","87","750","750","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","55","55","55","0","0","55","55","0","0","55","55","55","0","55","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","43","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","8 5 1 3 9","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","621.0","14258","5951","621","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","358567","355284","356362","2781","97865","356364","277242","2787","91913","360568","357366","361191","17047","360568","NA","Sternberg task ","49","42000.0","56","1024"
"85","85","747","747","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","56","56","56","0","0","56","56","0","0","56","56","56","0","56","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","44","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","5 3 2 6 9 8","Melodramatic Milgram","4.0.5","0","n","0","left","right","right","left","NA","610.0","14258","5951","610","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","364484","361195","362278","2781","97865","362281","277242","2787","91913","366485","363282","367096","17047","366485","NA","Sternberg task ","49","42610.0","57","1024"
"86","86","763","763","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","57","57","57","0","0","57","57","0","0","57","57","57","0","57","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","45","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","8 9 5 6 7","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","1670.0","14258","5951","1670","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","370377","361195","368172","2781","97865","368175","367104","2787","91913","372378","369176","374050","17047","372378","NA","Sternberg task ","50","44280.0","58","1024"
"84","84","762","762","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","58","58","58","0","0","58","58","0","0","58","58","58","0","58","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","46","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","1 7 5 2","Melodramatic Milgram","4.0.5","0","n","0","left","right","right","left","NA","689.0","14258","5951","689","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","377332","374054","375127","2781","97865","375130","367104","2787","91913","379334","376131","380024","17047","379334","NA","Sternberg task ","50","44969.0","59","1024"
"85","85","765","765","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","59","59","59","0","0","59","59","0","0","59","59","59","0","59","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","47","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","5 7 8 2 3 8","Melodramatic Milgram","4.0.5","5","y","0","left","right","right","left","NA","946.0","14258","5951","946","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","383305","374054","381100","2781","97865","381103","380028","2787","91913","385306","382104","386254","17047","385306","NA","Sternberg task ","51","45915.0","60","1024"
"83","83","785","785","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","60","60","60","0","0","60","60","0","0","60","60","60","0","60","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","48","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","8 9 5 7 1 6","Melodramatic Milgram","4.0.5","4","y","0","None","right","right","None","NA","2000.0","14258","5951","2000","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","389541","386261","387337","2781","97865","387339","380028","2787","91913","391543","388340","393544","17047","391543","NA","Sternberg task ","51","47915.0","61","1024"
"83","83","781","781","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","61","61","61","0","0","61","61","0","0","61","61","61","0","61","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","49","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","9 5 3 8 4","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","526.0","14258","5951","526","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","9","396843","386261","394639","2781","97865","394641","393548","2787","91913","398845","395642","399373","17047","398845","NA","Sternberg task ","52","48441.0","62","1024"
"84","84","778","778","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","62","62","62","0","0","62","62","0","0","62","62","62","0","62","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","50","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","3 4 9 6 2 9","Melodramatic Milgram","4.0.5","5","y","0","left","right","right","left","NA","605.0","14258","5951","605","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","2","402655","399377","400450","2781","97865","400452","393548","2787","91913","404656","401454","405262","17047","404656","NA","Sternberg task ","53","49046.0","63","1024"
"84","84","772","772","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","63","63","63","0","0","63","63","0","0","63","63","63","0","63","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","51","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","8","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","363.0","14258","5951","363","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","8","408560","405270","406354","2781","97865","406357","393548","2787","91913","410563","407358","410928","17047","410562","NA","Sternberg task ","54","49409.0","64","1024"
"84","84","782","782","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","64","64","64","0","0","64","64","0","0","64","64","64","0","64","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","52","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","6 7 5 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1430.0","14258","5951","1430","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","2","414219","410935","412015","2781","97865","412017","393548","2787","91913","416221","413018","417653","17047","416220","NA","Sternberg task ","55","50839.0","65","1024"
"84","84","782","782","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","65","65","65","0","0","65","65","0","0","65","65","65","0","65","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","53","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","8 6 3 4 7","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","806.0","14258","5951","806","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","420952","417661","418747","2781","97865","418750","393548","2787","91913","422954","419751","423762","17047","422954","NA","Sternberg task ","56","51645.0","66","1024"
"85","85","780","780","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","66","66","66","0","0","66","66","0","0","66","66","66","0","66","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","54","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","4 6 5 8","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","642.0","14258","5951","642","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","4","427046","423766","424841","2781","97865","424843","393548","2787","91913","429047","425844","429690","17047","429047","NA","Sternberg task ","57","52287.0","67","1024"
"85","85","778","778","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","67","67","67","0","0","67","67","0","0","67","67","67","0","67","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","55","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","8 9 6 1","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","632.0","14258","5951","632","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","9","433009","429698","430805","2781","97865","430807","393548","2787","91913","435011","431808","435645","17047","435011","NA","Sternberg task ","58","52919.0","68","1024"
"85","85","778","778","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","68","68","68","0","0","68","68","0","0","68","68","68","0","68","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","56","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","7 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","786.0","14258","5951","786","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","1","438966","435653","436762","2781","97865","436764","393548","2787","91913","440967","437765","441755","17047","440967","NA","Sternberg task ","59","53705.0","69","1024"
"85","85","774","774","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","69","69","69","0","0","69","69","0","0","69","69","69","0","69","0","Tue Oct 17 03:29:23 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","57","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/LG-subject-4.csv","legacy","8 7 3","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","504.0","14258","5951","504","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","8","445038","441762","442834","2781","97865","442836","393548","2787","91913","447039","443837","447544","17047","447039","NA","Sternberg task ","60","54209.0","70","1024"
