"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_Fixation","count_IncorrectFeedback","count_Instructions2","count_MemSet","count_ThankYou","count_correctfeedback","count_expLoop","count_expSequence","count_experiment","count_instruction1","count_isi","count_keyboard_response","count_logger","count_practiceLoop","count_probe","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instructions2","response_ThankYou","response_instruction1","response_keyboard_response","response_time","response_time_Instructions2","response_time_ThankYou","response_time_instruction1","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Fixation","time_IncorrectFeedback","time_Instructions2","time_MemSet","time_ThankYou","time_correctfeedback","time_expLoop","time_expSequence","time_experiment","time_instruction1","time_isi","time_keyboard_response","time_logger","time_practiceLoop","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"0","0","946","946","black","practice","legacy","legacy","legacy","0","uniform","0","undefined","0","left","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","0","0","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","2 9 4","Lentiform Loewenfeld","3.3.3","3","y","0","right","NA","NA","right","right","946","NA","NA","5111","946","2","legacy","3","1024","2","48000","-16","experiment","3","odd","4","8786","NA","NA","9791","NA","NA","NA","8784","3162","3166","10996","13001","13948","8278","13001","Sternberg task","0","946","1","yes","1024"
"0","0","983","983","black","practice","legacy","legacy","legacy","0","uniform","0","undefined","0","right","1","1","0","1","0","1","0","1","0","0","1","1","1","0","1","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","1","1","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","9 6 7 4 5","Lentiform Loewenfeld","3.3.3","0","n","0","left","NA","NA","right","left","1020","NA","NA","5111","1020","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","15149","13992","NA","16154","NA","NA","NA","15147","3162","3166","17358","19363","20384","8278","19363","Sternberg task","0","1966","2","yes","1024"
"33.333333333333336","33.333333333333336","830.6666666666666","830.6666666666666","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","2","2","0","2","0","2","0","2","0","0","2","2","2","0","2","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","2","2","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","5","Lentiform Loewenfeld","3.3.3","0","n","0","right","NA","NA","right","right","526","NA","NA","5111","526","2","legacy","1","1024","2","48000","-16","experiment","3","odd","3","21526","20393","NA","22531","NA","NA","NA","21524","3162","3166","23736","25741","26268","8278","25741","Sternberg task","1","2492","3","yes","1024"
"50","50","772.25","772.25","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","3","3","0","3","0","3","0","3","0","0","3","3","3","0","3","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","3","3","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","6","Lentiform Loewenfeld","3.3.3","1","y","0","left","NA","NA","right","left","597","NA","NA","5111","597","2","legacy","1","1024","2","48000","-16","experiment","3","odd","6","27421","20393","NA","28426","NA","26276","NA","27419","3162","3166","29631","31636","32234","8278","31636","Sternberg task","2","3089","4","yes","1024"
"40","40","748.8","748.8","black","practice","legacy","legacy","legacy","0","uniform","0","undefined","0","left","4","4","0","4","0","4","0","4","0","0","4","4","4","0","4","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","4","4","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","1 7 9 8 5","Lentiform Loewenfeld","3.3.3","4","y","0","right","NA","NA","right","right","655","NA","NA","5111","655","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","33377","20393","NA","34382","NA","32243","NA","33375","3162","3166","35587","37592","38247","8278","37592","Sternberg task","2","3744","5","yes","1024"
"50","50","762.3333333333334","762.3333333333334","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","5","5","0","5","0","5","0","5","0","0","5","5","5","0","5","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","5","5","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","3 1 9 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","NA","NA","right","right","830","NA","NA","5111","830","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","39399","38257","NA","40404","NA","32243","NA","39397","3162","3166","41608","43614","44445","8278","43614","Sternberg task","3","4574","6","yes","1024"
"57.142857142857146","57.142857142857146","728.1428571428571","728.1428571428571","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","6","6","0","6","0","6","0","6","0","0","6","6","6","0","6","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","6","6","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","4 3 1 7 9 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","NA","NA","right","left","523","NA","NA","5111","523","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","45603","38257","NA","46608","NA","44454","NA","45601","3162","3166","47813","49818","50341","8278","49818","Sternberg task","4","5097","7","yes","1024"
"62.5","62.5","706.5","706.5","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","7","7","0","7","0","7","0","7","0","0","7","7","7","0","7","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","7","7","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","1 5 2 9","Lentiform Loewenfeld","3.3.3","2","y","0","left","NA","NA","right","left","555","NA","NA","5111","555","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","51491","38257","NA","52496","NA","50351","NA","51489","3162","3166","53700","55705","56260","8278","55705","Sternberg task","5","5652","8","yes","1024"
"55.55555555555556","55.55555555555556","807.1111111111111","807.1111111111111","black","practice","legacy","legacy","legacy","0","uniform","0","undefined","0","right","8","8","0","8","0","8","0","8","0","0","8","8","8","0","8","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","8","8","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.3","0","n","0","left","NA","NA","right","left","1612","NA","NA","5111","1612","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","57420","38257","NA","58425","NA","56270","NA","57418","3162","3166","59630","61635","63248","8278","61635","Sternberg task","5","7264","9","yes","1024"
"60","60","791.5","791.5","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","9","9","0","9","0","9","0","9","0","0","9","9","9","0","9","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","9","9","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","4 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","NA","NA","right","left","651","NA","NA","5111","651","2","legacy","2","1024","2","48000","-16","experiment","3","odd","4","64395","63256","NA","65401","NA","56270","NA","64393","3162","3166","66606","68611","69262","8278","68611","Sternberg task","6","7915","10","yes","1024"
"63.63636363636363","63.63636363636363","802.5454545454545","802.5454545454545","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","10","10","0","10","0","10","0","10","0","0","10","10","10","0","10","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","10","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","5 7 8 4 1 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","NA","NA","right","right","913","NA","NA","5111","913","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","70415","63256","NA","71420","NA","69271","NA","70413","3162","3166","72625","74631","75545","8278","74631","Sternberg task","7","8828","11","yes","1024"
"66.66666666666667","66.66666666666667","782.5833333333334","782.5833333333334","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","11","11","0","11","0","11","0","11","0","0","11","11","11","0","11","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","2 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","NA","NA","right","right","563","NA","NA","5111","563","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","76692","63256","NA","77698","NA","75553","NA","76690","3162","3166","78903","80908","81471","8278","80908","Sternberg task","8","9391","12","yes","1024"
"61.53846153846154","61.53846153846154","793.9230769230769","793.9230769230769","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","12","12","0","12","0","12","0","12","0","0","12","12","12","0","12","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","0","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.3","2","y","0","right","right","NA","right","right","930","1933","NA","5111","930","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","84569","63256","82540","85574","NA","81480","84474","84567","3162","3166","86778","88784","89715","8278","88784","Sternberg task","8","10321","13","yes","1024"
"57.142857142857146","57.142857142857146","826.5714285714286","826.5714285714286","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","13","13","0","13","0","13","0","13","0","0","13","13","13","0","13","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","1","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.3","6","y","0","right","right","NA","right","right","1251","1933","NA","5111","1251","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","90858","89723","82540","91864","NA","81480","84474","90856","3162","3166","93069","95074","96326","8278","95074","Sternberg task","8","11572","14","yes","1024"
"60","60","824","824","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","14","14","0","14","0","14","0","14","0","0","14","14","14","0","14","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","2","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","6 7 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","788","1933","NA","5111","788","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","97479","96338","82540","98484","NA","81480","84474","97477","3162","3166","99690","101695","102484","8278","101695","Sternberg task","9","12360","15","yes","1024"
"56.25","56.25","826.1875","826.1875","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","15","15","0","15","0","15","0","15","0","0","15","15","15","0","15","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","3","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","7 4 2 6 3 5","Lentiform Loewenfeld","3.3.3","6","y","0","right","right","NA","right","right","859","1933","NA","5111","859","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","103669","96338","82540","104674","NA","102495","84474","103667","3162","3166","105879","107884","108744","8278","107884","Sternberg task","9","13219","16","yes","1024"
"58.8235294117647","58.8235294117647","818.0588235294117","818.0588235294117","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","16","16","0","16","0","16","0","16","0","0","16","16","16","0","16","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","4","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","1 4 9 3 2 5","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","NA","right","left","688","1933","NA","5111","688","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","109896","108753","82540","110901","NA","102495","84474","109894","3162","3166","112106","114111","114800","8278","114111","Sternberg task","10","13907","17","yes","1024"
"55.55555555555556","55.55555555555556","821.2222222222222","821.2222222222222","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","17","17","0","17","0","17","0","17","0","0","17","17","17","0","17","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","5","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","8 5 1 3 9","Lentiform Loewenfeld","3.3.3","4","y","0","right","right","NA","right","right","875","1933","NA","5111","875","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","115952","108753","82540","116957","NA","114808","84474","115950","3162","3166","118162","120167","121043","8278","120167","Sternberg task","10","14782","18","yes","1024"
"57.89473684210526","57.89473684210526","813.421052631579","813.421052631579","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","18","18","0","18","0","18","0","18","0","0","18","18","18","0","18","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","6","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","3 2 1 4 7","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","NA","right","left","673","1933","NA","5111","673","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","122210","121054","82540","123215","NA","114808","84474","122208","3162","3166","124420","126425","127098","8278","126425","Sternberg task","11","15455","19","yes","1024"
"60","60","802.2","802.2","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","19","19","0","19","0","19","0","19","0","0","19","19","19","0","19","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","7","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","3 9 8 1 6 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","589","1933","NA","5111","589","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","128251","121054","82540","129256","NA","127107","84474","128249","3162","3166","130460","132466","133056","8278","132466","Sternberg task","12","16044","20","yes","1024"
"61.904761904761905","61.904761904761905","816.3333333333334","816.3333333333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","20","20","0","20","0","20","0","20","0","0","20","20","20","0","20","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","8","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","4 9 7 8 5 3","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","NA","right","left","1099","1933","NA","5111","1099","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","134204","121054","82540","135209","NA","133065","84474","134202","3162","3166","136413","138418","139518","8278","138418","Sternberg task","13","17143","21","yes","1024"
"59.09090909090909","59.09090909090909","812.9090909090909","812.9090909090909","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","21","21","0","21","0","21","0","21","0","0","21","21","21","0","21","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","9","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","8 1 6","Lentiform Loewenfeld","3.3.3","3","y","0","right","right","NA","right","right","741","1933","NA","5111","741","2","legacy","3","1024","2","48000","-16","experiment","3","odd","6","140670","121054","82540","141675","NA","139527","84474","140668","3162","3166","142880","144885","145626","8278","144885","Sternberg task","13","17884","22","yes","1024"
"60.869565217391305","60.869565217391305","810.0869565217391","810.0869565217391","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","22","22","0","22","0","22","0","22","0","0","22","22","22","0","22","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","748","1933","NA","5111","748","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","146774","145635","82540","147779","NA","139527","84474","146771","3162","3166","148984","150989","151738","8278","150989","Sternberg task","14","18632","23","yes","1024"
"58.333333333333336","58.333333333333336","818.375","818.375","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","23","23","0","23","0","23","0","23","0","0","23","23","23","0","23","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","3 9 1","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","NA","right","left","1009","1933","NA","5111","1009","2","legacy","3","1024","2","48000","-16","experiment","3","odd","7","152887","145635","82540","153893","NA","151747","84474","152885","3162","3166","155098","157104","158113","8278","157104","Sternberg task","14","19641","24","yes","1024"
"60","60","812.48","812.48","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","24","24","0","24","0","24","0","24","0","0","24","24","24","0","24","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","7 8 4 6 9 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","NA","right","left","671","1933","NA","5111","671","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","159257","158122","82540","160262","NA","151747","84474","159255","3162","3166","161467","163472","164143","8278","163472","Sternberg task","15","20312","25","yes","1024"
"61.53846153846154","61.53846153846154","803.9230769230769","803.9230769230769","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","25","25","0","25","0","25","0","25","0","0","25","25","25","0","25","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","13","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","590","1933","NA","5111","590","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","165286","158122","82540","166291","NA","164152","84474","165284","3162","3166","167496","169501","170092","8278","169501","Sternberg task","16","20902","26","yes","1024"
"62.96296296296296","62.96296296296296","801.2222222222222","801.2222222222222","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","26","26","0","26","0","26","0","26","0","0","26","26","26","0","26","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","14","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","8 9 5 6 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","NA","right","left","731","1933","NA","5111","731","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","171241","158122","82540","172246","NA","170096","84474","171239","3162","3166","173451","175456","176188","8278","175456","Sternberg task","17","21633","27","yes","1024"
"60.714285714285715","60.714285714285715","844.0357142857143","844.0357142857143","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","27","27","0","27","0","27","0","27","0","0","27","27","27","0","27","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","8 9 6 1","Lentiform Loewenfeld","3.3.3","2","y","0","None","right","NA","right","None","2000","1933","NA","5111","2000","2","legacy","4","1024","2","48000","-16","experiment","3","odd","9","177339","158122","82540","178344","NA","176197","84474","177337","3162","3166","179549","181554","183554","8278","181554","Sternberg task","17","23633","28","yes","1024"
"62.06896551724138","62.06896551724138","832.6896551724138","832.6896551724138","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","28","28","0","28","0","28","0","28","0","0","28","28","28","0","28","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","16","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","NA","right","left","515","1933","NA","5111","515","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","184696","183563","82540","185702","NA","176197","84474","184694","3162","3166","186907","188912","189428","8278","188912","Sternberg task","18","24148","29","yes","1024"
"63.333333333333336","63.333333333333336","827.7","827.7","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","29","29","0","29","0","29","0","29","0","0","29","29","29","0","29","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","17","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","683","1933","NA","5111","683","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","190575","183563","82540","191580","NA","189436","84474","190572","3162","3166","192785","194790","195473","8278","194790","Sternberg task","19","24831","30","yes","1024"
"61.29032258064516","61.29032258064516","820.0322580645161","820.0322580645161","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","30","30","0","30","0","30","0","30","0","0","30","30","30","0","30","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","9 5 8 1","Lentiform Loewenfeld","3.3.3","2","y","0","right","right","NA","right","right","590","1933","NA","5111","590","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","196624","183563","82540","197629","NA","195482","84474","196622","3162","3166","198834","200840","201431","8278","200840","Sternberg task","19","25421","31","yes","1024"
"62.5","62.5","820.625","820.625","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","31","31","0","31","0","31","0","31","0","0","31","31","31","0","31","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","19","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","4 6 2 5 1","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","NA","right","left","839","1933","NA","5111","839","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","202575","201440","82540","203580","NA","195482","84474","202573","3162","3166","204785","206791","207631","8278","206790","Sternberg task","20","26260","32","yes","1024"
"63.63636363636363","63.63636363636363","832.7272727272727","832.7272727272727","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","32","32","0","32","0","32","0","32","0","0","32","32","32","0","32","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","6 9 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","1220","1933","NA","5111","1220","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","208797","201440","82540","209802","NA","207640","84474","208795","3162","3166","211007","213013","214234","8278","213013","Sternberg task","21","27480","33","yes","1024"
"64.70588235294117","64.70588235294117","834.8235294117648","834.8235294117648","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","33","33","0","33","0","33","0","33","0","0","33","33","33","0","33","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","2 5 1 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","904","1933","NA","5111","904","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","215383","201440","82540","216388","NA","214243","84474","215381","3162","3166","217593","219598","220503","8278","219598","Sternberg task","22","28384","34","yes","1024"
"65.71428571428571","65.71428571428571","832.9428571428572","832.9428571428572","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","34","34","0","34","0","34","0","34","0","0","34","34","34","0","34","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","769","1933","NA","5111","769","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","221651","201440","82540","222656","NA","220512","84474","221649","3162","3166","223861","225866","226636","8278","225866","Sternberg task","23","29153","35","yes","1024"
"66.66666666666667","66.66666666666667","827.7777777777778","827.7777777777778","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","35","35","0","35","0","35","0","35","0","0","35","35","35","0","35","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","647","1933","NA","5111","647","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","227779","201440","82540","228784","NA","226645","84474","227777","3162","3166","229989","231994","232642","8278","231994","Sternberg task","24","29800","36","yes","1024"
