"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction_1","correct_Keyboard_Response","correct_response","count_Correct_Feedback","count_Experimental_Loop","count_Fixation","count_ISI","count_Incorrect_Feedback","count_Instruction_1","count_Instructions_2","count_Instructions_3_Thanks","count_Keyboard_Response","count_Logger","count_Memory_Set","count_Practice_Loop","count_Probe","count_expSequence","count_experiment","count_new_sketchpad","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Practice_Loop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Incorrect_Feedback","response_Instruction_1","response_Instructions_2","response_Instructions_3_Thanks","response_Keyboard_Response","response_new_sketchpad","response_time","response_time_Incorrect_Feedback","response_time_Instruction_1","response_time_Instructions_2","response_time_Instructions_3_Thanks","response_time_Keyboard_Response","response_time_new_sketchpad","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Correct_Feedback","time_Experimental_Loop","time_Fixation","time_ISI","time_Incorrect_Feedback","time_Instruction_1","time_Instructions_2","time_Instructions_3_Thanks","time_Keyboard_Response","time_Logger","time_Memory_Set","time_Practice_Loop","time_Probe","time_expSequence","time_experiment","time_new_sketchpad","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"84.61538461538461","84.61538461538461","646.5846153846154","646.5846153846154","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","64","0","64","64","64","0","0","0","64","64","64","0","64","64","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","52","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","4 1","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","578","521","2922","3584","NA","578","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","392401","83549","399104","401338","398471","4609","79964","NA","403351","403931","400119","7560","403351","399088","4586","NA","Sternberg Task","55","42028","65","yes","1024"
"84.84848484848484","84.84848484848484","643.7727272727273","643.7727272727273","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","65","0","65","65","65","0","0","0","65","65","65","0","65","65","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","53","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","6 9 3 1","Lentiform Loewenfeld","3.3.5","4","y","0","left","left","left","left","NA","left","NA","461","521","2922","3584","NA","461","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","403958","83549","405070","407301","398471","4609","79964","NA","409314","409777","406084","7560","409314","405058","4586","NA","Sternberg Task","56","42489","66","yes","1024"
"85.07462686567165","85.07462686567165","642.8955223880597","642.8955223880597","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","66","0","66","66","66","0","0","0","66","66","66","0","66","66","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","54","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","585","521","2922","3584","NA","585","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","409805","83549","410918","413150","398471","4609","79964","NA","415163","415750","411933","7560","415163","410904","4586","NA","Sternberg Task","57","43074","67","yes","1024"
"85.29411764705883","85.29411764705883","644.3823529411765","644.3823529411765","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","67","0","67","67","67","0","0","0","67","67","67","0","67","67","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","55","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","744","521","2922","3584","NA","744","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","415775","83549","416890","419121","398471","4609","79964","NA","421134","421880","417905","7560","421134","416876","4586","NA","Sternberg Task","58","43818","68","yes","1024"
"85.5072463768116","85.5072463768116","648.1884057971015","648.1884057971015","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","68","0","68","68","68","0","0","0","68","68","68","0","68","68","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","56","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","907","521","2922","3584","NA","907","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","421906","83549","423021","425252","398471","4609","79964","NA","427266","428175","424035","7560","427266","423005","4586","NA","Sternberg Task","59","44725","69","yes","1024"
"85.71428571428571","85.71428571428571","646.8285714285714","646.8285714285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","69","0","69","69","69","0","0","0","69","69","69","0","69","69","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","57","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","6 7 5 9","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","553","521","2922","3584","NA","553","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","428203","83549","429316","431550","398471","4609","79964","NA","433566","434122","430332","7560","433566","429299","4586","NA","Sternberg Task","60","45278","70","yes","1024"
"84.50704225352112","84.50704225352112","644.7746478873239","644.7746478873239","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","70","0","70","70","70","0","0","0","70","70","70","0","70","70","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","58","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","8 9","Lentiform Loewenfeld","3.3.5","0","n","0","left","left","left","left","NA","left","NA","501","521","2922","3584","NA","501","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","434148","83549","435261","437494","398471","4609","79964","NA","439508","440010","436276","7560","439508","435249","4586","NA","Sternberg Task","60","45779","71","yes","1024"
"83.33333333333333","83.33333333333333","643.6666666666666","643.6666666666666","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","71","0","71","71","71","0","0","0","71","71","71","0","71","71","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","59","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","6 9 7 3 8 2","Lentiform Loewenfeld","3.3.5","0","n","0","left","left","left","left","NA","left","NA","565","594","2922","3584","NA","565","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","434148","83549","440745","442976","440036","4609","79964","NA","444991","445558","441760","7560","444991","440732","4586","NA","Sternberg Task","60","46344","72","yes","1024"
"83.56164383561644","83.56164383561644","644.7534246575342","644.7534246575342","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","72","0","72","72","72","0","0","0","72","72","72","0","72","72","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","60","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","3 4 2","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","723","386","2922","3584","NA","723","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","5","434148","83549","446085","448317","445585","4609","79964","NA","450330","451055","447100","7560","450330","446069","4586","NA","Sternberg Task","61","47067","73","yes","1024"
"83.78378378378379","83.78378378378379","643.4324324324324","643.4324324324324","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","73","0","73","73","73","0","0","0","73","73","73","0","73","73","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","61","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","547","386","2922","3584","NA","547","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","451080","83549","452187","454418","445585","4609","79964","NA","456432","456982","453202","7560","456431","452175","4586","NA","Sternberg Task","62","47614","74","yes","1024"
"84","84","642.4666666666667","642.4666666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","74","0","74","74","74","0","0","0","74","74","74","0","74","74","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","62","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","6 7 9 3 1 2","Lentiform Loewenfeld","3.3.5","1","y","0","left","left","left","left","NA","left","NA","571","386","2922","3584","NA","571","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","457008","83549","458113","460344","445585","4609","79964","NA","462358","462931","459127","7560","462358","458101","4586","NA","Sternberg Task","63","48185","75","yes","1024"
"84.21052631578948","84.21052631578948","643.4473684210526","643.4473684210526","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","75","0","75","75","75","0","0","0","75","75","75","0","75","75","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","63","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","9 5 3 2 8 6","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","717","386","2922","3584","NA","717","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","462956","83549","464068","466299","445585","4609","79964","NA","468314","469033","465083","7560","468314","464055","4586","NA","Sternberg Task","64","48902","76","yes","1024"
"84.41558441558442","84.41558441558442","640.4935064935065","640.4935064935065","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","76","0","76","76","76","0","0","0","76","76","76","0","76","76","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","64","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","6 7 8 5","Lentiform Loewenfeld","3.3.5","3","y","0","left","left","left","left","NA","left","NA","416","386","2922","3584","NA","416","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","8","469059","83549","470174","472406","445585","4609","79964","NA","474419","474837","471189","7560","474419","470162","4586","NA","Sternberg Task","65","49318","77","yes","1024"
"84.61538461538461","84.61538461538461","640.3974358974359","640.3974358974359","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","77","0","77","77","77","0","0","0","77","77","77","0","77","77","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","65","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","5 2 6","Lentiform Loewenfeld","3.3.5","2","y","0","left","left","left","left","NA","left","NA","633","386","2922","3584","NA","633","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","474862","83549","475978","478210","445585","4609","79964","NA","480223","480858","476992","7560","480223","475965","4586","NA","Sternberg Task","66","49951","78","yes","1024"
"84.81012658227849","84.81012658227849","638.3291139240506","638.3291139240506","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","78","0","78","78","78","0","0","0","78","78","78","0","78","78","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","66","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","2 8 6 3 1","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","477","386","2922","3584","NA","477","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","480874","83549","481985","484216","445585","4609","79964","NA","486230","486709","483000","7560","486230","481972","4586","NA","Sternberg Task","67","50428","79","yes","1024"
"85","85","638.55","638.55","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","79","0","79","79","79","0","0","0","79","79","79","0","79","79","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","67","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","3 5 7 1","Lentiform Loewenfeld","3.3.5","3","y","0","left","left","left","left","NA","left","NA","656","386","2922","3584","NA","656","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","486735","83549","487849","490079","445585","4609","79964","NA","492092","492750","488863","7560","492092","487836","4586","NA","Sternberg Task","68","51084","80","yes","1024"
"85.18518518518519","85.18518518518519","642.2716049382716","642.2716049382716","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","80","0","80","80","80","0","0","0","80","80","80","0","80","80","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","68","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.5","2","y","0","left","left","left","left","NA","left","NA","940","386","2922","3584","NA","940","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","492776","83549","493891","496122","445585","4609","79964","NA","498135","499077","494905","7560","498135","493874","4586","NA","Sternberg Task","69","52024","81","yes","1024"
"85.36585365853658","85.36585365853658","645.609756097561","645.609756097561","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","81","0","81","81","81","0","0","0","81","81","81","0","81","81","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","69","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","8 4 3 5","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","916","386","2922","3584","NA","916","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","499103","83549","500210","502441","445585","4609","79964","NA","504454","505372","501225","7560","504454","500197","4586","NA","Sternberg Task","70","52940","82","yes","1024"
"85.5421686746988","85.5421686746988","646.5060240963855","646.5060240963855","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","82","0","82","82","82","0","0","0","82","82","82","0","82","82","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","70","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","720","386","2922","3584","NA","720","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","505399","83549","506507","508740","445585","4609","79964","NA","510758","511480","507524","7560","510757","506495","4586","NA","Sternberg Task","71","53660","83","yes","1024"
"85.71428571428571","85.71428571428571","645.1071428571429","645.1071428571429","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","83","0","83","83","83","0","0","0","83","83","83","0","83","83","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","71","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","4 9 7 8 5 3","Lentiform Loewenfeld","3.3.5","4","y","0","left","left","left","left","NA","left","NA","529","386","2922","3584","NA","529","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","511507","83549","512623","514853","445585","4609","79964","NA","516866","517397","513637","7560","516866","512610","4586","NA","Sternberg Task","72","54189","84","yes","1024"
"85.88235294117646","85.88235294117646","650","650","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","84","0","84","84","84","0","0","0","84","84","84","0","84","84","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","72","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","9 3 8 2 1 4","Lentiform Loewenfeld","3.3.5","3","y","0","left","left","left","left","NA","left","NA","1061","386","2922","3584","NA","1061","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","517425","83549","518544","520780","445585","4609","79964","NA","522794","523857","519563","7560","522794","518529","4586","NA","Sternberg Task","73","55250","85","yes","1024"
"86.04651162790698","86.04651162790698","649.2790697674419","649.2790697674419","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","85","0","85","85","85","0","0","0","85","85","85","0","85","85","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","73","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","1 4 9 3 2 5","Lentiform Loewenfeld","3.3.5","3","y","0","left","left","left","left","NA","left","NA","588","386","2922","3584","NA","588","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","523883","83549","524993","527224","445585","4609","79964","NA","529237","529828","526007","7560","529237","524981","4586","NA","Sternberg Task","74","55838","86","yes","1024"
"86.20689655172414","86.20689655172414","648.7816091954023","648.7816091954023","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","86","0","86","86","86","0","0","0","86","86","86","0","86","86","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","74","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","606","386","2922","3584","NA","606","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","529853","83549","530964","533195","445585","4609","79964","NA","535210","535818","531980","7560","535209","530952","4586","NA","Sternberg Task","75","56444","87","yes","1024"
"86.36363636363636","86.36363636363636","649.4318181818181","649.4318181818181","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","87","0","87","87","87","0","0","0","87","87","87","0","87","87","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","75","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","706","386","2922","3584","NA","706","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","535844","83549","536955","539185","445585","4609","79964","NA","541198","541907","537969","7560","541198","536942","4586","NA","Sternberg Task","76","57150","88","yes","1024"
"86.51685393258427","86.51685393258427","646.876404494382","646.876404494382","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","88","0","88","88","88","0","0","0","88","88","88","0","88","88","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","76","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","3 4","Lentiform Loewenfeld","3.3.5","1","y","0","left","left","left","left","NA","left","NA","422","386","2922","3584","NA","422","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","3","541933","83549","543045","545276","445585","4609","79964","NA","547289","547712","544060","7560","547289","543033","4586","NA","Sternberg Task","77","57572","89","yes","1024"
"86.66666666666667","86.66666666666667","650.3","650.3","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","89","0","89","89","89","0","0","0","89","89","89","0","89","89","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","77","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","3 9 8 1 6 4","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","955","386","2922","3584","NA","955","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","547738","83549","548853","551084","445585","4609","79964","NA","553097","554054","549867","7560","553097","548840","4586","NA","Sternberg Task","78","58527","90","yes","1024"
"86.81318681318682","86.81318681318682","651.065934065934","651.065934065934","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","90","0","90","90","90","0","0","0","90","90","90","0","90","90","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","78","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","9","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","720","386","2922","3584","NA","720","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","6","554081","83549","555192","557424","445585","4609","79964","NA","559437","560160","556207","7560","559437","555180","4586","NA","Sternberg Task","79","59247","91","yes","1024"
"86.95652173913044","86.95652173913044","650.5326086956521","650.5326086956521","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","91","0","91","91","91","0","0","0","91","91","91","0","91","91","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","79","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","602","386","2922","3584","NA","602","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","560187","83549","561300","563531","445585","4609","79964","NA","565545","566149","562314","7560","565545","561288","4586","NA","Sternberg Task","80","59849","92","yes","1024"
"87.09677419354838","87.09677419354838","650.2688172043011","650.2688172043011","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","92","0","92","92","92","0","0","0","92","92","92","0","92","92","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","80","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","8 9 5 7 1 6","Lentiform Loewenfeld","3.3.5","4","y","0","left","left","left","left","NA","left","NA","626","386","2922","3584","NA","626","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","566175","83549","567283","569515","445585","4609","79964","NA","571529","572156","568298","7560","571528","567271","4586","NA","Sternberg Task","81","60475","93","yes","1024"
"87.23404255319149","87.23404255319149","648.0106382978723","648.0106382978723","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","93","0","93","93","93","0","0","0","93","93","93","0","93","93","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","81","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","7 4 2 6 3 5","Lentiform Loewenfeld","3.3.5","6","y","0","left","left","left","left","NA","left","NA","438","386","2922","3584","NA","438","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","572183","83549","573294","575527","445585","4609","79964","NA","577541","577981","574310","7560","577540","573282","4586","NA","Sternberg Task","82","60913","94","yes","1024"
"87.36842105263158","87.36842105263158","647.3368421052631","647.3368421052631","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","94","0","94","94","94","0","0","0","94","94","94","0","94","94","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","82","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.5","1","y","0","left","left","left","left","NA","left","NA","584","386","2922","3584","NA","584","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","578006","83549","579122","581352","445585","4609","79964","NA","583367","583952","580136","7560","583366","579108","4586","NA","Sternberg Task","83","61497","95","yes","1024"
"87.5","87.5","647.4479166666666","647.4479166666666","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","95","0","95","95","95","0","0","0","95","95","95","0","95","95","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","83","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.5","6","y","0","left","left","left","left","NA","left","NA","658","386","2922","3584","NA","658","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","583978","83549","585088","587320","445585","4609","79964","NA","589333","589993","586103","7560","589333","585075","4586","NA","Sternberg Task","84","62155","96","yes","1024"
"87.62886597938144","87.62886597938144","646.0412371134021","646.0412371134021","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","96","0","96","96","96","0","0","0","96","96","96","0","96","96","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","84","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","6 8 4","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","511","386","2922","3584","NA","511","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","590018","83549","591127","593358","445585","4609","79964","NA","595371","595884","592142","7560","595371","591115","4586","NA","Sternberg Task","85","62666","97","yes","1024"
"87.75510204081633","87.75510204081633","647.8877551020408","647.8877551020408","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","97","0","97","97","97","0","0","0","97","97","97","0","97","97","0","NA","Sun Oct 25 19:04:45 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","85","11","/Users/jacobspurling/Desktop/KS-subject-3.csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.5","0","n","0","right","left","left","left","NA","right","NA","827","386","2922","3584","NA","827","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","595910","83549","597015","599249","445585","4609","79964","NA","601263","602092","598030","7560","601263","597003","4586","NA","Sternberg Task","86","63493","98","yes","1024"
