"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_Instructions2","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instructions2","response_instruction1","response_keyboard_response","response_thankYou","response_time","response_time_Instructions2","response_time_instruction1","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_Instructions2","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"77.3333333333","77.3333333333","842.666666667","842.666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","74","0","74","74","0","0","74","74","0","74","74","74","0","74","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","7 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","537","10972","30922","537","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","1","517577","118845","514165","515362","4238","129818","515366","508121","4247","519584","520124","516371","35171","519583","NA","Sternberg task","58","63200","75","yes","1024"
"77.6315789474","77.6315789474","839.973684211","839.973684211","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","75","0","75","75","0","0","75","75","0","75","75","75","0","75","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","8 2 1 4 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","638","10972","30922","638","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","523572","118845","520159","521357","4238","129818","521361","508121","4247","525579","526220","522367","35171","525578","NA","Sternberg task","59","63838","76","yes","1024"
"76.6233766234","76.6233766234","840.519480519","840.519480519","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","76","0","76","76","0","0","76","76","0","76","76","76","0","76","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","882","10972","30922","882","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","529656","118845","526244","527441","4238","129818","527445","508121","4247","531663","532548","528451","35171","531662","NA","Sternberg task","59","64720","77","yes","1024"
"76.9230769231","76.9230769231","841.692307692","841.692307692","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","77","0","77","77","0","0","77","77","0","77","77","77","0","77","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","6 7 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","932","10972","30922","932","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","535999","118845","526244","533784","4238","129818","533788","532579","4247","538005","538940","534793","35171","538004","NA","Sternberg task","60","65652","78","yes","1024"
"77.2151898734","77.2151898734","841.607594937","841.607594937","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","78","0","78","78","0","0","78","78","0","78","78","78","0","78","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","2 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","835","10972","30922","835","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","2","542376","118845","538964","540160","4238","129818","540164","532579","4247","544382","545220","541169","35171","544381","NA","Sternberg task","61","66487","79","yes","1024"
"77.5","77.5","838.775","838.775","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","79","0","79","79","0","0","79","79","0","79","79","79","0","79","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","7","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","615","10972","30922","615","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","7","548662","118845","545250","546447","4238","129818","546452","532579","4247","550667","551285","547456","35171","550667","NA","Sternberg task","62","67102","80","yes","1024"
"77.7777777778","77.7777777778","838.345679012","838.345679012","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","80","0","80","80","0","0","80","80","0","80","80","80","0","80","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","804","10972","30922","804","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","554721","118845","551310","552507","4238","129818","552511","532579","4247","556725","557532","553516","35171","556725","NA","Sternberg task","63","67906","81","yes","1024"
"76.8292682927","76.8292682927","837.548780488","837.548780488","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","81","0","81","81","0","0","81","81","0","81","81","81","0","81","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","6 9 4 5 3 2","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","773","10972","30922","773","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","560976","118845","557561","558760","4238","129818","558764","532579","4247","562980","563757","559769","35171","562980","NA","Sternberg task","63","68679","82","yes","1024"
"77.1084337349","77.1084337349","835.313253012","835.313253012","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","82","0","82","82","0","0","82","82","0","82","82","82","0","82","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","5 3 8 7 2 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","652","10972","30922","652","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","567193","118845","557561","564979","4238","129818","564983","563780","4247","569197","569852","565987","35171","569197","NA","Sternberg task","64","69331","83","yes","1024"
"77.380952381","77.380952381","839","839","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","83","0","83","83","0","0","83","83","0","83","83","83","0","83","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","7 4 2 8 1 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1145","10972","30922","1145","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","573289","118845","569874","571074","4238","129818","571078","563780","4247","575296","576445","572083","35171","575296","NA","Sternberg task","65","70476","84","yes","1024"
"77.6470588235","77.6470588235","835.658823529","835.658823529","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","84","0","84","84","0","0","84","84","0","84","84","84","0","84","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","555","10972","30922","555","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","579881","118845","576468","577667","4238","129818","577671","563780","4247","581886","582444","578676","35171","581886","NA","Sternberg task","66","71031","85","yes","1024"
"77.9069767442","77.9069767442","835.26744186","835.26744186","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","85","0","85","85","0","0","85","85","0","85","85","85","0","85","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","802","10972","30922","802","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","585882","118845","582469","583668","4238","129818","583672","563780","4247","587887","588693","584677","35171","587887","NA","Sternberg task","67","71833","86","yes","1024"
"78.1609195402","78.1609195402","834.436781609","834.436781609","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","86","0","86","86","0","0","86","86","0","86","86","86","0","86","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","763","10972","30922","763","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","592143","118845","588721","589928","4238","129818","589933","563780","4247","594150","594917","590938","35171","594149","NA","Sternberg task","68","72596","87","yes","1024"
"78.4090909091","78.4090909091","834.159090909","834.159090909","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","87","0","87","87","0","0","87","87","0","87","87","87","0","87","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","4 7 6 8 2 3","Lentiform Loewenfeld","3.3.3","6","y","0","left","right","right","left","NA","810","10972","30922","810","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","598353","118845","594940","596138","4238","129818","596142","563780","4247","600360","601173","597147","35171","600359","NA","Sternberg task","69","73406","88","yes","1024"
"78.6516853933","78.6516853933","831.202247191","831.202247191","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","88","0","88","88","0","0","88","88","0","88","88","88","0","88","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","571","10972","30922","571","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","3","604633","118845","601218","602417","4238","129818","602421","563780","4247","606638","607212","603427","35171","606638","NA","Sternberg task","70","73977","89","yes","1024"
"78.8888888889","78.8888888889","831.222222222","831.222222222","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","89","0","89","89","0","0","89","89","0","89","89","89","0","89","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","7 6","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","833","10972","30922","833","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","610652","118845","607234","608438","4238","129818","608442","563780","4247","612656","613493","609447","35171","612656","NA","Sternberg task","71","74810","90","yes","1024"
"79.1208791209","79.1208791209","832.065934066","832.065934066","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","0","90","90","0","0","90","90","0","90","90","90","0","90","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","3 9 7 6 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","908","10972","30922","908","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","616942","118845","613519","614727","4238","129818","614731","563780","4247","618949","619861","615736","35171","618949","NA","Sternberg task","72","75718","91","yes","1024"
"79.347826087","79.347826087","828.413043478","828.413043478","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","91","0","91","91","0","0","91","91","0","91","91","91","0","91","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","496","10972","30922","496","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","7","623316","118845","619900","621103","4238","129818","621107","563780","4247","625321","625821","622113","35171","625320","NA","Sternberg task","73","76214","92","yes","1024"
"79.5698924731","79.5698924731","826.741935484","826.741935484","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","92","0","92","92","0","0","92","92","0","92","92","92","0","92","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","673","10972","30922","673","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","629257","118845","625850","627044","4238","129818","627049","563780","4247","631264","631941","628052","35171","631263","NA","Sternberg task","74","76887","93","yes","1024"
"79.7872340426","79.7872340426","823.64893617","823.64893617","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","93","0","93","93","0","0","93","93","0","93","93","93","0","93","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","7 1 5 6 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","536","10972","30922","536","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","635389","118845","631983","633176","4238","129818","633180","563780","4247","637393","637933","634185","35171","637392","NA","Sternberg task","75","77423","94","yes","1024"
"78.9473684211","78.9473684211","828.2","828.2","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","94","0","94","94","0","0","94","94","0","94","94","94","0","94","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","3 4 2","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","1256","10972","30922","1256","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","5","641373","118845","637961","639158","4238","129818","639162","563780","4247","643377","644637","640167","35171","643377","NA","Sternberg task","75","78679","95","yes","1024"
"79.1666666667","79.1666666667","824.84375","824.84375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","95","0","95","95","0","0","95","95","0","95","95","95","0","95","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","3 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","506","10972","30922","506","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","3","648075","118845","637961","645861","4238","129818","645865","644664","4247","650079","650589","646870","35171","650078","NA","Sternberg task","76","79185","96","yes","1024"
"79.381443299","79.381443299","822.618556701","822.618556701","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","96","0","96","96","0","0","96","96","0","96","96","96","0","96","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","8 1 6","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","609","10972","30922","609","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","654027","118845","650615","651814","4238","129818","651818","644664","4247","656033","656645","652823","35171","656032","NA","Sternberg task","77","79794","97","yes","1024"
"79.5918367347","79.5918367347","820.326530612","820.326530612","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","97","0","97","97","0","0","97","97","0","97","97","97","0","97","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","4 6 5 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","598","10972","30922","598","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","660343","118845","656936","658127","4238","129818","658131","644664","4247","662347","662949","659136","35171","662347","NA","Sternberg task","78","80392","98","yes","1024"
"79.797979798","79.797979798","819.171717172","819.171717172","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","98","0","98","98","0","0","98","98","0","98","98","98","0","98","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","706","10972","30922","706","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","666401","118845","662977","664185","4238","129818","664189","644664","4247","668407","669117","665195","35171","668407","NA","Sternberg task","79","81098","99","yes","1024"
"79","79","816.44","816.44","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","99","0","99","99","0","0","99","99","0","99","99","99","0","99","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","9 5 3 2 8 6","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","546","10972","30922","546","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","672562","118845","669146","670347","4238","129818","670351","644664","4247","674568","675118","671356","35171","674568","NA","Sternberg task","79","81644","100","yes","1024"
"78.2178217822","78.2178217822","815.01980198","815.01980198","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","100","0","100","100","0","0","100","100","0","100","100","100","0","100","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","6 8","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","673","10972","30922","673","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","9","678554","118845","669146","676339","4238","129818","676343","675140","4247","680561","681238","677348","35171","680560","NA","Sternberg task","79","82317","101","yes","1024"
"78.431372549","78.431372549","812.794117647","812.794117647","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","101","0","101","101","0","0","101","101","0","101","101","101","0","101","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","588","10972","30922","588","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","684679","118845","669146","682464","4238","129818","682468","681267","4247","686686","687278","683474","35171","686685","NA","Sternberg task","80","82905","102","yes","1024"
"78.640776699","78.640776699","809.514563107","809.514563107","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","102","0","102","102","0","0","102","102","0","102","102","102","0","102","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","7 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","475","10972","30922","475","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","8","690721","118845","687310","688505","4238","129818","688509","681267","4247","692726","693205","689514","35171","692726","NA","Sternberg task","81","83380","103","yes","1024"
"77.8846153846","77.8846153846","807.903846154","807.903846154","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","103","0","103","103","0","0","103","103","0","103","103","103","0","103","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","6 1 2","Lentiform Loewenfeld","3.3.3","3","y","0","right","right","right","right","NA","642","10972","30922","642","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","696641","118845","693227","694426","4238","129818","694430","681267","4247","698647","699293","695435","35171","698647","NA","Sternberg task","81","84022","104","yes","1024"
"78.0952380952","78.0952380952","808.904761905","808.904761905","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","104","0","104","104","0","0","104","104","0","104","104","104","0","104","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","4 6 2 5 1","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","right","left","NA","913","10972","30922","913","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","702733","118845","693227","700519","4238","129818","700523","699322","4247","704737","705654","701528","35171","704737","NA","Sternberg task","82","84935","105","yes","1024"
"78.3018867925","78.3018867925","806.735849057","806.735849057","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","105","0","105","105","0","0","105","105","0","105","105","105","0","105","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","579","10972","30922","579","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","7","709095","118845","705682","706880","4238","129818","706884","699322","4247","711102","711685","707889","35171","711101","NA","Sternberg task","83","85514","106","yes","1024"
"78.5046728972","78.5046728972","805.943925234","805.943925234","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","106","0","106","106","0","0","106","106","0","106","106","106","0","106","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","722","10972","30922","722","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","8","715122","118845","711709","712906","4238","129818","712910","699322","4247","717127","717853","713916","35171","717126","NA","Sternberg task","84","86236","107","yes","1024"
"78.7037037037","78.7037037037","807.083333333","807.083333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","107","0","107","107","0","0","107","107","0","107","107","107","0","107","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","8 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","929","10972","30922","929","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","5","721290","118845","717876","719075","4238","129818","719079","699322","4247","723296","724230","720084","35171","723296","NA","Sternberg task","85","87165","108","yes","1024"
"78.8990825688","78.8990825688","805.798165138","805.798165138","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","108","0","108","108","0","0","108","108","0","108","108","108","0","108","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","667","10972","30922","667","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","727676","118845","724263","725459","4238","129818","725464","699322","4247","729679","730350","726469","35171","729679","NA","Sternberg task","86","87832","109","yes","1024"
"79.0909090909","79.0909090909","808.827272727","808.827272727","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","109","0","109","109","0","0","109","109","0","109","109","109","0","109","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1139","10972","30922","1139","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","733786","118845","730373","731570","4238","129818","731574","699322","4247","735790","736934","732580","35171","735790","NA","Sternberg task","87","88971","110","yes","1024"
"79.2792792793","79.2792792793","809.567567568","809.567567568","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","110","0","110","110","0","0","110","110","0","110","110","110","0","110","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","98","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","6 9 4 5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","891","10972","30922","891","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","740369","118845","736958","738156","4238","129818","738160","699322","4247","742375","743270","739165","35171","742374","NA","Sternberg task","88","89862","111","yes","1024"
"79.4642857143","79.4642857143","808.535714286","808.535714286","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","111","0","111","111","0","0","111","111","0","111","111","111","0","111","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","99","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","694","10972","30922","694","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","746708","118845","743292","744493","4238","129818","744497","699322","4247","748715","749413","745502","35171","748714","NA","Sternberg task","89","90556","112","yes","1024"
