"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_new_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_experiment","count_experimentLoop","count_expsequence","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_memoryset","count_new_keyboard_response","count_new_logger","count_practiceLoop","count_probe","count_thankyou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_new_keyboard_response","response_thankyou","response_time","response_time_instruction1","response_time_instructions2","response_time_new_keyboard_response","response_time_thankyou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_experiment","time_experimentLoop","time_expsequence","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_memoryset","time_new_keyboard_response","time_new_logger","time_practiceLoop","time_probe","time_thankyou","title","total_correct","total_response_time","total_responses","width"
"69","69","590","590","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","68","68","0","0","68","68","68","0","0","68","68","68","0","68","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","56","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","2 8 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","900.0","394","734","900","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","6","406302","403042","4808","76283","404100","404101","368435","4814","75548","405101","408302","409203","5209","408302","NA","Sternberg Task","48","40750.0","69","1024"
"68","68","589","589","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","69","69","0","0","69","69","69","0","0","69","69","69","0","69","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","57","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","7 9","Melodramatic Milgram","4.0.5","0","n","0","left","left","right","left","NA","492.0","394","734","492","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","1","412470","409229","4808","76283","410267","410268","368435","4814","75548","411268","414470","414964","5209","414470","NA","Sternberg Task","48","41242.0","70","1024"
"69","69","589","589","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","70","70","0","0","70","70","70","0","0","70","70","70","0","70","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","58","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","4 8 1 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","596.0","394","734","596","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","7","418246","409229","4808","76283","416043","416044","414990","4814","75548","417045","420246","420843","5209","420246","NA","Sternberg Task","49","41838.0","71","1024"
"69","69","586","586","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","71","71","0","0","71","71","71","0","0","71","71","71","0","71","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","59","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","5 7 3 6 2","Melodramatic Milgram","4.0.5","5","y","0","left","left","right","left","NA","385.0","394","734","385","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","2","424092","420852","4808","76283","421887","421890","414990","4814","75548","422890","426092","426478","5209","426092","NA","Sternberg Task","50","42223.0","72","1024"
"69","69","586","586","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","72","72","0","0","72","72","72","0","0","72","72","72","0","72","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","60","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","1 6 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","570.0","394","734","570","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","7","429746","426505","4808","76283","427543","427544","414990","4814","75548","428545","431746","432317","5209","431746","NA","Sternberg Task","51","42793.0","73","1024"
"68","68","585","585","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","73","73","0","0","73","73","73","0","0","73","73","73","0","73","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","61","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","3 4 9 6 2 9","Melodramatic Milgram","4.0.5","5","y","0","right","left","right","right","NA","531.0","394","734","531","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","2","435567","432325","4808","76283","433365","433366","414990","4814","75548","434366","437568","438100","5209","437568","NA","Sternberg Task","51","43324.0","74","1024"
"68","68","578","578","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","74","74","0","0","74","74","74","0","0","74","74","74","0","74","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","62","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","8 9","Melodramatic Milgram","4.0.5","0","n","0","left","left","right","left","NA","82.0","394","734","82","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","5","441353","432325","4808","76283","439151","439152","438108","4814","75548","440152","443354","443437","5209","443353","NA","Sternberg Task","51","43406.0","75","1024"
"68","68","573","573","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","75","75","0","0","75","75","75","0","0","75","75","75","0","75","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","63","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","7 1 8 4 9 3","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","208.0","394","734","208","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","446679","432325","4808","76283","444477","444478","443440","4814","75548","445478","448681","448890","5209","448680","NA","Sternberg Task","52","43614.0","76","1024"
"68","68","572","572","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","76","76","0","0","76","76","76","0","0","76","76","76","0","76","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","64","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","4 3 2 5 8","Melodramatic Milgram","4.0.5","2","y","0","left","left","right","left","NA","444.0","394","734","444","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","452167","448916","4808","76283","449965","449965","443440","4814","75548","450966","454167","454612","5209","454167","NA","Sternberg Task","53","44058.0","77","1024"
"69","69","567","567","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","77","77","0","0","77","77","77","0","0","77","77","77","0","77","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","65","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","7 1 5 6 3","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","215.0","394","734","215","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","457860","454619","4808","76283","455657","455658","443440","4814","75548","456659","459860","460076","5209","459860","NA","Sternberg Task","54","44273.0","78","1024"
"69","69","566","566","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","78","78","0","0","78","78","78","0","0","78","78","78","0","78","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","66","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","7 2 3","Melodramatic Milgram","4.0.5","3","y","0","left","left","right","left","NA","480.0","394","734","480","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","3","463322","460084","4808","76283","461120","461121","443440","4814","75548","462121","465322","465803","5209","465322","NA","Sternberg Task","55","44753.0","79","1024"
"68","68","565","565","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","79","79","0","0","79","79","79","0","0","79","79","79","0","79","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","67","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","6 9 4 5 2","Melodramatic Milgram","4.0.5","0","n","0","left","left","right","left","NA","467.0","394","734","467","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","469051","465811","4808","76283","466849","466850","443440","4814","75548","467850","471051","471519","5209","471051","NA","Sternberg Task","55","45220.0","80","1024"
"69","69","564","564","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","80","80","0","0","80","80","80","0","0","80","80","80","0","80","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","68","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","6 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","512.0","394","734","512","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","9","474769","465811","4808","76283","472567","472568","471527","4814","75548","473568","476769","477282","5209","476769","NA","Sternberg Task","56","45732.0","81","1024"
"69","69","564","564","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","81","81","0","0","81","81","81","0","0","81","81","81","0","81","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","69","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","9 8 2 7 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","552.0","394","734","552","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","480543","477290","4808","76283","478341","478342","471527","4814","75548","479342","482545","483098","5209","482544","NA","Sternberg Task","57","46284.0","82","1024"
"69","69","565","565","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","82","82","0","0","82","82","82","0","0","82","82","82","0","82","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","70","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","3 4 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","613.0","394","734","613","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","5","486346","483105","4808","76283","484144","484145","471527","4814","75548","485145","488348","488961","5209","488347","NA","Sternberg Task","58","46897.0","83","1024"
"70","70","565","565","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","83","83","0","0","83","83","83","0","0","83","83","83","0","83","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","71","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","2 5 1 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","603.0","394","734","603","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","6","492267","488988","4808","76283","490064","490065","471527","4814","75548","491065","494267","494871","5209","494267","NA","Sternberg Task","59","47500.0","84","1024"
"69","69","569","569","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","84","84","0","0","84","84","84","0","0","84","84","84","0","84","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","72","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","9 1 6 7 8","Melodramatic Milgram","4.0.5","1","y","0","right","left","right","right","NA","920.0","394","734","920","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","9","498122","494878","4808","76283","495918","495919","471527","4814","75548","496920","500122","501043","5209","500122","NA","Sternberg Task","59","48420.0","85","1024"
"69","69","569","569","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","85","85","0","0","85","85","85","0","0","85","85","85","0","85","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","73","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","8 9 5 7 1 6","Melodramatic Milgram","4.0.5","4","y","0","left","left","right","left","NA","591.0","394","734","591","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","504306","494878","4808","76283","502104","502105","501051","4814","75548","503105","506306","506898","5209","506306","NA","Sternberg Task","60","49011.0","86","1024"
"70","70","571","571","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","86","86","0","0","86","86","86","0","0","86","86","86","0","86","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","74","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","2 4 6 9","Melodramatic Milgram","4.0.5","3","y","0","left","left","right","left","NA","682.0","394","734","682","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","6","510166","506924","4808","76283","507965","507965","501051","4814","75548","508965","512167","512850","5209","512167","NA","Sternberg Task","61","49693.0","87","1024"
"70","70","571","571","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","87","87","0","0","87","87","87","0","0","87","87","87","0","87","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","75","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","7 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","599.0","394","734","599","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","4","516106","512858","4808","76283","513903","513904","501051","4814","75548","514905","518106","518706","5209","518106","NA","Sternberg Task","62","50292.0","88","1024"
"69","69","572","572","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","88","88","0","0","88","88","88","0","0","88","88","88","0","88","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","76","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","8 5 4 7 3 1","Melodramatic Milgram","4.0.5","2","y","0","right","left","right","right","NA","664.0","394","734","664","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","521977","518732","4808","76283","519775","519776","501051","4814","75548","520776","523978","524643","5209","523978","NA","Sternberg Task","62","50956.0","89","1024"
"70","70","573","573","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","89","89","0","0","89","89","89","0","0","89","89","89","0","89","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","77","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","8 5 4 2 9 6","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","644.0","394","734","644","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","527905","518732","4808","76283","525703","525704","524664","4814","75548","526704","529906","530550","5209","529906","NA","Sternberg Task","63","51600.0","90","1024"
"70","70","567","567","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","90","90","0","0","90","90","90","0","0","90","90","90","0","90","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","78","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","9 5 3 8 4","Melodramatic Milgram","4.0.5","1","y","0","left","left","right","left","NA","28.0","394","734","28","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","9","533798","530558","4808","76283","531596","531597","524664","4814","75548","532597","535799","535828","5209","535798","NA","Sternberg Task","64","51628.0","91","1024"
"70","70","566","566","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","91","91","0","0","91","91","91","0","0","91","91","91","0","91","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","79","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","6 2","Melodramatic Milgram","4.0.5","1","y","0","left","left","right","left","NA","455.0","394","734","455","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","6","539102","535836","4808","76283","536900","536901","524664","4814","75548","537901","541102","541558","5209","541102","NA","Sternberg Task","65","52083.0","92","1024"
"70","70","570","570","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","92","92","0","0","92","92","92","0","0","92","92","92","0","92","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","80","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","5 3 8 7 2 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","971.0","394","734","971","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","9","544829","541585","4808","76283","542626","542627","524664","4814","75548","543628","546829","547801","5209","546829","NA","Sternberg Task","66","53054.0","93","1024"
"71","71","573","573","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","93","93","0","0","93","93","93","0","0","93","93","93","0","93","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","81","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","4 1","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","808.0","394","734","808","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","6","551079","547827","4808","76283","548876","548877","524664","4814","75548","549878","553079","553888","5209","553079","NA","Sternberg Task","67","53862.0","94","1024"
"71","71","574","574","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","94","94","0","0","94","94","94","0","0","94","94","94","0","94","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","82","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","4 7 6 8 2 3","Melodramatic Milgram","4.0.5","6","y","0","left","left","right","left","NA","757.0","394","734","757","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","557146","553893","4808","76283","554944","554944","524664","4814","75548","555945","559147","559905","5209","559147","NA","Sternberg Task","68","54619.0","95","1024"
"71","71","575","575","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","95","95","0","0","95","95","95","0","0","95","95","95","0","95","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","83","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","7 4 2 8 1 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","657.0","394","734","657","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","563156","559913","4808","76283","560954","560955","524664","4814","75548","561955","565156","565814","5209","565156","NA","Sternberg Task","69","55276.0","96","1024"
"72","72","587","587","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","96","96","0","0","96","96","96","0","0","96","96","96","0","96","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","84","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","2 8 9 4 1","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","1703.0","394","734","1703","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","569076","565822","4808","76283","566874","566875","524664","4814","75548","567875","571076","572780","5209","571076","NA","Sternberg Task","70","56979.0","97","1024"
"72","72","590","590","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","97","97","0","0","97","97","97","0","0","97","97","97","0","97","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","85","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","8 3","Melodramatic Milgram","4.0.5","2","y","0","left","left","right","left","NA","932.0","394","734","932","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","3","576037","572787","4808","76283","573836","573836","524664","4814","75548","574836","578037","578970","5209","578037","NA","Sternberg Task","71","57911.0","98","1024"
"71","71","593","593","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","98","98","0","0","98","98","98","0","0","98","98","98","0","98","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","86","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","5 7 8 2 3 8","Melodramatic Milgram","4.0.5","5","y","0","right","left","right","right","NA","808.0","394","734","808","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","582259","578996","4808","76283","580056","580057","524664","4814","75548","581058","584259","585069","5209","584259","NA","Sternberg Task","71","58719.0","99","1024"
"72","72","591","591","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","99","99","0","0","99","99","99","0","0","99","99","99","0","99","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","87","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","9 6 2 4 1","Melodramatic Milgram","4.0.5","4","y","0","left","left","right","left","NA","384.0","394","734","384","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","4","588313","578996","4808","76283","586111","586112","585073","4814","75548","587112","590314","590699","5209","590313","NA","Sternberg Task","72","59103.0","100","1024"
"72","72","588","588","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","100","100","0","0","100","100","100","0","0","100","100","100","0","100","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","88","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","9 3 8 2 1 4","Melodramatic Milgram","4.0.5","3","y","0","left","left","right","left","NA","289.0","394","734","289","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","593946","590702","4808","76283","591743","591744","585073","4814","75548","592745","595947","596237","5209","595947","NA","Sternberg Task","73","59392.0","101","1024"
"72","72","583","583","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","101","101","0","0","101","101","101","0","0","101","101","101","0","101","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","89","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","6 9 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","95.0","394","734","95","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","8","599506","596264","4808","76283","597303","597304","585073","4814","75548","598305","601507","601603","5209","601507","NA","Sternberg Task","74","59487.0","102","1024"
"71","71","578","578","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","102","102","0","0","102","102","102","0","0","102","102","102","0","102","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","90","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","8 5 3 7 4 6","Melodramatic Milgram","4.0.5","6","y","0","right","left","right","right","NA","135.0","394","734","135","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","604849","601611","4808","76283","602647","602648","585073","4814","75548","603648","606850","606986","5209","606849","NA","Sternberg Task","74","59622.0","103","1024"
"71","71","592","592","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","103","103","0","0","103","103","103","0","0","103","103","103","0","103","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","91","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","9 5 3 2 8 6","Melodramatic Milgram","4.0.5","0","n","0","None","left","right","None","NA","2001.0","394","734","2001","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","610266","601611","4808","76283","608065","608066","607013","4814","75548","609066","612266","614267","5209","612266","NA","Sternberg Task","74","61623.0","104","1024"
"71","71","587","587","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","104","104","0","0","104","104","104","0","0","104","104","104","0","104","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","92","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","1 5 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","106.0","394","734","106","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","4","617534","601611","4808","76283","615331","615332","614294","4814","75548","616333","619536","619643","5209","619535","NA","Sternberg Task","75","61729.0","105","1024"
"71","71","584","584","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","105","105","0","0","105","105","105","0","0","105","105","105","0","105","0","Sat Oct 21 14:54:49 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","93","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-4.csv","legacy","6 9 7 3 8 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","182.0","394","734","182","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","622911","619669","4808","76283","620709","620709","614294","4814","75548","621710","624914","625097","5209","624913","NA","Sternberg Task","76","61911.0","106","1024"
