"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1_sketchpad","correct_keyboard_keyboard_response","correct_response","count__logger","count_correctfeeback_sketchpad","count_exp_sequence","count_experiment","count_experimentloop","count_fixation_sketchpad","count_incorrectfeedback_sketchpad","count_instruction1_sketchpad","count_instruction2_sketchpad","count_isi_sketchpad","count_keyboard_keyboard_response","count_memoryset_sketchpad","count_practice_loop","count_probe_sketchpad","count_thankyou_sketchpad","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practice_loop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1_sketchpad","response_instruction2_sketchpad","response_keyboard_keyboard_response","response_thankyou_sketchpad","response_time","response_time_instruction1_sketchpad","response_time_instruction2_sketchpad","response_time_keyboard_keyboard_response","response_time_thankyou_sketchpad","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time__logger","time_correctfeeback_sketchpad","time_exp_sequence","time_experiment","time_experimentloop","time_fixation_sketchpad","time_incorrectfeedback_sketchpad","time_instruction1_sketchpad","time_instruction2_sketchpad","time_isi_sketchpad","time_keyboard_keyboard_response","time_memoryset_sketchpad","time_practice_loop","time_probe_sketchpad","time_thankyou_sketchpad","title","total_correct","total_response_time","total_responses","width"
"70","70","809","809","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","70","70","70","0","0","70","70","0","0","70","70","70","0","70","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","58","11","C:/Users/User/Desktop/subject-2.csv","legacy","7 8 4 6 9 5","Melodramatic Milgram","4.0.5","4","y","0","left","space","left","left","NA","1024.0","54491","4039","1024","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","494185","487891","488957","2680","138068","488958","482115","2687","134029","491160","493161","489959","57180","493161","NA","Sternberg task","50","57457.0","71","1024"
"70","70","807","807","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","71","71","71","0","0","71","71","0","0","71","71","71","0","71","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","59","11","C:/Users/User/Desktop/subject-2.csv","legacy","1 7 5 2","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","662.0","54491","4039","662","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","500124","494192","495257","2680","138068","495258","482115","2687","134029","497460","499461","496259","57180","499461","NA","Sternberg task","51","58119.0","72","1024"
"69","69","813","813","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","72","72","72","0","0","72","72","0","0","72","72","72","0","72","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","60","11","C:/Users/User/Desktop/subject-2.csv","legacy","6 7 8 5","Melodramatic Milgram","4.0.5","3","y","0","right","space","left","right","NA","1294.0","54491","4039","1294","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","8","506677","500130","501178","2680","138068","501179","482115","2687","134029","503381","505382","502180","57180","505382","NA","Sternberg task","51","59413.0","73","1024"
"68","68","814","814","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","73","73","73","0","0","73","73","0","0","73","73","73","0","73","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","61","11","C:/Users/User/Desktop/subject-2.csv","legacy","7 4 2 8 1 9","Melodramatic Milgram","4.0.5","0","n","0","left","space","left","left","NA","858.0","54491","4039","858","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","512807","500130","507745","2680","138068","507745","506683","2687","134029","509947","511948","508746","57180","511948","NA","Sternberg task","51","60271.0","74","1024"
"68","68","811","811","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","74","74","74","0","0","74","74","0","0","74","74","74","0","74","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","62","11","C:/Users/User/Desktop/subject-2.csv","legacy","5 7 8 2 3 8","Melodramatic Milgram","4.0.5","5","y","0","right","space","left","right","NA","621.0","54491","4039","621","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","518671","500130","513845","2680","138068","513846","512813","2687","134029","516048","518049","514847","57180","518049","NA","Sternberg task","51","60892.0","75","1024"
"67","67","824","824","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","75","75","75","0","0","75","75","0","0","75","75","75","0","75","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","63","11","C:/Users/User/Desktop/subject-2.csv","legacy","7 8 6 1","Melodramatic Milgram","4.0.5","0","n","0","left","space","left","left","NA","1765.0","54491","4039","1765","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","525715","500130","519745","2680","138068","519746","518677","2687","134029","521948","523949","520747","57180","523949","NA","Sternberg task","51","62657.0","76","1024"
"66","66","829","829","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","76","76","76","0","0","76","76","0","0","76","76","76","0","76","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","64","11","C:/Users/User/Desktop/subject-2.csv","legacy","9","Melodramatic Milgram","4.0.5","0","n","0","left","space","left","left","NA","1236.0","54491","4039","1236","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","6","532229","500130","526787","2680","138068","526788","525721","2687","134029","528990","530992","527789","57180","530992","NA","Sternberg task","51","63893.0","77","1024"
"65","65","827","827","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","77","77","77","0","0","77","77","0","0","77","77","77","0","77","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","65","11","C:/Users/User/Desktop/subject-2.csv","legacy","6 9 3 1","Melodramatic Milgram","4.0.5","4","y","0","right","space","left","right","NA","648.0","54491","4039","648","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","538126","500130","533273","2680","138068","533274","532235","2687","134029","535476","537477","534275","57180","537477","NA","Sternberg task","51","64541.0","78","1024"
"65","65","828","828","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","78","78","78","0","0","78","78","0","0","78","78","78","0","78","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","66","11","C:/Users/User/Desktop/subject-2.csv","legacy","4 7 6 8 2 3","Melodramatic Milgram","4.0.5","6","y","0","left","space","left","left","NA","884.0","54491","4039","884","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","544277","500130","539188","2680","138068","539189","538132","2687","134029","541391","543393","540190","57180","543392","NA","Sternberg task","52","65425.0","79","1024"
"66","66","826","826","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","79","79","79","0","0","79","79","0","0","79","79","79","0","79","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","67","11","C:/Users/User/Desktop/subject-2.csv","legacy","3 4 2","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","709.0","54491","4039","709","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","5","550267","544283","545354","2680","138068","545355","538132","2687","134029","547556","549557","546355","57180","549557","NA","Sternberg task","53","66134.0","80","1024"
"65","65","825","825","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","80","80","80","0","0","80","80","0","0","80","80","80","0","80","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","68","11","C:/Users/User/Desktop/subject-2.csv","legacy","4 6 2 5 1","Melodramatic Milgram","4.0.5","5","y","0","right","space","left","right","NA","735.0","54491","4039","735","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","556275","550273","551335","2680","138068","551336","538132","2687","134029","553538","555539","552337","57180","555539","NA","Sternberg task","53","66869.0","81","1024"
"65","65","827","827","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","81","81","81","0","0","81","81","0","0","81","81","81","0","81","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","69","11","C:/Users/User/Desktop/subject-2.csv","legacy","8 4 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","955.0","54491","4039","955","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","562498","550273","557337","2680","138068","557339","556281","2687","134029","559541","561542","558340","57180","561542","NA","Sternberg task","54","67824.0","82","1024"
"66","66","825","825","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","82","82","82","0","0","82","82","0","0","82","82","82","0","82","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","70","11","C:/Users/User/Desktop/subject-2.csv","legacy","6 8","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","709.0","54491","4039","709","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","9","568477","562504","563564","2680","138068","563565","556281","2687","134029","565766","567767","564565","57180","567767","NA","Sternberg task","55","68533.0","83","1024"
"65","65","823","823","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","83","83","83","0","0","83","83","0","0","83","83","83","0","83","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","71","11","C:/Users/User/Desktop/subject-2.csv","legacy","7 6","Melodramatic Milgram","4.0.5","2","y","0","right","space","left","right","NA","614.0","54491","4039","614","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","574362","568483","569544","2680","138068","569545","556281","2687","134029","571747","573748","570546","57180","573748","NA","Sternberg task","55","69147.0","84","1024"
"65","65","821","821","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","84","84","84","0","0","84","84","0","0","84","84","84","0","84","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","72","11","C:/Users/User/Desktop/subject-2.csv","legacy","2 7 5","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","692.0","54491","4039","692","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","580311","568483","575415","2680","138068","575416","574369","2687","134029","577618","579619","576417","57180","579619","NA","Sternberg task","56","69839.0","85","1024"
"66","66","825","825","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","85","85","85","0","0","85","85","0","0","85","85","85","0","85","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","73","11","C:/Users/User/Desktop/subject-2.csv","legacy","9 5 3 8 4","Melodramatic Milgram","4.0.5","1","y","0","left","space","left","left","NA","1196.0","54491","4039","1196","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","586755","580318","581354","2680","138068","581355","574369","2687","134029","583557","585558","582356","57180","585558","NA","Sternberg task","57","71035.0","86","1024"
"66","66","829","829","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","86","86","86","0","0","86","86","0","0","86","86","86","0","86","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","74","11","C:/Users/User/Desktop/subject-2.csv","legacy","7 1 8 5 6 2","Melodramatic Milgram","4.0.5","2","y","0","left","space","left","left","NA","1089.0","54491","4039","1089","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","593113","586761","587819","2680","138068","587820","574369","2687","134029","590022","592023","588821","57180","592023","NA","Sternberg task","58","72124.0","87","1024"
"65","65","833","833","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","87","87","87","0","0","87","87","0","0","87","87","87","0","87","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","75","11","C:/Users/User/Desktop/subject-2.csv","legacy","8","Melodramatic Milgram","4.0.5","1","y","0","right","space","left","right","NA","1218.0","54491","4039","1218","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","8","599600","593119","594176","2680","138068","594177","574369","2687","134029","596379","598381","595178","57180","598380","NA","Sternberg task","58","73342.0","88","1024"
"66","66","830","830","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","88","88","88","0","0","88","88","0","0","88","88","88","0","88","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","76","11","C:/Users/User/Desktop/subject-2.csv","legacy","8 6 3 4 7","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","577.0","54491","4039","577","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","605449","593119","600667","2680","138068","600668","599606","2687","134029","602870","604871","601669","57180","604871","NA","Sternberg task","59","73919.0","89","1024"
"66","66","838","838","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","89","89","89","0","0","89","89","0","0","89","89","89","0","89","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","77","11","C:/Users/User/Desktop/subject-2.csv","legacy","1 7 5 2 9","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","1514.0","54491","4039","1514","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","612236","605455","606518","2680","138068","606519","599606","2687","134029","608721","610722","607520","57180","610722","NA","Sternberg task","60","75433.0","90","1024"
"65","65","840","840","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","90","90","90","0","0","90","90","0","0","90","90","90","0","90","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","78","11","C:/Users/User/Desktop/subject-2.csv","legacy","7 1 3","Melodramatic Milgram","4.0.5","2","y","0","right","space","left","right","NA","1051.0","54491","4039","1051","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","618560","612243","613304","2680","138068","613305","599606","2687","134029","615507","617508","614306","57180","617508","NA","Sternberg task","60","76484.0","91","1024"
"65","65","836","836","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","91","91","91","0","0","91","91","0","0","91","91","91","0","91","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","79","11","C:/Users/User/Desktop/subject-2.csv","legacy","7 9 1 6","Melodramatic Milgram","4.0.5","0","n","0","left","space","left","left","NA","515.0","54491","4039","515","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","624338","612243","619617","2680","138068","619618","618567","2687","134029","621820","623822","620619","57180","623822","NA","Sternberg task","60","76999.0","92","1024"
"64","64","836","836","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","92","92","92","0","0","92","92","0","0","92","92","92","0","92","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","80","11","C:/Users/User/Desktop/subject-2.csv","legacy","8 9 6 1","Melodramatic Milgram","4.0.5","2","y","0","right","space","left","right","NA","770.0","54491","4039","770","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","9","630383","612243","625408","2680","138068","625409","624345","2687","134029","627611","629612","626410","57180","629612","NA","Sternberg task","60","77769.0","93","1024"
"63","63","832","832","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","93","93","93","0","0","93","93","0","0","93","93","93","0","93","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","81","11","C:/Users/User/Desktop/subject-2.csv","legacy","5","Melodramatic Milgram","4.0.5","0","n","0","left","space","left","left","NA","515.0","54491","4039","515","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","8","636152","612243","631430","2680","138068","631431","630389","2687","134029","633633","635637","632432","57180","635635","NA","Sternberg task","60","78284.0","94","1024"
"64","64","830","830","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","94","94","94","0","0","94","94","0","0","94","94","94","0","94","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","82","11","C:/Users/User/Desktop/subject-2.csv","legacy","1 3 2 6 9","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","600.0","54491","4039","600","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","642007","612243","637202","2680","138068","637203","636159","2687","134029","639405","641406","638204","57180","641406","NA","Sternberg task","61","78884.0","95","1024"
"64","64","830","830","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","95","95","95","0","0","95","95","0","0","95","95","95","0","95","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","83","11","C:/Users/User/Desktop/subject-2.csv","legacy","2 8 7 9 5 3","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","805.0","54491","4039","805","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","648087","642013","643077","2680","138068","643078","636159","2687","134029","645280","647281","644079","57180","647281","NA","Sternberg task","62","79689.0","96","1024"
"64","64","831","831","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","96","96","96","0","0","96","96","0","0","96","96","96","0","96","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","84","11","C:/Users/User/Desktop/subject-2.csv","legacy","3 9 1","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","971.0","54491","4039","971","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","7","654329","648093","649153","2680","138068","649154","636159","2687","134029","651356","653357","650155","57180","653357","NA","Sternberg task","63","80660.0","97","1024"
"65","65","834","834","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","97","97","97","0","0","97","97","0","0","97","97","97","0","97","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","85","11","C:/Users/User/Desktop/subject-2.csv","legacy","7","Melodramatic Milgram","4.0.5","1","y","0","left","space","left","left","NA","1143.0","54491","4039","1143","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","7","660725","654336","655377","2680","138068","655378","636159","2687","134029","657580","659581","656379","57180","659581","NA","Sternberg task","64","81803.0","98","1024"
"65","65","833","833","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","98","98","98","0","0","98","98","0","0","98","98","98","0","98","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","86","11","C:/Users/User/Desktop/subject-2.csv","legacy","6 2","Melodramatic Milgram","4.0.5","1","y","0","left","space","left","left","NA","715.0","54491","4039","715","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","666697","660731","661777","2680","138068","661779","636159","2687","134029","663981","665982","662780","57180","665982","NA","Sternberg task","65","82518.0","99","1024"
"66","66","832","832","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","99","99","99","0","0","99","99","0","0","99","99","99","0","99","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","87","11","C:/Users/User/Desktop/subject-2.csv","legacy","6 9 4 5 2","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","684.0","54491","4039","684","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","672654","666704","667767","2680","138068","667768","636159","2687","134029","669970","671970","668769","57180","671970","NA","Sternberg task","66","83202.0","100","1024"
"66","66","830","830","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","100","100","100","0","0","100","100","0","0","100","100","100","0","100","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","88","11","C:/Users/User/Desktop/subject-2.csv","legacy","9 5 3 2 8 6","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","673.0","54491","4039","673","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","678604","672660","673726","2680","138068","673727","636159","2687","134029","675929","677930","674728","57180","677930","NA","Sternberg task","67","83875.0","101","1024"
"66","66","832","832","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","101","101","101","0","0","101","101","0","0","101","101","101","0","101","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","89","11","C:/Users/User/Desktop/subject-2.csv","legacy","3 9 7 6 4","Melodramatic Milgram","4.0.5","3","y","0","left","space","left","left","NA","1041.0","54491","4039","1041","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","684905","678610","679659","2680","138068","679660","636159","2687","134029","681862","683863","680661","57180","683863","NA","Sternberg task","68","84916.0","102","1024"
"66","66","830","830","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","102","102","102","0","0","102","102","0","0","102","102","102","0","102","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","90","11","C:/Users/User/Desktop/subject-2.csv","legacy","8 5 4 7 3 1","Melodramatic Milgram","4.0.5","2","y","0","right","space","left","right","NA","676.0","54491","4039","676","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","690857","684912","685977","2680","138068","685977","636159","2687","134029","688180","690180","686979","57180","690180","NA","Sternberg task","68","85592.0","103","1024"
"65","65","830","830","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","103","103","103","0","0","103","103","0","0","103","103","103","0","103","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","91","11","C:/Users/User/Desktop/subject-2.csv","legacy","3 9 6 2","Melodramatic Milgram","4.0.5","4","y","0","right","space","left","right","NA","823.0","54491","4039","823","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","696944","684912","691916","2680","138068","691917","690863","2687","134029","694119","696121","692918","57180","696120","NA","Sternberg task","68","86415.0","104","1024"
"65","65","829","829","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","104","104","104","0","0","104","104","0","0","104","104","104","0","104","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","92","11","C:/Users/User/Desktop/subject-2.csv","legacy","9 4 2","Melodramatic Milgram","4.0.5","1","y","0","left","space","left","left","NA","653.0","54491","4039","653","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","702847","684912","697990","2680","138068","697991","696951","2687","134029","700193","702194","698992","57180","702194","NA","Sternberg task","69","87068.0","105","1024"
"66","66","827","827","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","105","105","105","0","0","105","105","0","0","105","105","105","0","105","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","93","11","C:/Users/User/Desktop/subject-2.csv","legacy","4 8 1 2","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","651.0","54491","4039","651","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","708765","702854","703910","2680","138068","703911","696951","2687","134029","706113","708114","704912","57180","708114","NA","Sternberg task","70","87719.0","106","1024"
"65","65","825","825","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","106","106","106","0","0","106","106","0","0","106","106","106","0","106","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","94","11","C:/Users/User/Desktop/subject-2.csv","legacy","7 8 6 3 1","Melodramatic Milgram","4.0.5","5","y","0","right","space","left","right","NA","601.0","54491","4039","601","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","714642","708771","709836","2680","138068","709837","696951","2687","134029","712039","714040","710838","57180","714040","NA","Sternberg task","70","88320.0","107","1024"
"65","65","825","825","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","107","107","107","0","0","107","107","0","0","107","107","107","0","107","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","95","11","C:/Users/User/Desktop/subject-2.csv","legacy","1 5 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","821.0","54491","4039","821","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","720729","708771","715703","2680","138068","715704","714648","2687","134029","717906","719907","716705","57180","719907","NA","Sternberg task","71","89141.0","108","1024"
"66","66","823","823","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","108","108","108","0","0","108","108","0","0","108","108","108","0","108","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","96","11","C:/Users/User/Desktop/subject-2.csv","legacy","2 3","Melodramatic Milgram","4.0.5","1","y","0","left","space","left","left","NA","572.0","54491","4039","572","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","2","726566","720735","721790","2680","138068","721791","714648","2687","134029","723993","725994","722792","57180","725994","NA","Sternberg task","72","89713.0","109","1024"
"66","66","821","821","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","109","109","109","0","0","109","109","0","0","109","109","109","0","109","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","97","11","C:/Users/User/Desktop/subject-2.csv","legacy","6 9 7 3 8 2","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","699.0","54491","4039","699","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","732538","726573","727634","2680","138068","727635","714648","2687","134029","729837","731838","728636","57180","731838","NA","Sternberg task","73","90412.0","110","1024"
