acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_iSi,count_incorrectFeedback,count_instruction1,count_instructions2,count_keyboard_response,count_logger,count_memorySet,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_iSi,time_incorrectFeedback,time_instruction1,time_instructions2,time_keyboard_response,time_logger,time_memorySet,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
85.50724638,85.50724638,900.1449275,900.1449275,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,68,68,0,0,68,68,68,0,0,68,68,68,0,68,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,56,11,C:/Users/rayra/Documents/subject-1.csv,legacy,5,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,569,38208,16490,569,NA,2,legacy,1,1024,2,48000,-16,experiment,1,odd,8,491603,492891,3549,134737,492894,495103,339008,3554,118246,497108,497679,493899,41763,497108,NA,Sternberg task,59,62110,69,yes,1024
85.71428571,85.71428571,904.1428571,904.1428571,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,69,69,0,0,69,69,69,0,0,69,69,69,0,69,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,57,11,C:/Users/rayra/Documents/subject-1.csv,legacy,8 5 4 2 9 6,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,1180,38208,16490,1180,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,3,497688,498939,3549,134737,498942,501150,339008,3554,118246,503156,504338,499946,41763,503156,NA,Sternberg task,60,63290,70,yes,1024
85.91549296,85.91549296,902.6619718,902.6619718,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,70,70,0,0,70,70,70,0,0,70,70,70,0,70,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,58,11,C:/Users/rayra/Documents/subject-1.csv,legacy,2 6 4 3 9,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,799,38208,16490,799,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,1,504345,505545,3549,134737,505547,507753,339008,3554,118246,509758,510559,506551,41763,509757,NA,Sternberg task,61,64089,71,yes,1024
86.11111111,86.11111111,898.4444444,898.4444444,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,71,71,0,0,71,71,71,0,0,71,71,71,0,71,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,59,11,C:/Users/rayra/Documents/subject-1.csv,legacy,3 5 9 6 2 4,Lentiform Loewenfeld,3.3.9,1,y,0,left,left,left,left,NA,599,38208,16490,599,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,3,510567,511847,3549,134737,511849,514059,339008,3554,118246,516063,516663,512854,41763,516063,NA,Sternberg task,62,64688,72,yes,1024
86.30136986,86.30136986,897.6438356,897.6438356,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,72,72,0,0,72,72,72,0,0,72,72,72,0,72,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,60,11,C:/Users/rayra/Documents/subject-1.csv,legacy,7 1 8 4 9 3,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,840,38208,16490,840,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,516673,517967,3549,134737,517971,520180,339008,3554,118246,522186,523028,518975,41763,522184,NA,Sternberg task,63,65528,73,yes,1024
85.13513514,85.13513514,899.0135135,899.0135135,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,73,73,0,0,73,73,73,0,0,73,73,73,0,73,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,61,11,C:/Users/rayra/Documents/subject-1.csv,legacy,9 5 8 1,Lentiform Loewenfeld,3.3.9,2,y,0,right,left,left,right,NA,999,38208,16490,999,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,5,523051,524294,3549,134737,524296,526504,339008,3554,118246,528509,529509,525300,41763,528509,NA,Sternberg task,63,66527,74,yes,1024
85.33333333,85.33333333,900.4133333,900.4133333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,74,74,0,0,74,74,74,0,0,74,74,74,0,74,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,62,11,C:/Users/rayra/Documents/subject-1.csv,legacy,3 9 6 2,Lentiform Loewenfeld,3.3.9,4,y,0,left,left,left,left,NA,1004,38208,16490,1004,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,2,523051,530776,3549,134737,530779,532987,529515,3554,118246,534991,535997,531783,41763,534991,NA,Sternberg task,64,67531,75,yes,1024
85.52631579,85.52631579,902.1052632,902.1052632,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,75,75,0,0,75,75,75,0,0,75,75,75,0,75,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,63,11,C:/Users/rayra/Documents/subject-1.csv,legacy,2 8 7 9 5 3,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,1029,38208,16490,1029,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,536004,537240,3549,134737,537242,539450,529515,3554,118246,541455,542486,538246,41763,541455,NA,Sternberg task,65,68560,76,yes,1024
85.71428571,85.71428571,901.7402597,901.7402597,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,76,76,0,0,76,76,76,0,0,76,76,76,0,76,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,64,11,C:/Users/rayra/Documents/subject-1.csv,legacy,2 8 9 4 1,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,874,38208,16490,874,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,5,542492,543725,3549,134737,543728,545937,529515,3554,118246,547941,548817,544732,41763,547941,NA,Sternberg task,66,69434,77,yes,1024
85.8974359,85.8974359,899.9615385,899.9615385,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,77,77,0,0,77,77,77,0,0,77,77,77,0,77,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,65,11,C:/Users/rayra/Documents/subject-1.csv,legacy,8 1 6,Lentiform Loewenfeld,3.3.9,3,y,0,left,left,left,left,NA,763,38208,16490,763,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,6,548823,550066,3549,134737,550069,552279,529515,3554,118246,554283,555048,551074,41763,554283,NA,Sternberg task,67,70197,78,yes,1024
86.07594937,86.07594937,898.6455696,898.6455696,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,78,78,0,0,78,78,78,0,0,78,78,78,0,78,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,66,11,C:/Users/rayra/Documents/subject-1.csv,legacy,8 6 3 4 7,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,796,38208,16490,796,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,1,555057,556292,3549,134737,556294,558501,529515,3554,118246,560507,561305,557298,41763,560506,NA,Sternberg task,68,70993,79,yes,1024
86.25,86.25,901.2375,901.2375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,79,79,0,0,79,79,79,0,0,79,79,79,0,79,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,67,11,C:/Users/rayra/Documents/subject-1.csv,legacy,1 7 8 3 9,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,1106,38208,16490,1106,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,2,561313,562562,3549,134737,562564,564774,529515,3554,118246,566778,567886,563568,41763,566778,NA,Sternberg task,69,72099,80,yes,1024
86.41975309,86.41975309,898.6666667,898.6666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,80,80,0,0,80,80,80,0,0,80,80,80,0,80,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,68,11,C:/Users/rayra/Documents/subject-1.csv,legacy,7 9 1 6,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,693,38208,16490,693,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,4,567893,569172,3549,134737,569174,571383,529515,3554,118246,573388,574083,570179,41763,573387,NA,Sternberg task,70,72792,81,yes,1024
86.58536585,86.58536585,895.6585366,895.6585366,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,81,81,0,0,81,81,81,0,0,81,81,81,0,81,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,69,11,C:/Users/rayra/Documents/subject-1.csv,legacy,4 1,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,652,38208,16490,652,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,6,574091,575306,3549,134737,575308,577519,529515,3554,118246,579522,580176,576314,41763,579522,NA,Sternberg task,71,73444,82,yes,1024
86.74698795,86.74698795,897.6144578,897.6144578,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,82,82,0,0,82,82,82,0,0,82,82,82,0,82,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,70,11,C:/Users/rayra/Documents/subject-1.csv,legacy,5 7 3 6 2,Lentiform Loewenfeld,3.3.9,5,y,0,left,left,left,left,NA,1058,38208,16490,1058,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,2,580183,581423,3549,134737,581425,583634,529515,3554,118246,585639,586698,582429,41763,585639,NA,Sternberg task,72,74502,83,yes,1024
85.71428571,85.71428571,897.6904762,897.6904762,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,83,83,0,0,83,83,83,0,0,83,83,83,0,83,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,71,11,C:/Users/rayra/Documents/subject-1.csv,legacy,6 9 7 4 5 1,Lentiform Loewenfeld,3.3.9,2,y,0,right,left,left,right,NA,904,38208,16490,904,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,9,586705,587908,3549,134737,587910,590119,529515,3554,118246,592123,593028,588913,41763,592123,NA,Sternberg task,72,75406,84,yes,1024
85.88235294,85.88235294,899.4117647,899.4117647,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,84,84,0,0,84,84,84,0,0,84,84,84,0,84,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,72,11,C:/Users/rayra/Documents/subject-1.csv,legacy,1 4 9 2 5,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,1044,38208,16490,1044,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,7,586705,594289,3549,134737,594292,596501,593051,3554,118246,598506,599551,595297,41763,598506,NA,Sternberg task,73,76450,85,yes,1024
86.04651163,86.04651163,895.7325581,895.7325581,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,85,85,0,0,85,85,85,0,0,85,85,85,0,85,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,73,11,C:/Users/rayra/Documents/subject-1.csv,legacy,7 4 2 6 3 5,Lentiform Loewenfeld,3.3.9,6,y,0,left,left,left,left,NA,583,38208,16490,583,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,5,599558,600792,3549,134737,600795,603005,593051,3554,118246,605010,605596,601800,41763,605009,NA,Sternberg task,74,77033,86,yes,1024
86.20689655,86.20689655,896.0114943,896.0114943,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,86,86,0,0,86,86,86,0,0,86,86,86,0,86,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,74,11,C:/Users/rayra/Documents/subject-1.csv,legacy,2 8 6 3 1,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,920,38208,16490,920,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,7,605606,606824,3549,134737,606827,609035,593051,3554,118246,611040,611962,607831,41763,611040,NA,Sternberg task,75,77953,87,yes,1024
86.36363636,86.36363636,894.7386364,894.7386364,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,87,87,0,0,87,87,87,0,0,87,87,87,0,87,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,75,11,C:/Users/rayra/Documents/subject-1.csv,legacy,8 5 1 3 9,Lentiform Loewenfeld,3.3.9,4,y,0,left,left,left,left,NA,784,38208,16490,784,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,3,611968,613261,3549,134737,613265,615474,593051,3554,118246,617479,618265,614270,41763,617478,NA,Sternberg task,76,78737,88,yes,1024
86.51685393,86.51685393,892.4719101,892.4719101,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,88,88,0,0,88,88,88,0,0,88,88,88,0,88,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,76,11,C:/Users/rayra/Documents/subject-1.csv,legacy,7 1 5 6 3,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,693,38208,16490,693,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,8,618273,619540,3549,134737,619543,621752,593051,3554,118246,623757,624452,620547,41763,623756,NA,Sternberg task,77,79430,89,yes,1024
86.66666667,86.66666667,890.4777778,890.4777778,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,89,89,0,0,89,89,89,0,0,89,89,89,0,89,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,77,11,C:/Users/rayra/Documents/subject-1.csv,legacy,1 5 3 2 8,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,713,38208,16490,713,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,4,624460,625741,3549,134737,625743,627952,593051,3554,118246,629958,630672,626748,41763,629958,NA,Sternberg task,78,80143,90,yes,1024
86.81318681,86.81318681,888.1208791,888.1208791,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,90,90,0,0,90,90,90,0,0,90,90,90,0,90,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,78,11,C:/Users/rayra/Documents/subject-1.csv,legacy,1 6 4,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,676,38208,16490,676,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,7,630680,631947,3549,134737,631950,634158,593051,3554,118246,636163,636841,632954,41763,636163,NA,Sternberg task,79,80819,91,yes,1024
86.95652174,86.95652174,885.8913043,885.8913043,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,91,91,0,0,91,91,91,0,0,91,91,91,0,91,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,79,11,C:/Users/rayra/Documents/subject-1.csv,legacy,9 8 2 7 4,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,683,38208,16490,683,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,5,636848,638102,3549,134737,638105,640314,593051,3554,118246,642319,643005,639109,41763,642318,NA,Sternberg task,80,81502,92,yes,1024
87.09677419,87.09677419,885.7096774,885.7096774,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,92,92,0,0,92,92,92,0,0,92,92,92,0,92,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,80,11,C:/Users/rayra/Documents/subject-1.csv,legacy,8 9 5 7 1 6,Lentiform Loewenfeld,3.3.9,4,y,0,left,left,left,left,NA,869,38208,16490,869,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,7,643030,644263,3549,134737,644266,646477,593051,3554,118246,648481,649351,645271,41763,648480,NA,Sternberg task,81,82371,93,yes,1024
87.23404255,87.23404255,887.7446809,887.7446809,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,93,93,0,0,93,93,93,0,0,93,93,93,0,93,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,81,11,C:/Users/rayra/Documents/subject-1.csv,legacy,4 7 6 8 2 3,Lentiform Loewenfeld,3.3.9,6,y,0,left,left,left,left,NA,1077,38208,16490,1077,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,3,649357,650594,3549,134737,650597,652806,593051,3554,118246,654811,655890,651601,41763,654811,NA,Sternberg task,82,83448,94,yes,1024
87.36842105,87.36842105,886.5578947,886.5578947,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,94,94,0,0,94,94,94,0,0,94,94,94,0,94,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,82,11,C:/Users/rayra/Documents/subject-1.csv,legacy,2 8 9,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,775,38208,16490,775,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,6,655896,657124,3549,134737,657127,659336,593051,3554,118246,661341,662118,658130,41763,661341,NA,Sternberg task,83,84223,95,yes,1024
86.45833333,86.45833333,886.03125,886.03125,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,95,95,0,0,95,95,95,0,0,95,95,95,0,95,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,83,11,C:/Users/rayra/Documents/subject-1.csv,legacy,4 9 7 8 5 3,Lentiform Loewenfeld,3.3.9,4,y,0,right,left,left,right,NA,836,38208,16490,836,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,662124,663377,3549,134737,663380,665590,593051,3554,118246,667594,668432,664385,41763,667594,NA,Sternberg task,83,85059,96,yes,1024
86.59793814,86.59793814,883.3298969,883.3298969,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,96,96,0,0,96,96,96,0,0,96,96,96,0,96,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,84,11,C:/Users/rayra/Documents/subject-1.csv,legacy,8 9,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,624,38208,16490,624,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,5,662124,669730,3549,134737,669733,671942,668439,3554,118246,673946,674572,670738,41763,673946,NA,Sternberg task,84,85683,97,yes,1024
86.73469388,86.73469388,880.7755102,880.7755102,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,97,97,0,0,97,97,97,0,0,97,97,97,0,97,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,85,11,C:/Users/rayra/Documents/subject-1.csv,legacy,1,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,633,38208,16490,633,NA,2,legacy,1,1024,2,48000,-16,experiment,1,odd,7,674582,675855,3549,134737,675858,678067,668439,3554,118246,680071,680706,676862,41763,680071,NA,Sternberg task,85,86316,98,yes,1024
86.86868687,86.86868687,878.8181818,878.8181818,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,98,98,0,0,98,98,98,0,0,98,98,98,0,98,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,86,11,C:/Users/rayra/Documents/subject-1.csv,legacy,8 5 7 3 6,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,687,38208,16490,687,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,9,680713,681965,3549,134737,681968,684176,668439,3554,118246,686182,686871,682972,41763,686180,NA,Sternberg task,86,87003,99,yes,1024
87,87,878.47,878.47,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,99,99,0,0,99,99,99,0,0,99,99,99,0,99,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,87,11,C:/Users/rayra/Documents/subject-1.csv,legacy,8 9 5 6 7,Lentiform Loewenfeld,3.3.9,1,y,0,left,left,left,left,NA,844,38208,16490,844,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,8,686878,688120,3549,134737,688122,690331,668439,3554,118246,692335,693181,689126,41763,692335,NA,Sternberg task,87,87847,100,yes,1024
87.12871287,87.12871287,876.6237624,876.6237624,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,100,100,0,0,100,100,100,0,0,100,100,100,0,100,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,88,11,C:/Users/rayra/Documents/subject-1.csv,legacy,7 6 4 8 1 2,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,692,38208,16490,692,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,9,693189,694372,3549,134737,694374,696582,668439,3554,118246,698587,699280,695378,41763,698587,NA,Sternberg task,88,88539,101,yes,1024
87.25490196,87.25490196,872.4803922,872.4803922,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,101,101,0,0,101,101,101,0,0,101,101,101,0,101,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,89,11,C:/Users/rayra/Documents/subject-1.csv,legacy,7,Lentiform Loewenfeld,3.3.9,1,y,0,left,left,left,left,NA,454,38208,16490,454,NA,2,legacy,1,1024,2,48000,-16,experiment,1,odd,7,699287,700578,3549,134737,700581,702790,668439,3554,118246,704795,705252,701584,41763,704794,NA,Sternberg task,89,88993,102,yes,1024
87.37864078,87.37864078,872.5533981,872.5533981,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,102,102,0,0,102,102,102,0,0,102,102,102,0,102,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,90,11,C:/Users/rayra/Documents/subject-1.csv,legacy,4 1 8 7 5,Lentiform Loewenfeld,3.3.9,3,y,0,left,left,left,left,NA,880,38208,16490,880,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,8,705260,706513,3549,134737,706515,708727,668439,3554,118246,710731,711613,707522,41763,710731,NA,Sternberg task,90,89873,103,yes,1024
87.5,87.5,870.5288462,870.5288462,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,103,103,0,0,103,103,103,0,0,103,103,103,0,103,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,91,11,C:/Users/rayra/Documents/subject-1.csv,legacy,5 2,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,662,38208,16490,662,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,7,711636,712816,3549,134737,712818,715028,668439,3554,118246,717032,717698,713822,41763,717032,NA,Sternberg task,91,90535,104,yes,1024
87.61904762,87.61904762,868.3333333,868.3333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,104,104,0,0,104,104,104,0,0,104,104,104,0,104,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,92,11,C:/Users/rayra/Documents/subject-1.csv,legacy,8 3,Lentiform Loewenfeld,3.3.9,2,y,0,left,left,left,left,NA,640,38208,16490,640,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,3,717706,718997,3549,134737,719000,721209,668439,3554,118246,723213,723856,720004,41763,723213,NA,Sternberg task,92,91175,105,yes,1024
86.79245283,86.79245283,868.6603774,868.6603774,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,105,105,0,0,105,105,105,0,0,105,105,105,0,105,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,93,11,C:/Users/rayra/Documents/subject-1.csv,legacy,8 5 4 7 3 1,Lentiform Loewenfeld,3.3.9,2,y,0,right,left,left,right,NA,903,38208,16490,903,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,5,723863,725150,3549,134737,725153,727362,668439,3554,118246,729366,730270,726157,41763,729366,NA,Sternberg task,92,92078,106,yes,1024
