"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_iSi","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_iSi","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"92.3076923076923","92.3076923076923","682","682","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","38","38","0","0","38","38","38","0","0","38","38","38","0","38","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","26","11","C:/Users/rayra/Documents/subject-3.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.9","0","n","0","right","return","return","right","NA","557","19509","10671","557","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","264706","265911","2843","107566","265913","268123","221999","2847","96894","270127","270685","266918","22358","270127","NA","Sternberg task","36","26598","39","yes","1024"
"92.5","92.5","683.2","683.2","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","39","39","0","0","39","39","39","0","0","39","39","39","0","39","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","27","11","C:/Users/rayra/Documents/subject-3.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.9","2","y","0","left","return","return","left","NA","730","19509","10671","730","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","270691","271883","2843","107566","271886","274094","221999","2847","96894","276099","276830","272890","22358","276098","NA","Sternberg task","37","27328","40","yes","1024"
"92.6829268292683","92.6829268292683","677.560975609756","677.560975609756","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","40","40","0","0","40","40","40","0","0","40","40","40","0","40","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","28","11","C:/Users/rayra/Documents/subject-3.csv","legacy","7 1","Lentiform Loewenfeld","3.3.9","0","n","0","right","return","return","right","NA","452","19509","10671","452","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","8","276835","278017","2843","107566","278020","280229","221999","2847","96894","282233","282686","279024","22358","282233","NA","Sternberg task","38","27780","41","yes","1024"
"92.85714285714286","92.85714285714286","675.452380952381","675.452380952381","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","41","41","0","0","41","41","41","0","0","41","41","41","0","41","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","29","11","C:/Users/rayra/Documents/subject-3.csv","legacy","9 5 3 2 8 6","Lentiform Loewenfeld","3.3.9","0","n","0","right","return","return","right","NA","589","19509","10671","589","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","282691","283907","2843","107566","283909","286118","221999","2847","96894","288122","288713","284913","22358","288122","NA","Sternberg task","39","28369","42","yes","1024"
"93.02325581395348","93.02325581395348","679.3953488372093","679.3953488372093","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","42","42","0","0","42","42","42","0","0","42","42","42","0","42","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","30","11","C:/Users/rayra/Documents/subject-3.csv","legacy","7 8 6 3 1","Lentiform Loewenfeld","3.3.9","5","y","0","left","return","return","left","NA","845","19509","10671","845","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","288721","289921","2843","107566","289924","292134","221999","2847","96894","294139","294985","290928","22358","294139","NA","Sternberg task","40","29214","43","yes","1024"
"93.18181818181819","93.18181818181819","672.9318181818181","672.9318181818181","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","43","43","0","0","43","43","43","0","0","43","43","43","0","43","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","31","11","C:/Users/rayra/Documents/subject-3.csv","legacy","2 3","Lentiform Loewenfeld","3.3.9","1","y","0","left","return","return","left","NA","395","19509","10671","395","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","2","295007","296210","2843","107566","296212","298422","221999","2847","96894","300426","300822","297218","22358","300426","NA","Sternberg task","41","29609","44","yes","1024"
"93.33333333333333","93.33333333333333","670.3333333333334","670.3333333333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","44","44","0","0","44","44","44","0","0","44","44","44","0","44","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","32","11","C:/Users/rayra/Documents/subject-3.csv","legacy","3 2 1 4 7","Lentiform Loewenfeld","3.3.9","2","y","0","left","return","return","left","NA","556","19509","10671","556","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","300829","302033","2843","107566","302035","304244","221999","2847","96894","306249","306806","303039","22358","306248","NA","Sternberg task","42","30165","45","yes","1024"
"93.47826086956522","93.47826086956522","669.8913043478261","669.8913043478261","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","45","45","0","0","45","45","45","0","0","45","45","45","0","45","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","33","11","C:/Users/rayra/Documents/subject-3.csv","legacy","4 6 2 5 1","Lentiform Loewenfeld","3.3.9","5","y","0","left","return","return","left","NA","650","19509","10671","650","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","306812","308014","2843","107566","308017","310226","221999","2847","96894","312231","312881","309021","22358","312230","NA","Sternberg task","43","30815","46","yes","1024"
"93.61702127659575","93.61702127659575","667.5957446808511","667.5957446808511","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","46","46","0","0","46","46","46","0","0","46","46","46","0","46","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","34","11","C:/Users/rayra/Documents/subject-3.csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.9","0","n","0","right","return","return","right","NA","562","19509","10671","562","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","312888","314076","2843","107566","314078","316286","221999","2847","96894","318290","318852","315082","22358","318289","NA","Sternberg task","44","31377","47","yes","1024"
"93.75","93.75","664.1875","664.1875","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","47","47","0","0","47","47","47","0","0","47","47","47","0","47","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","35","11","C:/Users/rayra/Documents/subject-3.csv","legacy","6 9 3 1","Lentiform Loewenfeld","3.3.9","4","y","0","left","return","return","left","NA","504","19509","10671","504","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","318858","320029","2843","107566","320032","322242","221999","2847","96894","324246","324751","321037","22358","324246","NA","Sternberg task","45","31881","48","yes","1024"
"93.87755102040816","93.87755102040816","663.265306122449","663.265306122449","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","48","48","0","0","48","48","48","0","0","48","48","48","0","48","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","36","11","C:/Users/rayra/Documents/subject-3.csv","legacy","6 8 4","Lentiform Loewenfeld","3.3.9","0","n","0","right","return","return","right","NA","619","19509","10671","619","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","324757","325937","2843","107566","325940","328149","221999","2847","96894","330153","330773","326944","22358","330153","NA","Sternberg task","46","32500","49","yes","1024"
"92","92","659.7","659.7","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","49","49","0","0","49","49","49","0","0","49","49","49","0","49","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","37","11","C:/Users/rayra/Documents/subject-3.csv","legacy","6 2 9 3 8 4","Lentiform Loewenfeld","3.3.9","0","n","0","left","return","return","left","NA","485","19509","10671","485","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","330779","332004","2843","107566","332006","334216","221999","2847","96894","336220","336705","333010","22358","336220","NA","Sternberg task","46","32985","50","yes","1024"
"90.19607843137256","90.19607843137256","671.156862745098","671.156862745098","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","50","50","0","0","50","50","50","0","0","50","50","50","0","50","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","38","11","C:/Users/rayra/Documents/subject-3.csv","legacy","6 9 5","Lentiform Loewenfeld","3.3.9","0","n","0","left","return","return","left","NA","1244","19509","10671","1244","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","330779","337902","2843","107566","337904","340114","336712","2847","96894","342118","343363","338909","22358","342118","NA","Sternberg task","46","34229","51","yes","1024"
"90.38461538461539","90.38461538461539","678.4615384615385","678.4615384615385","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","51","51","0","0","51","51","51","0","0","51","51","51","0","51","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","39","11","C:/Users/rayra/Documents/subject-3.csv","legacy","6 8 9 3 4 9","Lentiform Loewenfeld","3.3.9","5","y","0","left","return","return","left","NA","1051","19509","10671","1051","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","330779","344577","2843","107566","344579","346787","343384","2847","96894","348791","349843","345583","22358","348791","NA","Sternberg task","47","35280","52","yes","1024"
"90.56603773584905","90.56603773584905","679.3207547169811","679.3207547169811","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","52","52","0","0","52","52","52","0","0","52","52","52","0","52","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","40","11","C:/Users/rayra/Documents/subject-3.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.9","2","y","0","left","return","return","left","NA","724","19509","10671","724","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","349851","351058","2843","107566","351059","353268","343384","2847","96894","355272","355997","352063","22358","355272","NA","Sternberg task","48","36004","53","yes","1024"
"90.74074074074075","90.74074074074075","677.9074074074074","677.9074074074074","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","53","53","0","0","53","53","53","0","0","53","53","53","0","53","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","41","11","C:/Users/rayra/Documents/subject-3.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.9","0","n","0","right","return","return","right","NA","603","19509","10671","603","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","356003","357182","2843","107566","357183","359388","343384","2847","96894","361392","361996","358185","22358","361392","NA","Sternberg task","49","36607","54","yes","1024"
"90.9090909090909","90.9090909090909","677.4909090909091","677.4909090909091","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","54","54","0","0","54","54","54","0","0","54","54","54","0","54","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","42","11","C:/Users/rayra/Documents/subject-3.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.9","0","n","0","right","return","return","right","NA","655","19509","10671","655","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","362004","363201","2843","107566","363203","365413","343384","2847","96894","367418","368074","364208","22358","367418","NA","Sternberg task","50","37262","55","yes","1024"
"89.28571428571429","89.28571428571429","674.125","674.125","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","55","55","0","0","55","55","55","0","0","55","55","55","0","55","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","43","11","C:/Users/rayra/Documents/subject-3.csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.9","0","n","0","left","return","return","left","NA","489","19509","10671","489","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","368079","369300","2843","107566","369302","371511","343384","2847","96894","373515","374006","370306","22358","373515","NA","Sternberg task","50","37751","56","yes","1024"
"89.47368421052632","89.47368421052632","672.8947368421053","672.8947368421053","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","56","56","0","0","56","56","56","0","0","56","56","56","0","56","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","44","11","C:/Users/rayra/Documents/subject-3.csv","legacy","7 3 2 8","Lentiform Loewenfeld","3.3.9","0","n","0","right","return","return","right","NA","604","19509","10671","604","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","368079","375206","2843","107566","375208","377419","374014","2847","96894","379423","380028","376213","22358","379423","NA","Sternberg task","51","38355","57","yes","1024"
"89.65517241379311","89.65517241379311","669.0862068965517","669.0862068965517","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","57","57","0","0","57","57","57","0","0","57","57","57","0","57","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","45","11","C:/Users/rayra/Documents/subject-3.csv","legacy","1","Lentiform Loewenfeld","3.3.9","0","n","0","right","return","return","right","NA","452","19509","10671","452","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","7","380049","381234","2843","107566","381236","383444","374014","2847","96894","385450","385902","382240","22358","385450","NA","Sternberg task","52","38807","58","yes","1024"
"89.83050847457628","89.83050847457628","671.6271186440678","671.6271186440678","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","58","58","0","0","58","58","58","0","0","58","58","58","0","58","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","46","11","C:/Users/rayra/Documents/subject-3.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.9","3","y","0","left","return","return","left","NA","819","19509","10671","819","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","385909","387094","2843","107566","387097","389307","374014","2847","96894","391312","392132","388101","22358","391312","NA","Sternberg task","53","39626","59","yes","1024"
"90","90","670.75","670.75","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","59","59","0","0","59","59","59","0","0","59","59","59","0","59","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","47","11","C:/Users/rayra/Documents/subject-3.csv","legacy","2 8 7 9 5 3","Lentiform Loewenfeld","3.3.9","0","n","0","right","return","return","right","NA","619","19509","10671","619","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","392138","393341","2843","107566","393343","395552","374014","2847","96894","397556","398177","394347","22358","397556","NA","Sternberg task","54","40245","60","yes","1024"
"90.1639344262295","90.1639344262295","666.8524590163935","666.8524590163935","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","60","60","0","0","60","60","60","0","0","60","60","60","0","60","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","48","11","C:/Users/rayra/Documents/subject-3.csv","legacy","4","Lentiform Loewenfeld","3.3.9","1","y","0","left","return","return","left","NA","433","19509","10671","433","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","4","398183","399356","2843","107566","399358","401566","374014","2847","96894","403571","404005","400362","22358","403570","NA","Sternberg task","55","40678","61","yes","1024"
"90.3225806451613","90.3225806451613","671.6612903225806","671.6612903225806","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","61","61","0","0","61","61","61","0","0","61","61","61","0","61","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","49","11","C:/Users/rayra/Documents/subject-3.csv","legacy","1 6 4 3 9 7","Lentiform Loewenfeld","3.3.9","0","n","0","right","return","return","right","NA","965","19509","10671","965","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","404011","405239","2843","107566","405242","407451","374014","2847","96894","409455","410421","406246","22358","409455","NA","Sternberg task","56","41643","62","yes","1024"
"90.47619047619048","90.47619047619048","670.984126984127","670.984126984127","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","62","62","0","0","62","62","62","0","0","62","62","62","0","62","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","50","11","C:/Users/rayra/Documents/subject-3.csv","legacy","2 6 4 3 9","Lentiform Loewenfeld","3.3.9","0","n","0","right","return","return","right","NA","629","19509","10671","629","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","410427","411620","2843","107566","411622","413831","374014","2847","96894","415835","416466","412626","22358","415835","NA","Sternberg task","57","42272","63","yes","1024"
"90.625","90.625","672.390625","672.390625","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","63","63","0","0","63","63","63","0","0","63","63","63","0","63","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","51","11","C:/Users/rayra/Documents/subject-3.csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.9","0","n","0","right","return","return","right","NA","761","19509","10671","761","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","416473","417680","2843","107566","417682","419892","374014","2847","96894","421897","422659","418687","22358","421897","NA","Sternberg task","58","43033","64","yes","1024"
"89.23076923076923","89.23076923076923","673.6769230769231","673.6769230769231","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","64","64","0","0","64","64","64","0","0","64","64","64","0","64","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","52","11","C:/Users/rayra/Documents/subject-3.csv","legacy","9 5 8 1","Lentiform Loewenfeld","3.3.9","2","y","0","right","return","return","right","NA","756","19509","10671","756","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","422665","423836","2843","107566","423838","426047","374014","2847","96894","428051","428808","424842","22358","428051","NA","Sternberg task","58","43789","65","yes","1024"
"89.39393939393939","89.39393939393939","671.0757575757576","671.0757575757576","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","65","65","0","0","65","65","65","0","0","65","65","65","0","65","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/rayra/Documents/subject-3.csv","legacy","3 9 1","Lentiform Loewenfeld","3.3.9","0","n","0","right","return","return","right","NA","502","19509","10671","502","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","7","422665","430011","2843","107566","430013","432221","428830","2847","96894","434226","434728","431017","22358","434226","NA","Sternberg task","59","44291","66","yes","1024"
"89.55223880597015","89.55223880597015","676.9104477611941","676.9104477611941","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","66","66","0","0","66","66","66","0","0","66","66","66","0","66","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/rayra/Documents/subject-3.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.9","2","y","0","left","return","return","left","NA","1062","19509","10671","1062","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","434735","435921","2843","107566","435923","438131","428830","2847","96894","440135","441198","436927","22358","440135","NA","Sternberg task","60","45353","67","yes","1024"
"89.70588235294117","89.70588235294117","677.9558823529412","677.9558823529412","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","67","67","0","0","67","67","67","0","0","67","67","67","0","67","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/rayra/Documents/subject-3.csv","legacy","8 7 3","Lentiform Loewenfeld","3.3.9","1","y","0","left","return","return","left","NA","748","19509","10671","748","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","441204","442368","2843","107566","442370","444577","428830","2847","96894","446582","447332","443374","22358","446581","NA","Sternberg task","61","46101","68","yes","1024"
"89.85507246376811","89.85507246376811","679.304347826087","679.304347826087","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","68","68","0","0","68","68","68","0","0","68","68","68","0","68","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/rayra/Documents/subject-3.csv","legacy","3 9 8 1 6 4","Lentiform Loewenfeld","3.3.9","0","n","0","right","return","return","right","NA","771","19509","10671","771","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","447338","448519","2843","107566","448521","450730","428830","2847","96894","452734","453506","449526","22358","452734","NA","Sternberg task","62","46872","69","yes","1024"
"88.57142857142857","88.57142857142857","685.7142857142857","685.7142857142857","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","69","69","0","0","69","69","69","0","0","69","69","69","0","69","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/rayra/Documents/subject-3.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.9","0","n","0","left","return","return","left","NA","1128","19509","10671","1128","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","453513","454700","2843","107566","454702","456912","428830","2847","96894","458918","460048","455706","22358","458916","NA","Sternberg task","62","48000","70","yes","1024"
"87.32394366197182","87.32394366197182","686.7746478873239","686.7746478873239","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","70","70","0","0","70","70","70","0","0","70","70","70","0","70","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/rayra/Documents/subject-3.csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.9","0","n","0","left","return","return","left","NA","761","19509","10671","761","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","453513","461253","2843","107566","461256","463464","460069","2847","96894","465468","466230","462259","22358","465468","NA","Sternberg task","62","48761","71","yes","1024"
"86.11111111111111","86.11111111111111","684.8888888888889","684.8888888888889","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","71","71","0","0","71","71","71","0","0","71","71","71","0","71","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/rayra/Documents/subject-3.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.9","0","n","0","left","return","return","left","NA","551","19509","10671","551","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","453513","467406","2843","107566","467408","469616","466236","2847","96894","471620","472172","468412","22358","471620","NA","Sternberg task","62","49312","72","yes","1024"
"86.3013698630137","86.3013698630137","688.4109589041096","688.4109589041096","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","72","72","0","0","72","72","72","0","0","72","72","72","0","72","0","Sun Oct 24 19:39:13 2021","The main experiment item","yes","Sternbergtask.osexp","C:/Users/rayra/Documents","no","mono","no","18","no","white","no","yes","768","legacy","60","11","C:/Users/rayra/Documents/subject-3.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.9","0","n","0","right","return","return","right","NA","942","19509","10671","942","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","453513","473385","2843","107566","473387","475597","472179","2847","96894","477601","478544","474391","22358","477601","NA","Sternberg task","63","50254","73","yes","1024"
