"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instructions1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instructions1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instructions1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instructions1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"81.0810810811","81.0810810811","894.405405405","894.405405405","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","36","36","36","0","0","36","36","0","0","36","36","36","0","36","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","4 2 7 6 1 3","Kafkaesque Koffka","3.2.5","0","n","0","left","right","right","left","NA","913","32092","6783","913","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","275097","271779","272864","6805","126156","272876","253097","6830","119371","277108","278022","273887","39298","277107","NA","Sternberg Task","30","33093","37","yes","1024"
"81.5789473684","81.5789473684","893","893","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","37","37","37","0","0","37","37","0","0","37","37","37","0","37","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","6 9 7 3 8 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","841","32092","6783","841","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","281345","271779","279113","6805","126156","279124","278035","6830","119371","283357","284199","280134","39298","283357","NA","Sternberg Task","31","33934","38","yes","1024"
"82.0512820513","82.0512820513","892.282051282","892.282051282","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","38","38","38","0","0","38","38","0","0","38","38","38","0","38","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","3 9 1","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","865","32092","6783","865","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","7","287542","284228","285308","6805","126156","285321","278035","6830","119371","289554","290420","286331","39298","289554","NA","Sternberg Task","32","34799","39","yes","1024"
"82.5","82.5","895.1","895.1","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","39","39","39","0","0","39","39","0","0","39","39","39","0","39","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","8 5 3 7 4 6","Kafkaesque Koffka","3.2.5","6","y","0","left","right","right","left","NA","1005","32092","6783","1005","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","293748","290438","291516","6805","126156","291527","278035","6830","119371","295759","296765","292537","39298","295759","NA","Sternberg Task","33","35804","40","yes","1024"
"82.9268292683","82.9268292683","897.097560976","897.097560976","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","40","40","40","0","0","40","40","0","0","40","40","40","0","40","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","7 8 6 3 1","Kafkaesque Koffka","3.2.5","5","y","0","left","right","right","left","NA","977","32092","6783","977","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","300088","296777","297856","6805","126156","297866","278035","6830","119371","302099","303077","298877","39298","302098","NA","Sternberg Task","34","36781","41","yes","1024"
"83.3333333333","83.3333333333","890.19047619","890.19047619","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","41","41","41","0","0","41","41","0","0","41","41","41","0","41","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","3 4 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","607","32092","6783","607","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","5","306398","303089","304166","6805","126156","304178","278035","6830","119371","308409","309017","305188","39298","308409","NA","Sternberg Task","35","37388","42","yes","1024"
"83.7209302326","83.7209302326","892.441860465","892.441860465","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","42","42","42","0","0","42","42","0","0","42","42","42","0","42","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","9 7 4 5 8","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","987","32092","6783","987","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","312339","309029","310108","6805","126156","310119","278035","6830","119371","314351","315341","311129","39298","314351","NA","Sternberg Task","36","38375","43","yes","1024"
"84.0909090909","84.0909090909","890.159090909","890.159090909","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","43","43","43","0","0","43","43","0","0","43","43","43","0","43","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","6 8 9 3 4 9","Kafkaesque Koffka","3.2.5","5","y","0","left","right","right","left","NA","792","32092","6783","792","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","318667","315354","316434","6805","126156","316445","278035","6830","119371","320678","321471","317456","39298","320678","NA","Sternberg Task","37","39167","44","yes","1024"
"84.4444444444","84.4444444444","887.311111111","887.311111111","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","44","44","44","0","0","44","44","0","0","44","44","44","0","44","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","7 1 5 6 3","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","762","32092","6783","762","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","324792","321483","322561","6805","126156","322572","278035","6830","119371","326805","327569","323582","39298","326805","NA","Sternberg Task","38","39929","45","yes","1024"
"84.7826086957","84.7826086957","888.239130435","888.239130435","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","45","45","45","0","0","45","45","0","0","45","45","45","0","45","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","1 4 3 6 5","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","930","32092","6783","930","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","330894","327581","328661","6805","126156","328673","278035","6830","119371","332905","333836","329683","39298","332905","NA","Sternberg Task","39","40859","46","yes","1024"
"85.1063829787","85.1063829787","897.893617021","897.893617021","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","46","46","46","0","0","46","46","0","0","46","46","46","0","46","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","5 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","1342","32092","6783","1342","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","7","337163","333848","334929","6805","126156","334939","278035","6830","119371","339174","340518","335951","39298","339173","NA","Sternberg Task","40","42201","47","yes","1024"
"83.3333333333","83.3333333333","893.979166667","893.979166667","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","47","47","47","0","0","47","47","0","0","47","47","47","0","47","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","35","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","2 3 8 5 6 7","Kafkaesque Koffka","3.2.5","0","n","0","left","right","right","left","NA","710","32092","6783","710","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","343848","340530","341614","6805","126156","341626","278035","6830","119371","345859","346570","342637","39298","345859","NA","Sternberg Task","40","42911","48","yes","1024"
"83.6734693878","83.6734693878","897.551020408","897.551020408","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","48","48","48","0","0","48","48","0","0","48","48","48","0","48","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","36","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","2 6 4 3 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","1069","32092","6783","1069","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","349891","340530","347659","6805","126156","347670","346582","6830","119371","351902","352973","348680","39298","351902","NA","Sternberg Task","41","43980","49","yes","1024"
"84","84","898.88","898.88","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","49","49","49","0","0","49","49","0","0","49","49","49","0","49","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","37","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","5 2 6","Kafkaesque Koffka","3.2.5","2","y","0","left","right","right","left","NA","964","32092","6783","964","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","356293","352985","354061","6805","126156","354072","346582","6830","119371","358306","359271","355083","39298","358306","NA","Sternberg Task","42","44944","50","yes","1024"
"84.3137254902","84.3137254902","896.862745098","896.862745098","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","50","50","50","0","0","50","50","0","0","50","50","50","0","50","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","38","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","8 4 3 5","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","796","32092","6783","796","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","362594","359284","360362","6805","126156","360372","346582","6830","119371","364606","365403","361383","39298","364606","NA","Sternberg Task","43","45740","51","yes","1024"
"84.6153846154","84.6153846154","896.25","896.25","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","51","51","51","0","0","51","51","0","0","51","51","51","0","51","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","39","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","2 8 6 3 1","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","865","32092","6783","865","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","368725","365415","366493","6805","126156","366504","346582","6830","119371","370736","371602","367515","39298","370736","NA","Sternberg Task","44","46605","52","yes","1024"
"83.0188679245","83.0188679245","898.603773585","898.603773585","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","52","52","52","0","0","52","52","0","0","52","52","52","0","52","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","40","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","4 9 7 8 5 3","Kafkaesque Koffka","3.2.5","4","y","0","right","right","right","right","NA","1021","32092","6783","1021","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","374926","371614","372693","6805","126156","372703","346582","6830","119371","376937","377959","373715","39298","376937","NA","Sternberg Task","44","47626","53","yes","1024"
"83.3333333333","83.3333333333","897.351851852","897.351851852","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","53","53","53","0","0","53","53","0","0","53","53","53","0","53","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","41","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","7 1","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","831","32092","6783","831","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","8","381290","371614","379059","6805","126156","379069","377983","6830","119371","383302","384135","380080","39298","383302","NA","Sternberg Task","45","48457","54","yes","1024"
"83.6363636364","83.6363636364","897.781818182","897.781818182","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","54","54","54","0","0","54","54","0","0","54","54","54","0","54","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","42","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","7","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","left","NA","921","32092","6783","921","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","7","387455","384147","385223","6805","126156","385234","377983","6830","119371","389467","390390","386244","39298","389466","NA","Sternberg Task","46","49378","55","yes","1024"
"83.9285714286","83.9285714286","895.803571429","895.803571429","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","55","55","55","0","0","55","55","0","0","55","55","55","0","55","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","43","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","3 4","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","left","NA","787","32092","6783","787","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","3","393711","390402","391480","6805","126156","391491","377983","6830","119371","395722","396510","392501","39298","395722","NA","Sternberg Task","47","50165","56","yes","1024"
"84.2105263158","84.2105263158","892.684210526","892.684210526","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","56","56","56","0","0","56","56","0","0","56","56","56","0","56","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","7 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","718","32092","6783","718","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","1","399831","396522","397599","6805","126156","397610","377983","6830","119371","401843","402563","398620","39298","401843","NA","Sternberg Task","48","50883","57","yes","1024"
"84.4827586207","84.4827586207","895.293103448","895.293103448","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","57","57","57","0","0","57","57","0","0","57","57","57","0","57","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","2 8 7 9 5 3","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","1044","32092","6783","1044","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","405886","402575","403654","6805","126156","403665","377983","6830","119371","407897","408942","404675","39298","407897","NA","Sternberg Task","49","51927","58","yes","1024"
"84.7457627119","84.7457627119","902","902","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","58","58","58","0","0","58","58","0","0","58","58","58","0","58","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","5 7 3 6 2","Kafkaesque Koffka","3.2.5","5","y","0","left","right","right","left","NA","1291","32092","6783","1291","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","412263","408954","410031","6805","126156","410042","377983","6830","119371","414275","415568","411052","39298","414275","NA","Sternberg Task","50","53218","59","yes","1024"
"85","85","897.816666667","897.816666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","59","59","59","0","0","59","59","0","0","59","59","59","0","59","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","9 8 4","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","left","NA","651","32092","6783","651","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","418890","415580","416658","6805","126156","416669","377983","6830","119371","420901","421553","417679","39298","420901","NA","Sternberg Task","51","53869","60","yes","1024"
"85.2459016393","85.2459016393","898.655737705","898.655737705","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","60","60","60","0","0","60","60","0","0","60","60","60","0","60","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","1 4 9 3","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","949","32092","6783","949","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","424882","421566","422649","6805","126156","422661","377983","6830","119371","426892","427843","423671","39298","426892","NA","Sternberg Task","52","54818","61","yes","1024"
"85.4838709677","85.4838709677","896.096774194","896.096774194","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","61","61","61","0","0","61","61","0","0","61","61","61","0","61","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","6 9 7 4 5 1","Kafkaesque Koffka","3.2.5","2","y","0","left","right","right","left","NA","740","32092","6783","740","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","431164","427855","428933","6805","126156","428943","377983","6830","119371","433176","433918","429953","39298","433175","NA","Sternberg Task","53","55558","62","yes","1024"
"84.126984127","84.126984127","903.841269841","903.841269841","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","62","62","62","0","0","62","62","0","0","62","62","62","0","62","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","2 4 8 5 1 3","Kafkaesque Koffka","3.2.5","1","y","0","right","right","right","right","NA","1384","32092","6783","1384","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","437237","433930","435006","6805","126156","435017","377983","6830","119371","439248","440633","436027","39298","439248","NA","Sternberg Task","53","56942","63","yes","1024"
"84.375","84.375","901.828125","901.828125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","63","63","63","0","0","63","63","0","0","63","63","63","0","63","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","4 8 1 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","775","32092","6783","775","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","443955","433930","441722","6805","126156","441733","440645","6830","119371","445966","446742","442744","39298","445966","NA","Sternberg Task","54","57717","64","yes","1024"
"84.6153846154","84.6153846154","898.292307692","898.292307692","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","64","64","64","0","0","64","64","0","0","64","64","64","0","64","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","9 3 8 2 1 4","Kafkaesque Koffka","3.2.5","3","y","0","left","right","right","left","NA","672","32092","6783","672","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","450064","446754","447833","6805","126156","447844","440645","6830","119371","452076","452750","448854","39298","452075","NA","Sternberg Task","55","58389","65","yes","1024"
"84.8484848485","84.8484848485","895.393939394","895.393939394","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","65","65","65","0","0","65","65","0","0","65","65","65","0","65","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","6 8 4","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","707","32092","6783","707","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","456072","452763","453841","6805","126156","453852","440645","6830","119371","458083","458791","454862","39298","458083","NA","Sternberg Task","56","59096","66","yes","1024"
"85.0746268657","85.0746268657","895.597014925","895.597014925","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","66","66","66","0","0","66","66","0","0","66","66","66","0","66","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","7 8 6 1","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","909","32092","6783","909","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","462114","458804","459882","6805","126156","459893","440645","6830","119371","464125","465035","460904","39298","464125","NA","Sternberg Task","57","60005","67","yes","1024"
"85.2941176471","85.2941176471","891.75","891.75","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","67","67","67","0","0","67","67","0","0","67","67","67","0","67","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","6 2","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","left","NA","634","32092","6783","634","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","468362","465048","466128","6805","126156","466140","440645","6830","119371","470373","471009","467151","39298","470373","NA","Sternberg Task","58","60639","68","yes","1024"
"85.5072463768","85.5072463768","889.594202899","889.594202899","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","68","68","68","0","0","68","68","0","0","68","68","68","0","68","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","56","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","5 9 2 3","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","743","32092","6783","743","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","8","474329","471021","472098","6805","126156","472109","440645","6830","119371","476340","477084","473119","39298","476339","NA","Sternberg Task","59","61382","69","yes","1024"
"85.7142857143","85.7142857143","893.714285714","893.714285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","69","69","69","0","0","69","69","0","0","69","69","69","0","69","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","57","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","4 6 2 5 1","Kafkaesque Koffka","3.2.5","5","y","0","left","right","right","left","NA","1178","32092","6783","1178","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","480406","477096","478173","6805","126156","478184","440645","6830","119371","482418","483598","479196","39298","482418","NA","Sternberg Task","60","62560","70","yes","1024"
"85.9154929577","85.9154929577","891.070422535","891.070422535","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","70","70","70","0","0","70","70","0","0","70","70","70","0","70","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","58","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","8 9 6 1","Kafkaesque Koffka","3.2.5","2","y","0","left","right","right","left","NA","706","32092","6783","706","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","9","486922","483610","484688","6805","126156","484699","440645","6830","119371","488932","489639","485709","39298","488932","NA","Sternberg Task","61","63266","71","yes","1024"
"86.1111111111","86.1111111111","889.305555556","889.305555556","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","71","71","71","0","0","71","71","0","0","71","71","71","0","71","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","59","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","8 3","Kafkaesque Koffka","3.2.5","2","y","0","left","right","right","left","NA","764","32092","6783","764","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","3","492960","489651","490727","6805","126156","490738","440645","6830","119371","494971","495737","491749","39298","494971","NA","Sternberg Task","62","64030","72","yes","1024"
"86.301369863","86.301369863","885.561643836","885.561643836","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","72","72","72","0","0","72","72","0","0","72","72","72","0","72","0","Mon Oct  1 13:07:57 2018","The main experiment item","yes","SternbergTask.osexp","/Users/emorgan/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","60","11","/Users/emorgan/Desktop/EM subject-3, f, 21.csv","legacy","4 1","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","NA","616","32092","6783","616","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","499060","495749","496829","6805","126156","496839","440645","6830","119371","501071","501688","497849","39298","501070","NA","Sternberg Task","63","64646","73","yes","1024"
