"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instruction2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"78.3783783784","78.3783783784","1253.2972973","1253.2972973","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","36","36","36","0","0","36","36","0","0","36","36","36","0","36","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","3 5 4 7","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","left","NA","782","63295","18392","782","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","332795","329303","330565","2945","168547","330569","295562","2952","150154","334808","335592","331582","66250","334806","NA","Sternberg task","29","46372","37","yes","1024"
"78.9473684211","78.9473684211","1239.68421053","1239.68421053","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","37","37","37","0","0","37","37","0","0","37","37","37","0","37","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","7 6","Kafkaesque Koffka","3.2.5","2","y","0","left","left","right","left","NA","736","63295","18392","736","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","339074","335603","336845","2945","168547","336849","295562","2952","150154","341088","341826","337862","66250","341086","NA","Sternberg task","30","47108","38","yes","1024"
"79.4871794872","79.4871794872","1236.84615385","1236.84615385","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","38","38","38","0","0","38","38","0","0","38","38","38","0","38","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","7 8 6 3 1","Kafkaesque Koffka","3.2.5","5","y","0","left","left","right","left","NA","1129","63295","18392","1129","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","345319","341837","343089","2945","168547","343094","295562","2952","150154","347332","348463","344106","66250","347331","NA","Sternberg task","31","48237","39","yes","1024"
"80","80","1222.35","1222.35","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","39","39","39","0","0","39","39","0","0","39","39","39","0","39","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","9 3 1 2 5","Kafkaesque Koffka","3.2.5","4","y","0","left","left","right","left","NA","657","63295","18392","657","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","351961","348474","349737","2945","168547","349741","295562","2952","150154","353973","354632","350749","66250","353973","NA","Sternberg task","32","48894","40","yes","1024"
"80.487804878","80.487804878","1216.82926829","1216.82926829","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","40","40","40","0","0","40","40","0","0","40","40","40","0","40","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","6 7 9 3 1 2","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","left","NA","996","63295","18392","996","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","358118","354643","355890","2945","168547","355894","295562","2952","150154","360130","361128","356906","66250","360129","NA","Sternberg task","33","49890","41","yes","1024"
"80.9523809524","80.9523809524","1208.45238095","1208.45238095","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","41","41","41","0","0","41","41","0","0","41","41","41","0","41","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","1 4 9 3 2 5","Kafkaesque Koffka","3.2.5","3","y","0","left","left","right","left","NA","865","63295","18392","865","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","364620","361138","362392","2945","168547","362397","295562","2952","150154","366633","367501","363407","66250","366632","NA","Sternberg task","34","50755","42","yes","1024"
"81.3953488372","81.3953488372","1196.02325581","1196.02325581","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","42","42","42","0","0","42","42","0","0","42","42","42","0","42","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","674","63295","18392","674","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","6","370992","367512","368763","2945","168547","368768","295562","2952","150154","373005","373681","369780","66250","373003","NA","Sternberg task","35","51429","43","yes","1024"
"81.8181818182","81.8181818182","1185.25","1185.25","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","43","43","43","0","0","43","43","0","0","43","43","43","0","43","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","8 9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","722","63295","18392","722","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","377174","373692","374945","2945","168547","374950","295562","2952","150154","379186","379910","375961","66250","379185","NA","Sternberg task","36","52151","44","yes","1024"
"82.2222222222","82.2222222222","1176.46666667","1176.46666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","44","44","44","0","0","44","44","0","0","44","44","44","0","44","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","2 6 1 7 4","Kafkaesque Koffka","3.2.5","2","y","0","left","left","right","left","NA","790","63295","18392","790","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","383398","379920","381170","2945","168547","381174","295562","2952","150154","385410","386202","382186","66250","385409","NA","Sternberg task","37","52941","45","yes","1024"
"82.6086956522","82.6086956522","1173.65217391","1173.65217391","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","45","45","45","0","0","45","45","0","0","45","45","45","0","45","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","1 7 5 2","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","1047","63295","18392","1047","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","389681","386213","387453","2945","168547","387457","295562","2952","150154","391694","392743","388469","66250","391692","NA","Sternberg task","38","53988","46","yes","1024"
"82.9787234043","82.9787234043","1164.42553191","1164.42553191","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","46","46","46","0","0","46","46","0","0","46","46","46","0","46","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","5","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","740","63295","18392","740","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","396230","392754","394002","2945","168547","394006","295562","2952","150154","398242","398985","395017","66250","398242","NA","Sternberg task","39","54728","47","yes","1024"
"83.3333333333","83.3333333333","1157.20833333","1157.20833333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","47","47","47","0","0","47","47","0","0","47","47","47","0","47","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","35","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","9 6 2 4 1","Kafkaesque Koffka","3.2.5","4","y","0","left","left","right","left","NA","818","63295","18392","818","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","402477","398995","400248","2945","168547","400252","295562","2952","150154","404490","405311","401265","66250","404490","NA","Sternberg task","40","55546","48","yes","1024"
"83.6734693878","83.6734693878","1166.04081633","1166.04081633","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","48","48","48","0","0","48","48","0","0","48","48","48","0","48","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","36","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","5 3 8 7 2 4","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","1590","63295","18392","1590","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","408810","405321","406581","2945","168547","406586","295562","2952","150154","410823","412416","407598","66250","410822","NA","Sternberg task","41","57136","49","yes","1024"
"84","84","1155.76","1155.76","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","49","49","49","0","0","49","49","0","0","49","49","49","0","49","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","37","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","4 6 5 8","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","left","NA","652","63295","18392","652","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","415912","412427","413684","2945","168547","413688","295562","2952","150154","417924","418578","414700","66250","417924","NA","Sternberg task","42","57788","50","yes","1024"
"84.3137254902","84.3137254902","1156.74509804","1156.74509804","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","50","50","50","0","0","50","50","0","0","50","50","50","0","50","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","38","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","8 4 3 9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","1206","63295","18392","1206","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","422071","418589","419842","2945","168547","419846","295562","2952","150154","424083","425291","420859","66250","424083","NA","Sternberg task","43","58994","51","yes","1024"
"84.6153846154","84.6153846154","1150.61538462","1150.61538462","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","51","51","51","0","0","51","51","0","0","51","51","51","0","51","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","39","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","4 8 1 2","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","838","63295","18392","838","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","428787","425302","426559","2945","168547","426564","295562","2952","150154","430800","431641","427576","66250","430800","NA","Sternberg task","44","59832","52","yes","1024"
"84.9056603774","84.9056603774","1155.20754717","1155.20754717","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","52","52","52","0","0","52","52","0","0","52","52","52","0","52","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","40","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","1","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","1394","63295","18392","1394","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","7","435131","431651","432901","2945","168547","432906","295562","2952","150154","437144","438541","433918","66250","437142","NA","Sternberg task","45","61226","53","yes","1024"
"85.1851851852","85.1851851852","1146.38888889","1146.38888889","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","53","53","53","0","0","53","53","0","0","53","53","53","0","53","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","41","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","4","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","left","NA","679","63295","18392","679","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","4","442019","438551","439795","2945","168547","439799","295562","2952","150154","444031","444712","440811","66250","444031","NA","Sternberg task","46","61905","54","yes","1024"
"85.4545454545","85.4545454545","1141.98181818","1141.98181818","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","54","54","54","0","0","54","54","0","0","54","54","54","0","54","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","42","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","7 1 8 5 6 2","Kafkaesque Koffka","3.2.5","2","y","0","left","left","right","left","NA","904","63295","18392","904","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","448216","444723","445988","2945","168547","445993","295562","2952","150154","450229","451136","447005","66250","450228","NA","Sternberg task","47","62809","55","yes","1024"
"85.7142857143","85.7142857143","1136.26785714","1136.26785714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","55","55","55","0","0","55","55","0","0","55","55","55","0","55","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","43","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","3 9 7 6 4","Kafkaesque Koffka","3.2.5","3","y","0","left","left","right","left","NA","822","63295","18392","822","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","454636","451147","452405","2945","168547","452410","295562","2952","150154","456649","457473","453422","66250","456649","NA","Sternberg task","48","63631","56","yes","1024"
"84.2105263158","84.2105263158","1137.15789474","1137.15789474","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","56","56","56","0","0","56","56","0","0","56","56","56","0","56","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","4 1 5","Kafkaesque Koffka","3.2.5","2","y","0","right","left","right","right","NA","1187","63295","18392","1187","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","460956","457484","458728","2945","168547","458733","295562","2952","150154","462970","464159","459745","66250","462969","NA","Sternberg task","48","64818","57","yes","1024"
"84.4827586207","84.4827586207","1136.72413793","1136.72413793","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","57","57","57","0","0","57","57","0","0","57","57","57","0","57","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","1 5 3 2 8","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","1112","63295","18392","1112","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","467654","457484","465425","2945","168547","465429","464170","2952","150154","469666","470781","466441","66250","469666","NA","Sternberg task","49","65930","58","yes","1024"
"84.7457627119","84.7457627119","1130.18644068","1130.18644068","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","58","58","58","0","0","58","58","0","0","58","58","58","0","58","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","6 2","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","left","NA","751","63295","18392","751","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","474259","470791","472030","2945","168547","472035","464170","2952","150154","476270","477024","473046","66250","476270","NA","Sternberg task","50","66681","59","yes","1024"
"85","85","1132.38333333","1132.38333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","59","59","59","0","0","59","59","0","0","59","59","59","0","59","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","4 6 2 5 1","Kafkaesque Koffka","3.2.5","5","y","0","left","left","right","left","NA","1262","63295","18392","1262","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","480523","477034","478294","2945","168547","478299","464170","2952","150154","482537","483802","479310","66250","482535","NA","Sternberg task","51","67943","60","yes","1024"
"85.2459016393","85.2459016393","1128.85245902","1128.85245902","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","60","60","60","0","0","60","60","0","0","60","60","60","0","60","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","2 8 5 1","Kafkaesque Koffka","3.2.5","4","y","0","left","left","right","left","NA","917","63295","18392","917","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","487289","483813","485059","2945","168547","485064","464170","2952","150154","489302","490222","486076","66250","489301","NA","Sternberg task","52","68860","61","yes","1024"
"83.8709677419","83.8709677419","1133.41935484","1133.41935484","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","61","61","61","0","0","61","61","0","0","61","61","61","0","61","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","7 2 3","Kafkaesque Koffka","3.2.5","3","y","0","right","left","right","right","NA","1412","63295","18392","1412","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","3","493713","490232","491484","2945","168547","491489","464170","2952","150154","495726","497141","492501","66250","495724","NA","Sternberg task","52","70272","62","yes","1024"
"84.126984127","84.126984127","1125.76190476","1125.76190476","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","62","62","62","0","0","62","62","0","0","62","62","62","0","62","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","5 2 6","Kafkaesque Koffka","3.2.5","2","y","0","left","left","right","left","NA","651","63295","18392","651","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","2","500630","490232","498401","2945","168547","498405","497152","2952","150154","502642","503296","499417","66250","502642","NA","Sternberg task","53","70923","63","yes","1024"
"84.375","84.375","1120.25","1120.25","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","63","63","63","0","0","63","63","0","0","63","63","63","0","63","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","6 8","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","773","63295","18392","773","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","9","506800","503306","504571","2945","168547","504576","497152","2952","150154","508813","509589","505588","66250","508811","NA","Sternberg task","54","71696","64","yes","1024"
"84.6153846154","84.6153846154","1114.38461538","1114.38461538","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","64","64","64","0","0","64","64","0","0","64","64","64","0","64","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","9 3 8 2 1 4","Kafkaesque Koffka","3.2.5","3","y","0","left","left","right","left","NA","739","63295","18392","739","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","513089","509599","510860","2945","168547","510865","497152","2952","150154","515101","515843","511877","66250","515101","NA","Sternberg task","55","72435","65","yes","1024"
"84.8484848485","84.8484848485","1107.42424242","1107.42424242","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","65","65","65","0","0","65","65","0","0","65","65","65","0","65","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","2 3 7 4","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","left","NA","655","63295","18392","655","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","519340","515854","517111","2945","168547","517116","497152","2952","150154","521355","522013","518128","66250","521353","NA","Sternberg task","56","73090","66","yes","1024"
"85.0746268657","85.0746268657","1104.71641791","1104.71641791","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","66","66","66","0","0","66","66","0","0","66","66","66","0","66","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","6 5","Kafkaesque Koffka","3.2.5","2","y","0","left","left","right","left","NA","926","63295","18392","926","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","525511","522026","523282","2945","168547","523287","497152","2952","150154","527525","528455","524299","66250","527524","NA","Sternberg task","57","74016","67","yes","1024"
"85.2941176471","85.2941176471","1105.5","1105.5","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","67","67","67","0","0","67","67","0","0","67","67","67","0","67","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","5 2","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","1158","63295","18392","1158","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","7","531933","528465","529713","2945","168547","529718","497152","2952","150154","533947","535108","530730","66250","533945","NA","Sternberg task","58","75174","68","yes","1024"
"85.5072463768","85.5072463768","1107.33333333","1107.33333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","68","68","68","0","0","68","68","0","0","68","68","68","0","68","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","2 4 6 9","Kafkaesque Koffka","3.2.5","3","y","0","left","left","right","left","NA","1232","63295","18392","1232","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","538600","535118","536371","2945","168547","536375","497152","2952","150154","540612","541847","537387","66250","540611","NA","Sternberg task","59","76406","69","yes","1024"
"85.7142857143","85.7142857143","1105.11428571","1105.11428571","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","69","69","69","0","0","69","69","0","0","69","69","69","0","69","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","7 4 2 6 3 5","Kafkaesque Koffka","3.2.5","6","y","0","left","left","right","left","NA","952","63295","18392","952","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","545334","541860","543110","2945","168547","543115","497152","2952","150154","547346","548301","544121","66250","547345","NA","Sternberg task","60","77358","70","yes","1024"
"85.9154929577","85.9154929577","1103.32394366","1103.32394366","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","70","70","70","0","0","70","70","0","0","70","70","70","0","70","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","2 8 9 4 1","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","978","63295","18392","978","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","551786","548312","549557","2945","168547","549562","497152","2952","150154","553799","554780","550573","66250","553798","NA","Sternberg task","61","78336","71","yes","1024"
"86.1111111111","86.1111111111","1104","1104","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","71","71","71","0","0","71","71","0","0","71","71","71","0","71","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","2 3","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","left","NA","1152","63295","18392","1152","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","2","558273","554791","556045","2945","168547","556048","497152","2952","150154","560285","561441","557061","66250","560284","NA","Sternberg task","62","79488","72","yes","1024"
"86.301369863","86.301369863","1110.01369863","1110.01369863","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","72","72","72","0","0","72","72","0","0","72","72","72","0","72","0","10/07/18 17:07:08","The main experiment item","yes","Sternbergtask.osexp","C:/Users/I. Edwards/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","60","11","C:/Users/I. Edwards/Desktop/kg-subject-1.csv","legacy","1 6 4 3 9 7","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","NA","1543","63295","18392","1543","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","564934","561452","562705","2945","168547","562710","497152","2952","150154","566947","568494","563722","66250","566945","NA","Sternberg task","63","81031","73","yes","1024"
