"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_ISI","correct_instruction1","correct_new_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_logger","count_memorySet","count_new_keyboard_response","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_ISI","response_instruction1","response_instruction2","response_new_keyboard_response","response_thankYou","response_time","response_time_ISI","response_time_instruction1","response_time_instruction2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_logger","time_memorySet","time_new_keyboard_response","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"90.8256880734","90.8256880734","988.073394495","988.073394495","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","108","108","108","0","0","108","108","0","0","108","108","108","0","108","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","96","11","/Volumes/USB20FD/subject-2 f.csv","legacy","3 2 1 4 7","Kafkaesque Koffka","3.2.5","2","y","0","left","up","","up","left","NA","718","1273","78277","11966","718","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","743302","739958","741062","2307","243648","741072","735662","2324","231681","745307","742086","744587","132152","744587","NA","Sternberg Task","99","107700","109","yes","1024"
"90.9090909091","90.9090909091","982.963636364","982.963636364","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","109","109","109","0","0","109","109","0","0","109","109","109","0","109","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","97","11","/Volumes/USB20FD/subject-2 f.csv","legacy","7 6","Kafkaesque Koffka","3.2.5","2","y","0","left","up","","up","left","NA","426","319","78277","11966","426","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","748668","745320","746430","2307","243648","746440","735662","2324","231681","749427","747453","748999","132152","748999","NA","Sternberg Task","100","108126","110","yes","1024"
"90.990990991","90.990990991","980.468468468","980.468468468","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","110","110","110","0","0","110","110","0","0","110","110","110","0","110","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","98","11","/Volumes/USB20FD/subject-2 f.csv","legacy","2 3 8 5 6 7","Kafkaesque Koffka","3.2.5","0","n","0","right","up","","up","right","NA","706","709","78277","11966","706","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","752782","749441","750546","2307","243648","750557","735662","2324","231681","754211","751571","753503","132152","753503","NA","Sternberg Task","101","108832","111","yes","1024"
"91.0714285714","91.0714285714","980.026785714","980.026785714","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","111","111","111","0","0","111","111","0","0","111","111","111","0","111","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","99","11","/Volumes/USB20FD/subject-2 f.csv","legacy","1 4 9 2 5","Kafkaesque Koffka","3.2.5","0","n","0","right","up","","up","right","NA","931","669","78277","11966","931","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","757569","754226","755331","2307","243648","755341","735662","2324","231681","759183","756351","758250","132152","758250","NA","Sternberg Task","102","109763","112","yes","1024"
"91.1504424779","91.1504424779","977.761061947","977.761061947","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","112","112","112","0","0","112","112","0","0","112","112","112","0","112","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","100","11","/Volumes/USB20FD/subject-2 f.csv","legacy","2 8 9","Kafkaesque Koffka","3.2.5","0","n","0","right","up","","up","right","NA","724","433","78277","11966","724","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","762543","759201","760303","2307","243648","760314","735662","2324","231681","763716","761328","762989","132152","762989","NA","Sternberg Task","103","110487","113","yes","1024"
"91.2280701754","91.2280701754","975.289473684","975.289473684","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","113","113","113","0","0","113","113","0","0","113","113","113","0","113","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","101","11","/Volumes/USB20FD/subject-2 f.csv","legacy","2 4 6 9","Kafkaesque Koffka","3.2.5","3","y","0","left","up","","up","left","NA","696","375","78277","11966","696","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","767070","763729","764830","2307","243648","764841","735662","2324","231681","768157","765855","767458","132152","767457","NA","Sternberg Task","104","111183","114","yes","1024"
"91.3043478261","91.3043478261","971.965217391","971.965217391","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","114","114","114","0","0","114","114","0","0","114","114","114","0","114","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","102","11","/Volumes/USB20FD/subject-2 f.csv","legacy","6 5","Kafkaesque Koffka","3.2.5","2","y","0","left","up","","up","left","NA","593","297","78277","11966","593","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","5","771515","768169","769274","2307","243648","769284","735662","2324","231681","772420","770298","771824","132152","771824","NA","Sternberg Task","105","111776","115","yes","1024"
"91.3793103448","91.3793103448","969.689655172","969.689655172","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","115","115","115","0","0","115","115","0","0","115","115","115","0","115","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","103","11","/Volumes/USB20FD/subject-2 f.csv","legacy","4 2 7 6 1 3","Kafkaesque Koffka","3.2.5","0","n","0","right","up","","up","right","NA","708","1013","78277","11966","708","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","775783","772432","773546","2307","243648","773557","735662","2324","231681","777519","774572","776808","132152","776808","NA","Sternberg Task","106","112484","116","yes","1024"
"91.452991453","91.452991453","965.435897436","965.435897436","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","116","116","116","0","0","116","116","0","0","116","116","116","0","116","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","104","11","/Volumes/USB20FD/subject-2 f.csv","legacy","9 1 7 2","Kafkaesque Koffka","3.2.5","2","y","0","left","up","","up","left","NA","472","663","78277","11966","472","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","780884","777537","778642","2307","243648","778652","735662","2324","231681","782034","779666","781560","132152","781559","NA","Sternberg Task","107","112956","117","yes","1024"
"90.6779661017","90.6779661017","962.059322034","962.059322034","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","0","right","117","117","117","0","0","117","117","0","0","117","117","117","0","117","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","105","11","/Volumes/USB20FD/subject-2 f.csv","legacy","6 9 4 5 2","Kafkaesque Koffka","3.2.5","0","n","0","left","up","","up","left","NA","567","1608","78277","11966","567","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","785393","782047","783152","2307","243648","783162","735662","2324","231681","787583","784178","787014","132152","787013","NA","Sternberg Task","107","113523","118","yes","1024"
"90.756302521","90.756302521","960.033613445","960.033613445","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","118","118","118","0","0","118","118","0","0","118","118","118","0","118","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","106","11","/Volumes/USB20FD/subject-2 f.csv","legacy","9 8 2 7 4","Kafkaesque Koffka","3.2.5","0","n","0","right","up","","up","right","NA","721","1114","78277","11966","721","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","790945","782047","788705","2307","243648","788715","787596","2324","231681","792796","789728","792073","132152","792073","NA","Sternberg Task","108","114244","119","yes","1024"
"90.8333333333","90.8333333333","958.85","958.85","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","119","119","119","0","0","119","119","0","0","119","119","119","0","119","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","107","11","/Volumes/USB20FD/subject-2 f.csv","legacy","1 8 7","Kafkaesque Koffka","3.2.5","0","n","0","right","up","","up","right","NA","818","2273","78277","11966","818","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","796158","792811","793918","2307","243648","793929","787596","2324","231681","799263","794942","798443","132152","798443","NA","Sternberg Task","109","115062","120","yes","1024"
"90.9090909091","90.9090909091","959.090909091","959.090909091","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","120","120","120","0","0","120","120","0","0","120","120","120","0","120","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","108","11","/Volumes/USB20FD/subject-2 f.csv","legacy","2 8 6 3 1","Kafkaesque Koffka","3.2.5","0","n","0","right","up","","up","right","NA","988","3277","78277","11966","988","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","802623","799280","800383","2307","243648","800394","787596","2324","231681","806902","801407","805912","132152","805912","NA","Sternberg Task","110","116050","121","yes","1024"
"90.9836065574","90.9836065574","957.598360656","957.598360656","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","121","121","121","0","0","121","121","0","0","121","121","121","0","121","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","109","11","/Volumes/USB20FD/subject-2 f.csv","legacy","2 5 1 4","Kafkaesque Koffka","3.2.5","0","n","0","right","up","","up","right","NA","777","1238","78277","11966","777","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","810269","806918","808025","2307","243648","808035","787596","2324","231681","812298","809053","811519","132152","811519","NA","Sternberg Task","111","116827","122","yes","1024"
"91.0569105691","91.0569105691","954.536585366","954.536585366","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","122","122","122","0","0","122","122","0","0","122","122","122","0","122","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","110","11","/Volumes/USB20FD/subject-2 f.csv","legacy","7 2 3","Kafkaesque Koffka","3.2.5","3","y","0","left","up","","up","left","NA","581","340","78277","11966","581","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","3","815652","812311","813416","2307","243648","813426","787596","2324","231681","816586","814441","816003","132152","816003","NA","Sternberg Task","112","117408","123","yes","1024"
"91.1290322581","91.1290322581","955.572580645","955.572580645","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","123","123","123","0","0","123","123","0","0","123","123","123","0","123","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","111","11","/Volumes/USB20FD/subject-2 f.csv","legacy","1 7 8 3 9","Kafkaesque Koffka","3.2.5","0","n","0","right","up","","up","right","NA","1083","718","78277","11966","1083","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","819946","816599","817706","2307","243648","817717","787596","2324","231681","821761","818731","820676","132152","820676","NA","Sternberg Task","113","118491","124","yes","1024"
"91.2","91.2","953.76","953.76","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","124","124","124","0","0","124","124","0","0","124","124","124","0","124","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","112","11","/Volumes/USB20FD/subject-2 f.csv","legacy","4 1","Kafkaesque Koffka","3.2.5","0","n","0","right","up","","up","right","NA","729","724","78277","11966","729","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","825122","821774","822880","2307","243648","822890","787596","2324","231681","826590","823905","825859","132152","825859","NA","Sternberg Task","114","119220","125","yes","1024"
"91.2698412698","91.2698412698","953.174603175","953.174603175","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","125","125","125","0","0","125","125","0","0","125","125","125","0","125","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","113","11","/Volumes/USB20FD/subject-2 f.csv","legacy","8 6 3 4 7","Kafkaesque Koffka","3.2.5","0","n","0","right","up","","up","right","NA","880","1690","78277","11966","880","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","829953","826603","827717","2307","243648","827727","787596","2324","231681","832539","828741","831656","132152","831656","NA","Sternberg Task","115","120100","126","yes","1024"
"91.3385826772","91.3385826772","953.322834646","953.322834646","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","126","126","126","0","0","126","126","0","0","126","126","126","0","126","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","114","11","/Volumes/USB20FD/subject-2 f.csv","legacy","5 7 3 6 2","Kafkaesque Koffka","3.2.5","5","y","0","left","up","","up","left","NA","972","431","78277","11966","972","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","835899","832557","833658","2307","243648","833669","787596","2324","231681","837318","834682","836343","132152","836343","NA","Sternberg Task","116","121072","127","yes","1024"
"91.40625","91.40625","951.078125","951.078125","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","127","127","127","0","0","127","127","0","0","127","127","127","0","127","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","115","11","/Volumes/USB20FD/subject-2 f.csv","legacy","4 1 8 7 5","Kafkaesque Koffka","3.2.5","3","y","0","left","up","","up","left","NA","666","797","78277","11966","666","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","840676","837330","838437","2307","243648","838447","787596","2324","231681","842155","839462","841486","132152","841486","NA","Sternberg Task","117","121738","128","yes","1024"
"91.4728682171","91.4728682171","949.418604651","949.418604651","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","128","128","128","0","0","128","128","0","0","128","128","128","0","128","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","116","11","/Volumes/USB20FD/subject-2 f.csv","legacy","3 5 7 1","Kafkaesque Koffka","3.2.5","3","y","0","left","up","","up","left","NA","737","622","78277","11966","737","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","845509","842167","843269","2307","243648","843280","787596","2324","231681","846884","844290","846144","132152","846143","NA","Sternberg Task","118","122475","129","yes","1024"
"91.5384615385","91.5384615385","946.861538462","946.861538462","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","129","129","129","0","0","129","129","0","0","129","129","129","0","129","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","117","11","/Volumes/USB20FD/subject-2 f.csv","legacy","5 9 2 3","Kafkaesque Koffka","3.2.5","0","n","0","right","up","","up","right","NA","617","801","78277","11966","617","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","8","850242","846896","848002","2307","243648","848013","787596","2324","231681","851676","849027","851055","132152","851055","NA","Sternberg Task","119","123092","130","yes","1024"
"91.6030534351","91.6030534351","945.076335878","945.076335878","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","130","130","130","0","0","130","130","0","0","130","130","130","0","130","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","118","11","/Volumes/USB20FD/subject-2 f.csv","legacy","7 9 1 6","Kafkaesque Koffka","3.2.5","0","n","0","right","up","","up","right","NA","713","1613","78277","11966","713","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","855034","851692","852798","2307","243648","852809","787596","2324","231681","857374","853824","856659","132152","856659","NA","Sternberg Task","120","123805","131","yes","1024"
"91.6666666667","91.6666666667","941.795454545","941.795454545","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","131","131","131","0","0","131","131","0","0","131","131","131","0","131","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","119","11","/Volumes/USB20FD/subject-2 f.csv","legacy","8 5 3 7 4 6","Kafkaesque Koffka","3.2.5","6","y","0","left","up","","up","left","NA","512","523","78277","11966","512","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","860744","857393","858506","2307","243648","858516","787596","2324","231681","861795","859529","861280","132152","861280","NA","Sternberg Task","121","124317","132","yes","1024"
"91.7293233083","91.7293233083","939.398496241","939.398496241","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","132","132","132","0","0","132","132","0","0","132","132","132","0","132","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","120","11","/Volumes/USB20FD/subject-2 f.csv","legacy","6 2","Kafkaesque Koffka","3.2.5","1","y","0","left","up","","up","left","NA","623","339","78277","11966","623","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","865156","861808","862912","2307","243648","862922","787596","2324","231681","866134","863938","865508","132152","865508","NA","Sternberg Task","122","124940","133","yes","1024"
"91.7910447761","91.7910447761","937.26119403","937.26119403","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","133","133","133","0","0","133","133","0","0","133","133","133","0","133","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","121","11","/Volumes/USB20FD/subject-2 f.csv","legacy","8 9 5 7 1 6","Kafkaesque Koffka","3.2.5","4","y","0","left","up","","up","left","NA","653","826","78277","11966","653","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","869499","866146","867259","2307","243648","867270","787596","2324","231681","870993","868284","870338","132152","870337","NA","Sternberg Task","123","125593","134","yes","1024"
"91.8518518519","91.8518518519","935.103703704","935.103703704","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","134","134","134","0","0","134","134","0","0","134","134","134","0","134","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","122","11","/Volumes/USB20FD/subject-2 f.csv","legacy","8 5 4 7 3 1","Kafkaesque Koffka","3.2.5","2","y","0","left","up","","up","left","NA","646","368","78277","11966","646","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","874361","871005","872117","2307","243648","872128","787596","2324","231681","875389","873144","874741","132152","874741","NA","Sternberg Task","124","126239","135","yes","1024"
"91.9117647059","91.9117647059","933.308823529","933.308823529","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","135","135","135","0","0","135","135","0","0","135","135","135","0","135","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","123","11","/Volumes/USB20FD/subject-2 f.csv","legacy","6 2 9 3 8 4","Kafkaesque Koffka","3.2.5","0","n","0","right","up","","up","right","NA","691","765","78277","11966","691","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","878750","875402","876510","2307","243648","876520","787596","2324","231681","880221","877534","879527","132152","879527","NA","Sternberg Task","125","126930","136","yes","1024"
"91.9708029197","91.9708029197","933.03649635","933.03649635","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","136","136","136","0","0","136","136","0","0","136","136","136","0","136","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","124","11","/Volumes/USB20FD/subject-2 f.csv","legacy","3 9 6 2","Kafkaesque Koffka","3.2.5","4","y","0","left","up","","up","left","NA","896","541","78277","11966","896","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","883578","880235","881343","2307","243648","881354","787596","2324","231681","885031","882367","884132","132152","884132","NA","Sternberg Task","126","127826","137","yes","1024"
"92.0289855072","92.0289855072","931.449275362","931.449275362","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","137","137","137","0","0","137","137","0","0","137","137","137","0","137","0","Sun Oct  7 18:07:52 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","125","11","/Volumes/USB20FD/subject-2 f.csv","legacy","8 9 6 1","Kafkaesque Koffka","3.2.5","2","y","0","left","up","","up","left","NA","714","18","78277","11966","714","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","9","888390","885043","886150","2307","243648","886160","787596","2324","231681","889137","887173","888421","132152","888421","NA","Sternberg Task","127","128540","138","yes","1024"
