"acc","accuracy","average_response_time","avg_rt","background","bidi","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"96","96","731.493333333","731.493333333","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","74","74","74","0","0","74","74","0","0","74","74","74","0","74","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","8 9 5 6 7","Jazzy James","3.1.9","1","y","0","left","right","left","left","NA","705","29653","4502","705","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","510211","506841","507999","5111","126714","508004","409364","5115","122210","512214","512924","509007","34770","512214","NA","Sternberg task","72","54862","75","yes","1024"
"94.7368421053","94.7368421053","733.407894737","733.407894737","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","75","75","75","0","0","75","75","0","0","75","75","75","0","75","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","6 9 7 4 5 1","Jazzy James","3.1.9","2","y","0","right","right","left","right","NA","877","29653","4502","877","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","516306","512940","514096","5111","126714","514100","409364","5115","122210","518314","519196","515103","34770","518314","NA","Sternberg task","72","55739","76","yes","1024"
"94.8051948052","94.8051948052","741.012987013","741.012987013","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","76","76","76","0","0","76","76","0","0","76","76","76","0","76","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","7 4 2 6 3 5","Jazzy James","3.1.9","6","y","0","left","right","left","left","NA","1319","29653","4502","1319","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","522581","512940","520369","5111","126714","520374","519213","5115","122210","524584","525908","521378","34770","524584","NA","Sternberg task","73","57058","77","yes","1024"
"94.8717948718","94.8717948718","749.858974359","749.858974359","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","77","77","77","0","0","77","77","0","0","77","77","77","0","77","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","3 9 8 1 6 4","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","1431","29653","4502","1431","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","529292","525921","527079","5111","126714","527083","519213","5115","122210","531296","532732","528087","34770","531296","NA","Sternberg task","74","58489","78","yes","1024"
"94.9367088608","94.9367088608","756.860759494","756.860759494","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","78","78","78","0","0","78","78","0","0","78","78","78","0","78","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","8 1 6","Jazzy James","3.1.9","3","y","0","left","right","left","left","NA","1303","29653","4502","1303","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","6","536117","532752","533907","5111","126714","533911","519213","5115","122210","538120","539428","534914","34770","538120","NA","Sternberg task","75","59792","79","yes","1024"
"95","95","754.9125","754.9125","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","79","79","79","0","0","79","79","0","0","79","79","79","0","79","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","4 8 1 2","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","601","29653","4502","601","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","542891","539518","540679","5111","126714","540684","519213","5115","122210","544894","545500","541688","34770","544894","NA","Sternberg task","76","60393","80","yes","1024"
"95.0617283951","95.0617283951","753.061728395","753.061728395","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","80","80","80","0","0","80","80","0","0","80","80","80","0","80","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","9 5 3 2 8 6","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","605","29653","4502","605","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","548888","545516","546677","5111","126714","546681","519213","5115","122210","550891","551501","547685","34770","550891","NA","Sternberg task","77","60998","81","yes","1024"
"95.1219512195","95.1219512195","751.536585366","751.536585366","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","81","81","81","0","0","81","81","0","0","81","81","81","0","81","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","6 2 9 3 8 4","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","628","29653","4502","628","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","554921","551536","552709","5111","126714","552713","519213","5115","122210","556924","557556","553717","34770","556924","NA","Sternberg task","78","61626","82","yes","1024"
"95.1807228916","95.1807228916","750.397590361","750.397590361","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","82","82","82","0","0","82","82","0","0","82","82","82","0","82","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","2 8 6 3 1","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","657","29653","4502","657","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","560955","557577","558744","5111","126714","558749","519213","5115","122210","562959","563621","559752","34770","562958","NA","Sternberg task","79","62283","83","yes","1024"
"95.2380952381","95.2380952381","748.630952381","748.630952381","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","83","83","83","0","0","83","83","0","0","83","83","83","0","83","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","9 7 4 5 8","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","602","29653","4502","602","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","567040","563637","564825","5111","126714","564829","519213","5115","122210","569046","569652","565835","34770","569046","NA","Sternberg task","80","62885","84","yes","1024"
"95.2941176471","95.2941176471","752.705882353","752.705882353","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","84","84","84","0","0","84","84","0","0","84","84","84","0","84","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","4","Jazzy James","3.1.9","1","y","0","left","right","left","left","NA","1095","29653","4502","1095","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","4","573069","569669","570853","5111","126714","570857","519213","5115","122210","575073","576173","571863","34770","575073","NA","Sternberg task","81","63980","85","yes","1024"
"95.3488372093","95.3488372093","755.604651163","755.604651163","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","85","85","85","0","0","85","85","0","0","85","85","85","0","85","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","4 7 6 8 2 3","Jazzy James","3.1.9","6","y","0","left","right","left","left","NA","1002","29653","4502","1002","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","579553","576188","577343","5111","126714","577347","519213","5115","122210","581557","582564","578350","34770","581557","NA","Sternberg task","82","64982","86","yes","1024"
"95.4022988506","95.4022988506","753.804597701","753.804597701","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","86","86","86","0","0","86","86","0","0","86","86","86","0","86","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","3 9 1","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","599","29653","4502","599","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","7","585946","582581","583733","5111","126714","583737","519213","5115","122210","587952","588556","584741","34770","587951","NA","Sternberg task","83","65581","87","yes","1024"
"95.4545454545","95.4545454545","752.75","752.75","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","87","87","87","0","0","87","87","0","0","87","87","87","0","87","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","6 9 7 3 8 2","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","661","29653","4502","661","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","591987","588590","589770","5111","126714","589774","519213","5115","122210","593994","594660","590780","34770","593993","NA","Sternberg task","84","66242","88","yes","1024"
"95.5056179775","95.5056179775","755.202247191","755.202247191","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","88","88","88","0","0","88","88","0","0","88","88","88","0","88","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","6 1 2","Jazzy James","3.1.9","3","y","0","left","right","left","left","NA","971","29653","4502","971","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","2","598062","594676","595846","5111","126714","595851","519213","5115","122210","600068","601044","596856","34770","600067","NA","Sternberg task","85","67213","89","yes","1024"
"95.5555555556","95.5555555556","753.022222222","753.022222222","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","89","89","89","0","0","89","89","0","0","89","89","89","0","89","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","8","Jazzy James","3.1.9","1","y","0","left","right","left","left","NA","559","29653","4502","559","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","604451","601059","602236","5111","126714","602240","519213","5115","122210","606457","607021","603246","34770","606456","NA","Sternberg task","86","67772","90","yes","1024"
"95.6043956044","95.6043956044","753.78021978","753.78021978","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","90","90","0","0","90","90","0","0","90","90","90","0","90","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","3 5 9 6 2 4","Jazzy James","3.1.9","1","y","0","left","right","left","left","NA","822","29653","4502","822","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","610428","607036","608213","5111","126714","608217","519213","5115","122210","612434","613261","609223","34770","612434","NA","Sternberg task","87","68594","91","yes","1024"
"95.652173913","95.652173913","759.75","759.75","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","91","91","91","0","0","91","91","0","0","91","91","91","0","91","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","8 5 1 3 9","Jazzy James","3.1.9","4","y","0","left","right","left","left","NA","1303","29653","4502","1303","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","616673","613279","614458","5111","126714","614462","519213","5115","122210","618680","619988","615468","34770","618679","NA","Sternberg task","88","69897","92","yes","1024"
"95.6989247312","95.6989247312","757.279569892","757.279569892","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","92","92","92","0","0","92","92","0","0","92","92","92","0","92","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","2 8 9","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","530","29653","4502","530","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","6","623392","620003","621177","5111","126714","621182","519213","5115","122210","625398","625933","622187","34770","625398","NA","Sternberg task","89","70427","93","yes","1024"
"95.7446808511","95.7446808511","755.287234043","755.287234043","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","93","93","93","0","0","93","93","0","0","93","93","93","0","93","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","6 2","Jazzy James","3.1.9","1","y","0","left","right","left","left","NA","570","29653","4502","570","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","629344","625949","627130","5111","126714","627134","519213","5115","122210","631350","631925","628139","34770","631349","NA","Sternberg task","90","70997","94","yes","1024"
"95.7894736842","95.7894736842","752.968421053","752.968421053","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","94","94","94","0","0","94","94","0","0","94","94","94","0","94","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","8 6 3 4 7","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","535","29653","4502","535","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","635346","631943","633130","5111","126714","633135","519213","5115","122210","637352","637892","634140","34770","637351","NA","Sternberg task","91","71532","95","yes","1024"
"95.8333333333","95.8333333333","750.864583333","750.864583333","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","95","95","95","0","0","95","95","0","0","95","95","95","0","95","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","1 3 2 6 9","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","551","29653","4502","551","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","641300","637909","639085","5111","126714","639089","519213","5115","122210","643305","643861","640094","34770","643305","NA","Sternberg task","92","72083","96","yes","1024"
"95.8762886598","95.8762886598","749.463917526","749.463917526","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","96","96","96","0","0","96","96","0","0","96","96","96","0","96","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","3 4 9 6 2 9","Jazzy James","3.1.9","5","y","0","left","right","left","left","NA","615","29653","4502","615","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","647266","643876","645050","5111","126714","645054","519213","5115","122210","649273","649893","646060","34770","649272","NA","Sternberg task","93","72698","97","yes","1024"
"95.9183673469","95.9183673469","748.346938776","748.346938776","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","97","97","97","0","0","97","97","0","0","97","97","97","0","97","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","6 9 3 1","Jazzy James","3.1.9","4","y","0","left","right","left","left","NA","640","29653","4502","640","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","653298","649908","651083","5111","126714","651087","519213","5115","122210","655304","655949","652093","34770","655303","NA","Sternberg task","94","73338","98","yes","1024"
"95.9595959596","95.9595959596","748.626262626","748.626262626","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","98","98","98","0","0","98","98","0","0","98","98","98","0","98","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","6 5","Jazzy James","3.1.9","2","y","0","left","right","left","left","NA","776","29653","4502","776","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","659354","655964","657139","5111","126714","657143","519213","5115","122210","661360","662141","658148","34770","661360","NA","Sternberg task","95","74114","99","yes","1024"
"96","96","746.77","746.77","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","99","99","99","0","0","99","99","0","0","99","99","99","0","99","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","8 7 3","Jazzy James","3.1.9","1","y","0","left","right","left","left","NA","563","29653","4502","563","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","665551","662162","663336","5111","126714","663340","519213","5115","122210","667557","668125","664346","34770","667556","NA","Sternberg task","96","74677","100","yes","1024"
"96.0396039604","96.0396039604","746.148514851","746.148514851","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","100","100","100","0","0","100","100","0","0","100","100","100","0","100","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","4 1 5","Jazzy James","3.1.9","2","y","0","left","right","left","left","NA","684","29653","4502","684","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","671542","668140","669328","5111","126714","669332","519213","5115","122210","673547","674237","670337","34770","673547","NA","Sternberg task","97","75361","101","yes","1024"
"96.0784313725","96.0784313725","745.029411765","745.029411765","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","101","101","101","0","0","101","101","0","0","101","101","101","0","101","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","7 3 2 8","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","632","29653","4502","632","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","677649","674252","675434","5111","126714","675438","519213","5115","122210","679655","680293","676443","34770","679654","NA","Sternberg task","98","75993","102","yes","1024"
"96.1165048544","96.1165048544","746.747572816","746.747572816","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","102","102","102","0","0","102","102","0","0","102","102","102","0","102","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","1 6 4 3 9 7","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","922","29653","4502","922","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","683705","680308","681490","5111","126714","681494","519213","5115","122210","685710","686637","682499","34770","685710","NA","Sternberg task","99","76915","103","yes","1024"
"96.1538461538","96.1538461538","745","745","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","103","103","103","0","0","103","103","0","0","103","103","103","0","103","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","1 4 9 2 5","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","565","29653","4502","565","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","690045","686653","687831","5111","126714","687835","519213","5115","122210","692051","692621","688840","34770","692050","NA","Sternberg task","100","77480","104","yes","1024"
"96.1904761905","96.1904761905","743.504761905","743.504761905","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","104","104","104","0","0","104","104","0","0","104","104","104","0","104","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","8 2 1 4 5 9","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","588","29653","4502","588","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","696030","692637","693818","5111","126714","693822","519213","5115","122210","698036","698629","694827","34770","698035","NA","Sternberg task","101","78068","105","yes","1024"
"96.2264150943","96.2264150943","743.132075472","743.132075472","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","105","105","105","0","0","105","105","0","0","105","105","105","0","105","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","6 7 8 5","Jazzy James","3.1.9","3","y","0","left","right","left","left","NA","704","29653","4502","704","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","8","702042","698644","699826","5111","126714","699831","519213","5115","122210","704047","704757","700836","34770","704047","NA","Sternberg task","102","78772","106","yes","1024"
"96.261682243","96.261682243","742.822429907","742.822429907","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","106","106","106","0","0","106","106","0","0","106","106","106","0","106","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","3 2 1 4 7","Jazzy James","3.1.9","2","y","0","left","right","left","left","NA","710","29653","4502","710","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","708165","704773","705951","5111","126714","705955","519213","5115","122210","710170","710885","706960","34770","710170","NA","Sternberg task","103","79482","107","yes","1024"
"96.2962962963","96.2962962963","741.148148148","741.148148148","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","107","107","107","0","0","107","107","0","0","107","107","107","0","107","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","2 3 8 5 6 7","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","562","29653","4502","562","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","714296","710901","712081","5111","126714","712085","519213","5115","122210","716301","716869","713090","34770","716301","NA","Sternberg task","104","80044","108","yes","1024"
"96.3302752294","96.3302752294","741.440366972","741.440366972","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","108","108","108","0","0","108","108","0","0","108","108","108","0","108","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","7 9","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","773","29653","4502","773","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","1","720277","716884","718063","5111","126714","718067","519213","5115","122210","722283","723061","719072","34770","722283","NA","Sternberg task","105","80817","109","yes","1024"
"96.3636363636","96.3636363636","741.936363636","741.936363636","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","109","109","109","0","0","109","109","0","0","109","109","109","0","109","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","5 2 6","Jazzy James","3.1.9","2","y","0","left","right","left","left","NA","796","29653","4502","796","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","2","726472","723078","724257","5111","126714","724261","519213","5115","122210","728477","729279","725266","34770","728477","NA","Sternberg task","106","81613","110","yes","1024"
"96.3963963964","96.3963963964","739.72972973","739.72972973","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","110","110","110","0","0","110","110","0","0","110","110","110","0","110","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","98","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","1","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","497","29653","4502","497","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","7","732696","729295","730482","5111","126714","730486","519213","5115","122210","734703","735206","731491","34770","734702","NA","Sternberg task","107","82110","111","yes","1024"
"96.4285714286","96.4285714286","740.4375","740.4375","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","111","111","111","0","0","111","111","0","0","111","111","111","0","111","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","99","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","1 4 3 6 5","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","819","29653","4502","819","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","738614","735222","736399","5111","126714","736403","519213","5115","122210","740621","741445","737409","34770","740620","NA","Sternberg task","108","82929","112","yes","1024"
