"acc","accuracy","average_response_time","avg_rt","background","bidi","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction1","correct_keyboard_response","correct_response","count_CorrectResponse","count_ExperimentLoop","count_Fixation","count_ISI","count_IncorrectFeedback","count_Instruction1","count_Instructions2","count_Memory","count_PracticeLoop","count_Probe","count_Sternburgtask","count_Thankyou","count_XSequence","count_keyboard_response","count_logger","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instruction1","response_Instructions2","response_Thankyou","response_keyboard_response","response_time","response_time_Instruction1","response_time_Instructions2","response_time_Thankyou","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_CorrectResponse","time_ExperimentLoop","time_Fixation","time_ISI","time_IncorrectFeedback","time_Instruction1","time_Instructions2","time_Memory","time_PracticeLoop","time_Probe","time_Sternburgtask","time_Thankyou","time_XSequence","time_keyboard_response","time_logger","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"71.0144927536","71.0144927536","988.884057971","988.884057971","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","68","0","68","68","68","0","0","68","0","68","0","0","68","68","68","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","56","11","/Users/danieldalton/subject-1.csv","legacy","6 9 4 5 3 2","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","917","50265","3969","NA","917","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","8","485482","133384","486535","488779","473060","2010","129413","487559","52291","490792","1978","NA","486523","490792","491712","New experiment","49","68233","69","yes","1024"
"71.4285714286","71.4285714286","983.671428571","983.671428571","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","69","0","69","69","69","0","0","69","0","69","0","0","69","69","69","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","57","11","/Users/danieldalton/subject-1.csv","legacy","4 6 5 8","Jazzy James","3.1.9","1","y","0","left","right","left","NA","left","624","50265","3969","NA","624","2","legacy","4","1024","2","48000","-16","Sternburgtask","1","odd","4","491728","133384","492780","495013","473060","2010","129413","493795","52291","497025","1978","NA","492769","497025","497652","New experiment","50","68857","70","yes","1024"
"71.8309859155","71.8309859155","980.478873239","980.478873239","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","70","0","70","70","70","0","0","70","0","70","0","0","70","70","70","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","58","11","/Users/danieldalton/subject-1.csv","legacy","9 8 4","Jazzy James","3.1.9","1","y","0","left","right","left","NA","left","757","50265","3969","NA","757","2","legacy","3","1024","2","48000","-16","Sternburgtask","1","odd","9","497669","133384","498720","500956","473060","2010","129413","499737","52291","502971","1978","NA","498709","502971","503731","New experiment","51","69614","71","yes","1024"
"72.2222222222","72.2222222222","973.916666667","973.916666667","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","71","0","71","71","71","0","0","71","0","71","0","0","71","71","71","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","59","11","/Users/danieldalton/subject-1.csv","legacy","3 5 4 7","Jazzy James","3.1.9","1","y","0","left","right","left","NA","left","508","50265","3969","NA","508","2","legacy","4","1024","2","48000","-16","Sternburgtask","1","odd","3","503744","133384","504799","507040","473060","2010","129413","505821","52291","509053","1978","NA","504788","509053","509563","New experiment","52","70122","72","yes","1024"
"71.2328767123","71.2328767123","967.739726027","967.739726027","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","72","0","72","72","72","0","0","72","0","72","0","0","72","72","72","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","60","11","/Users/danieldalton/subject-1.csv","legacy","7 3 2 8","Jazzy James","3.1.9","0","n","0","left","right","left","NA","left","523","50265","3969","NA","523","2","legacy","4","1024","2","48000","-16","Sternburgtask","1","odd","4","509577","133384","510632","512865","473060","2010","129413","511647","52291","514880","1978","NA","510620","514880","515406","New experiment","52","70645","73","yes","1024"
"71.6216216216","71.6216216216","966.756756757","966.756756757","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","73","0","73","73","73","0","0","73","0","73","0","0","73","73","73","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","61","11","/Users/danieldalton/subject-1.csv","legacy","7 1","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","895","50265","3969","NA","895","2","legacy","2","1024","2","48000","-16","Sternburgtask","1","odd","8","509577","133384","516472","518711","515420","2010","129413","517493","52291","520724","1978","NA","516461","520724","521622","New experiment","53","71540","74","yes","1024"
"72","72","966.093333333","966.093333333","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","74","0","74","74","74","0","0","74","0","74","0","0","74","74","74","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","62","11","/Users/danieldalton/subject-1.csv","legacy","9 8 2 7 4","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","917","50265","3969","NA","917","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","5","521638","133384","522690","524929","515420","2010","129413","523709","52291","526941","1978","NA","522678","526942","527862","New experiment","54","72457","75","yes","1024"
"72.3684210526","72.3684210526","964.763157895","964.763157895","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","75","0","75","75","75","0","0","75","0","75","0","0","75","75","75","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","63","11","/Users/danieldalton/subject-1.csv","legacy","3 4 2","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","865","50265","3969","NA","865","2","legacy","3","1024","2","48000","-16","Sternburgtask","1","odd","5","527876","133384","528930","531164","515420","2010","129413","529947","52291","533176","1978","NA","528919","533177","534044","New experiment","55","73322","76","yes","1024"
"71.4285714286","71.4285714286","963.857142857","963.857142857","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","76","0","76","76","76","0","0","76","0","76","0","0","76","76","76","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","64","11","/Users/danieldalton/subject-1.csv","legacy","6 2","Jazzy James","3.1.9","1","y","0","right","right","left","NA","right","895","50265","3969","NA","895","2","legacy","2","1024","2","48000","-16","Sternburgtask","1","odd","6","534058","133384","535113","537351","515420","2010","129413","536128","52291","539365","1978","NA","535102","539366","540264","New experiment","55","74217","77","yes","1024"
"71.7948717949","71.7948717949","961","961","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","77","0","77","77","77","0","0","77","0","77","0","0","77","77","77","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","65","11","/Users/danieldalton/subject-1.csv","legacy","2 3 7 4","Jazzy James","3.1.9","1","y","0","left","right","left","NA","left","741","50265","3969","NA","741","2","legacy","4","1024","2","48000","-16","Sternburgtask","1","odd","2","534058","133384","541330","543568","540278","2010","129413","542344","52291","545586","1978","NA","541319","545586","546330","New experiment","56","74958","78","yes","1024"
"72.1518987342","72.1518987342","961.113924051","961.113924051","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","78","0","78","78","78","0","0","78","0","78","0","0","78","78","78","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","66","11","/Users/danieldalton/subject-1.csv","legacy","6 9 4 5 2","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","970","50265","3969","NA","970","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","1","546343","133384","547399","549630","540278","2010","129413","548413","52291","551649","1978","NA","547388","551649","552622","New experiment","57","75928","79","yes","1024"
"72.5","72.5","962.0375","962.0375","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","79","0","79","79","79","0","0","79","0","79","0","0","79","79","79","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","67","11","/Users/danieldalton/subject-1.csv","legacy","7 8 4 6 9 5","Jazzy James","3.1.9","4","y","0","left","right","left","NA","left","1035","50265","3969","NA","1035","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","6","552636","133384","553690","555928","540278","2010","129413","554709","52291","557942","1978","NA","553679","557942","558980","New experiment","58","76963","80","yes","1024"
"72.8395061728","72.8395061728","960.308641975","960.308641975","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","80","0","80","80","80","0","0","80","0","80","0","0","80","80","80","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","68","11","/Users/danieldalton/subject-1.csv","legacy","8 4 3 9","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","822","50265","3969","NA","822","2","legacy","4","1024","2","48000","-16","Sternburgtask","1","odd","5","558994","133384","560047","562279","540278","2010","129413","561062","52291","564292","1978","NA","560034","564293","565117","New experiment","59","77785","81","yes","1024"
"73.1707317073","73.1707317073","964.390243902","964.390243902","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","81","0","81","81","81","0","0","81","0","81","0","0","81","81","81","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","69","11","/Users/danieldalton/subject-1.csv","legacy","8 1 6","Jazzy James","3.1.9","3","y","0","left","right","left","NA","left","1295","50265","3969","NA","1295","2","legacy","3","1024","2","48000","-16","Sternburgtask","1","odd","6","565130","133384","566184","568422","540278","2010","129413","567203","52291","570435","1978","NA","566173","570435","571733","New experiment","60","79080","82","yes","1024"
"72.2891566265","72.2891566265","961.21686747","961.21686747","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","82","0","82","82","82","0","0","82","0","82","0","0","82","82","82","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","70","11","/Users/danieldalton/subject-1.csv","legacy","3 4 9 6 7 8","Jazzy James","3.1.9","0","n","0","left","right","left","NA","left","701","50265","3969","NA","701","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","2","571747","133384","572801","575040","540278","2010","129413","573818","52291","577051","1978","NA","572790","577051","577756","New experiment","60","79781","83","yes","1024"
"71.4285714286","71.4285714286","961.94047619","961.94047619","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","83","0","83","83","83","0","0","83","0","83","0","0","83","83","83","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","71","11","/Users/danieldalton/subject-1.csv","legacy","1 7 5 2 9","Jazzy James","3.1.9","0","n","0","left","right","left","NA","left","1022","50265","3969","NA","1022","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","3","571747","133384","578825","581064","577770","2010","129413","579846","52291","583085","1978","NA","578814","583085","584110","New experiment","60","80803","84","yes","1024"
"70.5882352941","70.5882352941","960.317647059","960.317647059","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","84","0","84","84","84","0","0","84","0","84","0","0","84","84","84","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","72","11","/Users/danieldalton/subject-1.csv","legacy","7 4 2 6 3 5","Jazzy James","3.1.9","6","y","0","right","right","left","NA","right","824","50265","3969","NA","824","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","5","571747","133384","585180","587415","584124","2010","129413","586197","52291","589429","1978","NA","585167","589429","590255","New experiment","60","81627","85","yes","1024"
"70.9302325581","70.9302325581","959.779069767","959.779069767","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","85","0","85","85","85","0","0","85","0","85","0","0","85","85","85","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","73","11","/Users/danieldalton/subject-1.csv","legacy","1 4 3 6 5","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","914","50265","3969","NA","914","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","8","571747","133384","591323","593557","590270","2010","129413","592338","52291","595570","1978","NA","591312","595570","596487","New experiment","61","82541","86","yes","1024"
"71.2643678161","71.2643678161","956.931034483","956.931034483","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","86","0","86","86","86","0","0","86","0","86","0","0","86","86","86","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","74","11","/Users/danieldalton/subject-1.csv","legacy","6 8 9 3 4 9","Jazzy James","3.1.9","5","y","0","left","right","left","NA","left","712","50265","3969","NA","712","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","4","596501","133384","597551","599788","590270","2010","129413","598566","52291","601804","1978","NA","597540","601804","602519","New experiment","62","83253","87","yes","1024"
"71.5909090909","71.5909090909","956.420454545","956.420454545","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","87","0","87","87","87","0","0","87","0","87","0","0","87","87","87","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","75","11","/Users/danieldalton/subject-1.csv","legacy","8 9 5 6 7","Jazzy James","3.1.9","1","y","0","left","right","left","NA","left","912","50265","3969","NA","912","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","8","602534","133384","603586","605819","590270","2010","129413","604601","52291","607832","1978","NA","603575","607832","608747","New experiment","63","84165","88","yes","1024"
"71.9101123596","71.9101123596","954.786516854","954.786516854","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","88","0","88","88","88","0","0","88","0","88","0","0","88","88","88","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","76","11","/Users/danieldalton/subject-1.csv","legacy","2 4 6 9","Jazzy James","3.1.9","3","y","0","left","right","left","NA","left","811","50265","3969","NA","811","2","legacy","4","1024","2","48000","-16","Sternburgtask","1","odd","6","608761","133384","609815","612052","590270","2010","129413","610833","52291","614065","1978","NA","609803","614066","614880","New experiment","64","84976","89","yes","1024"
"71.1111111111","71.1111111111","951.811111111","951.811111111","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","89","0","89","89","89","0","0","89","0","89","0","0","89","89","89","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","77","11","/Users/danieldalton/subject-1.csv","legacy","6 7 5 9","Jazzy James","3.1.9","0","n","0","left","right","left","NA","left","687","50265","3969","NA","687","2","legacy","4","1024","2","48000","-16","Sternburgtask","1","odd","2","614894","133384","615946","618183","590270","2010","129413","616965","52291","620196","1978","NA","615935","620196","620886","New experiment","64","85663","90","yes","1024"
"71.4285714286","71.4285714286","951.318681319","951.318681319","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","90","0","90","90","90","0","0","90","0","90","0","0","90","90","90","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","78","11","/Users/danieldalton/subject-1.csv","legacy","6 3 1 7 9 8","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","907","50265","3969","NA","907","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","4","614894","133384","621956","624191","620901","2010","129413","622973","52291","626205","1978","NA","621945","626205","627115","New experiment","65","86570","91","yes","1024"
"71.7391304348","71.7391304348","952.304347826","952.304347826","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","91","0","91","91","91","0","0","91","0","91","0","0","91","91","91","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","79","11","/Users/danieldalton/subject-1.csv","legacy","3 9 1","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","1042","50265","3969","NA","1042","2","legacy","3","1024","2","48000","-16","Sternburgtask","1","odd","7","627136","133384","628196","630430","620901","2010","129413","629213","52291","632444","1978","NA","628185","632444","633488","New experiment","66","87612","92","yes","1024"
"72.0430107527","72.0430107527","952.204301075","952.204301075","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","92","0","92","92","92","0","0","92","0","92","0","0","92","92","92","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","80","11","/Users/danieldalton/subject-1.csv","legacy","6 2 9 3 8 4","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","943","50265","3969","NA","943","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","1","633503","133384","634559","636795","620901","2010","129413","635573","52291","638808","1978","NA","634548","638808","639754","New experiment","67","88555","93","yes","1024"
"72.3404255319","72.3404255319","953.170212766","953.170212766","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","93","0","93","93","93","0","0","93","0","93","0","0","93","93","93","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","81","11","/Users/danieldalton/subject-1.csv","legacy","4 1","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","1043","50265","3969","NA","1043","2","legacy","2","1024","2","48000","-16","Sternburgtask","1","odd","6","639769","133384","640825","643059","620901","2010","129413","641841","52291","645076","1978","NA","640813","645076","646123","New experiment","68","89598","94","yes","1024"
"72.6315789474","72.6315789474","953.978947368","953.978947368","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","94","0","94","94","94","0","0","94","0","94","0","0","94","94","94","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","82","11","/Users/danieldalton/subject-1.csv","legacy","5 3 2 6 9 8","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","1030","50265","3969","NA","1030","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","4","646138","133384","647190","649425","620901","2010","129413","648206","52291","651439","1978","NA","647179","651439","652473","New experiment","69","90628","95","yes","1024"
"72.9166666667","72.9166666667","955.0625","955.0625","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","95","0","95","95","95","0","0","95","0","95","0","0","95","95","95","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","83","11","/Users/danieldalton/subject-1.csv","legacy","7 2 3","Jazzy James","3.1.9","3","y","0","left","right","left","NA","left","1058","50265","3969","NA","1058","2","legacy","3","1024","2","48000","-16","Sternburgtask","1","odd","3","652488","133384","653543","655780","620901","2010","129413","654558","52291","657796","1978","NA","653531","657796","658856","New experiment","70","91686","96","yes","1024"
"73.1958762887","73.1958762887","953.742268041","953.742268041","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","96","0","96","96","96","0","0","96","0","96","0","0","96","96","96","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","84","11","/Users/danieldalton/subject-1.csv","legacy","1 7 8 3 9","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","827","50265","3969","NA","827","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","2","658870","133384","659923","662158","620901","2010","129413","660938","52291","664173","1978","NA","659912","664173","665002","New experiment","71","92513","97","yes","1024"
"72.4489795918","72.4489795918","951.408163265","951.408163265","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","97","0","97","97","97","0","0","97","0","97","0","0","97","97","97","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","85","11","/Users/danieldalton/subject-1.csv","legacy","8 6 3 4 7","Jazzy James","3.1.9","0","n","0","left","right","left","NA","left","725","50265","3969","NA","725","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","1","665016","133384","666068","668306","620901","2010","129413","667085","52291","670319","1978","NA","666057","670319","671047","New experiment","71","93238","98","yes","1024"
"72.7272727273","72.7272727273","951.707070707","951.707070707","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","98","0","98","98","98","0","0","98","0","98","0","0","98","98","98","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","86","11","/Users/danieldalton/subject-1.csv","legacy","2 4 8 5 1 3","Jazzy James","3.1.9","1","y","0","left","right","left","NA","left","981","50265","3969","NA","981","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","2","665016","133384","672114","674355","671061","2010","129413","673132","52291","676378","1978","NA","672103","676378","677362","New experiment","72","94219","99","yes","1024"
"73","73","954.35","954.35","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","99","0","99","99","99","0","0","99","0","99","0","0","99","99","99","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","87","11","/Users/danieldalton/subject-1.csv","legacy","3 2 1 4 7","Jazzy James","3.1.9","2","y","0","left","right","left","NA","left","1216","50265","3969","NA","1216","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","2","677376","133384","678430","680661","671061","2010","129413","679445","52291","682678","1978","NA","678419","682678","683897","New experiment","73","95435","100","yes","1024"
"72.2772277228","72.2772277228","954.346534653","954.346534653","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","100","0","100","100","100","0","0","100","0","100","0","0","100","100","100","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","88","11","/Users/danieldalton/subject-1.csv","legacy","3 5 9 6 2 4","Jazzy James","3.1.9","1","y","0","right","right","left","NA","right","954","50265","3969","NA","954","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","3","683911","133384","684965","687197","671061","2010","129413","685980","52291","689210","1978","NA","684954","689210","690168","New experiment","73","96389","101","yes","1024"
"71.568627451","71.568627451","957.009803922","957.009803922","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","101","0","101","101","101","0","0","101","0","101","0","0","101","101","101","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","89","11","/Users/danieldalton/subject-1.csv","legacy","9 1 7 2","Jazzy James","3.1.9","2","y","0","right","right","left","NA","right","1226","50265","3969","NA","1226","2","legacy","4","1024","2","48000","-16","Sternburgtask","1","odd","1","683911","133384","691236","693471","690182","2010","129413","692250","52291","695486","1978","NA","691224","695486","696716","New experiment","73","97615","102","yes","1024"
"71.8446601942","71.8446601942","959.514563107","959.514563107","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","102","0","102","102","102","0","0","102","0","102","0","0","102","102","102","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","90","11","/Users/danieldalton/subject-1.csv","legacy","2 8 5 1","Jazzy James","3.1.9","4","y","0","left","right","left","NA","left","1215","50265","3969","NA","1215","2","legacy","4","1024","2","48000","-16","Sternburgtask","1","odd","1","683911","133384","697784","700021","696730","2010","129413","698802","52291","702037","1978","NA","697773","702037","703256","New experiment","74","98830","103","yes","1024"
"71.1538461538","71.1538461538","961.692307692","961.692307692","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","103","0","103","103","103","0","0","103","0","103","0","0","103","103","103","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","91","11","/Users/danieldalton/subject-1.csv","legacy","3 9 6 2","Jazzy James","3.1.9","4","y","0","right","right","left","NA","right","1186","50265","3969","NA","1186","2","legacy","4","1024","2","48000","-16","Sternburgtask","1","odd","2","703270","133384","704323","706557","696730","2010","129413","705341","52291","708574","1978","NA","704312","708574","709764","New experiment","74","100016","104","yes","1024"
"71.4285714286","71.4285714286","962.838095238","962.838095238","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","104","0","104","104","104","0","0","104","0","104","0","0","104","104","104","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","92","11","/Users/danieldalton/subject-1.csv","legacy","4 2 6 9","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","1082","50265","3969","NA","1082","2","legacy","4","1024","2","48000","-16","Sternburgtask","1","odd","7","703270","133384","710834","713069","709781","2010","129413","711849","52291","715084","1978","NA","710823","715084","716169","New experiment","75","101098","105","yes","1024"
"70.7547169811","70.7547169811","966.650943396","966.650943396","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","105","0","105","105","105","0","0","105","0","105","0","0","105","105","105","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","93","11","/Users/danieldalton/subject-1.csv","legacy","8 5 4 7 3 1","Jazzy James","3.1.9","2","y","0","right","right","left","NA","right","1367","50265","3969","NA","1367","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","5","716183","133384","717237","719469","709781","2010","129413","718252","52291","721482","1978","NA","717226","721482","722852","New experiment","75","102465","106","yes","1024"
