"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_ISI","correct_instruction1","correct_new_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_logger","count_memorySet","count_new_keyboard_response","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_ISI","response_instruction1","response_instruction2","response_new_keyboard_response","response_thankYou","response_time","response_time_ISI","response_time_instruction1","response_time_instruction2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_logger","time_memorySet","time_new_keyboard_response","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"84.9315068493","84.9315068493","1074.12328767","1074.12328767","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","72","72","72","0","0","72","72","0","0","72","72","72","0","72","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","60","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","2 5 4 8 7","Kafkaesque Koffka","3.2.5","3","y","0","left","left","right","right","left","NA","760","816","129562","25935","760","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","584311","580972","582075","2351","253493","582085","573535","2368","227557","585901","583100","585139","131936","585139","NA","Sternberg Task","62","78411","73","yes","1024"
"85.1351351351","85.1351351351","1068.10810811","1068.10810811","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","73","73","73","0","0","73","73","0","0","73","73","73","0","73","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","61","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","6 7 8 5","Kafkaesque Koffka","3.2.5","3","y","0","left","left","right","right","left","NA","629","866","129562","25935","629","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","8","589265","585915","587019","2351","253493","587029","573535","2368","227557","590774","588046","590143","131936","590143","NA","Sternberg Task","63","79040","74","yes","1024"
"85.3333333333","85.3333333333","1069.89333333","1069.89333333","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","74","74","74","0","0","74","74","0","0","74","74","74","0","74","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","62","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","5 7 3","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","1202","1958","129562","25935","1202","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","594134","590790","591892","2351","253493","591902","573535","2368","227557","597309","592917","596105","131936","596104","NA","Sternberg Task","64","80242","75","yes","1024"
"85.5263157895","85.5263157895","1093.68421053","1093.68421053","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","75","75","75","0","0","75","75","0","0","75","75","75","0","75","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","63","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","9 7 4 5 8","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","2878","1128","129562","25935","2878","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","600677","597329","598434","2351","253493","598444","573535","2368","227557","604697","599459","601817","131936","601817","NA","Sternberg Task","65","83120","76","yes","1024"
"85.7142857143","85.7142857143","1096.62337662","1096.62337662","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","76","76","76","0","0","76","76","0","0","76","76","76","0","76","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","64","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","7 4 2 6 3 5","Kafkaesque Koffka","3.2.5","6","y","0","left","left","right","right","left","NA","1320","594","129562","25935","1320","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","608052","604709","605814","2351","253493","605824","573535","2368","227557","609980","606837","608658","131936","608658","NA","Sternberg Task","66","84440","77","yes","1024"
"85.8974358974","85.8974358974","1095.75641026","1095.75641026","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","77","77","77","0","0","77","77","0","0","77","77","77","0","77","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","65","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","1 7 8 3 9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","1029","2128","129562","25935","1029","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","613334","609993","611096","2351","253493","611106","573535","2368","227557","616505","612117","615474","131936","615474","NA","Sternberg Task","67","85469","78","yes","1024"
"86.0759493671","86.0759493671","1093.07594937","1093.07594937","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","78","78","78","0","0","78","78","0","0","78","78","78","0","78","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","66","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","8 7 3","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","right","left","NA","884","5699","129562","25935","884","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","619862","616518","617623","2351","253493","617633","573535","2368","227557","626460","618646","625574","131936","625573","NA","Sternberg Task","68","86353","79","yes","1024"
"86.25","86.25","1093.0625","1093.0625","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","79","79","79","0","0","79","79","0","0","79","79","79","0","79","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","67","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","1","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","1092","49","129562","25935","1092","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","7","629820","626472","627577","2351","253493","627587","573535","2368","227557","630975","628603","629881","131936","629881","NA","Sternberg Task","69","87445","80","yes","1024"
"86.4197530864","86.4197530864","1090.60493827","1090.60493827","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","80","80","80","0","0","80","80","0","0","80","80","80","0","80","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","68","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","9 3 1 2 5","Kafkaesque Koffka","3.2.5","4","y","0","left","left","right","right","left","NA","894","1582","129562","25935","894","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","634336","630990","632093","2351","253493","632103","573535","2368","227557","636826","633119","635930","131936","635930","NA","Sternberg Task","70","88339","81","yes","1024"
"86.5853658537","86.5853658537","1092.20731707","1092.20731707","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","81","81","81","0","0","81","81","0","0","81","81","81","0","81","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","69","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","2 4 6 9","Kafkaesque Koffka","3.2.5","3","y","0","left","left","right","right","left","NA","1222","2441","129562","25935","1222","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","640197","636840","637950","2351","253493","637960","573535","2368","227557","643874","638978","642650","131936","642650","NA","Sternberg Task","71","89561","82","yes","1024"
"86.7469879518","86.7469879518","1111.19277108","1111.19277108","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","82","82","82","0","0","82","82","0","0","82","82","82","0","82","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","70","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","5 9 2 3","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","2668","761","129562","25935","2668","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","8","647235","643887","644996","2351","253493","645005","573535","2368","227557","650677","646019","648007","131936","648007","NA","Sternberg Task","72","92229","83","yes","1024"
"86.9047619048","86.9047619048","1110.69047619","1110.69047619","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","83","83","83","0","0","83","83","0","0","83","83","83","0","83","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","71","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","8 1 6","Kafkaesque Koffka","3.2.5","3","y","0","left","right","right","right","left","NA","1069","3616","129562","25935","1069","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","6","654036","650690","651796","2351","253493","651806","573535","2368","227557","658735","652822","657664","131936","657664","NA","Sternberg Task","73","93298","84","yes","1024"
"87.0588235294","87.0588235294","1108.30588235","1108.30588235","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","84","84","84","0","0","84","84","0","0","84","84","84","0","84","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","72","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","1 3 2 6 9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","908","182","129562","25935","908","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","662098","658751","659855","2351","253493","659865","573535","2368","227557","663202","660881","662292","131936","662292","NA","Sternberg Task","74","94206","85","yes","1024"
"87.2093023256","87.2093023256","1107.11627907","1107.11627907","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","85","85","85","0","0","85","85","0","0","85","85","85","0","85","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","73","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","7 1","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","1006","2159","129562","25935","1006","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","8","666570","663216","664329","2351","253493","664339","573535","2368","227557","669751","665352","668743","131936","668743","NA","Sternberg Task","75","95212","86","yes","1024"
"87.3563218391","87.3563218391","1101.1954023","1101.1954023","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","86","86","86","0","0","86","86","0","0","86","86","86","0","86","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","74","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","1 4 9 3 2 5","Kafkaesque Koffka","3.2.5","3","y","0","left","left","right","right","left","NA","592","2204","129562","25935","592","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","673107","669764","670868","2351","253493","670878","573535","2368","227557","675918","671892","675323","131936","675323","NA","Sternberg Task","76","95804","87","yes","1024"
"87.5","87.5","1096.55681818","1096.55681818","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","87","87","87","0","0","87","87","0","0","87","87","87","0","87","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","75","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","6 8","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","693","2893","129562","25935","693","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","9","679273","675933","677036","2351","253493","677046","573535","2368","227557","682873","678057","682178","131936","682178","NA","Sternberg Task","77","96497","88","yes","1024"
"87.6404494382","87.6404494382","1091.97752809","1091.97752809","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","88","88","88","0","0","88","88","0","0","88","88","88","0","88","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","76","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","2 7 5","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","689","513","129562","25935","689","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","686228","682885","683991","2351","253493","684000","573535","2368","227557","687444","685013","686753","131936","686753","NA","Sternberg Task","78","97186","89","yes","1024"
"86.6666666667","86.6666666667","1090.9","1090.9","black","experiment","legacy","legacy","legacy","0","uniform","0","1","undefined","0","right","89","89","89","0","0","89","89","0","0","89","89","89","0","89","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","77","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","8 6 3 4 7","Kafkaesque Koffka","3.2.5","0","n","0","left","right","right","right","left","NA","995","490","129562","25935","995","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","690797","687456","688561","2351","253493","688571","573535","2368","227557","692296","689584","691299","131936","691299","NA","Sternberg Task","78","98181","90","yes","1024"
"85.7142857143","85.7142857143","1090.03296703","1090.03296703","black","experiment","legacy","legacy","legacy","0","uniform","0","1","undefined","0","right","90","90","90","0","0","90","90","0","0","90","90","90","0","90","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","78","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","2 8 7 9 5 3","Kafkaesque Koffka","3.2.5","0","n","0","left","right","right","right","left","NA","1012","2697","129562","25935","1012","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","695667","687456","693422","2351","253493","693432","692313","2368","227557","699393","694447","698379","131936","698379","NA","Sternberg Task","78","99193","91","yes","1024"
"85.8695652174","85.8695652174","1089.4673913","1089.4673913","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","91","91","91","0","0","91","91","0","0","91","91","91","0","91","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","79","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","8","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","right","left","NA","1038","922","129562","25935","1038","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","702751","687456","700510","2351","253493","700522","699406","2368","227557","704725","701536","703685","131936","703685","NA","Sternberg Task","79","100231","92","yes","1024"
"86.0215053763","86.0215053763","1092.29032258","1092.29032258","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","92","92","92","0","0","92","92","0","0","92","92","92","0","92","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","80","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","7 1 5 6 3","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","1352","1571","129562","25935","1352","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","708088","704737","705845","2351","253493","705855","699406","2368","227557","711026","706871","709672","131936","709672","NA","Sternberg Task","80","101583","93","yes","1024"
"86.170212766","86.170212766","1090.37234043","1090.37234043","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","93","93","93","0","0","93","93","0","0","93","93","93","0","93","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","81","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","3 9 8 1 6 4","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","912","934","129562","25935","912","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","714378","711039","712141","2351","253493","712151","699406","2368","227557","716241","713164","715327","131936","715327","NA","Sternberg Task","81","102495","94","yes","1024"
"86.3157894737","86.3157894737","1088.96842105","1088.96842105","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","94","94","94","0","0","94","94","0","0","94","94","94","0","94","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","82","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","7 2 3","Kafkaesque Koffka","3.2.5","3","y","0","left","left","right","right","left","NA","957","1182","129562","25935","957","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","3","719595","716256","717355","2351","253493","717365","699406","2368","227557","721748","718378","720789","131936","720789","NA","Sternberg Task","82","103452","95","yes","1024"
"86.4583333333","86.4583333333","1086.4375","1086.4375","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","95","95","95","0","0","95","95","0","0","95","95","95","0","95","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","83","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","8 4 3 5","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","846","830","129562","25935","846","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","725113","721766","722871","2351","253493","722883","699406","2368","227557","726804","723897","725956","131936","725956","NA","Sternberg Task","83","104298","96","yes","1024"
"86.5979381443","86.5979381443","1089.09278351","1089.09278351","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","96","96","96","0","0","96","96","0","0","96","96","96","0","96","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","84","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","5 7 3 6 2","Kafkaesque Koffka","3.2.5","5","y","0","left","left","right","right","left","NA","1344","740","129562","25935","1344","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","730158","726817","727921","2351","253493","727931","699406","2368","227557","732256","728941","730910","131936","730910","NA","Sternberg Task","84","105642","97","yes","1024"
"86.7346938776","86.7346938776","1088.83673469","1088.83673469","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","97","97","97","0","0","97","97","0","0","97","97","97","0","97","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","85","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","4 1","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","1064","2641","129562","25935","1064","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","735617","732268","733371","2351","253493","733381","699406","2368","227557","739336","734397","738270","131936","738270","NA","Sternberg Task","85","106706","98","yes","1024"
"86.8686868687","86.8686868687","1083.33333333","1083.33333333","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","98","98","98","0","0","98","98","0","0","98","98","98","0","98","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","86","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","3 5 9 6 2 4","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","right","left","NA","544","1336","129562","25935","544","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","742699","739349","740459","2351","253493","740469","699406","2368","227557","744596","741482","744049","131936","744049","NA","Sternberg Task","86","107250","99","yes","1024"
"87","87","1078.3","1078.3","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","99","99","99","0","0","99","99","0","0","99","99","99","0","99","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","87","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","3 5 4 7","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","right","left","NA","580","654","129562","25935","580","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","747950","744608","745710","2351","253493","745720","699406","2368","227557","749198","746734","748616","131936","748616","NA","Sternberg Task","87","107830","100","yes","1024"
"87.1287128713","87.1287128713","1074.23762376","1074.23762376","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","100","100","100","0","0","100","100","0","0","100","100","100","0","100","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","88","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","6 2","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","right","left","NA","668","1523","129562","25935","668","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","752556","749213","750315","2351","253493","750325","699406","2368","227557","754762","751339","754091","131936","754091","NA","Sternberg Task","88","108498","101","yes","1024"
"87.2549019608","87.2549019608","1071.96078431","1071.96078431","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","101","101","101","0","0","101","101","0","0","101","101","101","0","101","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","89","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","5 2 6","Kafkaesque Koffka","3.2.5","2","y","0","left","left","right","right","left","NA","842","540","129562","25935","842","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","2","758123","754775","755884","2351","253493","755895","699406","2368","227557","759521","756907","758676","131936","758675","NA","Sternberg Task","89","109340","102","yes","1024"
"87.3786407767","87.3786407767","1067.89320388","1067.89320388","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","102","102","102","0","0","102","102","0","0","102","102","102","0","102","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","90","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","8 9 5 6 7","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","right","left","NA","653","974","129562","25935","653","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","762880","759535","760638","2351","253493","760648","699406","2368","227557","764522","761662","763867","131936","763867","NA","Sternberg Task","90","109993","103","yes","1024"
"87.5","87.5","1066.25","1066.25","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","103","103","103","0","0","103","103","0","0","103","103","103","0","103","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","91","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","6 8 4","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","897","2050","129562","25935","897","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","767883","764535","765645","2351","253493","765657","699406","2368","227557","770846","766671","769946","131936","769945","NA","Sternberg Task","91","110890","104","yes","1024"
"87.619047619","87.619047619","1064.6","1064.6","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","104","104","104","0","0","104","104","0","0","104","104","104","0","104","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","92","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","1 4 3 6 5","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","893","687","129562","25935","893","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","774203","770860","771965","2351","253493","771975","699406","2368","227557","775799","772988","774903","131936","774903","NA","Sternberg Task","92","111783","105","yes","1024"
"87.7358490566","87.7358490566","1066.5754717","1066.5754717","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","105","105","105","0","0","105","105","0","0","105","105","105","0","105","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","93","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","4 9 7 8 5 3","Kafkaesque Koffka","3.2.5","4","y","0","left","left","right","right","left","NA","1274","541","129562","25935","1274","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","779157","775813","776916","2351","253493","776926","699406","2368","227557","780986","777940","779710","131936","779710","NA","Sternberg Task","93","113057","106","yes","1024"
"87.8504672897","87.8504672897","1065.14953271","1065.14953271","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","106","106","106","0","0","106","106","0","0","106","106","106","0","106","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","94","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","5 3 8 7 2 4","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","914","515","129562","25935","914","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","784347","780999","782106","2351","253493","782119","699406","2368","227557","785790","783132","784874","131936","784874","NA","Sternberg Task","94","113971","107","yes","1024"
"87.037037037","87.037037037","1101.98148148","1101.98148148","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","0","right","107","107","107","0","0","107","107","0","0","107","107","107","0","107","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","95","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","6 9 4 5 3 2","Kafkaesque Koffka","3.2.5","0","n","0","left","left","right","right","left","NA","5043","1101","129562","25935","5043","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","789153","785804","786912","2351","253493","786922","699406","2368","227557","795311","787937","790266","131936","790266","NA","Sternberg Task","94","119014","108","yes","1024"
"87.1559633028","87.1559633028","1106.21100917","1106.21100917","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","108","108","108","0","0","108","108","0","0","108","108","108","0","108","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","96","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","6 9 3 1","Kafkaesque Koffka","3.2.5","4","y","0","left","right","right","right","left","NA","1563","2718","129562","25935","1563","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","799208","785804","796965","2351","253493","796975","795858","2368","227557","803503","797991","801938","131936","801938","NA","Sternberg Task","95","120577","109","yes","1024"
