"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_memorySet","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_memorySet","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"86.4864864865","86.4864864865","766.324324324","766.324324324","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","36","36","36","0","0","36","36","0","0","36","36","36","0","36","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","24","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","8 5 4 7 3 1","Kafkaesque Koffka","3.2.5","2","y","0","right","right","left","right","NA","824","86748","13566","824","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","355122","351191","352835","4673","189215","352888","248255","4709","175648","357125","353918","357951","91459","357125","NA","Sternburg task","32","28354","37","yes","1024"
"86.8421052632","86.8421052632","763.710526316","763.710526316","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","37","37","37","0","0","37","37","0","0","37","37","37","0","37","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","25","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","8 5 4 2 9 6","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","667","86748","13566","667","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","361978","351191","359688","4673","189215","359743","358016","4709","175648","363982","360774","364650","91459","363981","NA","Sternburg task","33","29021","38","yes","1024"
"87.1794871795","87.1794871795","759.641025641","759.641025641","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","38","38","38","0","0","38","38","0","0","38","38","38","0","38","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","26","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","2 5 1 4","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","605","86748","13566","605","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","368682","364722","366382","4673","189215","366435","358016","4709","175648","370687","367465","371293","91459","370687","NA","Sternburg task","34","29626","39","yes","1024"
"87.5","87.5","756.6","756.6","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","39","39","39","0","0","39","39","0","0","39","39","39","0","39","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","27","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","6 8 4","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","638","86748","13566","638","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","375305","371347","372995","4673","189215","373059","358016","4709","175648","377322","374090","377961","91459","377321","NA","Sternburg task","35","30264","40","yes","1024"
"87.8048780488","87.8048780488","755.12195122","755.12195122","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","40","40","40","0","0","40","40","0","0","40","40","40","0","40","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","28","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","3 5 7 1","Kafkaesque Koffka","3.2.5","3","y","0","left","right","left","left","NA","696","86748","13566","696","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","381986","378035","379696","4673","189215","379750","358016","4709","175648","383989","380781","384686","91459","383989","NA","Sternburg task","36","30960","41","yes","1024"
"88.0952380952","88.0952380952","750.619047619","750.619047619","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","41","41","41","0","0","41","41","0","0","41","41","41","0","41","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","29","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","1 4 9 3","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","566","86748","13566","566","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","388735","384758","386425","4673","189215","386488","358016","4709","175648","390740","387516","391307","91459","390739","NA","Sternburg task","37","31526","42","yes","1024"
"88.3720930233","88.3720930233","754.302325581","754.302325581","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","42","42","42","0","0","42","42","0","0","42","42","42","0","42","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","30","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","7 6","Kafkaesque Koffka","3.2.5","2","y","0","left","right","left","left","NA","909","86748","13566","909","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","395293","391361","393006","4673","189215","393060","358016","4709","175648","397297","394089","398207","91459","397296","NA","Sternburg task","38","32435","43","yes","1024"
"88.6363636364","88.6363636364","753","753","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","43","43","43","0","0","43","43","0","0","43","43","43","0","43","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","31","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","8 1 6","Kafkaesque Koffka","3.2.5","3","y","0","left","right","left","left","NA","697","86748","13566","697","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","6","402216","398262","399901","4673","189215","399960","358016","4709","175648","404220","400999","404919","91459","404220","NA","Sternburg task","39","33132","44","yes","1024"
"88.8888888889","88.8888888889","752.777777778","752.777777778","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","44","44","44","0","0","44","44","0","0","44","44","44","0","44","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","32","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","2 8 6 3 1","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","743","86748","13566","743","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","408903","404951","406590","4673","189215","406656","358016","4709","175648","410919","407688","411663","91459","410919","NA","Sternburg task","40","33875","45","yes","1024"
"89.1304347826","89.1304347826","752.630434783","752.630434783","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","45","45","45","0","0","45","45","0","0","45","45","45","0","45","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","33","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","4 1 8 7 5","Kafkaesque Koffka","3.2.5","3","y","0","left","right","left","left","NA","746","86748","13566","746","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","415678","411715","413372","4673","189215","413429","358016","4709","175648","417683","414461","418432","91459","417682","NA","Sternburg task","41","34621","46","yes","1024"
"87.2340425532","87.2340425532","753.382978723","753.382978723","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","right","46","46","46","0","0","46","46","0","0","46","46","46","0","46","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","34","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","6 9 4 5 3 2","Kafkaesque Koffka","3.2.5","0","n","0","left","right","left","left","NA","788","86748","13566","788","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","422416","418472","420125","4673","189215","420168","358016","4709","175648","424421","421198","425210","91459","424420","NA","Sternburg task","41","35409","47","yes","1024"
"87.5","87.5","762.666666667","762.666666667","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","47","47","47","0","0","47","47","0","0","47","47","47","0","47","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","35","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","4 2 7 6 1 3","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","1199","86748","13566","1199","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","429221","418472","426921","4673","189215","426977","425243","4709","175648","431238","428006","432439","91459","431238","NA","Sternburg task","42","36608","48","yes","1024"
"87.7551020408","87.7551020408","762.081632653","762.081632653","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","48","48","48","0","0","48","48","0","0","48","48","48","0","48","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","36","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","1 5 3 2 8","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","734","86748","13566","734","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","436460","432500","434170","4673","189215","434214","425243","4709","175648","438477","435244","439212","91459","438476","NA","Sternburg task","43","37342","49","yes","1024"
"88","88","762.12","762.12","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","49","49","49","0","0","49","49","0","0","49","49","49","0","49","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","37","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","8 5 3 7 4 6","Kafkaesque Koffka","3.2.5","6","y","0","left","right","left","left","NA","764","86748","13566","764","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","443218","439265","440938","4673","189215","440984","425243","4709","175648","445221","442014","445986","91459","445221","NA","Sternburg task","44","38106","50","yes","1024"
"88.2352941176","88.2352941176","761.62745098","761.62745098","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","50","50","50","0","0","50","50","0","0","50","50","50","0","50","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","38","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","1 4 9 2 5","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","737","86748","13566","737","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","449975","446041","447697","4673","189215","447741","425243","4709","175648","451978","448771","452717","91459","451978","NA","Sternburg task","45","38843","51","yes","1024"
"88.4615384615","88.4615384615","772.673076923","772.673076923","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","51","51","51","0","0","51","51","0","0","51","51","51","0","51","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","39","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","7 4 2 6 3 5","Kafkaesque Koffka","3.2.5","6","y","0","left","right","left","left","NA","1336","86748","13566","1336","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","456697","452769","454417","4673","189215","454463","425243","4709","175648","458712","455493","460050","91459","458711","NA","Sternburg task","46","40179","52","yes","1024"
"88.679245283","88.679245283","766.113207547","766.113207547","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","52","52","52","0","0","52","52","0","0","52","52","52","0","52","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","40","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","1","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","425","86748","13566","425","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","7","464068","460108","461772","4673","189215","461823","425243","4709","175648","466084","462852","466511","91459","466084","NA","Sternburg task","47","40604","53","yes","1024"
"87.037037037","87.037037037","771.074074074","771.074074074","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","53","53","53","0","0","53","53","0","0","53","53","53","0","53","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","41","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","6 9 3 1","Kafkaesque Koffka","3.2.5","4","y","0","right","right","left","right","NA","1034","86748","13566","1034","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","470516","466581","468237","4673","189215","468288","425243","4709","175648","472520","469311","473555","91459","472519","NA","Sternburg task","47","41638","54","yes","1024"
"87.2727272727","87.2727272727","772.690909091","772.690909091","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","54","54","54","0","0","54","54","0","0","54","54","54","0","54","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","42","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","4 9 7 8 5 3","Kafkaesque Koffka","3.2.5","4","y","0","left","right","left","left","NA","860","86748","13566","860","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","477582","466581","475275","4673","189215","475326","473622","4709","175648","479586","476366","480447","91459","479585","NA","Sternburg task","48","42498","55","yes","1024"
"87.5","87.5","772.464285714","772.464285714","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","55","55","55","0","0","55","55","0","0","55","55","55","0","55","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","43","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","8 4 3 5","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","760","86748","13566","760","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","484471","480501","482160","4673","189215","482225","473622","4709","175648","486476","483256","487238","91459","486475","NA","Sternburg task","49","43258","56","yes","1024"
"87.7192982456","87.7192982456","777.719298246","777.719298246","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","56","56","56","0","0","56","56","0","0","56","56","56","0","56","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","44","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","2 7 5","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","1072","86748","13566","1072","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","491261","487292","488963","4673","189215","489014","473622","4709","175648","493266","490043","494342","91459","493265","NA","Sternburg task","50","44330","57","yes","1024"
"87.9310344828","87.9310344828","776.913793103","776.913793103","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","57","57","57","0","0","57","57","0","0","57","57","57","0","57","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","45","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","1 7 8 3 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","731","86748","13566","731","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","498367","494440","496084","4673","189215","496136","473622","4709","175648","500370","497163","501102","91459","500370","NA","Sternburg task","51","45061","58","yes","1024"
"88.1355932203","88.1355932203","776.661016949","776.661016949","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","58","58","58","0","0","58","58","0","0","58","58","58","0","58","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","46","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","8 7 3","Kafkaesque Koffka","3.2.5","1","y","0","left","right","left","left","NA","762","86748","13566","762","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","505107","501160","502809","4673","189215","502874","473622","4709","175648","507110","503903","507874","91459","507110","NA","Sternburg task","52","45823","59","yes","1024"
"86.6666666667","86.6666666667","781.55","781.55","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","59","59","59","0","0","59","59","0","0","59","59","59","0","59","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","47","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","1 4 9 3 2 5","Kafkaesque Koffka","3.2.5","3","y","0","right","right","left","right","NA","1070","86748","13566","1070","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","511878","507927","509582","4673","189215","509643","473622","4709","175648","513881","510674","514952","91459","513881","NA","Sternburg task","52","46893","60","yes","1024"
"86.8852459016","86.8852459016","781.885245902","781.885245902","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","60","60","60","0","0","60","60","0","0","60","60","60","0","60","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","48","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","8 6 3 4 7","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","802","86748","13566","802","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","518952","507927","516644","4673","189215","516719","514982","4709","175648","520955","517748","521759","91459","520955","NA","Sternburg task","53","47695","61","yes","1024"
"87.0967741935","87.0967741935","779.935483871","779.935483871","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","61","61","61","0","0","61","61","0","0","61","61","61","0","61","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","49","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","3 9 8 1 6 4","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","661","86748","13566","661","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","525791","521830","523471","4673","189215","523544","514982","4709","175648","527794","524575","528457","91459","527794","NA","Sternburg task","54","48356","62","yes","1024"
"87.3015873016","87.3015873016","780.111111111","780.111111111","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","62","62","62","0","0","62","62","0","0","62","62","62","0","62","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","50","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","8 2 1 4 5 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","791","86748","13566","791","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","532470","528520","530166","4673","189215","530227","514982","4709","175648","534473","531266","535265","91459","534473","NA","Sternburg task","55","49147","63","yes","1024"
"87.5","87.5","779.34375","779.34375","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","63","63","63","0","0","63","63","0","0","63","63","63","0","63","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","51","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","4","Kafkaesque Koffka","3.2.5","1","y","0","left","right","left","left","NA","731","86748","13566","731","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","4","539302","535326","536978","4673","189215","537054","514982","4709","175648","541306","538085","542039","91459","541305","NA","Sternburg task","56","49878","64","yes","1024"
"87.6923076923","87.6923076923","782.692307692","782.692307692","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","64","64","64","0","0","64","64","0","0","64","64","64","0","64","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","52","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","6 9 5","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","997","86748","13566","997","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","546109","542160","543808","4673","189215","543871","514982","4709","175648","548113","544904","549112","91459","548113","NA","Sternburg task","57","50875","65","yes","1024"
"86.3636363636","86.3636363636","784.106060606","784.106060606","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","65","65","65","0","0","65","65","0","0","65","65","65","0","65","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","6 1 2","Kafkaesque Koffka","3.2.5","3","y","0","right","right","left","right","NA","876","86748","13566","876","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","553104","549149","550794","4673","189215","550868","514982","4709","175648","555107","551900","555986","91459","555107","NA","Sternburg task","57","51751","66","yes","1024"
"85.0746268657","85.0746268657","785.179104478","785.179104478","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","66","66","66","0","0","66","66","0","0","66","66","66","0","66","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","9 3 1 2 5","Kafkaesque Koffka","3.2.5","4","y","0","right","right","left","right","NA","856","86748","13566","856","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","560035","549149","557715","4673","189215","557789","556044","4709","175648","562052","558819","562909","91459","562051","NA","Sternburg task","57","52607","67","yes","1024"
"85.2941176471","85.2941176471","784.867647059","784.867647059","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","67","67","67","0","0","67","67","0","0","67","67","67","0","67","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","1 4 3 6 5","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","764","86748","13566","764","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","566958","549149","564637","4673","189215","564713","563000","4709","175648","568963","565743","569729","91459","568963","NA","Sternburg task","58","53371","68","yes","1024"
"85.5072463768","85.5072463768","786.47826087","786.47826087","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","68","68","68","0","0","68","68","0","0","68","68","68","0","68","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","6 8","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","896","86748","13566","896","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","9","573740","569787","571441","4673","189215","571499","563000","4709","175648","575743","572535","576641","91459","575743","NA","Sternburg task","59","54267","69","yes","1024"
"84.2857142857","84.2857142857","792.457142857","792.457142857","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","69","69","69","0","0","69","69","0","0","69","69","69","0","69","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","5 7 8 2 3 8","Kafkaesque Koffka","3.2.5","5","y","0","right","right","left","right","NA","1205","86748","13566","1205","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","580672","576712","578363","4673","189215","578422","563000","4709","175648","582676","579455","583883","91459","582676","NA","Sternburg task","59","55472","70","yes","1024"
"84.5070422535","84.5070422535","791.605633803","791.605633803","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","70","70","70","0","0","70","70","0","0","70","70","70","0","70","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","6 7 5 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","732","86748","13566","732","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","587878","576712","585588","4673","189215","585645","583940","4709","175648","589881","586674","590615","91459","589881","NA","Sternburg task","60","56204","71","yes","1024"
"84.7222222222","84.7222222222","789.986111111","789.986111111","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","71","71","71","0","0","71","71","0","0","71","71","71","0","71","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","2 3 8 5 6 7","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","675","86748","13566","675","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","594751","590689","592399","4673","189215","592518","583940","4709","175648","596754","593547","597431","91459","596754","NA","Sternburg task","61","56879","72","yes","1024"
"84.9315068493","84.9315068493","788.849315068","788.849315068","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","72","72","72","0","0","72","72","0","0","72","72","72","0","72","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","60","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","4 2 6 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","707","86748","13566","707","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","601438","597486","599125","4673","189215","599190","583940","4709","175648","603454","600221","604163","91459","603454","NA","Sternburg task","62","57586","73","yes","1024"
"85.1351351351","85.1351351351","786.878378378","786.878378378","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","73","73","73","0","0","73","73","0","0","73","73","73","0","73","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","61","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","643","86748","13566","643","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","6","608193","604242","605898","4673","189215","605961","583940","4709","175648","610211","606989","610856","91459","610210","NA","Sternburg task","63","58229","74","yes","1024"
