condition,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_Stimulus,count_errorfeedback,count_experiment,count_faster,count_finish,count_fixation,count_instruction1,count_instruction2,count_instruction3,count_keyboard_response,count_logger,count_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction1,response_instruction2,response_instruction3,response_keyboard_response,response_time,response_time_finish,response_time_instruction1,response_time_instruction2,response_time_instruction3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_Stimulus,time_errorfeedback,time_experiment,time_faster,time_finish,time_fixation,time_instruction1,time_instruction2,time_instruction3,time_keyboard_response,time_logger,time_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
congruent,95.94594595,95.94594595,581.7432432,581.7432432,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,73,73,73,0,73,0,73,0,0,0,73,73,73,Sun Sep  9 20:22:07 2018,1500,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,73,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,NA,NA,h,577,NA,80026,NA,NA,577,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,NA,NA,216274,217483,213918,3911,NA,NA,217372,3921,NA,NA,217483,218062,217363,Flanker Task,71,43049,74,yes,1024
congruent,96,96,579.8666667,579.8666667,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,74,74,74,0,74,0,74,0,0,0,74,74,74,Sun Sep  9 20:22:07 2018,1500,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,74,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,NA,NA,h,441,NA,80026,NA,NA,441,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,NA,NA,218074,219285,213918,3911,NA,NA,219177,3921,NA,NA,219285,219728,219167,Flanker Task,72,43490,75,yes,1024
congruent,96.05263158,96.05263158,580.2236842,580.2236842,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,75,75,75,0,75,0,75,0,0,0,75,75,75,Sun Sep  9 20:22:07 2018,1500,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,75,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,NA,NA,h,607,NA,80026,NA,NA,607,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,NA,NA,219740,220949,213918,3911,NA,NA,220840,3921,NA,NA,220949,221558,220832,Flanker Task,73,44097,76,yes,1024
incongruent,96.1038961,96.1038961,582.7532468,582.7532468,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,76,76,76,0,76,0,76,0,0,0,76,76,76,Sun Sep  9 20:22:07 2018,1500,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,76,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,NA,NA,h,775,NA,80026,NA,NA,775,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,NA,NA,221573,222783,213918,3911,NA,NA,222674,3921,NA,NA,222784,223561,222666,Flanker Task,74,44872,77,yes,1024
Congruent,96.15384615,96.15384615,582.3076923,582.3076923,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,77,77,77,0,77,0,77,0,0,0,77,77,77,Sun Sep  9 20:22:07 2018,1500,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,77,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,NA,NA,s,548,NA,80026,NA,NA,548,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,NA,NA,223572,224791,213918,3911,NA,NA,224680,3921,NA,NA,224791,225341,224672,Flanker Task,75,45420,78,yes,1024
Congruent,96.20253165,96.20253165,582.443038,582.443038,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,78,78,78,0,78,0,78,0,0,0,78,78,78,Sun Sep  9 20:22:07 2018,1500,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,78,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,NA,NA,s,593,NA,80026,NA,NA,593,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,NA,NA,225353,226562,213918,3911,NA,NA,226450,3921,NA,NA,226562,227157,226441,Flanker Task,76,46013,79,yes,1024
Congruent,96.25,96.25,582.0125,582.0125,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,79,79,79,0,79,0,79,0,0,0,79,79,79,Sun Sep  9 20:22:07 2018,1500,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,NA,NA,s,548,NA,80026,NA,NA,548,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,NA,NA,227169,228379,213918,3911,NA,NA,228269,3921,NA,NA,228379,228929,228261,Flanker Task,77,46561,80,yes,1024
incongruent,96.2962963,96.2962963,583.9506173,583.9506173,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,80,80,80,0,80,0,80,0,0,0,80,80,80,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,739,NA,80026,22979,NA,739,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,228940,253151,213918,3911,NA,NA,253041,3921,229967,NA,253151,253892,253031,Flanker Task,78,47300,81,yes,1024
incongruent,96.34146341,96.34146341,583.2195122,583.2195122,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,81,81,81,0,81,0,81,0,0,0,81,81,81,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,524,NA,80026,22979,NA,524,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,254412,255621,213918,3911,253904,NA,255513,3921,229967,NA,255621,256147,255505,Flanker Task,79,47824,82,yes,1024
incongruent,96.38554217,96.38554217,582.5301205,582.5301205,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,82,82,82,0,82,0,82,0,0,0,82,82,82,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,526,NA,80026,22979,NA,526,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,256159,257368,213918,3911,253904,NA,257259,3921,229967,NA,257368,257895,257250,Flanker Task,80,48350,83,yes,1024
incongruent,96.42857143,96.42857143,580.0952381,580.0952381,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,83,83,83,0,83,0,83,0,0,0,83,83,83,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,378,NA,80026,22979,NA,378,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,257910,259120,213918,3911,253904,NA,259009,3921,229967,NA,259121,259500,259001,Flanker Task,81,48728,84,yes,1024
Congruent,95.29411765,95.29411765,577.0470588,577.0470588,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,84,84,84,0,84,0,84,0,0,0,84,84,84,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,321,NA,80026,22979,NA,321,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,259513,260725,213918,3911,253904,NA,260617,3921,229967,NA,260725,261047,260608,Flanker Task,81,49049,85,yes,1024
Congruent,95.34883721,95.34883721,575.1860465,575.1860465,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,85,85,85,0,85,0,85,0,0,0,85,85,85,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,417,NA,80026,22979,NA,417,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,261567,262778,261059,3911,253904,NA,262665,3921,229967,NA,262778,263197,262657,Flanker Task,82,49466,86,yes,1024
congruent,95.40229885,95.40229885,573.8505747,573.8505747,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,86,86,86,0,86,0,86,0,0,0,86,86,86,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,459,NA,80026,22979,NA,459,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,263208,264416,261059,3911,253904,NA,264306,3921,229967,NA,264417,264877,264298,Flanker Task,83,49925,87,yes,1024
Congruent,94.31818182,94.31818182,572.1590909,572.1590909,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,87,87,87,0,87,0,87,0,0,0,87,87,87,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,425,NA,80026,22979,NA,425,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,264889,266103,261059,3911,253904,NA,265994,3921,229967,NA,266103,266530,265985,Flanker Task,83,50350,88,yes,1024
incongruent,93.25842697,93.25842697,570.4831461,570.4831461,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,88,88,88,0,88,0,88,0,0,0,88,88,88,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,423,NA,80026,22979,NA,423,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,267050,268258,266542,3911,253904,NA,268150,3921,229967,NA,268258,268683,268141,Flanker Task,83,50773,89,yes,1024
incongruent,93.33333333,93.33333333,569.5444444,569.5444444,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,89,89,89,0,89,0,89,0,0,0,89,89,89,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,486,NA,80026,22979,NA,486,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,269203,270413,268695,3911,253904,NA,270303,3921,229967,NA,270413,270901,270293,Flanker Task,84,51259,90,yes,1024
Congruent,93.40659341,93.40659341,568.7362637,568.7362637,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,90,90,90,0,90,0,90,0,0,0,90,90,90,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,496,NA,80026,22979,NA,496,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,270913,272123,268695,3911,253904,NA,272010,3921,229967,NA,272124,272622,272002,Flanker Task,85,51755,91,yes,1024
incongruent,92.39130435,92.39130435,566.4565217,566.4565217,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,91,91,91,0,91,0,91,0,0,0,91,91,91,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,359,NA,80026,22979,NA,359,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,272633,273843,268695,3911,253904,NA,273733,3921,229967,NA,273844,274205,273724,Flanker Task,85,52114,92,yes,1024
Congruent,92.47311828,92.47311828,563.6021505,563.6021505,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,92,92,92,0,92,0,92,0,0,0,92,92,92,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,301,NA,80026,22979,NA,301,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,274725,275929,274217,3911,253904,NA,275821,3921,229967,NA,275929,276232,275813,Flanker Task,86,52415,93,yes,1024
congruent,91.4893617,91.4893617,560.5851064,560.5851064,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,93,93,93,0,93,0,93,0,0,0,93,93,93,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,280,NA,80026,22979,NA,280,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,276243,277451,274217,3911,253904,NA,277343,3921,229967,NA,277451,277733,277335,Flanker Task,86,52695,94,yes,1024
incongruent,91.57894737,91.57894737,559.0105263,559.0105263,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,94,94,94,0,94,0,94,0,0,0,94,94,94,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,411,NA,80026,22979,NA,411,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,278252,279464,277744,3911,253904,NA,279353,3921,229967,NA,279464,279877,279345,Flanker Task,87,53106,95,yes,1024
incongruent,91.66666667,91.66666667,558.4479167,558.4479167,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,95,95,95,0,95,0,95,0,0,0,95,95,95,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,505,NA,80026,22979,NA,505,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,279889,281106,277744,3911,253904,NA,280996,3921,229967,NA,281106,281613,280988,Flanker Task,88,53611,96,yes,1024
congruent,91.75257732,91.75257732,556.9587629,556.9587629,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,96,96,96,0,96,0,96,0,0,0,96,96,96,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,414,NA,80026,22979,NA,414,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,281625,282838,277744,3911,253904,NA,282726,3921,229967,NA,282838,283254,282718,Flanker Task,89,54025,97,yes,1024
congruent,91.83673469,91.83673469,556.3877551,556.3877551,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,97,97,97,0,97,0,97,0,0,0,97,97,97,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,501,NA,80026,22979,NA,501,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,283265,284472,277744,3911,253904,NA,284364,3921,229967,NA,284472,284975,284356,Flanker Task,90,54526,98,yes,1024
incongruent,91.91919192,91.91919192,556.0606061,556.0606061,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,98,98,98,0,98,0,98,0,0,0,98,98,98,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,524,NA,80026,22979,NA,524,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,284987,286197,277744,3911,253904,NA,286085,3921,229967,NA,286198,286724,286075,Flanker Task,91,55050,99,yes,1024
incongruent,92,92,555.5,555.5,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,99,99,99,0,99,0,99,0,0,0,99,99,99,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,500,NA,80026,22979,NA,500,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,286735,287944,277744,3911,253904,NA,287836,3921,229967,NA,287945,288447,287828,Flanker Task,92,55550,100,yes,1024
congruent,92.07920792,92.07920792,555.0792079,555.0792079,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,100,100,100,0,100,0,100,0,0,0,100,100,100,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,513,NA,80026,22979,NA,513,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,288459,289666,277744,3911,253904,NA,289558,3921,229967,NA,289667,290182,289549,Flanker Task,93,56063,101,yes,1024
Congruent,91.17647059,91.17647059,553.6764706,553.6764706,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,101,101,101,0,101,0,101,0,0,0,101,101,101,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,412,NA,80026,22979,NA,412,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,290193,291403,277744,3911,253904,NA,291295,3921,229967,NA,291403,291817,291286,Flanker Task,93,56475,102,yes,1024
congruent,91.26213592,91.26213592,552.3106796,552.3106796,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,102,102,102,0,102,0,102,0,0,0,102,102,102,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,413,NA,80026,22979,NA,413,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,292336,293547,291828,3911,253904,NA,293433,3921,229967,NA,293548,293963,293425,Flanker Task,94,56888,103,yes,1024
incongruent,90.38461538,90.38461538,551.4519231,551.4519231,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,103,103,103,0,103,0,103,0,0,0,103,103,103,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,463,NA,80026,22979,NA,463,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,293975,295179,291828,3911,253904,NA,295071,3921,229967,NA,295180,295645,295063,Flanker Task,94,57351,104,yes,1024
congruent,90.47619048,90.47619048,550.4761905,550.4761905,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,104,104,104,0,104,0,104,0,0,0,104,104,104,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,449,NA,80026,22979,NA,449,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,296165,297374,295657,3911,253904,NA,297261,3921,229967,NA,297374,297825,297252,Flanker Task,95,57800,105,yes,1024
incongruent,90.56603774,90.56603774,549.8490566,549.8490566,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,105,105,105,0,105,0,105,0,0,0,105,105,105,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,25,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,484,NA,80026,22979,NA,484,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,297837,299047,295657,3911,253904,NA,298938,3921,229967,NA,299047,299533,298931,Flanker Task,96,58284,106,yes,1024
incongruent,90.65420561,90.65420561,548.8785047,548.8785047,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,106,106,106,0,106,0,106,0,0,0,106,106,106,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,26,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,446,NA,80026,22979,NA,446,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,299545,300755,295657,3911,253904,NA,300645,3921,229967,NA,300755,301203,300636,Flanker Task,97,58730,107,yes,1024
incongruent,90.74074074,90.74074074,548.5555556,548.5555556,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,107,107,107,0,107,0,107,0,0,0,107,107,107,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,27,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,514,NA,80026,22979,NA,514,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,301215,302421,295657,3911,253904,NA,302312,3921,229967,NA,302421,302937,302304,Flanker Task,98,59244,108,yes,1024
incongruent,90.82568807,90.82568807,548.1559633,548.1559633,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,108,108,108,0,108,0,108,0,0,0,108,108,108,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,28,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,505,NA,80026,22979,NA,505,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,302949,304157,295657,3911,253904,NA,304045,3921,229967,NA,304157,304664,304037,Flanker Task,99,59749,109,yes,1024
incongruent,90,90,545.8,545.8,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,109,109,109,0,109,0,109,0,0,0,109,109,109,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,29,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,289,NA,80026,22979,NA,289,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,304676,305883,295657,3911,253904,NA,305775,3921,229967,NA,305883,306174,305765,Flanker Task,99,60038,110,yes,1024
