"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Stimulus","count_errorfeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_sequence","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Stimulus","time_errorfeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"93.5483870968","93.5483870968","463.911290323","463.911290323","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","123","123","123","0","123","0","123","0","0","0","123","123","123","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","43","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","s","NA","s","482","NA","31506","137889","NA","482","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","309892","NA","381277","382476","366028","2410","NA","NA","382367","2422","172000","NA","382476","382960","382359","Flanker Task-AHC","116","57525","124","yes","1024"
"93.6","93.6","463.136","463.136","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","124","124","124","0","124","0","124","0","0","0","124","124","124","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","44","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","367","NA","31506","137889","NA","367","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","309892","NA","382971","384167","366028","2410","NA","NA","384058","2422","172000","NA","384167","384538","384051","Flanker Task-AHC","117","57892","125","yes","1024"
"93.6507936508","93.6507936508","462.698412698","462.698412698","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","125","125","125","0","125","0","125","0","0","0","125","125","125","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","45","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","408","NA","31506","137889","NA","408","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","309892","NA","384552","385750","366028","2410","NA","NA","385641","2422","172000","NA","385750","386161","385633","Flanker Task-AHC","118","58300","126","yes","1024"
"93.7007874016","93.7007874016","462.488188976","462.488188976","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","126","126","126","0","126","0","126","0","0","0","126","126","126","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","46","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","s","NA","s","436","NA","31506","137889","NA","436","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33938","309892","NA","386172","387370","366028","2410","NA","NA","387260","2422","172000","NA","387370","387808","387253","Flanker Task-AHC","119","58736","127","yes","1024"
"93.75","93.75","461.984375","461.984375","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","127","127","127","0","127","0","127","0","0","0","127","127","127","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","47","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","398","NA","31506","137889","NA","398","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","309892","NA","387820","389016","366028","2410","NA","NA","388907","2422","172000","NA","389016","389418","388900","Flanker Task-AHC","120","59134","128","yes","1024"
"93.7984496124","93.7984496124","462.627906977","462.627906977","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","128","128","128","0","128","0","128","0","0","0","128","128","128","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","48","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","s","NA","s","545","NA","31506","137889","NA","545","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33938","309892","NA","389428","390629","366028","2410","NA","NA","390521","2422","172000","NA","390629","391178","390513","Flanker Task-AHC","121","59679","129","yes","1024"
"93.8461538462","93.8461538462","462.084615385","462.084615385","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","129","129","129","0","129","0","129","0","0","0","129","129","129","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","49","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","392","NA","31506","137889","NA","392","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","309892","NA","391188","392389","366028","2410","NA","NA","392280","2422","172000","NA","392389","392785","392272","Flanker Task-AHC","122","60071","130","yes","1024"
"93.893129771","93.893129771","463.458015267","463.458015267","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","130","130","130","0","130","0","130","0","0","0","130","130","130","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","50","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","642","NA","31506","137889","NA","642","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","309892","NA","392796","393994","366028","2410","NA","NA","393885","2422","172000","NA","393995","394641","393878","Flanker Task-AHC","123","60713","131","yes","1024"
"93.1818181818","93.1818181818","463.742424242","463.742424242","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","131","131","131","0","131","0","131","0","0","0","131","131","131","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","51","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","501","NA","31506","137889","NA","501","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","309892","NA","395161","396360","366028","2410","394653","NA","396251","2422","172000","NA","396360","396865","396243","Flanker Task-AHC","123","61214","132","yes","1024"
"93.2330827068","93.2330827068","464.015037594","464.015037594","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","132","132","132","0","132","0","132","0","0","0","132","132","132","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","52","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","s","NA","s","500","NA","31506","137889","NA","500","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","309892","NA","397386","398584","396876","2410","394653","NA","398475","2422","172000","NA","398584","399088","398467","Flanker Task-AHC","124","61714","133","yes","1024"
"93.2835820896","93.2835820896","463.507462687","463.507462687","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","133","133","133","0","133","0","133","0","0","0","133","133","133","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","53","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","s","NA","s","396","NA","31506","137889","NA","396","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","309892","NA","399099","400297","396876","2410","394653","NA","400188","2422","172000","NA","400297","400696","400180","Flanker Task-AHC","125","62110","134","yes","1024"
"93.3333333333","93.3333333333","463.644444444","463.644444444","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","134","134","134","0","134","0","134","0","0","0","134","134","134","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","54","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","482","NA","31506","137889","NA","482","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","309892","NA","400709","401907","396876","2410","394653","NA","401798","2422","172000","NA","401907","402392","401789","Flanker Task-AHC","126","62592","135","yes","1024"
"93.3823529412","93.3823529412","464.367647059","464.367647059","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","135","135","135","0","135","0","135","0","0","0","135","135","135","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","55","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","s","NA","s","562","NA","31506","137889","NA","562","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","309892","NA","402403","403602","396876","2410","394653","NA","403493","2422","172000","NA","403603","404169","403486","Flanker Task-AHC","127","63154","136","yes","1024"
"93.4306569343","93.4306569343","464.313868613","464.313868613","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","136","136","136","0","136","0","136","0","0","0","136","136","136","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","56","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","457","NA","31506","137889","NA","457","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","309892","NA","404180","405380","396876","2410","394653","NA","405271","2422","172000","NA","405380","405840","405263","Flanker Task-AHC","128","63611","137","yes","1024"
"93.4782608696","93.4782608696","464.565217391","464.565217391","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","137","137","137","0","137","0","137","0","0","0","137","137","137","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","57","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","499","NA","31506","137889","NA","499","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","309892","NA","405851","407050","396876","2410","394653","NA","406941","2422","172000","NA","407050","407552","406933","Flanker Task-AHC","129","64110","138","yes","1024"
"93.5251798561","93.5251798561","464.057553957","464.057553957","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","138","138","138","0","138","0","138","0","0","0","138","138","138","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","58","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","s","NA","s","394","NA","31506","137889","NA","394","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33938","309892","NA","407565","408763","396876","2410","394653","NA","408654","2422","172000","NA","408763","409161","408647","Flanker Task-AHC","130","64504","139","yes","1024"
"93.5714285714","93.5714285714","463.585714286","463.585714286","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","139","139","139","0","139","0","139","0","0","0","139","139","139","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","59","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","s","NA","s","398","NA","31506","137889","NA","398","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33938","309892","NA","409172","410374","396876","2410","394653","NA","410264","2422","172000","NA","410375","410776","410256","Flanker Task-AHC","131","64902","140","yes","1024"
"93.6170212766","93.6170212766","463.035460993","463.035460993","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","140","140","140","0","140","0","140","0","0","0","140","140","140","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","60","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","s","NA","s","386","NA","31506","137889","NA","386","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33938","309892","NA","410789","411987","396876","2410","394653","NA","411878","2422","172000","NA","411987","412376","411870","Flanker Task-AHC","132","65288","141","yes","1024"
"93.661971831","93.661971831","462.478873239","462.478873239","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","141","141","141","0","141","0","141","0","0","0","141","141","141","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","61","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","384","NA","31506","137889","NA","384","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","309892","NA","412387","413589","396876","2410","394653","NA","413480","2422","172000","NA","413589","413976","413472","Flanker Task-AHC","133","65672","142","yes","1024"
"93.7062937063","93.7062937063","462.293706294","462.293706294","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","142","142","142","0","142","0","142","0","0","0","142","142","142","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","62","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","436","NA","31506","137889","NA","436","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","309892","NA","413988","415183","396876","2410","394653","NA","415074","2422","172000","NA","415184","415624","415067","Flanker Task-AHC","134","66108","143","yes","1024"
"93.75","93.75","461.548611111","461.548611111","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","143","143","143","0","143","0","143","0","0","0","143","143","143","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","63","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","355","NA","31506","137889","NA","355","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","309892","NA","415636","416833","396876","2410","394653","NA","416724","2422","172000","NA","416833","417192","416716","Flanker Task-AHC","135","66463","144","yes","1024"
"93.7931034483","93.7931034483","461.234482759","461.234482759","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","144","144","144","0","144","0","144","0","0","0","144","144","144","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","64","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","s","NA","s","416","NA","31506","137889","NA","416","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","309892","NA","417204","418405","396876","2410","394653","NA","418295","2422","172000","NA","418405","418824","418287","Flanker Task-AHC","136","66879","145","yes","1024"
"93.8356164384","93.8356164384","460.698630137","460.698630137","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","145","145","145","0","145","0","145","0","0","0","145","145","145","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","65","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","383","NA","31506","137889","NA","383","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","309892","NA","418836","420036","396876","2410","394653","NA","419927","2422","172000","NA","420037","420423","419919","Flanker Task-AHC","137","67262","146","yes","1024"
"93.8775510204","93.8775510204","460.530612245","460.530612245","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","146","146","146","0","146","0","146","0","0","0","146","146","146","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","66","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","s","NA","s","436","NA","31506","137889","NA","436","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33938","309892","NA","420434","421631","396876","2410","394653","NA","421522","2422","172000","NA","421631","422071","421513","Flanker Task-AHC","138","67698","147","yes","1024"
"93.2432432432","93.2432432432","460.283783784","460.283783784","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","147","147","147","0","147","0","147","0","0","0","147","147","147","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","67","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","424","NA","31506","137889","NA","424","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","309892","NA","422083","423284","396876","2410","394653","NA","423174","2422","172000","NA","423284","423712","423166","Flanker Task-AHC","138","68122","148","yes","1024"
"93.288590604","93.288590604","460.77852349","460.77852349","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","148","148","148","0","148","0","148","0","0","0","148","148","148","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","68","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","534","NA","31506","137889","NA","534","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","309892","NA","424233","425430","423724","2410","394653","NA","425321","2422","172000","NA","425430","425967","425313","Flanker Task-AHC","139","68656","149","yes","1024"
"93.3333333333","93.3333333333","460.373333333","460.373333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","149","149","149","0","149","0","149","0","0","0","149","149","149","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","69","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","400","NA","31506","137889","NA","400","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","309892","NA","425980","427180","423724","2410","394653","NA","427070","2422","172000","NA","427180","427583","427062","Flanker Task-AHC","140","69056","150","yes","1024"
"93.3774834437","93.3774834437","460.456953642","460.456953642","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","150","150","150","0","150","0","150","0","0","0","150","150","150","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","70","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","s","NA","s","473","NA","31506","137889","NA","473","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33938","309892","NA","427594","428795","423724","2410","394653","NA","428686","2422","172000","NA","428795","429272","428679","Flanker Task-AHC","141","69529","151","yes","1024"
"92.7631578947","92.7631578947","459.914473684","459.914473684","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","151","151","151","0","151","0","151","0","0","0","151","151","151","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","71","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","378","NA","31506","137889","NA","378","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","309892","NA","429283","430482","423724","2410","394653","NA","430373","2422","172000","NA","430482","430863","430365","Flanker Task-AHC","141","69907","152","yes","1024"
"92.8104575163","92.8104575163","459.666666667","459.666666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","152","152","152","0","152","0","152","0","0","0","152","152","152","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","72","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","s","NA","s","422","NA","31506","137889","NA","422","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33938","309892","NA","431384","432581","430875","2410","394653","NA","432473","2422","172000","NA","432581","433005","432465","Flanker Task-AHC","142","70329","153","yes","1024"
"92.8571428571","92.8571428571","460.298701299","460.298701299","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","153","153","153","0","153","0","153","0","0","0","153","153","153","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","73","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","557","NA","31506","137889","NA","557","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","309892","NA","433017","434215","430875","2410","394653","NA","434105","2422","172000","NA","434215","434774","434098","Flanker Task-AHC","143","70886","154","yes","1024"
"92.9032258065","92.9032258065","460.316129032","460.316129032","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","154","154","154","0","154","0","154","0","0","0","154","154","154","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","74","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","s","s","NA","s","463","NA","31506","137889","NA","463","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33938","309892","NA","434786","435987","430875","2410","394653","NA","435878","2422","172000","NA","435988","436456","435870","Flanker Task-AHC","144","71349","155","yes","1024"
"92.9487179487","92.9487179487","460.224358974","460.224358974","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","155","155","155","0","155","0","155","0","0","0","155","155","155","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","75","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","446","NA","31506","137889","NA","446","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","309892","NA","436467","437668","430875","2410","394653","NA","437559","2422","172000","NA","437668","438118","437551","Flanker Task-AHC","145","71795","156","yes","1024"
"92.9936305732","92.9936305732","459.847133758","459.847133758","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","156","156","156","0","156","0","156","0","0","0","156","156","156","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","76","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","401","NA","31506","137889","NA","401","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33938","309892","NA","438130","439330","430875","2410","394653","NA","439221","2422","172000","NA","439330","439734","439213","Flanker Task-AHC","146","72196","157","yes","1024"
"93.0379746835","93.0379746835","459.284810127","459.284810127","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","157","157","157","0","157","0","157","0","0","0","157","157","157","Sat Sep  8 22:40:04 2018","600","The main experiment item","yes","FlankerTaskAHC.osexp","/Users/abigailchristie/Desktop/Faulkenberry","no","mono","no","18","no","white","no","yes","768","legacy","77","79","/Users/abigailchristie/Desktop/Faulkenberry/AHC03.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","s","s","NA","h","371","NA","31506","137889","NA","371","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33938","309892","NA","439745","440944","430875","2410","394653","NA","440836","2422","172000","NA","440944","441319","440828","Flanker Task-AHC","147","72567","158","yes","1024"
