"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Instructions3","count_error_feedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions3","response_finish","response_instructions1","response_instructions2","response_keyboard_response","response_time","response_time_Instructions3","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Instructions3","time_error_feedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"95.9677419355","95.9677419355","475.766129032","475.766129032","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","123","0","123","0","123","0","123","0","0","123","123","123","123","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","43","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","462","NA","NA","129199","8567","462","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","NA","347100","NA","335057","3552","277094","NA","348167","3559","267682","348269","348732","348165","348268","Flanker task","119","58995","124","yes","1024"
"96","96","476.28","476.28","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","124","0","124","0","124","0","124","0","0","124","124","124","124","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","44","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","540","NA","NA","129199","8567","540","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","276250","NA","348743","NA","335057","3552","277094","NA","349808","3559","267682","349909","350450","349805","349909","Flanker task","120","59535","125","yes","1024"
"96.0317460317","96.0317460317","476.246031746","476.246031746","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","125","0","125","0","125","0","125","0","0","125","125","125","125","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","45","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","472","NA","NA","129199","8567","472","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","276250","NA","350462","NA","335057","3552","277094","NA","351527","3559","267682","351629","352103","351524","351629","Flanker task","121","60007","126","yes","1024"
"96.062992126","96.062992126","475.913385827","475.913385827","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","126","0","126","0","126","0","126","0","0","126","126","126","126","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","46","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","434","NA","NA","129199","8567","434","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","NA","352114","NA","335057","3552","277094","NA","353179","3559","267682","353281","353716","353176","353280","Flanker task","122","60441","127","yes","1024"
"96.09375","96.09375","476.6484375","476.6484375","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","127","0","127","0","127","0","127","0","0","127","127","127","127","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","47","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","570","NA","NA","129199","8567","570","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","276250","NA","353727","NA","335057","3552","277094","NA","354799","3559","267682","354901","355473","354797","354901","Flanker task","123","61011","128","yes","1024"
"96.1240310078","96.1240310078","476.550387597","476.550387597","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","128","0","128","0","128","0","128","0","0","128","128","128","128","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","48","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","464","NA","NA","129199","8567","464","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","NA","355484","NA","335057","3552","277094","NA","356570","3559","267682","356672","357137","356567","356672","Flanker task","124","61475","129","yes","1024"
"95.3846153846","95.3846153846","476.215384615","476.215384615","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","h","0","0","0","129","0","129","0","129","0","129","0","0","129","129","129","129","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","49","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","433","NA","NA","129199","8567","433","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","276250","NA","357149","NA","335057","3552","277094","NA","358215","3559","267682","358317","358751","358212","358317","Flanker task","124","61908","130","yes","1024"
"95.4198473282","95.4198473282","476.038167939","476.038167939","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","130","0","130","0","130","0","130","0","0","130","130","130","130","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","50","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","453","NA","NA","129199","8567","453","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","NA","359265","NA","358763","3552","277094","NA","360329","3559","267682","360431","360885","360326","360431","Flanker task","125","62361","131","yes","1024"
"95.4545454545","95.4545454545","475.590909091","475.590909091","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","131","0","131","0","131","0","131","0","0","131","131","131","131","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","51","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","417","NA","NA","129199","8567","417","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","276250","NA","360897","NA","358763","3552","277094","NA","361962","3559","267682","362064","362482","361959","362064","Flanker task","126","62778","132","yes","1024"
"95.4887218045","95.4887218045","475.54887218","475.54887218","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","132","0","132","0","132","0","132","0","0","132","132","132","132","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","52","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","470","NA","NA","129199","8567","470","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","276250","NA","362492","NA","358763","3552","277094","NA","363557","3559","267682","363659","364130","363554","363659","Flanker task","127","63248","133","yes","1024"
"95.5223880597","95.5223880597","475.656716418","475.656716418","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","133","0","133","0","133","0","133","0","0","133","133","133","133","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","53","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","490","NA","NA","129199","8567","490","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","276250","NA","364141","NA","358763","3552","277094","NA","365206","3559","267682","365308","365799","365203","365308","Flanker task","128","63738","134","yes","1024"
"95.5555555556","95.5555555556","475.748148148","475.748148148","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","134","0","134","0","134","0","134","0","0","134","134","134","134","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","54","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","488","NA","NA","129199","8567","488","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","276250","NA","365810","NA","358763","3552","277094","NA","366876","3559","267682","366978","367468","366873","366978","Flanker task","129","64226","135","yes","1024"
"95.5882352941","95.5882352941","476.117647059","476.117647059","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","135","0","135","0","135","0","135","0","0","135","135","135","135","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","55","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","526","NA","NA","129199","8567","526","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","NA","367479","NA","358763","3552","277094","NA","368551","3559","267682","368653","369181","368548","368653","Flanker task","130","64752","136","yes","1024"
"95.6204379562","95.6204379562","475.934306569","475.934306569","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","136","0","136","0","136","0","136","0","0","136","136","136","136","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","56","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","451","NA","NA","129199","8567","451","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","NA","369191","NA","358763","3552","277094","NA","370256","3559","267682","370358","370810","370254","370358","Flanker task","131","65203","137","yes","1024"
"95.652173913","95.652173913","475.876811594","475.876811594","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","137","0","137","0","137","0","137","0","0","137","137","137","137","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","57","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","468","NA","NA","129199","8567","468","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","NA","370821","NA","358763","3552","277094","NA","371886","3559","267682","371987","372456","371883","371987","Flanker task","132","65671","138","yes","1024"
"95.6834532374","95.6834532374","475.820143885","475.820143885","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","138","0","138","0","138","0","138","0","0","138","138","138","138","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","58","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","468","NA","NA","129199","8567","468","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","NA","372467","NA","358763","3552","277094","NA","373532","3559","267682","373633","374103","373529","373633","Flanker task","133","66139","139","yes","1024"
"95.7142857143","95.7142857143","475.685714286","475.685714286","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","139","0","139","0","139","0","139","0","0","139","139","139","139","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","59","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","457","NA","NA","129199","8567","457","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","276250","NA","374108","NA","358763","3552","277094","NA","375180","3559","267682","375281","375739","375177","375281","Flanker task","134","66596","140","yes","1024"
"95.7446808511","95.7446808511","476.042553191","476.042553191","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","140","0","140","0","140","0","140","0","0","140","140","140","140","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","60","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","526","NA","NA","129199","8567","526","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","NA","375750","NA","358763","3552","277094","NA","376816","3559","267682","376918","377446","376813","376918","Flanker task","135","67122","141","yes","1024"
"95.7746478873","95.7746478873","475.830985915","475.830985915","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","141","0","141","0","141","0","141","0","0","141","141","141","141","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","61","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","446","NA","NA","129199","8567","446","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","NA","377457","NA","358763","3552","277094","NA","378521","3559","267682","378623","379070","378518","378623","Flanker task","136","67568","142","yes","1024"
"95.8041958042","95.8041958042","475.853146853","475.853146853","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","142","0","142","0","142","0","142","0","0","142","142","142","142","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","62","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","479","NA","NA","129199","8567","479","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","NA","379081","NA","358763","3552","277094","NA","380146","3559","267682","380248","380729","380143","380247","Flanker task","137","68047","143","yes","1024"
"95.8333333333","95.8333333333","475.770833333","475.770833333","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","143","0","143","0","143","0","143","0","0","143","143","143","143","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","63","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","464","NA","NA","129199","8567","464","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","NA","380740","NA","358763","3552","277094","NA","381807","3559","267682","381909","382374","381805","381909","Flanker task","138","68511","144","yes","1024"
"95.8620689655","95.8620689655","476.44137931","476.44137931","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","144","0","144","0","144","0","144","0","0","144","144","144","144","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","64","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","573","NA","NA","129199","8567","573","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","276250","NA","382385","NA","358763","3552","277094","NA","383450","3559","267682","383552","384126","383447","383551","Flanker task","139","69084","145","yes","1024"
"95.8904109589","95.8904109589","476.239726027","476.239726027","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","145","0","145","0","145","0","145","0","0","145","145","145","145","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","65","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","447","NA","NA","129199","8567","447","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","NA","384137","NA","358763","3552","277094","NA","385202","3559","267682","385304","385753","385199","385304","Flanker task","140","69531","146","yes","1024"
"95.9183673469","95.9183673469","476","476","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","146","0","146","0","146","0","146","0","0","146","146","146","146","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","66","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","441","NA","NA","129199","8567","441","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","NA","385764","NA","358763","3552","277094","NA","386830","3559","267682","386931","387373","386828","386931","Flanker task","141","69972","147","yes","1024"
"95.9459459459","95.9459459459","476.060810811","476.060810811","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","147","0","147","0","147","0","147","0","0","147","147","147","147","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","67","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","485","NA","NA","129199","8567","485","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","276250","NA","387386","NA","358763","3552","277094","NA","388454","3559","267682","388556","389042","388451","388556","Flanker task","142","70457","148","yes","1024"
"95.9731543624","95.9731543624","476.483221477","476.483221477","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","148","0","148","0","148","0","148","0","0","148","148","148","148","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","68","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","539","NA","NA","129199","8567","539","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","276250","NA","389053","NA","358763","3552","277094","NA","390118","3559","267682","390219","390760","390115","390219","Flanker task","143","70996","149","yes","1024"
"96","96","476.82","476.82","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","149","0","149","0","149","0","149","0","0","149","149","149","149","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","69","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","527","NA","NA","129199","8567","527","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","276250","NA","390771","NA","358763","3552","277094","NA","391836","3559","267682","391938","392467","391834","391937","Flanker task","144","71523","150","yes","1024"
"96.0264900662","96.0264900662","476.920529801","476.920529801","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","150","0","150","0","150","0","150","0","0","150","150","150","150","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","70","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","492","NA","NA","129199","8567","492","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","NA","392478","NA","358763","3552","277094","NA","393545","3559","267682","393647","394140","393542","393647","Flanker task","145","72015","151","yes","1024"
"96.0526315789","96.0526315789","477.282894737","477.282894737","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","151","0","151","0","151","0","151","0","0","151","151","151","151","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","71","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","532","NA","NA","129199","8567","532","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","276250","NA","394151","NA","358763","3552","277094","NA","395215","3559","267682","395317","395851","395212","395317","Flanker task","146","72547","152","yes","1024"
"96.0784313725","96.0784313725","477.104575163","477.104575163","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","152","0","152","0","152","0","152","0","0","152","152","152","152","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","72","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","450","NA","NA","129199","8567","450","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","NA","395862","NA","358763","3552","277094","NA","396927","3559","267682","397028","397480","396924","397028","Flanker task","147","72997","153","yes","1024"
"96.1038961039","96.1038961039","477.168831169","477.168831169","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","153","0","153","0","153","0","153","0","0","153","153","153","153","09/05/18 16:09:00","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","73","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","487","NA","NA","129199","8567","487","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","NA","397491","NA","358763","3552","277094","NA","398556","3559","267682","398658","399147","398554","398658","Flanker task","148","73484","154","yes","1024"
