"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_ISI","count_blcok1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_new_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_blcok1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ISI","time_blcok1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_new_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"95.2380952381","95.2380952381","532.083333333","532.083333333","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","83","0","0","0","83","0","83","0","83","0","0","0","83","83","83","83","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","3","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","358","NA","30031","97186","NA","358","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","279809","34814","274663","NA","131097","4777","275896","NA","280924","4781","177473","NA","281027","281389","280919","281027","Flanker","80","44695","84","yes","1024"
"95.2941176471","95.2941176471","531.105882353","531.105882353","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","84","0","0","0","84","0","84","0","84","0","0","0","84","84","84","84","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","4","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","449","NA","30031","97186","NA","449","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","281401","34814","274663","NA","131097","4777","275896","NA","282502","4781","177473","NA","282605","283058","282496","282605","Flanker","81","45144","85","yes","1024"
"94.1860465116","94.1860465116","529.686046512","529.686046512","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","85","0","0","0","85","0","85","0","85","0","0","0","85","85","85","85","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","5","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","409","NA","30031","97186","NA","409","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","283070","34814","274663","NA","131097","4777","275896","NA","284167","4781","177473","NA","284272","284684","284163","284271","Flanker","81","45553","86","yes","1024"
"94.2528735632","94.2528735632","528.356321839","528.356321839","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","86","0","0","0","86","0","86","0","86","0","0","0","86","86","86","86","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","6","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","414","NA","30031","97186","NA","414","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","285201","34814","274663","NA","284697","4777","275896","NA","286299","4781","177473","NA","286402","286819","286295","286402","Flanker","82","45967","87","yes","1024"
"94.3181818182","94.3181818182","526.840909091","526.840909091","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","87","0","0","0","87","0","87","0","87","0","0","0","87","87","87","87","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","7","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","395","NA","30031","97186","NA","395","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","286830","34814","274663","NA","284697","4777","275896","NA","287931","4781","177473","NA","288035","288434","287927","288035","Flanker","83","46362","88","yes","1024"
"93.2584269663","93.2584269663","525.460674157","525.460674157","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","88","0","0","0","88","0","88","0","88","0","0","0","88","88","88","88","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","8","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","404","NA","30031","97186","NA","404","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","288447","34814","274663","NA","284697","4777","275896","NA","289559","4781","177473","NA","289662","290070","289555","289662","Flanker","83","46766","89","yes","1024"
"92.2222222222","92.2222222222","524.288888889","524.288888889","black","no","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","89","0","0","0","89","0","89","0","89","0","0","0","89","89","89","89","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","9","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","420","NA","30031","97186","NA","420","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","290584","34814","274663","NA","290081","4777","275896","NA","291686","4781","177473","NA","291790","292214","291682","291790","Flanker","83","47186","90","yes","1024"
"92.3076923077","92.3076923077","524.142857143","524.142857143","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","90","0","0","0","90","0","90","0","90","0","0","0","90","90","90","90","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","10","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","511","NA","30031","97186","NA","511","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","292729","34814","274663","NA","292226","4777","275896","NA","293826","4781","177473","NA","293930","294445","293823","293930","Flanker","84","47697","91","yes","1024"
"92.3913043478","92.3913043478","524.336956522","524.336956522","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","91","0","0","0","91","0","91","0","91","0","0","0","91","91","91","91","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","11","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","542","NA","30031","97186","NA","542","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","294456","34814","274663","NA","292226","4777","275896","NA","295566","4781","177473","NA","295670","296216","295562","295670","Flanker","85","48239","92","yes","1024"
"92.4731182796","92.4731182796","524.602150538","524.602150538","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","92","0","0","0","92","0","92","0","92","0","0","0","92","92","92","92","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","12","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","549","NA","30031","97186","NA","549","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","296229","34814","274663","NA","292226","4777","275896","NA","297330","4781","177473","NA","297434","297987","297326","297434","Flanker","86","48788","93","yes","1024"
"92.5531914894","92.5531914894","524.542553191","524.542553191","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","93","0","0","0","93","0","93","0","93","0","0","0","93","93","93","93","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","13","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","519","NA","30031","97186","NA","519","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","297998","34814","274663","NA","292226","4777","275896","NA","299100","4781","177473","NA","299207","299730","299096","299207","Flanker","87","49307","94","yes","1024"
"92.6315789474","92.6315789474","524.178947368","524.178947368","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","94","0","0","0","94","0","94","0","94","0","0","0","94","94","94","94","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","14","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","490","NA","30031","97186","NA","490","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","299742","34814","274663","NA","292226","4777","275896","NA","300849","4781","177473","NA","300953","301447","300845","300952","Flanker","88","49797","95","yes","1024"
"92.7083333333","92.7083333333","523.520833333","523.520833333","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","95","0","0","0","95","0","95","0","95","0","0","0","95","95","95","95","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","15","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","461","NA","30031","97186","NA","461","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","301459","34814","274663","NA","292226","4777","275896","NA","302567","4781","177473","NA","302670","303134","302563","302670","Flanker","89","50258","96","yes","1024"
"92.7835051546","92.7835051546","524.051546392","524.051546392","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","96","0","0","0","96","0","96","0","96","0","0","0","96","96","96","96","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","16","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","575","NA","30031","97186","NA","575","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","303147","34814","274663","NA","292226","4777","275896","NA","304245","4781","177473","NA","304348","304927","304240","304347","Flanker","90","50833","97","yes","1024"
"92.8571428571","92.8571428571","523.693877551","523.693877551","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","97","0","0","0","97","0","97","0","97","0","0","0","97","97","97","97","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","17","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","489","NA","30031","97186","NA","489","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","304939","34814","274663","NA","292226","4777","275896","NA","306046","4781","177473","NA","306149","306641","306041","306149","Flanker","91","51322","98","yes","1024"
"92.9292929293","92.9292929293","523.646464646","523.646464646","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","98","0","0","0","98","0","98","0","98","0","0","0","98","98","98","98","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","18","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","519","NA","30031","97186","NA","519","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","306657","34814","274663","NA","292226","4777","275896","NA","307769","4781","177473","NA","307872","308395","307765","307872","Flanker","92","51841","99","yes","1024"
"93","93","523.73","523.73","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","99","0","0","0","99","0","99","0","99","0","0","0","99","99","99","99","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","19","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","532","NA","30031","97186","NA","532","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","308406","34814","274663","NA","292226","4777","275896","NA","309508","4781","177473","NA","309611","310147","309504","309610","Flanker","93","52373","100","yes","1024"
"93.0693069307","93.0693069307","522.01980198","522.01980198","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","100","0","0","0","100","0","100","0","100","0","0","0","100","100","100","100","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","20","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","351","NA","30031","97186","NA","351","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","310159","34814","274663","NA","292226","4777","275896","NA","311259","4781","177473","NA","311362","311717","311254","311361","Flanker","94","52724","101","yes","1024"
"93.137254902","93.137254902","521.156862745","521.156862745","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","101","0","0","0","101","0","101","0","101","0","0","0","101","101","101","101","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","21","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","434","NA","30031","97186","NA","434","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","311728","34814","274663","NA","292226","4777","275896","NA","312828","4781","177473","NA","312932","313370","312824","312931","Flanker","95","53158","102","yes","1024"
"93.2038834951","93.2038834951","520.640776699","520.640776699","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","102","0","0","0","102","0","102","0","102","0","0","0","102","102","102","102","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","22","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","468","NA","30031","97186","NA","468","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","313382","34814","274663","NA","292226","4777","275896","NA","314490","4781","177473","NA","314594","315066","314485","314593","Flanker","96","53626","103","yes","1024"
"93.2692307692","93.2692307692","520.307692308","520.307692308","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","103","0","0","0","103","0","103","0","103","0","0","0","103","103","103","103","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","23","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","486","NA","30031","97186","NA","486","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","315079","34814","274663","NA","292226","4777","275896","NA","316181","4781","177473","NA","316284","316774","316177","316284","Flanker","97","54112","104","yes","1024"
"93.3333333333","93.3333333333","520.723809524","520.723809524","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","104","0","0","0","104","0","104","0","104","0","0","0","104","104","104","104","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","24","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","564","NA","30031","97186","NA","564","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","316786","34814","274663","NA","292226","4777","275896","NA","317888","4781","177473","NA","317991","318560","317884","317991","Flanker","98","54676","105","yes","1024"
"93.3962264151","93.3962264151","520.028301887","520.028301887","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","105","0","0","0","105","0","105","0","105","0","0","0","105","105","105","105","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","25","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","447","NA","30031","97186","NA","447","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","318572","34814","274663","NA","292226","4777","275896","NA","319674","4781","177473","NA","319778","320229","319670","319778","Flanker","99","55123","106","yes","1024"
"93.4579439252","93.4579439252","518.841121495","518.841121495","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","106","0","0","0","106","0","106","0","106","0","0","0","106","106","106","106","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","26","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","393","NA","30031","97186","NA","393","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","320241","34814","274663","NA","292226","4777","275896","NA","321340","4781","177473","NA","321443","321840","321336","321443","Flanker","100","55516","107","yes","1024"
"93.5185185185","93.5185185185","517.731481481","517.731481481","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","107","0","0","0","107","0","107","0","107","0","0","0","107","107","107","107","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","27","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","399","NA","30031","97186","NA","399","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","321852","34814","274663","NA","292226","4777","275896","NA","322949","4781","177473","NA","323053","323456","322945","323052","Flanker","101","55915","108","yes","1024"
"93.5779816514","93.5779816514","516.944954128","516.944954128","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","108","0","0","0","108","0","108","0","108","0","0","0","108","108","108","108","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","28","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","432","NA","30031","97186","NA","432","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","323468","34814","274663","NA","292226","4777","275896","NA","324582","4781","177473","NA","324685","325122","324577","324684","Flanker","102","56347","109","yes","1024"
"93.6363636364","93.6363636364","516.4","516.4","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","109","0","0","0","109","0","109","0","109","0","0","0","109","109","109","109","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","29","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","457","NA","30031","97186","NA","457","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","325136","34814","274663","NA","292226","4777","275896","NA","326238","4781","177473","NA","326341","326803","326234","326341","Flanker","103","56804","110","yes","1024"
"93.6936936937","93.6936936937","515.27027027","515.27027027","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","110","0","0","0","110","0","110","0","110","0","0","0","110","110","110","110","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","30","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","391","NA","30031","97186","NA","391","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","326814","34814","274663","NA","292226","4777","275896","NA","327909","4781","177473","NA","328012","328407","327905","328012","Flanker","104","57195","111","yes","1024"
"93.75","93.75","514.598214286","514.598214286","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","111","0","0","0","111","0","111","0","111","0","0","0","111","111","111","111","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","31","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","440","NA","30031","97186","NA","440","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","328420","34814","274663","NA","292226","4777","275896","NA","329519","4781","177473","NA","329622","330066","329514","329622","Flanker","105","57635","112","yes","1024"
"93.8053097345","93.8053097345","514.566371681","514.566371681","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","112","0","0","0","112","0","112","0","112","0","0","0","112","112","112","112","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","32","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","511","NA","30031","97186","NA","511","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","330077","34814","274663","NA","292226","4777","275896","NA","331178","4781","177473","NA","331282","331797","331174","331282","Flanker","106","58146","113","yes","1024"
"93.8596491228","93.8596491228","514.675438596","514.675438596","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","113","0","0","0","113","0","113","0","113","0","0","0","113","113","113","113","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","33","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","527","NA","30031","97186","NA","527","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","331809","34814","274663","NA","292226","4777","275896","NA","332915","4781","177473","NA","333018","333550","332910","333018","Flanker","107","58673","114","yes","1024"
"93.9130434783","93.9130434783","515.426086957","515.426086957","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","114","0","0","0","114","0","114","0","114","0","0","0","114","114","114","114","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","34","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","601","NA","30031","97186","NA","601","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","333560","34814","274663","NA","292226","4777","275896","NA","334668","4781","177473","NA","334771","335377","334663","334771","Flanker","108","59274","115","yes","1024"
"93.9655172414","93.9655172414","516.120689655","516.120689655","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","115","0","0","0","115","0","115","0","115","0","0","0","115","115","115","115","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","35","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","596","NA","30031","97186","NA","596","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","335893","34814","274663","NA","292226","4777","335390","NA","336990","4781","177473","NA","337094","337695","336986","337093","Flanker","109","59870","116","yes","1024"
"94.0170940171","94.0170940171","515.564102564","515.564102564","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","116","0","0","0","116","0","116","0","116","0","0","0","116","116","116","116","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","36","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","451","NA","30031","97186","NA","451","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","337705","34814","274663","NA","292226","4777","335390","NA","338798","4781","177473","NA","338901","339356","338794","338901","Flanker","110","60321","117","yes","1024"
"94.0677966102","94.0677966102","513.915254237","513.915254237","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","117","0","0","0","117","0","117","0","117","0","0","0","117","117","117","117","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","37","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","321","NA","30031","97186","NA","321","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","339368","34814","274663","NA","292226","4777","335390","NA","340477","4781","177473","NA","340581","340907","340473","340580","Flanker","111","60642","118","yes","1024"
"94.1176470588","94.1176470588","512.81512605","512.81512605","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","118","0","0","0","118","0","118","0","118","0","0","0","118","118","118","118","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","38","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","383","NA","30031","97186","NA","383","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","340920","34814","274663","NA","292226","4777","335390","NA","342021","4781","177473","NA","342124","342512","342017","342124","Flanker","112","61025","119","yes","1024"
"94.1666666667","94.1666666667","512.133333333","512.133333333","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","119","0","0","0","119","0","119","0","119","0","0","0","119","119","119","119","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","39","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","431","NA","30031","97186","NA","431","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","342524","34814","274663","NA","292226","4777","335390","NA","343630","4781","177473","NA","343733","344168","343626","343733","Flanker","113","61456","120","yes","1024"
"93.3884297521","93.3884297521","511.016528926","511.016528926","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","120","0","0","0","120","0","120","0","120","0","0","0","120","120","120","120","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","40","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","377","NA","30031","97186","NA","377","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","344181","34814","274663","NA","292226","4777","335390","NA","345276","4781","177473","NA","345380","345761","345272","345379","Flanker","113","61833","121","yes","1024"
"93.4426229508","93.4426229508","511.483606557","511.483606557","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","121","0","0","0","121","0","121","0","121","0","0","0","121","121","121","121","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","41","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","568","NA","30031","97186","NA","568","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","346276","34814","274663","NA","345772","4777","335390","NA","347370","4781","177473","NA","347473","348045","347366","347473","Flanker","114","62401","122","yes","1024"
"93.4959349593","93.4959349593","511.170731707","511.170731707","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","122","0","0","0","122","0","122","0","122","0","0","0","122","122","122","122","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","42","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","473","NA","30031","97186","NA","473","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","348059","34814","274663","NA","345772","4777","335390","NA","349156","4781","177473","NA","349259","349737","349152","349259","Flanker","115","62874","123","yes","1024"
"93.5483870968","93.5483870968","511.266129032","511.266129032","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","123","0","0","0","123","0","123","0","123","0","0","0","123","123","123","123","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","43","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","523","NA","30031","97186","NA","523","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","349747","34814","274663","NA","345772","4777","335390","NA","350846","4781","177473","NA","350949","351477","350841","350949","Flanker","116","63397","124","yes","1024"
"93.6","93.6","512.08","512.08","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","124","0","0","0","124","0","124","0","124","0","0","0","124","124","124","124","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","44","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","613","NA","30031","97186","NA","613","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","351487","34814","274663","NA","345772","4777","335390","NA","352581","4781","177473","NA","352684","353302","352576","352684","Flanker","117","64010","125","yes","1024"
