"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Intructions1","correct_keyboardResponse","correct_response","count_Block1","count_Block2","count_Block3","count_ErrorFeedback","count_Fnish","count_ISI","count_Instructions2","count_Instructions3","count_Intructions1","count_Logger","count_Sequence","count_experiment","count_faster","count_fixation","count_keyboardResponse","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Fnish","response_Instructions2","response_Instructions3","response_Intructions1","response_keyboardResponse","response_time","response_time_Fnish","response_time_Instructions2","response_time_Instructions3","response_time_Intructions1","response_time_keyboardResponse","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ErrorFeedback","time_Fnish","time_ISI","time_Instructions2","time_Instructions3","time_Intructions1","time_Logger","time_Sequence","time_experiment","time_faster","time_fixation","time_keyboardResponse","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"86.4","86.4","509.712","509.712","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","124","0","124","0","0","0","124","124","0","124","124","124","124","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","h","h","438","NA","14852","NA","37063","438","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","38867","195692","NA","257170","NA","273754","180836","NA","1783","275360","274790","1750","270105","274801","274916","274916","Flanker Task","108","63714","125","yes","1024"
"86.5079365079","86.5079365079","509.341269841","509.341269841","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","125","0","125","0","0","0","125","125","0","125","125","125","125","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","h","h","463","NA","14852","NA","37063","463","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","38867","195692","NA","257170","NA","275375","180836","NA","1783","277000","276409","1750","270105","276420","276533","276532","Flanker Task","109","64177","126","yes","1024"
"86.6141732283","86.6141732283","509.472440945","509.472440945","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","126","0","126","0","0","0","126","126","0","126","126","126","126","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","526","NA","14852","NA","37063","526","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","38867","195692","NA","257170","NA","277013","180836","NA","1783","278706","278051","1750","270105","278062","278177","278177","Flanker Task","110","64703","127","yes","1024"
"86.71875","86.71875","509.15625","509.15625","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","127","0","127","0","0","0","127","127","0","127","127","127","127","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","469","NA","14852","NA","37063","469","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","NA","257170","NA","278720","180836","NA","1783","280358","279754","1750","270105","279765","279886","279886","Flanker Task","111","65172","128","yes","1024"
"86.8217054264","86.8217054264","508.19379845","508.19379845","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","128","0","128","0","0","0","128","128","0","128","128","128","128","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","385","NA","14852","NA","37063","385","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","NA","257170","NA","280372","180836","NA","1783","281924","281408","1750","270105","281420","281535","281535","Flanker Task","112","65557","129","yes","1024"
"86.1538461538","86.1538461538","506.653846154","506.653846154","black","no","legacy","legacy","legacy","0","incongurent","uniform","0","undefined","0","h","0","0","0","129","0","129","0","0","0","129","129","0","129","129","129","129","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","308","NA","14852","NA","37063","308","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","38867","195692","NA","257170","NA","281938","180836","NA","1783","283409","282972","1750","270105","282984","283098","283098","Flanker Task","112","65865","130","yes","1024"
"85.4961832061","85.4961832061","506.129770992","506.129770992","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","130","0","130","0","0","0","130","130","0","130","130","130","130","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","h","h","438","NA","14852","NA","37063","438","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","38867","195692","NA","283424","NA","283944","180836","NA","1783","285548","284977","1750","270105","284988","285106","285105","Flanker Task","112","66303","131","yes","1024"
"85.6060606061","85.6060606061","505.159090909","505.159090909","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","131","0","131","0","0","0","131","131","0","131","131","131","131","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","378","NA","14852","NA","37063","378","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","38867","195692","NA","285564","NA","286076","180836","NA","1783","287623","287110","1750","270105","287122","287239","287239","Flanker Task","113","66681","132","yes","1024"
"85.7142857143","85.7142857143","505.879699248","505.879699248","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","132","0","132","0","0","0","132","132","0","132","132","132","132","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","h","h","601","NA","14852","NA","37063","601","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","38867","195692","NA","285564","NA","287637","180836","NA","1783","289404","288673","1750","270105","288685","288800","288800","Flanker Task","114","67282","133","yes","1024"
"85.8208955224","85.8208955224","506.552238806","506.552238806","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","133","0","133","0","0","0","133","133","0","133","133","133","133","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","596","NA","14852","NA","37063","596","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","NA","285564","NA","289932","180836","NA","1783","291694","290969","1750","289419","290981","291095","291094","Flanker Task","115","67878","134","yes","1024"
"85.9259259259","85.9259259259","506.814814815","506.814814815","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","134","0","134","0","0","0","134","134","0","134","134","134","134","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","h","h","542","NA","14852","NA","37063","542","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","38867","195692","NA","285564","NA","291709","180836","NA","1783","293416","292743","1750","289419","292755","292871","292871","Flanker Task","116","68420","135","yes","1024"
"86.0294117647","86.0294117647","506.367647059","506.367647059","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","135","0","135","0","0","0","135","135","0","135","135","135","135","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","446","NA","14852","NA","37063","446","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","NA","285564","NA","293430","180836","NA","1783","295041","294466","1750","289419","294478","294592","294592","Flanker Task","117","68866","136","yes","1024"
"86.1313868613","86.1313868613","506.751824818","506.751824818","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","136","0","136","0","0","0","136","136","0","136","136","136","136","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","56","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","h","h","559","NA","14852","NA","37063","559","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","38867","195692","NA","285564","NA","295056","180836","NA","1783","296779","296092","1750","289419","296103","296217","296217","Flanker Task","118","69425","137","yes","1024"
"86.231884058","86.231884058","507.695652174","507.695652174","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","137","0","137","0","0","0","137","137","0","137","137","137","137","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","57","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","637","NA","14852","NA","37063","637","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","38867","195692","NA","285564","NA","296794","180836","NA","1783","298601","297828","1750","289419","297840","297961","297961","Flanker Task","119","70062","138","yes","1024"
"86.3309352518","86.3309352518","507","507","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","138","0","138","0","0","0","138","138","0","138","138","138","138","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","58","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","411","NA","14852","NA","37063","411","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","NA","285564","NA","299128","180836","NA","1783","300704","300162","1750","298616","300173","300290","300290","Flanker Task","120","70473","139","yes","1024"
"86.4285714286","86.4285714286","507.078571429","507.078571429","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","139","0","139","0","0","0","139","139","0","139","139","139","139","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","59","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","h","h","518","NA","14852","NA","37063","518","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","38867","195692","NA","285564","NA","300718","180836","NA","1783","302403","301752","1750","298616","301763","301882","301882","Flanker Task","121","70991","140","yes","1024"
"86.524822695","86.524822695","505.723404255","505.723404255","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","140","0","140","0","0","0","140","140","0","140","140","140","140","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","60","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","316","NA","14852","NA","37063","316","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","NA","285564","NA","302417","180836","NA","1783","303904","303458","1750","298616","303469","303585","303584","Flanker Task","122","71307","141","yes","1024"
"86.6197183099","86.6197183099","504.809859155","504.809859155","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","141","0","141","0","0","0","141","141","0","141","141","141","141","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","61","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","h","h","376","NA","14852","NA","37063","376","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","38867","195692","NA","285564","NA","303918","180836","NA","1783","305458","304953","1750","298616","304964","305078","305078","Flanker Task","123","71683","142","yes","1024"
"86.7132867133","86.7132867133","505.097902098","505.097902098","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","142","0","142","0","0","0","142","142","0","142","142","142","142","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","h","h","546","NA","14852","NA","37063","546","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","38867","195692","NA","285564","NA","305472","180836","NA","1783","307183","306508","1750","298616","306519","306633","306633","Flanker Task","124","72229","143","yes","1024"
"86.8055555556","86.8055555556","504.631944444","504.631944444","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","143","0","143","0","0","0","143","143","0","143","143","143","143","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","63","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","h","h","438","NA","14852","NA","37063","438","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","38867","195692","NA","285564","NA","307196","180836","NA","1783","308802","308232","1750","298616","308243","308360","308359","Flanker Task","125","72667","144","yes","1024"
"86.8965517241","86.8965517241","504.931034483","504.931034483","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","144","0","144","0","0","0","144","144","0","144","144","144","144","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","64","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","548","NA","14852","NA","37063","548","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","38867","195692","NA","285564","NA","308816","180836","NA","1783","310527","309849","1750","298616","309861","309975","309975","Flanker Task","126","73215","145","yes","1024"
"86.9863013699","86.9863013699","504.952054795","504.952054795","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","145","0","145","0","0","0","145","145","0","145","145","145","145","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","65","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","508","NA","14852","NA","37063","508","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","NA","285564","NA","310541","180836","NA","1783","312220","311578","1750","298616","311589","311709","311709","Flanker Task","127","73723","146","yes","1024"
"87.074829932","87.074829932","504.510204082","504.510204082","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","146","0","146","0","0","0","146","146","0","146","146","146","146","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","66","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","440","NA","14852","NA","37063","440","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","NA","285564","NA","312234","180836","NA","1783","313839","313267","1750","298616","313278","313396","313396","Flanker Task","128","74163","147","yes","1024"
"87.1621621622","87.1621621622","503.628378378","503.628378378","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","147","0","147","0","0","0","147","147","0","147","147","147","147","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","67","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","374","NA","14852","NA","37063","374","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","NA","285564","NA","313853","180836","NA","1783","315392","314889","1750","298616","314900","315015","315015","Flanker Task","129","74537","148","yes","1024"
"87.2483221477","87.2483221477","502.637583893","502.637583893","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","148","0","148","0","0","0","148","148","0","148","148","148","148","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","68","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","356","NA","14852","NA","37063","356","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","38867","195692","NA","285564","NA","315406","180836","NA","1783","316927","316440","1750","298616","316452","316568","316568","Flanker Task","130","74893","149","yes","1024"
"87.3333333333","87.3333333333","501.82","501.82","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","149","0","149","0","0","0","149","149","0","149","149","149","149","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","69","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","380","NA","14852","NA","37063","380","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","NA","285564","NA","316941","180836","NA","1783","318492","317979","1750","298616","317991","318109","318108","Flanker Task","131","75273","150","yes","1024"
"86.7549668874","86.7549668874","500.735099338","500.735099338","black","no","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","150","0","150","0","0","0","150","150","0","150","150","150","150","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","70","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","338","NA","14852","NA","37063","338","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","38867","195692","NA","285564","NA","318506","180836","NA","1783","320009","319542","1750","298616","319553","319668","319668","Flanker Task","131","75611","151","yes","1024"
"86.8421052632","86.8421052632","500.697368421","500.697368421","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","151","0","151","0","0","0","151","151","0","151","151","151","151","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","71","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","h","h","495","NA","14852","NA","37063","495","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","38867","195692","NA","320035","NA","320548","180836","NA","1783","322209","321581","1750","298616","321592","321711","321711","Flanker Task","132","76106","152","yes","1024"
"86.9281045752","86.9281045752","501.464052288","501.464052288","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","152","0","152","0","0","0","152","152","0","152","152","152","152","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","72","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","h","h","618","NA","14852","NA","37063","618","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","38867","195692","NA","320035","NA","322223","180836","NA","1783","324017","323266","1750","298616","323278","323396","323396","Flanker Task","133","76724","153","yes","1024"
"86.3636363636","86.3636363636","500.727272727","500.727272727","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","153","0","153","0","0","0","153","153","0","153","153","153","153","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","73","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","NA","h","h","388","NA","14852","NA","37063","388","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","38867","195692","NA","320035","NA","324545","180836","NA","1783","326094","325580","1750","324031","325591","325702","325702","Flanker Task","133","77112","154","yes","1024"
"85.8064516129","85.8064516129","500.283870968","500.283870968","black","no","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","154","0","154","0","0","0","154","154","0","154","154","154","154","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","74","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","432","NA","14852","NA","37063","432","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","38867","195692","NA","326108","NA","326623","180836","NA","1783","328221","327659","1750","324031","327670","327785","327784","Flanker Task","133","77544","155","yes","1024"
"85.8974358974","85.8974358974","501.378205128","501.378205128","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","155","0","155","0","0","0","155","155","0","155","155","155","155","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","75","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","671","NA","14852","NA","37063","671","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","38867","195692","NA","328235","NA","328748","180836","NA","1783","330582","329782","1750","324031","329793","329908","329908","Flanker Task","134","78215","156","yes","1024"
"85.9872611465","85.9872611465","501.840764331","501.840764331","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","156","0","156","0","0","0","156","156","0","156","156","156","156","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","76","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","574","NA","14852","NA","37063","574","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","38867","195692","NA","328235","NA","331113","180836","NA","1783","332853","332148","1750","330596","332159","332275","332275","Flanker Task","135","78789","157","yes","1024"
"86.0759493671","86.0759493671","502.424050633","502.424050633","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","157","0","157","0","0","0","157","157","0","157","157","157","157","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","77","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","594","NA","14852","NA","37063","594","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","NA","328235","NA","332867","180836","NA","1783","334628","333901","1750","330596","333912","334028","334028","Flanker Task","136","79383","158","yes","1024"
"86.1635220126","86.1635220126","502.283018868","502.283018868","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","158","0","158","0","0","0","158","158","0","158","158","158","158","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","78","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","480","NA","14852","NA","37063","480","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","NA","328235","NA","334648","180836","NA","1783","336295","335682","1750","330596","335693","335811","335810","Flanker Task","137","79863","159","yes","1024"
"86.25","86.25","501.56875","501.56875","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","159","0","159","0","0","0","159","159","0","159","159","159","159","Sat Sep  8 15:11:08 2018","600","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","79","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","NA","h","s","388","NA","14852","NA","37063","388","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","38867","195692","NA","328235","NA","336310","180836","NA","1783","337867","337346","1750","330596","337358","337475","337475","Flanker Task","138","80251","160","yes","1024"
