"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_ISI","count_blcok1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_new_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_blcok1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ISI","time_blcok1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_new_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"90.4761904762","90.4761904762","493.285714286","493.285714286","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","41","0","0","0","41","0","41","0","41","0","0","0","41","41","41","41","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","41","41","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","514","NA","39947","NA","NA","514","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","114189","42664","NA","NA","111888","2708","NA","NA","115288","2714","NA","NA","115392","115910","115284","115392","Flanker","38","20718","42","yes","1024"
"90.6976744186","90.6976744186","498","498","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","42","0","0","0","42","0","42","0","42","0","0","0","42","42","42","42","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","42","42","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","696","NA","39947","NA","NA","696","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","116426","42664","NA","NA","115923","2708","NA","NA","117527","2714","NA","NA","117630","118328","117522","117630","Flanker","39","21414","43","yes","1024"
"90.9090909091","90.9090909091","498.113636364","498.113636364","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","43","0","0","0","43","0","43","0","43","0","0","0","43","43","43","43","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","43","43","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","503","NA","39947","NA","NA","503","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","118341","42664","NA","NA","115923","2708","NA","NA","119439","2714","NA","NA","119543","120049","119435","119542","Flanker","40","21917","44","yes","1024"
"91.1111111111","91.1111111111","498.844444444","498.844444444","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","44","0","0","0","44","0","44","0","44","0","0","0","44","44","44","44","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","44","44","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","531","NA","39947","NA","NA","531","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","120061","42664","NA","NA","115923","2708","NA","NA","121165","2714","NA","NA","121268","121802","121159","121268","Flanker","41","22448","45","yes","1024"
"91.3043478261","91.3043478261","499.695652174","499.695652174","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","45","0","0","0","45","0","45","0","45","0","0","0","45","45","45","45","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","45","45","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","538","NA","39947","NA","NA","538","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","121815","42664","NA","NA","115923","2708","NA","NA","122916","2714","NA","NA","123019","123559","122911","123018","Flanker","42","22986","46","yes","1024"
"91.4893617021","91.4893617021","499.808510638","499.808510638","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","46","0","0","0","46","0","46","0","46","0","0","0","46","46","46","46","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","46","46","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","505","NA","39947","NA","NA","505","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","123571","42664","NA","NA","115923","2708","NA","NA","124663","2714","NA","NA","124765","125273","124659","124765","Flanker","43","23491","47","yes","1024"
"91.6666666667","91.6666666667","500.375","500.375","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","47","0","0","0","47","0","47","0","47","0","0","0","47","47","47","47","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","47","47","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","527","NA","39947","NA","NA","527","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","125285","42664","NA","NA","115923","2708","NA","NA","126378","2714","NA","NA","126482","127011","126374","126482","Flanker","44","24018","48","yes","1024"
"91.8367346939","91.8367346939","501.408163265","501.408163265","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","48","0","0","0","48","0","48","0","48","0","0","0","48","48","48","48","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","48","48","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","551","NA","39947","NA","NA","551","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","127023","42664","NA","NA","115923","2708","NA","NA","128137","2714","NA","NA","128242","128796","128133","128241","Flanker","45","24569","49","yes","1024"
"92","92","501.98","501.98","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","49","0","0","0","49","0","49","0","49","0","0","0","49","49","49","49","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","49","49","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","530","NA","39947","NA","NA","530","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","128810","42664","NA","NA","115923","2708","NA","NA","129908","2714","NA","NA","130011","130544","129904","130011","Flanker","46","25099","50","yes","1024"
"92.1568627451","92.1568627451","502.392156863","502.392156863","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","50","0","0","0","50","0","50","0","50","0","0","0","50","50","50","50","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","50","50","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","523","NA","39947","NA","NA","523","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","130555","42664","NA","NA","115923","2708","NA","NA","131675","2714","NA","NA","131778","132304","131670","131777","Flanker","47","25622","51","yes","1024"
"92.3076923077","92.3076923077","501.557692308","501.557692308","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","51","0","0","0","51","0","51","0","51","0","0","0","51","51","51","51","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","51","51","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","459","NA","39947","NA","NA","459","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132318","42664","NA","NA","115923","2708","NA","NA","133416","2714","NA","NA","133519","133980","133412","133519","Flanker","48","26081","52","yes","1024"
"92.4528301887","92.4528301887","501.037735849","501.037735849","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","52","0","0","0","52","0","52","0","52","0","0","0","52","52","52","52","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","52","52","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","474","NA","39947","NA","NA","474","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","133994","42664","NA","NA","115923","2708","NA","NA","135099","2714","NA","NA","135203","135679","135095","135203","Flanker","49","26555","53","yes","1024"
"92.5925925926","92.5925925926","500.037037037","500.037037037","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","53","0","0","0","53","0","53","0","53","0","0","0","53","53","53","53","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","53","53","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","447","NA","39947","NA","NA","447","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","135696","42664","NA","NA","115923","2708","NA","NA","136802","2714","NA","NA","136905","137354","136797","136905","Flanker","50","27002","54","yes","1024"
"92.7272727273","92.7272727273","500.418181818","500.418181818","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","54","0","0","0","54","0","54","0","54","0","0","0","54","54","54","54","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","54","54","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","521","NA","39947","NA","NA","521","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","137368","42664","NA","NA","115923","2708","NA","NA","138466","2714","NA","NA","138570","139093","138462","138570","Flanker","51","27523","55","yes","1024"
"92.8571428571","92.8571428571","498.803571429","498.803571429","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","55","0","0","0","55","0","55","0","55","0","0","0","55","55","55","55","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","55","55","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","410","NA","39947","NA","NA","410","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","139106","42664","NA","NA","115923","2708","NA","NA","140205","2714","NA","NA","140309","140722","140200","140309","Flanker","52","27933","56","yes","1024"
"92.9824561404","92.9824561404","497.01754386","497.01754386","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","56","0","0","0","56","0","56","0","56","0","0","0","56","56","56","56","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","56","56","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","397","NA","39947","NA","NA","397","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","140735","42664","NA","NA","115923","2708","NA","NA","141852","2714","NA","NA","141955","142354","141847","141955","Flanker","53","28330","57","yes","1024"
"93.1034482759","93.1034482759","496.465517241","496.465517241","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","57","0","0","0","57","0","57","0","57","0","0","0","57","57","57","57","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","57","57","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","465","NA","39947","NA","NA","465","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","142366","42664","NA","NA","115923","2708","NA","NA","143472","2714","NA","NA","143575","144043","143468","143575","Flanker","54","28795","58","yes","1024"
"93.2203389831","93.2203389831","495.440677966","495.440677966","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","58","0","0","0","58","0","58","0","58","0","0","0","58","58","58","58","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","58","58","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","436","NA","39947","NA","NA","436","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","144056","42664","NA","NA","115923","2708","NA","NA","145154","2714","NA","NA","145257","145696","145150","145257","Flanker","55","29231","59","yes","1024"
"93.3333333333","93.3333333333","494.95","494.95","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","59","0","0","0","59","0","59","0","59","0","0","0","59","59","59","59","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","59","59","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","466","NA","39947","NA","NA","466","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","145709","42664","NA","NA","115923","2708","NA","NA","146819","2714","NA","NA","146922","147391","146815","146922","Flanker","56","29697","60","yes","1024"
"93.4426229508","93.4426229508","495.721311475","495.721311475","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","60","0","0","0","60","0","60","0","60","0","0","0","60","60","60","60","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","60","60","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","542","NA","39947","NA","NA","542","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","147405","42664","NA","NA","115923","2708","NA","NA","148511","2714","NA","NA","148614","149159","148507","148614","Flanker","57","30239","61","yes","1024"
"93.5483870968","93.5483870968","495.370967742","495.370967742","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","61","0","0","0","61","0","61","0","61","0","0","0","61","61","61","61","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","61","61","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","474","NA","39947","NA","NA","474","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","149172","42664","NA","NA","115923","2708","NA","NA","150274","2714","NA","NA","150377","150854","150270","150377","Flanker","58","30713","62","yes","1024"
"93.6507936508","93.6507936508","495.603174603","495.603174603","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","62","0","0","0","62","0","62","0","62","0","0","0","62","62","62","62","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","62","62","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","510","NA","39947","NA","NA","510","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","150869","42664","NA","NA","115923","2708","NA","NA","151961","2714","NA","NA","152065","152578","151957","152064","Flanker","59","31223","63","yes","1024"
"93.75","93.75","495.46875","495.46875","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","63","0","0","0","63","0","63","0","63","0","0","0","63","63","63","63","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","63","63","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","487","NA","39947","NA","NA","487","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","152591","42664","NA","NA","115923","2708","NA","NA","153721","2714","NA","NA","153824","154315","153716","153824","Flanker","60","31710","64","yes","1024"
"93.8461538462","93.8461538462","494.353846154","494.353846154","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","64","0","0","0","64","0","64","0","64","0","0","0","64","64","64","64","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","64","64","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","423","NA","39947","NA","NA","423","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","154327","42664","NA","NA","115923","2708","NA","NA","155428","2714","NA","NA","155531","155957","155423","155531","Flanker","61","32133","65","yes","1024"
"93.9393939394","93.9393939394","492.939393939","492.939393939","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","65","0","0","0","65","0","65","0","65","0","0","0","65","65","65","65","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","65","65","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","401","NA","39947","NA","NA","401","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","155968","42664","NA","NA","115923","2708","NA","NA","157075","2714","NA","NA","157178","157582","157070","157178","Flanker","62","32534","66","yes","1024"
"94.0298507463","94.0298507463","491.402985075","491.402985075","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","66","0","0","0","66","0","66","0","66","0","0","0","66","66","66","66","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","66","66","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","390","NA","39947","NA","NA","390","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","157595","42664","NA","NA","115923","2708","NA","NA","158699","2714","NA","NA","158802","159195","158695","158802","Flanker","63","32924","67","yes","1024"
"94.1176470588","94.1176470588","491.602941176","491.602941176","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","67","0","0","0","67","0","67","0","67","0","0","0","67","67","67","67","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","67","67","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","505","NA","39947","NA","NA","505","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","159205","42664","NA","NA","115923","2708","NA","NA","160309","2714","NA","NA","160412","160921","160305","160412","Flanker","64","33429","68","yes","1024"
"94.2028985507","94.2028985507","490.47826087","490.47826087","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","68","0","0","0","68","0","68","0","68","0","0","0","68","68","68","68","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","68","68","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","414","NA","39947","NA","NA","414","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","160933","42664","NA","NA","115923","2708","NA","NA","162032","2714","NA","NA","162135","162552","162028","162135","Flanker","65","33843","69","yes","1024"
"94.2857142857","94.2857142857","490.571428571","490.571428571","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","69","0","0","0","69","0","69","0","69","0","0","0","69","69","69","69","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","69","69","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","497","NA","39947","NA","NA","497","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","162567","42664","NA","NA","115923","2708","NA","NA","163666","2714","NA","NA","163769","164269","163662","163768","Flanker","66","34340","70","yes","1024"
"94.3661971831","94.3661971831","489.85915493","489.85915493","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","70","0","0","0","70","0","70","0","70","0","0","0","70","70","70","70","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","70","70","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","440","NA","39947","NA","NA","440","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","164284","42664","NA","NA","115923","2708","NA","NA","165383","2714","NA","NA","165486","165929","165378","165486","Flanker","67","34780","71","yes","1024"
"94.4444444444","94.4444444444","488.513888889","488.513888889","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","71","0","0","0","71","0","71","0","71","0","0","0","71","71","71","71","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","71","71","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","393","NA","39947","NA","NA","393","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","165940","42664","NA","NA","115923","2708","NA","NA","167043","2714","NA","NA","167147","167545","167039","167147","Flanker","68","35173","72","yes","1024"
"94.5205479452","94.5205479452","487.136986301","487.136986301","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","72","0","0","0","72","0","72","0","72","0","0","0","72","72","72","72","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","72","72","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","388","NA","39947","NA","NA","388","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","167557","42664","NA","NA","115923","2708","NA","NA","168656","2714","NA","NA","168759","169150","168651","168759","Flanker","69","35561","73","yes","1024"
"94.5945945946","94.5945945946","486.702702703","486.702702703","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","73","0","0","0","73","0","73","0","73","0","0","0","73","73","73","73","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","73","73","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","455","NA","39947","NA","NA","455","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","169162","42664","NA","NA","115923","2708","NA","NA","170265","2714","NA","NA","170368","170827","170260","170368","Flanker","70","36016","74","yes","1024"
"94.6666666667","94.6666666667","487.573333333","487.573333333","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","74","0","0","0","74","0","74","0","74","0","0","0","74","74","74","74","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","74","74","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","552","NA","39947","NA","NA","552","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","170840","42664","NA","NA","115923","2708","NA","NA","171940","2714","NA","NA","172043","172598","171936","172043","Flanker","71","36568","75","yes","1024"
"94.7368421053","94.7368421053","487.184210526","487.184210526","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","75","0","0","0","75","0","75","0","75","0","0","0","75","75","75","75","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","75","75","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","NA","NA","s","458","NA","39947","NA","NA","458","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","172613","42664","NA","NA","115923","2708","NA","NA","173714","2714","NA","NA","173819","174280","173710","173819","Flanker","72","37026","76","yes","1024"
"94.8051948052","94.8051948052","486.974025974","486.974025974","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","76","0","0","0","76","0","76","0","76","0","0","0","76","76","76","76","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","76","76","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","471","NA","39947","NA","NA","471","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","174291","42664","NA","NA","115923","2708","NA","NA","175388","2714","NA","NA","175491","175965","175384","175491","Flanker","73","37497","77","yes","1024"
"94.8717948718","94.8717948718","486.666666667","486.666666667","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","77","0","0","0","77","0","77","0","77","0","0","0","77","77","77","77","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","77","77","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","463","NA","39947","NA","NA","463","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","175979","42664","NA","NA","115923","2708","NA","NA","177089","2714","NA","NA","177194","177660","177084","177194","Flanker","74","37960","78","yes","1024"
"94.9367088608","94.9367088608","485.506329114","485.506329114","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","78","0","0","0","78","0","78","0","78","0","0","0","78","78","78","78","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","78","78","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","395","NA","39947","NA","NA","395","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","177674","42664","NA","NA","115923","2708","NA","NA","178777","2714","NA","NA","178880","179278","178772","178880","Flanker","75","38355","79","yes","1024"
"95","95","484.8125","484.8125","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","79","0","0","0","79","0","79","0","79","0","0","0","79","79","79","79","09/09/18 21:19:43","1500","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","79","79","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","NA","NA","h","430","NA","39947","NA","NA","430","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","179292","42664","NA","NA","115923","2708","NA","NA","180391","2714","NA","NA","180495","180928","180386","180495","Flanker","76","38785","80","yes","1024"
"95.0617283951","95.0617283951","485.111111111","485.111111111","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","80","0","0","0","80","0","80","0","80","0","0","0","80","80","80","80","09/09/18 21:19:43","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","0","79","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","h","NA","h","509","NA","39947","101641","NA","509","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","180939","42664","283615","NA","115923","2708","NA","NA","283717","2714","181969","NA","283821","284334","283714","283821","Flanker","77","39294","81","yes","1024"
"95.1219512195","95.1219512195","484.5","484.5","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","81","0","0","0","81","0","81","0","81","0","0","0","81","81","81","81","09/09/18 21:19:43","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","1","79","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","h","NA","s","h","NA","h","435","NA","39947","101641","NA","435","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","284350","42664","283615","NA","115923","2708","NA","NA","285450","2714","181969","NA","285554","285993","285446","285554","Flanker","78","39729","82","yes","1024"
"93.9759036145","93.9759036145","483.168674699","483.168674699","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","82","0","0","0","82","0","82","0","82","0","0","0","82","82","82","82","09/09/18 21:19:43","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","2","79","F:/mc-subject-2.csv","legacy","Jazzy James","3.1.9","0","s","NA","s","h","NA","s","374","NA","39947","101641","NA","374","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","286004","42664","283615","NA","115923","2708","NA","NA","287110","2714","181969","NA","287213","287590","287105","287213","Flanker","78","40103","83","yes","1024"
