condition,stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_Faster,count_ISI,count_Sequence,count_errorFeedback,count_experiment,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_Faster,time_ISI,time_Sequence,time_errorFeedback,time_experiment,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
Incongruent,HHSHH,85.71428571,85.71428571,618.9747899,618.9747899,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,118,118,118,118,0,0,118,0,0,0,118,118,118,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,38,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,691,NA,218280,16639,NA,691,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,481296,481808,483020,453430,2740,NA,483026,2749,386136,NA,483130,483826,483130,Flanker Task,102,73658,119,yes,1024
Congruent,HHHHH,85.83333333,85.83333333,623.7583333,623.7583333,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,119,119,119,119,0,0,119,0,0,0,119,119,119,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,39,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,s,NA,h,1193,NA,218280,16639,NA,1193,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,483839,484342,485553,453430,2740,NA,485558,2749,386136,NA,485663,486861,485662,Flanker Task,103,74851,120,yes,1024
Congruent,SSSSS,85.95041322,85.95041322,624.2479339,624.2479339,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,120,120,120,120,0,0,120,0,0,0,120,120,120,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,40,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,683,NA,218280,16639,NA,683,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,486874,487378,488590,453430,2740,NA,488595,2749,386136,NA,488708,489396,488708,Flanker Task,104,75534,121,yes,1024
Congruent,HHHHH,86.06557377,86.06557377,624.204918,624.204918,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,121,121,121,121,0,0,121,0,0,0,121,121,121,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,41,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,s,NA,h,619,NA,218280,16639,NA,619,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,489409,489921,491114,453430,2740,NA,491120,2749,386136,NA,491230,491854,491230,Flanker Task,105,76153,122,yes,1024
Incongruent,HHSHH,85.36585366,85.36585366,623.0894309,623.0894309,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,122,122,122,122,0,0,122,0,0,0,122,122,122,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,42,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,s,NA,h,487,NA,218280,16639,NA,487,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,491867,492379,493576,453430,2740,NA,493582,2749,386136,NA,493694,494186,493694,Flanker Task,105,76640,123,yes,1024
Congruent,SSSSS,85.48387097,85.48387097,623.8064516,623.8064516,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,123,123,123,123,0,0,123,0,0,0,123,123,123,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,43,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,712,NA,218280,16639,NA,712,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,491867,494703,495914,494199,2740,NA,495920,2749,386136,NA,496032,496749,496032,Flanker Task,106,77352,124,yes,1024
Congruent,SSSSS,85.6,85.6,623.656,623.656,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,124,124,124,124,0,0,124,0,0,0,124,124,124,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,44,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,605,NA,218280,16639,NA,605,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,496764,497276,498467,494199,2740,NA,498472,2749,386136,NA,498585,499195,498585,Flanker Task,107,77957,125,yes,1024
Congruent,SSSSS,85.71428571,85.71428571,620.8174603,620.8174603,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,125,125,125,125,0,0,125,0,0,0,125,125,125,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,45,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,266,NA,218280,16639,NA,266,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,499208,499719,500911,494199,2740,NA,500917,2749,386136,NA,501029,501300,501029,Flanker Task,108,78223,126,yes,1024
Congruent,HHHHH,85.82677165,85.82677165,620.6692913,620.6692913,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,126,126,126,126,0,0,126,0,0,0,126,126,126,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,46,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,s,NA,h,602,NA,218280,16639,NA,602,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,499208,501314,502527,494199,2740,NA,502533,2749,386136,NA,502637,503244,502636,Flanker Task,109,78825,127,yes,1024
Incongruent,HHSHH,85.9375,85.9375,620.65625,620.65625,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,127,127,127,127,0,0,127,0,0,0,127,127,127,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,47,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,619,NA,218280,16639,NA,619,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,503257,503761,504971,494199,2740,NA,504976,2749,386136,NA,505080,505704,505079,Flanker Task,110,79444,128,yes,1024
Congruent,SSSSS,86.04651163,86.04651163,625.4418605,625.4418605,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,128,128,128,128,0,0,128,0,0,0,128,128,128,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,48,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,1238,NA,218280,16639,NA,1238,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,505716,506220,507452,494199,2740,NA,507458,2749,386136,NA,507570,508813,507570,Flanker Task,111,80682,129,yes,1024
Congruent,SSSSS,86.15384615,86.15384615,624.9076923,624.9076923,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,129,129,129,129,0,0,129,0,0,0,129,129,129,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,49,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,556,NA,218280,16639,NA,556,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,508826,509338,510529,494199,2740,NA,510534,2749,386136,NA,510647,511209,510647,Flanker Task,112,81238,130,yes,1024
Congruent,HHHHH,86.25954198,86.25954198,624.8473282,624.8473282,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,130,130,130,130,0,0,130,0,0,0,130,130,130,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,50,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,s,NA,h,617,NA,218280,16639,NA,617,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,508826,511224,512414,494199,2740,NA,512420,2749,386136,NA,512530,513153,512529,Flanker Task,113,81855,131,yes,1024
Congruent,SSSSS,86.36363636,86.36363636,624.8787879,624.8787879,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,131,131,131,131,0,0,131,0,0,0,131,131,131,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,51,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,629,NA,218280,16639,NA,629,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,513170,513682,514870,494199,2740,NA,514876,2749,386136,NA,514989,515623,514988,Flanker Task,114,82484,132,yes,1024
Incongruent,HHSHH,86.46616541,86.46616541,624.8345865,624.8345865,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,132,132,132,132,0,0,132,0,0,0,132,132,132,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,52,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,619,NA,218280,16639,NA,619,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,515636,516148,517334,494199,2740,NA,517340,2749,386136,NA,517444,518069,517443,Flanker Task,115,83103,133,yes,1024
Incongruent,SSHSS,85.82089552,85.82089552,622.9029851,622.9029851,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,133,133,133,133,0,0,133,0,0,0,133,133,133,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,53,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,366,NA,218280,16639,NA,366,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,518081,518594,519811,494199,2740,NA,519817,2749,386136,NA,519930,520302,519929,Flanker Task,115,83469,134,yes,1024
Incongruent,SSHSS,85.18518519,85.18518519,622.4962963,622.4962963,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,134,134,134,134,0,0,134,0,0,0,134,134,134,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,54,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,568,NA,218280,16639,NA,568,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,518081,520825,522029,520314,2740,NA,522035,2749,386136,NA,522147,522721,522147,Flanker Task,115,84037,135,yes,1024
Congruent,SSSSS,85.29411765,85.29411765,622.4779412,622.4779412,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,135,135,135,135,0,0,135,0,0,0,135,135,135,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,55,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,620,NA,218280,16639,NA,620,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,518081,523251,524447,522739,2740,NA,524452,2749,386136,NA,524565,525191,524565,Flanker Task,116,84657,136,yes,1024
Congruent,SSSSS,85.40145985,85.40145985,621.2335766,621.2335766,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,136,136,136,136,0,0,136,0,0,0,136,136,136,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,56,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,452,NA,218280,16639,NA,452,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,525206,525718,526923,522739,2740,NA,526929,2749,386136,NA,527041,527498,527041,Flanker Task,117,85109,137,yes,1024
Incongruent,HHSHH,84.7826087,84.7826087,621.2753623,621.2753623,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,137,137,137,137,0,0,137,0,0,0,137,137,137,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,57,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,s,NA,h,627,NA,218280,16639,NA,627,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,525206,527511,528729,522739,2740,NA,528734,2749,386136,NA,528847,529480,528846,Flanker Task,117,85736,138,yes,1024
Incongruent,HHSHH,84.89208633,84.89208633,620.8201439,620.8201439,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,138,138,138,138,0,0,138,0,0,0,138,138,138,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,58,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,558,NA,218280,16639,NA,558,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,530000,530503,531716,529492,2740,NA,531722,2749,386136,NA,531826,532389,531825,Flanker Task,118,86294,139,yes,1024
Congruent,SSSSS,85,85,619.8428571,619.8428571,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,139,139,139,139,0,0,139,0,0,0,139,139,139,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,59,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,484,NA,218280,16639,NA,484,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,530000,532402,533613,529492,2740,NA,533619,2749,386136,NA,533731,534221,533731,Flanker Task,119,86778,140,yes,1024
Congruent,SSSSS,85.10638298,85.10638298,618.3262411,618.3262411,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,140,140,140,140,0,0,140,0,0,0,140,140,140,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,60,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,406,NA,218280,16639,NA,406,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,530000,534236,535447,529492,2740,NA,535452,2749,386136,NA,535564,535976,535564,Flanker Task,120,87184,141,yes,1024
Incongruent,HHSHH,85.21126761,85.21126761,618.7676056,618.7676056,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,141,141,141,141,0,0,141,0,0,0,141,141,141,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,61,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,681,NA,218280,16639,NA,681,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,530000,535989,537212,529492,2740,NA,537218,2749,386136,NA,537322,538009,537322,Flanker Task,121,87865,142,yes,1024
Incongruent,SSHSS,84.61538462,84.61538462,617.1958042,617.1958042,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,142,142,142,142,0,0,142,0,0,0,142,142,142,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,62,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,394,NA,218280,16639,NA,394,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,538022,538533,539722,529492,2740,NA,539728,2749,386136,NA,539840,540239,539840,Flanker Task,121,88259,143,yes,1024
Incongruent,SSHSS,84.72222222,84.72222222,617.8958333,617.8958333,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,143,143,143,143,0,0,143,0,0,0,143,143,143,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,63,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,s,NA,h,718,NA,218280,16639,NA,718,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,538022,540758,541964,540254,2740,NA,541969,2749,386136,NA,542074,542798,542073,Flanker Task,122,88977,144,yes,1024
Congruent,SSSSS,84.82758621,84.82758621,618.1241379,618.1241379,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,144,144,144,144,0,0,144,0,0,0,144,144,144,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,64,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,651,NA,218280,16639,NA,651,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,542811,543318,544516,540254,2740,NA,544522,2749,386136,NA,544634,545291,544634,Flanker Task,123,89628,145,yes,1024
Incongruent,HHSHH,84.93150685,84.93150685,615.9178082,615.9178082,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,145,145,145,145,0,0,145,0,0,0,145,145,145,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,65,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,296,NA,218280,16639,NA,296,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,545304,545816,547007,540254,2740,NA,547012,2749,386136,NA,547125,547429,547125,Flanker Task,124,89924,146,yes,1024
Incongruent,SSHSS,84.3537415,84.3537415,614.5782313,614.5782313,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,146,146,146,146,0,0,146,0,0,0,146,146,146,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,66,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,419,NA,218280,16639,NA,419,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,545304,547446,548659,540254,2740,NA,548665,2749,386136,NA,548770,549195,548769,Flanker Task,124,90343,147,yes,1024
Incongruent,HHSHH,84.45945946,84.45945946,614.4527027,614.4527027,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,147,147,147,147,0,0,147,0,0,0,147,147,147,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,67,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,596,NA,218280,16639,NA,596,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,545304,549720,550925,549207,2740,NA,550931,2749,386136,NA,551035,551637,551034,Flanker Task,125,90939,148,yes,1024
Incongruent,HHSHH,84.56375839,84.56375839,614.1677852,614.1677852,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,148,148,148,148,0,0,148,0,0,0,148,148,148,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,68,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,572,NA,218280,16639,NA,572,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,545304,551662,552876,549207,2740,NA,552881,2749,386136,NA,552993,553571,552993,Flanker Task,126,91511,149,yes,1024
Congruent,HHHHH,84.66666667,84.66666667,614.32,614.32,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,149,149,149,149,0,0,149,0,0,0,149,149,149,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,69,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,s,NA,h,637,NA,218280,16639,NA,637,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,545304,553587,554779,549207,2740,NA,554785,2749,386136,NA,554896,555539,554896,Flanker Task,127,92148,150,yes,1024
Congruent,HHHHH,84.76821192,84.76821192,613.2582781,613.2582781,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,150,150,150,150,0,0,150,0,0,0,150,150,150,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,70,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,s,NA,h,454,NA,218280,16639,NA,454,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,555552,556064,557252,549207,2740,NA,557260,2749,386136,NA,557374,557834,557372,Flanker Task,128,92602,151,yes,1024
Incongruent,SSHSS,84.86842105,84.86842105,612.0328947,612.0328947,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,151,151,151,151,0,0,151,0,0,0,151,151,151,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,71,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,s,NA,h,427,NA,218280,16639,NA,427,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,555552,557847,559039,549207,2740,NA,559044,2749,386136,NA,559156,559589,559156,Flanker Task,129,93029,152,yes,1024
Congruent,SSSSS,84.96732026,84.96732026,611.5620915,611.5620915,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,152,152,152,152,0,0,152,0,0,0,152,152,152,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,72,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,540,NA,218280,16639,NA,540,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,555552,559604,560806,549207,2740,NA,560812,2749,386136,NA,560924,561470,560924,Flanker Task,130,93569,153,yes,1024
Congruent,HHHHH,85.06493506,85.06493506,609.8181818,609.8181818,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,153,153,153,153,0,0,153,0,0,0,153,153,153,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,73,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,s,NA,h,343,NA,218280,16639,NA,343,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,555552,561483,562671,549207,2740,NA,562677,2749,386136,NA,562789,563138,562789,Flanker Task,131,93912,154,yes,1024
Incongruent,HHSHH,85.16129032,85.16129032,608.283871,608.283871,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,154,154,154,154,0,0,154,0,0,0,154,154,154,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,74,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,372,NA,218280,16639,NA,372,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,555552,563151,564373,549207,2740,NA,564379,2749,386136,NA,564490,564868,564490,Flanker Task,132,94284,155,yes,1024
Congruent,SSSSS,85.25641026,85.25641026,607.6346154,607.6346154,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,155,155,155,155,0,0,155,0,0,0,155,155,155,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,75,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,507,NA,218280,16639,NA,507,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,555552,564881,566101,549207,2740,NA,566107,2749,386136,NA,566211,566724,566210,Flanker Task,133,94791,156,yes,1024
Incongruent,HHSHH,85.35031847,85.35031847,606.7388535,606.7388535,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,156,156,156,156,0,0,156,0,0,0,156,156,156,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,76,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,467,NA,218280,16639,NA,467,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,555552,566737,567951,549207,2740,NA,567956,2749,386136,NA,568068,568541,568068,Flanker Task,134,95258,157,yes,1024
Incongruent,SSHSS,84.81012658,84.81012658,605.2974684,605.2974684,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,157,157,157,157,0,0,157,0,0,0,157,157,157,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,77,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,379,NA,218280,16639,NA,379,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,555552,568556,569769,549207,2740,NA,569775,2749,386136,NA,569887,570272,569887,Flanker Task,134,95637,158,yes,1024
Incongruent,HHSHH,84.90566038,84.90566038,604.8867925,604.8867925,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,158,158,158,158,0,0,158,0,0,0,158,158,158,9/9/18 20:05,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,78,79,E:/kg-subject-2.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,s,NA,s,540,NA,218280,16639,NA,540,2,legacy,1024,2,48000,-16,experiment,2,even,221031,402779,NA,555552,570794,572009,570286,2740,NA,572015,2749,386136,NA,572119,572666,572119,Flanker Task,135,96177,159,yes,1024
