acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instruction1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_Faster,count_Finish,count_ISI,count_Instruction1,count_Instruction2,count_Instruction3,count_errorFeedback,count_experiment,count_fixation,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instruction1,response_Instruction2,response_Instruction3,response_keyboard_response,response_time,response_time_Finish,response_time_Instruction1,response_time_Instruction2,response_time_Instruction3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_Faster,time_Finish,time_ISI,time_Instruction1,time_Instruction2,time_Instruction3,time_errorFeedback,time_experiment,time_fixation,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
97.2972973,97.2972973,585.5135135,585.5135135,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,36,0,36,0,0,0,36,0,36,36,36,36,36,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,36,36,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,651,NA,5583,NA,NA,651,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,11175,NA,NA,NA,NA,78759,5589,NA,NA,27418,5584,79907,80009,80662,79902,80009,Flankertask2,36,21664,37,yes,1024
97.36842105,97.36842105,587.6842105,587.6842105,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,37,0,37,0,0,0,37,0,37,37,37,37,37,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,37,37,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,668,NA,5583,NA,NA,668,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,11175,NA,NA,NA,NA,80701,5589,NA,NA,27418,5584,81848,81953,82623,81843,81952,Flankertask2,37,22332,38,yes,1024
97.43589744,97.43589744,601.2820513,601.2820513,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,38,0,38,0,0,0,38,0,38,38,38,38,38,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,38,38,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,1118,NA,5583,NA,NA,1118,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,11175,NA,NA,NA,NA,82666,5589,NA,NA,27418,5584,83813,83918,85038,83808,83916,Flankertask2,38,23450,39,yes,1024
97.5,97.5,598.625,598.625,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,39,0,39,0,0,0,39,0,39,39,39,39,39,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,39,39,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,495,NA,5583,NA,NA,495,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,11175,NA,NA,NA,NA,85076,5589,NA,NA,27418,5584,86223,86326,86822,86217,86326,Flankertask2,39,23945,40,yes,1024
97.56097561,97.56097561,595.7804878,595.7804878,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,40,0,40,0,0,0,40,0,40,40,40,40,40,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,40,40,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,482,NA,5583,NA,NA,482,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,11175,NA,NA,NA,NA,86867,5589,NA,NA,27418,5584,88012,88115,88599,88007,88115,Flankertask2,40,24427,41,yes,1024
97.61904762,97.61904762,596.2619048,596.2619048,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,41,0,41,0,0,0,41,0,41,41,41,41,41,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,41,41,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,616,NA,5583,NA,NA,616,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,11175,NA,NA,NA,NA,88641,5589,NA,NA,27418,5584,89789,89893,90510,89784,89891,Flankertask2,41,25043,42,yes,1024
97.6744186,97.6744186,597.3488372,597.3488372,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,42,0,42,0,0,0,42,0,42,42,42,42,42,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,42,42,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,643,NA,5583,NA,NA,643,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,11175,NA,NA,NA,NA,90550,5589,NA,NA,27418,5584,91697,91801,92447,91692,91801,Flankertask2,42,25686,43,yes,1024
95.45454545,95.45454545,593.8863636,593.8863636,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,43,0,43,0,0,0,43,0,43,43,43,43,43,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,43,43,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,445,NA,5583,NA,NA,445,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,11175,NA,NA,NA,NA,92804,5589,NA,NA,27418,5584,93952,94056,94502,93947,94056,Flankertask2,42,26131,44,yes,1024
95.55555556,95.55555556,592.4888889,592.4888889,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,44,0,44,0,0,0,44,0,44,44,44,44,44,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,44,44,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,531,NA,5583,NA,NA,531,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,11175,NA,NA,NA,NA,95079,5589,NA,NA,94575,5584,96226,96329,96862,96222,96329,Flankertask2,43,26662,45,yes,1024
95.65217391,95.65217391,589.4347826,589.4347826,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,45,0,45,0,0,0,45,0,45,45,45,45,45,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,45,45,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,452,NA,5583,NA,NA,452,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,11175,NA,NA,NA,NA,96900,5589,NA,NA,94575,5584,98047,98152,98607,98043,98152,Flankertask2,44,27114,46,yes,1024
95.74468085,95.74468085,587.893617,587.893617,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,46,0,46,0,0,0,46,0,46,46,46,46,46,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,46,46,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,517,NA,5583,NA,NA,517,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,11175,NA,NA,NA,NA,98659,5589,NA,NA,94575,5584,99806,99911,100431,99802,99911,Flankertask2,45,27631,47,yes,1024
95.83333333,95.83333333,588.625,588.625,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,47,0,47,0,0,0,47,0,47,47,47,47,47,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,47,47,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,623,NA,5583,NA,NA,623,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,11175,NA,NA,NA,NA,100467,5589,NA,NA,94575,5584,101614,101718,102343,101609,101718,Flankertask2,46,28254,48,yes,1024
95.91836735,95.91836735,590.3877551,590.3877551,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,48,0,48,0,0,0,48,0,48,48,48,48,48,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,48,48,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,675,NA,5583,NA,NA,675,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,11175,NA,NA,NA,NA,102376,5589,NA,NA,94575,5584,103523,103626,104303,103519,103626,Flankertask2,47,28929,49,yes,1024
96,96,592.76,592.76,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,49,0,49,0,0,0,49,0,49,49,49,49,49,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,49,49,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,709,NA,5583,NA,NA,709,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,11175,NA,NA,NA,NA,104333,5589,NA,NA,94575,5584,105481,105584,106295,105477,105584,Flankertask2,48,29638,50,yes,1024
96.07843137,96.07843137,595.7647059,595.7647059,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,50,0,50,0,0,0,50,0,50,50,50,50,50,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,50,50,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,746,NA,5583,NA,NA,746,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,11175,NA,NA,NA,NA,106333,5589,NA,NA,94575,5584,107483,107587,108335,107478,107586,Flankertask2,49,30384,51,yes,1024
96.15384615,96.15384615,597.2115385,597.2115385,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,51,0,51,0,0,0,51,0,51,51,51,51,51,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,51,51,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,671,NA,5583,NA,NA,671,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,11175,NA,NA,NA,NA,108367,5589,NA,NA,94575,5584,109518,109622,110294,109513,109622,Flankertask2,50,31055,52,yes,1024
96.22641509,96.22641509,599,599,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,52,0,52,0,0,0,52,0,52,52,52,52,52,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,52,52,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,692,NA,5583,NA,NA,692,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,11175,NA,NA,NA,NA,110333,5589,NA,NA,94575,5584,111480,111584,112279,111476,111584,Flankertask2,51,31747,53,yes,1024
96.2962963,96.2962963,600,600,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,53,0,53,0,0,0,53,0,53,53,53,53,53,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,53,53,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,653,NA,5583,NA,NA,653,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,11175,NA,NA,NA,NA,112317,5589,NA,NA,94575,5584,113463,113567,114223,113458,113567,Flankertask2,52,32400,54,yes,1024
96.36363636,96.36363636,598.8545455,598.8545455,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,54,0,54,0,0,0,54,0,54,54,54,54,54,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,54,54,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,537,NA,5583,NA,NA,537,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,11175,NA,NA,NA,NA,114258,5589,NA,NA,94575,5584,115404,115507,116047,115399,115507,Flankertask2,53,32937,55,yes,1024
96.42857143,96.42857143,598.9821429,598.9821429,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,55,0,55,0,0,0,55,0,55,55,55,55,55,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,55,55,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,606,NA,5583,NA,NA,606,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,11175,NA,NA,NA,NA,116075,5589,NA,NA,94575,5584,117222,117326,117934,117218,117325,Flankertask2,54,33543,56,yes,1024
96.49122807,96.49122807,601.8596491,601.8596491,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,56,0,56,0,0,0,56,0,56,56,56,56,56,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,56,56,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,763,NA,5583,NA,NA,763,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,11175,NA,NA,NA,NA,117967,5589,NA,NA,94575,5584,119114,119218,119983,119109,119218,Flankertask2,55,34306,57,yes,1024
96.55172414,96.55172414,600.4310345,600.4310345,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,57,0,57,0,0,0,57,0,57,57,57,57,57,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,57,57,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,519,NA,5583,NA,NA,519,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,11175,NA,NA,NA,NA,120017,5589,NA,NA,94575,5584,121164,121269,121791,121159,121268,Flankertask2,56,34825,58,yes,1024
96.61016949,96.61016949,599.1864407,599.1864407,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,58,0,58,0,0,0,58,0,58,58,58,58,58,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,58,58,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,527,NA,5583,NA,NA,527,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,11175,NA,NA,NA,NA,121834,5589,NA,NA,94575,5584,122983,123086,123615,122978,123086,Flankertask2,57,35352,59,yes,1024
96.66666667,96.66666667,598.15,598.15,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,59,0,59,0,0,0,59,0,59,59,59,59,59,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,59,59,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,537,NA,5583,NA,NA,537,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,11175,NA,NA,NA,NA,123650,5589,NA,NA,94575,5584,124795,124899,125439,124791,124899,Flankertask2,58,35889,60,yes,1024
96.72131148,96.72131148,596.6885246,596.6885246,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,60,0,60,0,0,0,60,0,60,60,60,60,60,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,60,60,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,509,NA,5583,NA,NA,509,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,11175,NA,NA,NA,NA,125467,5589,NA,NA,94575,5584,126616,126720,127230,126611,126719,Flankertask2,59,36398,61,yes,1024
96.77419355,96.77419355,595.7096774,595.7096774,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,61,0,61,0,0,0,61,0,61,61,61,61,61,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,61,61,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,536,NA,5583,NA,NA,536,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,11175,NA,NA,NA,NA,127265,5589,NA,NA,94575,5584,128412,128516,129054,128408,128516,Flankertask2,60,36934,62,yes,1024
96.82539683,96.82539683,595.984127,595.984127,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,62,0,62,0,0,0,62,0,62,62,62,62,62,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,62,62,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,613,NA,5583,NA,NA,613,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,11175,NA,NA,NA,NA,129092,5589,NA,NA,94575,5584,130240,130343,130959,130236,130343,Flankertask2,61,37547,63,yes,1024
96.875,96.875,595.9375,595.9375,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,63,0,63,0,0,0,63,0,63,63,63,63,63,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,63,63,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,593,NA,5583,NA,NA,593,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,11175,NA,NA,NA,NA,131000,5589,NA,NA,94575,5584,132149,132252,132847,132144,132252,Flankertask2,62,38140,64,yes,1024
96.92307692,96.92307692,597.2769231,597.2769231,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,64,0,64,0,0,0,64,0,64,64,64,64,64,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,64,64,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,683,NA,5583,NA,NA,683,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,11175,NA,NA,NA,NA,132900,5589,NA,NA,94575,5584,134049,134153,134839,134045,134152,Flankertask2,63,38823,65,yes,1024
96.96969697,96.96969697,597.1060606,597.1060606,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,65,0,65,0,0,0,65,0,65,65,65,65,65,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,65,65,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,586,NA,5583,NA,NA,586,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,11175,NA,NA,NA,NA,134874,5589,NA,NA,94575,5584,136028,136131,136718,136023,136131,Flankertask2,64,39409,66,yes,1024
95.52238806,95.52238806,610.5820896,610.5820896,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,66,0,66,0,0,0,66,0,66,66,66,66,66,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,66,66,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,None,NA,s,NA,NA,None,1500,NA,5583,NA,NA,1500,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,11175,NA,NA,NA,NA,136758,5589,NA,NA,94575,5584,137908,138012,139513,137903,138012,Flankertask2,64,40909,67,yes,1024
95.58823529,95.58823529,610.7794118,610.7794118,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,67,0,67,0,0,0,67,0,67,67,67,67,67,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,67,67,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,624,NA,5583,NA,NA,624,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,11175,NA,NA,NA,NA,140062,5589,NA,NA,139558,5584,141212,141316,141943,141208,141315,Flankertask2,65,41533,68,yes,1024
95.65217391,95.65217391,609.5072464,609.5072464,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,68,0,68,0,0,0,68,0,68,68,68,68,68,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,68,68,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,523,NA,5583,NA,NA,523,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,11175,NA,NA,NA,NA,141975,5589,NA,NA,139558,5584,143127,143233,143759,143123,143232,Flankertask2,66,42056,69,yes,1024
95.71428571,95.71428571,609.2571429,609.2571429,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,69,0,69,0,0,0,69,0,69,69,69,69,69,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,69,69,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,592,NA,5583,NA,NA,592,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,11175,NA,NA,NA,NA,143800,5589,NA,NA,139558,5584,144950,145053,145646,144945,145053,Flankertask2,67,42648,70,yes,1024
95.77464789,95.77464789,608.2394366,608.2394366,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,70,0,70,0,0,0,70,0,70,70,70,70,70,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,70,70,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,537,NA,5583,NA,NA,537,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,11175,NA,NA,NA,NA,145684,5589,NA,NA,139558,5584,146835,146939,147479,146830,146938,Flankertask2,68,43185,71,yes,1024
95.83333333,95.83333333,606.4861111,606.4861111,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,71,0,71,0,0,0,71,0,71,71,71,71,71,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,71,71,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,482,NA,5583,NA,NA,482,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,11175,NA,NA,NA,NA,147508,5589,NA,NA,139558,5584,148658,148763,149247,148654,148762,Flankertask2,69,43667,72,yes,1024
95.89041096,95.89041096,604.9315068,604.9315068,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,72,0,72,0,0,0,72,0,72,72,72,72,72,9/17/19 14:52,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,72,72,C:/Users/Carolyn/OneDrive/cp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,493,NA,5583,NA,NA,493,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,11175,NA,NA,NA,NA,149283,5589,NA,NA,139558,5584,150433,150536,151030,150428,150536,Flankertask2,70,44160,73,yes,1024
