acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_Finish,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_errorFeedback,count_experiment,count_faster,count_fixation,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_Finish,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_errorFeedback,time_experiment,time_faster,time_fixation,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
100,100,210582.8571,210582.8571,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,0,13,0,0,0,13,0,13,13,13,13,13,13,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,13,13,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,caps lock,NA,NA,s,530,NA,2388691,NA,NA,530,2,legacy,1024,2,48000,-16,experiment,HHSHH,999,odd,2391377,NA,NA,NA,5355661,2666,NA,NA,NA,2603,5331972,5356789,5356921,5357452,5356756,5356921,Flanker task,14,2948160,14,yes,1024
100,100,196576.6,196576.6,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,0,14,0,0,0,14,0,14,14,14,14,14,14,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,14,14,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,caps lock,NA,NA,h,489,NA,2388691,NA,NA,489,2,legacy,1024,2,48000,-16,experiment,HHHHH,999,odd,2391377,NA,NA,NA,5357489,2666,NA,NA,NA,2603,5331972,5358604,5358738,5359228,5358572,5358737,Flanker task,15,2948649,15,yes,1024
100,100,184323,184323,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,0,15,0,0,0,15,0,15,15,15,15,15,15,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,15,15,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,caps lock,NA,NA,s,519,NA,2388691,NA,NA,519,2,legacy,1024,2,48000,-16,experiment,HHSHH,999,odd,2391377,NA,NA,NA,5359267,2666,NA,NA,NA,2603,5331972,5360383,5360516,5361036,5360350,5360516,Flanker task,16,2949168,16,yes,1024
100,100,173509.8235,173509.8235,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,0,16,0,0,0,16,0,16,16,16,16,16,16,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,16,16,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,caps lock,NA,NA,h,499,NA,2388691,NA,NA,499,2,legacy,1024,2,48000,-16,experiment,HHHHH,999,odd,2391377,NA,NA,NA,5361076,2666,NA,NA,NA,2603,5331972,5362192,5362325,5362825,5362159,5362325,Flanker task,17,2949667,17,yes,1024
100,100,163900.2222,163900.2222,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,0,17,0,0,0,17,0,17,17,17,17,17,17,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,17,17,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,caps lock,NA,NA,s,537,NA,2388691,NA,NA,537,2,legacy,1024,2,48000,-16,experiment,HHSHH,999,odd,2391377,NA,NA,NA,5362860,2666,NA,NA,NA,2603,5331972,5363976,5364108,5364646,5363943,5364108,Flanker task,18,2950204,18,yes,1024
100,100,155298.5789,155298.5789,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,0,18,0,0,0,18,0,18,18,18,18,18,18,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,18,18,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,caps lock,NA,NA,h,469,NA,2388691,NA,NA,469,2,legacy,1024,2,48000,-16,experiment,HHHHH,999,odd,2391377,NA,NA,NA,5364683,2666,NA,NA,NA,2603,5331972,5365804,5365943,5366414,5365772,5365942,Flanker task,19,2950673,19,yes,1024
100,100,147556.7,147556.7,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,0,19,0,0,0,19,0,19,19,19,19,19,19,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,19,19,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,caps lock,NA,NA,h,461,NA,2388691,NA,NA,461,2,legacy,1024,2,48000,-16,experiment,HHHHH,999,odd,2391377,NA,NA,NA,5366450,2666,NA,NA,NA,2603,5331972,5367566,5367699,5368162,5367533,5367699,Flanker task,20,2951134,20,yes,1024
100,100,140553.5714,140553.5714,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,0,20,0,0,0,20,0,20,20,20,20,20,20,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,20,20,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,caps lock,NA,NA,s,491,NA,2388691,NA,NA,491,2,legacy,1024,2,48000,-16,experiment,HHSHH,999,odd,2391377,NA,NA,NA,5368217,2666,NA,NA,NA,2603,5331972,5369332,5369466,5369959,5369300,5369466,Flanker task,21,2951625,21,yes,1024
95.45454545,95.45454545,134187.1818,134187.1818,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,0,21,0,0,0,21,0,21,21,21,21,21,21,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,21,21,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,caps lock,NA,NA,s,493,NA,2388691,NA,NA,493,2,legacy,1024,2,48000,-16,experiment,SSHSS,999,odd,2391377,NA,NA,NA,5369995,2666,NA,NA,NA,2603,5331972,5371120,5371263,5371758,5371088,5371263,Flanker task,21,2952118,22,yes,1024
95.65217391,95.65217391,128371.4348,128371.4348,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,0,22,0,0,0,22,0,22,22,22,22,22,22,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,22,22,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,caps lock,NA,NA,s,425,NA,2388691,NA,NA,425,2,legacy,1024,2,48000,-16,experiment,SSSSS,999,odd,2391377,NA,NA,NA,5372326,2666,NA,NA,5371793,2603,5331972,5373443,5373576,5374003,5373410,5373575,Flanker task,22,2952543,23,yes,1024
95.83333333,95.83333333,123043.1667,123043.1667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,0,23,0,0,0,23,0,23,23,23,23,23,23,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,23,23,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,caps lock,NA,NA,s,493,NA,2388691,NA,NA,493,2,legacy,1024,2,48000,-16,experiment,HHSHH,999,odd,2391377,NA,NA,NA,5374038,2666,NA,NA,5371793,2603,5331972,5375153,5375287,5375782,5375120,5375287,Flanker task,23,2953036,24,yes,1024
96,96,118141.08,118141.08,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,0,24,0,0,0,24,0,24,24,24,24,24,24,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,24,24,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,caps lock,NA,NA,s,491,NA,2388691,NA,NA,491,2,legacy,1024,2,48000,-16,experiment,HHSHH,999,odd,2391377,NA,NA,NA,5375818,2666,NA,NA,5371793,2603,5331972,5376943,5377085,5377578,5376911,5377085,Flanker task,24,2953527,25,yes,1024
96.15384615,96.15384615,113616.5385,113616.5385,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,0,25,0,0,0,25,0,25,25,25,25,25,25,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,25,25,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,caps lock,NA,NA,s,503,NA,2388691,NA,NA,503,2,legacy,1024,2,48000,-16,experiment,SSSSS,999,odd,2391377,NA,NA,NA,5377617,2666,NA,NA,5371793,2603,5331972,5378732,5378864,5379368,5378700,5378864,Flanker task,25,2954030,26,yes,1024
96.2962963,96.2962963,109424.7778,109424.7778,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,0,26,0,0,0,26,0,26,26,26,26,26,26,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,26,26,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,caps lock,NA,NA,h,439,NA,2388691,NA,NA,439,2,legacy,1024,2,48000,-16,experiment,HHHHH,999,odd,2391377,NA,NA,NA,5379407,2666,NA,NA,5371793,2603,5331972,5380531,5380663,5381104,5380497,5380663,Flanker task,26,2954469,27,yes,1024
96.42857143,96.42857143,105532.3929,105532.3929,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,0,27,0,0,0,27,0,27,27,27,27,27,27,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,27,27,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,caps lock,NA,NA,s,438,NA,2388691,NA,NA,438,2,legacy,1024,2,48000,-16,experiment,SSSSS,999,odd,2391377,NA,NA,NA,5381141,2666,NA,NA,5371793,2603,5331972,5382265,5382404,5382844,5382228,5382404,Flanker task,27,2954907,28,yes,1024
96.55172414,96.55172414,101910.4828,101910.4828,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,0,28,0,0,0,28,0,28,28,28,28,28,28,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,28,28,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,caps lock,NA,NA,h,497,NA,2388691,NA,NA,497,2,legacy,1024,2,48000,-16,experiment,HHHHH,999,odd,2391377,NA,NA,NA,5382881,2666,NA,NA,5371793,2603,5331972,5384003,5384149,5384647,5383971,5384149,Flanker task,28,2955404,29,yes,1024
96.66666667,96.66666667,98529.46667,98529.46667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,0,29,0,0,0,29,0,29,29,29,29,29,29,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,29,29,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,caps lock,NA,NA,h,480,NA,2388691,NA,NA,480,2,legacy,1024,2,48000,-16,experiment,HHHHH,999,odd,2391377,NA,NA,NA,5384683,2666,NA,NA,5371793,2603,5331972,5385798,5385931,5386413,5385766,5385931,Flanker task,29,2955884,30,yes,1024
96.77419355,96.77419355,95366.51613,95366.51613,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,0,30,0,0,0,30,0,30,30,30,30,30,30,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,30,30,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,caps lock,NA,NA,h,478,NA,2388691,NA,NA,478,2,legacy,1024,2,48000,-16,experiment,HHHHH,999,odd,2391377,NA,NA,NA,5386449,2666,NA,NA,5371793,2603,5331972,5387575,5387707,5388187,5387542,5387707,Flanker task,30,2956362,31,yes,1024
93.75,93.75,92400.40625,92400.40625,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,0,31,0,0,0,31,0,31,31,31,31,31,31,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,31,31,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,caps lock,NA,NA,s,451,NA,2388691,NA,NA,451,2,legacy,1024,2,48000,-16,experiment,SSHSS,999,odd,2391377,NA,NA,NA,5388222,2666,NA,NA,5371793,2603,5331972,5389337,5389472,5389925,5389305,5389472,Flanker task,30,2956813,32,yes,1024
93.93939394,93.93939394,89619.66667,89619.66667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,0,32,0,0,0,32,0,32,32,32,32,32,32,Wed Sep 25 20:35:40 2019,1500,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Desktop/OpenSesame Assignments,no,mono,no,18,no,white,no,no,768,legacy,32,32,/Users/freyaportales/Desktop/OpenSesame Assignments/quickrun.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,caps lock,NA,NA,s,636,NA,2388691,NA,NA,636,2,legacy,1024,2,48000,-16,experiment,HHSHH,999,odd,2391377,NA,NA,NA,5390495,2666,NA,NA,5389961,2603,5331972,5391610,5391742,5392381,5391578,5391742,Flanker task,31,2957449,33,yes,1024
