acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboard_response,correct_response,count_Faster,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Stimulus,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_finish,count_fixation,count_keyboard_response,count_new_logger,count_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Instructions1,response_Instructions2,response_Instructions3,response_finish,response_keyboard_response,response_time,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_finish,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Faster,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Stimulus,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_finish,time_fixation,time_keyboard_response,time_new_logger,time_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
89.85507246,89.85507246,492.4927536,492.4927536,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,68,68,0,0,0,68,0,0,0,68,0,0,68,68,68,68,9/29/19 16:45,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,68,68,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,402,15066,NA,NA,NA,402,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,NA,140445,5265,NA,NA,141640,20332,NA,NA,134735,5261,NA,141538,141640,142043,141535,Flanker Task,62,33982,69,yes,1024
90,90,491.5,491.5,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,69,69,0,0,0,69,0,0,0,69,0,0,69,69,69,69,9/29/19 16:45,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,69,69,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,423,15066,NA,NA,NA,423,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,142070,5265,NA,NA,143274,20332,NA,NA,134735,5261,NA,143169,143275,143699,143167,Flanker Task,63,34405,70,yes,1024
90.14084507,90.14084507,490.7887324,490.7887324,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,70,70,0,0,0,70,0,0,0,70,0,0,70,70,70,70,9/29/19 16:45,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,70,70,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,441,15066,NA,NA,NA,441,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,NA,143721,5265,NA,NA,144929,20332,NA,NA,134735,5261,NA,144824,144929,145371,144821,Flanker Task,64,34846,71,yes,1024
90.27777778,90.27777778,490.7361111,490.7361111,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,71,71,0,0,0,71,0,0,0,71,0,0,71,71,71,71,9/29/19 16:45,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,71,71,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,487,15066,NA,NA,NA,487,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,NA,145388,5265,NA,NA,146603,20332,NA,NA,134735,5261,NA,146500,146603,147091,146498,Flanker Task,65,35333,72,yes,1024
90.4109589,90.4109589,490.5616438,490.5616438,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,72,72,0,0,0,72,0,0,0,72,0,0,72,72,72,72,9/29/19 16:45,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,72,72,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,478,15066,NA,NA,NA,478,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,147112,5265,NA,NA,148300,20332,NA,NA,134735,5261,NA,148195,148300,148779,148192,Flanker Task,66,35811,73,yes,1024
90.54054054,90.54054054,489.7162162,489.7162162,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,73,73,0,0,0,73,0,0,0,73,0,0,73,73,73,73,9/29/19 16:45,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,73,73,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,428,15066,NA,NA,NA,428,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,148805,5265,NA,NA,150029,20332,NA,NA,134735,5261,NA,149923,150030,150459,149921,Flanker Task,67,36239,74,yes,1024
90.66666667,90.66666667,490.64,490.64,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,74,74,0,0,0,74,0,0,0,74,0,0,74,74,74,74,9/29/19 16:45,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,74,74,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,559,15066,NA,NA,NA,559,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,NA,150480,5265,NA,NA,151682,20332,NA,NA,134735,5261,NA,151577,151682,152242,151574,Flanker Task,68,36798,75,yes,1024
90.78947368,90.78947368,492.5263158,492.5263158,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,75,75,0,0,0,75,0,0,0,75,0,0,75,75,75,75,9/29/19 16:45,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,75,75,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,634,15066,NA,NA,NA,634,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,152261,5265,NA,NA,153480,20332,NA,NA,134735,5261,NA,153375,153480,154115,153372,Flanker Task,69,37432,76,yes,1024
90.90909091,90.90909091,492.4935065,492.4935065,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,76,76,0,0,0,76,0,0,0,76,0,0,76,76,76,76,9/29/19 16:45,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,76,76,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,490,15066,NA,NA,NA,490,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,154150,5265,NA,NA,155368,20332,NA,NA,134735,5261,NA,155263,155368,155859,155260,Flanker Task,70,37922,77,yes,1024
91.02564103,91.02564103,492.6666667,492.6666667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,77,77,0,0,0,77,0,0,0,77,0,0,77,77,77,77,9/29/19 16:45,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,77,77,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,506,15066,NA,NA,NA,506,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,155881,5265,NA,NA,157079,20332,NA,NA,134735,5261,NA,156974,157079,157586,156971,Flanker Task,71,38428,78,yes,1024
91.13924051,91.13924051,492.721519,492.721519,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,78,78,0,0,0,78,0,0,0,78,0,0,78,78,78,78,9/29/19 16:45,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,78,78,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,497,15066,NA,NA,NA,497,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,NA,157604,5265,NA,NA,158793,20332,NA,NA,134735,5261,NA,158688,158793,159291,158685,Flanker Task,72,38925,79,yes,1024
91.25,91.25,492.7125,492.7125,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,79,79,0,0,0,79,0,0,0,79,0,0,79,79,79,79,9/29/19 16:45,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,492,15066,NA,NA,NA,492,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,159313,5265,NA,NA,160510,20332,NA,NA,134735,5261,NA,160405,160510,161003,160402,Flanker Task,73,39417,80,yes,1024
91.35802469,91.35802469,493.4567901,493.4567901,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,80,80,0,0,0,80,0,0,0,80,0,0,80,80,80,80,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,0,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,553,15066,84009,NA,NA,553,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,NA,161023,5265,162056,NA,246248,20332,246067,NA,134735,5261,NA,246143,246248,246802,246140,Flanker Task,74,39970,81,yes,1024
91.46341463,91.46341463,494.2195122,494.2195122,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,81,81,0,0,0,81,0,0,0,81,0,0,81,81,81,81,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,1,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,556,15066,84009,NA,NA,556,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,246839,5265,162056,NA,248061,20332,246067,NA,134735,5261,NA,247956,248061,248619,247953,Flanker Task,75,40526,82,yes,1024
91.56626506,91.56626506,494.1325301,494.1325301,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,82,82,0,0,0,82,0,0,0,82,0,0,82,82,82,82,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,2,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,487,15066,84009,NA,NA,487,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,248639,5265,162056,NA,249842,20332,246067,NA,134735,5261,NA,249737,249842,250330,249734,Flanker Task,76,41013,83,yes,1024
91.66666667,91.66666667,493.3095238,493.3095238,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,83,83,0,0,0,83,0,0,0,83,0,0,83,83,83,83,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,3,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,425,15066,84009,NA,NA,425,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,250365,5265,162056,NA,251576,20332,246067,NA,134735,5261,NA,251471,251576,252002,251468,Flanker Task,77,41438,84,yes,1024
91.76470588,91.76470588,493.3882353,493.3882353,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,84,84,0,0,0,84,0,0,0,84,0,0,84,84,84,84,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,4,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,500,15066,84009,NA,NA,500,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,NA,252022,5265,162056,NA,253221,20332,246067,NA,134735,5261,NA,253115,253221,253722,253113,Flanker Task,78,41938,85,yes,1024
91.86046512,91.86046512,492.8837209,492.8837209,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,85,85,0,0,0,85,0,0,0,85,0,0,85,85,85,85,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,5,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,450,15066,84009,NA,NA,450,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,253740,5265,162056,NA,254951,20332,246067,NA,134735,5261,NA,254846,254951,255402,254843,Flanker Task,79,42388,86,yes,1024
91.95402299,91.95402299,491.2643678,491.2643678,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,86,86,0,0,0,86,0,0,0,86,0,0,86,86,86,86,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,6,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,352,15066,84009,NA,NA,352,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,NA,255422,5265,162056,NA,256625,20332,246067,NA,134735,5261,NA,256519,256625,256978,256516,Flanker Task,80,42740,87,yes,1024
92.04545455,92.04545455,490.3636364,490.3636364,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,87,87,0,0,0,87,0,0,0,87,0,0,87,87,87,87,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,7,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,412,15066,84009,NA,NA,412,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,NA,256998,5265,162056,NA,258221,20332,246067,NA,134735,5261,NA,258115,258221,258634,258113,Flanker Task,81,43152,88,yes,1024
92.13483146,92.13483146,489.011236,489.011236,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,88,88,0,0,0,88,0,0,0,88,0,0,88,88,88,88,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,8,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,370,15066,84009,NA,NA,370,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,NA,258678,5265,162056,NA,259871,20332,246067,NA,134735,5261,NA,259766,259871,260242,259763,Flanker Task,82,43522,89,yes,1024
91.11111111,91.11111111,487.7555556,487.7555556,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,89,89,0,0,0,89,0,0,0,89,0,0,89,89,89,89,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,9,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,376,15066,84009,NA,NA,376,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,NA,260266,5265,162056,NA,261457,20332,246067,NA,134735,5261,NA,261352,261457,261834,261349,Flanker Task,82,43898,90,yes,1024
91.20879121,91.20879121,488.1318681,488.1318681,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,90,90,0,0,0,90,0,0,0,90,0,0,90,90,90,90,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,10,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,522,15066,84009,NA,NA,522,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,262533,5265,162056,NA,263735,20332,246067,NA,262028,5261,NA,263631,263735,264258,263628,Flanker Task,83,44420,91,yes,1024
91.30434783,91.30434783,487.6086957,487.6086957,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,91,91,0,0,0,91,0,0,0,91,0,0,91,91,91,91,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,11,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,440,15066,84009,NA,NA,440,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,NA,264283,5265,162056,NA,265497,20332,246067,NA,262028,5261,NA,265392,265497,265938,265389,Flanker Task,84,44860,92,yes,1024
91.39784946,91.39784946,486.8709677,486.8709677,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,92,92,0,0,0,92,0,0,0,92,0,0,92,92,92,92,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,12,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,419,15066,84009,NA,NA,419,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,265957,5265,162056,NA,267158,20332,246067,NA,262028,5261,NA,267053,267158,267578,267050,Flanker Task,85,45279,93,yes,1024
91.4893617,91.4893617,486.3723404,486.3723404,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,93,93,0,0,0,93,0,0,0,93,0,0,93,93,93,93,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,13,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,440,15066,84009,NA,NA,440,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,NA,267600,5265,162056,NA,268785,20332,246067,NA,262028,5261,NA,268680,268785,269226,268677,Flanker Task,86,45719,94,yes,1024
91.57894737,91.57894737,485.5052632,485.5052632,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,94,94,0,0,0,94,0,0,0,94,0,0,94,94,94,94,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,14,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,404,15066,84009,NA,NA,404,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,NA,269249,5265,162056,NA,270452,20332,246067,NA,262028,5261,NA,270347,270453,270858,270344,Flanker Task,87,46123,95,yes,1024
91.66666667,91.66666667,486.0208333,486.0208333,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,95,95,0,0,0,95,0,0,0,95,0,0,95,95,95,95,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,15,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,535,15066,84009,NA,NA,535,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,270876,5265,162056,NA,272082,20332,246067,NA,262028,5261,NA,271977,272082,272618,271974,Flanker Task,88,46658,96,yes,1024
91.75257732,91.75257732,486.6804124,486.6804124,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,96,96,0,0,0,96,0,0,0,96,0,0,96,96,96,96,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,16,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,550,15066,84009,NA,NA,550,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,NA,272633,5265,162056,NA,273851,20332,246067,NA,262028,5261,NA,273746,273851,274402,273743,Flanker Task,89,47208,97,yes,1024
91.83673469,91.83673469,486.6428571,486.6428571,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,97,97,0,0,0,97,0,0,0,97,0,0,97,97,97,97,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,17,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,483,15066,84009,NA,NA,483,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,274426,5265,162056,NA,275614,20332,246067,NA,262028,5261,NA,275509,275614,276098,275506,Flanker Task,90,47691,98,yes,1024
91.91919192,91.91919192,486.4747475,486.4747475,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,98,98,0,0,0,98,0,0,0,98,0,0,98,98,98,98,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,18,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,470,15066,84009,NA,NA,470,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,276117,5265,162056,NA,277339,20332,246067,NA,262028,5261,NA,277233,277339,277810,277230,Flanker Task,91,48161,99,yes,1024
92,92,485.59,485.59,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,99,99,0,0,0,99,0,0,0,99,0,0,99,99,99,99,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,19,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,398,15066,84009,NA,NA,398,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,NA,277826,5265,162056,NA,279027,20332,246067,NA,262028,5261,NA,278922,279027,279426,278919,Flanker Task,92,48559,100,yes,1024
92.07920792,92.07920792,485.5940594,485.5940594,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,100,100,0,0,0,100,0,0,0,100,0,0,100,100,100,100,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,20,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,486,15066,84009,NA,NA,486,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,279451,5265,162056,NA,280659,20332,246067,NA,262028,5261,NA,280554,280659,281146,280551,Flanker Task,93,49045,101,yes,1024
92.15686275,92.15686275,484.6470588,484.6470588,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,101,101,0,0,0,101,0,0,0,101,0,0,101,101,101,101,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,21,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,389,15066,84009,NA,NA,389,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,281166,5265,162056,NA,282372,20332,246067,NA,262028,5261,NA,282267,282372,282762,282264,Flanker Task,94,49434,102,yes,1024
92.23300971,92.23300971,484.7572816,484.7572816,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,102,102,0,0,0,102,0,0,0,102,0,0,102,102,102,102,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,22,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,496,15066,84009,NA,NA,496,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,282785,5265,162056,NA,284001,20332,246067,NA,262028,5261,NA,283895,284001,284498,283892,Flanker Task,95,49930,103,yes,1024
