acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_new_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Stimulus,count_experiment,count_new_keyboard_response,count_new_logger,count_new_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_new_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_new_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Stimulus,time_experiment,time_new_keyboard_response,time_new_logger,time_new_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
94.11764706,94.11764706,480.0441176,480.0441176,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,67,67,0,67,67,0,0,0,67,0,67,67,67,9/25/19 9:27,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,67,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,426,NA,15129,NA,NA,426,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,NA,NA,126996,NA,NA,193704,191870,6721,NA,NA,193811,6687,193811,194238,193680,Flanker Task ,64,32643,68,yes,1024
94.20289855,94.20289855,478.6231884,478.6231884,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,68,68,0,68,68,0,0,0,68,0,68,68,68,9/25/19 9:27,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,68,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,382,NA,15129,NA,NA,382,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,NA,NA,126996,NA,NA,196131,194294,6721,NA,NA,196238,6687,196238,196621,196107,Flanker Task ,65,33025,69,yes,1024
94.28571429,94.28571429,478.0857143,478.0857143,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,69,69,0,69,69,0,0,0,69,0,69,69,69,9/25/19 9:27,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,69,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,441,NA,15129,NA,NA,441,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,NA,NA,126996,NA,NA,198472,196656,6721,NA,NA,198578,6687,198579,199022,198447,Flanker Task ,66,33466,70,yes,1024
94.36619718,94.36619718,479.943662,479.943662,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,70,70,0,70,70,0,0,0,70,0,70,70,70,9/25/19 9:27,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,70,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,610,NA,15129,NA,NA,610,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,NA,NA,126996,NA,NA,200892,199043,6721,NA,NA,200999,6687,200999,201610,200868,Flanker Task ,67,34076,71,yes,1024
94.44444444,94.44444444,479.3611111,479.3611111,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,71,71,0,71,71,0,0,0,71,0,71,71,71,9/25/19 9:27,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,71,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,438,NA,15129,NA,NA,438,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,NA,NA,126996,NA,NA,203442,201633,6721,NA,NA,203548,6687,203549,203988,203418,Flanker Task ,68,34514,72,yes,1024
94.52054795,94.52054795,479.3972603,479.3972603,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,72,72,0,72,72,0,0,0,72,0,72,72,72,9/25/19 9:27,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,72,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,482,NA,15129,NA,NA,482,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,NA,NA,126996,NA,NA,205876,204058,6721,NA,NA,205983,6687,205983,206467,205852,Flanker Task ,69,34996,73,yes,1024
94.59459459,94.59459459,479.5405405,479.5405405,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,73,73,0,73,73,0,0,0,73,0,73,73,73,9/25/19 9:27,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,73,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,490,NA,15129,NA,NA,490,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,NA,NA,126996,NA,NA,208344,206486,6721,NA,NA,208450,6687,208450,208941,208319,Flanker Task ,70,35486,74,yes,1024
94.66666667,94.66666667,481.0533333,481.0533333,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,74,74,0,74,74,0,0,0,74,0,74,74,74,9/25/19 9:27,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,74,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,593,NA,15129,NA,NA,593,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,NA,NA,126996,NA,NA,210842,209011,6721,NA,NA,210949,6687,210949,211543,210818,Flanker Task ,71,36079,75,yes,1024
94.73684211,94.73684211,481.9342105,481.9342105,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,75,75,0,75,75,0,0,0,75,0,75,75,75,9/25/19 9:27,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,75,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,548,NA,15129,NA,NA,548,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,NA,NA,126996,NA,NA,213434,211603,6721,NA,NA,213540,6687,213541,214091,213409,Flanker Task ,72,36627,76,yes,1024
94.80519481,94.80519481,481.7922078,481.7922078,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,76,76,0,76,76,0,0,0,76,0,76,76,76,9/25/19 9:27,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,76,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,471,NA,15129,NA,NA,471,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,NA,NA,126996,NA,NA,215949,214129,6721,NA,NA,216056,6687,216056,216528,215925,Flanker Task ,73,37098,77,yes,1024
94.87179487,94.87179487,481.1794872,481.1794872,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,77,77,0,77,77,0,0,0,77,0,77,77,77,9/25/19 9:27,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,77,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,434,NA,15129,NA,NA,434,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,NA,NA,126996,NA,NA,218411,216579,6721,NA,NA,218518,6687,218518,218953,218387,Flanker Task ,74,37532,78,yes,1024
94.93670886,94.93670886,482.0632911,482.0632911,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,78,78,0,78,78,0,0,0,78,0,78,78,78,9/25/19 9:27,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,78,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,551,NA,15129,NA,NA,551,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,NA,NA,126996,NA,NA,220847,219018,6721,NA,NA,220954,6687,220954,221507,220823,Flanker Task ,75,38083,79,yes,1024
95,95,482.475,482.475,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,79,79,0,79,79,0,0,0,79,0,79,79,79,9/25/19 9:27,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,515,NA,15129,NA,NA,515,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,NA,NA,126996,NA,NA,223344,221526,6721,NA,NA,223451,6687,223451,223967,223320,Flanker Task ,76,38598,80,yes,1024
95.0617284,95.0617284,483.6666667,483.6666667,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,80,80,0,80,80,0,0,0,80,0,80,80,80,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,579,NA,15129,9900,NA,579,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,126996,NA,NA,235785,224032,6721,225107,NA,235894,6687,235894,236474,235761,Flanker Task ,77,39177,81,yes,1024
95.12195122,95.12195122,483.0121951,483.0121951,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,81,81,0,81,81,0,0,0,81,0,81,81,81,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,430,NA,15129,9900,NA,430,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,126996,NA,NA,238327,236508,6721,225107,NA,238433,6687,238433,238865,238302,Flanker Task ,78,39607,82,yes,1024
93.97590361,93.97590361,482.7108434,482.7108434,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,82,82,0,82,82,0,0,0,82,0,82,82,82,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,458,NA,15129,9900,NA,458,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,126996,NA,NA,240761,238933,6721,225107,NA,240868,6687,240868,241327,240738,Flanker Task ,78,40065,83,yes,1024
94.04761905,94.04761905,481.8928571,481.8928571,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,83,83,0,83,83,0,0,0,83,0,83,83,83,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,414,NA,15129,9900,NA,414,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,241403,NA,NA,243791,241911,6721,225107,NA,243897,6687,243897,244312,243767,Flanker Task ,79,40479,84,yes,1024
94.11764706,94.11764706,482.1058824,482.1058824,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,84,84,0,84,84,0,0,0,84,0,84,84,84,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,500,NA,15129,9900,NA,500,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,241403,NA,NA,246232,244392,6721,225107,NA,246337,6687,246338,246841,246207,Flanker Task ,80,40979,85,yes,1024
93.02325581,93.02325581,479.7906977,479.7906977,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,85,85,0,85,85,0,0,0,85,0,85,85,85,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,283,NA,15129,9900,NA,283,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,241403,NA,NA,248728,246906,6721,225107,NA,248835,6687,248836,249121,248704,Flanker Task ,80,41262,86,yes,1024
93.10344828,93.10344828,480.0574713,480.0574713,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,86,86,0,86,86,0,0,0,86,0,86,86,86,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,503,NA,15129,9900,NA,503,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,249164,NA,NA,251475,249670,6721,225107,NA,251582,6687,251582,252086,251451,Flanker Task ,81,41765,87,yes,1024
93.18181818,93.18181818,479.6704545,479.6704545,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,87,87,0,87,87,0,0,0,87,0,87,87,87,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,446,NA,15129,9900,NA,446,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,249164,NA,NA,254003,252164,6721,225107,NA,254109,6687,254109,254556,253978,Flanker Task ,82,42211,88,yes,1024
93.25842697,93.25842697,478.5393258,478.5393258,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,88,88,0,88,88,0,0,0,88,0,88,88,88,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,379,NA,15129,9900,NA,379,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,249164,NA,NA,256453,254638,6721,225107,NA,256560,6687,256560,256940,256429,Flanker Task ,83,42590,89,yes,1024
93.33333333,93.33333333,478.8888889,478.8888889,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,89,89,0,89,89,0,0,0,89,0,89,89,89,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,510,NA,15129,9900,NA,510,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,249164,NA,NA,258785,256973,6721,225107,NA,258893,6687,258893,259404,258761,Flanker Task ,84,43100,90,yes,1024
93.40659341,93.40659341,478.1648352,478.1648352,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,90,90,0,90,90,0,0,0,90,0,90,90,90,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,413,NA,15129,9900,NA,413,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,249164,NA,NA,261313,259491,6721,225107,NA,261420,6687,261420,261834,261290,Flanker Task ,85,43513,91,yes,1024
93.47826087,93.47826087,479.2173913,479.2173913,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,91,91,0,91,91,0,0,0,91,0,91,91,91,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,575,NA,15129,9900,NA,575,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,249164,NA,NA,263724,261906,6721,225107,NA,263830,6687,263830,264407,263699,Flanker Task ,86,44088,92,yes,1024
93.5483871,93.5483871,478.4623656,478.4623656,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,92,92,0,92,92,0,0,0,92,0,92,92,92,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,409,NA,15129,9900,NA,409,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,249164,NA,NA,266276,264440,6721,225107,NA,266382,6687,266382,266792,266251,Flanker Task ,87,44497,93,yes,1024
93.61702128,93.61702128,477.5957447,477.5957447,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,93,93,0,93,93,0,0,0,93,0,93,93,93,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,397,NA,15129,9900,NA,397,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,249164,NA,NA,268697,266864,6721,225107,NA,268804,6687,268804,269203,268673,Flanker Task ,88,44894,94,yes,1024
92.63157895,92.63157895,478.2736842,478.2736842,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,94,94,0,94,94,0,0,0,94,0,94,94,94,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,542,NA,15129,9900,NA,542,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,249164,NA,NA,271066,269233,6721,225107,NA,271173,6687,271173,271716,271041,Flanker Task ,88,45436,95,yes,1024
92.70833333,92.70833333,478.53125,478.53125,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,95,95,0,95,95,0,0,0,95,0,95,95,95,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,503,NA,15129,9900,NA,503,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,271858,NA,NA,274193,272365,6721,225107,NA,274299,6687,274299,274803,274168,Flanker Task ,89,45939,96,yes,1024
92.78350515,92.78350515,479.1958763,479.1958763,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,96,96,0,96,96,0,0,0,96,0,96,96,96,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,543,NA,15129,9900,NA,543,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,271858,NA,NA,276663,274839,6721,225107,NA,276769,6687,276770,277314,276639,Flanker Task ,90,46482,97,yes,1024
92.85714286,92.85714286,484.0306122,484.0306122,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,97,97,0,97,97,0,0,0,97,0,97,97,97,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,953,NA,15129,9900,NA,953,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,271858,NA,NA,279210,277359,6721,225107,NA,279316,6687,279316,280270,279186,Flanker Task ,91,47435,98,yes,1024
92.92929293,92.92929293,483.4949495,483.4949495,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,98,98,0,98,98,0,0,0,98,0,98,98,98,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,431,NA,15129,9900,NA,431,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,271858,280337,NA,282675,280843,6721,225107,NA,282781,6687,282782,283214,282651,Flanker Task ,92,47866,99,yes,1024
93,93,482.82,482.82,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,99,99,0,99,99,0,0,0,99,0,99,99,99,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,416,NA,15129,9900,NA,416,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,271858,280337,NA,285120,283299,6721,225107,NA,285227,6687,285227,285644,285095,Flanker Task ,93,48282,100,yes,1024
93.06930693,93.06930693,482.1584158,482.1584158,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,100,100,0,100,100,0,0,0,100,0,100,100,100,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,416,NA,15129,9900,NA,416,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,271858,280337,NA,287587,285762,6721,225107,NA,287694,6687,287694,288112,287564,Flanker Task ,94,48698,101,yes,1024
93.1372549,93.1372549,481.6176471,481.6176471,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,101,101,0,101,101,0,0,0,101,0,101,101,101,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,427,NA,15129,9900,NA,427,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,271858,280337,NA,289987,288153,6721,225107,NA,290092,6687,290093,290522,289962,Flanker Task ,95,49125,102,yes,1024
93.2038835,93.2038835,480.961165,480.961165,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,102,102,0,102,102,0,0,0,102,0,102,102,102,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,414,NA,15129,9900,NA,414,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,271858,280337,NA,292387,290555,6721,225107,NA,292492,6687,292492,292907,292362,Flanker Task ,96,49539,103,yes,1024
93.26923077,93.26923077,481.5769231,481.5769231,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,103,103,0,103,103,0,0,0,103,0,103,103,103,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,545,NA,15129,9900,NA,545,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,271858,280337,NA,294809,292979,6721,225107,NA,294914,6687,294915,295462,294784,Flanker Task ,97,50084,104,yes,1024
