acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instruction2,count_instructions1,count_instructions3,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction2,response_instructions1,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instruction2,response_time_instructions1,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instruction2,time_instructions1,time_instructions3,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
94.28571429,94.28571429,523.2857143,523.2857143,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,34,34,0,34,0,34,0,0,0,34,34,34,34,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,34,34,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,484,NA,NA,52354,NA,484,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,55611,NA,NA,115806,111706,3209,NA,NA,116907,NA,3247,NA,117022,117508,116895,117021,Flanker Task,33,18315,35,yes,1024
94.44444444,94.44444444,522.4444444,522.4444444,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,35,35,0,35,0,35,0,0,0,35,35,35,35,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,35,35,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,493,NA,NA,52354,NA,493,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,55611,NA,NA,117534,111706,3209,NA,NA,118655,NA,3247,NA,118770,119264,118643,118770,Flanker Task,34,18808,36,yes,1024
94.59459459,94.59459459,521.4864865,521.4864865,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,36,36,0,36,0,36,0,0,0,36,36,36,36,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,36,36,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,487,NA,NA,52354,NA,487,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,55611,NA,NA,119284,111706,3209,NA,NA,120384,NA,3247,NA,120500,120989,120372,120500,Flanker Task,35,19295,37,yes,1024
94.73684211,94.73684211,520.6315789,520.6315789,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,37,37,0,37,0,37,0,0,0,37,37,37,37,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,37,37,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,489,NA,NA,52354,NA,489,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,55611,NA,NA,121004,111706,3209,NA,NA,122120,NA,3247,NA,122235,122726,122108,122235,Flanker Task,36,19784,38,yes,1024
94.87179487,94.87179487,517.6153846,517.6153846,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,38,38,0,38,0,38,0,0,0,38,38,38,38,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,38,38,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,403,NA,NA,52354,NA,403,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,55611,NA,NA,122741,111706,3209,NA,NA,123841,NA,3247,NA,123956,124361,123829,123956,Flanker Task,37,20187,39,yes,1024
95,95,514.4,514.4,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,39,39,0,39,0,39,0,0,0,39,39,39,39,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,39,39,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,389,NA,NA,52354,NA,389,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,55611,NA,NA,124385,111706,3209,NA,NA,125513,NA,3247,NA,125629,126020,125501,125629,Flanker Task,38,20576,40,yes,1024
95.12195122,95.12195122,525.5365854,525.5365854,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,40,40,0,40,0,40,0,0,0,40,40,40,40,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,40,40,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,971,NA,NA,52354,NA,971,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,55611,NA,NA,126035,111706,3209,NA,NA,127135,NA,3247,NA,127249,128222,127123,127249,Flanker Task,39,21547,41,yes,1024
95.23809524,95.23809524,523.6428571,523.6428571,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,41,41,0,41,0,41,0,0,0,41,41,41,41,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,41,41,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,446,NA,NA,52354,NA,446,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,55611,NA,NA,128238,111706,3209,NA,NA,129358,NA,3247,NA,129472,129920,129346,129472,Flanker Task,40,21993,42,yes,1024
95.34883721,95.34883721,521.6976744,521.6976744,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,42,42,0,42,0,42,0,0,0,42,42,42,42,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,42,42,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,440,NA,NA,52354,NA,440,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,55611,NA,NA,129935,111706,3209,NA,NA,131033,NA,3247,NA,131148,131590,131021,131148,Flanker Task,41,22433,43,yes,1024
95.45454545,95.45454545,520.2045455,520.2045455,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,43,43,0,43,0,43,0,0,0,43,43,43,43,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,43,43,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,456,NA,NA,52354,NA,456,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,55611,NA,NA,131607,111706,3209,NA,NA,132730,NA,3247,NA,132845,133303,132719,132845,Flanker Task,42,22889,44,yes,1024
95.55555556,95.55555556,517.6888889,517.6888889,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,44,44,0,44,0,44,0,0,0,44,44,44,44,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,44,44,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,407,NA,NA,52354,NA,407,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,55611,NA,NA,133318,111706,3209,NA,NA,134421,NA,3247,NA,134536,134946,134409,134536,Flanker Task,43,23296,45,yes,1024
95.65217391,95.65217391,517.7391304,517.7391304,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,45,45,0,45,0,45,0,0,0,45,45,45,45,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,45,45,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,520,NA,NA,52354,NA,520,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,55611,NA,NA,134970,111706,3209,NA,NA,136085,NA,3247,NA,136200,136722,136073,136200,Flanker Task,44,23816,46,yes,1024
95.74468085,95.74468085,517.1489362,517.1489362,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,46,46,0,46,0,46,0,0,0,46,46,46,46,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,46,46,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,490,NA,NA,52354,NA,490,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,55611,NA,NA,136736,111706,3209,NA,NA,137836,NA,3247,NA,137952,138444,137824,137952,Flanker Task,45,24306,47,yes,1024
95.83333333,95.83333333,514.7083333,514.7083333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,47,47,0,47,0,47,0,0,0,47,47,47,47,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,47,47,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,400,NA,NA,52354,NA,400,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,55611,NA,NA,138462,111706,3209,NA,NA,139590,NA,3247,NA,139705,140107,139578,139705,Flanker Task,46,24706,48,yes,1024
95.91836735,95.91836735,512.6530612,512.6530612,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,48,48,0,48,0,48,0,0,0,48,48,48,48,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,48,48,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,414,NA,NA,52354,NA,414,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,55611,NA,NA,140121,111706,3209,NA,NA,141221,NA,3247,NA,141337,141753,141210,141337,Flanker Task,47,25120,49,yes,1024
94,94,510.66,510.66,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,49,49,0,49,0,49,0,0,0,49,49,49,49,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,49,49,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,413,NA,NA,52354,NA,413,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,55611,NA,NA,141779,111706,3209,NA,NA,142901,NA,3247,NA,143016,143431,142890,143016,Flanker Task,47,25533,50,yes,1024
94.11764706,94.11764706,513,513,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,50,50,0,50,0,50,0,0,0,50,50,50,50,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,50,50,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,630,NA,NA,52354,NA,630,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,55611,NA,NA,143956,143445,3209,NA,NA,145054,NA,3247,NA,145169,145802,145041,145168,Flanker Task,48,26163,51,yes,1024
94.23076923,94.23076923,512.8653846,512.8653846,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,51,51,0,51,0,51,0,0,0,51,51,51,51,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,51,51,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,506,NA,NA,52354,NA,506,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,55611,NA,NA,145817,143445,3209,NA,NA,146918,NA,3247,NA,147030,147538,146905,147030,Flanker Task,49,26669,52,yes,1024
94.33962264,94.33962264,510.9056604,510.9056604,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,52,52,0,52,0,52,0,0,0,52,52,52,52,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,52,52,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,409,NA,NA,52354,NA,409,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,55611,NA,NA,147552,143445,3209,NA,NA,148652,NA,3247,NA,148767,149179,148640,148767,Flanker Task,50,27078,53,yes,1024
94.44444444,94.44444444,509.462963,509.462963,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,53,53,0,53,0,53,0,0,0,53,53,53,53,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,53,53,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,433,NA,NA,52354,NA,433,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,55611,NA,NA,149199,143445,3209,NA,NA,150319,NA,3247,NA,150435,150870,150307,150435,Flanker Task,51,27511,54,yes,1024
94.54545455,94.54545455,509.1818182,509.1818182,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,54,54,0,54,0,54,0,0,0,54,54,54,54,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,54,54,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,494,NA,NA,52354,NA,494,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,55611,NA,NA,150885,143445,3209,NA,NA,151985,NA,3247,NA,152100,152597,151973,152100,Flanker Task,52,28005,55,yes,1024
94.64285714,94.64285714,508.1785714,508.1785714,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,55,55,0,55,0,55,0,0,0,55,55,55,55,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,55,55,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,453,NA,NA,52354,NA,453,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,55611,NA,NA,152613,143445,3209,NA,NA,153729,NA,3247,NA,153844,154299,153718,153844,Flanker Task,53,28458,56,yes,1024
94.73684211,94.73684211,508.6666667,508.6666667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,56,56,0,56,0,56,0,0,0,56,56,56,56,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,56,56,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,536,NA,NA,52354,NA,536,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,55611,NA,NA,154314,143445,3209,NA,NA,155415,NA,3247,NA,155527,156066,155403,155526,Flanker Task,54,28994,57,yes,1024
94.82758621,94.82758621,510.2758621,510.2758621,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,57,57,0,57,0,57,0,0,0,57,57,57,57,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,57,57,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,602,NA,NA,52354,NA,602,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,55611,NA,NA,156091,143445,3209,NA,NA,157214,NA,3247,NA,157329,157933,157202,157329,Flanker Task,55,29596,58,yes,1024
94.91525424,94.91525424,512.0677966,512.0677966,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,58,58,0,58,0,58,0,0,0,58,58,58,58,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,58,58,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,616,NA,NA,52354,NA,616,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,55611,NA,NA,157948,143445,3209,NA,NA,159048,NA,3247,NA,159163,159781,159036,159163,Flanker Task,56,30212,59,yes,1024
95,95,510.75,510.75,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,59,59,0,59,0,59,0,0,0,59,59,59,59,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,59,59,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,433,NA,NA,52354,NA,433,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,55611,NA,NA,159797,143445,3209,NA,NA,160921,NA,3247,NA,161032,161467,160909,161032,Flanker Task,57,30645,60,yes,1024
95.08196721,95.08196721,509.9016393,509.9016393,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,60,60,0,60,0,60,0,0,0,60,60,60,60,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,60,60,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,459,NA,NA,52354,NA,459,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,55611,NA,NA,161481,143445,3209,NA,NA,162582,NA,3247,NA,162697,163158,162570,162697,Flanker Task,58,31104,61,yes,1024
95.16129032,95.16129032,509.6612903,509.6612903,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,61,61,0,61,0,61,0,0,0,61,61,61,61,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,61,61,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,495,NA,NA,52354,NA,495,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,55611,NA,NA,163175,143445,3209,NA,NA,164299,NA,3247,NA,164416,164913,164287,164415,Flanker Task,59,31599,62,yes,1024
95.23809524,95.23809524,510.1111111,510.1111111,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,62,62,0,62,0,62,0,0,0,62,62,62,62,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,62,62,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,538,NA,NA,52354,NA,538,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,55611,NA,NA,164928,143445,3209,NA,NA,166026,NA,3247,NA,166141,166682,166014,166141,Flanker Task,60,32137,63,yes,1024
95.3125,95.3125,508.90625,508.90625,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,63,63,0,63,0,63,0,0,0,63,63,63,63,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,63,63,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,433,NA,NA,52354,NA,433,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,55611,NA,NA,166699,143445,3209,NA,NA,167822,NA,3247,NA,167937,168372,167810,167937,Flanker Task,61,32570,64,yes,1024
95.38461538,95.38461538,507.4769231,507.4769231,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,64,64,0,64,0,64,0,0,0,64,64,64,64,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,64,64,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,416,NA,NA,52354,NA,416,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,55611,NA,NA,168387,143445,3209,NA,NA,169488,NA,3247,NA,169603,170021,169476,169603,Flanker Task,62,32986,65,yes,1024
95.45454545,95.45454545,507.6969697,507.6969697,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,65,65,0,65,0,65,0,0,0,65,65,65,65,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,65,65,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,522,NA,NA,52354,NA,522,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,55611,NA,NA,170043,143445,3209,NA,NA,171157,NA,3247,NA,171272,171796,171145,171272,Flanker Task,63,33508,66,yes,1024
95.52238806,95.52238806,507.1791045,507.1791045,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,66,66,0,66,0,66,0,0,0,66,66,66,66,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,66,66,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,473,NA,NA,52354,NA,473,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,55611,NA,NA,171810,143445,3209,NA,NA,172910,NA,3247,NA,173021,173497,172898,173021,Flanker Task,64,33981,67,yes,1024
95.58823529,95.58823529,506.0294118,506.0294118,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,67,67,0,67,0,67,0,0,0,67,67,67,67,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,67,67,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,429,NA,NA,52354,NA,429,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,55611,NA,NA,173515,143445,3209,NA,NA,174634,NA,3247,NA,174749,175181,174622,174749,Flanker Task,65,34410,68,yes,1024
95.65217391,95.65217391,504.9710145,504.9710145,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,68,68,0,68,0,68,0,0,0,68,68,68,68,Thu Sep 19 16:32:56 2019,1500,The main experiment item,yes,CB-FlankerTask-Lab1.2.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,68,68,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,433,NA,NA,52354,NA,433,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,55611,NA,NA,175195,143445,3209,NA,NA,176295,NA,3247,NA,176410,176846,176283,176410,Flanker Task,66,34843,69,yes,1024
