acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_isi,count_keyboard_response,count_logger,count_sequence,count_sketchpad,count_sketchpad_1,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_sketchpad,response_sketchpad_1,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,response_time_sketchpad,response_time_sketchpad_1,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_isi,time_keyboard_response,time_logger,time_sequence,time_sketchpad,time_sketchpad_1,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
92.75362319,92.75362319,781.4492754,781.4492754,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,68,0,68,0,68,0,0,0,68,68,68,68,NA,NA,68,9/19/19 14:57,1500,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,68,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,NA,715,NA,10987,NA,NA,715,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,NA,NA,115255,2777,NA,NA,152255,2781,NA,NA,151151,152358,153074,152252,NA,NA,152358,Week4submit,64,53920,69,yes,1024
92.85714286,92.85714286,778.7857143,778.7857143,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,69,0,69,0,69,0,0,0,69,69,69,69,NA,NA,69,9/19/19 14:57,1500,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,69,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,NA,595,NA,10987,NA,NA,595,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,NA,NA,115255,2777,NA,NA,154183,2781,NA,NA,153079,154286,154882,154180,NA,NA,154286,Week4submit,65,54515,70,yes,1024
92.95774648,92.95774648,775.2253521,775.2253521,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,70,0,70,0,70,0,0,0,70,70,70,70,NA,NA,70,9/19/19 14:57,1500,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,70,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,NA,526,NA,10987,NA,NA,526,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,NA,NA,115255,2777,NA,NA,155996,2781,NA,NA,154887,156099,156626,155993,NA,NA,156099,Week4submit,66,55041,71,yes,1024
93.05555556,93.05555556,772.1805556,772.1805556,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,71,0,71,0,71,0,0,0,71,71,71,71,NA,NA,71,9/19/19 14:57,1500,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,71,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,NA,556,NA,10987,NA,NA,556,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,NA,NA,115255,2777,NA,NA,157741,2781,NA,NA,156631,157844,158401,157738,NA,NA,157844,Week4submit,67,55597,72,yes,1024
93.15068493,93.15068493,770.4657534,770.4657534,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,72,0,72,0,72,0,0,0,72,72,72,72,NA,NA,72,9/19/19 14:57,1500,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,72,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,NA,647,NA,10987,NA,NA,647,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,NA,NA,115255,2777,NA,NA,159515,2781,NA,NA,158407,159618,160266,159512,NA,NA,159618,Week4submit,68,56244,73,yes,1024
93.24324324,93.24324324,769.2972973,769.2972973,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,73,0,73,0,73,0,0,0,73,73,73,73,NA,NA,73,9/19/19 14:57,1500,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,73,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,NA,684,NA,10987,NA,NA,684,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,NA,NA,115255,2777,NA,NA,161374,2781,NA,NA,160271,161477,162162,161371,NA,NA,161477,Week4submit,69,56928,74,yes,1024
93.33333333,93.33333333,766.0266667,766.0266667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,74,0,74,0,74,0,0,0,74,74,74,74,NA,NA,74,9/19/19 14:57,1500,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,74,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,NA,524,NA,10987,NA,NA,524,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,NA,NA,115255,2777,NA,NA,163270,2781,NA,NA,162168,163373,163898,163267,NA,NA,163373,Week4submit,70,57452,75,yes,1024
93.42105263,93.42105263,764.6447368,764.6447368,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,75,0,75,0,75,0,0,0,75,75,75,75,NA,NA,75,9/19/19 14:57,1500,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,75,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,NA,661,NA,10987,NA,NA,661,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,NA,NA,115255,2777,NA,NA,165005,2781,NA,NA,163903,165108,165770,165002,NA,NA,165108,Week4submit,71,58113,76,yes,1024
93.50649351,93.50649351,764.5454545,764.5454545,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,76,0,76,0,76,0,0,0,76,76,76,76,NA,NA,76,9/19/19 14:57,1500,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,76,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,NA,757,NA,10987,NA,NA,757,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,NA,NA,115255,2777,NA,NA,166877,2781,NA,NA,165776,166980,167738,166874,NA,NA,166980,Week4submit,72,58870,77,yes,1024
93.58974359,93.58974359,763.2948718,763.2948718,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,77,0,77,0,77,0,0,0,77,77,77,77,NA,NA,77,9/19/19 14:57,1500,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,77,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,NA,667,NA,10987,NA,NA,667,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,NA,NA,115255,2777,NA,NA,168847,2781,NA,NA,167744,168950,169618,168844,NA,NA,168950,Week4submit,73,59537,78,yes,1024
93.67088608,93.67088608,761.9367089,761.9367089,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,78,0,78,0,78,0,0,0,78,78,78,78,NA,NA,78,9/19/19 14:57,1500,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,78,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,NA,656,NA,10987,NA,NA,656,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,NA,NA,115255,2777,NA,NA,170730,2781,NA,NA,169623,170833,171490,170727,NA,NA,170833,Week4submit,74,60193,79,yes,1024
93.75,93.75,759.2625,759.2625,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,79,0,79,0,79,0,0,0,79,79,79,79,NA,NA,79,9/19/19 14:57,1500,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,NA,548,NA,10987,NA,NA,548,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,NA,NA,115255,2777,NA,NA,172597,2781,NA,NA,171495,172700,173250,172594,NA,NA,172700,Week4submit,75,60741,80,yes,1024
92.59259259,92.59259259,768.4074074,768.4074074,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,80,0,80,0,80,0,0,0,80,80,80,80,NA,NA,80,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,None,NA,s,s,NA,None,NA,NA,1500,NA,10987,6234,NA,1500,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,115255,2777,NA,NA,180608,2781,174279,NA,173255,180711,182212,180605,NA,NA,180711,Week4submit,75,62241,81,yes,1024
91.46341463,91.46341463,777.3292683,777.3292683,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,81,0,81,0,81,0,0,0,81,81,81,81,NA,NA,81,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,None,NA,s,s,NA,None,NA,NA,1500,NA,10987,6234,NA,1500,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,182217,2777,182720,NA,184324,2781,174279,NA,183223,184428,185929,184322,NA,NA,184428,Week4submit,75,63741,82,yes,1024
91.56626506,91.56626506,777.8795181,777.8795181,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,82,0,82,0,82,0,0,0,82,82,82,82,NA,NA,82,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,823,NA,10987,6234,NA,823,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,185934,2777,186437,NA,188042,2781,174279,NA,186940,188145,188970,188039,NA,NA,188145,Week4submit,76,64564,83,yes,1024
91.66666667,91.66666667,777.6785714,777.6785714,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,83,0,83,0,83,0,0,0,83,83,83,83,NA,NA,83,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,761,NA,10987,6234,NA,761,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,185934,2777,188975,NA,190585,2781,174279,NA,189478,190688,191450,190582,NA,NA,190688,Week4submit,77,65325,84,yes,1024
91.76470588,91.76470588,782.7411765,782.7411765,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,84,0,84,0,84,0,0,0,84,84,84,84,NA,NA,84,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,1208,NA,10987,6234,NA,1208,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,185934,2777,191455,NA,193057,2781,174279,NA,191958,193160,194370,193055,NA,NA,193160,Week4submit,78,66533,85,yes,1024
91.86046512,91.86046512,785.7209302,785.7209302,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,85,0,85,0,85,0,0,0,85,85,85,85,NA,NA,85,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,1039,NA,10987,6234,NA,1039,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,185934,2777,194375,NA,195986,2781,174279,NA,194878,196089,197130,195983,NA,NA,196089,Week4submit,79,67572,86,yes,1024
91.95402299,91.95402299,783.5747126,783.5747126,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,86,0,86,0,86,0,0,0,86,86,86,86,NA,NA,86,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,599,NA,10987,6234,NA,599,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,185934,2777,197135,NA,198746,2781,174279,NA,197638,198849,199450,198744,NA,NA,198849,Week4submit,80,68171,87,yes,1024
92.04545455,92.04545455,782.4545455,782.4545455,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,87,0,87,0,87,0,0,0,87,87,87,87,NA,NA,87,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,685,NA,10987,6234,NA,685,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,185934,2777,197135,NA,200556,2781,174279,NA,199455,200659,201346,200553,NA,NA,200659,Week4submit,81,68856,88,yes,1024
92.13483146,92.13483146,781.1011236,781.1011236,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,88,0,88,0,88,0,0,0,88,88,88,88,NA,NA,88,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,662,NA,10987,6234,NA,662,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,185934,2777,201351,NA,202955,2781,174279,NA,201854,203058,203722,202952,NA,NA,203058,Week4submit,82,69518,89,yes,1024
92.22222222,92.22222222,778.1222222,778.1222222,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,89,0,89,0,89,0,0,0,89,89,89,89,NA,NA,89,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,513,NA,10987,6234,NA,513,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,185934,2777,203727,NA,205328,2781,174279,NA,204230,205431,205946,205325,NA,NA,205431,Week4submit,83,70031,90,yes,1024
92.30769231,92.30769231,775.7802198,775.7802198,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,90,0,90,0,90,0,0,0,90,90,90,90,NA,NA,90,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,565,NA,10987,6234,NA,565,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,185934,2777,203727,NA,207060,2781,174279,NA,205951,207163,207730,207057,NA,NA,207163,Week4submit,84,70596,91,yes,1024
92.39130435,92.39130435,773.6630435,773.6630435,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,91,0,91,0,91,0,0,0,91,91,91,91,NA,NA,91,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,581,NA,10987,6234,NA,581,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,185934,2777,203727,NA,208836,2781,174279,NA,207735,208939,209522,208833,NA,NA,208939,Week4submit,85,71177,92,yes,1024
92.47311828,92.47311828,772.6666667,772.6666667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,92,0,92,0,92,0,0,0,92,92,92,92,NA,NA,92,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,681,NA,10987,6234,NA,681,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,185934,2777,203727,NA,210632,2781,174279,NA,209527,210735,211418,210629,NA,NA,210735,Week4submit,86,71858,93,yes,1024
92.55319149,92.55319149,770.7765957,770.7765957,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,93,0,93,0,93,0,0,0,93,93,93,93,NA,NA,93,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,595,NA,10987,6234,NA,595,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,185934,2777,211423,NA,213030,2781,174279,NA,211926,213133,213730,213027,NA,NA,213133,Week4submit,87,72453,94,yes,1024
92.63157895,92.63157895,769.5473684,769.5473684,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,94,0,94,0,94,0,0,0,94,94,94,94,NA,NA,94,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,654,NA,10987,6234,NA,654,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,185934,2777,211423,NA,214836,2781,174279,NA,213735,214939,215595,214833,NA,NA,214939,Week4submit,88,73107,95,yes,1024
92.70833333,92.70833333,767.84375,767.84375,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,95,0,95,0,95,0,0,0,95,95,95,95,NA,NA,95,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,606,NA,10987,6234,NA,606,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,185934,2777,215600,NA,217204,2781,174279,NA,216103,217307,217915,217201,NA,NA,217307,Week4submit,89,73713,96,yes,1024
92.78350515,92.78350515,766.0515464,766.0515464,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,96,0,96,0,96,0,0,0,96,96,96,96,NA,NA,96,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,594,NA,10987,6234,NA,594,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,185934,2777,217920,NA,219520,2781,174279,NA,218422,219623,220218,219518,NA,NA,219623,Week4submit,90,74307,97,yes,1024
92.85714286,92.85714286,764.7346939,764.7346939,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,97,0,97,0,97,0,0,0,97,97,97,97,NA,NA,97,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,637,NA,10987,6234,NA,637,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,185934,2777,217920,NA,221333,2781,174279,NA,220223,221436,222075,221330,NA,NA,221436,Week4submit,91,74944,98,yes,1024
92.92929293,92.92929293,762.1717172,762.1717172,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,98,0,98,0,98,0,0,0,98,98,98,98,NA,NA,98,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,511,NA,10987,6234,NA,511,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,185934,2777,222080,NA,223683,2781,174279,NA,222582,223786,224298,223681,NA,NA,223786,Week4submit,92,75455,99,yes,1024
93,93,759.72,759.72,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,99,0,99,0,99,0,0,0,99,99,99,99,NA,NA,99,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,517,NA,10987,6234,NA,517,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,185934,2777,222080,NA,225413,2781,174279,NA,224303,225516,226034,225410,NA,NA,225516,Week4submit,93,75972,100,yes,1024
93.06930693,93.06930693,757.8118812,757.8118812,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,100,0,100,0,100,0,0,0,100,100,100,100,NA,NA,100,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,567,NA,10987,6234,NA,567,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,185934,2777,222080,NA,227139,2781,174279,NA,226039,227242,227810,227136,NA,NA,227242,Week4submit,94,76539,101,yes,1024
93.1372549,93.1372549,757,757,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,101,0,101,0,101,0,0,0,101,101,101,101,NA,NA,101,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,675,NA,10987,6234,NA,675,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,185934,2777,222080,NA,228926,2781,174279,NA,227815,229029,229706,228923,NA,NA,229029,Week4submit,95,77214,102,yes,1024
93.2038835,93.2038835,755.9514563,755.9514563,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,102,0,102,0,102,0,0,0,102,102,102,102,NA,NA,102,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,649,NA,10987,6234,NA,649,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,185934,2777,229711,NA,231312,2781,174279,NA,230214,231415,232066,231309,NA,NA,231415,Week4submit,96,77863,103,yes,1024
