acc,accuracy,average_response_time,avg_rt,background,bidi,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_new_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_new_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
98.07692308,98.07692308,476.9807692,476.9807692,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,51,51,0,51,0,51,0,0,0,51,51,51,51,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,51,51,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,391,NA,33950,NA,NA,391,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,35472,NA,NA,121959,114704,1506,NA,NA,123061,1520,NA,NA,123172,123565,123050,123172,FlankerTaskKBowman,51,24803,52,yes,1024
98.11320755,98.11320755,478.5660377,478.5660377,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,52,52,0,52,0,52,0,0,0,52,52,52,52,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,52,52,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,561,NA,33950,NA,NA,561,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,35472,NA,NA,123584,114704,1506,NA,NA,124685,1520,NA,NA,124796,125359,124675,124795,FlankerTaskKBowman,52,25364,53,yes,1024
98.14814815,98.14814815,479.2407407,479.2407407,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,53,53,0,53,0,53,0,0,0,53,53,53,53,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,53,53,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,515,NA,33950,NA,NA,515,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,35472,NA,NA,125372,114704,1506,NA,NA,126473,1520,NA,NA,126584,127102,126463,126583,FlankerTaskKBowman,53,25879,54,yes,1024
96.36363636,96.36363636,478.5090909,478.5090909,black,no,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,54,54,0,54,0,54,0,0,0,54,54,54,54,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,54,54,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,439,NA,33950,NA,NA,439,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,35472,NA,NA,127115,114704,1506,NA,NA,128216,1520,NA,NA,128327,128768,128206,128327,FlankerTaskKBowman,53,26318,55,yes,1024
96.42857143,96.42857143,479.0357143,479.0357143,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,55,55,0,55,0,55,0,0,0,55,55,55,55,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,55,55,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,508,NA,33950,NA,NA,508,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,35472,NA,NA,129294,128783,1506,NA,NA,130396,1520,NA,NA,130507,131017,130386,130507,FlankerTaskKBowman,54,26826,56,yes,1024
96.49122807,96.49122807,478.754386,478.754386,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,56,56,0,56,0,56,0,0,0,56,56,56,56,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,56,56,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,463,NA,33950,NA,NA,463,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,35472,NA,NA,131030,128783,1506,NA,NA,132132,1520,NA,NA,132246,132711,132122,132246,FlankerTaskKBowman,55,27289,57,yes,1024
96.55172414,96.55172414,478.8103448,478.8103448,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,57,57,0,57,0,57,0,0,0,57,57,57,57,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,57,57,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,482,NA,33950,NA,NA,482,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,35472,NA,NA,132724,128783,1506,NA,NA,133826,1520,NA,NA,133937,134421,133815,133936,FlankerTaskKBowman,56,27771,58,yes,1024
96.61016949,96.61016949,478.7457627,478.7457627,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,58,58,0,58,0,58,0,0,0,58,58,58,58,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,58,58,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,475,NA,33950,NA,NA,475,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,35472,NA,NA,134434,128783,1506,NA,NA,135534,1520,NA,NA,135645,136122,135524,135645,FlankerTaskKBowman,57,28246,59,yes,1024
96.66666667,96.66666667,478.85,478.85,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,59,59,0,59,0,59,0,0,0,59,59,59,59,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,59,59,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,485,NA,33950,NA,NA,485,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,35472,NA,NA,136135,128783,1506,NA,NA,137235,1520,NA,NA,137346,137833,137225,137346,FlankerTaskKBowman,58,28731,60,yes,1024
96.72131148,96.72131148,478.8360656,478.8360656,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,60,60,0,60,0,60,0,0,0,60,60,60,60,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,60,60,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,478,NA,33950,NA,NA,478,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,35472,NA,NA,137846,128783,1506,NA,NA,138947,1520,NA,NA,139057,139537,138936,139057,FlankerTaskKBowman,59,29209,61,yes,1024
96.77419355,96.77419355,478.3548387,478.3548387,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,61,61,0,61,0,61,0,0,0,61,61,61,61,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,61,61,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,449,NA,33950,NA,NA,449,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,35472,NA,NA,139550,128783,1506,NA,NA,140655,1520,NA,NA,140766,141217,140644,140765,FlankerTaskKBowman,60,29658,62,yes,1024
96.82539683,96.82539683,478.8571429,478.8571429,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,62,62,0,62,0,62,0,0,0,62,62,62,62,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,62,62,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,510,NA,33950,NA,NA,510,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,35472,NA,NA,141230,128783,1506,NA,NA,142330,1520,NA,NA,142441,142953,142320,142441,FlankerTaskKBowman,61,30168,63,yes,1024
96.875,96.875,478.375,478.375,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,63,63,0,63,0,63,0,0,0,63,63,63,63,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,63,63,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,448,NA,33950,NA,NA,448,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,35472,NA,NA,142966,128783,1506,NA,NA,144065,1520,NA,NA,144176,144626,144055,144176,FlankerTaskKBowman,62,30616,64,yes,1024
96.92307692,96.92307692,478.9846154,478.9846154,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,64,64,0,64,0,64,0,0,0,64,64,64,64,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,64,64,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,518,NA,33950,NA,NA,518,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,35472,NA,NA,144639,128783,1506,NA,NA,145741,1520,NA,NA,145852,146372,145730,145852,FlankerTaskKBowman,63,31134,65,yes,1024
96.96969697,96.96969697,478.7575758,478.7575758,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,65,65,0,65,0,65,0,0,0,65,65,65,65,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,65,65,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,464,NA,33950,NA,NA,464,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,35472,NA,NA,146385,128783,1506,NA,NA,147485,1520,NA,NA,147596,148063,147475,147595,FlankerTaskKBowman,64,31598,66,yes,1024
97.01492537,97.01492537,478.9253731,478.9253731,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,66,66,0,66,0,66,0,0,0,66,66,66,66,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,66,66,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,490,NA,33950,NA,NA,490,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,35472,NA,NA,148075,128783,1506,NA,NA,149178,1520,NA,NA,149289,149781,149167,149288,FlankerTaskKBowman,65,32088,67,yes,1024
97.05882353,97.05882353,479.9264706,479.9264706,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,67,67,0,67,0,67,0,0,0,67,67,67,67,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,67,67,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,547,NA,33950,NA,NA,547,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,35472,NA,NA,149794,128783,1506,NA,NA,150894,1520,NA,NA,151005,151554,150884,151005,FlankerTaskKBowman,66,32635,68,yes,1024
97.10144928,97.10144928,480.1014493,480.1014493,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,68,68,0,68,0,68,0,0,0,68,68,68,68,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,68,68,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,492,NA,33950,NA,NA,492,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,35472,NA,NA,151567,128783,1506,NA,NA,152667,1520,NA,NA,152778,153272,152657,152778,FlankerTaskKBowman,67,33127,69,yes,1024
97.14285714,97.14285714,478.8857143,478.8857143,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,69,69,0,69,0,69,0,0,0,69,69,69,69,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,69,69,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,395,NA,33950,NA,NA,395,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,35472,NA,NA,153288,128783,1506,NA,NA,154388,1520,NA,NA,154499,154896,154378,154498,FlankerTaskKBowman,68,33522,70,yes,1024
97.18309859,97.18309859,480.2676056,480.2676056,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,70,70,0,70,0,70,0,0,0,70,70,70,70,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,70,70,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,577,NA,33950,NA,NA,577,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,35472,NA,NA,154909,128783,1506,NA,NA,156008,1520,NA,NA,156119,156698,155999,156118,FlankerTaskKBowman,69,34099,71,yes,1024
97.22222222,97.22222222,481.0555556,481.0555556,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,71,71,0,71,0,71,0,0,0,71,71,71,71,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,71,71,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,537,NA,33950,NA,NA,537,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,35472,NA,NA,156711,128783,1506,NA,NA,157813,1520,NA,NA,157924,158463,157803,157923,FlankerTaskKBowman,70,34636,72,yes,1024
97.26027397,97.26027397,480.0136986,480.0136986,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,72,72,0,72,0,72,0,0,0,72,72,72,72,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,72,72,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,405,NA,33950,NA,NA,405,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,35472,NA,NA,158475,128783,1506,NA,NA,159576,1520,NA,NA,159686,160094,159565,159686,FlankerTaskKBowman,71,35041,73,yes,1024
95.94594595,95.94594595,479.472973,479.472973,black,no,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,73,73,0,73,0,73,0,0,0,73,73,73,73,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,73,73,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,440,NA,33950,NA,NA,440,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,35472,NA,NA,160106,128783,1506,NA,NA,161206,1520,NA,NA,161317,161759,161196,161317,FlankerTaskKBowman,71,35481,74,yes,1024
96,96,481.2266667,481.2266667,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,74,74,0,74,0,74,0,0,0,74,74,74,74,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,74,74,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,611,NA,33950,NA,NA,611,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,35472,NA,NA,162282,161771,1506,NA,NA,163383,1520,NA,NA,163494,164108,163373,163493,FlankerTaskKBowman,72,36092,75,yes,1024
96.05263158,96.05263158,481.8157895,481.8157895,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,75,75,0,75,0,75,0,0,0,75,75,75,75,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,75,75,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,526,NA,33950,NA,NA,526,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,35472,NA,NA,164121,161771,1506,NA,NA,165222,1520,NA,NA,165333,165862,165212,165332,FlankerTaskKBowman,73,36618,76,yes,1024
96.1038961,96.1038961,482.7272727,482.7272727,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,76,76,0,76,0,76,0,0,0,76,76,76,76,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,76,76,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,552,NA,33950,NA,NA,552,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,35472,NA,NA,165875,161771,1506,NA,NA,166974,1520,NA,NA,167085,167639,166964,167085,FlankerTaskKBowman,74,37170,77,yes,1024
96.15384615,96.15384615,483.7564103,483.7564103,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,77,77,0,77,0,77,0,0,0,77,77,77,77,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,77,77,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,563,NA,33950,NA,NA,563,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,35472,NA,NA,167652,161771,1506,NA,NA,168752,1520,NA,NA,168862,169428,168742,168862,FlankerTaskKBowman,75,37733,78,yes,1024
96.20253165,96.20253165,484.5696203,484.5696203,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,78,78,0,78,0,78,0,0,0,78,78,78,78,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,78,78,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,548,NA,33950,NA,NA,548,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,35472,NA,NA,169443,161771,1506,NA,NA,170545,1520,NA,NA,170655,171206,170535,170655,FlankerTaskKBowman,76,38281,79,yes,1024
96.25,96.25,484.55,484.55,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,79,79,0,79,0,79,0,0,0,79,79,79,79,Tue Sep 24 11:29:14 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,79,79,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,483,NA,33950,NA,NA,483,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,35472,NA,NA,171219,161771,1506,NA,NA,172321,1520,NA,NA,172431,172917,172310,172431,FlankerTaskKBowman,77,38764,80,yes,1024
96.2962963,96.2962963,484.691358,484.691358,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,80,80,0,80,0,80,0,0,0,80,80,80,80,Tue Sep 24 11:29:14 2019,600,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,0,79,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,s,NA,h,496,NA,33950,11456,NA,496,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,35472,185429,NA,172930,161771,1506,NA,NA,185510,1520,173970,NA,185620,186118,185500,185620,FlankerTaskKBowman,78,39260,81,yes,1024
96.34146341,96.34146341,483.5243902,483.5243902,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,81,81,0,81,0,81,0,0,0,81,81,81,81,Tue Sep 24 11:29:14 2019,600,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,1,79,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KBsubject-2-F21.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,s,NA,s,389,NA,33950,11456,NA,389,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,35472,185429,NA,186131,161771,1506,NA,NA,187232,1520,173970,NA,187342,187733,187221,187342,FlankerTaskKBowman,79,39649,82,yes,1024
