acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_isi,count_keyboard_response,count_logger,count_sequence,count_sketchpad,count_sketchpad_1,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_sketchpad,response_sketchpad_1,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,response_time_sketchpad,response_time_sketchpad_1,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_isi,time_keyboard_response,time_logger,time_sequence,time_sketchpad,time_sketchpad_1,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
94.28571429,94.28571429,455.4,455.4,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,69,0,69,0,69,0,0,0,69,69,69,69,NA,NA,69,9/25/19 17:00,1500,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,69,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,NA,441,NA,230006,NA,NA,441,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,NA,NA,313388,2980,NA,NA,350494,2984,NA,NA,349389,350597,351039,350491,NA,NA,350597,Week4submit,66,31878,70,yes,1024
94.36619718,94.36619718,455.7042254,455.7042254,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,70,0,70,0,70,0,0,0,70,70,70,70,NA,NA,70,9/25/19 17:00,1500,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,70,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,NA,477,NA,230006,NA,NA,477,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,NA,NA,313388,2980,NA,NA,352146,2984,NA,NA,351044,352249,352728,352143,NA,NA,352249,Week4submit,67,32355,71,yes,1024
94.44444444,94.44444444,455.0277778,455.0277778,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,71,0,71,0,71,0,0,0,71,71,71,71,NA,NA,71,9/25/19 17:00,1500,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,71,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,NA,407,NA,230006,NA,NA,407,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,NA,NA,313388,2980,NA,NA,353833,2984,NA,NA,352733,353936,354344,353830,NA,NA,353936,Week4submit,68,32762,72,yes,1024
94.52054795,94.52054795,454.1917808,454.1917808,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,72,0,72,0,72,0,0,0,72,72,72,72,NA,NA,72,9/25/19 17:00,1500,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,72,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,NA,394,NA,230006,NA,NA,394,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,NA,NA,313388,2980,NA,NA,355454,2984,NA,NA,354349,355557,355952,355451,NA,NA,355557,Week4submit,69,33156,73,yes,1024
94.59459459,94.59459459,454.2432432,454.2432432,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,73,0,73,0,73,0,0,0,73,73,73,73,NA,NA,73,9/25/19 17:00,1500,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,73,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,NA,458,NA,230006,NA,NA,458,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,NA,NA,313388,2980,NA,NA,357062,2984,NA,NA,355957,357165,357624,357059,NA,NA,357165,Week4submit,70,33614,74,yes,1024
94.66666667,94.66666667,455.4,455.4,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,74,0,74,0,74,0,0,0,74,74,74,74,NA,NA,74,9/25/19 17:00,1500,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,74,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,NA,541,NA,230006,NA,NA,541,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,NA,NA,313388,2980,NA,NA,358739,2984,NA,NA,357629,358842,359384,358736,NA,NA,358842,Week4submit,71,34155,75,yes,1024
94.73684211,94.73684211,455.9078947,455.9078947,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,75,0,75,0,75,0,0,0,75,75,75,75,NA,NA,75,9/25/19 17:00,1500,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,75,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,NA,494,NA,230006,NA,NA,494,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,NA,NA,313388,2980,NA,NA,360490,2984,NA,NA,359389,360593,361088,360487,NA,NA,360593,Week4submit,72,34649,76,yes,1024
94.80519481,94.80519481,455.6623377,455.6623377,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,76,0,76,0,76,0,0,0,76,76,76,76,NA,NA,76,9/25/19 17:00,1500,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,76,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,NA,437,NA,230006,NA,NA,437,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,NA,NA,313388,2980,NA,NA,362195,2984,NA,NA,361093,362298,362736,362193,NA,NA,362298,Week4submit,73,35086,77,yes,1024
94.87179487,94.87179487,455.5897436,455.5897436,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,77,0,77,0,77,0,0,0,77,77,77,77,NA,NA,77,9/25/19 17:00,1500,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,77,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,NA,450,NA,230006,NA,NA,450,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,NA,NA,313388,2980,NA,NA,363845,2984,NA,NA,362741,363948,364399,363843,NA,NA,363948,Week4submit,74,35536,78,yes,1024
94.93670886,94.93670886,456.3417722,456.3417722,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,78,0,78,0,78,0,0,0,78,78,78,78,NA,NA,78,9/25/19 17:00,1500,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,78,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,NA,515,NA,230006,NA,NA,515,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,NA,NA,313388,2980,NA,NA,365516,2984,NA,NA,364405,365620,366136,365514,NA,NA,365620,Week4submit,75,36051,79,yes,1024
95,95,457.4,457.4,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,79,0,79,0,79,0,0,0,79,79,79,79,NA,NA,79,9/25/19 17:00,1500,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,NA,541,NA,230006,NA,NA,541,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,NA,NA,313388,2980,NA,NA,367243,2984,NA,NA,366141,367346,367888,367240,NA,NA,367346,Week4submit,76,36592,80,yes,1024
95.0617284,95.0617284,458.3950617,458.3950617,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,80,0,80,0,80,0,0,0,80,80,80,80,NA,NA,80,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,538,NA,230006,6648,NA,538,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,313388,2980,NA,NA,375662,2984,368919,NA,367893,375765,376304,375660,NA,NA,375765,Week4submit,77,37130,81,yes,1024
95.12195122,95.12195122,457.2682927,457.2682927,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,81,0,81,0,81,0,0,0,81,81,81,81,NA,NA,81,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,366,NA,230006,6648,NA,366,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,313388,2980,NA,NA,377410,2984,368919,NA,376309,377513,377880,377407,NA,NA,377513,Week4submit,78,37496,82,yes,1024
95.18072289,95.18072289,457.939759,457.939759,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,82,0,82,0,82,0,0,0,82,82,82,82,NA,NA,82,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,513,NA,230006,6648,NA,513,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,313388,2980,NA,NA,378991,2984,368919,NA,377885,379094,379608,378988,NA,NA,379094,Week4submit,79,38009,83,yes,1024
95.23809524,95.23809524,457.3452381,457.3452381,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,83,0,83,0,83,0,0,0,83,83,83,83,NA,NA,83,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,408,NA,230006,6648,NA,408,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,313388,2980,NA,NA,380712,2984,368919,NA,379613,380815,381224,380709,NA,NA,380815,Week4submit,80,38417,84,yes,1024
94.11764706,94.11764706,456.1764706,456.1764706,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,84,0,84,0,84,0,0,0,84,84,84,84,NA,NA,84,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,358,NA,230006,6648,NA,358,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,313388,2980,NA,NA,382330,2984,368919,NA,381229,382433,382792,382327,NA,NA,382433,Week4submit,80,38775,85,yes,1024
94.18604651,94.18604651,455.9883721,455.9883721,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,85,0,85,0,85,0,0,0,85,85,85,85,NA,NA,85,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,440,NA,230006,6648,NA,440,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,382797,2980,NA,NA,384400,2984,368919,NA,383300,384503,384944,384398,NA,NA,384503,Week4submit,81,39215,86,yes,1024
94.25287356,94.25287356,455.8735632,455.8735632,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,86,0,86,0,86,0,0,0,86,86,86,86,NA,NA,86,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,446,NA,230006,6648,NA,446,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,382797,2980,NA,NA,386050,2984,368919,NA,384949,386153,386600,386047,NA,NA,386153,Week4submit,82,39661,87,yes,1024
94.31818182,94.31818182,457.1818182,457.1818182,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,87,0,87,0,87,0,0,0,87,87,87,87,NA,NA,87,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,571,NA,230006,6648,NA,571,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,382797,2980,NA,NA,387717,2984,368919,NA,386605,387820,388392,387714,NA,NA,387820,Week4submit,83,40232,88,yes,1024
94.38202247,94.38202247,457.0224719,457.0224719,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,88,0,88,0,88,0,0,0,88,88,88,88,NA,NA,88,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,443,NA,230006,6648,NA,443,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,382797,2980,NA,NA,389492,2984,368919,NA,388397,389596,390040,389490,NA,NA,389596,Week4submit,84,40675,89,yes,1024
94.44444444,94.44444444,456.3666667,456.3666667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,89,0,89,0,89,0,0,0,89,89,89,89,NA,NA,89,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,398,NA,230006,6648,NA,398,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,382797,2980,NA,NA,391146,2984,368919,NA,390045,391249,391648,391143,NA,NA,391249,Week4submit,85,41073,90,yes,1024
94.50549451,94.50549451,456.6263736,456.6263736,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,90,0,90,0,90,0,0,0,90,90,90,90,NA,NA,90,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,480,NA,230006,6648,NA,480,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,382797,2980,NA,NA,392760,2984,368919,NA,391653,392863,393344,392757,NA,NA,392863,Week4submit,86,41553,91,yes,1024
94.56521739,94.56521739,455.8913043,455.8913043,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,91,0,91,0,91,0,0,0,91,91,91,91,NA,NA,91,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,389,NA,230006,6648,NA,389,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,382797,2980,NA,NA,394451,2984,368919,NA,393349,394554,394944,394448,NA,NA,394554,Week4submit,87,41942,92,yes,1024
94.62365591,94.62365591,457.311828,457.311828,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,92,0,92,0,92,0,0,0,92,92,92,92,NA,NA,92,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,588,NA,230006,6648,NA,588,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,382797,2980,NA,NA,396060,2984,368919,NA,394949,396163,396752,396057,NA,NA,396163,Week4submit,88,42530,93,yes,1024
94.68085106,94.68085106,457.712766,457.712766,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,93,0,93,0,93,0,0,0,93,93,93,93,NA,NA,93,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,495,NA,230006,6648,NA,495,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,382797,2980,NA,NA,397864,2984,368919,NA,396757,397967,398464,397861,NA,NA,397967,Week4submit,89,43025,94,yes,1024
94.73684211,94.73684211,458.7368421,458.7368421,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,94,0,94,0,94,0,0,0,94,94,94,94,NA,NA,94,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,555,NA,230006,6648,NA,555,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,232992,375568,NA,382797,2980,NA,NA,399597,2984,368919,NA,398485,399700,400256,399594,NA,NA,399700,Week4submit,90,43580,95,yes,1024
94.79166667,94.79166667,459.6875,459.6875,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,95,0,95,0,95,0,0,0,95,95,95,95,NA,NA,95,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,550,NA,230006,6648,NA,550,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,382797,2980,NA,NA,401369,2984,368919,NA,400261,401472,402024,401366,NA,NA,401472,Week4submit,91,44130,96,yes,1024
93.81443299,93.81443299,460.1237113,460.1237113,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,96,0,96,0,96,0,0,0,96,96,96,96,NA,NA,96,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,502,NA,230006,6648,NA,502,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,382797,2980,NA,NA,403137,2984,368919,NA,402029,403240,403744,403134,NA,NA,403240,Week4submit,91,44632,97,yes,1024
93.87755102,93.87755102,460.9897959,460.9897959,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,97,0,97,0,97,0,0,0,97,97,97,97,NA,NA,97,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,545,NA,230006,6648,NA,545,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,403749,2980,NA,NA,405358,2984,368919,NA,404252,405461,406008,405355,NA,NA,405461,Week4submit,92,45177,98,yes,1024
93.93939394,93.93939394,461.1111111,461.1111111,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,98,0,98,0,98,0,0,0,98,98,98,98,NA,NA,98,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,473,NA,230006,6648,NA,473,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,403749,2980,NA,NA,407126,2984,368919,NA,406013,407229,407704,407123,NA,NA,407229,Week4submit,93,45650,99,yes,1024
94,94,461.24,461.24,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,99,0,99,0,99,0,0,0,99,99,99,99,NA,NA,99,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,474,NA,230006,6648,NA,474,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,403749,2980,NA,NA,408814,2984,368919,NA,407709,408917,409392,408811,NA,NA,408917,Week4submit,94,46124,100,yes,1024
94.05940594,94.05940594,461.3960396,461.3960396,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,100,0,100,0,100,0,0,0,100,100,100,100,NA,NA,100,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,477,NA,230006,6648,NA,477,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,403749,2980,NA,NA,410499,2984,368919,NA,409397,410602,411080,410496,NA,NA,410602,Week4submit,95,46601,101,yes,1024
94.11764706,94.11764706,461.3921569,461.3921569,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,101,0,101,0,101,0,0,0,101,101,101,101,NA,NA,101,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,461,NA,230006,6648,NA,461,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,232992,375568,NA,403749,2980,NA,NA,412195,2984,368919,NA,411085,412297,412760,412192,NA,NA,412297,Week4submit,96,47062,102,yes,1024
94.17475728,94.17475728,461.5533981,461.5533981,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,102,0,102,0,102,0,0,0,102,102,102,102,NA,NA,102,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,NA,NA,478,NA,230006,6648,NA,478,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,232992,375568,NA,403749,2980,NA,NA,413865,2984,368919,NA,412765,413968,414448,413863,NA,NA,413968,Week4submit,97,47540,103,yes,1024
94.23076923,94.23076923,461.5096154,461.5096154,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,103,0,103,0,103,0,0,0,103,103,103,103,NA,NA,103,9/25/19 17:00,600,The main experiment item,yes,Week4submit.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,79,C:/Users/DLGoupil/Desktop/subject-2.1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,NA,NA,457,NA,230006,6648,NA,457,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,232992,375568,NA,403749,2980,NA,NA,415551,2984,368919,NA,414453,415654,416112,415548,NA,NA,415654,Week4submit,98,47997,104,yes,1024
