acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_ISI,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instruction3,count_instructions1,count_instructions2,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction3,response_instructions1,response_instructions2,response_keyboard_response,response_time,response_time_finish,response_time_instruction3,response_time_instructions1,response_time_instructions2,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ISI,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instruction3,time_instructions1,time_instructions2,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
88.23529412,88.23529412,802.0294118,802.0294118,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,33,0,0,0,33,0,33,0,33,0,0,0,33,33,33,33,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,33,33,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,603,NA,NA,95168,NA,603,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,177124,100514,NA,NA,136678,5323,118567,NA,178429,NA,5342,NA,178536,179143,178421,178536,Flanker task,30,27269,34,yes,1024
88.57142857,88.57142857,796.2857143,796.2857143,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,34,0,0,0,34,0,34,0,34,0,0,0,34,34,34,34,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,34,34,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,601,NA,NA,95168,NA,601,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,179203,100514,NA,NA,136678,5323,118567,NA,180514,NA,5342,NA,180622,181226,180504,180621,Flanker task,31,27870,35,yes,1024
88.88888889,88.88888889,786.1111111,786.1111111,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,35,0,0,0,35,0,35,0,35,0,0,0,35,35,35,35,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,35,35,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,430,NA,NA,95168,NA,430,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,181266,100514,NA,NA,136678,5323,118567,NA,182619,NA,5342,NA,182726,183160,182611,182726,Flanker task,32,28300,36,yes,1024
89.18918919,89.18918919,776,776,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,36,0,0,0,36,0,36,0,36,0,0,0,36,36,36,36,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,36,36,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,412,NA,NA,95168,NA,412,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,183209,100514,NA,NA,136678,5323,118567,NA,184562,NA,5342,NA,184671,185087,184553,184670,Flanker task,33,28712,37,yes,1024
89.47368421,89.47368421,785.7105263,785.7105263,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,37,0,0,0,37,0,37,0,37,0,0,0,37,37,37,37,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,37,37,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,1145,NA,NA,95168,NA,1145,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,185148,100514,NA,NA,136678,5323,118567,NA,186410,NA,5342,NA,186517,187666,186402,186517,Flanker task,34,29857,38,yes,1024
89.74358974,89.74358974,780.5384615,780.5384615,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,38,0,0,0,38,0,38,0,38,0,0,0,38,38,38,38,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,38,38,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,584,NA,NA,95168,NA,584,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,187712,100514,NA,NA,136678,5323,118567,NA,188958,NA,5342,NA,189065,189653,188950,189064,Flanker task,35,30441,39,yes,1024
90,90,771.825,771.825,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,39,0,0,0,39,0,39,0,39,0,0,0,39,39,39,39,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,39,39,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,432,NA,NA,95168,NA,432,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,190004,100514,NA,NA,136678,5323,118567,NA,191289,NA,5342,NA,191397,191832,191281,191396,Flanker task,36,30873,40,yes,1024
90.24390244,90.24390244,766.6341463,766.6341463,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,40,0,0,0,40,0,40,0,40,0,0,0,40,40,40,40,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,40,40,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,559,NA,NA,95168,NA,559,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,191982,100514,NA,NA,136678,5323,118567,NA,193212,NA,5342,NA,193319,193881,193205,193318,Flanker task,37,31432,41,yes,1024
90.47619048,90.47619048,761.1190476,761.1190476,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,41,0,0,0,41,0,41,0,41,0,0,0,41,41,41,41,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,41,41,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,535,NA,NA,95168,NA,535,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,193945,100514,NA,NA,136678,5323,118567,NA,195212,NA,5342,NA,195317,195855,195203,195317,Flanker task,38,31967,42,yes,1024
90.69767442,90.69767442,754.4186047,754.4186047,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,42,0,0,0,42,0,42,0,42,0,0,0,42,42,42,42,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,42,42,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,473,NA,NA,95168,NA,473,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,195895,100514,NA,NA,136678,5323,118567,NA,197132,NA,5342,NA,197237,197713,197124,197237,Flanker task,39,32440,43,yes,1024
90.90909091,90.90909091,750.8409091,750.8409091,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,43,0,0,0,43,0,43,0,43,0,0,0,43,43,43,43,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,43,43,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,597,NA,NA,95168,NA,597,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,197751,100514,NA,NA,136678,5323,118567,NA,199025,NA,5342,NA,199130,199731,199017,199130,Flanker task,40,33037,44,yes,1024
91.11111111,91.11111111,744.9777778,744.9777778,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,44,0,0,0,44,0,44,0,44,0,0,0,44,44,44,44,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,44,44,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,487,NA,NA,95168,NA,487,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,199860,100514,NA,NA,136678,5323,118567,NA,201109,NA,5342,NA,201215,201704,201101,201214,Flanker task,41,33524,45,yes,1024
91.30434783,91.30434783,741.6956522,741.6956522,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,45,0,0,0,45,0,45,0,45,0,0,0,45,45,45,45,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,45,45,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,594,NA,NA,95168,NA,594,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,201764,100514,NA,NA,136678,5323,118567,NA,203000,NA,5342,NA,203105,203702,202992,203105,Flanker task,42,34118,46,yes,1024
91.4893617,91.4893617,738.1489362,738.1489362,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,46,0,0,0,46,0,46,0,46,0,0,0,46,46,46,46,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,46,46,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,575,NA,NA,95168,NA,575,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,203754,100514,NA,NA,136678,5323,118567,NA,205001,NA,5342,NA,205108,205685,204994,205107,Flanker task,43,34693,47,yes,1024
91.66666667,91.66666667,739.8541667,739.8541667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,47,0,0,0,47,0,47,0,47,0,0,0,47,47,47,47,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,47,47,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,820,NA,NA,95168,NA,820,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,205747,100514,NA,NA,136678,5323,118567,NA,206989,NA,5342,NA,207095,207918,206982,207094,Flanker task,44,35513,48,yes,1024
91.83673469,91.83673469,736.5510204,736.5510204,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,48,0,0,0,48,0,48,0,48,0,0,0,48,48,48,48,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,48,48,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,578,NA,NA,95168,NA,578,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,207970,100514,NA,NA,136678,5323,118567,NA,209202,NA,5342,NA,209309,209890,209194,209309,Flanker task,45,36091,49,yes,1024
92,92,734.1,734.1,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,49,0,0,0,49,0,49,0,49,0,0,0,49,49,49,49,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,49,49,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,614,NA,NA,95168,NA,614,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,209952,100514,NA,NA,136678,5323,118567,NA,211198,NA,5342,NA,211305,211922,211189,211304,Flanker task,46,36705,50,yes,1024
92.15686275,92.15686275,729.8823529,729.8823529,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,50,0,0,0,50,0,50,0,50,0,0,0,50,50,50,50,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,50,50,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,519,NA,NA,95168,NA,519,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,211981,100514,NA,NA,136678,5323,118567,NA,213217,NA,5342,NA,213323,213845,213206,213322,Flanker task,47,37224,51,yes,1024
92.30769231,92.30769231,726.6538462,726.6538462,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,51,0,0,0,51,0,51,0,51,0,0,0,51,51,51,51,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,51,51,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,562,NA,NA,95168,NA,562,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,213883,100514,NA,NA,136678,5323,118567,NA,215124,NA,5342,NA,215230,215796,215117,215229,Flanker task,48,37786,52,yes,1024
92.45283019,92.45283019,723.7169811,723.7169811,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,52,0,0,0,52,0,52,0,52,0,0,0,52,52,52,52,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,52,52,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,571,NA,NA,95168,NA,571,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,215843,100514,NA,NA,136678,5323,118567,NA,217145,NA,5342,NA,217252,217826,217138,217251,Flanker task,49,38357,53,yes,1024
92.59259259,92.59259259,719.4444444,719.4444444,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,53,0,0,0,53,0,53,0,53,0,0,0,53,53,53,53,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,53,53,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,493,NA,NA,95168,NA,493,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,217920,100514,NA,NA,136678,5323,118567,NA,219153,NA,5342,NA,219259,219755,219144,219259,Flanker task,50,38850,54,yes,1024
92.72727273,92.72727273,716.7090909,716.7090909,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,54,0,0,0,54,0,54,0,54,0,0,0,54,54,54,54,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,54,54,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,569,NA,NA,95168,NA,569,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,219808,100514,NA,NA,136678,5323,118567,NA,221040,NA,5342,NA,221146,221718,221032,221145,Flanker task,51,39419,55,yes,1024
92.85714286,92.85714286,713.3928571,713.3928571,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,55,0,0,0,55,0,55,0,55,0,0,0,55,55,55,55,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,55,55,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,531,NA,NA,95168,NA,531,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,221772,100514,NA,NA,136678,5323,118567,NA,223022,NA,5342,NA,223127,223662,223013,223127,Flanker task,52,39950,56,yes,1024
92.98245614,92.98245614,709.1052632,709.1052632,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,56,0,0,0,56,0,56,0,56,0,0,0,56,56,56,56,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,56,56,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,469,NA,NA,95168,NA,469,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,223701,100514,NA,NA,136678,5323,118567,NA,224932,NA,5342,NA,225038,225510,224925,225037,Flanker task,53,40419,57,yes,1024
93.10344828,93.10344828,706.7931034,706.7931034,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,57,0,0,0,57,0,57,0,57,0,0,0,57,57,57,57,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,57,57,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,575,NA,NA,95168,NA,575,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,225565,100514,NA,NA,136678,5323,118567,NA,226798,NA,5342,NA,226905,227484,226791,226904,Flanker task,54,40994,58,yes,1024
93.22033898,93.22033898,704.2542373,704.2542373,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,58,0,0,0,58,0,58,0,58,0,0,0,58,58,58,58,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,58,58,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,557,NA,NA,95168,NA,557,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,227547,100514,NA,NA,136678,5323,118567,NA,228800,NA,5342,NA,228906,229466,228792,228905,Flanker task,55,41551,59,yes,1024
93.33333333,93.33333333,705.5666667,705.5666667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,59,0,0,0,59,0,59,0,59,0,0,0,59,59,59,59,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,59,59,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,783,NA,NA,95168,NA,783,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,229504,100514,NA,NA,136678,5323,118567,NA,230740,NA,5342,NA,230846,231631,230732,230846,Flanker task,56,42334,60,yes,1024
93.44262295,93.44262295,703.1311475,703.1311475,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,60,0,0,0,60,0,60,0,60,0,0,0,60,60,60,60,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,60,60,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,557,NA,NA,95168,NA,557,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,231674,100514,NA,NA,136678,5323,118567,NA,232918,NA,5342,NA,233023,233583,232910,233023,Flanker task,57,42891,61,yes,1024
93.5483871,93.5483871,701.6451613,701.6451613,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,61,0,0,0,61,0,61,0,61,0,0,0,61,61,61,61,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,61,61,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,611,NA,NA,95168,NA,611,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,233642,100514,NA,NA,136678,5323,118567,NA,234894,NA,5342,NA,235001,235615,234887,235000,Flanker task,58,43502,62,yes,1024
93.65079365,93.65079365,700.0952381,700.0952381,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,62,0,0,0,62,0,62,0,62,0,0,0,62,62,62,62,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,62,62,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,604,NA,NA,95168,NA,604,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,235673,100514,NA,NA,136678,5323,118567,NA,236931,NA,5342,NA,237037,237644,236922,237037,Flanker task,59,44106,63,yes,1024
93.75,93.75,697.71875,697.71875,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,63,0,0,0,63,0,63,0,63,0,0,0,63,63,63,63,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,63,63,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,548,NA,NA,95168,NA,548,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,237699,100514,NA,NA,136678,5323,118567,NA,238953,NA,5342,NA,239058,239609,238944,239058,Flanker task,60,44654,64,yes,1024
93.84615385,93.84615385,696.6153846,696.6153846,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,64,0,0,0,64,0,64,0,64,0,0,0,64,64,64,64,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,64,64,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,626,NA,NA,95168,NA,626,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,239645,100514,NA,NA,136678,5323,118567,NA,240884,NA,5342,NA,240991,241620,240877,240990,Flanker task,61,45280,65,yes,1024
93.93939394,93.93939394,695.1212121,695.1212121,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,65,0,0,0,65,0,65,0,65,0,0,0,65,65,65,65,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,65,65,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,h,NA,h,598,NA,NA,95168,NA,598,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,241674,100514,NA,NA,136678,5323,118567,NA,242916,NA,5342,NA,243022,243623,242907,243021,Flanker task,62,45878,66,yes,1024
94.02985075,94.02985075,691.4776119,691.4776119,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,66,0,0,0,66,0,66,0,66,0,0,0,66,66,66,66,9/28/19 17:57,1500,The main experiment item,yes,Flankertask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 2-1,no,mono,no,18,no,white,no,yes,768,legacy,66,66,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 2-2/KR-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,h,NA,s,451,NA,NA,95168,NA,451,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,243689,100514,NA,NA,136678,5323,118567,NA,244941,NA,5342,NA,245050,245504,244934,245050,Flanker task,63,46329,67,yes,1024
