acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboard_response,correct_response,count_Faster,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Stimulus,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_finish,count_fixation,count_keyboard_response,count_new_logger,count_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Instructions1,response_Instructions2,response_Instructions3,response_finish,response_keyboard_response,response_time,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_finish,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Faster,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Stimulus,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_finish,time_fixation,time_keyboard_response,time_new_logger,time_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
88.23529412,88.23529412,480.0294118,480.0294118,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,33,33,0,0,0,33,0,0,0,33,0,0,33,33,33,33,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,33,33,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,370,3013,NA,NA,NA,370,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,NA,62895,2304,NA,NA,64107,5318,NA,NA,52236,2296,NA,64002,64107,64477,63999,Flanker Task,30,16321,34,yes,1024
88.57142857,88.57142857,483.8571429,483.8571429,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,34,34,0,0,0,34,0,0,0,34,0,0,34,34,34,34,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,34,34,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,614,3013,NA,NA,NA,614,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,NA,64498,2304,NA,NA,65702,5318,NA,NA,52236,2296,NA,65598,65702,66317,65595,Flanker Task,31,16935,35,yes,1024
88.88888889,88.88888889,483.8888889,483.8888889,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,35,35,0,0,0,35,0,0,0,35,0,0,35,35,35,35,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,35,35,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,485,3013,NA,NA,NA,485,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,NA,66340,2304,NA,NA,67551,5318,NA,NA,52236,2296,NA,67446,67551,68037,67443,Flanker Task,32,17420,36,yes,1024
89.18918919,89.18918919,487.2972973,487.2972973,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,36,36,0,0,0,36,0,0,0,36,0,0,36,36,36,36,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,36,36,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,610,3013,NA,NA,NA,610,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,NA,68062,2304,NA,NA,69267,5318,NA,NA,52236,2296,NA,69161,69267,69878,69158,Flanker Task,33,18030,37,yes,1024
89.47368421,89.47368421,489.6052632,489.6052632,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,37,37,0,0,0,37,0,0,0,37,0,0,37,37,37,37,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,37,37,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,575,3013,NA,NA,NA,575,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,NA,69899,2304,NA,NA,71101,5318,NA,NA,52236,2296,NA,70996,71101,71677,70993,Flanker Task,34,18605,38,yes,1024
89.74358974,89.74358974,494,494,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,38,38,0,0,0,38,0,0,0,38,0,0,38,38,38,38,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,38,38,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,661,3013,NA,NA,NA,661,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,NA,71704,2304,NA,NA,72895,5318,NA,NA,52236,2296,NA,72789,72895,73557,72787,Flanker Task,35,19266,39,yes,1024
90,90,493.7,493.7,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,39,39,0,0,0,39,0,0,0,39,0,0,39,39,39,39,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,39,39,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,482,3013,NA,NA,NA,482,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,NA,73574,2304,NA,NA,74787,5318,NA,NA,52236,2296,NA,74682,74787,75269,74679,Flanker Task,36,19748,40,yes,1024
90.24390244,90.24390244,491.4634146,491.4634146,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,40,40,0,0,0,40,0,0,0,40,0,0,40,40,40,40,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,40,40,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,402,3013,NA,NA,NA,402,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,NA,75292,2304,NA,NA,76483,5318,NA,NA,52236,2296,NA,76378,76483,76885,76375,Flanker Task,37,20150,41,yes,1024
90.47619048,90.47619048,490.7142857,490.7142857,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,41,41,0,0,0,41,0,0,0,41,0,0,41,41,41,41,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,41,41,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,460,3013,NA,NA,NA,460,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,NA,76905,2304,NA,NA,78113,5318,NA,NA,52236,2296,NA,78007,78113,78574,78005,Flanker Task,38,20610,42,yes,1024
90.69767442,90.69767442,491.0930233,491.0930233,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,42,42,0,0,0,42,0,0,0,42,0,0,42,42,42,42,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,42,42,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,507,3013,NA,NA,NA,507,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,NA,78600,2304,NA,NA,79801,5318,NA,NA,52236,2296,NA,79696,79801,80309,79693,Flanker Task,39,21117,43,yes,1024
90.90909091,90.90909091,493.8863636,493.8863636,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,43,43,0,0,0,43,0,0,0,43,0,0,43,43,43,43,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,43,43,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,614,3013,NA,NA,NA,614,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,80333,2304,NA,NA,81542,5318,NA,NA,52236,2296,NA,81437,81542,82157,81434,Flanker Task,40,21731,44,yes,1024
91.11111111,91.11111111,493.9333333,493.9333333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,44,44,0,0,0,44,0,0,0,44,0,0,44,44,44,44,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,44,44,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,496,3013,NA,NA,NA,496,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,NA,82189,2304,NA,NA,83380,5318,NA,NA,52236,2296,NA,83274,83380,83877,83271,Flanker Task,41,22227,45,yes,1024
91.30434783,91.30434783,494.5217391,494.5217391,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,45,45,0,0,0,45,0,0,0,45,0,0,45,45,45,45,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,45,45,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,521,3013,NA,NA,NA,521,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,NA,83900,2304,NA,NA,85107,5318,NA,NA,52236,2296,NA,85002,85107,85629,84999,Flanker Task,42,22748,46,yes,1024
91.4893617,91.4893617,494.8510638,494.8510638,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,46,46,0,0,0,46,0,0,0,46,0,0,46,46,46,46,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,46,46,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,510,3013,NA,NA,NA,510,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,NA,85656,2304,NA,NA,86871,5318,NA,NA,52236,2296,NA,86766,86871,87381,86763,Flanker Task,43,23258,47,yes,1024
91.66666667,91.66666667,495.6875,495.6875,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,47,47,0,0,0,47,0,0,0,47,0,0,47,47,47,47,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,47,47,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,535,3013,NA,NA,NA,535,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,NA,87401,2304,NA,NA,88614,5318,NA,NA,52236,2296,NA,88509,88614,89149,88506,Flanker Task,44,23793,48,yes,1024
91.83673469,91.83673469,495.1836735,495.1836735,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,48,48,0,0,0,48,0,0,0,48,0,0,48,48,48,48,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,48,48,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,471,3013,NA,NA,NA,471,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,NA,89173,2304,NA,NA,90381,5318,NA,NA,52236,2296,NA,90276,90382,90854,90272,Flanker Task,45,24264,49,yes,1024
92,92,495.32,495.32,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,49,49,0,0,0,49,0,0,0,49,0,0,49,49,49,49,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,49,49,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,502,3013,NA,NA,NA,502,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,NA,90877,2304,NA,NA,92078,5318,NA,NA,52236,2296,NA,91972,92078,92581,91969,Flanker Task,46,24766,50,yes,1024
92.15686275,92.15686275,498.0980392,498.0980392,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,50,50,0,0,0,50,0,0,0,50,0,0,50,50,50,50,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,50,50,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,637,3013,NA,NA,NA,637,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,92607,2304,NA,NA,93816,5318,NA,NA,52236,2296,NA,93711,93816,94453,93708,Flanker Task,47,25403,51,yes,1024
92.30769231,92.30769231,499.1730769,499.1730769,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,51,51,0,0,0,51,0,0,0,51,0,0,51,51,51,51,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,51,51,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,554,3013,NA,NA,NA,554,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,NA,94477,2304,NA,NA,95675,5318,NA,NA,52236,2296,NA,95572,95675,96229,95569,Flanker Task,48,25957,52,yes,1024
92.45283019,92.45283019,499.9245283,499.9245283,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,52,52,0,0,0,52,0,0,0,52,0,0,52,52,52,52,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,52,52,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,539,3013,NA,NA,NA,539,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,NA,96258,2304,NA,NA,97449,5318,NA,NA,52236,2296,NA,97344,97449,97989,97341,Flanker Task,49,26496,53,yes,1024
92.59259259,92.59259259,499.1481481,499.1481481,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,53,53,0,0,0,53,0,0,0,53,0,0,53,53,53,53,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,53,53,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,458,3013,NA,NA,NA,458,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,98010,2304,NA,NA,99210,5318,NA,NA,52236,2296,NA,99105,99210,99669,99101,Flanker Task,50,26954,54,yes,1024
92.72727273,92.72727273,498.4,498.4,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,54,54,0,0,0,54,0,0,0,54,0,0,54,54,54,54,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,54,54,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,458,3013,NA,NA,NA,458,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,NA,99694,2304,NA,NA,100891,5318,NA,NA,52236,2296,NA,100786,100891,101350,100783,Flanker Task,51,27412,55,yes,1024
92.85714286,92.85714286,496.4821429,496.4821429,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,55,55,0,0,0,55,0,0,0,55,0,0,55,55,55,55,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,55,55,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,391,3013,NA,NA,NA,391,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,NA,101369,2304,NA,NA,102573,5318,NA,NA,52236,2296,NA,102468,102573,102965,102465,Flanker Task,52,27803,56,yes,1024
91.22807018,91.22807018,495.5614035,495.5614035,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,56,56,0,0,0,56,0,0,0,56,0,0,56,56,56,56,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,56,56,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,444,3013,NA,NA,NA,444,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,102991,2304,NA,NA,104200,5318,NA,NA,52236,2296,NA,104095,104200,104645,104091,Flanker Task,52,28247,57,yes,1024
91.37931034,91.37931034,494.0344828,494.0344828,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,57,57,0,0,0,57,0,0,0,57,0,0,57,57,57,57,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,57,57,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,407,3013,NA,NA,NA,407,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,NA,105174,2304,NA,NA,106373,5318,NA,NA,104669,2296,NA,106268,106373,106781,106265,Flanker Task,53,28654,58,yes,1024
89.83050847,89.83050847,492.9152542,492.9152542,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,58,58,0,0,0,58,0,0,0,58,0,0,58,58,58,58,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,58,58,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,428,3013,NA,NA,NA,428,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,NA,106808,2304,NA,NA,108000,5318,NA,NA,104669,2296,NA,107895,108000,108429,107892,Flanker Task,53,29082,59,yes,1024
90,90,494.45,494.45,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,59,59,0,0,0,59,0,0,0,59,0,0,59,59,59,59,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,59,59,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,585,3013,NA,NA,NA,585,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,108956,2304,NA,NA,110163,5318,NA,NA,108450,2296,NA,110058,110163,110749,110055,Flanker Task,54,29667,60,yes,1024
90.16393443,90.16393443,494.3934426,494.3934426,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,60,60,0,0,0,60,0,0,0,60,0,0,60,60,60,60,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,60,60,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,491,3013,NA,NA,NA,491,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,NA,110770,2304,NA,NA,111984,5318,NA,NA,108450,2296,NA,111878,111985,112477,111876,Flanker Task,55,30158,61,yes,1024
90.32258065,90.32258065,493.0806452,493.0806452,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,61,61,0,0,0,61,0,0,0,61,0,0,61,61,61,61,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,61,61,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,413,3013,NA,NA,NA,413,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,NA,112504,2304,NA,NA,113703,5318,NA,NA,108450,2296,NA,113600,113703,114117,113597,Flanker Task,56,30571,62,yes,1024
90.47619048,90.47619048,492.4603175,492.4603175,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,62,62,0,0,0,62,0,0,0,62,0,0,62,62,62,62,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,62,62,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,454,3013,NA,NA,NA,454,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,NA,114137,2304,NA,NA,115350,5318,NA,NA,108450,2296,NA,115245,115350,115805,115242,Flanker Task,57,31025,63,yes,1024
90.625,90.625,493.171875,493.171875,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,63,63,0,0,0,63,0,0,0,63,0,0,63,63,63,63,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,63,63,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,538,3013,NA,NA,NA,538,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,NA,115829,2304,NA,NA,117026,5318,NA,NA,108450,2296,NA,116921,117027,117565,116918,Flanker Task,58,31563,64,yes,1024
90.76923077,90.76923077,493.0923077,493.0923077,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,64,64,0,0,0,64,0,0,0,64,0,0,64,64,64,64,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,64,64,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,488,3013,NA,NA,NA,488,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,NA,117596,2304,NA,NA,118796,5318,NA,NA,108450,2296,NA,118691,118796,119285,118688,Flanker Task,59,32051,65,yes,1024
90.90909091,90.90909091,495.0757576,495.0757576,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,65,65,0,0,0,65,0,0,0,65,0,0,65,65,65,65,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,65,65,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,624,3013,NA,NA,NA,624,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,119304,2304,NA,NA,120508,5318,NA,NA,108450,2296,NA,120403,120508,121133,120400,Flanker Task,60,32675,66,yes,1024
91.04477612,91.04477612,495.4477612,495.4477612,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,66,66,0,0,0,66,0,0,0,66,0,0,66,66,66,66,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,66,66,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,520,3013,NA,NA,NA,520,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,NA,121160,2304,NA,NA,122364,5318,NA,NA,108450,2296,NA,122259,122364,122885,122256,Flanker Task,61,33195,67,yes,1024
91.17647059,91.17647059,497.2058824,497.2058824,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,67,67,0,0,0,67,0,0,0,67,0,0,67,67,67,67,9/20/19 10:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,67,67,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,615,3013,NA,NA,NA,615,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,NA,122904,2304,NA,NA,124125,5318,NA,NA,108450,2296,NA,124019,124125,124741,124017,Flanker Task,62,33810,68,yes,1024
