acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_new_keyboard_response,correct_response,count_ISI,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_new_keyboard_response,count_new_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_new_keyboard_response,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_new_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ISI,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_new_keyboard_response,time_new_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
97.14285714,97.14285714,431.1714286,431.1714286,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,34,0,0,0,34,0,34,0,34,0,0,0,34,34,34,34,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,34,34,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,421,NA,150628,NA,NA,421,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,210050,154286,NA,NA,183264,3622,NA,NA,211142,3647,NA,NA,211255,211678,211130,211255,FlankerTask,34,15091,35,yes,1024
97.22222222,97.22222222,430.7777778,430.7777778,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,35,0,0,0,35,0,35,0,35,0,0,0,35,35,35,35,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,35,35,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,417,NA,150628,NA,NA,417,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,211693,154286,NA,NA,183264,3622,NA,NA,212787,3647,NA,NA,212899,213318,212774,212899,FlankerTask,35,15508,36,yes,1024
97.2972973,97.2972973,431.027027,431.027027,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,36,0,0,0,36,0,36,0,36,0,0,0,36,36,36,36,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,36,36,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,440,NA,150628,NA,NA,440,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,213333,154286,NA,NA,183264,3622,NA,NA,214425,3647,NA,NA,214539,214981,214413,214538,FlankerTask,36,15948,37,yes,1024
97.36842105,97.36842105,428.6842105,428.6842105,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,37,0,0,0,37,0,37,0,37,0,0,0,37,37,37,37,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,37,37,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,342,NA,150628,NA,NA,342,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,214995,154286,NA,NA,183264,3622,NA,NA,216086,3647,NA,NA,216199,216543,216074,216199,FlankerTask,37,16290,38,yes,1024
97.43589744,97.43589744,426.2051282,426.2051282,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,38,0,0,0,38,0,38,0,38,0,0,0,38,38,38,38,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,38,38,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,332,NA,150628,NA,NA,332,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,216558,154286,NA,NA,183264,3622,NA,NA,217651,3647,NA,NA,217765,218099,217639,217765,FlankerTask,38,16622,39,yes,1024
97.5,97.5,428.375,428.375,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,39,0,0,0,39,0,39,0,39,0,0,0,39,39,39,39,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,39,39,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,513,NA,150628,NA,NA,513,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,218113,154286,NA,NA,183264,3622,NA,NA,219208,3647,NA,NA,219321,219836,219195,219321,FlankerTask,39,17135,40,yes,1024
97.56097561,97.56097561,430.5365854,430.5365854,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,40,0,0,0,40,0,40,0,40,0,0,0,40,40,40,40,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,40,40,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,517,NA,150628,NA,NA,517,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,219851,154286,NA,NA,183264,3622,NA,NA,220943,3647,NA,NA,221056,221575,220931,221055,FlankerTask,40,17652,41,yes,1024
97.61904762,97.61904762,430.7380952,430.7380952,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,41,0,0,0,41,0,41,0,41,0,0,0,41,41,41,41,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,41,41,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,439,NA,150628,NA,NA,439,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,221589,154286,NA,NA,183264,3622,NA,NA,222682,3647,NA,NA,222795,223236,222670,222795,FlankerTask,41,18091,42,yes,1024
97.6744186,97.6744186,429.7209302,429.7209302,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,42,0,0,0,42,0,42,0,42,0,0,0,42,42,42,42,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,42,42,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,387,NA,150628,NA,NA,387,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,223251,154286,NA,NA,183264,3622,NA,NA,224344,3647,NA,NA,224457,224845,224332,224457,FlankerTask,42,18478,43,yes,1024
97.72727273,97.72727273,428.8181818,428.8181818,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,43,0,0,0,43,0,43,0,43,0,0,0,43,43,43,43,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,43,43,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,390,NA,150628,NA,NA,390,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,224860,154286,NA,NA,183264,3622,NA,NA,225952,3647,NA,NA,226065,226457,225939,226065,FlankerTask,43,18868,44,yes,1024
97.77777778,97.77777778,428.2222222,428.2222222,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,44,0,0,0,44,0,44,0,44,0,0,0,44,44,44,44,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,44,44,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,402,NA,150628,NA,NA,402,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,226471,154286,NA,NA,183264,3622,NA,NA,227563,3647,NA,NA,227675,228079,227551,227675,FlankerTask,44,19270,45,yes,1024
97.82608696,97.82608696,427.5869565,427.5869565,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,45,0,0,0,45,0,45,0,45,0,0,0,45,45,45,45,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,45,45,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,399,NA,150628,NA,NA,399,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,228093,154286,NA,NA,183264,3622,NA,NA,229187,3647,NA,NA,229299,229700,229175,229299,FlankerTask,45,19669,46,yes,1024
97.87234043,97.87234043,427.1914894,427.1914894,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,46,0,0,0,46,0,46,0,46,0,0,0,46,46,46,46,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,46,46,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,409,NA,150628,NA,NA,409,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,229715,154286,NA,NA,183264,3622,NA,NA,230809,3647,NA,NA,230923,231333,230796,230923,FlankerTask,46,20078,47,yes,1024
97.91666667,97.91666667,427.125,427.125,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,47,0,0,0,47,0,47,0,47,0,0,0,47,47,47,47,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,47,47,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,424,NA,150628,NA,NA,424,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,231348,154286,NA,NA,183264,3622,NA,NA,232441,3647,NA,NA,232554,232979,232428,232554,FlankerTask,47,20502,48,yes,1024
97.95918367,97.95918367,426.244898,426.244898,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,48,0,0,0,48,0,48,0,48,0,0,0,48,48,48,48,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,48,48,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,384,NA,150628,NA,NA,384,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,232995,154286,NA,NA,183264,3622,NA,NA,234087,3647,NA,NA,234201,234587,234075,234201,FlankerTask,48,20886,49,yes,1024
98,98,425.04,425.04,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,49,0,0,0,49,0,49,0,49,0,0,0,49,49,49,49,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,49,49,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,366,NA,150628,NA,NA,366,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,234601,154286,NA,NA,183264,3622,NA,NA,235693,3647,NA,NA,235807,236175,235681,235807,FlankerTask,49,21252,50,yes,1024
98.03921569,98.03921569,425.9411765,425.9411765,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,50,0,0,0,50,0,50,0,50,0,0,0,50,50,50,50,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,50,50,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,471,NA,150628,NA,NA,471,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,236189,154286,NA,NA,183264,3622,NA,NA,237283,3647,NA,NA,237397,237870,237271,237397,FlankerTask,50,21723,51,yes,1024
98.07692308,98.07692308,425.9807692,425.9807692,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,51,0,0,0,51,0,51,0,51,0,0,0,51,51,51,51,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,51,51,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,428,NA,150628,NA,NA,428,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,237885,154286,NA,NA,183264,3622,NA,NA,238978,3647,NA,NA,239090,239520,238965,239090,FlankerTask,51,22151,52,yes,1024
98.11320755,98.11320755,425.7924528,425.7924528,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,52,0,0,0,52,0,52,0,52,0,0,0,52,52,52,52,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,52,52,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,416,NA,150628,NA,NA,416,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,239535,154286,NA,NA,183264,3622,NA,NA,240627,3647,NA,NA,240740,241158,240615,240739,FlankerTask,52,22567,53,yes,1024
98.14814815,98.14814815,425.2222222,425.2222222,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,53,0,0,0,53,0,53,0,53,0,0,0,53,53,53,53,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,53,53,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,395,NA,150628,NA,NA,395,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,241173,154286,NA,NA,183264,3622,NA,NA,242266,3647,NA,NA,242379,242776,242254,242379,FlankerTask,53,22962,54,yes,1024
98.18181818,98.18181818,425.0363636,425.0363636,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,54,0,0,0,54,0,54,0,54,0,0,0,54,54,54,54,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,54,54,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,415,NA,150628,NA,NA,415,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,242790,154286,NA,NA,183264,3622,NA,NA,243883,3647,NA,NA,243996,244413,243871,243996,FlankerTask,54,23377,55,yes,1024
98.21428571,98.21428571,424.6607143,424.6607143,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,55,0,0,0,55,0,55,0,55,0,0,0,55,55,55,55,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,55,55,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,404,NA,150628,NA,NA,404,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,244428,154286,NA,NA,183264,3622,NA,NA,245520,3647,NA,NA,245632,246038,245507,245632,FlankerTask,55,23781,56,yes,1024
98.24561404,98.24561404,425.1578947,425.1578947,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,56,0,0,0,56,0,56,0,56,0,0,0,56,56,56,56,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,56,56,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,453,NA,150628,NA,NA,453,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,246053,154286,NA,NA,183264,3622,NA,NA,247145,3647,NA,NA,247258,247713,247133,247258,FlankerTask,56,24234,57,yes,1024
98.27586207,98.27586207,424.6034483,424.6034483,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,57,0,0,0,57,0,57,0,57,0,0,0,57,57,57,57,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,57,57,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,393,NA,150628,NA,NA,393,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,247727,154286,NA,NA,183264,3622,NA,NA,248823,3647,NA,NA,248936,249330,248810,248936,FlankerTask,57,24627,58,yes,1024
98.30508475,98.30508475,424.7288136,424.7288136,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,58,0,0,0,58,0,58,0,58,0,0,0,58,58,58,58,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,58,58,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,432,NA,150628,NA,NA,432,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,249345,154286,NA,NA,183264,3622,NA,NA,250438,3647,NA,NA,250551,250984,250425,250551,FlankerTask,58,25059,59,yes,1024
98.33333333,98.33333333,423.75,423.75,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,59,0,0,0,59,0,59,0,59,0,0,0,59,59,59,59,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,59,59,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,366,NA,150628,NA,NA,366,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,250999,154286,NA,NA,183264,3622,NA,NA,252091,3647,NA,NA,252205,252573,252078,252204,FlankerTask,59,25425,60,yes,1024
98.36065574,98.36065574,423.4754098,423.4754098,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,60,0,0,0,60,0,60,0,60,0,0,0,60,60,60,60,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,60,60,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,407,NA,150628,NA,NA,407,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,252588,154286,NA,NA,183264,3622,NA,NA,253680,3647,NA,NA,253793,254201,253668,253793,FlankerTask,60,25832,61,yes,1024
98.38709677,98.38709677,424.2580645,424.2580645,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,61,0,0,0,61,0,61,0,61,0,0,0,61,61,61,61,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,61,61,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,472,NA,150628,NA,NA,472,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,254216,154286,NA,NA,183264,3622,NA,NA,255309,3647,NA,NA,255423,255896,255297,255422,FlankerTask,61,26304,62,yes,1024
98.41269841,98.41269841,424.4126984,424.4126984,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,62,0,0,0,62,0,62,0,62,0,0,0,62,62,62,62,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,62,62,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,434,NA,150628,NA,NA,434,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255911,154286,NA,NA,183264,3622,NA,NA,257002,3647,NA,NA,257115,257551,256991,257115,FlankerTask,62,26738,63,yes,1024
98.4375,98.4375,424.328125,424.328125,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,63,0,0,0,63,0,63,0,63,0,0,0,63,63,63,63,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,63,63,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,419,NA,150628,NA,NA,419,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,257566,154286,NA,NA,183264,3622,NA,NA,258658,3647,NA,NA,258773,259193,258646,258773,FlankerTask,63,27157,64,yes,1024
96.92307692,96.92307692,422.4307692,422.4307692,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,64,0,0,0,64,0,64,0,64,0,0,0,64,64,64,64,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,64,64,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,301,NA,150628,NA,NA,301,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,259208,154286,NA,NA,183264,3622,NA,NA,260302,3647,NA,NA,260415,260718,260289,260415,FlankerTask,63,27458,65,yes,1024
96.96969697,96.96969697,423.0757576,423.0757576,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,65,0,0,0,65,0,65,0,65,0,0,0,65,65,65,65,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,65,65,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,465,NA,150628,NA,NA,465,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,261246,154286,NA,NA,260733,3622,NA,NA,262359,3647,NA,NA,262472,262940,262347,262472,FlankerTask,64,27923,66,yes,1024
97.01492537,97.01492537,422.8358209,422.8358209,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,66,0,0,0,66,0,66,0,66,0,0,0,66,66,66,66,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,66,66,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,407,NA,150628,NA,NA,407,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,262956,154286,NA,NA,260733,3622,NA,NA,264048,3647,NA,NA,264162,264571,264035,264162,FlankerTask,65,28330,67,yes,1024
97.05882353,97.05882353,422.5735294,422.5735294,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,67,0,0,0,67,0,67,0,67,0,0,0,67,67,67,67,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,67,67,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,405,NA,150628,NA,NA,405,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,264586,154286,NA,NA,260733,3622,NA,NA,265679,3647,NA,NA,265791,266199,265666,265791,FlankerTask,66,28735,68,yes,1024
97.10144928,97.10144928,421.6376812,421.6376812,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,68,0,0,0,68,0,68,0,68,0,0,0,68,68,68,68,Wed Sep 25 09:40:22 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/kaylicolpitts/Desktop/adv quant/lab 2,no,mono,no,18,no,white,no,yes,768,legacy,68,68,/Users/kaylicolpitts/Desktop/adv quant/lab 2/Kc-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,358,NA,150628,NA,NA,358,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,266213,154286,NA,NA,260733,3622,NA,NA,267307,3647,NA,NA,267420,267780,267294,267419,FlankerTask,67,29093,69,yes,1024
