Stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,new_column_1,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
NA,100,100,634.6666667,634.6666667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,68,68,0,68,0,68,0,0,0,68,68,68,68,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,68,68,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,713,NA,36919,NA,NA,713,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,NA,NA,164033,NA,2250,NA,NA,165146,2254,NA,NA,165249,165963,165144,165249,Flan ,69,43792,69,yes,1024
NA,100,100,634.6714286,634.6714286,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,69,69,0,69,0,69,0,0,0,69,69,69,69,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,69,69,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,635,NA,36919,NA,NA,635,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,39174,NA,NA,165969,NA,2250,NA,NA,167074,2254,NA,NA,167177,167813,167071,167177,Flan ,70,44427,70,yes,1024
NA,100,100,634.5070423,634.5070423,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,70,70,0,70,0,70,0,0,0,70,70,70,70,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,70,70,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,623,NA,36919,NA,NA,623,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,NA,NA,167819,NA,2250,NA,NA,168942,2254,NA,NA,169045,169669,168939,169045,Flan ,71,45050,71,yes,1024
NA,100,100,634.5,634.5,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,71,71,0,71,0,71,0,0,0,71,71,71,71,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,71,71,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,634,NA,36919,NA,NA,634,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,39174,NA,NA,169675,NA,2250,NA,NA,170775,2254,NA,NA,170877,171512,170773,170877,Flan ,72,45684,72,yes,1024
NA,100,100,635.0547945,635.0547945,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,72,72,0,72,0,72,0,0,0,72,72,72,72,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,72,72,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,675,NA,36919,NA,NA,675,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,39174,NA,NA,171518,NA,2250,NA,NA,172636,2254,NA,NA,172739,173415,172633,172739,Flan ,73,46359,73,yes,1024
NA,100,100,634.1216216,634.1216216,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,73,73,0,73,0,73,0,0,0,73,73,73,73,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,73,73,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,566,NA,36919,NA,NA,566,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,NA,NA,173421,NA,2250,NA,NA,174546,2254,NA,NA,174650,175217,174544,174650,Flan ,74,46925,74,yes,1024
NA,100,100,636.08,636.08,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,74,74,0,74,0,74,0,0,0,74,74,74,74,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,74,74,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,781,NA,36919,NA,NA,781,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,NA,NA,175223,NA,2250,NA,NA,176319,2254,NA,NA,176423,177205,176316,176422,Flan ,75,47706,75,yes,1024
NA,100,100,635.4473684,635.4473684,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,75,75,0,75,0,75,0,0,0,75,75,75,75,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,75,75,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,588,NA,36919,NA,NA,588,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,39174,NA,NA,177210,NA,2250,NA,NA,178318,2254,NA,NA,178422,179011,178315,178422,Flan ,76,48294,76,yes,1024
NA,100,100,634.5844156,634.5844156,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,76,76,0,76,0,76,0,0,0,76,76,76,76,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,76,76,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,569,NA,36919,NA,NA,569,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,39174,NA,NA,179017,NA,2250,NA,NA,180124,2254,NA,NA,180226,180796,180122,180226,Flan ,77,48863,77,yes,1024
NA,100,100,633.8333333,633.8333333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,77,77,0,77,0,77,0,0,0,77,77,77,77,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,77,77,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,576,NA,36919,NA,NA,576,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,NA,NA,180803,NA,2250,NA,NA,181922,2254,NA,NA,182024,182601,181919,182024,Flan ,78,49439,78,yes,1024
NA,100,100,634.7594937,634.7594937,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,78,78,0,78,0,78,0,0,0,78,78,78,78,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,78,78,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,707,NA,36919,NA,NA,707,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,NA,NA,182608,NA,2250,NA,NA,183764,2254,NA,NA,183866,184574,183761,183866,Flan ,79,50146,79,yes,1024
NA,100,100,633.9875,633.9875,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,79,79,0,79,0,79,0,0,0,79,79,79,79,Fri Sep 17 17:02:01 2021,1500,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,573,NA,36919,NA,NA,573,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,NA,NA,184581,NA,2250,NA,NA,185684,2254,NA,NA,185787,186361,185682,185787,Flan ,80,50719,80,yes,1024
NA,100,100,637.0740741,637.0740741,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,80,80,0,80,0,80,0,0,0,80,80,80,80,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,0,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,884,NA,36919,32629,NA,884,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,220038,NA,186367,NA,2250,NA,NA,220119,2254,187408,NA,220221,221106,220117,220221,Flan ,81,51603,81,yes,1024
NA,100,100,637.0487805,637.0487805,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,81,81,0,81,0,81,0,0,0,81,81,81,81,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,1,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,635,NA,36919,32629,NA,635,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,220038,NA,221615,NA,2250,221112,NA,222717,2254,187408,NA,222819,223455,222714,222819,Flan ,82,52238,82,yes,1024
NA,100,100,637.0361446,637.0361446,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,82,82,0,82,0,82,0,0,0,82,82,82,82,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,2,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,s,NA,s,636,NA,36919,32629,NA,636,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,220038,NA,223964,NA,2250,223461,NA,225063,2254,187408,NA,225165,225802,225060,225165,Flan ,83,52874,83,yes,1024
NA,100,100,636.3214286,636.3214286,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,83,83,0,83,0,83,0,0,0,83,83,83,83,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,3,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,577,NA,36919,32629,NA,577,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,220038,NA,226311,NA,2250,225807,NA,227401,2254,187408,NA,227502,228080,227400,227502,Flan ,84,53451,84,yes,1024
NA,100,100,635.2235294,635.2235294,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,84,84,0,84,0,84,0,0,0,84,84,84,84,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,4,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,543,NA,36919,32629,NA,543,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,220038,NA,228086,NA,2250,225807,NA,229197,2254,187408,NA,229299,229843,229195,229299,Flan ,85,53994,85,yes,1024
NA,100,100,634.7790698,634.7790698,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,85,85,0,85,0,85,0,0,0,85,85,85,85,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,5,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,597,NA,36919,32629,NA,597,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,220038,NA,229849,NA,2250,225807,NA,230963,2254,187408,NA,231066,231664,230960,231066,Flan ,86,54591,86,yes,1024
NA,100,100,633.7931034,633.7931034,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,86,86,0,86,0,86,0,0,0,86,86,86,86,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,6,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,s,NA,s,549,NA,36919,32629,NA,549,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,220038,NA,231670,NA,2250,225807,NA,232778,2254,187408,NA,232882,233432,232775,232882,Flan ,87,55140,87,yes,1024
NA,100,100,632.5340909,632.5340909,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,87,87,0,87,0,87,0,0,0,87,87,87,87,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,7,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,523,NA,36919,32629,NA,523,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,220038,NA,233439,NA,2250,225807,NA,234549,2254,187408,NA,234653,235178,234546,234652,Flan ,88,55663,88,yes,1024
NA,100,100,630.6067416,630.6067416,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,88,88,0,88,0,88,0,0,0,88,88,88,88,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,8,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,461,NA,36919,32629,NA,461,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,220038,NA,235183,NA,2250,225807,NA,236288,2254,187408,NA,236391,236853,236285,236391,Flan ,89,56124,89,yes,1024
NA,100,100,630.5777778,630.5777778,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,89,89,0,89,0,89,0,0,0,89,89,89,89,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,9,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,s,NA,s,628,NA,36919,32629,NA,628,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,220038,NA,236858,NA,2250,225807,NA,237970,2254,187408,NA,238072,238702,237967,238072,Flan ,90,56752,90,yes,1024
NA,100,100,629.3846154,629.3846154,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,90,90,0,90,0,90,0,0,0,90,90,90,90,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,10,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,522,NA,36919,32629,NA,522,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,220038,NA,239212,NA,2250,238708,NA,240314,2254,187408,NA,240418,240941,240311,240417,Flan ,91,57274,91,yes,1024
NA,100,100,627.6413043,627.6413043,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,91,91,0,91,0,91,0,0,0,91,91,91,91,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,11,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,469,NA,36919,32629,NA,469,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,220038,NA,240947,NA,2250,238708,NA,242083,2254,187408,NA,242187,242657,242080,242187,Flan ,92,57743,92,yes,1024
NA,100,100,625.7526882,625.7526882,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,92,92,0,92,0,92,0,0,0,92,92,92,92,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,12,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,452,NA,36919,32629,NA,452,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,220038,NA,242662,NA,2250,238708,NA,243766,2254,187408,NA,243867,244320,243763,243867,Flan ,93,58195,93,yes,1024
NA,100,100,625.0851064,625.0851064,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,93,93,0,93,0,93,0,0,0,93,93,93,93,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,13,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,563,NA,36919,32629,NA,563,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,220038,NA,244326,NA,2250,238708,NA,245438,2254,187408,NA,245540,246104,245436,245540,Flan ,94,58758,94,yes,1024
NA,100,100,623.6947368,623.6947368,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,94,94,0,94,0,94,0,0,0,94,94,94,94,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,14,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,493,NA,36919,32629,NA,493,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,220038,NA,246110,NA,2250,238708,NA,247225,2254,187408,NA,247329,247823,247222,247329,Flan ,95,59251,95,yes,1024
NA,100,100,622.1666667,622.1666667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,95,95,0,95,0,95,0,0,0,95,95,95,95,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,15,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,s,NA,s,477,NA,36919,32629,NA,477,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,39174,220038,NA,247830,NA,2250,238708,NA,248938,2254,187408,NA,249041,249520,248935,249041,Flan ,96,59728,96,yes,1024
NA,100,100,620.4742268,620.4742268,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,96,96,0,96,0,96,0,0,0,96,96,96,96,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,16,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,458,NA,36919,32629,NA,458,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,220038,NA,249525,NA,2250,238708,NA,250634,2254,187408,NA,250736,251196,250631,250736,Flan ,97,60186,97,yes,1024
NA,100,100,618.8673469,618.8673469,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,97,97,0,97,0,97,0,0,0,97,97,97,97,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,17,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,s,NA,s,463,NA,36919,32629,NA,463,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,220038,NA,251201,NA,2250,238708,NA,252330,2254,187408,NA,252434,252898,252327,252434,Flan ,98,60649,98,yes,1024
NA,100,100,617.7575758,617.7575758,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,98,98,0,98,0,98,0,0,0,98,98,98,98,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,18,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,s,NA,s,509,NA,36919,32629,NA,509,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,39174,220038,NA,252904,NA,2250,238708,NA,254015,2254,187408,NA,254120,254630,254013,254119,Flan ,99,61158,99,yes,1024
NA,100,100,616.86,616.86,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,99,99,0,99,0,99,0,0,0,99,99,99,99,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,19,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,528,NA,36919,32629,NA,528,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,220038,NA,254636,NA,2250,238708,NA,255757,2254,187408,NA,255859,256388,255754,255859,Flan ,100,61686,100,yes,1024
NA,100,100,615.0792079,615.0792079,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,100,100,0,100,0,100,0,0,0,100,100,100,100,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,20,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,437,NA,36919,32629,NA,437,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,220038,NA,256394,NA,2250,238708,NA,257492,2254,187408,NA,257596,258034,257489,257596,Flan ,101,62123,101,yes,1024
NA,100,100,614.2156863,614.2156863,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,101,101,0,101,0,101,0,0,0,101,101,101,101,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,21,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,527,NA,36919,32629,NA,527,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,39174,220038,NA,258040,NA,2250,238708,NA,259152,2254,187408,NA,259256,259784,259150,259256,Flan ,102,62650,102,yes,1024
NA,100,100,612.7087379,612.7087379,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,102,102,0,102,0,102,0,0,0,102,102,102,102,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,22,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,459,NA,36919,32629,NA,459,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,220038,NA,259790,NA,2250,238708,NA,260910,2254,187408,NA,261014,261474,260908,261014,Flan ,103,63109,103,yes,1024
NA,100,100,612.5384615,612.5384615,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,103,103,0,103,0,103,0,0,0,103,103,103,103,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,23,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,s,NA,s,595,NA,36919,32629,NA,595,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,39174,220038,NA,261480,NA,2250,238708,NA,262594,2254,187408,NA,262697,263293,262591,262697,Flan ,104,63704,104,yes,1024
NA,100,100,611.0380952,611.0380952,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,104,104,0,104,0,104,0,0,0,104,104,104,104,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,24,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,h,NA,h,s,NA,h,455,NA,36919,32629,NA,455,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,39174,220038,NA,263299,NA,2250,238708,NA,264404,2254,187408,NA,264507,264963,264402,264507,Flan ,105,64159,105,yes,1024
NA,100,100,609.6226415,609.6226415,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,105,105,0,105,0,105,0,0,0,105,105,105,105,Fri Sep 17 17:02:01 2021,600,Flanker Task,yes,Flanker Task.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,25,79,C:/Users/rayra/Documents/rc-subject-0.csv,legacy,NA,Lentiform Loewenfeld,3.3.9,0,s,NA,h,s,NA,s,461,NA,36919,32629,NA,461,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,39174,220038,NA,264969,NA,2250,238708,NA,266073,2254,187408,NA,266175,266637,266070,266175,Flan ,106,64620,106,yes,1024
