"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_response","correct_skeyboard_response","count_ISI","count_block1","count_block2","count_block3","count_errorFedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_logger","count_sequence","count_skeyboard_response","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_skeyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_skeyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ISI","time_block1","time_block2","time_block3","time_errorFedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_logger","time_sequence","time_skeyboard_response","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"92.74193548387096","92.74193548387096","534.766129032258","534.766129032258","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","s","1","123","0","0","0","123","0","123","NA","123","0","0","0","123","123","123","123","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","43","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","543","NA","11765","1660","NA","543","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","245502","15586","166341","NA","197184","3815","230890","NA","246653","3820","164680","NA","247304","246650","246758","246758","Flanker Task HW","115","66311","124","yes","1024"
"92.8","92.8","534.24","534.24","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","124","0","0","0","124","0","124","NA","124","0","0","0","124","124","124","124","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","469","NA","11765","1660","NA","469","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","247314","15586","166341","NA","197184","3815","230890","NA","248462","3820","164680","NA","249038","248459","248567","248567","Flanker Task HW","116","66780","125","yes","1024"
"92.85714285714286","92.85714285714286","533.8253968253969","533.8253968253969","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","125","0","0","0","125","0","125","NA","125","0","0","0","125","125","125","125","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","482","NA","11765","1660","NA","482","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","249048","15586","166341","NA","197184","3815","230890","NA","250222","3820","164680","NA","250813","250219","250327","250327","Flanker Task HW","117","67262","126","yes","1024"
"92.91338582677166","92.91338582677166","533.1417322834645","533.1417322834645","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","126","0","0","0","126","0","126","NA","126","0","0","0","126","126","126","126","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","447","NA","11765","1660","NA","447","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","250822","15586","166341","NA","197184","3815","230890","NA","252002","3820","164680","NA","252556","252000","252106","252106","Flanker Task HW","118","67709","127","yes","1024"
"92.96875","92.96875","532.9453125","532.9453125","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","s","1","127","0","0","0","127","0","127","NA","127","0","0","0","127","127","127","127","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","508","NA","11765","1660","NA","508","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","252565","15586","166341","NA","197184","3815","230890","NA","253724","3820","164680","NA","254340","253721","253829","253829","Flanker Task HW","119","68217","128","yes","1024"
"93.02325581395348","93.02325581395348","532.6899224806201","532.6899224806201","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","128","0","0","0","128","0","128","NA","128","0","0","0","128","128","128","128","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","500","NA","11765","1660","NA","500","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","254350","15586","166341","NA","197184","3815","230890","NA","255504","3820","164680","NA","256112","255501","255609","255608","Flanker Task HW","120","68717","129","yes","1024"
"93.07692307692308","93.07692307692308","532.9307692307692","532.9307692307692","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","s","1","129","0","0","0","129","0","129","NA","129","0","0","0","129","129","129","129","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","564","NA","11765","1660","NA","564","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","256123","15586","166341","NA","197184","3815","230890","NA","257262","3820","164680","NA","257934","257259","257367","257367","Flanker Task HW","121","69281","130","yes","1024"
"93.12977099236642","93.12977099236642","532.8549618320611","532.8549618320611","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","130","0","0","0","130","0","130","NA","130","0","0","0","130","130","130","130","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","523","NA","11765","1660","NA","523","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","257944","15586","166341","NA","197184","3815","230890","NA","259066","3820","164680","NA","259697","259063","259171","259170","Flanker Task HW","122","69804","131","yes","1024"
"93.18181818181819","93.18181818181819","532.9545454545455","532.9545454545455","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","s","1","131","0","0","0","131","0","131","NA","131","0","0","0","131","131","131","131","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","546","NA","11765","1660","NA","546","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","259706","15586","166341","NA","197184","3815","230890","NA","260870","3820","164680","NA","261523","260867","260974","260974","Flanker Task HW","123","70350","132","yes","1024"
"93.23308270676692","93.23308270676692","533.0225563909775","533.0225563909775","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","132","0","0","0","132","0","132","NA","132","0","0","0","132","132","132","132","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","542","NA","11765","1660","NA","542","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","261533","15586","166341","NA","197184","3815","230890","NA","262705","3820","164680","NA","263354","262703","262809","262809","Flanker Task HW","124","70892","133","yes","1024"
"93.28358208955224","93.28358208955224","533.7910447761194","533.7910447761194","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","s","1","133","0","0","0","133","0","133","NA","133","0","0","0","133","133","133","133","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","636","NA","11765","1660","NA","636","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","263364","15586","166341","NA","197184","3815","230890","NA","264528","3820","164680","NA","265272","264525","264633","264633","Flanker Task HW","125","71528","134","yes","1024"
"93.33333333333333","93.33333333333333","534.5037037037036","534.5037037037036","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","s","1","134","0","0","0","134","0","134","NA","134","0","0","0","134","134","134","134","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","630","NA","11765","1660","NA","630","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","265785","15586","166341","NA","197184","3815","265281","NA","266942","3820","164680","NA","267679","266938","267046","267046","Flanker Task HW","126","72158","135","yes","1024"
"93.38235294117646","93.38235294117646","533.6691176470588","533.6691176470588","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","s","1","135","0","0","0","135","0","135","NA","135","0","0","0","135","135","135","135","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","421","NA","11765","1660","NA","421","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","268193","15586","166341","NA","197184","3815","267689","NA","269321","3820","164680","NA","269852","269319","269426","269425","Flanker Task HW","127","72579","136","yes","1024"
"93.43065693430657","93.43065693430657","533.8029197080292","533.8029197080292","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","136","0","0","0","136","0","136","NA","136","0","0","0","136","136","136","136","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","56","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","552","NA","11765","1660","NA","552","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","269860","15586","166341","NA","197184","3815","267689","NA","271035","3820","164680","NA","271694","271032","271139","271139","Flanker Task HW","128","73131","137","yes","1024"
"93.47826086956522","93.47826086956522","533.536231884058","533.536231884058","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","137","0","0","0","137","0","137","NA","137","0","0","0","137","137","137","137","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","57","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","497","NA","11765","1660","NA","497","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","271703","15586","166341","NA","197184","3815","267689","NA","272851","3820","164680","NA","273455","272848","272955","272955","Flanker Task HW","129","73628","138","yes","1024"
"93.5251798561151","93.5251798561151","534.2086330935252","534.2086330935252","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","138","0","0","0","138","0","138","NA","138","0","0","0","138","138","138","138","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","58","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","627","NA","11765","1660","NA","627","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","273465","15586","166341","NA","197184","3815","267689","NA","274631","3820","164680","NA","275367","274629","274736","274736","Flanker Task HW","130","74255","139","yes","1024"
"93.57142857142857","93.57142857142857","533.7714285714286","533.7714285714286","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","s","1","139","0","0","0","139","0","139","NA","139","0","0","0","139","139","139","139","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","59","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","473","NA","11765","1660","NA","473","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","275881","15586","166341","NA","197184","3815","275376","NA","277061","3820","164680","NA","277641","277058","277165","277165","Flanker Task HW","131","74728","140","yes","1024"
"93.61702127659575","93.61702127659575","533.6524822695036","533.6524822695036","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","140","0","0","0","140","0","140","NA","140","0","0","0","140","140","140","140","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","60","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","517","NA","11765","1660","NA","517","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","277650","15586","166341","NA","197184","3815","275376","NA","278777","3820","164680","NA","279400","278775","278881","278881","Flanker Task HW","132","75245","141","yes","1024"
"93.66197183098592","93.66197183098592","534.8450704225352","534.8450704225352","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","141","0","0","0","141","0","141","NA","141","0","0","0","141","141","141","141","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","61","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","703","NA","11765","1660","NA","703","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","279405","15586","166341","NA","197184","3815","275376","NA","280521","3820","164680","NA","281332","280518","280626","280626","Flanker Task HW","133","75948","142","yes","1024"
"93.7062937062937","93.7062937062937","535.2027972027972","535.2027972027972","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","142","0","0","0","142","0","142","NA","142","0","0","0","142","142","142","142","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","586","NA","11765","1660","NA","586","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","281846","15586","166341","NA","197184","3815","281341","NA","282964","3820","164680","NA","283657","282961","283069","283068","Flanker Task HW","134","76534","143","yes","1024"
"93.75","93.75","536.0138888888889","536.0138888888889","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","143","0","0","0","143","0","143","NA","143","0","0","0","143","143","143","143","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","63","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","652","NA","11765","1660","NA","652","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","283668","15586","166341","NA","197184","3815","281341","NA","284819","3820","164680","NA","285579","284816","284923","284923","Flanker Task HW","135","77186","144","yes","1024"
"93.79310344827586","93.79310344827586","537.4827586206897","537.4827586206897","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","144","0","0","0","144","0","144","NA","144","0","0","0","144","144","144","144","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","64","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","749","NA","11765","1660","NA","749","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","286093","15586","166341","NA","197184","3815","285588","NA","287247","3820","164680","NA","288104","287244","287352","287352","Flanker Task HW","136","77935","145","yes","1024"
"93.83561643835617","93.83561643835617","536.6917808219179","536.6917808219179","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","145","0","0","0","145","0","145","NA","145","0","0","0","145","145","145","145","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","65","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","422","NA","11765","1660","NA","422","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","288614","15586","166341","NA","197184","3815","288110","NA","289756","3820","164680","NA","290287","289753","289860","289860","Flanker Task HW","137","78357","146","yes","1024"
"93.87755102040816","93.87755102040816","536.8027210884354","536.8027210884354","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","146","0","0","0","146","0","146","NA","146","0","0","0","146","146","146","146","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","66","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","553","NA","11765","1660","NA","553","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","290297","15586","166341","NA","197184","3815","288110","NA","291496","3820","164680","NA","292158","291493","291601","291600","Flanker Task HW","138","78910","147","yes","1024"
"93.91891891891892","93.91891891891892","536.2432432432432","536.2432432432432","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","147","0","0","0","147","0","147","NA","147","0","0","0","147","147","147","147","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","67","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","454","NA","11765","1660","NA","454","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","292166","15586","166341","NA","197184","3815","288110","NA","293304","3820","164680","NA","293865","293301","293409","293408","Flanker Task HW","139","79364","148","yes","1024"
"93.95973154362416","93.95973154362416","536.5973154362416","536.5973154362416","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","s","1","148","0","0","0","148","0","148","NA","148","0","0","0","148","148","148","148","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","68","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","589","NA","11765","1660","NA","589","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","293876","15586","166341","NA","197184","3815","288110","NA","295018","3820","164680","NA","295717","295015","295123","295123","Flanker Task HW","140","79953","149","yes","1024"
"94","94","536.1533333333333","536.1533333333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","h","1","149","0","0","0","149","0","149","NA","149","0","0","0","149","149","149","149","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","69","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","470","NA","11765","1660","NA","470","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","295727","15586","166341","NA","197184","3815","288110","NA","296869","3820","164680","NA","297448","296867","296973","296972","Flanker Task HW","141","80423","150","yes","1024"
"94.03973509933775","94.03973509933775","535.4503311258278","535.4503311258278","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","150","0","0","0","150","0","150","NA","150","0","0","0","150","150","150","150","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","70","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","430","NA","11765","1660","NA","430","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","297458","15586","166341","NA","197184","3815","288110","NA","298633","3820","164680","NA","299173","298631","298738","298737","Flanker Task HW","142","80853","151","yes","1024"
"94.07894736842105","94.07894736842105","535.125","535.125","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","s","1","151","0","0","0","151","0","151","NA","151","0","0","0","151","151","151","151","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","71","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","486","NA","11765","1660","NA","486","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","299181","15586","166341","NA","197184","3815","288110","NA","300310","3820","164680","NA","300902","300307","300412","300412","Flanker Task HW","143","81339","152","yes","1024"
"94.11764705882354","94.11764705882354","534.8235294117648","534.8235294117648","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","s","1","152","0","0","0","152","0","152","NA","152","0","0","0","152","152","152","152","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","72","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","489","NA","11765","1660","NA","489","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","300913","15586","166341","NA","197184","3815","288110","NA","302078","3820","164680","NA","302676","302075","302182","302182","Flanker Task HW","144","81828","153","yes","1024"
"94.15584415584415","94.15584415584415","534.525974025974","534.525974025974","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","s","1","153","0","0","0","153","0","153","NA","153","0","0","0","153","153","153","153","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","73","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","489","NA","11765","1660","NA","489","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","302685","15586","166341","NA","197184","3815","288110","NA","303877","3820","164680","NA","304475","303872","303983","303982","Flanker Task HW","145","82317","154","yes","1024"
"94.19354838709677","94.19354838709677","534.4774193548387","534.4774193548387","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","s","1","154","0","0","0","154","0","154","NA","154","0","0","0","154","154","154","154","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","74","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","527","NA","11765","1660","NA","527","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","304485","15586","166341","NA","197184","3815","288110","NA","305655","3820","164680","NA","306291","305652","305760","305759","Flanker Task HW","146","82844","155","yes","1024"
"94.23076923076923","94.23076923076923","534.4935897435897","534.4935897435897","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","s","1","155","0","0","0","155","0","155","NA","155","0","0","0","155","155","155","155","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","75","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","537","NA","11765","1660","NA","537","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","306299","15586","166341","NA","197184","3815","288110","NA","307426","3820","164680","NA","308071","307424","307531","307530","Flanker Task HW","147","83381","156","yes","1024"
"94.26751592356688","94.26751592356688","533.859872611465","533.859872611465","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","s","1","156","0","0","0","156","0","156","NA","156","0","0","0","156","156","156","156","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","76","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","435","NA","11765","1660","NA","435","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","308081","15586","166341","NA","197184","3815","288110","NA","309284","3820","164680","NA","309827","309281","309388","309388","Flanker Task HW","148","83816","157","yes","1024"
"94.30379746835443","94.30379746835443","533.2025316455696","533.2025316455696","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","h","1","157","0","0","0","157","0","157","NA","157","0","0","0","157","157","157","157","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","77","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","430","NA","11765","1660","NA","430","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","309835","15586","166341","NA","197184","3815","288110","NA","310968","3820","164680","NA","311505","310967","311073","311072","Flanker Task HW","149","84246","158","yes","1024"
"94.33962264150944","94.33962264150944","532.9245283018868","532.9245283018868","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","s","1","158","0","0","0","158","0","158","NA","158","0","0","0","158","158","158","158","Sun Sep 19 23:03:20 2021","600","The main experiment item","yes","FlankerTaskHW.osexp","C:/Users/19565/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","78","79","C:/Users/19565/Desktop/MR-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","489","NA","11765","1660","NA","489","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","311511","15586","166341","NA","197184","3815","288110","NA","312711","3820","164680","NA","313309","312708","312816","312816","Flanker Task HW","150","84735","159","yes","1024"
