"Stimulus","acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","new_column_1","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"NA","91.66666666666667","91.66666666666667","469.25","469.25","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","59","59","0","59","0","59","0","0","0","59","59","59","59","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","59","59","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","464","NA","30023","NA","NA","464","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33777","NA","NA","137121","86733","3748","NA","NA","138245","3753","NA","NA","138349","138814","138242","138349","Flanker Task","55","28155","60","yes","1024"
"NA","91.80327868852459","91.80327868852459","468.95081967213116","468.95081967213116","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","60","60","0","60","0","60","0","0","0","60","60","60","60","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","60","60","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","451","NA","30023","NA","NA","451","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33777","NA","NA","138820","86733","3748","NA","NA","139981","3753","NA","NA","140085","140537","139979","140085","Flanker Task","56","28606","61","yes","1024"
"NA","91.93548387096774","91.93548387096774","468.88709677419354","468.88709677419354","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","61","61","0","61","0","61","0","0","0","61","61","61","61","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","61","61","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","465","NA","30023","NA","NA","465","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33777","NA","NA","140543","86733","3748","NA","NA","141692","3753","NA","NA","141796","142262","141689","141796","Flanker Task","57","29071","62","yes","1024"
"NA","92.06349206349206","92.06349206349206","468.5079365079365","468.5079365079365","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","62","62","0","62","0","62","0","0","0","62","62","62","62","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","62","62","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","445","NA","30023","NA","NA","445","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33777","NA","NA","142268","86733","3748","NA","NA","143410","3753","NA","NA","143514","143960","143407","143514","Flanker Task","58","29516","63","yes","1024"
"NA","92.1875","92.1875","470.421875","470.421875","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","63","63","0","63","0","63","0","0","0","63","63","63","63","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","63","63","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","591","NA","30023","NA","NA","591","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33777","NA","NA","143966","86733","3748","NA","NA","145113","3753","NA","NA","145218","145809","145111","145218","Flanker Task","59","30107","64","yes","1024"
"NA","92.3076923076923","92.3076923076923","469.12307692307695","469.12307692307695","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","64","64","0","64","0","64","0","0","0","64","64","64","64","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","64","64","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","386","NA","30023","NA","NA","386","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33777","NA","NA","145815","86733","3748","NA","NA","146944","3753","NA","NA","147049","147437","146942","147049","Flanker Task","60","30493","65","yes","1024"
"NA","92.42424242424242","92.42424242424242","470.5151515151515","470.5151515151515","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","65","65","0","65","0","65","0","0","0","65","65","65","65","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","65","65","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","561","NA","30023","NA","NA","561","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33777","NA","NA","147445","86733","3748","NA","NA","148626","3753","NA","NA","148730","149292","148622","148730","Flanker Task","61","31054","66","yes","1024"
"NA","92.53731343283582","92.53731343283582","471.1641791044776","471.1641791044776","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","66","66","0","66","0","66","0","0","0","66","66","66","66","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","66","66","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","514","NA","30023","NA","NA","514","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33777","NA","NA","149298","86733","3748","NA","NA","150457","3753","NA","NA","150561","151075","150454","150561","Flanker Task","62","31568","67","yes","1024"
"NA","92.6470588235294","92.6470588235294","470.3970588235294","470.3970588235294","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","67","67","0","67","0","67","0","0","0","67","67","67","67","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","67","67","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","419","NA","30023","NA","NA","419","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33777","NA","NA","151082","86733","3748","NA","NA","152205","3753","NA","NA","152309","152729","152202","152309","Flanker Task","63","31987","68","yes","1024"
"NA","92.7536231884058","92.7536231884058","470.8985507246377","470.8985507246377","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","68","68","0","68","0","68","0","0","0","68","68","68","68","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","68","68","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","505","NA","30023","NA","NA","505","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33777","NA","NA","152735","86733","3748","NA","NA","153875","3753","NA","NA","153979","154485","153873","153979","Flanker Task","64","32492","69","yes","1024"
"NA","92.85714285714286","92.85714285714286","470.5285714285714","470.5285714285714","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","69","69","0","69","0","69","0","0","0","69","69","69","69","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","69","69","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","445","NA","30023","NA","NA","445","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33777","NA","NA","154492","86733","3748","NA","NA","155617","3753","NA","NA","155721","156167","155614","155721","Flanker Task","65","32937","70","yes","1024"
"NA","92.95774647887323","92.95774647887323","470.4225352112676","470.4225352112676","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","70","70","0","70","0","70","0","0","0","70","70","70","70","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","70","70","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","463","NA","30023","NA","NA","463","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33777","NA","NA","156173","86733","3748","NA","NA","157341","3753","NA","NA","157445","157909","157339","157445","Flanker Task","66","33400","71","yes","1024"
"NA","93.05555555555556","93.05555555555556","470.375","470.375","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","71","71","0","71","0","71","0","0","0","71","71","71","71","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","71","71","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","467","NA","30023","NA","NA","467","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33777","NA","NA","157916","86733","3748","NA","NA","159089","3753","NA","NA","159193","159661","159087","159193","Flanker Task","67","33867","72","yes","1024"
"NA","93.15068493150685","93.15068493150685","470.4657534246575","470.4657534246575","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","72","72","0","72","0","72","0","0","0","72","72","72","72","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","72","72","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","477","NA","30023","NA","NA","477","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33777","NA","NA","159667","86733","3748","NA","NA","160802","3753","NA","NA","160906","161384","160798","160906","Flanker Task","68","34344","73","yes","1024"
"NA","93.24324324324324","93.24324324324324","470","470","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","73","73","0","73","0","73","0","0","0","73","73","73","73","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","73","73","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","436","NA","30023","NA","NA","436","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33777","NA","NA","161389","86733","3748","NA","NA","162569","3753","NA","NA","162674","163111","162566","162674","Flanker Task","69","34780","74","yes","1024"
"NA","93.33333333333333","93.33333333333333","469.14666666666665","469.14666666666665","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","74","74","0","74","0","74","0","0","0","74","74","74","74","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","74","74","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","406","NA","30023","NA","NA","406","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33777","NA","NA","163116","86733","3748","NA","NA","164290","3753","NA","NA","164393","164800","164285","164393","Flanker Task","70","35186","75","yes","1024"
"NA","92.10526315789474","92.10526315789474","468.13157894736844","468.13157894736844","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","75","75","0","75","0","75","0","0","0","75","75","75","75","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","75","75","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","392","NA","30023","NA","NA","392","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33777","NA","NA","164807","86733","3748","NA","NA","165980","3753","NA","NA","166084","166477","165978","166084","Flanker Task","70","35578","76","yes","1024"
"NA","92.20779220779221","92.20779220779221","468.2857142857143","468.2857142857143","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","76","76","0","76","0","76","0","0","0","76","76","76","76","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","76","76","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","480","NA","30023","NA","NA","480","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33777","NA","NA","166987","166483","3748","NA","NA","168099","3753","NA","NA","168204","168685","168096","168204","Flanker Task","71","36058","77","yes","1024"
"NA","92.3076923076923","92.3076923076923","468.6923076923077","468.6923076923077","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","77","77","0","77","0","77","0","0","0","77","77","77","77","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","77","77","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","500","NA","30023","NA","NA","500","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33777","NA","NA","168694","166483","3748","NA","NA","169869","3753","NA","NA","169973","170474","169865","169973","Flanker Task","72","36558","78","yes","1024"
"NA","92.40506329113924","92.40506329113924","469.126582278481","469.126582278481","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","78","78","0","78","0","78","0","0","0","78","78","78","78","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","78","78","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","503","NA","30023","NA","NA","503","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33777","NA","NA","170480","166483","3748","NA","NA","171631","3753","NA","NA","171735","172239","171628","171734","Flanker Task","73","37061","79","yes","1024"
"NA","92.5","92.5","470.35","470.35","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","79","79","0","79","0","79","0","0","0","79","79","79","79","Sat Sep 25 19:36:51 2021","1500","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","79","79","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","567","NA","30023","NA","NA","567","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33777","NA","NA","172245","166483","3748","NA","NA","173393","3753","NA","NA","173497","174065","173389","173497","Flanker Task","74","37628","80","yes","1024"
"NA","92.5925925925926","92.5925925925926","473.65432098765433","473.65432098765433","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","80","80","0","80","0","80","0","0","0","80","80","80","80","Sat Sep 25 19:36:51 2021","600","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","0","79","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","738","NA","30023","9426","NA","738","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33777","184542","NA","174071","166483","3748","NA","NA","184632","3753","175115","NA","184734","185474","184629","184734","Flanker Task","75","38366","81","yes","1024"
"NA","92.6829268292683","92.6829268292683","474.780487804878","474.780487804878","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","81","81","0","81","0","81","0","0","0","81","81","81","81","Sat Sep 25 19:36:51 2021","600","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","1","79","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","566","NA","30023","9426","NA","566","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33777","184542","NA","185998","166483","3748","185495","NA","187129","3753","175115","NA","187232","187800","187125","187232","Flanker Task","76","38932","82","yes","1024"
"NA","92.7710843373494","92.7710843373494","473.65060240963857","473.65060240963857","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","82","82","0","82","0","82","0","0","0","82","82","82","82","Sat Sep 25 19:36:51 2021","600","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","2","79","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","381","NA","30023","9426","NA","381","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33777","184542","NA","187806","166483","3748","185495","NA","188935","3753","175115","NA","189039","189421","188932","189039","Flanker Task","77","39313","83","yes","1024"
"NA","92.85714285714286","92.85714285714286","473.42857142857144","473.42857142857144","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","83","83","0","83","0","83","0","0","0","83","83","83","83","Sat Sep 25 19:36:51 2021","600","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","3","79","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","455","NA","30023","9426","NA","455","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33777","184542","NA","189427","166483","3748","185495","NA","190545","3753","175115","NA","190649","191105","190543","190649","Flanker Task","78","39768","84","yes","1024"
"NA","91.76470588235294","91.76470588235294","472.67058823529413","472.67058823529413","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","84","84","0","84","0","84","0","0","0","84","84","84","84","Sat Sep 25 19:36:51 2021","600","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","4","79","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","409","NA","30023","9426","NA","409","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33777","184542","NA","191111","166483","3748","185495","NA","192215","3753","175115","NA","192319","192729","192213","192319","Flanker Task","78","40177","85","yes","1024"
"NA","91.86046511627907","91.86046511627907","472.22093023255815","472.22093023255815","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","85","85","0","85","0","85","0","0","0","85","85","85","85","Sat Sep 25 19:36:51 2021","600","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","5","79","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","434","NA","30023","9426","NA","434","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","33777","184542","NA","193239","192735","3748","185495","NA","194350","3753","175115","NA","194454","194890","194347","194454","Flanker Task","79","40611","86","yes","1024"
"NA","91.95402298850574","91.95402298850574","472.7931034482759","472.7931034482759","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","86","86","0","86","0","86","0","0","0","86","86","86","86","Sat Sep 25 19:36:51 2021","600","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","6","79","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","522","NA","30023","9426","NA","522","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33777","184542","NA","194898","192735","3748","185495","NA","196061","3753","175115","NA","196165","196688","196058","196165","Flanker Task","80","41133","87","yes","1024"
"NA","92.04545454545455","92.04545454545455","473.1363636363636","473.1363636363636","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","87","87","0","87","0","87","0","0","0","87","87","87","87","Sat Sep 25 19:36:51 2021","600","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","7","79","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","503","NA","30023","9426","NA","503","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33777","184542","NA","196696","192735","3748","185495","NA","197871","3753","175115","NA","197975","198480","197869","197975","Flanker Task","81","41636","88","yes","1024"
"NA","92.13483146067416","92.13483146067416","472.53932584269666","472.53932584269666","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","88","88","0","88","0","88","0","0","0","88","88","88","88","Sat Sep 25 19:36:51 2021","600","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","8","79","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","420","NA","30023","9426","NA","420","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33777","184542","NA","198486","192735","3748","185495","NA","199606","3753","175115","NA","199711","200133","199603","199710","Flanker Task","82","42056","89","yes","1024"
"NA","92.22222222222223","92.22222222222223","471.3666666666667","471.3666666666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","89","89","0","89","0","89","0","0","0","89","89","89","89","Sat Sep 25 19:36:51 2021","600","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","9","79","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","367","NA","30023","9426","NA","367","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33777","184542","NA","200139","192735","3748","185495","NA","201267","3753","175115","NA","201372","201740","201265","201372","Flanker Task","83","42423","90","yes","1024"
"NA","92.3076923076923","92.3076923076923","470.1098901098901","470.1098901098901","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","90","90","0","90","0","90","0","0","0","90","90","90","90","Sat Sep 25 19:36:51 2021","600","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","10","79","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","357","NA","30023","9426","NA","357","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33777","184542","NA","201745","192735","3748","185495","NA","202924","3753","175115","NA","203028","203387","202920","203028","Flanker Task","84","42780","91","yes","1024"
"NA","91.30434782608695","91.30434782608695","469.54347826086956","469.54347826086956","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","91","91","0","91","0","91","0","0","0","91","91","91","91","Sat Sep 25 19:36:51 2021","600","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","11","79","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","418","NA","30023","9426","NA","418","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33777","184542","NA","203392","192735","3748","185495","NA","204553","3753","175115","NA","204657","205076","204550","204657","Flanker Task","84","43198","92","yes","1024"
"NA","91.39784946236558","91.39784946236558","469.0860215053763","469.0860215053763","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","92","92","0","92","0","92","0","0","0","92","92","92","92","Sat Sep 25 19:36:51 2021","600","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","12","79","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","427","NA","30023","9426","NA","427","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","33777","184542","NA","205586","205082","3748","185495","NA","206704","3753","175115","NA","206808","207235","206702","206808","Flanker Task","85","43625","93","yes","1024"
"NA","91.48936170212765","91.48936170212765","469.32978723404256","469.32978723404256","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","93","93","0","93","0","93","0","0","0","93","93","93","93","Sat Sep 25 19:36:51 2021","600","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","13","79","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","492","NA","30023","9426","NA","492","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","33777","184542","NA","207241","205082","3748","185495","NA","208388","3753","175115","NA","208493","208985","208384","208493","Flanker Task","86","44117","94","yes","1024"
"NA","91.57894736842105","91.57894736842105","468.7157894736842","468.7157894736842","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","94","94","0","94","0","94","0","0","0","94","94","94","94","Sat Sep 25 19:36:51 2021","600","Flanker Task","yes","Flanker Task.osexp","C:\Users\rayra\Documents","no","mono","no","18","no","white","no","yes","768","legacy","14","79","C:/Users/rayra/Documents/subject-3.csv","legacy","NA","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","411","NA","30023","9426","NA","411","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","33777","184542","NA","208993","205082","3748","185495","NA","210164","3753","175115","NA","210268","210680","210160","210268","Flanker Task","87","44528","95","yes","1024"
