condition,deadline,Stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Sequence,count_Stimulus,count_errorFeedback,count_experiment,count_faster,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Sequence,time_Stimulus,time_errorFeedback,time_experiment,time_faster,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
Congruent,1500,HHHHH,94.59459459,94.59459459,558.6216216,558.6216216,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,73,73,0,0,0,73,73,73,0,73,73,73,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,73,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,898,NA,33139,NA,NA,898,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,NA,NA,NA,165954,164888,4652,NA,NA,165952,166057,154818,4613,NA,166057,166956,Flanker Task,70,41338,74,yes,1024
Incongruent,1500,SSHSS,93.33333333,93.33333333,560.9466667,560.9466667,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,74,74,0,0,0,74,74,74,0,74,74,74,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,74,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,733,NA,33139,NA,NA,733,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,NA,NA,NA,168028,166960,4652,NA,NA,168025,168131,154818,4613,NA,168131,168865,Flanker Task,70,42071,75,yes,1024
Incongruent,1500,SSHSS,93.42105263,93.42105263,565.9605263,565.9605263,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,75,75,0,0,0,75,75,75,0,75,75,75,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,75,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,942,NA,33139,NA,NA,942,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,NA,NA,NA,170434,169371,4652,NA,NA,170432,170536,168869,4613,NA,170536,171478,Flanker Task,71,43013,76,yes,1024
Incongruent,1500,SSHSS,93.50649351,93.50649351,566.0779221,566.0779221,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,76,76,0,0,0,76,76,76,0,76,76,76,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,76,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,575,NA,33139,NA,NA,575,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,NA,NA,NA,172547,171483,4652,NA,NA,172544,172649,168869,4613,NA,172649,173224,Flanker Task,72,43588,77,yes,1024
Incongruent,1500,SSHSS,93.58974359,93.58974359,566.3717949,566.3717949,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,77,77,0,0,0,77,77,77,0,77,77,77,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,77,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,589,NA,33139,NA,NA,589,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,NA,NA,NA,174295,173229,4652,NA,NA,174291,174397,168869,4613,NA,174398,174988,Flanker Task,73,44177,78,yes,1024
Incongruent,1500,HHSHH,93.67088608,93.67088608,565.6835443,565.6835443,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,78,78,0,0,0,78,78,78,0,78,78,78,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,78,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,512,NA,33139,NA,NA,512,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,NA,NA,NA,176060,174992,4652,NA,NA,176058,176162,168869,4613,NA,176162,176675,Flanker Task,74,44689,79,yes,1024
Congruent,1500,HHHHH,93.75,93.75,565.4125,565.4125,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,79,79,0,0,0,79,79,79,0,79,79,79,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,544,NA,33139,NA,NA,544,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,NA,NA,NA,177743,176679,4652,NA,NA,177741,177845,168869,4613,NA,177845,178390,Flanker Task,75,45233,80,yes,1024
Incongruent,600,SSHSS,93.82716049,93.82716049,566.7407407,566.7407407,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,80,80,0,0,0,80,80,80,0,80,80,80,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,673,NA,33139,80499,NA,673,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,259966,178394,4652,179418,NA,259963,260071,168869,4613,NA,260071,260745,Flanker Task,76,45906,81,yes,1024
Incongruent,600,HHSHH,93.90243902,93.90243902,565.1463415,565.1463415,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,81,81,0,0,0,81,81,81,0,81,81,81,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,436,NA,33139,80499,NA,436,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,262325,261258,4652,179418,NA,262322,262427,168869,4613,260749,262427,262864,Flanker Task,77,46342,82,yes,1024
Congruent,600,SSSSS,93.97590361,93.97590361,562.626506,562.626506,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,82,82,0,0,0,82,82,82,0,82,82,82,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,356,NA,33139,80499,NA,356,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,263933,262869,4652,179418,NA,263931,264036,168869,4613,260749,264036,264393,Flanker Task,78,46698,83,yes,1024
Congruent,600,HHHHH,94.04761905,94.04761905,560.2261905,560.2261905,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,83,83,0,0,0,83,83,83,0,83,83,83,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,361,NA,33139,80499,NA,361,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,265461,264397,4652,179418,NA,265459,265563,168869,4613,260749,265563,265924,Flanker Task,79,47059,84,yes,1024
Incongruent,600,HHSHH,94.11764706,94.11764706,559.5882353,559.5882353,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,84,84,0,0,0,84,84,84,0,84,84,84,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,506,NA,33139,80499,NA,506,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,266995,265929,4652,179418,NA,266991,267098,168869,4613,260749,267098,267605,Flanker Task,80,47565,85,yes,1024
Congruent,600,HHHHH,94.18604651,94.18604651,556.9534884,556.9534884,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,85,85,0,0,0,85,85,85,0,85,85,85,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,333,NA,33139,80499,NA,333,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,268674,267610,4652,179418,NA,268671,268776,168869,4613,260749,268776,269109,Flanker Task,81,47898,86,yes,1024
Incongruent,600,SSHSS,93.10344828,93.10344828,554.3908046,554.3908046,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,86,86,0,0,0,86,86,86,0,86,86,86,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,334,NA,33139,80499,NA,334,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,270179,269114,4652,179418,NA,270175,270282,168869,4613,260749,270282,270617,Flanker Task,81,48232,87,yes,1024
Congruent,600,HHHHH,93.18181818,93.18181818,552.3409091,552.3409091,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,87,87,0,0,0,87,87,87,0,87,87,87,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,374,NA,33139,80499,NA,374,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,272191,271127,4652,179418,NA,272188,272294,270622,4613,260749,272294,272669,Flanker Task,82,48606,88,yes,1024
Congruent,600,HHHHH,93.25842697,93.25842697,549.8988764,549.8988764,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,88,88,0,0,0,88,88,88,0,88,88,88,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,335,NA,33139,80499,NA,335,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,273741,272674,4652,179418,NA,273738,273843,270622,4613,260749,273843,274179,Flanker Task,83,48941,89,yes,1024
Congruent,600,SSSSS,93.33333333,93.33333333,548.3555556,548.3555556,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,89,89,0,0,0,89,89,89,0,89,89,89,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,411,NA,33139,80499,NA,411,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,275248,274184,4652,179418,NA,275246,275350,270622,4613,260749,275350,275762,Flanker Task,84,49352,90,yes,1024
Congruent,600,HHHHH,92.30769231,92.30769231,546.0659341,546.0659341,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,90,90,0,0,0,90,90,90,0,90,90,90,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,340,NA,33139,80499,NA,340,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,276832,275766,4652,179418,NA,276829,276935,270622,4613,260749,276935,277276,Flanker Task,84,49692,91,yes,1024
Congruent,600,SSSSS,91.30434783,91.30434783,544.0434783,544.0434783,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,91,91,0,0,0,91,91,91,0,91,91,91,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,360,NA,33139,80499,NA,360,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,278851,277786,4652,179418,NA,278848,278953,277281,4613,260749,278953,279314,Flanker Task,84,50052,92,yes,1024
Incongruent,600,SSHSS,91.39784946,91.39784946,543.8924731,543.8924731,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,92,92,0,0,0,92,92,92,0,92,92,92,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,530,NA,33139,80499,NA,530,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,280888,279823,4652,179418,NA,280885,280990,279319,4613,260749,280990,281521,Flanker Task,85,50582,93,yes,1024
Incongruent,600,SSHSS,90.42553191,90.42553191,541.8191489,541.8191489,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,93,93,0,0,0,93,93,93,0,93,93,93,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,349,NA,33139,80499,NA,349,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,282590,281525,4652,179418,NA,282587,282692,279319,4613,260749,282692,283042,Flanker Task,85,50931,94,yes,1024
Congruent,600,SSSSS,90.52631579,90.52631579,539.9894737,539.9894737,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,94,94,0,0,0,94,94,94,0,94,94,94,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,368,NA,33139,80499,NA,368,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,284613,283548,4652,179418,NA,284610,284715,283046,4613,260749,284716,285085,Flanker Task,86,51299,95,yes,1024
Incongruent,600,SSHSS,90.625,90.625,539.5833333,539.5833333,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,95,95,0,0,0,95,95,95,0,95,95,95,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,501,NA,33139,80499,NA,501,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,286154,285090,4652,179418,NA,286152,286256,283046,4613,260749,286256,286758,Flanker Task,87,51800,96,yes,1024
Incongruent,600,SSHSS,90.72164948,90.72164948,537.3298969,537.3298969,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,96,96,0,0,0,96,96,96,0,96,96,96,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,321,NA,33139,80499,NA,321,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,287826,286762,4652,179418,NA,287824,287928,283046,4613,260749,287929,288251,Flanker Task,88,52121,97,yes,1024
Incongruent,600,HHSHH,90.81632653,90.81632653,535.4183673,535.4183673,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,97,97,0,0,0,97,97,97,0,97,97,97,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,350,NA,33139,80499,NA,350,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,289320,288256,4652,179418,NA,289318,289422,283046,4613,260749,289422,289773,Flanker Task,89,52471,98,yes,1024
Congruent,600,HHHHH,90.90909091,90.90909091,532.8686869,532.8686869,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,98,98,0,0,0,98,98,98,0,98,98,98,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,283,NA,33139,80499,NA,283,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,290840,289777,4652,179418,NA,290838,290942,283046,4613,260749,290942,291226,Flanker Task,90,52754,99,yes,1024
Incongruent,600,SSHSS,91,91,531.78,531.78,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,99,99,0,0,0,99,99,99,0,99,99,99,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,424,NA,33139,80499,NA,424,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,292294,291230,4652,179418,NA,292291,292397,283046,4613,260749,292397,292822,Flanker Task,91,53178,100,yes,1024
Incongruent,600,HHSHH,91.08910891,91.08910891,530.5544554,530.5544554,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,100,100,0,0,0,100,100,100,0,100,100,100,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,408,NA,33139,80499,NA,408,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,293891,292826,4652,179418,NA,293888,293993,283046,4613,260749,293994,294403,Flanker Task,92,53586,101,yes,1024
Congruent,600,SSSSS,91.17647059,91.17647059,528.8627451,528.8627451,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,101,101,0,0,0,101,101,101,0,101,101,101,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,358,NA,33139,80499,NA,358,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,295477,294409,4652,179418,NA,295471,295579,283046,4613,260749,295579,295938,Flanker Task,93,53944,102,yes,1024
Congruent,600,HHHHH,91.26213592,91.26213592,527.1067961,527.1067961,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,102,102,0,0,0,102,102,102,0,102,102,102,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,348,NA,33139,80499,NA,348,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,297007,295942,4652,179418,NA,297004,297109,283046,4613,260749,297109,297459,Flanker Task,94,54292,103,yes,1024
Incongruent,600,HHSHH,91.34615385,91.34615385,525.3365385,525.3365385,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,103,103,0,0,0,103,103,103,0,103,103,103,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,343,NA,33139,80499,NA,343,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,298530,297463,4652,179418,NA,298524,298633,283046,4613,260749,298634,298978,Flanker Task,95,54635,104,yes,1024
Incongruent,600,SSHSS,91.42857143,91.42857143,522.8952381,522.8952381,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,104,104,0,0,0,104,104,104,0,104,104,104,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,269,NA,33139,80499,NA,269,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,300048,298983,4652,179418,NA,300045,300152,283046,4613,260749,300153,300423,Flanker Task,96,54904,105,yes,1024
Incongruent,600,HHSHH,91.50943396,91.50943396,521.0283019,521.0283019,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,105,105,0,0,0,105,105,105,0,105,105,105,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,25,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,325,NA,33139,80499,NA,325,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,301492,300428,4652,179418,NA,301489,301594,283046,4613,260749,301594,301920,Flanker Task,97,55229,106,yes,1024
Congruent,600,SSSSS,91.58878505,91.58878505,519.2897196,519.2897196,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,106,106,0,0,0,106,106,106,0,106,106,106,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,26,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,335,NA,33139,80499,NA,335,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,302988,301925,4652,179418,NA,302986,303090,283046,4613,260749,303091,303428,Flanker Task,98,55564,107,yes,1024
Incongruent,600,HHSHH,91.66666667,91.66666667,517.2222222,517.2222222,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,107,107,0,0,0,107,107,107,0,107,107,107,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,27,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,296,NA,33139,80499,NA,296,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,304498,303433,4652,179418,NA,304494,304601,283046,4613,260749,304601,304898,Flanker Task,99,55860,108,yes,1024
Congruent,600,HHHHH,91.74311927,91.74311927,515.7798165,515.7798165,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,108,108,0,0,0,108,108,108,0,108,108,108,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,28,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,360,NA,33139,80499,NA,360,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,305967,304903,4652,179418,NA,305965,306069,283046,4613,260749,306069,306430,Flanker Task,100,56220,109,yes,1024
Congruent,600,SSSSS,91.81818182,91.81818182,514.5818182,514.5818182,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,109,109,0,0,0,109,109,109,0,109,109,109,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,29,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,384,NA,33139,80499,NA,384,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,307500,306435,4652,179418,NA,307497,307603,283046,4613,260749,307603,307988,Flanker Task,101,56604,110,yes,1024
