"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Closing","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_error_feedback","count_experiment","count_faster","count_fixation","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Closing","response_Instructions1","response_Instructions2","response_Instructions3","response_keyboard_response","response_time","response_time_Closing","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Closing","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_error_feedback","time_experiment","time_faster","time_fixation","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"90.9090909090909","90.9090909090909","584","584","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","0","10","0","0","0","10","0","10","10","10","10","10","10","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","10","10","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","607","NA","37481","NA","NA","607","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","39787","NA","NA","NA","56300","2305","NA","NA","NA","2294","NA","57359","57460","58067","57357","57460","Flanker Task","10","6424","11","yes","1024"
"91.66666666666667","91.66666666666667","614.1666666666666","614.1666666666666","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","11","0","0","0","11","0","11","11","11","11","11","11","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","NA","NA","s","946","NA","37481","NA","NA","946","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","39787","NA","NA","NA","58576","2305","NA","NA","58072","2294","NA","59634","59735","60681","59631","59735","Flanker Task","11","7370","12","yes","1024"
"92.3076923076923","92.3076923076923","610.6923076923077","610.6923076923077","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","12","0","0","0","12","0","12","12","12","12","12","12","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","12","12","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","569","NA","37481","NA","NA","569","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","39787","NA","NA","NA","60688","2305","NA","NA","58072","2294","NA","61748","61849","62418","61746","61849","Flanker Task","12","7939","13","yes","1024"
"92.85714285714286","92.85714285714286","608.7857142857143","608.7857142857143","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","13","0","0","0","13","0","13","13","13","13","13","13","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","13","13","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","584","NA","37481","NA","NA","584","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","39787","NA","NA","NA","62424","2305","NA","NA","58072","2294","NA","63484","63589","64173","63481","63589","Flanker Task","13","8523","14","yes","1024"
"93.33333333333333","93.33333333333333","618.2666666666667","618.2666666666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","14","0","0","0","14","0","14","14","14","14","14","14","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","14","14","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","NA","NA","s","751","NA","37481","NA","NA","751","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","39787","NA","NA","NA","64178","2305","NA","NA","58072","2294","NA","65237","65342","66094","65234","65342","Flanker Task","14","9274","15","yes","1024"
"93.75","93.75","611.625","611.625","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","15","0","0","0","15","0","15","15","15","15","15","15","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","15","15","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","512","NA","37481","NA","NA","512","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","39787","NA","NA","NA","66101","2305","NA","NA","58072","2294","NA","67160","67261","67774","67158","67261","Flanker Task","15","9786","16","yes","1024"
"94.11764705882354","94.11764705882354","619","619","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","16","0","0","0","16","0","16","16","16","16","16","16","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","16","16","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","737","NA","37481","NA","NA","737","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","39787","NA","NA","NA","67779","2305","NA","NA","58072","2294","NA","68837","68941","69679","68835","68941","Flanker Task","16","10523","17","yes","1024"
"94.44444444444444","94.44444444444444","616.1111111111111","616.1111111111111","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","17","0","0","0","17","0","17","17","17","17","17","17","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","17","17","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","567","NA","37481","NA","NA","567","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","39787","NA","NA","NA","69686","2305","NA","NA","58072","2294","NA","70747","70852","71420","70745","70852","Flanker Task","17","11090","18","yes","1024"
"94.73684210526316","94.73684210526316","615.3157894736842","615.3157894736842","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","18","0","0","0","18","0","18","18","18","18","18","18","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","18","18","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","601","NA","37481","NA","NA","601","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","39787","NA","NA","NA","71423","2305","NA","NA","58072","2294","NA","72483","72588","73189","72481","72587","Flanker Task","18","11691","19","yes","1024"
"95","95","614.7","614.7","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","19","0","0","0","19","0","19","19","19","19","19","19","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","19","19","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","603","NA","37481","NA","NA","603","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","39787","NA","NA","NA","73194","2305","NA","NA","58072","2294","NA","74252","74357","74960","74250","74357","Flanker Task","19","12294","20","yes","1024"
"95.23809523809524","95.23809523809524","618.3809523809524","618.3809523809524","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","20","0","0","0","20","0","20","20","20","20","20","20","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","20","20","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","692","NA","37481","NA","NA","692","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","39787","NA","NA","NA","74965","2305","NA","NA","58072","2294","NA","76023","76128","76820","76021","76128","Flanker Task","20","12986","21","yes","1024"
"95.45454545454545","95.45454545454545","619.1363636363636","619.1363636363636","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","21","0","0","0","21","0","21","21","21","21","21","21","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","21","21","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","635","NA","37481","NA","NA","635","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","39787","NA","NA","NA","76824","2305","NA","NA","58072","2294","NA","77883","77985","78621","77881","77985","Flanker Task","21","13621","22","yes","1024"
"95.65217391304348","95.65217391304348","618.3478260869565","618.3478260869565","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","22","0","0","0","22","0","22","22","22","22","22","22","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","22","22","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","NA","NA","s","601","NA","37481","NA","NA","601","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","39787","NA","NA","NA","78625","2305","NA","NA","58072","2294","NA","79684","79789","80391","79682","79789","Flanker Task","22","14222","23","yes","1024"
"95.83333333333333","95.83333333333333","615.25","615.25","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","23","0","0","0","23","0","23","23","23","23","23","23","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","23","23","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","NA","NA","s","544","NA","37481","NA","NA","544","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","39787","NA","NA","NA","80396","2305","NA","NA","58072","2294","NA","81455","81556","82101","81453","81556","Flanker Task","23","14766","24","yes","1024"
"96","96","613.48","613.48","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","24","0","0","0","24","0","24","24","24","24","24","24","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","24","24","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","571","NA","37481","NA","NA","571","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","39787","NA","NA","NA","82107","2305","NA","NA","58072","2294","NA","83165","83270","83841","83163","83270","Flanker Task","24","15337","25","yes","1024"
"96.15384615384616","96.15384615384616","611.9230769230769","611.9230769230769","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","25","0","0","0","25","0","25","25","25","25","25","25","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","25","25","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","NA","NA","s","573","NA","37481","NA","NA","573","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","39787","NA","NA","NA","83845","2305","NA","NA","58072","2294","NA","84903","85008","85581","84901","85008","Flanker Task","25","15910","26","yes","1024"
"96.29629629629629","96.29629629629629","612.6666666666666","612.6666666666666","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","26","0","0","0","26","0","26","26","26","26","26","26","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","26","26","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","632","NA","37481","NA","NA","632","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","39787","NA","NA","NA","85586","2305","NA","NA","58072","2294","NA","86644","86749","87381","86642","86749","Flanker Task","26","16542","27","yes","1024"
"96.42857142857143","96.42857142857143","605.2857142857143","605.2857142857143","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","27","0","0","0","27","0","27","27","27","27","27","27","Sun Sep 19 13:03:48 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs","no","mono","no","18","no","white","no","yes","768","legacy","27","27","C:/Users/warne/OneDrive/Documents/Tarleton - MS Applied Psychology/Adv Quantitative Methods and Experimental Design/Labs/AH-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","NA","NA","s","406","NA","37481","NA","NA","406","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","39787","NA","NA","NA","87386","2305","NA","NA","58072","2294","NA","88460","88565","88972","88458","88565","Flanker Task","27","16948","28","yes","1024"
