"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructons3","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructons3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructons3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructons3","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"91.37931034482759","91.37931034482759","558.448275862069","558.448275862069","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","57","57","0","57","0","57","0","0","0","57","57","57","57","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","57","57","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","NA","NA","s","524","NA","7175","NA","NA","524","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","35470","NA","NA","134838","123862","1794","NA","NA","135890","1797","NA","NA","135991","136516","135889","135991","Flanker Task","53","32390","58","yes","1024"
"91.52542372881356","91.52542372881356","558.6610169491526","558.6610169491526","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","58","58","0","58","0","58","0","0","0","58","58","58","58","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","58","58","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","","NA","NA","h","571","NA","7175","NA","NA","571","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","35470","NA","NA","136519","123862","1794","NA","NA","137571","1797","NA","NA","137672","138244","137570","137672","Flanker Task","54","32961","59","yes","1024"
"91.66666666666667","91.66666666666667","559.5166666666667","559.5166666666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","59","59","0","59","0","59","0","0","0","59","59","59","59","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","59","59","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","NA","NA","s","610","NA","7175","NA","NA","610","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","35470","NA","NA","138247","123862","1794","NA","NA","139300","1797","NA","NA","139401","140012","139298","139401","Flanker Task","55","33571","60","yes","1024"
"91.80327868852459","91.80327868852459","558.3934426229508","558.3934426229508","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","60","60","0","60","0","60","0","0","0","60","60","60","60","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","60","60","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","NA","NA","s","491","NA","7175","NA","NA","491","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","35470","NA","NA","140015","123862","1794","NA","NA","141068","1797","NA","NA","141169","141660","141066","141169","Flanker Task","56","34062","61","yes","1024"
"91.93548387096774","91.93548387096774","557.6774193548387","557.6774193548387","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","61","61","0","61","0","61","0","0","0","61","61","61","61","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","61","61","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","NA","NA","s","514","NA","7175","NA","NA","514","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","35470","NA","NA","141664","123862","1794","NA","NA","142716","1797","NA","NA","142817","143332","142715","142817","Flanker Task","57","34576","62","yes","1024"
"92.06349206349206","92.06349206349206","558.1587301587301","558.1587301587301","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","62","62","0","62","0","62","0","0","0","62","62","62","62","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","62","62","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","","NA","NA","h","588","NA","7175","NA","NA","588","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","35470","NA","NA","143335","123862","1794","NA","NA","144387","1797","NA","NA","144488","145076","144386","144488","Flanker Task","58","35164","63","yes","1024"
"92.1875","92.1875","559.390625","559.390625","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","63","63","0","63","0","63","0","0","0","63","63","63","63","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","63","63","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","NA","NA","s","637","NA","7175","NA","NA","637","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","35470","NA","NA","145079","123862","1794","NA","NA","146138","1797","NA","NA","146239","146877","146136","146239","Flanker Task","59","35801","64","yes","1024"
"92.3076923076923","92.3076923076923","558.9538461538461","558.9538461538461","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","64","64","0","64","0","64","0","0","0","64","64","64","64","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","64","64","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","","NA","NA","h","531","NA","7175","NA","NA","531","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","35470","NA","NA","146880","123862","1794","NA","NA","147932","1797","NA","NA","148033","148565","147931","148033","Flanker Task","60","36332","65","yes","1024"
"92.42424242424242","92.42424242424242","568.6212121212121","568.6212121212121","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","65","65","0","65","0","65","0","0","0","65","65","65","65","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","65","65","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","NA","NA","s","1197","NA","7175","NA","NA","1197","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","35470","NA","NA","148567","123862","1794","NA","NA","149619","1797","NA","NA","149720","150917","149618","149720","Flanker Task","61","37529","66","yes","1024"
"92.53731343283582","92.53731343283582","569.7014925373135","569.7014925373135","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","66","66","0","66","0","66","0","0","0","66","66","66","66","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","66","66","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","","NA","NA","h","641","NA","7175","NA","NA","641","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","35470","NA","NA","150921","123862","1794","NA","NA","151974","1797","NA","NA","152075","152717","151972","152075","Flanker Task","62","38170","67","yes","1024"
"92.6470588235294","92.6470588235294","568.5441176470588","568.5441176470588","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","67","67","0","67","0","67","0","0","0","67","67","67","67","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","67","67","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","NA","NA","s","491","NA","7175","NA","NA","491","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","35470","NA","NA","152720","123862","1794","NA","NA","153773","1797","NA","NA","153874","154366","153771","153874","Flanker Task","63","38661","68","yes","1024"
"92.7536231884058","92.7536231884058","568.8115942028985","568.8115942028985","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","68","68","0","68","0","68","0","0","0","68","68","68","68","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","68","68","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","","NA","NA","h","587","NA","7175","NA","NA","587","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","35470","NA","NA","154369","123862","1794","NA","NA","155421","1797","NA","NA","155522","156110","155420","155522","Flanker Task","64","39248","69","yes","1024"
"92.85714285714286","92.85714285714286","568.5285714285715","568.5285714285715","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","69","69","0","69","0","69","0","0","0","69","69","69","69","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","69","69","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","","NA","NA","h","549","NA","7175","NA","NA","549","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","35470","NA","NA","156113","123862","1794","NA","NA","157172","1797","NA","NA","157273","157823","157170","157273","Flanker Task","65","39797","70","yes","1024"
"91.54929577464789","91.54929577464789","567.6619718309859","567.6619718309859","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","70","70","0","70","0","70","0","0","0","70","70","70","70","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","70","70","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","NA","NA","s","507","NA","7175","NA","NA","507","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","35470","NA","NA","157826","123862","1794","NA","NA","158878","1797","NA","NA","158979","159486","158876","158979","Flanker Task","65","40304","71","yes","1024"
"91.66666666666667","91.66666666666667","566.8472222222222","566.8472222222222","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","71","71","0","71","0","71","0","0","0","71","71","71","71","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","71","71","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","","NA","NA","h","509","NA","7175","NA","NA","509","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","35470","NA","NA","159991","159490","1794","NA","NA","161043","1797","NA","NA","161144","161654","161042","161144","Flanker Task","66","40813","72","yes","1024"
"91.78082191780823","91.78082191780823","565.931506849315","565.931506849315","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","72","72","0","72","0","72","0","0","0","72","72","72","72","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","72","72","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","","NA","NA","h","500","NA","7175","NA","NA","500","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","35470","NA","NA","161657","159490","1794","NA","NA","162709","1797","NA","NA","162810","163311","162708","162810","Flanker Task","67","41313","73","yes","1024"
"91.89189189189189","91.89189189189189","564.472972972973","564.472972972973","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","73","73","0","73","0","73","0","0","0","73","73","73","73","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","73","73","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","NA","NA","s","458","NA","7175","NA","NA","458","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","35470","NA","NA","163314","159490","1794","NA","NA","164367","1797","NA","NA","164468","164927","164365","164468","Flanker Task","68","41771","74","yes","1024"
"92","92","563.28","563.28","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","74","74","0","74","0","74","0","0","0","74","74","74","74","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","74","74","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","NA","NA","s","475","NA","7175","NA","NA","475","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","35470","NA","NA","164930","159490","1794","NA","NA","165983","1797","NA","NA","166084","166560","165982","166084","Flanker Task","69","42246","75","yes","1024"
"92.10526315789474","92.10526315789474","567.2763157894736","567.2763157894736","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","75","75","0","75","0","75","0","0","0","75","75","75","75","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","75","75","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","","NA","NA","h","867","NA","7175","NA","NA","867","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","35470","NA","NA","166563","159490","1794","NA","NA","167615","1797","NA","NA","167716","168583","167614","167716","Flanker Task","70","43113","76","yes","1024"
"92.20779220779221","92.20779220779221","567.1168831168832","567.1168831168832","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","76","76","0","76","0","76","0","0","0","76","76","76","76","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","76","76","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","NA","NA","s","555","NA","7175","NA","NA","555","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","35470","NA","NA","168586","159490","1794","NA","NA","169638","1797","NA","NA","169739","170295","169637","169739","Flanker Task","71","43668","77","yes","1024"
"92.3076923076923","92.3076923076923","569.4487179487179","569.4487179487179","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","77","77","0","77","0","77","0","0","0","77","77","77","77","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","77","77","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","NA","NA","s","749","NA","7175","NA","NA","749","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","35470","NA","NA","170298","159490","1794","NA","NA","171357","1797","NA","NA","171458","172208","171355","171458","Flanker Task","72","44417","78","yes","1024"
"92.40506329113924","92.40506329113924","569.8354430379746","569.8354430379746","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","78","78","0","78","0","78","0","0","0","78","78","78","78","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","78","78","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","NA","NA","s","600","NA","7175","NA","NA","600","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","35470","NA","NA","172211","159490","1794","NA","NA","173266","1797","NA","NA","173367","173968","173264","173367","Flanker Task","73","45017","79","yes","1024"
"92.5","92.5","571.85","571.85","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","79","79","0","79","0","79","0","0","0","79","79","79","79","Mon Sep 13 09:45:42 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","79","79","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","NA","NA","s","731","NA","7175","NA","NA","731","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","35470","NA","NA","173971","159490","1794","NA","NA","175023","1797","NA","NA","175125","175857","175022","175125","Flanker Task","74","45748","80","yes","1024"
"92.5925925925926","92.5925925925926","575.5432098765432","575.5432098765432","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","80","80","0","80","0","80","0","0","0","80","80","80","80","Mon Sep 13 09:45:42 2021","600","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","0","79","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","","h","NA","h","871","NA","7175","17368","NA","871","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","35470","194251","NA","175860","159490","1794","NA","NA","194294","1797","176882","NA","194395","195267","194293","194395","Flanker Task","75","46619","81","yes","1024"
"92.6829268292683","92.6829268292683","574.3414634146342","574.3414634146342","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","81","81","0","81","0","81","0","0","0","81","81","81","81","Mon Sep 13 09:45:42 2021","600","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","1","79","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","","h","NA","h","477","NA","7175","17368","NA","477","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","35470","194251","NA","195771","159490","1794","195270","NA","196824","1797","176882","NA","196925","197403","196822","196925","Flanker Task","76","47096","82","yes","1024"
"92.7710843373494","92.7710843373494","572.9156626506024","572.9156626506024","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","82","82","0","82","0","82","0","0","0","82","82","82","82","Mon Sep 13 09:45:42 2021","600","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","2","79","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","h","NA","s","456","NA","7175","17368","NA","456","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","35470","194251","NA","197408","159490","1794","195270","NA","198461","1797","176882","NA","198562","199019","198459","198562","Flanker Task","77","47552","83","yes","1024"
"92.85714285714286","92.85714285714286","572.0952380952381","572.0952380952381","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","83","83","0","83","0","83","0","0","0","83","83","83","83","Mon Sep 13 09:45:42 2021","600","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","3","79","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","h","NA","s","504","NA","7175","17368","NA","504","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","35470","194251","NA","199024","159490","1794","195270","NA","200077","1797","176882","NA","200178","200683","200075","200178","Flanker Task","78","48056","84","yes","1024"
"92.94117647058823","92.94117647058823","570.7647058823529","570.7647058823529","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","84","84","0","84","0","84","0","0","0","84","84","84","84","Mon Sep 13 09:45:42 2021","600","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","4","79","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","","h","NA","h","459","NA","7175","17368","NA","459","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","35470","194251","NA","200686","159490","1794","195270","NA","201738","1797","176882","NA","201839","202299","201737","201839","Flanker Task","79","48515","85","yes","1024"
"93.02325581395348","93.02325581395348","569.2906976744187","569.2906976744187","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","85","85","0","85","0","85","0","0","0","85","85","85","85","Mon Sep 13 09:45:42 2021","600","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","5","79","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","h","NA","s","444","NA","7175","17368","NA","444","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","35470","194251","NA","202302","159490","1794","195270","NA","203354","1797","176882","NA","203455","203900","203352","203455","Flanker Task","80","48959","86","yes","1024"
"93.10344827586206","93.10344827586206","568.1034482758621","568.1034482758621","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","86","86","0","86","0","86","0","0","0","86","86","86","86","Mon Sep 13 09:45:42 2021","600","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","6","79","C:/Users/Simon M. Rook/Documents/School/1 Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","","h","NA","s","466","NA","7175","17368","NA","466","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","35470","194251","NA","203903","159490","1794","195270","NA","204955","1797","176882","NA","205057","205524","204954","205057","Flanker Task","81","49425","87","yes","1024"
