acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboardresponse,correct_response,count_Block1,count_Block2,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Sequence,count_Stimulus,count_block3,count_errorFeedback,count_experiment,count_faster,count_getting_started,count_keyboardresponse,count_logger,count_welcome,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboardresponse,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboardresponse,response_time_welcome,response_welcome,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Sequence,time_Stimulus,time_block3,time_errorFeedback,time_experiment,time_faster,time_getting_started,time_keyboardresponse,time_logger,time_welcome,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
86.2745098,86.2745098,694.4313725,694.4313725,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,50,50,0,0,0,50,50,0,50,0,50,NA,50,50,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,50,50,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,829,NA,11891,NA,NA,829,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,NA,NA,114548,113458,2328,NA,NA,114546,114649,NA,112956,2324,NA,NA,114649,115479,NA,Lab 2.1 Test Flanker Task,44,35416,51,yes,1024
86.53846154,86.53846154,693.9038462,693.9038462,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,51,51,0,0,0,51,51,0,51,0,51,NA,51,51,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,51,51,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,667,NA,11891,NA,NA,667,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,NA,NA,116637,115555,2328,NA,NA,116635,116739,NA,112956,2324,NA,NA,116739,117407,NA,Lab 2.1 Test Flanker Task,45,36083,52,yes,1024
86.79245283,86.79245283,692.5283019,692.5283019,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,52,52,0,0,0,52,52,0,52,0,52,NA,52,52,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,52,52,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,621,NA,11891,NA,NA,621,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,NA,NA,118528,117430,2328,NA,NA,118526,118631,NA,112956,2324,NA,NA,118631,119253,NA,Lab 2.1 Test Flanker Task,46,36704,53,yes,1024
87.03703704,87.03703704,688.2592593,688.2592593,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,53,53,0,0,0,53,53,0,53,0,53,NA,53,53,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,53,53,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,462,NA,11891,NA,NA,462,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,NA,NA,120389,119296,2328,NA,NA,120387,120493,NA,112956,2324,NA,NA,120493,120956,NA,Lab 2.1 Test Flanker Task,47,37166,54,yes,1024
87.27272727,87.27272727,688.3818182,688.3818182,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,54,54,0,0,0,54,54,0,54,0,54,NA,54,54,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,54,54,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,695,NA,11891,NA,NA,695,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,NA,NA,122100,121009,2328,NA,NA,122097,122204,NA,112956,2324,NA,NA,122204,122900,NA,Lab 2.1 Test Flanker Task,48,37861,55,yes,1024
87.5,87.5,684.1785714,684.1785714,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,55,55,0,0,0,55,55,0,55,0,55,NA,55,55,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,55,55,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,453,NA,11891,NA,NA,453,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,NA,NA,124045,122953,2328,NA,NA,124043,124150,NA,112956,2324,NA,NA,124150,124604,NA,Lab 2.1 Test Flanker Task,49,38314,56,yes,1024
87.71929825,87.71929825,679.9298246,679.9298246,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,56,56,0,0,0,56,56,0,56,0,56,NA,56,56,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,56,56,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,442,NA,11891,NA,NA,442,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,NA,NA,125729,124657,2328,NA,NA,125727,125833,NA,112956,2324,NA,NA,125833,126276,NA,Lab 2.1 Test Flanker Task,50,38756,57,yes,1024
87.93103448,87.93103448,675.3275862,675.3275862,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,57,57,0,0,0,57,57,0,57,0,57,NA,57,57,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,57,57,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,413,NA,11891,NA,NA,413,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,NA,NA,127446,126356,2328,NA,NA,127443,127550,NA,112956,2324,NA,NA,127550,127964,NA,Lab 2.1 Test Flanker Task,51,39169,58,yes,1024
88.13559322,88.13559322,673.779661,673.779661,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,58,58,0,0,0,58,58,0,58,0,58,NA,58,58,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,58,58,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,584,NA,11891,NA,NA,584,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,NA,NA,129101,128012,2328,NA,NA,129099,129205,NA,112956,2324,NA,NA,129205,129790,NA,Lab 2.1 Test Flanker Task,52,39753,59,yes,1024
88.33333333,88.33333333,671.7166667,671.7166667,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,59,59,0,0,0,59,59,0,59,0,59,NA,59,59,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,59,59,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,550,NA,11891,NA,NA,550,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,NA,NA,130932,129845,2328,NA,NA,130929,131037,NA,112956,2324,NA,NA,131037,131587,NA,Lab 2.1 Test Flanker Task,53,40303,60,yes,1024
88.52459016,88.52459016,671.852459,671.852459,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,60,60,0,0,0,60,60,0,60,0,60,NA,60,60,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,60,60,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,680,NA,11891,NA,NA,680,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,NA,NA,132745,131656,2328,NA,NA,132743,132849,NA,112956,2324,NA,NA,132849,133529,NA,Lab 2.1 Test Flanker Task,54,40983,61,yes,1024
88.70967742,88.70967742,671.7741935,671.7741935,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,61,61,0,0,0,61,61,0,61,0,61,NA,61,61,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,61,61,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,667,NA,11891,NA,NA,667,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,NA,NA,134671,133576,2328,NA,NA,134669,134775,NA,112956,2324,NA,NA,134775,135443,NA,Lab 2.1 Test Flanker Task,55,41650,62,yes,1024
88.88888889,88.88888889,669.8095238,669.8095238,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,62,62,0,0,0,62,62,0,62,0,62,NA,62,62,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,62,62,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,548,NA,11891,NA,NA,548,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,NA,NA,136575,135498,2328,NA,NA,136573,136679,NA,112956,2324,NA,NA,136679,137228,NA,Lab 2.1 Test Flanker Task,56,42198,63,yes,1024
89.0625,89.0625,667.46875,667.46875,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,63,63,0,0,0,63,63,0,63,0,63,NA,63,63,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,63,63,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,520,NA,11891,NA,NA,520,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,NA,NA,138379,137281,2328,NA,NA,138377,138483,NA,112956,2324,NA,NA,138484,139005,NA,Lab 2.1 Test Flanker Task,57,42718,64,yes,1024
89.23076923,89.23076923,672.6307692,672.6307692,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,64,64,0,0,0,64,64,0,64,0,64,NA,64,64,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,64,64,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,1003,NA,11891,NA,NA,1003,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,NA,NA,140157,139054,2328,NA,NA,140154,140258,NA,112956,2324,NA,NA,140258,141262,NA,Lab 2.1 Test Flanker Task,58,43721,65,yes,1024
89.39393939,89.39393939,670.4545455,670.4545455,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,65,65,0,0,0,65,65,0,65,0,65,NA,65,65,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,65,65,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,529,NA,11891,NA,NA,529,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,NA,NA,142406,141309,2328,NA,NA,142404,142507,NA,112956,2324,NA,NA,142507,143037,NA,Lab 2.1 Test Flanker Task,59,44250,66,yes,1024
89.55223881,89.55223881,666.4925373,666.4925373,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,66,66,0,0,0,66,66,0,66,0,66,NA,66,66,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,66,66,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,405,NA,11891,NA,NA,405,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,NA,NA,144178,143087,2328,NA,NA,144175,144282,NA,112956,2324,NA,NA,144282,144688,NA,Lab 2.1 Test Flanker Task,60,44655,67,yes,1024
89.70588235,89.70588235,664.2647059,664.2647059,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,67,67,0,0,0,67,67,0,67,0,67,NA,67,67,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,67,67,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,515,NA,11891,NA,NA,515,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,NA,NA,145827,144731,2328,NA,NA,145824,145931,NA,112956,2324,NA,NA,145931,146447,NA,Lab 2.1 Test Flanker Task,61,45170,68,yes,1024
89.85507246,89.85507246,661.5362319,661.5362319,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,68,68,0,0,0,68,68,0,68,0,68,NA,68,68,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,68,68,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,476,NA,11891,NA,NA,476,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,NA,NA,147586,146501,2328,NA,NA,147583,147690,NA,112956,2324,NA,NA,147691,148168,NA,Lab 2.1 Test Flanker Task,62,45646,69,yes,1024
90,90,663.1142857,663.1142857,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,69,69,0,0,0,69,69,0,69,0,69,NA,69,69,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,69,69,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,772,NA,11891,NA,NA,772,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,NA,NA,149264,148188,2328,NA,NA,149262,149368,NA,112956,2324,NA,NA,149368,150141,NA,Lab 2.1 Test Flanker Task,63,46418,70,yes,1024
90.14084507,90.14084507,659.9014085,659.9014085,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,70,70,0,0,0,70,70,0,70,0,70,NA,70,70,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,70,70,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,435,NA,11891,NA,NA,435,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,NA,NA,151285,150188,2328,NA,NA,151283,151386,NA,112956,2324,NA,NA,151386,151822,NA,Lab 2.1 Test Flanker Task,64,46853,71,yes,1024
90.27777778,90.27777778,659.25,659.25,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,71,71,0,0,0,71,71,0,71,0,71,NA,71,71,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,71,71,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,613,NA,11891,NA,NA,613,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,14220,NA,NA,152969,151876,2328,NA,NA,152967,153073,NA,112956,2324,NA,NA,153073,153687,NA,Lab 2.1 Test Flanker Task,65,47466,72,yes,1024
90.4109589,90.4109589,660.3150685,660.3150685,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,72,72,0,0,0,72,72,0,72,0,72,NA,72,72,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,72,72,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,737,NA,11891,NA,NA,737,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,NA,NA,154879,153782,2328,NA,NA,154877,154984,NA,112956,2324,NA,NA,154984,155722,NA,Lab 2.1 Test Flanker Task,66,48203,73,yes,1024
90.54054054,90.54054054,658.5540541,658.5540541,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,73,73,0,0,0,73,73,0,73,0,73,NA,73,73,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,73,73,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,530,NA,11891,NA,NA,530,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,NA,NA,156873,155780,2328,NA,NA,156871,156977,NA,112956,2324,NA,NA,156977,157508,NA,Lab 2.1 Test Flanker Task,67,48733,74,yes,1024
90.66666667,90.66666667,658.5066667,658.5066667,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,74,74,0,0,0,74,74,0,74,0,74,NA,74,74,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,74,74,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,655,NA,11891,NA,NA,655,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,NA,NA,158637,157532,2328,NA,NA,158634,158742,NA,112956,2324,NA,NA,158742,159398,NA,Lab 2.1 Test Flanker Task,68,49388,75,yes,1024
90.78947368,90.78947368,657.9605263,657.9605263,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,75,75,0,0,0,75,75,0,75,0,75,NA,75,75,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,75,75,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,617,NA,11891,NA,NA,617,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,NA,NA,160533,159447,2328,NA,NA,160531,160638,NA,112956,2324,NA,NA,160638,161257,NA,Lab 2.1 Test Flanker Task,69,50005,76,yes,1024
90.90909091,90.90909091,656.1298701,656.1298701,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,76,76,0,0,0,76,76,0,76,0,76,NA,76,76,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,76,76,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,517,NA,11891,NA,NA,517,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,14220,NA,NA,162405,161314,2328,NA,NA,162402,162509,NA,112956,2324,NA,NA,162509,163026,NA,Lab 2.1 Test Flanker Task,70,50522,77,yes,1024
89.74358974,89.74358974,653.7564103,653.7564103,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,77,77,0,0,0,77,77,0,77,0,77,NA,77,77,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,77,77,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,NA,NA,h,471,NA,11891,NA,NA,471,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,NA,NA,164160,163080,2328,NA,NA,164158,164261,NA,112956,2324,NA,NA,164261,164733,NA,Lab 2.1 Test Flanker Task,70,50993,78,yes,1024
89.87341772,89.87341772,655,655,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,78,78,0,0,0,78,78,0,78,0,78,NA,78,78,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,78,78,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,752,NA,11891,NA,NA,752,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,14220,NA,NA,166369,165281,2328,NA,NA,166366,166473,NA,164777,2324,NA,NA,166473,167226,NA,Lab 2.1 Test Flanker Task,71,51745,79,yes,1024
90,90,655.125,655.125,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,79,79,0,0,0,79,79,0,79,0,79,NA,79,79,NA,9/25/2021 19:49,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,79,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,NA,NA,s,665,NA,11891,NA,NA,665,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,14220,NA,NA,168352,167277,2328,NA,NA,168350,168456,NA,164777,2324,NA,NA,168456,169122,NA,Lab 2.1 Test Flanker Task,72,52410,80,yes,1024
