"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Finish","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_errorFeedback","count_experiment","count_faster","count_fixation","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instructions1","response_Instructions2","response_Instructions3","response_keyboard_response","response_time","response_time_Finish","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Finish","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_errorFeedback","time_experiment","time_faster","time_fixation","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"98.0769230769","98.0769230769","503.576923077","503.576923077","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","51","0","0","0","51","0","51","51","51","51","51","51","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","51","51","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","417","NA","347878","NA","NA","417","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","350856","NA","NA","NA","438891","2977","NA","NA","360612","2971","NA","440010","440119","440537","440005","440118","Flanker Task","51","26186","52","yes","1024"
"98.1132075472","98.1132075472","502.433962264","502.433962264","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","52","0","0","0","52","0","52","52","52","52","52","52","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","52","52","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","443","NA","347878","NA","NA","443","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","350856","NA","NA","NA","440547","2977","NA","NA","360612","2971","NA","441670","441779","442223","441666","441779","Flanker Task","52","26629","53","yes","1024"
"98.1481481481","98.1481481481","503.018518519","503.018518519","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","53","0","0","0","53","0","53","53","53","53","53","53","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","53","53","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","534","NA","347878","NA","NA","534","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","350856","NA","NA","NA","442233","2977","NA","NA","360612","2971","NA","443346","443454","443990","443341","443454","Flanker Task","53","27163","54","yes","1024"
"98.1818181818","98.1818181818","501.563636364","501.563636364","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","54","0","0","0","54","0","54","54","54","54","54","54","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","54","54","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","423","NA","347878","NA","NA","423","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","350856","NA","NA","NA","443998","2977","NA","NA","360612","2971","NA","445117","445225","445649","445112","445225","Flanker Task","54","27586","55","yes","1024"
"98.2142857143","98.2142857143","500.785714286","500.785714286","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","55","0","0","0","55","0","55","55","55","55","55","55","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","55","55","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","458","NA","347878","NA","NA","458","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","350856","NA","NA","NA","445658","2977","NA","NA","360612","2971","NA","446785","446893","447352","446780","446893","Flanker Task","55","28044","56","yes","1024"
"98.2456140351","98.2456140351","499.157894737","499.157894737","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","56","0","0","0","56","0","56","56","56","56","56","56","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","56","56","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","408","NA","347878","NA","NA","408","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","350856","NA","NA","NA","447359","2977","NA","NA","360612","2971","NA","448476","448585","448995","448472","448584","Flanker Task","56","28452","57","yes","1024"
"98.275862069","98.275862069","499.844827586","499.844827586","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","57","0","0","0","57","0","57","57","57","57","57","57","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","57","57","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","539","NA","347878","NA","NA","539","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","350856","NA","NA","NA","449003","2977","NA","NA","360612","2971","NA","450120","450230","450770","450116","450229","Flanker Task","57","28991","58","yes","1024"
"98.3050847458","98.3050847458","499.13559322","499.13559322","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","58","0","0","0","58","0","58","58","58","58","58","58","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","58","58","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","458","NA","347878","NA","NA","458","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","350856","NA","NA","NA","450777","2977","NA","NA","360612","2971","NA","451897","452004","452463","451892","452004","Flanker Task","58","29449","59","yes","1024"
"98.3333333333","98.3333333333","499.5","499.5","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","59","0","0","0","59","0","59","59","59","59","59","59","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","59","59","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","521","NA","347878","NA","NA","521","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","350856","NA","NA","NA","452473","2977","NA","NA","360612","2971","NA","453578","453681","454203","453574","453681","Flanker Task","59","29970","60","yes","1024"
"98.3606557377","98.3606557377","498.344262295","498.344262295","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","60","0","0","0","60","0","60","60","60","60","60","60","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","60","60","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","429","NA","347878","NA","NA","429","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","350856","NA","NA","NA","454209","2977","NA","NA","360612","2971","NA","455337","455446","455876","455333","455445","Flanker Task","60","30399","61","yes","1024"
"98.3870967742","98.3870967742","498.290322581","498.290322581","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","61","0","0","0","61","0","61","61","61","61","61","61","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","61","61","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","495","NA","347878","NA","NA","495","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","350856","NA","NA","NA","455886","2977","NA","NA","360612","2971","NA","456997","457105","457602","456992","457105","Flanker Task","61","30894","62","yes","1024"
"98.4126984127","98.4126984127","497.396825397","497.396825397","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","62","0","0","0","62","0","62","62","62","62","62","62","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","62","62","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","442","NA","347878","NA","NA","442","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","350856","NA","NA","NA","457612","2977","NA","NA","360612","2971","NA","458733","458841","459284","458728","458841","Flanker Task","62","31336","63","yes","1024"
"98.4375","98.4375","497.328125","497.328125","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","63","0","0","0","63","0","63","63","63","63","63","63","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","63","63","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","493","NA","347878","NA","NA","493","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","350856","NA","NA","NA","459291","2977","NA","NA","360612","2971","NA","460408","460517","461011","460404","460517","Flanker Task","63","31829","64","yes","1024"
"98.4615384615","98.4615384615","496.384615385","496.384615385","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","64","0","0","0","64","0","64","64","64","64","64","64","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","64","64","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","436","NA","347878","NA","NA","436","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","350856","NA","NA","NA","461018","2977","NA","NA","360612","2971","NA","462131","462240","462678","462127","462240","Flanker Task","64","32265","65","yes","1024"
"98.4848484848","98.4848484848","496.621212121","496.621212121","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","65","0","0","0","65","0","65","65","65","65","65","65","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","65","65","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","512","NA","347878","NA","NA","512","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","350856","NA","NA","NA","462684","2977","NA","NA","360612","2971","NA","463803","463911","464425","463798","463911","Flanker Task","65","32777","66","yes","1024"
"98.5074626866","98.5074626866","495.731343284","495.731343284","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","66","0","0","0","66","0","66","66","66","66","66","66","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","66","66","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","437","NA","347878","NA","NA","437","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","350856","NA","NA","NA","464431","2977","NA","NA","360612","2971","NA","465552","465659","466098","465548","465659","Flanker Task","66","33214","67","yes","1024"
"98.5294117647","98.5294117647","496.926470588","496.926470588","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","67","0","0","0","67","0","67","67","67","67","67","67","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","67","67","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","577","NA","347878","NA","NA","577","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","350856","NA","NA","NA","466108","2977","NA","NA","360612","2971","NA","467223","467326","467904","467219","467326","Flanker Task","67","33791","68","yes","1024"
"98.5507246377","98.5507246377","496.449275362","496.449275362","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","68","0","0","0","68","0","68","68","68","68","68","68","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","68","68","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","464","NA","347878","NA","NA","464","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","350856","NA","NA","NA","467914","2977","NA","NA","360612","2971","NA","469031","469140","469605","469026","469139","Flanker Task","68","34255","69","yes","1024"
"98.5714285714","98.5714285714","498.085714286","498.085714286","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","69","0","0","0","69","0","69","69","69","69","69","69","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","69","69","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","611","NA","347878","NA","NA","611","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","350856","NA","NA","NA","469612","2977","NA","NA","360612","2971","NA","470731","470840","471453","470727","470840","Flanker Task","69","34866","70","yes","1024"
"98.5915492958","98.5915492958","497.14084507","497.14084507","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","70","0","0","0","70","0","70","70","70","70","70","70","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","70","70","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","431","NA","347878","NA","NA","431","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","350856","NA","NA","NA","471461","2977","NA","NA","360612","2971","NA","472572","472676","473108","472568","472676","Flanker Task","70","35297","71","yes","1024"
"98.6111111111","98.6111111111","498.180555556","498.180555556","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","71","0","0","0","71","0","71","71","71","71","71","71","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","71","71","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","572","NA","347878","NA","NA","572","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","350856","NA","NA","NA","473117","2977","NA","NA","360612","2971","NA","474235","474343","474916","474230","474343","Flanker Task","71","35869","72","yes","1024"
"98.6301369863","98.6301369863","499.301369863","499.301369863","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","72","0","0","0","72","0","72","72","72","72","72","72","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","72","72","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","580","NA","347878","NA","NA","580","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","350856","NA","NA","NA","474926","2977","NA","NA","360612","2971","NA","476048","476157","476738","476044","476156","Flanker Task","72","36449","73","yes","1024"
"98.6486486486","98.6486486486","498.310810811","498.310810811","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","73","0","0","0","73","0","73","73","73","73","73","73","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","73","73","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","426","NA","347878","NA","NA","426","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","350856","NA","NA","NA","476747","2977","NA","NA","360612","2971","NA","477853","477961","478388","477848","477961","Flanker Task","73","36875","74","yes","1024"
"98.6666666667","98.6666666667","498.92","498.92","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","74","0","0","0","74","0","74","74","74","74","74","74","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","74","74","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","544","NA","347878","NA","NA","544","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","350856","NA","NA","NA","478395","2977","NA","NA","360612","2971","NA","479518","479626","480171","479514","479626","Flanker Task","74","37419","75","yes","1024"
"98.6842105263","98.6842105263","498.631578947","498.631578947","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","75","0","0","0","75","0","75","75","75","75","75","75","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","75","75","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","477","NA","347878","NA","NA","477","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","350856","NA","NA","NA","480181","2977","NA","NA","360612","2971","NA","481296","481405","481883","481292","481405","Flanker Task","75","37896","76","yes","1024"
"98.7012987013","98.7012987013","498.285714286","498.285714286","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","76","0","0","0","76","0","76","76","76","76","76","76","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","76","76","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","472","NA","347878","NA","NA","472","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","350856","NA","NA","NA","481890","2977","NA","NA","360612","2971","NA","483008","483116","483590","483004","483116","Flanker Task","76","38368","77","yes","1024"
"98.7179487179","98.7179487179","497.897435897","497.897435897","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","77","0","0","0","77","0","77","77","77","77","77","77","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","77","77","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","468","NA","347878","NA","NA","468","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","350856","NA","NA","NA","483598","2977","NA","NA","360612","2971","NA","484711","484820","485290","484707","484819","Flanker Task","77","38836","78","yes","1024"
"98.7341772152","98.7341772152","498.493670886","498.493670886","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","78","0","0","0","78","0","78","78","78","78","78","78","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","78","78","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","545","NA","347878","NA","NA","545","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","350856","NA","NA","NA","485301","2977","NA","NA","360612","2971","NA","486426","486534","487080","486421","486534","Flanker Task","78","39381","79","yes","1024"
"98.75","98.75","499.8875","499.8875","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","79","0","0","0","79","0","79","79","79","79","79","79","09/23/21 14:56:38","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","79","79","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","610","NA","347878","NA","NA","610","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","350856","NA","NA","NA","487087","2977","NA","NA","360612","2971","NA","488195","488299","488910","488191","488299","Flanker Task","79","39991","80","yes","1024"
"98.7654320988","98.7654320988","500.962962963","500.962962963","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","80","0","0","0","80","0","80","80","80","80","80","80","09/23/21 14:56:38","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","0","79","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","587","NA","347878","29654","NA","587","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","350856","519603","NA","NA","488917","2977","489947","NA","360612","2971","NA","519709","519818","520406","519706","519817","Flanker Task","80","40578","81","yes","1024"
"98.7804878049","98.7804878049","500.231707317","500.231707317","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","81","0","0","0","81","0","81","81","81","81","81","81","09/23/21 14:56:38","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","1","79","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","441","NA","347878","29654","NA","441","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","350856","519603","NA","NA","520416","2977","489947","NA","360612","2971","NA","521534","521640","522082","521529","521640","Flanker Task","81","41019","82","yes","1024"
"98.7951807229","98.7951807229","498.771084337","498.771084337","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","82","0","0","0","82","0","82","82","82","82","82","82","09/23/21 14:56:38","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\bryan\OneDrive\Documents\School\PSYC 5316  (Quant Methods)\Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","2","79","C:/Users/bryan/OneDrive/Documents/School/PSYC 5316  (Quant Methods)/Lab 2/BS-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","379","NA","347878","29654","NA","379","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","350856","519603","NA","NA","522091","2977","489947","NA","360612","2971","NA","523209","523316","523697","523204","523316","Flanker Task","82","41398","83","yes","1024"
