"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_ISI","count_Sequence","count_block1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ISI","time_Sequence","time_block1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"91.80327868852459","91.80327868852459","371.9672131147541","371.9672131147541","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","60","60","0","0","0","60","0","60","0","60","0","0","0","60","60","60","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","60","60","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","NA","NA","s","208","NA","99243","NA","NA","208","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","195976","197050","101317","NA","NA","178619","2066","NA","NA","197053","2072","NA","NA","197155","197364","197155","Flanker Task","56","22690","61","yes","1024"
"91.93548387096774","91.93548387096774","371.8709677419355","371.8709677419355","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","61","61","0","0","0","61","0","61","0","61","0","0","0","61","61","61","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","61","61","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","366","NA","99243","NA","NA","366","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","197870","198942","101317","NA","NA","197368","2066","NA","NA","198945","2072","NA","NA","199047","199414","199046","Flanker Task","57","23056","62","yes","1024"
"92.06349206349206","92.06349206349206","372.12698412698415","372.12698412698415","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","62","62","0","0","0","62","0","62","0","62","0","0","0","62","62","62","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","62","62","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","388","NA","99243","NA","NA","388","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","199418","200496","101317","NA","NA","197368","2066","NA","NA","200498","2072","NA","NA","200600","200989","200600","Flanker Task","58","23444","63","yes","1024"
"92.1875","92.1875","371.234375","371.234375","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","63","63","0","0","0","63","0","63","0","63","0","0","0","63","63","63","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","63","63","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","315","NA","99243","NA","NA","315","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","200993","202067","101317","NA","NA","197368","2066","NA","NA","202070","2072","NA","NA","202172","202489","202172","Flanker Task","59","23759","64","yes","1024"
"92.3076923076923","92.3076923076923","371.46153846153845","371.46153846153845","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","64","64","0","0","0","64","0","64","0","64","0","0","0","64","64","64","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","64","64","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","386","NA","99243","NA","NA","386","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","202493","203568","101317","NA","NA","197368","2066","NA","NA","203570","2072","NA","NA","203672","204059","203672","Flanker Task","60","24145","65","yes","1024"
"90.9090909090909","90.9090909090909","371","371","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","65","65","0","0","0","65","0","65","0","65","0","0","0","65","65","65","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","65","65","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","NA","NA","s","341","NA","99243","NA","NA","341","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","204064","205138","101317","NA","NA","197368","2066","NA","NA","205140","2072","NA","NA","205243","205585","205243","Flanker Task","60","24486","66","yes","1024"
"91.04477611940298","91.04477611940298","370.3134328358209","370.3134328358209","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","66","66","0","0","0","66","0","66","0","66","0","0","0","66","66","66","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","66","66","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","NA","NA","s","325","NA","99243","NA","NA","325","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","206091","207164","101317","NA","NA","205589","2066","NA","NA","207167","2072","NA","NA","207269","207595","207269","Flanker Task","61","24811","67","yes","1024"
"91.17647058823529","91.17647058823529","369.27941176470586","369.27941176470586","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","67","67","0","0","0","67","0","67","0","67","0","0","0","67","67","67","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","67","67","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","NA","NA","s","300","NA","99243","NA","NA","300","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","207599","208672","101317","NA","NA","205589","2066","NA","NA","208675","2072","NA","NA","208777","209078","208777","Flanker Task","62","25111","68","yes","1024"
"89.85507246376811","89.85507246376811","369.5217391304348","369.5217391304348","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","68","68","0","0","0","68","0","68","0","68","0","0","0","68","68","68","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","68","68","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","386","NA","99243","NA","NA","386","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","209082","210155","101317","NA","NA","205589","2066","NA","NA","210158","2072","NA","NA","210260","210648","210260","Flanker Task","62","25497","69","yes","1024"
"90","90","371.0857142857143","371.0857142857143","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","69","69","0","0","0","69","0","69","0","69","0","0","0","69","69","69","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","69","69","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","479","NA","99243","NA","NA","479","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","211154","212228","101317","NA","NA","210651","2066","NA","NA","212230","2072","NA","NA","212332","212812","212332","Flanker Task","63","25976","70","yes","1024"
"90.14084507042253","90.14084507042253","370.7323943661972","370.7323943661972","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","70","70","0","0","0","70","0","70","0","70","0","0","0","70","70","70","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","70","70","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","NA","NA","s","346","NA","99243","NA","NA","346","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","212816","213890","101317","NA","NA","210651","2066","NA","NA","213892","2072","NA","NA","213994","214342","213993","Flanker Task","64","26322","71","yes","1024"
"90.27777777777777","90.27777777777777","370.97222222222223","370.97222222222223","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","71","71","0","0","0","71","0","71","0","71","0","0","0","71","71","71","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","71","71","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","NA","NA","s","388","NA","99243","NA","NA","388","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","214346","215420","101317","NA","NA","210651","2066","NA","NA","215422","2072","NA","NA","215524","215913","215524","Flanker Task","65","26710","72","yes","1024"
"90.41095890410959","90.41095890410959","370.82191780821915","370.82191780821915","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","72","72","0","0","0","72","0","72","0","72","0","0","0","72","72","72","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","72","72","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","360","NA","99243","NA","NA","360","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","215917","216992","101317","NA","NA","210651","2066","NA","NA","216994","2072","NA","NA","217096","217457","217095","Flanker Task","66","27070","73","yes","1024"
"90.54054054054055","90.54054054054055","371.77027027027026","371.77027027027026","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","73","73","0","0","0","73","0","73","0","73","0","0","0","73","73","73","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","73","73","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","441","NA","99243","NA","NA","441","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","217461","218535","101317","NA","NA","210651","2066","NA","NA","218537","2072","NA","NA","218639","219082","218638","Flanker Task","67","27511","74","yes","1024"
"90.66666666666667","90.66666666666667","372.0933333333333","372.0933333333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","74","74","0","0","0","74","0","74","0","74","0","0","0","74","74","74","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","74","74","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","NA","NA","s","396","NA","99243","NA","NA","396","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","219086","220161","101317","NA","NA","210651","2066","NA","NA","220164","2072","NA","NA","220266","220663","220266","Flanker Task","68","27907","75","yes","1024"
"90.78947368421052","90.78947368421052","372.7763157894737","372.7763157894737","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","75","75","0","0","0","75","0","75","0","75","0","0","0","75","75","75","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","75","75","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","424","NA","99243","NA","NA","424","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","220667","221741","101317","NA","NA","210651","2066","NA","NA","221743","2072","NA","NA","221846","222271","221846","Flanker Task","69","28331","76","yes","1024"
"90.9090909090909","90.9090909090909","373.1818181818182","373.1818181818182","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","76","76","0","0","0","76","0","76","0","76","0","0","0","76","76","76","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","76","76","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","404","NA","99243","NA","NA","404","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","222275","223350","101317","NA","NA","210651","2066","NA","NA","223353","2072","NA","NA","223455","223861","223455","Flanker Task","70","28735","77","yes","1024"
"91.02564102564102","91.02564102564102","372.2435897435897","372.2435897435897","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","77","77","0","0","0","77","0","77","0","77","0","0","0","77","77","77","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","77","77","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","300","NA","99243","NA","NA","300","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","223865","224940","101317","NA","NA","210651","2066","NA","NA","224943","2072","NA","NA","225045","225346","225044","Flanker Task","71","29035","78","yes","1024"
"89.87341772151899","89.87341772151899","371.60759493670884","371.60759493670884","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","78","78","0","0","0","78","0","78","0","78","0","0","0","78","78","78","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","78","78","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","322","NA","99243","NA","NA","322","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","225351","226434","101317","NA","NA","210651","2066","NA","NA","226437","2072","NA","NA","226539","226862","226539","Flanker Task","71","29357","79","yes","1024"
"90","90","372.4625","372.4625","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","79","79","0","0","0","79","0","79","0","79","0","0","0","79","79","79","Sun Sep 26 16:54:32 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","79","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","NA","NA","h","440","NA","99243","NA","NA","440","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","227368","228446","101317","NA","NA","226866","2066","NA","NA","228448","2072","NA","NA","228550","228992","228550","Flanker Task","72","29797","80","yes","1024"
"90.12345679012346","90.12345679012346","372.85185185185185","372.85185185185185","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","80","80","0","0","0","80","0","80","0","80","0","0","0","80","80","80","Sun Sep 26 16:54:32 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","0","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","h","NA","h","404","NA","99243","14543","NA","404","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","228996","244630","101317","244567","NA","226866","2066","NA","NA","244632","2072","230022","NA","244735","245141","244734","Flanker Task","73","30201","81","yes","1024"
"90.2439024390244","90.2439024390244","372.5365853658537","372.5365853658537","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","81","81","0","0","0","81","0","81","0","81","0","0","0","81","81","81","Sun Sep 26 16:54:32 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","1","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","h","NA","h","347","NA","99243","14543","NA","347","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","245145","246221","101317","244567","NA","226866","2066","NA","NA","246223","2072","230022","NA","246325","246674","246325","Flanker Task","74","30548","82","yes","1024"
"90.36144578313252","90.36144578313252","372.3855421686747","372.3855421686747","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","82","82","0","0","0","82","0","82","0","82","0","0","0","82","82","82","Sun Sep 26 16:54:32 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","2","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","h","NA","s","360","NA","99243","14543","NA","360","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","246677","247752","101317","244567","NA","226866","2066","NA","NA","247755","2072","230022","NA","247857","248218","247857","Flanker Task","75","30908","83","yes","1024"
"90.47619047619048","90.47619047619048","371.98809523809524","371.98809523809524","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","83","83","0","0","0","83","0","83","0","83","0","0","0","83","83","83","Sun Sep 26 16:54:32 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","3","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","h","NA","h","339","NA","99243","14543","NA","339","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","248222","249297","101317","244567","NA","226866","2066","NA","NA","249300","2072","230022","NA","249402","249743","249402","Flanker Task","76","31247","84","yes","1024"
"90.58823529411765","90.58823529411765","372.25882352941176","372.25882352941176","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","84","84","0","0","0","84","0","84","0","84","0","0","0","84","84","84","Sun Sep 26 16:54:32 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","4","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","h","NA","s","395","NA","99243","14543","NA","395","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","249747","250821","101317","244567","NA","226866","2066","NA","NA","250824","2072","230022","NA","250926","251322","250926","Flanker Task","77","31642","85","yes","1024"
"90.69767441860465","90.69767441860465","371.8255813953488","371.8255813953488","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","85","85","0","0","0","85","0","85","0","85","0","0","0","85","85","85","Sun Sep 26 16:54:32 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","5","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","h","NA","h","335","NA","99243","14543","NA","335","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","251326","252400","101317","244567","NA","226866","2066","NA","NA","252403","2072","230022","NA","252505","252841","252505","Flanker Task","78","31977","86","yes","1024"
"90.80459770114942","90.80459770114942","370.9080459770115","370.9080459770115","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","86","86","0","0","0","86","0","86","0","86","0","0","0","86","86","86","Sun Sep 26 16:54:32 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","6","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","h","NA","h","292","NA","99243","14543","NA","292","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","252845","253919","101317","244567","NA","226866","2066","NA","NA","253922","2072","230022","NA","254024","254318","254024","Flanker Task","79","32269","87","yes","1024"
"90.9090909090909","90.9090909090909","369.92045454545456","369.92045454545456","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","87","87","0","0","0","87","0","87","0","87","0","0","0","87","87","87","Sun Sep 26 16:54:32 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","7","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","h","NA","s","284","NA","99243","14543","NA","284","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","254322","255396","101317","244567","NA","226866","2066","NA","NA","255398","2072","230022","NA","255500","255786","255500","Flanker Task","80","32553","88","yes","1024"
"89.88764044943821","89.88764044943821","369.8314606741573","369.8314606741573","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","88","88","0","0","0","88","0","88","0","88","0","0","0","88","88","88","Sun Sep 26 16:54:32 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","8","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","h","NA","h","362","NA","99243","14543","NA","362","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","255790","256867","101317","244567","NA","226866","2066","NA","NA","256869","2072","230022","NA","256971","257335","256971","Flanker Task","80","32915","89","yes","1024"
"90","90","369.75555555555553","369.75555555555553","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","89","89","0","0","0","89","0","89","0","89","0","0","0","89","89","89","Sun Sep 26 16:54:32 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","9","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","h","NA","s","363","NA","99243","14543","NA","363","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","257841","258914","101317","244567","NA","257339","2066","NA","NA","258917","2072","230022","NA","259019","259384","259018","Flanker Task","81","33278","90","yes","1024"
"90.10989010989012","90.10989010989012","369.4175824175824","369.4175824175824","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","90","90","0","0","0","90","0","90","0","90","0","0","0","90","90","90","Sun Sep 26 16:54:32 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","10","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","h","NA","s","339","NA","99243","14543","NA","339","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","259388","260467","101317","244567","NA","257339","2066","NA","NA","260469","2072","230022","NA","260571","260911","260571","Flanker Task","82","33617","91","yes","1024"
"90.21739130434783","90.21739130434783","368.7717391304348","368.7717391304348","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","91","91","0","0","0","91","0","91","0","91","0","0","0","91","91","91","Sun Sep 26 16:54:32 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","11","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","h","h","NA","s","310","NA","99243","14543","NA","310","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","260915","261996","101317","244567","NA","257339","2066","NA","NA","261999","2072","230022","NA","262101","262413","262101","Flanker Task","83","33927","92","yes","1024"
"90.3225806451613","90.3225806451613","368.39784946236557","368.39784946236557","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","92","92","0","0","0","92","0","92","0","92","0","0","0","92","92","92","Sun Sep 26 16:54:32 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","12","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","h","NA","h","334","NA","99243","14543","NA","334","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","262417","263496","101317","244567","NA","257339","2066","NA","NA","263498","2072","230022","NA","263600","263936","263600","Flanker Task","84","34261","93","yes","1024"
"90.42553191489361","90.42553191489361","368.8404255319149","368.8404255319149","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","93","93","0","0","0","93","0","93","0","93","0","0","0","93","93","93","Sun Sep 26 16:54:32 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","13","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","h","NA","h","410","NA","99243","14543","NA","410","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","263940","265014","101317","244567","NA","257339","2066","NA","NA","265017","2072","230022","NA","265119","265530","265119","Flanker Task","85","34671","94","yes","1024"
"90.52631578947368","90.52631578947368","368.22105263157897","368.22105263157897","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","94","94","0","0","0","94","0","94","0","94","0","0","0","94","94","94","Sun Sep 26 16:54:32 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","14","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","h","h","NA","h","310","NA","99243","14543","NA","310","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","265535","266608","101317","244567","NA","257339","2066","NA","NA","266611","2072","230022","NA","266713","267025","266713","Flanker Task","86","34981","95","yes","1024"
