"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_ISI","count_Sequence","count_block1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ISI","time_Sequence","time_block1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"98.38709677419355","98.38709677419355","495.2258064516129","495.2258064516129","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","61","61","0","0","0","61","0","61","0","61","0","0","0","61","61","61","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","61","61","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","439","NA","46032","NA","NA","439","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","149770","150845","47793","NA","NA","82401","1754","NA","NA","150847","1760","NA","NA","150949","151389","150949","Flanker Task","61","30704","62","yes","1024"
"98.41269841269842","98.41269841269842","494.44444444444446","494.44444444444446","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","62","62","0","0","0","62","0","62","0","62","0","0","0","62","62","62","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","62","62","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","446","NA","46032","NA","NA","446","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","151393","152468","47793","NA","NA","82401","1754","NA","NA","152471","1760","NA","NA","152573","153020","152573","Flanker Task","62","31150","63","yes","1024"
"98.4375","98.4375","493.34375","493.34375","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","63","63","0","0","0","63","0","63","0","63","0","0","0","63","63","63","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","63","63","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","424","NA","46032","NA","NA","424","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","153024","154097","47793","NA","NA","82401","1754","NA","NA","154099","1760","NA","NA","154201","154627","154201","Flanker Task","63","31574","64","yes","1024"
"98.46153846153847","98.46153846153847","493.2153846153846","493.2153846153846","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","64","64","0","0","0","64","0","64","0","64","0","0","0","64","64","64","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","64","64","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","485","NA","46032","NA","NA","485","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","154631","155704","47793","NA","NA","82401","1754","NA","NA","155707","1760","NA","NA","155809","156295","155809","Flanker Task","64","32059","65","yes","1024"
"98.48484848484848","98.48484848484848","492.09090909090907","492.09090909090907","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","65","65","0","0","0","65","0","65","0","65","0","0","0","65","65","65","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","65","65","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","419","NA","46032","NA","NA","419","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","156299","157376","47793","NA","NA","82401","1754","NA","NA","157378","1760","NA","NA","157480","157900","157480","Flanker Task","65","32478","66","yes","1024"
"98.50746268656717","98.50746268656717","490.7910447761194","490.7910447761194","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","66","66","0","0","0","66","0","66","0","66","0","0","0","66","66","66","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","66","66","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","405","NA","46032","NA","NA","405","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","157904","158978","47793","NA","NA","82401","1754","NA","NA","158981","1760","NA","NA","159083","159489","159083","Flanker Task","66","32883","67","yes","1024"
"98.52941176470588","98.52941176470588","488.77941176470586","488.77941176470586","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","67","67","0","0","0","67","0","67","0","67","0","0","0","67","67","67","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","67","67","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","354","NA","46032","NA","NA","354","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","159494","160567","47793","NA","NA","82401","1754","NA","NA","160569","1760","NA","NA","160671","161026","160671","Flanker Task","67","33237","68","yes","1024"
"98.55072463768116","98.55072463768116","487.8550724637681","487.8550724637681","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","68","68","0","0","0","68","0","68","0","68","0","0","0","68","68","68","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","68","68","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","425","NA","46032","NA","NA","425","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","161030","162104","47793","NA","NA","82401","1754","NA","NA","162106","1760","NA","NA","162208","162635","162208","Flanker Task","68","33662","69","yes","1024"
"98.57142857142857","98.57142857142857","486.8285714285714","486.8285714285714","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","69","69","0","0","0","69","0","69","0","69","0","0","0","69","69","69","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","69","69","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","416","NA","46032","NA","NA","416","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","162639","163713","47793","NA","NA","82401","1754","NA","NA","163715","1760","NA","NA","163817","164234","163817","Flanker Task","69","34078","70","yes","1024"
"98.59154929577464","98.59154929577464","485.3521126760563","485.3521126760563","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","70","70","0","0","0","70","0","70","0","70","0","0","0","70","70","70","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","70","70","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","382","NA","46032","NA","NA","382","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","164238","165312","47793","NA","NA","82401","1754","NA","NA","165314","1760","NA","NA","165416","165799","165416","Flanker Task","70","34460","71","yes","1024"
"98.61111111111111","98.61111111111111","485.18055555555554","485.18055555555554","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","71","71","0","0","0","71","0","71","0","71","0","0","0","71","71","71","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","71","71","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","473","NA","46032","NA","NA","473","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","165803","166876","47793","NA","NA","82401","1754","NA","NA","166879","1760","NA","NA","166981","167456","166980","Flanker Task","71","34933","72","yes","1024"
"98.63013698630137","98.63013698630137","483.4931506849315","483.4931506849315","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","72","72","0","0","0","72","0","72","0","72","0","0","0","72","72","72","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","72","72","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","362","NA","46032","NA","NA","362","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","167460","168532","47793","NA","NA","82401","1754","NA","NA","168535","1760","NA","NA","168637","169000","168636","Flanker Task","72","35295","73","yes","1024"
"98.64864864864865","98.64864864864865","482.5945945945946","482.5945945945946","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","73","73","0","0","0","73","0","73","0","73","0","0","0","73","73","73","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","73","73","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","417","NA","46032","NA","NA","417","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","169004","170076","47793","NA","NA","82401","1754","NA","NA","170079","1760","NA","NA","170181","170600","170180","Flanker Task","73","35712","74","yes","1024"
"98.66666666666667","98.66666666666667","482.7866666666667","482.7866666666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","74","74","0","0","0","74","0","74","0","74","0","0","0","74","74","74","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","74","74","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","497","NA","46032","NA","NA","497","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","170604","171680","47793","NA","NA","82401","1754","NA","NA","171682","1760","NA","NA","171784","172282","171783","Flanker Task","74","36209","75","yes","1024"
"98.6842105263158","98.6842105263158","481.9078947368421","481.9078947368421","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","75","75","0","0","0","75","0","75","0","75","0","0","0","75","75","75","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","75","75","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","416","NA","46032","NA","NA","416","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","172286","173358","47793","NA","NA","82401","1754","NA","NA","173360","1760","NA","NA","173462","173879","173461","Flanker Task","75","36625","76","yes","1024"
"98.7012987012987","98.7012987012987","480.7142857142857","480.7142857142857","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","76","76","0","0","0","76","0","76","0","76","0","0","0","76","76","76","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","76","76","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","390","NA","46032","NA","NA","390","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","173883","174956","47793","NA","NA","82401","1754","NA","NA","174958","1760","NA","NA","175060","175451","175059","Flanker Task","76","37015","77","yes","1024"
"98.71794871794872","98.71794871794872","479.43589743589746","479.43589743589746","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","77","77","0","0","0","77","0","77","0","77","0","0","0","77","77","77","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","77","77","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","381","NA","46032","NA","NA","381","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","175455","176527","47793","NA","NA","82401","1754","NA","NA","176529","1760","NA","NA","176631","177014","176631","Flanker Task","77","37396","78","yes","1024"
"98.73417721518987","98.73417721518987","478.2151898734177","478.2151898734177","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","78","78","0","0","0","78","0","78","0","78","0","0","0","78","78","78","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","78","78","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","NA","NA","h","383","NA","46032","NA","NA","383","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","177018","178092","47793","NA","NA","82401","1754","NA","NA","178095","1760","NA","NA","178197","178582","178197","Flanker Task","78","37779","79","yes","1024"
"98.75","98.75","477.7875","477.7875","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","79","79","0","0","0","79","0","79","0","79","0","0","0","79","79","79","Sat Sep 25 17:53:42 2021","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","79","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","NA","NA","s","444","NA","46032","NA","NA","444","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","178587","179659","47793","NA","NA","82401","1754","NA","NA","179661","1760","NA","NA","179763","180208","179762","Flanker Task","79","38223","80","yes","1024"
"98.76543209876543","98.76543209876543","478.60493827160496","478.60493827160496","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","80","80","0","0","0","80","0","80","0","80","0","0","0","80","80","80","Sat Sep 25 17:53:42 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","0","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","s","NA","h","544","NA","46032","30242","NA","544","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","180212","211546","47793","211479","NA","82401","1754","NA","NA","211548","1760","181236","NA","211650","212196","211650","Flanker Task","80","38767","81","yes","1024"
"97.5609756097561","97.5609756097561","477.9268292682927","477.9268292682927","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","81","81","0","0","0","81","0","81","0","81","0","0","0","81","81","81","Sat Sep 25 17:53:42 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","1","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","s","NA","s","423","NA","46032","30242","NA","423","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","212200","213275","47793","211479","NA","82401","1754","NA","NA","213278","1760","181236","NA","213380","213804","213380","Flanker Task","80","39190","82","yes","1024"
"97.59036144578313","97.59036144578313","477.4096385542169","477.4096385542169","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","82","82","0","0","0","82","0","82","0","82","0","0","0","82","82","82","Sat Sep 25 17:53:42 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","2","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","s","NA","s","435","NA","46032","30242","NA","435","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","214311","215384","47793","211479","NA","213809","1754","NA","NA","215386","1760","181236","NA","215488","215924","215488","Flanker Task","81","39625","83","yes","1024"
"97.61904761904762","97.61904761904762","477.5595238095238","477.5595238095238","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","83","83","0","0","0","83","0","83","0","83","0","0","0","83","83","83","Sat Sep 25 17:53:42 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","3","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","s","NA","s","490","NA","46032","30242","NA","490","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","215929","217004","47793","211479","NA","213809","1754","NA","NA","217007","1760","181236","NA","217109","217601","217108","Flanker Task","82","40115","84","yes","1024"
"97.6470588235294","97.6470588235294","476.9764705882353","476.9764705882353","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","84","84","0","0","0","84","0","84","0","84","0","0","0","84","84","84","Sat Sep 25 17:53:42 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","4","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","s","NA","s","428","NA","46032","30242","NA","428","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","217605","218679","47793","211479","NA","213809","1754","NA","NA","218681","1760","181236","NA","218783","219212","218783","Flanker Task","83","40543","85","yes","1024"
"97.67441860465117","97.67441860465117","475.7674418604651","475.7674418604651","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","85","85","0","0","0","85","0","85","0","85","0","0","0","85","85","85","Sat Sep 25 17:53:42 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","5","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","s","NA","h","373","NA","46032","30242","NA","373","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","219217","220290","47793","211479","NA","213809","1754","NA","NA","220293","1760","181236","NA","220395","220770","220395","Flanker Task","84","40916","86","yes","1024"
"97.70114942528735","97.70114942528735","474.6896551724138","474.6896551724138","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","86","86","0","0","0","86","0","86","0","86","0","0","0","86","86","86","Sat Sep 25 17:53:42 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","6","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","s","NA","h","382","NA","46032","30242","NA","382","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","220775","221848","47793","211479","NA","213809","1754","NA","NA","221851","1760","181236","NA","221953","222337","221953","Flanker Task","85","41298","87","yes","1024"
"97.72727272727273","97.72727272727273","473.71590909090907","473.71590909090907","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","87","87","0","0","0","87","0","87","0","87","0","0","0","87","87","87","Sat Sep 25 17:53:42 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","7","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","s","NA","h","389","NA","46032","30242","NA","389","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","222341","223414","47793","211479","NA","213809","1754","NA","NA","223417","1760","181236","NA","223519","223909","223519","Flanker Task","86","41687","88","yes","1024"
"97.75280898876404","97.75280898876404","473.8876404494382","473.8876404494382","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","88","88","0","0","0","88","0","88","0","88","0","0","0","88","88","88","Sat Sep 25 17:53:42 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","8","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","s","NA","s","489","NA","46032","30242","NA","489","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","223914","224988","47793","211479","NA","213809","1754","NA","NA","224990","1760","181236","NA","225092","225582","225092","Flanker Task","87","42176","89","yes","1024"
"97.77777777777777","97.77777777777777","473.74444444444447","473.74444444444447","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","89","89","0","0","0","89","0","89","0","89","0","0","0","89","89","89","Sat Sep 25 17:53:42 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","9","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","s","NA","h","461","NA","46032","30242","NA","461","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","225587","226661","47793","211479","NA","213809","1754","NA","NA","226663","1760","181236","NA","226765","227228","226764","Flanker Task","88","42637","90","yes","1024"
"97.8021978021978","97.8021978021978","473.02197802197804","473.02197802197804","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","90","90","0","0","0","90","0","90","0","90","0","0","0","90","90","90","Sat Sep 25 17:53:42 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","10","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","s","NA","s","408","NA","46032","30242","NA","408","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","227231","228304","47793","211479","NA","213809","1754","NA","NA","228307","1760","181236","NA","228409","228819","228408","Flanker Task","89","43045","91","yes","1024"
"97.82608695652173","97.82608695652173","472.45652173913044","472.45652173913044","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","91","91","0","0","0","91","0","91","0","91","0","0","0","91","91","91","Sat Sep 25 17:53:42 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","11","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","s","NA","s","421","NA","46032","30242","NA","421","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","228823","229896","47793","211479","NA","213809","1754","NA","NA","229898","1760","181236","NA","230000","230423","229999","Flanker Task","90","43466","92","yes","1024"
"97.84946236559139","97.84946236559139","471","471","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","92","92","0","0","0","92","0","92","0","92","0","0","0","92","92","92","Sat Sep 25 17:53:42 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","12","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","s","NA","h","337","NA","46032","30242","NA","337","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","230426","231499","47793","211479","NA","213809","1754","NA","NA","231502","1760","181236","NA","231604","231942","231604","Flanker Task","91","43803","93","yes","1024"
"97.87234042553192","97.87234042553192","469.74468085106383","469.74468085106383","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","93","93","0","0","0","93","0","93","0","93","0","0","0","93","93","93","Sat Sep 25 17:53:42 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","13","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","s","NA","s","353","NA","46032","30242","NA","353","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","231946","233019","47793","211479","NA","213809","1754","NA","NA","233021","1760","181236","NA","233123","233478","233122","Flanker Task","92","44156","94","yes","1024"
"97.89473684210526","97.89473684210526","469.14736842105265","469.14736842105265","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","94","94","0","0","0","94","0","94","0","94","0","0","0","94","94","94","Sat Sep 25 17:53:42 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","14","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","s","NA","s","413","NA","46032","30242","NA","413","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","233482","234556","47793","211479","NA","213809","1754","NA","NA","234558","1760","181236","NA","234660","235075","234659","Flanker Task","93","44569","95","yes","1024"
"97.91666666666667","97.91666666666667","468.3020833333333","468.3020833333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","95","95","0","0","0","95","0","95","0","95","0","0","0","95","95","95","Sat Sep 25 17:53:42 2021","600","The main experiment item","yes","FlankerTask.osexp","C:/Users/User/Desktop/School/Research Methods","no","mono","no","18","no","white","no","yes","768","legacy","15","79","C:/Users/User/Desktop/School/Research Methods/LW-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","s","NA","h","388","NA","46032","30242","NA","388","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","235079","236155","47793","211479","NA","213809","1754","NA","NA","236157","1760","181236","NA","236259","236649","236259","Flanker Task","94","44957","96","yes","1024"
