"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instuction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_getting_started","count_incorrectFeedback","count_instruction2","count_instuction1","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_prode","count_thankYou","count_welcome","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction2","response_instuction1","response_keyboard_response","response_thankYou","response_time","response_time_instruction2","response_time_instuction1","response_time_keyboard_response","response_time_thankYou","response_time_welcome","response_welcome","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_getting_started","time_incorrectFeedback","time_instruction2","time_instuction1","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_prode","time_thankYou","time_welcome","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"97.14285714285714","97.14285714285714","854.0571428571428","854.0571428571428","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","34","34","34","0","0","34","NA","34","0","0","34","34","34","0","34","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","2 4 8 5 1 3","Lentiform Loewenfeld","3.3.3","1","y","0","right","right","right","right","NA","706","32001","44867","706","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","295104","291773","292859","3621","156499","292872","NA","NA","124497","3636","297118","297825","293887","48529","297118","NA","NA","Sternberg Task","34","29892","35","yes","1024"
"97.22222222222223","97.22222222222223","850.0555555555555","850.0555555555555","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","35","35","35","0","0","35","NA","35","0","0","35","35","35","0","35","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","7 1 8 5 6 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","710","32001","44867","710","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","301185","291773","298939","3621","156499","298952","NA","297852","124497","3636","303198","303909","299968","48529","303198","NA","NA","Sternberg Task","35","30602","36","yes","1024"
"97.29729729729729","97.29729729729729","842.8108108108108","842.8108108108108","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","36","36","36","0","0","36","NA","36","0","0","36","36","36","0","36","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","6 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","582","32001","44867","582","NA","NA","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","307266","303935","305020","3621","156499","305032","NA","297852","124497","3636","309280","309864","306049","48529","309280","NA","NA","Sternberg Task","36","31184","37","yes","1024"
"94.73684210526316","94.73684210526316","842.2631578947369","842.2631578947369","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","37","37","37","0","0","37","NA","37","0","0","37","37","37","0","37","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","1 4 9 3 2 5","Lentiform Loewenfeld","3.3.3","3","y","0","right","right","right","right","NA","822","32001","44867","822","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","313219","309891","310976","3621","156499","310989","NA","297852","124497","3636","315234","316057","312001","48529","315234","NA","NA","Sternberg Task","36","32006","38","yes","1024"
"94.87179487179488","94.87179487179488","837","837","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","38","38","38","0","0","38","NA","38","0","0","38","38","38","0","38","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","6 7 8 5","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","637","32001","44867","637","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","8","319410","309891","317165","3621","156499","317178","NA","316078","124497","3636","321424","322062","318193","48529","321424","NA","NA","Sternberg Task","37","32643","39","yes","1024"
"95","95","831.1","831.1","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","39","39","39","0","0","39","NA","39","0","0","39","39","39","0","39","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","601","32001","44867","601","NA","NA","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","8","325421","322085","323174","3621","156499","323188","NA","316078","124497","3636","327435","328038","324204","48529","327435","NA","NA","Sternberg Task","38","33244","40","yes","1024"
"95.1219512195122","95.1219512195122","825.439024390244","825.439024390244","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","40","40","40","0","0","40","NA","40","0","0","40","40","40","0","40","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","6 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","599","32001","44867","599","NA","NA","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","9","331399","328066","329154","3621","156499","329167","NA","316078","124497","3636","333411","334012","330182","48529","333411","NA","NA","Sternberg Task","39","33843","41","yes","1024"
"95.23809523809524","95.23809523809524","819.4285714285714","819.4285714285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","41","41","41","0","0","41","NA","41","0","0","41","41","41","0","41","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","5 2 6","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","573","32001","44867","573","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","337370","334039","335125","3621","156499","335138","NA","316078","124497","3636","339385","339959","336153","48529","339385","NA","NA","Sternberg Task","40","34416","42","yes","1024"
"95.34883720930233","95.34883720930233","822.5813953488372","822.5813953488372","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","42","42","42","0","0","42","NA","42","0","0","42","42","42","0","42","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","955","32001","44867","955","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","343318","339986","341072","3621","156499","341085","NA","316078","124497","3636","345331","346287","342101","48529","345331","NA","NA","Sternberg Task","41","35371","43","yes","1024"
"95.45454545454545","95.45454545454545","814.7954545454545","814.7954545454545","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","43","43","43","0","0","43","NA","43","0","0","43","43","43","0","43","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","8 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","480","32001","44867","480","NA","NA","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","3","349638","346309","347393","3621","156499","347406","NA","316078","124497","3636","351652","352133","348421","48529","351652","NA","NA","Sternberg Task","42","35851","44","yes","1024"
"95.55555555555556","95.55555555555556","810.3777777777777","810.3777777777777","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","44","44","44","0","0","44","NA","44","0","0","44","44","44","0","44","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","4 3 2 5 8","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","616","32001","44867","616","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","355479","352149","353234","3621","156499","353247","NA","316078","124497","3636","357493","358110","354262","48529","357493","NA","NA","Sternberg Task","43","36467","45","yes","1024"
"95.65217391304348","95.65217391304348","807.4130434782609","807.4130434782609","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","45","45","45","0","0","45","NA","45","0","0","45","45","45","0","45","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","2 8 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","674","32001","44867","674","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","6","361465","358132","359220","3621","156499","359233","NA","316078","124497","3636","363479","364154","360248","48529","363478","NA","NA","Sternberg Task","44","37141","46","yes","1024"
"95.74468085106383","95.74468085106383","805.9787234042553","805.9787234042553","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","46","46","46","0","0","46","NA","46","0","0","46","46","46","0","46","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","2 4 6 9","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","740","32001","44867","740","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","367511","364177","365266","3621","156499","365278","NA","316078","124497","3636","369525","370266","366294","48529","369524","NA","NA","Sternberg Task","45","37881","47","yes","1024"
"95.83333333333333","95.83333333333333","804.4791666666666","804.4791666666666","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","47","47","47","0","0","47","NA","47","0","0","47","47","47","0","47","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","35","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","1 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","734","32001","44867","734","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","373620","370289","371375","3621","156499","371388","NA","316078","124497","3636","375634","376369","372403","48529","375634","NA","NA","Sternberg Task","46","38615","48","yes","1024"
"93.87755102040816","93.87755102040816","801.6734693877551","801.6734693877551","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","48","48","48","0","0","48","NA","48","0","0","48","48","48","0","48","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","36","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","667","32001","44867","667","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","379723","376393","377478","3621","156499","377491","NA","316078","124497","3636","381737","382405","378506","48529","381737","NA","NA","Sternberg Task","46","39282","49","yes","1024"
"94","94","802.64","802.64","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","49","49","49","0","0","49","NA","49","0","0","49","49","49","0","49","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","37","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","850","32001","44867","850","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","385760","376393","383514","3621","156499","383527","NA","382428","124497","3636","387774","388626","384542","48529","387774","NA","NA","Sternberg Task","47","40132","50","yes","1024"
"94.11764705882354","94.11764705882354","805.4509803921569","805.4509803921569","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","50","50","50","0","0","50","NA","50","0","0","50","50","50","0","50","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","38","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","946","32001","44867","946","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","391984","388653","389739","3621","156499","389752","NA","382428","124497","3636","393998","394945","390767","48529","393998","NA","NA","Sternberg Task","48","41078","51","yes","1024"
"94.23076923076923","94.23076923076923","806.8461538461538","806.8461538461538","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","51","51","51","0","0","51","NA","51","0","0","51","51","51","0","51","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","39","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","6 7 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","878","32001","44867","878","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","398303","394972","396058","3621","156499","396071","NA","382428","124497","3636","400317","401196","397086","48529","400317","NA","NA","Sternberg Task","49","41956","52","yes","1024"
"94.33962264150944","94.33962264150944","806.566037735849","806.566037735849","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","52","52","52","0","0","52","NA","52","0","0","52","52","52","0","52","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","40","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","792","32001","44867","792","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","404552","401219","402306","3621","156499","402319","NA","382428","124497","3636","406566","407359","403335","48529","406565","NA","NA","Sternberg Task","50","42748","53","yes","1024"
"94.44444444444444","94.44444444444444","806.2222222222222","806.2222222222222","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","53","53","53","0","0","53","NA","53","0","0","53","53","53","0","53","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","41","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","8 6 3 4 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","788","32001","44867","788","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","410714","407382","408469","3621","156499","408482","NA","382428","124497","3636","412729","413518","409497","48529","412728","NA","NA","Sternberg Task","51","43536","54","yes","1024"
"94.54545454545455","94.54545454545455","809.3090909090909","809.3090909090909","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","54","54","54","0","0","54","NA","54","0","0","54","54","54","0","54","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","42","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","3 5 9 6 2 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","976","32001","44867","976","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","416871","413545","414630","3621","156499","414643","NA","382428","124497","3636","418885","419863","415658","48529","418885","NA","NA","Sternberg Task","52","44512","55","yes","1024"
"94.64285714285714","94.64285714285714","810.9642857142857","810.9642857142857","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","55","55","55","0","0","55","NA","55","0","0","55","55","55","0","55","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","43","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.3","6","y","0","left","right","right","left","NA","902","32001","44867","902","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","423220","419889","420975","3621","156499","420987","NA","382428","124497","3636","425234","426137","422002","48529","425234","NA","NA","Sternberg Task","53","45414","56","yes","1024"
"94.73684210526316","94.73684210526316","811.438596491228","811.438596491228","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","56","56","56","0","0","56","NA","56","0","0","56","56","56","0","56","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","7 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","838","32001","44867","838","NA","NA","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","1","429490","426160","427245","3621","156499","427258","NA","382428","124497","3636","431504","432343","428273","48529","431504","NA","NA","Sternberg Task","54","46252","57","yes","1024"
"94.82758620689656","94.82758620689656","807.2413793103449","807.2413793103449","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","57","57","57","0","0","57","NA","57","0","0","57","57","57","0","57","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","568","32001","44867","568","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","435701","432366","433456","3621","156499","433469","NA","382428","124497","3636","437715","438284","434484","48529","437715","NA","NA","Sternberg Task","55","46820","58","yes","1024"
"94.91525423728814","94.91525423728814","815.7796610169491","815.7796610169491","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","58","58","58","0","0","58","NA","58","0","0","58","58","58","0","58","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","7 4 2 6 3 5","Lentiform Loewenfeld","3.3.3","6","y","0","left","right","right","left","NA","1311","32001","44867","1311","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","441640","438307","439394","3621","156499","439407","NA","382428","124497","3636","443654","444967","440423","48529","443654","NA","NA","Sternberg Task","56","48131","59","yes","1024"
"95","95","810.9666666666667","810.9666666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","59","59","59","0","0","59","NA","59","0","0","59","59","59","0","59","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","6 1 2","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","527","32001","44867","527","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","448323","444993","446078","3621","156499","446091","NA","382428","124497","3636","450337","450865","447106","48529","450337","NA","NA","Sternberg Task","57","48658","60","yes","1024"
"95.08196721311475","95.08196721311475","810.1475409836065","810.1475409836065","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","60","60","60","0","0","60","NA","60","0","0","60","60","60","0","60","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","7 8 4 6 9 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","761","32001","44867","761","NA","NA","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","454222","450892","451977","3621","156499","451990","NA","382428","124497","3636","456236","456998","453004","48529","456235","NA","NA","Sternberg Task","58","49419","61","yes","1024"
"95.16129032258064","95.16129032258064","819.9354838709677","819.9354838709677","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","61","61","61","0","0","61","NA","61","0","0","61","61","61","0","61","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","4 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1417","32001","44867","1417","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","460360","457024","458114","3621","156499","458127","NA","382428","124497","3636","462376","463795","459143","48529","462376","NA","NA","Sternberg Task","59","50836","62","yes","1024"
"95.23809523809524","95.23809523809524","817.3968253968254","817.3968253968254","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","62","62","62","0","0","62","NA","62","0","0","62","62","62","0","62","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","2 6 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","660","32001","44867","660","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","467143","463811","464898","3621","156499","464911","NA","382428","124497","3636","469157","469819","465926","48529","469157","NA","NA","Sternberg Task","60","51496","63","yes","1024"
"95.3125","95.3125","815.234375","815.234375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","63","63","63","0","0","63","NA","63","0","0","63","63","63","0","63","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","9 5 8 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","679","32001","44867","679","NA","NA","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","473175","469846","470931","3621","156499","470943","NA","382428","124497","3636","475189","475869","471958","48529","475189","NA","NA","Sternberg Task","61","52175","64","yes","1024"
"95.38461538461539","95.38461538461539","812.876923076923","812.876923076923","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","64","64","64","0","0","64","NA","64","0","0","64","64","64","0","64","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","1 4 9 2 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","662","32001","44867","662","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","479224","475895","476980","3621","156499","476993","NA","382428","124497","3636","481238","481902","478007","48529","481238","NA","NA","Sternberg Task","62","52837","65","yes","1024"
"95.45454545454545","95.45454545454545","811.7727272727273","811.7727272727273","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","65","65","65","0","0","65","NA","65","0","0","65","65","65","0","65","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","2 8 6 3 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","740","32001","44867","740","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","485257","481929","483012","3621","156499","483025","NA","382428","124497","3636","487272","488014","484040","48529","487272","NA","NA","Sternberg Task","63","53577","66","yes","1024"
"95.5223880597015","95.5223880597015","808.9104477611941","808.9104477611941","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","66","66","66","0","0","66","NA","66","0","0","66","66","66","0","66","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","1 6 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","620","32001","44867","620","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","7","491372","488040","489126","3621","156499","489139","NA","382428","124497","3636","493386","494008","490155","48529","493386","NA","NA","Sternberg Task","64","54197","67","yes","1024"
"95.58823529411765","95.58823529411765","807.3235294117648","807.3235294117648","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","67","67","67","0","0","67","NA","67","0","0","67","67","67","0","67","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","8 1 6","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","701","32001","44867","701","NA","NA","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","6","497358","494022","495113","3621","156499","495126","NA","382428","124497","3636","499372","500074","496141","48529","499372","NA","NA","Sternberg Task","65","54898","68","yes","1024"
"95.65217391304348","95.65217391304348","806.6086956521739","806.6086956521739","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","68","68","68","0","0","68","NA","68","0","0","68","68","68","0","68","0","NA","Sun Oct 25 13:46:23 2020","The main experiment item","yes","SternbergTask.osexp","/Users/Arianna/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","56","11","/Users/Arianna/Downloads/AG-subject-3.csv","legacy","7 1 5 6 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","758","32001","44867","758","NA","NA","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","503428","500098","501183","3621","156499","501196","NA","382428","124497","3636","505442","506201","502211","48529","505441","NA","NA","Sternberg Task","66","55656","69","yes","1024"
