"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_isi","count_keyboard_response","count_logger","count_memorySet","count_practiceloop","count_prob","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_isi","time_keyboard_response","time_logger","time_memorySet","time_practiceloop","time_prob","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"85.8823529412","85.8823529412","867.435294118","867.435294118","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","84","84","0","0","84","84","0","0","84","84","84","84","0","84","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","3 9 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","724","7984","18285","724","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","7","546327","547382","4190","108016","547384","479679","4197","89730","549586","551587","552312","548385","12182","551587","NA","Sternberg Task","73","73732","85","yes","1024"
"86.0465116279","86.0465116279","866.953488372","866.953488372","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","85","85","0","0","85","85","0","0","85","85","85","85","0","85","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","826","7984","18285","826","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","552326","553380","4190","108016","553382","479679","4197","89730","555584","557586","558412","554383","12182","557585","NA","Sternberg Task","74","74558","86","yes","1024"
"86.2068965517","86.2068965517","866.793103448","866.793103448","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","86","86","0","0","86","86","0","0","86","86","86","86","0","86","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","853","7984","18285","853","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","2","558428","559489","4190","108016","559492","479679","4197","89730","561697","563698","564552","560492","12182","563698","NA","Sternberg Task","75","75411","87","yes","1024"
"86.3636363636","86.3636363636","865.215909091","865.215909091","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","87","87","0","0","87","87","0","0","87","87","87","87","0","87","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","1 4 3 6 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","728","7984","18285","728","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","564556","565610","4190","108016","565612","479679","4197","89730","567818","569819","570548","566613","12182","569819","NA","Sternberg Task","76","76139","88","yes","1024"
"86.5168539326","86.5168539326","863.359550562","863.359550562","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","88","88","0","0","88","88","0","0","88","88","88","88","0","88","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","700","7984","18285","700","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","570563","571617","4190","108016","571618","479679","4197","89730","573823","575824","576525","572619","12182","575824","NA","Sternberg Task","77","76839","89","yes","1024"
"86.6666666667","86.6666666667","861.888888889","861.888888889","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","89","89","0","0","89","89","0","0","89","89","89","89","0","89","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","8 9 5 7 1 6","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","731","7984","18285","731","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","576539","577593","4190","108016","577595","479679","4197","89730","579801","581806","582539","578597","12182","581805","NA","Sternberg Task","78","77570","90","yes","1024"
"86.8131868132","86.8131868132","860.56043956","860.56043956","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","90","90","0","0","90","90","0","0","90","90","90","90","0","90","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","5 9 2 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","741","7984","18285","741","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","8","582550","583604","4190","108016","583605","479679","4197","89730","585812","587817","588559","584609","12182","587816","NA","Sternberg Task","79","78311","91","yes","1024"
"86.9565217391","86.9565217391","859.706521739","859.706521739","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","91","91","0","0","91","91","0","0","91","91","91","91","0","91","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","6 2 9 3 8 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","782","7984","18285","782","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","1","588571","589627","4190","108016","589628","479679","4197","89730","591834","593835","594618","590629","12182","593835","NA","Sternberg Task","80","79093","92","yes","1024"
"86.0215053763","86.0215053763","858.182795699","858.182795699","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","92","92","0","0","92","92","0","0","92","92","92","92","0","92","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.3","2","y","0","right","right","right","right","NA","718","7984","18285","718","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","6","594622","595676","4190","108016","595678","479679","4197","89730","597883","599884","600603","596679","12182","599884","NA","Sternberg Task","80","79811","93","yes","1024"
"86.170212766","86.170212766","855.968085106","855.968085106","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","93","93","0","0","93","93","0","0","93","93","93","93","0","93","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","6 8 9 3 4 9","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","right","left","NA","650","7984","18285","650","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","594622","601671","4190","108016","601672","600616","4197","89730","603877","605878","606529","602673","12182","605878","NA","Sternberg Task","81","80461","94","yes","1024"
"86.3157894737","86.3157894737","853.147368421","853.147368421","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","94","94","0","0","94","94","0","0","94","94","94","94","0","94","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","588","7984","18285","588","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","4","606541","607595","4190","108016","607597","600616","4197","89730","609803","611809","612398","608599","12182","611808","NA","Sternberg Task","82","81049","95","yes","1024"
"86.4583333333","86.4583333333","853.885416667","853.885416667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","95","95","0","0","95","95","0","0","95","95","95","95","0","95","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","924","7984","18285","924","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","9","612411","613465","4190","108016","613466","600616","4197","89730","615672","617675","618600","614467","12182","617675","NA","Sternberg Task","83","81973","96","yes","1024"
"86.5979381443","86.5979381443","851.855670103","851.855670103","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","96","96","0","0","96","96","0","0","96","96","96","96","0","96","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","7 6","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","657","7984","18285","657","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","6","618611","619666","4190","108016","619667","600616","4197","89730","621873","623874","624533","620669","12182","623874","NA","Sternberg Task","84","82630","97","yes","1024"
"86.7346938776","86.7346938776","849.43877551","849.43877551","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","97","97","0","0","97","97","0","0","97","97","97","97","0","97","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","2 4 6 9","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","615","7984","18285","615","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","6","624545","625621","4190","108016","625622","600616","4197","89730","627828","629830","630446","626623","12182","629830","NA","Sternberg Task","85","83245","98","yes","1024"
"86.8686868687","86.8686868687","848.080808081","848.080808081","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","98","98","0","0","98","98","0","0","98","98","98","98","0","98","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","715","7984","18285","715","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","630458","631517","4190","108016","631518","600616","4197","89730","633726","635727","636443","632522","12182","635727","NA","Sternberg Task","86","83960","99","yes","1024"
"87","87","846.91","846.91","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","99","99","0","0","99","99","0","0","99","99","99","99","0","99","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","2 8 6 3 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","731","7984","18285","731","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","7","636455","637511","4190","108016","637512","600616","4197","89730","639714","641715","642446","638513","12182","641715","NA","Sternberg Task","87","84691","100","yes","1024"
"87.1287128713","87.1287128713","845.801980198","845.801980198","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","100","100","0","0","100","100","0","0","100","100","100","100","0","100","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","5 7 8 2 3 8","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","right","left","NA","735","7984","18285","735","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","642459","643513","4190","108016","643514","600616","4197","89730","645720","647721","648457","644516","12182","647721","NA","Sternberg Task","88","85426","101","yes","1024"
"87.2549019608","87.2549019608","844.274509804","844.274509804","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","101","101","0","0","101","101","0","0","101","101","101","101","0","101","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","4 9 7 8 5 3","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","690","7984","18285","690","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","648461","649515","4190","108016","649518","600616","4197","89730","651723","653724","654415","650519","12182","653724","NA","Sternberg Task","89","86116","102","yes","1024"
"86.4077669903","86.4077669903","840.86407767","840.86407767","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","102","102","0","0","102","102","0","0","102","102","102","102","0","102","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","8 5 4 2 9 6","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","493","7984","18285","493","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","654426","655480","4190","108016","655482","600616","4197","89730","657687","659688","660183","656483","12182","659688","NA","Sternberg Task","89","86609","103","yes","1024"
"86.5384615385","86.5384615385","840.317307692","840.317307692","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","103","103","0","0","103","103","0","0","103","103","103","103","0","103","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","6 9 4 5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","784","7984","18285","784","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","654426","661257","4190","108016","661258","660195","4197","89730","663462","665463","666248","662259","12182","665463","NA","Sternberg Task","90","87393","104","yes","1024"
"86.6666666667","86.6666666667","838.2","838.2","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","104","104","0","0","104","104","0","0","104","104","104","104","0","104","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.3","6","y","0","left","right","right","left","NA","618","7984","18285","618","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","666261","667316","4190","108016","667318","660195","4197","89730","669523","671524","672143","668319","12182","671524","NA","Sternberg Task","91","88011","105","yes","1024"
"86.7924528302","86.7924528302","836.254716981","836.254716981","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","105","105","0","0","105","105","0","0","105","105","105","105","0","105","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","8 7 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","632","7984","18285","632","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","8","672146","673200","4190","108016","673202","660195","4197","89730","675405","677406","678039","674203","12182","677406","NA","Sternberg Task","92","88643","106","yes","1024"
"86.9158878505","86.9158878505","837.336448598","837.336448598","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","106","106","0","0","106","106","0","0","106","106","106","106","0","106","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","952","7984","18285","952","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","9","678051","679105","4190","108016","679107","660195","4197","89730","681311","683312","684265","680108","12182","683312","NA","Sternberg Task","93","89595","107","yes","1024"
"87.037037037","87.037037037","836.37037037","836.37037037","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","107","107","0","0","107","107","0","0","107","107","107","107","0","107","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","1 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","733","7984","18285","733","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","5","684277","685332","4190","108016","685334","660195","4197","89730","687536","689541","690275","686335","12182","689540","NA","Sternberg Task","94","90328","108","yes","1024"
"87.1559633028","87.1559633028","836.23853211","836.23853211","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","108","108","0","0","108","108","0","0","108","108","108","108","0","108","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","3 9 8 1 6 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","822","7984","18285","822","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","690287","691340","4190","108016","691342","660195","4197","89730","693547","695548","696372","692343","12182","695548","NA","Sternberg Task","95","91150","109","yes","1024"
"87.2727272727","87.2727272727","835.909090909","835.909090909","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","109","109","0","0","109","109","0","0","109","109","109","109","0","109","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","7 1 8 5 6 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","800","7984","18285","800","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","1","696385","697438","4190","108016","697440","660195","4197","89730","699644","701645","702446","698441","12182","701645","NA","Sternberg Task","96","91950","110","yes","1024"
"87.3873873874","87.3873873874","832.864864865","832.864864865","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","110","110","0","0","110","110","0","0","110","110","110","110","0","110","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","98","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","7","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","498","7984","18285","498","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","7","702459","703521","4190","108016","703523","660195","4197","89730","705728","707733","708232","704525","12182","707732","NA","Sternberg Task","97","92448","111","yes","1024"
"87.5","87.5","831.258928571","831.258928571","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","111","111","0","0","111","111","0","0","111","111","111","111","0","111","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","99","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","6 5","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","653","7984","18285","653","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","5","708243","709301","4190","108016","709302","660195","4197","89730","711509","713510","714164","710304","12182","713510","NA","Sternberg Task","98","93101","112","yes","1024"
"87.610619469","87.610619469","831.14159292","831.14159292","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","112","112","0","0","112","112","0","0","112","112","112","112","0","112","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","100","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","9 8 2 7 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","818","7984","18285","818","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","714177","715232","4190","108016","715233","660195","4197","89730","717438","719439","720258","716234","12182","719439","NA","Sternberg Task","99","93919","113","yes","1024"
"87.7192982456","87.7192982456","830.359649123","830.359649123","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","113","113","0","0","113","113","0","0","113","113","113","113","0","113","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","101","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","7 4 2 8 1 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","742","7984","18285","742","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","720271","721325","4190","108016","721327","660195","4197","89730","723531","725532","726275","722328","12182","725532","NA","Sternberg Task","100","94661","114","yes","1024"
"87.8260869565","87.8260869565","831.243478261","831.243478261","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","114","114","0","0","114","114","0","0","114","114","114","114","0","114","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","102","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","932","7984","18285","932","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","2","726286","727341","4190","108016","727342","660195","4197","89730","729547","731548","732481","728344","12182","731548","NA","Sternberg Task","101","95593","115","yes","1024"
"87.9310344828","87.9310344828","830.75","830.75","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","115","115","0","0","115","115","0","0","115","115","115","115","0","115","0","10/22/20 21:58:44","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","103","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-4.csv","legacy","2 8 7 9 5 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","774","7984","18285","774","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","732495","733549","4190","108016","733551","660195","4197","89730","735760","737762","738537","734555","12182","737762","NA","Sternberg Task","102","96367","116","yes","1024"
