"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_ISI","count_Instructions1","count_Practiceloop","count_closing","count_correctFeedback","count_experiment","count_experimentalLoop","count_expsequence","count_fixation","count_incorrectFeedback","count_instructions2","count_keyboard_response","count_logger","count_memoryset","count_probe","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","psychopy_suppress_warnings","repeat_cycle","response","response_Instructions1","response_closing","response_instructions2","response_keyboard_response","response_time","response_time_Instructions1","response_time_closing","response_time_instructions2","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_Instructions1","time_Practiceloop","time_closing","time_correctFeedback","time_experiment","time_experimentalLoop","time_expsequence","time_fixation","time_incorrectFeedback","time_instructions2","time_keyboard_response","time_logger","time_memoryset","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"96.3302752294","96.3302752294","787.71559633","787.71559633","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","108","0","0","0","108","0","0","108","108","108","0","108","108","108","108","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","3 5 4 7","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","space","left","711","7556","NA","35110","711","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","712712","1933","9490","NA","709351","1926","120642","710497","710500","684691","85532","714718","715431","711506","714718","Sternberg Task","105","85861","109","yes","1024"
"96.3636363636","96.3636363636","786.618181818","786.618181818","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","109","0","0","0","109","0","0","109","109","109","0","109","109","109","109","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","8 9 5 7 1 6","Lentiform Loewenfeld","3.3.3","4","y","yes","0","left","left","NA","space","left","667","7556","NA","35110","667","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","718786","1933","9490","NA","715436","1926","120642","716573","716575","684691","85532","720794","721463","717581","720793","Sternberg Task","106","86528","110","yes","1024"
"96.3963963964","96.3963963964","785.153153153","785.153153153","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","110","0","0","0","110","0","0","110","110","110","0","110","110","110","110","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","98","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","7 4 2 8 1 9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","624","7556","NA","35110","624","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","724816","1933","9490","NA","721468","1926","120642","722601","722604","684691","85532","726823","727448","723610","726822","Sternberg Task","107","87152","111","yes","1024"
"95.5357142857","95.5357142857","783.383928571","783.383928571","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","111","0","0","0","111","0","0","111","111","111","0","111","111","111","111","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","99","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","6 5","Lentiform Loewenfeld","3.3.3","2","y","yes","0","right","left","NA","space","right","587","7556","NA","35110","587","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","730805","1933","9490","NA","727453","1926","120642","728591","728594","684691","85532","732810","733399","729600","732810","Sternberg Task","107","87739","112","yes","1024"
"95.5752212389","95.5752212389","783.734513274","783.734513274","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","112","0","0","0","112","0","0","112","112","112","0","112","112","112","112","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","100","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","9 8 2 7 4","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","823","7556","NA","35110","823","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","736754","1933","9490","NA","727453","1926","120642","734539","734542","733404","85532","738760","739585","735548","738759","Sternberg Task","108","88562","113","yes","1024"
"95.6140350877","95.6140350877","784.48245614","784.48245614","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","113","0","0","0","113","0","0","113","113","113","0","113","113","113","113","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","101","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","869","7556","NA","35110","869","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","742950","1933","9490","NA","739590","1926","120642","740736","740738","733404","85532","744956","745827","741744","744956","Sternberg Task","109","89431","114","yes","1024"
"95.652173913","95.652173913","788.191304348","788.191304348","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","114","0","0","0","114","0","0","114","114","114","0","114","114","114","114","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","102","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.3","4","y","yes","0","left","left","NA","space","left","1211","7556","NA","35110","1211","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","749194","1933","9490","NA","745832","1926","120642","746979","746982","733404","85532","751202","752414","747988","751201","Sternberg Task","110","90642","115","yes","1024"
"95.6896551724","95.6896551724","786.74137931","786.74137931","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","115","0","0","0","115","0","0","115","115","115","0","115","115","115","115","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","103","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","6 9 4 5 3 2","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","620","7556","NA","35110","620","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","755766","1933","9490","NA","752420","1926","120642","753553","753555","733404","85532","757772","758393","754561","757771","Sternberg Task","111","91262","116","yes","1024"
"95.7264957265","95.7264957265","785.760683761","785.760683761","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","116","0","0","0","116","0","0","116","116","116","0","116","116","116","116","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","104","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","4 6 5 8","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","space","left","672","7556","NA","35110","672","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","761759","1933","9490","NA","758398","1926","120642","759545","759547","733404","85532","763766","764440","760553","763765","Sternberg Task","112","91934","117","yes","1024"
"95.7627118644","95.7627118644","786.440677966","786.440677966","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","117","0","0","0","117","0","0","117","117","117","0","117","117","117","117","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","3 5 9 6 2 4","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","space","left","866","7556","NA","35110","866","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","767796","1933","9490","NA","764445","1926","120642","765581","765584","733404","85532","769802","770670","766590","769802","Sternberg Task","113","92800","118","yes","1024"
"95.7983193277","95.7983193277","785.949579832","785.949579832","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","118","0","0","0","118","0","0","118","118","118","0","118","118","118","118","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","4 9 7 8 5 3","Lentiform Loewenfeld","3.3.3","4","y","yes","0","left","left","NA","space","left","728","7556","NA","35110","728","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","774035","1933","9490","NA","770676","1926","120642","771821","771823","733404","85532","776041","776771","772828","776041","Sternberg Task","114","93528","119","yes","1024"
"95.8333333333","95.8333333333","784.583333333","784.583333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","119","0","0","0","119","0","0","119","119","119","0","119","119","119","119","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","2 5 4 8 7","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","left","NA","space","left","622","7556","NA","35110","622","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","780129","1933","9490","NA","776776","1926","120642","777915","777917","733404","85532","782135","782759","778923","782135","Sternberg Task","115","94150","120","yes","1024"
"95.867768595","95.867768595","784.743801653","784.743801653","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","120","0","0","0","120","0","0","120","120","120","0","120","120","120","120","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","6 1 2","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","left","NA","space","left","804","7556","NA","35110","804","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","786122","1933","9490","NA","782764","1926","120642","783907","783910","733404","85532","788128","788934","784916","788128","Sternberg Task","116","94954","121","yes","1024"
"95.0819672131","95.0819672131","784.721311475","784.721311475","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","121","0","0","0","121","0","0","121","121","121","0","121","121","121","121","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.3","1","y","yes","0","right","left","NA","space","right","782","7556","NA","35110","782","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","792292","1933","9490","NA","788939","1926","120642","790077","790080","733404","85532","794299","795083","791086","794299","Sternberg Task","116","95736","122","yes","1024"
"95.1219512195","95.1219512195","785.268292683","785.268292683","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","122","0","0","0","122","0","0","122","122","122","0","122","122","122","122","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","6 2","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","space","left","852","7556","NA","35110","852","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","798442","1933","9490","NA","788939","1926","120642","796228","796230","795088","85532","800448","801302","797236","800448","Sternberg Task","117","96588","123","yes","1024"
"95.1612903226","95.1612903226","783.524193548","783.524193548","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","123","0","0","0","123","0","0","123","123","123","0","123","123","123","123","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","8 9 5 6 7","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","space","left","569","7556","NA","35110","569","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","804666","1933","9490","NA","801307","1926","120642","802453","802455","795088","85532","806673","807244","803460","806672","Sternberg Task","118","97157","124","yes","1024"
"95.2","95.2","782.472","782.472","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","124","0","0","0","124","0","0","124","124","124","0","124","124","124","124","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","652","7556","NA","35110","652","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","810605","1933","9490","NA","807250","1926","120642","808391","808394","795088","85532","812612","813266","809400","812612","Sternberg Task","119","97809","125","yes","1024"
"95.2380952381","95.2380952381","781.619047619","781.619047619","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","125","0","0","0","125","0","0","125","125","125","0","125","125","125","125","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","1 6 4","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","675","7556","NA","35110","675","2","legacy","3","1024","2","48000","-16","experiment","3","odd","7","816631","1933","9490","NA","813271","1926","120642","814416","814419","795088","85532","818637","819314","815425","818637","Sternberg Task","120","98484","126","yes","1024"
"95.2755905512","95.2755905512","782.669291339","782.669291339","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","126","0","0","0","126","0","0","126","126","126","0","126","126","126","126","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","5 3 8 7 2 4","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","915","7556","NA","35110","915","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","822669","1933","9490","NA","819319","1926","120642","820454","820457","795088","85532","824675","825592","821463","824674","Sternberg Task","121","99399","127","yes","1024"
"95.3125","95.3125","786.90625","786.90625","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","127","0","0","0","127","0","0","127","127","127","0","127","127","127","127","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","3 2 1 4 7","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","left","NA","space","left","1325","7556","NA","35110","1325","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","828948","1933","9490","NA","825597","1926","120642","826733","826736","795088","85532","830956","832283","827742","830954","Sternberg Task","122","100724","128","yes","1024"
"95.3488372093","95.3488372093","785.930232558","785.930232558","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","128","0","0","0","128","0","0","128","128","128","0","128","128","128","128","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","9 5 3 2 8 6","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","661","7556","NA","35110","661","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","835644","1933","9490","NA","832288","1926","120642","833429","833432","795088","85532","837650","838313","834438","837650","Sternberg Task","123","101385","129","yes","1024"
"95.3846153846","95.3846153846","788.323076923","788.323076923","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","129","0","0","0","129","0","0","129","129","129","0","129","129","129","129","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","6 7 9 3 1 2","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","space","left","1097","7556","NA","35110","1097","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","841668","1933","9490","NA","838318","1926","120642","839452","839454","795088","85532","843674","844773","840461","843674","Sternberg Task","124","102482","130","yes","1024"
"95.4198473282","95.4198473282","786.748091603","786.748091603","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","130","0","0","0","130","0","0","130","130","130","0","130","130","130","130","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","582","7556","NA","35110","582","2","legacy","1","1024","2","48000","-16","experiment","3","odd","6","848131","1933","9490","NA","844778","1926","120642","845916","845919","795088","85532","850137","850721","846925","850136","Sternberg Task","125","103064","131","yes","1024"
"95.4545454545","95.4545454545","788.840909091","788.840909091","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","131","0","0","0","131","0","0","131","131","131","0","131","131","131","131","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","119","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","1063","7556","NA","35110","1063","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","854087","1933","9490","NA","850726","1926","120642","851873","851875","795088","85532","856093","857158","852881","856093","Sternberg Task","126","104127","132","yes","1024"
"95.4887218045","95.4887218045","788.496240602","788.496240602","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","132","0","0","0","132","0","0","132","132","132","0","132","132","132","132","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","120","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","9 5 8 1","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","left","NA","space","left","743","7556","NA","35110","743","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","860521","1933","9490","NA","857163","1926","120642","858306","858308","795088","85532","862527","863272","859315","862527","Sternberg Task","127","104870","133","yes","1024"
"95.5223880597","95.5223880597","786.634328358","786.634328358","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","133","0","0","0","133","0","0","133","133","133","0","133","133","133","133","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","121","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","6 9 5","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","539","7556","NA","35110","539","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","866626","1933","9490","NA","863277","1926","120642","864413","864415","795088","85532","868633","869174","865421","868633","Sternberg Task","128","105409","134","yes","1024"
"95.5555555556","95.5555555556","785.62962963","785.62962963","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","134","0","0","0","134","0","0","134","134","134","0","134","134","134","134","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","122","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","3 9 8 1 6 4","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","651","7556","NA","35110","651","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","872530","1933","9490","NA","869180","1926","120642","870316","870318","795088","85532","874536","875190","871324","874536","Sternberg Task","129","106060","135","yes","1024"
"95.5882352941","95.5882352941","786.838235294","786.838235294","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","135","0","0","0","135","0","0","135","135","135","0","135","135","135","135","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","123","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","950","7556","NA","35110","950","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","878555","1933","9490","NA","875195","1926","120642","876341","876343","795088","85532","880561","881513","877349","880561","Sternberg Task","130","107010","136","yes","1024"
"95.6204379562","95.6204379562","788.160583942","788.160583942","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","136","0","0","0","136","0","0","136","136","136","0","136","136","136","136","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","124","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","6 3 1 7 9 8","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","space","right","968","7556","NA","35110","968","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","884869","1933","9490","NA","881518","1926","120642","882654","882657","795088","85532","886876","887847","883663","886875","Sternberg Task","131","107978","137","yes","1024"
"95.652173913","95.652173913","788.586956522","788.586956522","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","137","0","0","0","137","0","0","137","137","137","0","137","137","137","137","10/25/20 18:13:03","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","125","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-3.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.3","6","y","yes","0","left","left","NA","space","left","847","7556","NA","35110","847","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","891217","1933","9490","NA","887852","1926","120642","889002","889005","795088","85532","893223","894072","890011","893223","Sternberg Task","132","108825","138","yes","1024"
