"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_Instructions2","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instructions2","response_instruction1","response_keyboard_response","response_thankYou","response_time","response_time_Instructions2","response_time_instruction1","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_Instructions2","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"74.6478873239","74.6478873239","531.845070423","531.845070423","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","70","0","70","70","0","0","70","70","0","70","70","70","0","70","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","3 9 8 1 6 4","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","585","10755","7216","585","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","449393","89877","445978","447178","6785","100633","447182","416321","6792","451398","451986","448187","14010","451398","NA","Sternberg task","53","37761","71","yes","1024"
"75","75","531.944444444","531.944444444","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","71","0","71","71","0","0","71","71","0","71","71","71","0","71","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","8 6 3 4 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","539","10755","7216","539","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","455430","89877","445978","453215","6785","100633","453219","452015","6792","457435","457977","454224","14010","457435","NA","Sternberg task","54","38300","72","yes","1024"
"73.9726027397","73.9726027397","530.438356164","530.438356164","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","72","0","72","72","0","0","72","72","0","72","72","72","0","72","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","60","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","7 1","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","422","10755","7216","422","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","8","461410","89877","457998","459195","6785","100633","459199","452015","6792","463417","463842","460204","14010","463416","NA","Sternberg task","54","38722","73","yes","1024"
"74.3243243243","74.3243243243","528.189189189","528.189189189","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","73","0","73","73","0","0","73","73","0","73","73","73","0","73","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","61","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","364","10755","7216","364","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","467293","89877","457998","465076","6785","100633","465080","463879","6792","469298","469665","466086","14010","469298","NA","Sternberg task","55","39086","74","yes","1024"
"73.3333333333","73.3333333333","527.586666667","527.586666667","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","74","0","74","74","0","0","74","74","0","74","74","74","0","74","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","483","10755","7216","483","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","473100","89877","469685","470885","6785","100633","470889","463879","6792","475107","475594","471894","14010","475106","NA","Sternberg task","55","39569","75","yes","1024"
"73.6842105263","73.6842105263","527.697368421","527.697368421","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","75","0","75","75","0","0","75","75","0","75","75","75","0","75","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","7","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","536","10755","7216","536","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","7","479033","89877","469685","476819","6785","100633","476823","475622","6792","481038","481577","477828","14010","481038","NA","Sternberg task","56","40105","76","yes","1024"
"72.7272727273","72.7272727273","546.779220779","546.779220779","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","76","0","76","76","0","0","76","76","0","76","76","76","0","76","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","9 8 2 7 4","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","1997","10755","7216","1997","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","485028","89877","481607","482812","6785","100633","482817","475622","6792","487033","489034","483822","14010","487032","NA","Sternberg task","56","42102","77","yes","1024"
"73.0769230769","73.0769230769","546.038461538","546.038461538","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","77","0","77","77","0","0","77","77","0","77","77","77","0","77","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","4 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","489","10755","7216","489","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","492486","89877","481607","490274","6785","100633","490278","489066","6792","494493","494985","491281","14010","494493","NA","Sternberg task","57","42591","78","yes","1024"
"72.1518987342","72.1518987342","545.544303797","545.544303797","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","78","0","78","78","0","0","78","78","0","78","78","78","0","78","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","507","10755","7216","507","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","498428","89877","495011","496213","6785","100633","496217","489066","6792","500435","500945","497223","14010","500434","NA","Sternberg task","57","43098","79","yes","1024"
"72.5","72.5","546.725","546.725","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","79","0","79","79","0","0","79","79","0","79","79","79","0","79","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","640","10755","7216","640","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","504387","89877","495011","502171","6785","100633","502175","500971","6792","506391","507034","503181","14010","506391","NA","Sternberg task","58","43738","80","yes","1024"
"71.6049382716","71.6049382716","548.679012346","548.679012346","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","80","0","80","80","0","0","80","80","0","80","80","80","0","80","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.3","4","y","0","right","right","right","right","NA","705","10755","7216","705","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","510472","89877","507056","508257","6785","100633","508261","500971","6792","512478","513186","509267","14010","512477","NA","Sternberg task","58","44443","81","yes","1024"
"71.9512195122","71.9512195122","548.341463415","548.341463415","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","81","0","81","81","0","0","81","81","0","81","81","81","0","81","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","2 5 1 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","521","10755","7216","521","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","516633","89877","507056","514418","6785","100633","514422","513217","6792","518638","519162","515427","14010","518638","NA","Sternberg task","59","44964","82","yes","1024"
"72.2891566265","72.2891566265","548.265060241","548.265060241","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","82","0","82","82","0","0","82","82","0","82","82","82","0","82","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","7 4 2 8 1 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","542","10755","7216","542","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","522596","89877","519185","520384","6785","100633","520388","513217","6792","524600","525145","521391","14010","524600","NA","Sternberg task","60","45506","83","yes","1024"
"72.619047619","72.619047619","546.916666667","546.916666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","83","0","83","83","0","0","83","83","0","83","83","83","0","83","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","435","10755","7216","435","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","528581","89877","525170","526369","6785","100633","526373","513217","6792","530588","531026","527376","14010","530587","NA","Sternberg task","61","45941","84","yes","1024"
"72.9411764706","72.9411764706","546.917647059","546.917647059","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","84","0","84","84","0","0","84","84","0","84","84","84","0","84","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","5 2 6","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","547","10755","7216","547","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","2","534470","89877","531056","532255","6785","100633","532259","513217","6792","536476","537026","533264","14010","536476","NA","Sternberg task","62","46488","85","yes","1024"
"73.2558139535","73.2558139535","548.674418605","548.674418605","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","85","0","85","85","0","0","85","85","0","85","85","85","0","85","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","5 9 2 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","698","10755","7216","698","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","8","540462","89877","537047","538247","6785","100633","538250","513217","6792","542468","543170","539256","14010","542468","NA","Sternberg task","63","47186","86","yes","1024"
"73.5632183908","73.5632183908","549.022988506","549.022988506","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","86","0","86","86","0","0","86","86","0","86","86","86","0","86","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","6 8 9 3 4 9","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","right","left","NA","579","10755","7216","579","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","546614","89877","543200","544402","6785","100633","544406","513217","6792","548619","549202","545409","14010","548619","NA","Sternberg task","64","47765","87","yes","1024"
"73.8636363636","73.8636363636","549.159090909","549.159090909","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","87","0","87","87","0","0","87","87","0","87","87","87","0","87","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","7 8 6 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","561","10755","7216","561","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","552639","89877","549227","550427","6785","100633","550431","513217","6792","554645","555210","551436","14010","554644","NA","Sternberg task","65","48326","88","yes","1024"
"73.0337078652","73.0337078652","549.359550562","549.359550562","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","88","0","88","88","0","0","88","88","0","88","88","88","0","88","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","2 8 6 3 1","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","567","10755","7216","567","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","558649","89877","555237","556437","6785","100633","556441","513217","6792","560655","561225","557444","14010","560655","NA","Sternberg task","65","48893","89","yes","1024"
"73.3333333333","73.3333333333","551.655555556","551.655555556","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","89","0","89","89","0","0","89","89","0","89","89","89","0","89","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","756","10755","7216","756","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","564659","89877","555237","562447","6785","100633","562451","561246","6792","566666","567426","563454","14010","566666","NA","Sternberg task","66","49649","90","yes","1024"
"73.6263736264","73.6263736264","552.648351648","552.648351648","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","90","0","90","90","0","0","90","90","0","90","90","90","0","90","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","642","10755","7216","642","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","570862","89877","567448","568647","6785","100633","568651","561246","6792","572868","573514","569657","14010","572868","NA","Sternberg task","67","50291","91","yes","1024"
"72.8260869565","72.8260869565","551.967391304","551.967391304","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","91","0","91","91","0","0","91","91","0","91","91","91","0","91","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.3","2","y","0","right","right","right","right","NA","490","10755","7216","490","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","576958","89877","573544","574744","6785","100633","574748","561246","6792","578965","579458","575753","14010","578964","NA","Sternberg task","67","50781","92","yes","1024"
"73.1182795699","73.1182795699","551.569892473","551.569892473","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","92","0","92","92","0","0","92","92","0","92","92","92","0","92","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","2 4 8 5 1 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","515","10755","7216","515","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","582901","89877","573544","580687","6785","100633","580691","579487","6792","584907","585426","581696","14010","584906","NA","Sternberg task","68","51296","93","yes","1024"
"73.4042553191","73.4042553191","551.010638298","551.010638298","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","93","0","93","93","0","0","93","93","0","93","93","93","0","93","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","2 3 7 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","499","10755","7216","499","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","588870","89877","585455","586654","6785","100633","586658","579487","6792","590876","591378","587663","14010","590875","NA","Sternberg task","69","51795","94","yes","1024"
"73.6842105263","73.6842105263","549.936842105","549.936842105","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","94","0","94","94","0","0","94","94","0","94","94","94","0","94","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","449","10755","7216","449","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","594825","89877","591407","592609","6785","100633","592613","579487","6792","596829","597281","593620","14010","596829","NA","Sternberg task","70","52244","95","yes","1024"
"73.9583333333","73.9583333333","548.864583333","548.864583333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","95","0","95","95","0","0","95","95","0","95","95","95","0","95","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","447","10755","7216","447","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","600720","89877","597308","598505","6785","100633","598509","579487","6792","602727","603178","599514","14010","602726","NA","Sternberg task","71","52691","96","yes","1024"
"74.2268041237","74.2268041237","547.618556701","547.618556701","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","96","0","96","96","0","0","96","96","0","96","96","96","0","96","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","428","10755","7216","428","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","606623","89877","603210","604409","6785","100633","604413","579487","6792","608626","609058","605419","14010","608626","NA","Sternberg task","72","53119","97","yes","1024"
"73.4693877551","73.4693877551","547.193877551","547.193877551","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","97","0","97","97","0","0","97","97","0","97","97","97","0","97","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.3","3","y","0","right","right","right","right","NA","506","10755","7216","506","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","3","612494","89877","609077","610280","6785","100633","610284","579487","6792","614500","615010","611289","14010","614500","NA","Sternberg task","72","53625","98","yes","1024"
"72.7272727273","72.7272727273","546.141414141","546.141414141","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","98","0","98","98","0","0","98","98","0","98","98","98","0","98","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","1 6 4 3 9 7","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","443","10755","7216","443","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","618454","89877","609077","616239","6785","100633","616244","615039","6792","620459","620906","617249","14010","620459","NA","Sternberg task","72","54068","99","yes","1024"
"72","72","547.67","547.67","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","99","0","99","99","0","0","99","99","0","99","99","99","0","99","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","699","10755","7216","699","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","624348","89877","609077","622133","6785","100633","622137","620932","6792","626355","627058","623142","14010","626354","NA","Sternberg task","72","54767","100","yes","1024"
"72.2772277228","72.2772277228","547.841584158","547.841584158","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","100","0","100","100","0","0","100","100","0","100","100","100","0","100","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","5 2 9 6 1 7","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","565","10755","7216","565","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","630498","89877","609077","628282","6785","100633","628287","627084","6792","632505","633073","629292","14010","632504","NA","Sternberg task","73","55332","101","yes","1024"
"72.5490196078","72.5490196078","547.578431373","547.578431373","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","101","0","101","101","0","0","101","101","0","101","101","101","0","101","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","521","10755","7216","521","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","636518","89877","633102","634303","6785","100633","634307","627084","6792","638525","639050","635312","14010","638525","NA","Sternberg task","74","55853","102","yes","1024"
"72.8155339806","72.8155339806","546.854368932","546.854368932","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","102","0","102","102","0","0","102","102","0","102","102","102","0","102","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","7 8 6 3 1","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","right","left","NA","473","10755","7216","473","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","642494","89877","639080","640278","6785","100633","640282","627084","6792","644501","644978","641288","14010","644500","NA","Sternberg task","75","56326","103","yes","1024"
"73.0769230769","73.0769230769","545.25","545.25","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","103","0","103","103","0","0","103","103","0","103","103","103","0","103","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","3 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","380","10755","7216","380","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","3","648419","89877","645006","646203","6785","100633","646208","627084","6792","650426","650810","647213","14010","650426","NA","Sternberg task","76","56706","104","yes","1024"
"72.380952381","72.380952381","544.19047619","544.19047619","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","104","0","104","104","0","0","104","104","0","104","104","104","0","104","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","434","10755","7216","434","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","654245","89877","650832","652032","6785","100633","652036","627084","6792","656252","656690","653039","14010","656251","NA","Sternberg task","76","57140","105","yes","1024"
"72.641509434","72.641509434","543.471698113","543.471698113","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","105","0","105","105","0","0","105","105","0","105","105","105","0","105","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","468","10755","7216","468","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","7","660132","89877","650832","657917","6785","100633","657921","656719","6792","662138","662610","658926","14010","662138","NA","Sternberg task","77","57608","106","yes","1024"
"72.8971962617","72.8971962617","542.037383178","542.037383178","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","106","0","106","106","0","0","106","106","0","106","106","106","0","106","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","2 8 5 1","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","390","10755","7216","390","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","666053","89877","662636","663838","6785","100633","663842","656719","6792","668056","668450","664847","14010","668056","NA","Sternberg task","78","57998","107","yes","1024"
"73.1481481481","73.1481481481","540.842592593","540.842592593","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","107","0","107","107","0","0","107","107","0","107","107","107","0","107","0","10/11/20 19:49:44","The main experiment item","yes","Sternbergtask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/solom/Desktop/MW-subject-1.csv","legacy","4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","413","10755","7216","413","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","4","671885","89877","668470","669669","6785","100633","669674","656719","6792","673889","674306","670679","14010","673889","NA","Sternberg task","79","58411","108","yes","1024"
