"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_isi","count_keyboard_response","count_logger","count_memorySet","count_practiceloop","count_prob","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_isi","time_keyboard_response","time_logger","time_memorySet","time_practiceloop","time_prob","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"95.7894736842","95.7894736842","1263.55789474","1263.55789474","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","94","94","0","0","94","94","0","0","94","94","94","94","0","94","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1312","511305","5323","1312","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","1135912","1136969","4569","600691","1136971","924495","4577","595367","1139174","1141175","1142488","1137972","515883","1141175","NA","Sternberg Task","91","120038","95","yes","1024"
"95.8333333333","95.8333333333","1264.34375","1264.34375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","95","95","0","0","95","95","0","0","95","95","95","95","0","95","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","7 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1339","511305","5323","1339","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","1142499","1143556","4569","600691","1143557","924495","4577","595367","1145762","1147766","1149106","1144559","515883","1147766","NA","Sternberg Task","92","121377","96","yes","1024"
"94.8453608247","94.8453608247","1260.21649485","1260.21649485","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","96","96","0","0","96","96","0","0","96","96","96","96","0","96","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","5 7 3 6 2","Lentiform Loewenfeld","3.3.3","5","y","0","right","right","right","right","NA","864","511305","5323","864","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","1149117","1150177","4569","600691","1150179","924495","4577","595367","1152384","1154388","1155253","1151180","515883","1154388","NA","Sternberg Task","92","122241","97","yes","1024"
"94.8979591837","94.8979591837","1259.87755102","1259.87755102","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","97","97","0","0","97","97","0","0","97","97","97","97","0","97","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","1227","511305","5323","1227","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","1149117","1156344","4569","600691","1156346","1155265","4577","595367","1158548","1160553","1161781","1157347","515883","1160552","NA","Sternberg Task","93","123468","98","yes","1024"
"94.9494949495","94.9494949495","1266.68686869","1266.68686869","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","98","98","0","0","98","98","0","0","98","98","98","98","0","98","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1934","511305","5323","1934","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","1161793","1162849","4569","600691","1162851","1155265","4577","595367","1165056","1167057","1168992","1163852","515883","1167057","NA","Sternberg Task","94","125402","99","yes","1024"
"95","95","1263.85","1263.85","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","99","99","0","0","99","99","0","0","99","99","99","99","0","99","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","3 5 4 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","983","511305","5323","983","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","1169004","1170061","4569","600691","1170062","1155265","4577","595367","1172268","1174269","1175253","1171063","515883","1174269","NA","Sternberg Task","95","126385","100","yes","1024"
"94.0594059406","94.0594059406","1271.13861386","1271.13861386","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","100","100","0","0","100","100","0","0","100","100","100","100","0","100","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","7 1","Lentiform Loewenfeld","3.3.3","0","n","0","None","right","right","None","NA","2000","511305","5323","2000","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","8","1175265","1176323","4569","600691","1176324","1155265","4577","595367","1178526","1180527","1182527","1177325","515883","1180527","NA","Sternberg Task","95","128385","101","yes","1024"
"94.1176470588","94.1176470588","1267.64705882","1267.64705882","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","101","101","0","0","101","101","0","0","101","101","101","101","0","101","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","3 5 7 1","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","915","511305","5323","915","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","1175265","1183596","4569","600691","1183597","1182539","4577","595367","1185803","1187804","1188720","1184599","515883","1187804","NA","Sternberg Task","96","129300","102","yes","1024"
"94.1747572816","94.1747572816","1271.40776699","1271.40776699","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","102","102","0","0","102","102","0","0","102","102","102","102","0","102","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","7 4 2 6 3 5","Lentiform Loewenfeld","3.3.3","6","y","0","left","right","right","left","NA","1655","511305","5323","1655","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","1188731","1189788","4569","600691","1189788","1182539","4577","595367","1191993","1193994","1195650","1190790","515883","1193994","NA","Sternberg Task","97","130955","103","yes","1024"
"94.2307692308","94.2307692308","1273.93269231","1273.93269231","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","103","103","0","0","103","103","0","0","103","103","103","103","0","103","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","1 6 4 3 9 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1534","511305","5323","1534","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","1195661","1196718","4569","600691","1196719","1182539","4577","595367","1198924","1200928","1202463","1197721","515883","1200928","NA","Sternberg Task","98","132489","104","yes","1024"
"94.2857142857","94.2857142857","1276.2","1276.2","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","104","104","0","0","104","104","0","0","104","104","104","104","0","104","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","1512","511305","5323","1512","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","1202476","1203533","4569","600691","1203535","1182539","4577","595367","1205737","1207738","1209251","1204536","515883","1207738","NA","Sternberg Task","99","134001","105","yes","1024"
"94.3396226415","94.3396226415","1274.5754717","1274.5754717","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","105","105","0","0","105","105","0","0","105","105","105","105","0","105","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","1104","511305","5323","1104","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","1209263","1210319","4569","600691","1210321","1182539","4577","595367","1212523","1214524","1215629","1211322","515883","1214524","NA","Sternberg Task","100","135105","106","yes","1024"
"94.3925233645","94.3925233645","1275.25233645","1275.25233645","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","106","106","0","0","106","106","0","0","106","106","106","106","0","106","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","8 2 1 4 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1347","511305","5323","1347","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","1215641","1216701","4569","600691","1216702","1182539","4577","595367","1218910","1220911","1222260","1217706","515883","1220911","NA","Sternberg Task","101","136452","107","yes","1024"
"94.4444444444","94.4444444444","1276.85185185","1276.85185185","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","107","107","0","0","107","107","0","0","107","107","107","107","0","107","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","8 4 3 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1448","511305","5323","1448","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","1222263","1223320","4569","600691","1223322","1182539","4577","595367","1225528","1227529","1228978","1224323","515883","1227529","NA","Sternberg Task","102","137900","108","yes","1024"
"93.5779816514","93.5779816514","1283.48623853","1283.48623853","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","108","108","0","0","108","108","0","0","108","108","108","108","0","108","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","3 9 8 1 6 4","Lentiform Loewenfeld","3.3.3","0","n","0","None","right","right","None","NA","2000","511305","5323","2000","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","1228990","1230047","4569","600691","1230049","1182539","4577","595367","1232254","1234255","1236255","1231050","515883","1234255","NA","Sternberg Task","102","139900","109","yes","1024"
"93.6363636364","93.6363636364","1280.34545455","1280.34545455","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","109","109","0","0","109","109","0","0","109","109","109","109","0","109","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","4 6 5 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","938","511305","5323","938","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","1228990","1237326","4569","600691","1237327","1236270","4577","595367","1239533","1241537","1242476","1238328","515883","1241537","NA","Sternberg Task","103","140838","110","yes","1024"
"93.6936936937","93.6936936937","1279.18918919","1279.18918919","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","110","110","0","0","110","110","0","0","110","110","110","110","0","110","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","98","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","2 8 5 1","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","1152","511305","5323","1152","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","1242489","1243545","4569","600691","1243547","1236270","4577","595367","1245750","1247751","1248904","1244549","515883","1247751","NA","Sternberg Task","104","141990","111","yes","1024"
"93.75","93.75","1281.19642857","1281.19642857","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","111","111","0","0","111","111","0","0","111","111","111","111","0","111","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","99","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","1504","511305","5323","1504","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","1248917","1249974","4569","600691","1249975","1236270","4577","595367","1252179","1254180","1255684","1250976","515883","1254180","NA","Sternberg Task","105","143494","112","yes","1024"
"92.9203539823","92.9203539823","1285.37168142","1285.37168142","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","112","112","0","0","112","112","0","0","112","112","112","112","0","112","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","100","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","1753","511305","5323","1753","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","1255698","1256755","4569","600691","1256756","1236270","4577","595367","1258962","1260963","1262717","1257757","515883","1260963","NA","Sternberg Task","105","145247","113","yes","1024"
"92.9824561404","92.9824561404","1284.93859649","1284.93859649","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","113","113","0","0","113","113","0","0","113","113","113","113","0","113","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","101","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","1236","511305","5323","1236","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","1255698","1263785","4569","600691","1263786","1262729","4577","595367","1265991","1267993","1269230","1264787","515883","1267993","NA","Sternberg Task","106","146483","114","yes","1024"
"93.0434782609","93.0434782609","1282.4","1282.4","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","114","114","0","0","114","114","0","0","114","114","114","114","0","114","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","102","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","993","511305","5323","993","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","7","1269242","1270299","4569","600691","1270301","1262729","4577","595367","1272506","1274507","1275502","1271302","515883","1274507","NA","Sternberg Task","107","147476","115","yes","1024"
"93.1034482759","93.1034482759","1283.46551724","1283.46551724","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","115","115","0","0","115","115","0","0","115","115","115","115","0","115","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","103","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","3 4 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1406","511305","5323","1406","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","5","1275514","1276574","4569","600691","1276575","1262729","4577","595367","1278779","1280780","1282187","1277577","515883","1280780","NA","Sternberg Task","108","148882","116","yes","1024"
"92.3076923077","92.3076923077","1284.01709402","1284.01709402","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","116","116","0","0","116","116","0","0","116","116","116","116","0","116","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","104","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","4 6 2 5 1","Lentiform Loewenfeld","3.3.3","5","y","0","right","right","right","right","NA","1348","511305","5323","1348","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","1282191","1283248","4569","600691","1283250","1262729","4577","595367","1285454","1287456","1288805","1284251","515883","1287456","NA","Sternberg Task","108","150230","117","yes","1024"
"92.3728813559","92.3728813559","1284.41525424","1284.41525424","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","117","117","0","0","117","117","0","0","117","117","117","117","0","117","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","4 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1331","511305","5323","1331","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","1282191","1289874","4569","600691","1289875","1288817","4577","595367","1292080","1294082","1295414","1290876","515883","1294081","NA","Sternberg Task","109","151561","118","yes","1024"
"92.4369747899","92.4369747899","1283.95798319","1283.95798319","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","118","118","0","0","118","118","0","0","118","118","118","118","0","118","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","1230","511305","5323","1230","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","3","1295426","1296482","4569","600691","1296484","1288817","4577","595367","1298689","1300691","1301922","1297485","515883","1300691","NA","Sternberg Task","110","152791","119","yes","1024"
"92.5","92.5","1282.75","1282.75","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","119","119","0","0","119","119","0","0","119","119","119","119","0","119","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","1139","511305","5323","1139","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","1301935","1302992","4569","600691","1302994","1288817","4577","595367","1305199","1307201","1308342","1303996","515883","1307200","NA","Sternberg Task","111","153930","120","yes","1024"
"92.5619834711","92.5619834711","1285.1322314","1285.1322314","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","120","120","0","0","120","120","0","0","120","120","120","120","0","120","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","2 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","1571","511305","5323","1571","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","2","1308353","1309409","4569","600691","1309411","1288817","4577","595367","1311616","1313617","1315190","1310412","515883","1313617","NA","Sternberg Task","112","155501","121","yes","1024"
"92.6229508197","92.6229508197","1289.63114754","1289.63114754","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","121","121","0","0","121","121","0","0","121","121","121","121","0","121","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1834","511305","5323","1834","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","1315202","1316260","4569","600691","1316261","1288817","4577","595367","1318466","1320467","1322302","1317262","515883","1320467","NA","Sternberg Task","113","157335","122","yes","1024"
"92.6829268293","92.6829268293","1286.62601626","1286.62601626","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","122","122","0","0","122","122","0","0","122","122","122","122","0","122","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","7 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","920","511305","5323","920","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","1","1322315","1323372","4569","600691","1323374","1288817","4577","595367","1325576","1327577","1328498","1324375","515883","1327577","NA","Sternberg Task","114","158255","123","yes","1024"
"92.7419354839","92.7419354839","1287.18548387","1287.18548387","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","123","123","0","0","123","123","0","0","123","123","123","123","0","123","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","7 4 2 8 1 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1356","511305","5323","1356","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","1328511","1329570","4569","600691","1329571","1288817","4577","595367","1331776","1333778","1335135","1330572","515883","1333778","NA","Sternberg Task","115","159611","124","yes","1024"
"92","92","1288.856","1288.856","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","124","124","0","0","124","124","0","0","124","124","124","124","0","124","0","10/22/20 21:31:32","The main experiment item","yes","SternbergTask.osexp","C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 3 Sternberg Memory","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 3 Sternberg Memory/subject-3.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","1496","511305","5323","1496","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","1335147","1336203","4569","600691","1336204","1288817","4577","595367","1338410","1340411","1341908","1337205","515883","1340411","NA","Sternberg Task","115","161107","125","yes","1024"
