"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_Fixation","count_IncorrectFeedback","count_Instructions2","count_MemSet","count_ThankYou","count_correctfeedback","count_expLoop","count_expSequence","count_experiment","count_instruction1","count_isi","count_keyboard_response","count_logger","count_practiceLoop","count_probe","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instructions2","response_ThankYou","response_instruction1","response_keyboard_response","response_time","response_time_Instructions2","response_time_ThankYou","response_time_instruction1","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Fixation","time_IncorrectFeedback","time_Instructions2","time_MemSet","time_ThankYou","time_correctfeedback","time_expLoop","time_expSequence","time_experiment","time_instruction1","time_isi","time_keyboard_response","time_logger","time_practiceLoop","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"82.85714285714286","82.85714285714286","844.2857142857143","844.2857142857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","34","34","0","34","0","34","0","34","0","0","34","34","34","0","34","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","7 6","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","NA","down","left","521","2152","NA","5605","521","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","221996","208782","82838","223001","NA","220842","84990","221994","2178","2182","224206","226211","226733","7788","226211","Sternberg task","29","29550","35","yes","1024"
"83.33333333333333","83.33333333333333","844.3333333333334","844.3333333333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","35","35","0","35","0","35","0","35","0","0","35","35","35","0","35","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","4 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","846","2152","NA","5605","846","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","227887","208782","82838","228892","NA","226742","84990","227885","2178","2182","230097","232102","232949","7788","232102","Sternberg task","30","30396","36","yes","1024"
"83.78378378378379","83.78378378378379","836.7837837837837","836.7837837837837","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","36","36","0","36","0","36","0","36","0","0","36","36","36","0","36","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","565","2152","NA","5605","565","2","legacy","2","1024","2","48000","-16","experiment","2","even","7","234099","208782","82838","235104","NA","232958","84990","234097","2178","2182","236309","238314","238880","7788","238314","Sternberg task","31","30961","37","yes","1024"
"81.57894736842105","81.57894736842105","831.9736842105264","831.9736842105264","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","37","37","0","37","0","37","0","37","0","0","37","37","37","0","37","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.3","0","n","0","left","down","NA","down","left","654","2152","NA","5605","654","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","240020","208782","82838","241025","NA","238884","84990","240018","2178","2182","242230","244236","244891","7788","244236","Sternberg task","31","31615","38","yes","1024"
"82.05128205128206","82.05128205128206","827.8717948717949","827.8717948717949","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","38","38","0","38","0","38","0","38","0","0","38","38","38","0","38","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","1 6 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","672","2152","NA","5605","672","2","legacy","3","1024","2","48000","-16","experiment","2","even","7","246041","244900","82838","247046","NA","238884","84990","246039","2178","2182","248253","250259","250932","7788","250259","Sternberg task","32","32287","39","yes","1024"
"82.5","82.5","827.25","827.25","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","39","39","0","39","0","39","0","39","0","0","39","39","39","0","39","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","4 9 7 8 5 3","Lentiform Loewenfeld","3.3.3","4","y","0","left","down","NA","down","left","803","2152","NA","5605","803","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","252076","244900","82838","253081","NA","250940","84990","252074","2178","2182","254286","256291","257094","7788","256291","Sternberg task","33","33090","40","yes","1024"
"80.48780487804878","80.48780487804878","824.170731707317","824.170731707317","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","40","40","0","40","0","40","0","40","0","0","40","40","40","0","40","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","5 2 9 6 1 7","Lentiform Loewenfeld","3.3.3","3","y","0","right","down","NA","down","right","701","2152","NA","5605","701","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","258267","244900","82838","259272","NA","257103","84990","258265","2178","2182","260477","262482","263184","7788","262482","Sternberg task","33","33791","41","yes","1024"
"78.57142857142857","78.57142857142857","825.2619047619048","825.2619047619048","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","41","41","0","41","0","41","0","41","0","0","41","41","41","0","41","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","left","down","NA","down","left","870","2152","NA","5605","870","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","264336","263192","82838","265341","NA","257103","84990","264334","2178","2182","266546","268552","269422","7788","268551","Sternberg task","33","34661","42","yes","1024"
"76.74418604651163","76.74418604651163","813.1860465116279","813.1860465116279","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","42","42","0","42","0","42","0","42","0","0","42","42","42","0","42","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","8 1 6","Lentiform Loewenfeld","3.3.3","3","y","0","right","down","NA","down","right","306","2152","NA","5605","306","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","270575","269431","82838","271580","NA","257103","84990","270573","2178","2182","272785","274790","275096","7788","274790","Sternberg task","33","34967","43","yes","1024"
"77.27272727272727","77.27272727272727","806.6590909090909","806.6590909090909","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","43","43","0","43","0","43","0","43","0","0","43","43","43","0","43","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","8 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","NA","down","left","526","2152","NA","5605","526","2","legacy","2","1024","2","48000","-16","experiment","2","even","3","276248","275105","82838","277253","NA","257103","84990","276246","2178","2182","278458","280463","280989","7788","280463","Sternberg task","34","35493","44","yes","1024"
"77.77777777777777","77.77777777777777","812.8888888888889","812.8888888888889","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","44","44","0","44","0","44","0","44","0","0","44","44","44","0","44","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","2 6 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","1087","2152","NA","5605","1087","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","282147","275105","82838","283152","NA","280994","84990","282144","2178","2182","284358","286364","287452","7788","286363","Sternberg task","35","36580","45","yes","1024"
"78.26086956521739","78.26086956521739","808.7826086956521","808.7826086956521","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","45","45","0","45","0","45","0","45","0","0","45","45","45","0","45","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","1","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","624","2152","NA","5605","624","2","legacy","1","1024","2","48000","-16","experiment","2","even","7","288592","275105","82838","289597","NA","287461","84990","288590","2178","2182","290801","292806","293431","7788","292806","Sternberg task","36","37204","46","yes","1024"
"78.72340425531915","78.72340425531915","812.9574468085107","812.9574468085107","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","46","46","0","46","0","46","0","46","0","0","46","46","46","0","46","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","8 9 5 6 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","down","NA","down","left","1005","2152","NA","5605","1005","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","294580","275105","82838","295585","NA","293440","84990","294578","2178","2182","296790","298795","299801","7788","298795","Sternberg task","37","38209","47","yes","1024"
"79.16666666666667","79.16666666666667","820.5","820.5","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","47","47","0","47","0","47","0","47","0","0","47","47","47","0","47","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","35","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","NA","down","left","1175","2152","NA","5605","1175","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","300946","275105","82838","301951","NA","299810","84990","300944","2178","2182","303156","305161","306337","7788","305161","Sternberg task","38","39384","48","yes","1024"
"77.55102040816327","77.55102040816327","820.4489795918367","820.4489795918367","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","48","48","0","48","0","48","0","48","0","0","48","48","48","0","48","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","36","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","8 2 1 4 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","left","down","NA","down","left","818","2152","NA","5605","818","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","307496","275105","82838","308501","NA","306345","84990","307494","2178","2182","309706","311711","312529","7788","311711","Sternberg task","38","40202","49","yes","1024"
"76","76","816.62","816.62","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","49","49","0","49","0","49","0","49","0","0","49","49","49","0","49","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","37","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","1 3 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","left","down","NA","down","left","629","2152","NA","5605","629","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","313668","312538","82838","314673","NA","306345","84990","313666","2178","2182","315879","317885","318515","7788","317884","Sternberg task","38","40831","50","yes","1024"
"76.47058823529412","76.47058823529412","817.3137254901961","817.3137254901961","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","50","50","0","50","0","50","0","50","0","0","50","50","50","0","50","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","38","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","6 9 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","852","2152","NA","5605","852","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","319662","318526","82838","320667","NA","306345","84990","319660","2178","2182","321872","323877","324731","7788","323877","Sternberg task","39","41683","51","yes","1024"
"76.92307692307692","76.92307692307692","821.7115384615385","821.7115384615385","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","51","51","0","51","0","51","0","51","0","0","51","51","51","0","51","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","39","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","1046","2152","NA","5605","1046","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","325877","318526","82838","326882","NA","324743","84990","325875","2178","2182","328087","330092","331139","7788","330092","Sternberg task","40","42729","52","yes","1024"
"77.35849056603773","77.35849056603773","814.4528301886793","814.4528301886793","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","52","52","0","52","0","52","0","52","0","0","52","52","52","0","52","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","40","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","NA","down","left","437","2152","NA","5605","437","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","332290","318526","82838","333295","NA","331149","84990","332288","2178","2182","334500","336506","336944","7788","336505","Sternberg task","41","43166","53","yes","1024"
"77.77777777777777","77.77777777777777","810.5555555555555","810.5555555555555","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","53","53","0","53","0","53","0","53","0","0","53","53","53","0","53","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","41","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","3 9 7 6 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","down","NA","down","left","604","2152","NA","5605","604","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","338102","318526","82838","339107","NA","336953","84990","338099","2178","2182","340312","342318","342923","7788","342318","Sternberg task","42","43770","54","yes","1024"
"78.18181818181819","78.18181818181819","820.2181818181818","820.2181818181818","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","54","54","0","54","0","54","0","54","0","0","54","54","54","0","54","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","42","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","1342","2152","NA","5605","1342","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","344076","318526","82838","345081","NA","342932","84990","344074","2178","2182","346286","348291","349634","7788","348291","Sternberg task","43","45112","55","yes","1024"
"78.57142857142857","78.57142857142857","819.0714285714286","819.0714285714286","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","55","55","0","55","0","55","0","55","0","0","55","55","55","0","55","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","43","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","9","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","756","2152","NA","5605","756","2","legacy","1","1024","2","48000","-16","experiment","2","even","6","350775","318526","82838","351780","NA","349642","84990","350773","2178","2182","352985","354991","355748","7788","354991","Sternberg task","44","45868","56","yes","1024"
"78.94736842105263","78.94736842105263","823.2105263157895","823.2105263157895","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","56","56","0","56","0","56","0","56","0","0","56","56","56","0","56","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","7 1 5 6 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","1055","2152","NA","5605","1055","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","356911","318526","82838","357916","NA","355757","84990","356909","2178","2182","359121","361126","362183","7788","361126","Sternberg task","45","46923","57","yes","1024"
"77.58620689655173","77.58620689655173","823.3275862068965","823.3275862068965","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","57","57","0","57","0","57","0","57","0","0","57","57","57","0","57","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","1 4 3 6 5","Lentiform Loewenfeld","3.3.3","0","n","0","left","down","NA","down","left","830","2152","NA","5605","830","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","363340","318526","82838","364345","NA","362196","84990","363338","2178","2182","365550","367555","368386","7788","367555","Sternberg task","45","47753","58","yes","1024"
"77.96610169491525","77.96610169491525","833.3220338983051","833.3220338983051","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","58","58","0","58","0","58","0","58","0","0","58","58","58","0","58","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","6 7 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","1413","2152","NA","5605","1413","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","369530","368395","82838","370535","NA","362196","84990","369527","2178","2182","371740","373746","375160","7788","373746","Sternberg task","46","49166","59","yes","1024"
"78.33333333333333","78.33333333333333","833.9833333333333","833.9833333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","59","59","0","59","0","59","0","59","0","0","59","59","59","0","59","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","873","2152","NA","5605","873","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","376320","368395","82838","377325","NA","375169","84990","376318","2178","2182","378530","380535","381409","7788","380535","Sternberg task","47","50039","60","yes","1024"
"78.68852459016394","78.68852459016394","835.8688524590164","835.8688524590164","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","60","60","0","60","0","60","0","60","0","0","60","60","60","0","60","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","949","2152","NA","5605","949","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","382549","368395","82838","383554","NA","381418","84990","382547","2178","2182","384759","386765","387717","7788","386765","Sternberg task","48","50988","61","yes","1024"
"77.41935483870968","77.41935483870968","839.1935483870968","839.1935483870968","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","61","61","0","61","0","61","0","61","0","0","61","61","61","0","61","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","2 4 6 9","Lentiform Loewenfeld","3.3.3","3","y","0","right","down","NA","down","right","1042","2152","NA","5605","1042","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","388874","368395","82838","389879","NA","387734","84990","388872","2178","2182","391084","393089","394132","7788","393089","Sternberg task","48","52030","62","yes","1024"
"77.77777777777777","77.77777777777777","837.2698412698413","837.2698412698413","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","62","62","0","62","0","62","0","62","0","0","62","62","62","0","62","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","NA","down","left","718","2152","NA","5605","718","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","395305","394141","82838","396310","NA","387734","84990","395303","2178","2182","397515","399520","400239","7788","399520","Sternberg task","49","52748","63","yes","1024"
"78.125","78.125","834.203125","834.203125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","63","63","0","63","0","63","0","63","0","0","63","63","63","0","63","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","7 8 6 3 1","Lentiform Loewenfeld","3.3.3","5","y","0","left","down","NA","down","left","641","2152","NA","5605","641","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","401386","394141","82838","402391","NA","400249","84990","401384","2178","2182","403596","405601","406243","7788","405601","Sternberg task","50","53389","64","yes","1024"
"78.46153846153847","78.46153846153847","832.723076923077","832.723076923077","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","64","64","0","64","0","64","0","64","0","0","64","64","64","0","64","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","8 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","738","2152","NA","5605","738","2","legacy","2","1024","2","48000","-16","experiment","2","even","5","407387","394141","82838","408392","NA","406252","84990","407385","2178","2182","409597","411602","412342","7788","411602","Sternberg task","51","54127","65","yes","1024"
"78.78787878787878","78.78787878787878","827.0757575757576","827.0757575757576","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","65","65","0","65","0","65","0","65","0","0","65","65","65","0","65","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","9 5 8 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","NA","down","left","460","2152","NA","5605","460","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","413495","394141","82838","414500","NA","412354","84990","413493","2178","2182","415705","417710","418171","7788","417710","Sternberg task","52","54587","66","yes","1024"
"79.1044776119403","79.1044776119403","833.8656716417911","833.8656716417911","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","66","66","0","66","0","66","0","66","0","0","66","66","66","0","66","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","6 1 2","Lentiform Loewenfeld","3.3.3","3","y","0","left","down","NA","down","left","1282","2152","NA","5605","1282","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","419321","394141","82838","420326","NA","418180","84990","419319","2178","2182","421531","423536","424819","7788","423536","Sternberg task","53","55869","67","yes","1024"
"79.41176470588235","79.41176470588235","834.25","834.25","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","67","67","0","67","0","67","0","67","0","0","67","67","67","0","67","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","5 2 6","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","NA","down","left","860","2152","NA","5605","860","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","425977","394141","82838","426983","NA","424828","84990","425975","2178","2182","428188","430193","431054","7788","430193","Sternberg task","54","56729","68","yes","1024"
"79.71014492753623","79.71014492753623","834.8405797101449","834.8405797101449","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","68","68","0","68","0","68","0","68","0","0","68","68","68","0","68","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","5","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","875","2152","NA","5605","875","2","legacy","1","1024","2","48000","-16","experiment","2","even","8","432212","394141","82838","433217","NA","431062","84990","432209","2178","2182","434422","436427","437304","7788","436427","Sternberg task","55","57604","69","yes","1024"
"80","80","837.2285714285714","837.2285714285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","69","69","0","69","0","69","0","69","0","0","69","69","69","0","69","Tue Oct 20 12:42:08 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/chris/OneDrive/Desktop/CM-subject-2.csv","legacy","3 4 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","NA","down","right","1002","2152","NA","5605","1002","2","legacy","3","1024","2","48000","-16","experiment","2","even","5","438455","394141","82838","439460","NA","437310","84990","438453","2178","2182","440665","442670","443673","7788","442670","Sternberg task","56","58606","70","yes","1024"
