"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_Instructions2","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instructions2","response_instruction1","response_keyboard_response","response_thankYou","response_time","response_time_Instructions2","response_time_instruction1","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_Instructions2","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"64","64","498.133333333","498.133333333","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","74","0","74","74","0","0","74","74","0","74","74","74","0","74","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","427","4749","2303","427","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","455326","78497","451912","453110","3332","83248","453114","434064","3343","457332","457762","454119","5648","457331","NA","Sternberg task","48","37360","75","yes","1024"
"64.4736842105","64.4736842105","496.644736842","496.644736842","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","75","0","75","75","0","0","75","75","0","75","75","75","0","75","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","385","4749","2303","385","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","461199","78497","451912","458986","3332","83248","458990","457789","3343","463206","463594","459994","5648","463205","NA","Sternberg task","49","37745","76","yes","1024"
"64.9350649351","64.9350649351","498.766233766","498.766233766","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","76","0","76","76","0","0","76","76","0","76","76","76","0","76","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","660","4749","2303","660","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","467029","78497","463615","464814","3332","83248","464818","457789","3343","469035","469698","465823","5648","469035","NA","Sternberg task","50","38405","77","yes","1024"
"64.1025641026","64.1025641026","498.064102564","498.064102564","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","77","0","77","77","0","0","77","77","0","77","77","77","0","77","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","444","4749","2303","444","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","473141","78497","469727","470927","3332","83248","470931","457789","3343","475147","475594","471936","5648","475147","NA","Sternberg task","50","38849","78","yes","1024"
"64.5569620253","64.5569620253","497.443037975","497.443037975","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","78","0","78","78","0","0","78","78","0","78","78","78","0","78","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","6 9 7 3 8 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","449","4749","2303","449","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","479039","78497","469727","476824","3332","83248","476828","475628","3343","481046","481499","477833","5648","481045","NA","Sternberg task","51","39298","79","yes","1024"
"63.75","63.75","495.975","495.975","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","79","0","79","79","0","0","79","79","0","79","79","79","0","79","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","7 9","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","380","4749","2303","380","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","1","484941","78497","481531","482727","3332","83248","482731","475628","3343","486947","487330","483736","5648","486946","NA","Sternberg task","51","39678","80","yes","1024"
"62.962962963","62.962962963","496.049382716","496.049382716","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","80","0","80","80","0","0","80","80","0","80","80","80","0","80","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","5 9 2 3","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","502","4749","2303","502","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","8","490772","78497","481531","488557","3332","83248","488561","487358","3343","492777","493282","489566","5648","492777","NA","Sternberg task","51","40180","81","yes","1024"
"63.4146341463","63.4146341463","495.304878049","495.304878049","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","81","0","81","81","0","0","81","81","0","81","81","81","0","81","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","4 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","435","4749","2303","435","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","496725","78497","481531","494511","3332","83248","494516","493309","3343","498732","499171","495519","5648","498731","NA","Sternberg task","52","40615","82","yes","1024"
"62.6506024096","62.6506024096","495.674698795","495.674698795","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","82","0","82","82","0","0","82","82","0","82","82","82","0","82","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.3","4","y","0","right","right","right","right","NA","526","4749","2303","526","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","502619","78497","499205","500403","3332","83248","500407","493309","3343","504625","505154","501414","5648","504625","NA","Sternberg task","52","41141","83","yes","1024"
"63.0952380952","63.0952380952","494.630952381","494.630952381","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","83","0","83","83","0","0","83","83","0","83","83","83","0","83","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","8 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","408","4749","2303","408","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","3","508594","78497","499205","506379","3332","83248","506383","505181","3343","510599","511011","507388","5648","510598","NA","Sternberg task","53","41549","84","yes","1024"
"62.3529411765","62.3529411765","494.329411765","494.329411765","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","84","0","84","84","0","0","84","84","0","84","84","84","0","84","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","469","4749","2303","469","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","514445","78497","511031","512229","3332","83248","512234","505181","3343","516450","516923","513239","5648","516449","NA","Sternberg task","53","42018","85","yes","1024"
"61.6279069767","61.6279069767","492.802325581","492.802325581","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","85","0","85","85","0","0","85","85","0","85","85","85","0","85","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","2 8 7 9 5 3","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","363","4749","2303","363","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","520366","78497","511031","518150","3332","83248","518155","516952","3343","522373","522739","519160","5648","522372","NA","Sternberg task","53","42381","86","yes","1024"
"60.9195402299","60.9195402299","495.850574713","495.850574713","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","86","0","86","86","0","0","86","86","0","86","86","86","0","86","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","3 5 7 1","Lentiform Loewenfeld","3.3.3","3","y","0","right","right","right","right","NA","758","4749","2303","758","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","526171","78497","511031","523959","3332","83248","523963","522760","3343","528177","528938","524968","5648","528177","NA","Sternberg task","53","43139","87","yes","1024"
"61.3636363636","61.3636363636","499.295454545","499.295454545","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","87","0","87","87","0","0","87","87","0","87","87","87","0","87","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","799","4749","2303","799","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","532369","78497","511031","530156","3332","83248","530160","528961","3343","534376","535179","531163","5648","534375","NA","Sternberg task","54","43938","88","yes","1024"
"60.6741573034","60.6741573034","498.415730337","498.415730337","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","88","0","88","88","0","0","88","88","0","88","88","88","0","88","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","1 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","421","4749","2303","421","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","538621","78497","535207","536409","3332","83248","536413","528961","3343","540626","541050","537416","5648","540626","NA","Sternberg task","54","44359","89","yes","1024"
"60","60","498.188888889","498.188888889","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","89","0","89","89","0","0","89","89","0","89","89","89","0","89","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","8 9 5 6 7","Lentiform Loewenfeld","3.3.3","1","y","0","right","right","right","right","NA","478","4749","2303","478","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","544499","78497","535207","542283","3332","83248","542287","541084","3343","546505","546987","543292","5648","546505","NA","Sternberg task","54","44837","90","yes","1024"
"60.4395604396","60.4395604396","501.186813187","501.186813187","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","0","90","90","0","0","90","90","0","90","90","90","0","90","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","771","4749","2303","771","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","550425","78497","535207","548208","3332","83248","548213","547008","3343","552429","553203","549219","5648","552429","NA","Sternberg task","55","45608","91","yes","1024"
"60.8695652174","60.8695652174","502.456521739","502.456521739","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","91","0","91","91","0","0","91","91","0","91","91","91","0","91","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","2 5 4 8 7","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","618","4749","2303","618","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","556638","78497","553230","554426","3332","83248","554430","547008","3343","558645","559267","555433","5648","558645","NA","Sternberg task","56","46226","92","yes","1024"
"61.2903225806","61.2903225806","502.387096774","502.387096774","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","92","0","92","92","0","0","92","92","0","92","92","92","0","92","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","8 7 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","496","4749","2303","496","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","562700","78497","559287","560486","3332","83248","560490","547008","3343","564704","565203","561494","5648","564704","NA","Sternberg task","57","46722","93","yes","1024"
"61.7021276596","61.7021276596","500.79787234","500.79787234","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","93","0","93","93","0","0","93","93","0","93","93","93","0","93","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","353","4749","2303","353","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","568647","78497","565234","566432","3332","83248","566436","547008","3343","570654","571011","567441","5648","570653","NA","Sternberg task","58","47075","94","yes","1024"
"62.1052631579","62.1052631579","499.315789474","499.315789474","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","94","0","94","94","0","0","94","94","0","94","94","94","0","94","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","5 2 6","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","360","4749","2303","360","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","574448","78497","571035","572232","3332","83248","572236","547008","3343","576455","576819","573242","5648","576454","NA","Sternberg task","59","47435","95","yes","1024"
"62.5","62.5","498.84375","498.84375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","95","0","95","95","0","0","95","95","0","95","95","95","0","95","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","8 2 1 4 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","454","4749","2303","454","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","580270","78497","576854","578056","3332","83248","578060","547008","3343","582274","582731","579065","5648","582274","NA","Sternberg task","60","47889","96","yes","1024"
"62.8865979381","62.8865979381","498.649484536","498.649484536","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","96","0","96","96","0","0","96","96","0","96","96","96","0","96","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","7 8 4 6 9 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","480","4749","2303","480","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","586170","78497","582753","583958","3332","83248","583963","547008","3343","588175","588659","584966","5648","588174","NA","Sternberg task","61","48369","97","yes","1024"
"63.2653061224","63.2653061224","497.408163265","497.408163265","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","97","0","97","97","0","0","97","97","0","97","97","97","0","97","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","3 2 1 4 7","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","377","4749","2303","377","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","592092","78497","588680","589881","3332","83248","589886","547008","3343","594095","594476","590889","5648","594095","NA","Sternberg task","62","48746","98","yes","1024"
"62.6262626263","62.6262626263","500.242424242","500.242424242","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","98","0","98","98","0","0","98","98","0","98","98","98","0","98","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","2 3 7 4","Lentiform Loewenfeld","3.3.3","1","y","0","right","right","right","right","NA","778","4749","2303","778","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","597926","78497","594501","595713","3332","83248","595717","547008","3343","599933","600715","596722","5648","599932","NA","Sternberg task","62","49524","99","yes","1024"
"62","62","499.1","499.1","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","99","0","99","99","0","0","99","99","0","99","99","99","0","99","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","386","4749","2303","386","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","604158","78497","594501","601942","3332","83248","601946","600744","3343","606165","606555","602952","5648","606164","NA","Sternberg task","62","49910","100","yes","1024"
"62.3762376238","62.3762376238","499.495049505","499.495049505","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","100","0","100","100","0","0","100","100","0","100","100","100","0","100","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","539","4749","2303","539","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","7","609990","78497","594501","607774","3332","83248","607778","606576","3343","611996","612539","608784","5648","611995","NA","Sternberg task","63","50449","101","yes","1024"
"62.7450980392","62.7450980392","499.362745098","499.362745098","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","101","0","101","101","0","0","101","101","0","101","101","101","0","101","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","9 5 8 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","486","4749","2303","486","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","615979","78497","612564","613763","3332","83248","613767","606576","3343","617985","618475","614773","5648","617985","NA","Sternberg task","64","50935","102","yes","1024"
"63.1067961165","63.1067961165","499.45631068","499.45631068","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","102","0","102","102","0","0","102","102","0","102","102","102","0","102","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","6 9 4 5 3 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","509","4749","2303","509","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","621916","78497","618500","619701","3332","83248","619705","606576","3343","623923","624436","620710","5648","623923","NA","Sternberg task","65","51444","103","yes","1024"
"62.5","62.5","499.817307692","499.817307692","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","103","0","103","103","0","0","103","103","0","103","103","103","0","103","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","7 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","537","4749","2303","537","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","627874","78497","624458","625657","3332","83248","625661","606576","3343","629878","630419","626668","5648","629878","NA","Sternberg task","65","51981","104","yes","1024"
"62.8571428571","62.8571428571","501.40952381","501.40952381","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","104","0","104","104","0","0","104","104","0","104","104","104","0","104","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","4 3 2 5 8","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","667","4749","2303","667","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","633870","78497","624458","631655","3332","83248","631659","630445","3343","635876","636547","632664","5648","635876","NA","Sternberg task","66","52648","105","yes","1024"
"62.2641509434","62.2641509434","500.58490566","500.58490566","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","105","0","105","105","0","0","105","105","0","105","105","105","0","105","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","5 7 3 6 2","Lentiform Loewenfeld","3.3.3","5","y","0","right","right","right","right","NA","414","4749","2303","414","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","639996","78497","636579","637780","3332","83248","637784","630445","3343","642002","642420","638789","5648","642001","NA","Sternberg task","66","53062","106","yes","1024"
"61.6822429907","61.6822429907","499.457943925","499.457943925","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","106","0","106","106","0","0","106","106","0","106","106","106","0","106","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","6 8","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","380","4749","2303","380","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","9","645862","78497","636579","643648","3332","83248","643652","642448","3343","647867","648251","644657","5648","647867","NA","Sternberg task","66","53442","107","yes","1024"
"62.037037037","62.037037037","500.518518519","500.518518519","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","107","0","107","107","0","0","107","107","0","107","107","107","0","107","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","614","4749","2303","614","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","651699","78497","636579","649484","3332","83248","649488","648283","3343","653705","654323","650493","5648","653705","NA","Sternberg task","67","54056","108","yes","1024"
"62.3853211009","62.3853211009","501.064220183","501.064220183","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","108","0","108","108","0","0","108","108","0","108","108","108","0","108","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","9 8 2 7 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","560","4749","2303","560","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","657769","78497","654352","655554","3332","83248","655558","648283","3343","659776","660340","656563","5648","659775","NA","Sternberg task","68","54616","109","yes","1024"
"62.7272727273","62.7272727273","502.109090909","502.109090909","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","109","0","109","109","0","0","109","109","0","109","109","109","0","109","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","3 9 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","616","4749","2303","616","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","7","663777","78497","660360","661561","3332","83248","661566","648283","3343","665784","666404","662571","5648","665783","NA","Sternberg task","69","55232","110","yes","1024"
"63.0630630631","63.0630630631","501.612612613","501.612612613","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","110","0","110","110","0","0","110","110","0","110","110","110","0","110","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","98","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","6 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","447","4749","2303","447","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","669843","78497","666431","667629","3332","83248","667633","648283","3343","671849","672300","668638","5648","671848","NA","Sternberg task","70","55679","111","yes","1024"
"63.3928571429","63.3928571429","502.830357143","502.830357143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","111","0","111","111","0","0","111","111","0","111","111","111","0","111","0","10/24/20 21:23:14","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","99","11","C:/Users/solom/Desktop/MW-subject-3(s).csv","legacy","2 8 5 1","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","638","4749","2303","638","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","675739","78497","672325","673524","3332","83248","673528","648283","3343","677745","678388","674534","5648","677745","NA","Sternberg task","71","56317","112","yes","1024"
