subject,condition,distance,error,RT,side
22,congruent,1,0,1265,left
22,congruent,2,0,1437,left
22,incongruent,4,0,1281,left
22,incongruent,4,0,1063,left
22,incongruent,2,0,1000,left
22,congruent,1,0,1266,left
22,congruent,2,0,1156,left
22,incongruent,3,0,1141,left
22,incongruent,1,0,1047,left
22,incongruent,1,0,1000,left
22,congruent,3,0,1109,left
22,incongruent,1,0,938,left
22,congruent,3,0,1375,left
22,congruent,4,0,1266,left
22,incongruent,4,0,1375,left
22,congruent,2,0,1109,left
22,congruent,1,0,1047,left
22,incongruent,2,0,1093,left
22,incongruent,4,0,1297,left
22,congruent,2,0,1078,left
22,congruent,1,0,1110,left
22,congruent,4,0,1328,left
22,congruent,3,0,1203,left
22,incongruent,4,0,1281,left
22,congruent,4,0,1203,left
22,incongruent,3,0,1203,left
22,incongruent,2,0,1032,left
22,incongruent,3,0,1078,left
22,incongruent,4,0,954,left
22,incongruent,1,0,1000,left
22,congruent,4,0,1172,left
22,congruent,3,0,953,left
22,incongruent,1,0,1109,left
22,congruent,3,0,1156,left
22,incongruent,2,0,1140,left
22,congruent,2,0,1250,left
22,congruent,1,0,985,left
22,congruent,1,0,1140,left
22,incongruent,1,0,1172,left
22,incongruent,2,0,1125,left
22,congruent,3,0,1109,left
22,congruent,2,0,1078,left
22,congruent,2,0,1203,left
22,incongruent,4,0,1078,left
22,congruent,4,0,1031,left
22,incongruent,3,0,1234,left
22,congruent,4,0,1250,left
22,incongruent,3,0,1312,left
22,incongruent,2,0,1219,left
22,congruent,1,0,1078,left
22,incongruent,4,0,1218,left
22,incongruent,3,0,1203,left
22,congruent,3,0,922,left
22,congruent,1,0,3157,left
22,congruent,2,0,1328,left
22,incongruent,3,0,1046,left
22,incongruent,4,0,2485,left
22,incongruent,3,0,1094,left
22,congruent,4,0,1297,left
22,congruent,2,0,1141,left
22,incongruent,4,0,1219,left
22,incongruent,1,0,969,left
22,congruent,4,0,875,left
22,incongruent,2,0,1032,left
22,congruent,3,0,968,left
22,congruent,1,0,829,left
22,incongruent,1,0,1078,left
22,incongruent,2,0,1031,left
22,incongruent,4,0,1047,left
22,incongruent,2,0,1406,left
22,congruent,2,0,1172,left
22,incongruent,3,0,1140,left
22,congruent,3,0,1140,left
22,congruent,4,0,1344,left
22,congruent,1,0,1250,left
22,incongruent,1,0,1063,left
23,congruent,4,0,1204,left
23,congruent,3,0,1313,left
23,incongruent,3,0,1328,left
23,incongruent,4,0,1078,left
23,incongruent,4,0,1203,left
23,congruent,1,0,1109,left
23,incongruent,2,0,1265,left
23,incongruent,3,0,1110,left
23,incongruent,2,0,1329,left
23,incongruent,1,0,1062,left
23,congruent,4,0,1032,left
23,congruent,1,0,1204,left
23,congruent,3,0,1156,left
23,congruent,2,0,1031,left
23,congruent,2,0,1109,left
23,congruent,3,0,1172,left
23,incongruent,4,0,1172,left
23,incongruent,1,0,1140,left
23,congruent,2,0,1172,left
23,congruent,4,0,2985,left
23,incongruent,3,0,1156,left
23,congruent,1,0,1125,left
23,incongruent,1,0,1219,left
23,incongruent,2,0,1047,left
23,incongruent,2,0,1093,left
23,congruent,1,0,891,left
23,incongruent,1,0,1219,left
23,incongruent,3,0,1172,left
23,incongruent,4,0,953,left
23,congruent,3,0,1187,left
23,incongruent,2,0,1204,left
23,congruent,1,0,1375,left
23,congruent,2,0,1062,left
23,congruent,3,0,1156,left
23,congruent,3,0,1250,left
23,incongruent,4,0,1172,left
23,congruent,4,0,1141,left
23,incongruent,1,0,1141,left
23,incongruent,3,0,1078,left
23,incongruent,2,0,1266,left
23,incongruent,1,0,1516,left
23,congruent,1,0,1172,left
23,congruent,2,0,1359,left
23,congruent,4,0,1109,left
23,congruent,2,0,1281,left
23,congruent,4,0,1250,left
23,incongruent,3,0,1125,left
23,incongruent,4,0,1109,left
23,congruent,4,0,1188,left
23,incongruent,2,0,1016,left
23,congruent,2,0,1172,left
23,congruent,3,0,1063,left
23,incongruent,3,0,1078,left
23,incongruent,1,0,1281,left
23,incongruent,4,0,1157,left
23,congruent,2,0,1312,left
23,congruent,1,0,891,left
23,congruent,4,0,1156,left
23,congruent,2,0,1172,left
23,incongruent,1,0,1328,left
23,congruent,4,0,1234,left
23,congruent,3,0,1297,left
23,incongruent,4,0,1172,left
23,incongruent,4,0,1203,left
23,incongruent,3,0,1062,left
23,congruent,3,0,2484,left
23,incongruent,3,0,1250,left
23,incongruent,1,0,1359,left
23,incongruent,2,0,1360,left
23,congruent,1,0,1312,left
23,incongruent,2,0,1187,left
23,congruent,1,0,1234,left
23,incongruent,2,0,1110,left
23,incongruent,2,0,1375,left
23,congruent,1,0,1188,left
23,incongruent,4,0,1422,left
23,incongruent,3,0,1391,left
23,incongruent,4,0,1218,left
23,congruent,4,0,1062,left
23,incongruent,1,0,1140,left
23,incongruent,3,0,1078,left
23,congruent,3,0,1047,left
23,congruent,2,0,984,left
23,incongruent,1,0,1172,left
23,incongruent,2,0,1062,left
23,congruent,3,0,1047,left
23,incongruent,3,0,1438,left
23,congruent,4,0,1000,left
23,congruent,1,0,1125,left
23,congruent,2,0,1141,left
23,incongruent,4,0,1265,left
23,congruent,2,0,1172,left
23,congruent,4,0,1235,left
23,congruent,3,0,906,left
23,incongruent,1,0,1219,left
23,congruent,1,0,985,left
23,incongruent,1,0,1203,left
23,congruent,3,0,906,left
23,incongruent,2,0,1172,left
23,incongruent,3,0,1000,left
23,congruent,2,0,1094,left
23,incongruent,4,0,1250,left
23,congruent,4,0,1125,left
23,incongruent,3,0,1312,left
23,congruent,3,0,1266,left
23,congruent,1,0,1063,left
23,incongruent,3,0,1265,left
23,congruent,1,0,969,left
23,incongruent,1,0,1484,left
23,congruent,2,0,1250,left
23,incongruent,2,0,1047,left
23,congruent,4,0,1047,left
23,incongruent,4,0,1156,left
23,incongruent,4,0,1297,left
23,congruent,3,0,1109,left
23,congruent,1,0,1094,left
23,congruent,2,0,1125,left
23,incongruent,1,0,1094,left
23,incongruent,2,0,1437,left
23,congruent,4,0,1047,left
23,incongruent,1,0,1282,left
23,incongruent,4,0,907,left
23,incongruent,1,0,1000,left
23,incongruent,1,0,968,left
23,incongruent,4,0,1266,left
23,incongruent,3,0,1359,left
23,incongruent,4,0,1328,left
23,congruent,3,0,1078,left
23,incongruent,2,0,1265,left
23,incongruent,2,0,1437,left
23,congruent,2,0,1156,left
23,congruent,4,0,1062,left
23,congruent,3,0,1532,left
23,incongruent,3,0,1203,left
23,incongruent,2,0,1218,left
23,congruent,1,0,1062,left
23,congruent,2,0,938,left
23,congruent,1,0,1125,left
23,congruent,1,0,1063,left
23,incongruent,3,0,1157,left
23,congruent,4,0,906,left
23,congruent,2,0,1140,left
23,congruent,3,0,1188,left
23,congruent,4,0,1234,left
23,congruent,4,0,1031,left
23,congruent,2,0,1047,left
23,incongruent,1,0,1375,left
23,incongruent,1,0,1140,left
23,incongruent,4,0,1062,left
23,incongruent,4,0,1203,left
23,incongruent,2,0,1156,left
23,incongruent,2,0,1109,left
23,congruent,3,0,1188,left
23,incongruent,3,0,1125,left
23,congruent,1,0,1281,left
23,incongruent,2,0,1062,left
23,incongruent,4,0,1125,left
23,congruent,1,0,1141,left
23,congruent,2,0,1047,left
23,congruent,4,0,953,left
23,congruent,3,0,1062,left
23,incongruent,3,0,1047,left
23,congruent,3,0,1203,left
23,incongruent,3,0,1125,left
23,congruent,2,0,1281,left
23,incongruent,1,0,1547,left
23,congruent,1,0,1266,left
23,congruent,4,0,1172,left
23,congruent,2,0,1094,left
23,congruent,1,0,1109,left
23,congruent,4,0,875,left
23,congruent,4,0,1266,left
23,congruent,1,0,984,left
23,incongruent,4,0,1235,left
23,incongruent,3,0,1094,left
23,incongruent,2,0,1109,left
23,congruent,3,0,1109,left
23,incongruent,1,0,1156,left
23,congruent,3,0,1032,left
23,incongruent,4,0,1281,left
23,incongruent,2,0,1141,left
23,congruent,2,0,1047,left
23,incongruent,4,0,1266,left
23,incongruent,1,0,1156,left
23,incongruent,2,0,1156,left
23,congruent,4,0,1250,left
23,congruent,3,0,1265,left
23,incongruent,3,0,1110,left
23,congruent,2,0,1141,left
23,incongruent,3,0,2406,left
23,congruent,1,0,1094,left
23,incongruent,1,0,1688,left
24,congruent,2,0,2313,left
24,incongruent,1,0,1875,left
24,incongruent,4,0,1657,left
24,incongruent,3,0,1781,left
24,incongruent,2,0,1625,left
24,incongruent,4,0,1453,left
24,congruent,2,0,1609,left
24,congruent,1,0,1422,left
24,incongruent,1,0,1484,left
24,congruent,3,0,1734,left
24,incongruent,3,0,1969,left
24,congruent,4,0,1469,left
24,congruent,2,0,1469,left
24,congruent,3,0,1109,left
24,congruent,1,0,2360,left
24,congruent,4,0,1016,left
24,congruent,4,0,1125,left
24,congruent,1,0,906,left
24,incongruent,1,0,1110,left
24,incongruent,3,0,969,left
24,incongruent,2,0,1000,left
24,congruent,3,0,1000,left
24,incongruent,2,0,1547,left
24,incongruent,4,0,1406,left
24,incongruent,2,0,1109,left
24,incongruent,2,0,1328,left
24,congruent,4,0,1063,left
24,congruent,2,0,1078,left
24,congruent,2,0,938,left
24,congruent,2,0,1515,left
24,congruent,1,0,875,left
24,congruent,1,0,1688,left
24,incongruent,4,0,1453,left
24,congruent,3,0,859,left
24,incongruent,3,0,1718,left
24,congruent,4,0,1140,left
24,incongruent,1,0,1188,left
24,incongruent,1,0,1312,left
24,incongruent,4,0,1797,left
24,congruent,1,0,1110,left
24,incongruent,4,0,1421,left
24,incongruent,3,0,1687,left
24,incongruent,3,0,1578,left
24,congruent,3,0,1547,left
24,congruent,3,0,1500,left
24,incongruent,1,0,1266,left
24,congruent,4,0,1312,left
24,incongruent,2,0,1375,left
24,incongruent,4,0,1109,left
24,congruent,1,0,844,left
24,incongruent,1,0,1734,left
24,incongruent,3,0,1828,left
24,incongruent,2,0,1500,left
24,congruent,1,0,1610,left
24,congruent,3,0,1656,left
24,incongruent,3,0,1344,left
24,incongruent,1,0,922,left
24,congruent,4,0,1032,left
24,congruent,3,0,1063,left
24,congruent,4,0,1062,left
24,congruent,3,0,1547,left
24,incongruent,2,0,813,left
24,incongruent,1,0,1406,left
24,incongruent,4,0,1500,left
24,congruent,4,0,1235,left
24,congruent,1,0,1312,left
24,incongruent,2,0,1172,left
24,incongruent,4,0,1141,left
24,congruent,2,0,1750,left
24,congruent,2,0,1329,left
24,incongruent,3,0,1312,left
24,congruent,2,0,1078,left
24,congruent,2,0,1360,left
24,incongruent,3,0,1360,left
24,congruent,4,0,1328,left
24,congruent,1,0,1344,left
24,incongruent,4,0,1500,left
24,incongruent,4,0,1485,left
24,incongruent,1,0,1781,left
24,incongruent,2,0,1375,left
24,incongruent,1,0,1188,left
24,congruent,4,0,1422,left
24,congruent,1,0,1422,left
24,incongruent,3,0,1500,left
24,incongruent,3,0,1438,left
24,congruent,2,0,860,left
24,congruent,1,0,1500,left
24,incongruent,4,0,1219,left
24,congruent,3,0,1078,left
24,congruent,3,0,1125,left
24,congruent,4,0,828,left
24,congruent,3,0,1359,left
24,incongruent,2,0,1219,left
24,incongruent,1,0,1219,left
24,incongruent,2,0,1063,left
24,congruent,2,0,1563,left
24,incongruent,3,0,1344,left
24,incongruent,3,0,1250,left
24,incongruent,1,0,907,left
24,incongruent,4,0,859,left
24,congruent,4,0,1297,left
24,incongruent,4,0,1078,left
24,incongruent,2,0,1719,left
24,congruent,3,0,1140,left
24,congruent,2,0,1296,left
24,congruent,4,0,1188,left
24,congruent,2,0,1093,left
24,incongruent,4,0,1031,left
24,incongruent,2,0,1375,left
24,congruent,3,0,1047,left
24,congruent,3,0,1156,left
24,congruent,1,0,813,left
24,incongruent,1,0,1047,left
24,congruent,2,0,1094,left
24,congruent,1,0,1266,left
24,congruent,4,0,1766,left
24,congruent,1,0,1468,left
24,incongruent,2,0,1281,left
24,incongruent,3,0,1282,left
24,incongruent,1,0,1515,left
24,incongruent,3,0,1188,left
24,incongruent,1,0,1172,left
24,incongruent,2,0,1047,left
24,incongruent,2,0,1188,left
24,congruent,1,0,1047,left
24,incongruent,4,0,1078,left
24,congruent,1,0,1109,left
24,incongruent,3,0,1109,left
24,congruent,3,0,1328,left
24,congruent,3,0,1625,left
24,congruent,2,0,1015,left
24,incongruent,1,0,1110,left
24,incongruent,4,0,1172,left
24,incongruent,3,0,1203,left
24,congruent,3,0,984,left
24,congruent,2,0,891,left
24,congruent,2,0,1125,left
24,incongruent,4,0,953,left
24,congruent,1,0,1047,left
24,incongruent,1,0,1093,left
24,congruent,4,0,1063,left
24,congruent,4,0,890,left
24,congruent,4,0,719,left
24,incongruent,2,0,1000,left
24,congruent,1,0,890,left
24,incongruent,4,0,1047,left
24,congruent,2,0,984,left
24,incongruent,2,0,1047,left
24,incongruent,3,0,1125,left
24,incongruent,1,0,1141,left
24,congruent,3,0,1281,left
24,congruent,4,0,2594,left
24,incongruent,3,0,1281,left
24,incongruent,3,0,2328,left
24,congruent,3,0,1359,left
24,incongruent,1,0,1640,left
24,incongruent,2,0,1391,left
24,congruent,4,0,1344,left
24,incongruent,4,0,1016,left
24,congruent,4,0,1062,left
24,incongruent,4,0,1000,left
24,congruent,2,0,1015,left
24,congruent,3,0,1109,left
24,congruent,1,0,1437,left
24,incongruent,2,0,1047,left
24,congruent,2,0,1171,left
24,congruent,1,0,922,left
24,incongruent,1,0,1125,left
24,incongruent,1,0,1046,left
24,congruent,2,0,1063,left
24,incongruent,2,0,1157,left
24,congruent,3,0,1125,left
24,incongruent,4,0,1796,left
24,congruent,1,0,1468,left
24,congruent,3,0,1750,left
24,congruent,1,0,1141,left
24,incongruent,2,0,1250,left
24,congruent,4,0,1407,left
24,incongruent,4,0,1047,left
24,incongruent,3,0,1188,left
24,congruent,3,0,1109,left
24,incongruent,2,0,1125,left
24,incongruent,3,0,1203,left
24,incongruent,1,0,1203,left
24,incongruent,1,0,1328,left
24,congruent,4,0,1203,left
24,incongruent,4,0,1234,left
24,congruent,4,0,921,left
24,congruent,1,0,1359,left
24,congruent,2,0,1031,left
24,congruent,2,0,1094,left
24,incongruent,3,0,1156,left
25,incongruent,2,0,3421,left
25,congruent,2,0,1922,left
25,congruent,1,0,1953,left
25,incongruent,4,0,1844,left
25,congruent,4,0,1640,left
25,congruent,3,0,1672,left
25,incongruent,2,0,1578,left
25,incongruent,1,0,1422,left
25,incongruent,4,1,1547,left
25,incongruent,1,0,1359,left
25,congruent,2,0,1344,left
25,incongruent,4,0,2063,left
25,incongruent,4,0,1938,left
25,incongruent,3,0,1781,left
25,incongruent,3,0,1453,left
25,incongruent,2,0,1407,left
25,incongruent,3,0,1406,left
25,congruent,1,0,1250,left
25,congruent,1,0,1531,left
25,incongruent,1,0,1891,left
25,congruent,3,0,1328,left
25,congruent,4,0,1328,left
25,congruent,2,0,1297,left
25,congruent,3,0,1375,left
25,congruent,4,0,1312,left
25,congruent,3,0,1360,left
25,incongruent,3,0,1579,left
25,incongruent,3,0,1250,left
25,incongruent,3,0,1203,left
25,congruent,1,0,1484,left
25,incongruent,2,0,1734,left
25,congruent,2,0,1532,left
25,incongruent,1,0,1156,left
25,congruent,3,0,1406,left
25,incongruent,4,0,1562,left
25,incongruent,4,0,1297,left
25,congruent,1,0,1718,left
25,incongruent,2,0,1375,left
25,congruent,2,0,1594,left
25,incongruent,1,0,1407,left
25,incongruent,4,0,1250,left
25,congruent,2,0,1343,left
25,congruent,4,0,1343,left
25,congruent,3,0,1422,left
25,congruent,1,0,1375,left
25,incongruent,2,0,1578,left
25,congruent,4,0,1516,left
25,incongruent,1,0,1266,left
25,congruent,3,0,1156,left
25,incongruent,1,0,1265,left
25,incongruent,2,0,1234,left
25,incongruent,3,0,1281,left
25,incongruent,4,0,1203,left
25,incongruent,1,0,1453,left
25,congruent,1,0,1391,left
25,congruent,2,0,1438,left
25,congruent,3,0,1296,left
25,incongruent,3,0,1203,left
25,congruent,4,0,1156,left
25,congruent,4,0,1266,left
25,incongruent,4,0,1343,left
25,congruent,2,0,1469,left
25,incongruent,4,0,1203,left
25,congruent,1,0,1187,left
25,incongruent,2,0,1203,left
25,incongruent,2,0,1453,left
25,congruent,1,0,1062,left
25,incongruent,1,0,1328,left
25,congruent,2,0,1329,left
25,congruent,4,0,1265,left
25,incongruent,3,0,1531,left
25,congruent,3,0,1218,left
25,congruent,3,0,1109,left
25,congruent,4,0,1844,left
25,incongruent,3,0,1062,left
25,incongruent,1,0,1203,left
25,incongruent,2,0,1141,left
25,incongruent,4,0,1015,left
25,incongruent,1,0,1031,left
25,congruent,2,0,1125,left
25,congruent,4,0,1328,left
25,congruent,3,0,1047,left
25,congruent,3,0,969,left
25,congruent,2,0,1000,left
25,incongruent,2,0,1688,left
25,congruent,1,0,1063,left
25,congruent,1,0,1094,left
25,congruent,4,0,1000,left
25,incongruent,4,0,1312,left
25,incongruent,3,0,1125,left
25,incongruent,1,0,1265,left
25,incongruent,4,0,906,left
25,incongruent,3,0,875,left
25,incongruent,2,0,1297,left
25,congruent,1,0,1031,left
25,congruent,2,0,1109,left
25,incongruent,1,0,937,left
25,incongruent,4,0,1156,left
25,congruent,4,0,1016,left
25,congruent,3,0,1093,left
25,incongruent,1,0,1078,left
25,incongruent,3,0,1187,left
25,congruent,2,0,1281,left
25,congruent,1,0,907,left
25,incongruent,3,0,1156,left
25,congruent,2,0,1031,left
25,incongruent,4,0,1828,left
25,incongruent,3,0,1125,left
25,incongruent,1,0,1031,left
25,incongruent,2,0,953,left
25,incongruent,2,0,1547,left
25,congruent,4,0,1078,left
25,congruent,3,0,1032,left
25,congruent,4,0,1062,left
25,incongruent,2,0,1437,left
25,congruent,1,0,1047,left
25,incongruent,4,0,1157,left
25,congruent,2,0,953,left
25,congruent,3,0,1015,left
25,congruent,1,0,1063,left
25,congruent,2,0,1109,left
25,incongruent,1,0,969,left
25,incongruent,4,0,875,left
25,incongruent,2,0,953,left
25,congruent,4,0,1640,left
25,incongruent,2,0,1157,left
25,congruent,4,0,1375,left
25,incongruent,2,0,1110,left
25,congruent,3,0,969,left
25,incongruent,3,0,1094,left
25,congruent,1,0,1047,left
25,congruent,3,0,843,left
25,congruent,2,0,1000,left
25,congruent,3,0,1094,left
25,incongruent,4,0,1032,left
25,congruent,2,0,969,left
25,incongruent,1,0,985,left
25,congruent,4,0,922,left
25,incongruent,3,0,1204,left
25,incongruent,1,0,1391,left
25,congruent,1,0,1000,left
25,congruent,1,0,1407,left
25,incongruent,3,0,1438,left
25,incongruent,4,0,1235,left
25,incongruent,2,0,1078,left
25,congruent,2,0,1156,left
25,congruent,1,0,938,left
25,congruent,4,0,984,left
25,congruent,4,0,984,left
25,incongruent,3,0,906,left
25,congruent,4,0,844,left
25,incongruent,3,0,1218,left
25,congruent,2,0,1141,left
25,incongruent,2,0,985,left
25,incongruent,2,0,1219,left
25,incongruent,1,0,937,left
25,congruent,3,0,1234,left
25,congruent,3,0,985,left
25,congruent,3,0,1094,left
25,congruent,1,0,1109,left
25,incongruent,1,0,922,left
25,incongruent,1,0,1125,left
25,incongruent,4,0,1407,left
25,incongruent,3,0,1157,left
25,congruent,2,0,922,left
25,incongruent,4,0,1157,left
25,incongruent,4,0,1203,left
25,congruent,1,0,1250,left
25,congruent,3,0,1156,left
25,congruent,1,0,984,left
25,incongruent,3,0,1235,left
25,congruent,3,0,1156,left
25,incongruent,3,0,1031,left
25,congruent,2,0,1062,left
25,incongruent,4,0,1078,left
25,incongruent,1,0,1015,left
25,congruent,4,0,1703,left
25,incongruent,4,0,1094,left
25,congruent,2,0,1094,left
25,congruent,4,0,1000,left
25,incongruent,2,0,1062,left
25,incongruent,1,0,1032,left
25,incongruent,2,0,906,left
25,incongruent,4,0,985,left
25,incongruent,2,0,1203,left
25,congruent,2,0,1125,left
25,incongruent,3,0,1157,left
25,congruent,1,0,1328,left
